company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2012.0,Q2,,2012-06-30,2012-08-02 14:32:06+00:00,2191000000.0,1162000000.0,577000000.0,2031000000.0,-75000000.0,1322000000.0,0.0,1056000000.0,,7319000000.0,220000000.0,1350000000.0,1781000000.0,5288000000.0,311000000.0,955000000.0,,,,,487000000.0,560000000.0,,,148000000.0,3387000000.0,352000000.0,10408000000.0,4112000000.0,4413000000.0,3120000000.0,4112000000.0,4423000000.0,5985000000.0,10408000000.0,707000000.0,2865000000.0,0.0,-256000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2012.0,Q1,,2012-03-31,2012-05-03 15:40:23+00:00,2313000000.0,1364000000.0,471000000.0,1968000000.0,-75000000.0,710000000.0,0.0,1050000000.0,,7180000000.0,223000000.0,1283000000.0,1715000000.0,5212000000.0,310000000.0,837000000.0,,,,,459000000.0,564000000.0,,,225000000.0,3000000000.0,391000000.0,9908000000.0,3739000000.0,4014000000.0,3175000000.0,3739000000.0,4049000000.0,5859000000.0,9908000000.0,682000000.0,2684000000.0,0.0,-236000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2013.0,FY,,2013-12-31,2015-02-24 17:10:47+00:00,2596000000.0,1313000000.0,,2248000000.0,-52000000.0,1238000000.0,0.0,1212000000.0,,9123000000.0,263000000.0,2823000000.0,2565000000.0,6875000000.0,1183000000.0,1018000000.0,,812000000.0,,,925000000.0,655000000.0,,,210000000.0,3940000000.0,,13389000000.0,4302000000.0,5326000000.0,3408000000.0,4302000000.0,5485000000.0,7904000000.0,13389000000.0,1188000000.0,4496000000.0,,-798000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2013.0,Q3,,2013-09-30,2013-11-07 17:28:21+00:00,2853000000.0,1791000000.0,,,-64000000.0,1492000000.0,0.0,1196000000.0,,,261000000.0,3364000000.0,2635000000.0,6783000000.0,875000000.0,1048000000.0,171000000.0,920000000.0,0.0,0.0,853000000.0,641000000.0,0.0,0.0,130000000.0,3980000000.0,,14116000000.0,4415000000.0,6219000000.0,3773000000.0,4415000000.0,5290000000.0,8826000000.0,14116000000.0,1114000000.0,5053000000.0,0.0,-697000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2013.0,Q2,,2013-06-30,2013-08-05 16:33:28+00:00,2490000000.0,1787000000.0,,,-64000000.0,428000000.0,0.0,1189000000.0,,,322000000.0,3358000000.0,2373000000.0,6739000000.0,878000000.0,942000000.0,265000000.0,823000000.0,463000000.0,58000000.0,821000000.0,678000000.0,0.0,0.0,471000000.0,3914000000.0,,13669000000.0,4442000000.0,5787000000.0,3371000000.0,4442000000.0,5320000000.0,8349000000.0,13669000000.0,1143000000.0,4978000000.0,0.0,-597000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2013.0,Q1,,2013-03-31,2013-05-03 08:14:07+00:00,2582000000.0,1366000000.0,,,-137000000.0,1972000000.0,0.0,1137000000.0,,,,1590000000.0,1560000000.0,5285000000.0,881000000.0,864000000.0,,621000000.0,,,983000000.0,629000000.0,,,224000000.0,3714000000.0,,11390000000.0,4223000000.0,5122000000.0,3203000000.0,4223000000.0,5104000000.0,6286000000.0,11390000000.0,983000000.0,3083000000.0,0.0,-491000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2014.0,FY,,2014-12-31,2016-02-25 17:29:49+00:00,2483000000.0,1435000000.0,,2588000000.0,-149000000.0,1000000000.0,0.0,1281000000.0,,11633000000.0,1222000000.0,4161000000.0,2439000000.0,9045000000.0,2522000000.0,1134000000.0,,947000000.0,,,1150000000.0,790000000.0,,,200000000.0,4642000000.0,,16491000000.0,4454000000.0,5074000000.0,3430000000.0,4454000000.0,6976000000.0,9515000000.0,16491000000.0,2372000000.0,6085000000.0,,-1320000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2014.0,Q3,,2014-09-30,2014-10-31 17:16:50+00:00,2737000000.0,1578000000.0,,,-52000000.0,1530000000.0,0.0,1291000000.0,,,,2938000000.0,2674000000.0,7088000000.0,1289000000.0,1167000000.0,,931000000.0,,,1173000000.0,560000000.0,,,182000000.0,4534000000.0,,14225000000.0,4603000000.0,5964000000.0,3668000000.0,4603000000.0,5892000000.0,8333000000.0,14225000000.0,1173000000.0,4665000000.0,,-1170000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2014.0,Q2,,2014-06-30,2014-08-01 17:01:57+00:00,2998000000.0,1815000000.0,,,-52000000.0,1239000000.0,0.0,1246000000.0,,,,3055000000.0,2642000000.0,6996000000.0,1182000000.0,1030000000.0,,869000000.0,,,1169000000.0,586000000.0,,,210000000.0,4177000000.0,,14071000000.0,4351000000.0,5906000000.0,3867000000.0,4351000000.0,5533000000.0,8538000000.0,14071000000.0,1169000000.0,4671000000.0,,-1020000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2014.0,Q1,,2014-03-31,2014-05-02 16:09:04+00:00,2915000000.0,1696000000.0,,,-52000000.0,798000000.0,0.0,1213000000.0,,,,2829000000.0,2777000000.0,6895000000.0,1187000000.0,1015000000.0,,721000000.0,,,1203000000.0,653000000.0,,,199000000.0,3985000000.0,,13568000000.0,4248000000.0,5470000000.0,3636000000.0,4248000000.0,5435000000.0,8133000000.0,13568000000.0,1203000000.0,4497000000.0,,-898000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2015.0,FY,,2015-12-31,2017-02-21 07:47:37+00:00,1568000000.0,792000000.0,,3021000000.0,-149000000.0,942000000.0,0.0,1417000000.0,,12562000000.0,1211000000.0,4067000000.0,2302000000.0,9541000000.0,2527000000.0,1222000000.0,,956000000.0,,,1273000000.0,773000000.0,,,271000000.0,5954000000.0,6000000.0,16332000000.0,5213000000.0,4307000000.0,2530000000.0,5213000000.0,7740000000.0,8592000000.0,16332000000.0,2484000000.0,6062000000.0,,-2009000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2015.0,Q3,,2015-09-30,2015-10-29 17:23:03+00:00,1789000000.0,1016000000.0,,,-149000000.0,959000000.0,0.0,1418000000.0,,,1190000000.0,3791000000.0,2507000000.0,9427000000.0,2489000000.0,1256000000.0,,1063000000.0,,,1326000000.0,843000000.0,,,176000000.0,5959000000.0,,16601000000.0,5370000000.0,4658000000.0,2852000000.0,5370000000.0,7859000000.0,8742000000.0,16601000000.0,2516000000.0,5890000000.0,,-1858000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2015.0,Q2,,2015-06-30,2015-08-06 16:17:01+00:00,1955000000.0,1305000000.0,,,-149000000.0,978000000.0,0.0,1357000000.0,,,1200000000.0,3808000000.0,2444000000.0,9294000000.0,2546000000.0,1179000000.0,,1046000000.0,,,1299000000.0,917000000.0,,,171000000.0,5262000000.0,403000000.0,16691000000.0,4837000000.0,4898000000.0,3404000000.0,4837000000.0,7383000000.0,9308000000.0,16691000000.0,2499000000.0,5904000000.0,,-1633000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2015.0,Q1,,2015-03-31,2015-05-08 16:20:12+00:00,2141000000.0,1367000000.0,,,-149000000.0,459000000.0,0.0,1335000000.0,,,1211000000.0,4138000000.0,2532000000.0,9180000000.0,2537000000.0,1121000000.0,,864000000.0,,,1311000000.0,941000000.0,,,223000000.0,4733000000.0,,16283000000.0,4541000000.0,4581000000.0,3005000000.0,4541000000.0,7078000000.0,9205000000.0,16283000000.0,2522000000.0,6200000000.0,,-1378000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2016.0,FY,,2016-12-31,2018-02-21 17:27:53+00:00,2032000000.0,1108000000.0,,,-188000000.0,3295000000.0,0.0,1500000000.0,190000000.0,,1277000000.0,6468000000.0,2640000000.0,9976000000.0,2662000000.0,1428000000.0,,1057000000.0,,,1541000000.0,821000000.0,,,371000000.0,6437000000.0,465000000.0,20398000000.0,5465000000.0,7414000000.0,3554000000.0,5465000000.0,8127000000.0,12271000000.0,20398000000.0,3008000000.0,8717000000.0,,-2284000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2016.0,Q3,,2016-09-30,2016-11-01 18:26:19+00:00,1547000000.0,1037000000.0,,,-139000000.0,1387000000.0,0.0,1492000000.0,,,1287000000.0,4667000000.0,2317000000.0,9769000000.0,2695000000.0,1438000000.0,,1146000000.0,,,1844000000.0,1012000000.0,,,364000000.0,6424000000.0,,18005000000.0,5500000000.0,5105000000.0,2693000000.0,5500000000.0,8195000000.0,9810000000.0,18005000000.0,3131000000.0,7117000000.0,,-2277000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2016.0,Q2,,2016-06-30,2016-08-04 16:07:45+00:00,1763000000.0,1065000000.0,,,-139000000.0,1121000000.0,0.0,1491000000.0,,,1282000000.0,4501000000.0,2422000000.0,9642000000.0,2664000000.0,1353000000.0,,904000000.0,,,1817000000.0,889000000.0,,,263000000.0,6320000000.0,,17612000000.0,5538000000.0,4871000000.0,2667000000.0,5538000000.0,8202000000.0,9410000000.0,17612000000.0,3099000000.0,6743000000.0,,-2134000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2016.0,Q1,,2016-03-31,2016-05-05 17:16:17+00:00,1492000000.0,954000000.0,,,-139000000.0,439000000.0,0.0,1427000000.0,,,1265000000.0,4046000000.0,1875000000.0,9494000000.0,2438000000.0,1228000000.0,,776000000.0,,,1749000000.0,809000000.0,,,235000000.0,5962000000.0,,16011000000.0,5222000000.0,3503000000.0,2268000000.0,5222000000.0,7660000000.0,8351000000.0,16011000000.0,3014000000.0,6083000000.0,,-2028000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2017.0,FY,,2017-12-31,2018-08-07 08:52:35+00:00,3330000000.0,1961000000.0,,4081000000.0,-252000000.0,543000000.0,,5257000000.0,3234000000.0,18823000000.0,1645000000.0,7668000000.0,3630000000.0,14742000000.0,3600000000.0,1591000000.0,,1654000000.0,,,2069000000.0,898000000.0,,,749000000.0,7651000000.0,17000000.0,28573000000.0,9815000000.0,6883000000.0,5001000000.0,9815000000.0,13415000000.0,15158000000.0,28573000000.0,6948000000.0,10157000000.0,,-2841000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2017.0,Q3,,2017-09-30,2017-11-09 17:24:15+00:00,2830000000.0,1649000000.0,,,-188000000.0,528000000.0,,4976000000.0,3339000000.0,,1605000000.0,7633000000.0,3791000000.0,14410000000.0,3505000000.0,2200000000.0,,1593000000.0,,,1987000000.0,992000000.0,,,577000000.0,6864000000.0,28000000.0,27886000000.0,9105000000.0,6545000000.0,4451000000.0,9105000000.0,12610000000.0,15276000000.0,27886000000.0,6931000000.0,10825000000.0,,-2547000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2017.0,Q2,,2017-06-30,2017-08-09 16:25:23+00:00,2445000000.0,1391000000.0,,,-188000000.0,1061000000.0,,4962000000.0,3202000000.0,,1621000000.0,7164000000.0,3075000000.0,14143000000.0,3545000000.0,2088000000.0,,1230000000.0,,,2028000000.0,1201000000.0,,,508000000.0,6397000000.0,478000000.0,27029000000.0,8878000000.0,6035000000.0,4153000000.0,8878000000.0,12423000000.0,14606000000.0,27029000000.0,6851000000.0,10453000000.0,,-2293000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2017.0,Q1,,2017-03-31,2017-05-09 16:31:03+00:00,1644000000.0,1007000000.0,,,-188000000.0,2298000000.0,,1558000000.0,,,1413000000.0,6178000000.0,2624000000.0,10603000000.0,2848000000.0,1493000000.0,,944000000.0,,,1792000000.0,1011000000.0,,,332000000.0,6422000000.0,465000000.0,20069000000.0,5486000000.0,6261000000.0,3053000000.0,5486000000.0,8334000000.0,11735000000.0,20069000000.0,3205000000.0,8682000000.0,,-2306000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2018.0,Q2,,2018-06-30,2018-08-07 08:52:35+00:00,3799000000.0,2623000000.0,,4389000000.0,-252000000.0,388000000.0,,5302000000.0,3288000000.0,19834000000.0,1709000000.0,8698000000.0,3653000000.0,15445000000.0,3499000000.0,1777000000.0,,1227000000.0,,,2472000000.0,978000000.0,,,496000000.0,8141000000.0,28000000.0,30074000000.0,10068000000.0,7160000000.0,5054000000.0,10068000000.0,13567000000.0,16507000000.0,30074000000.0,7469000000.0,11453000000.0,,-3123000000.0
Andeavor,ANDV,CMTK1YBYNLPLIS3QLI53,50104,2018.0,Q1,,2018-03-31,2018-05-07 18:48:59+00:00,3049000000.0,1934000000.0,,4257000000.0,-252000000.0,433000000.0,,5289000000.0,3250000000.0,19314000000.0,1730000000.0,8386000000.0,3484000000.0,15057000000.0,3521000000.0,1656000000.0,,1150000000.0,,,2395000000.0,1100000000.0,,,558000000.0,7715000000.0,347000000.0,28841000000.0,9632000000.0,6409000000.0,4546000000.0,9632000000.0,13153000000.0,15688000000.0,28841000000.0,7375000000.0,11142000000.0,,-3120000000.0
