company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 16:37:47+00:00,,0.76,0.76,0.15,,0.75,,87000000.0,12000000.0,4000000.0,63000000.0,267000000.0,265000000.0,2000000.0,258000000.0,9000000.0,-59000000.0,,,,,-23000000.0,,,765000000.0,2799000000.0,,1612000000.0,63000000.0,4000000.0,2377000000.0,2811000000.0,375000000.0,2752000000.0,339500000.0,337700000.0,342700000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.48,1.48,0.3,,1.46,,190000000.0,23000000.0,10000000.0,126000000.0,522000000.0,518000000.0,2000000.0,504000000.0,18000000.0,-116000000.0,,,,2000000.0,-6000000.0,,,1531000000.0,5547000000.0,,3209000000.0,126000000.0,10000000.0,4740000000.0,5570000000.0,714000000.0,5454000000.0,339500000.0,337700000.0,342700000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2.69,2.69,0.6,,2.66,,369000000.0,50000000.0,20000000.0,241000000.0,910000000.0,907000000.0,1000000.0,879000000.0,31000000.0,-221000000.0,,,,2000000.0,-36000000.0,,,2773000000.0,10230000000.0,,5974000000.0,241000000.0,20000000.0,8747000000.0,10280000000.0,1312000000.0,10059000000.0,339500000.0,337700000.0,342700000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 16:36:32+00:00,,0.72,0.72,0.15,,0.71,,103000000.0,11000000.0,6000000.0,63000000.0,255000000.0,253000000.0,,246000000.0,9000000.0,-57000000.0,,,,2000000.0,17000000.0,,,766000000.0,2748000000.0,,1597000000.0,63000000.0,6000000.0,2363000000.0,2759000000.0,339000000.0,2702000000.0,341700000.0,339400000.0,345400000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2011.0,Q1TTM,2010-04-01,2011-03-31,,,2.48,2.48,0.6,,2.45,,342000000.0,53000000.0,20000000.0,211000000.0,801000000.0,826000000.0,-27000000.0,774000000.0,27000000.0,-191000000.0,,,,2000000.0,-8000000.0,,,2469000000.0,9314000000.0,,5531000000.0,211000000.0,20000000.0,8000000000.0,9367000000.0,1176000000.0,9176000000.0,341700000.0,339400000.0,345400000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,FY,2012-01-01,2012-12-31,2014-02-18 17:15:50+00:00,,3.02,3.02,0.62,,2.99,,360000000.0,38000000.0,10000000.0,228000000.0,1020000000.0,1022000000.0,,993000000.0,27000000.0,-218000000.0,,,,,2000000.0,,,3209000000.0,11476000000.0,,6709000000.0,228000000.0,10000000.0,9918000000.0,11514000000.0,1380000000.0,11296000000.0,328800000.0,328500000.0,332600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q4,2012-10-01,2012-12-31,,,1.66,1.66,0.15,,1.64,,103000000.0,7000000.0,4000000.0,55000000.0,307000000.0,310000000.0,1000000.0,305000000.0,2000000.0,-51000000.0,,,,-4000000.0,1000000.0,,,865000000.0,3108000000.0,,1789000000.0,55000000.0,4000000.0,2654000000.0,3115000000.0,412000000.0,3064000000.0,328800000.0,328500000.0,332600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 16:08:22+00:00,,0.62,0.62,0.16,,0.62,,64000000.0,11000000.0,1000000.0,57000000.0,210000000.0,210000000.0,,204000000.0,6000000.0,-56000000.0,,,,,-9000000.0,,,778000000.0,2726000000.0,,1620000000.0,57000000.0,1000000.0,2398000000.0,2737000000.0,283000000.0,2681000000.0,329000000.0,327300000.0,331000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q3YTD,2012-01-01,2012-09-30,,,1.36,1.36,0.47,,1.35,,257000000.0,31000000.0,6000000.0,173000000.0,713000000.0,714000000.0,-1000000.0,688000000.0,25000000.0,-167000000.0,,,,,3000000.0,,,2344000000.0,8368000000.0,,4920000000.0,173000000.0,6000000.0,7264000000.0,8399000000.0,968000000.0,8232000000.0,329000000.0,327300000.0,331000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q3TTM,2011-10-01,2012-09-30,,,2.21,2.21,0.62,,2.17,,361000000.0,45000000.0,10000000.0,232000000.0,993000000.0,994000000.0,1000000.0,965000000.0,28000000.0,-222000000.0,,,,-2000000.0,17000000.0,,,3189000000.0,11348000000.0,,6644000000.0,232000000.0,10000000.0,9833000000.0,11393000000.0,1338000000.0,11171000000.0,329000000.0,327300000.0,331000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q2,2012-04-01,2012-06-30,2012-08-08 17:01:33+00:00,,0.74,0.74,0.16,,0.73,,96000000.0,8000000.0,2000000.0,57000000.0,254000000.0,255000000.0,-1000000.0,246000000.0,8000000.0,-55000000.0,,,,,12000000.0,,,788000000.0,2813000000.0,,1639000000.0,57000000.0,2000000.0,2427000000.0,2821000000.0,339000000.0,2766000000.0,332400000.0,332000000.0,335600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.74,0.74,0.31,,0.73,,193000000.0,20000000.0,5000000.0,116000000.0,503000000.0,504000000.0,-1000000.0,484000000.0,19000000.0,-111000000.0,,,,,12000000.0,,,1566000000.0,5642000000.0,,3300000000.0,116000000.0,5000000.0,4866000000.0,5662000000.0,685000000.0,5551000000.0,332400000.0,332000000.0,335600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q2TTM,2011-07-01,2012-06-30,,,2.18,2.18,0.61,,2.14,,381000000.0,49000000.0,13000000.0,235000000.0,991000000.0,992000000.0,1000000.0,959000000.0,32000000.0,-222000000.0,,,,-2000000.0,33000000.0,,,3159000000.0,11330000000.0,,6658000000.0,235000000.0,13000000.0,9817000000.0,11379000000.0,1340000000.0,11157000000.0,332400000.0,332000000.0,335600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 17:06:05+00:00,,,,0.15,,,,97000000.0,12000000.0,3000000.0,59000000.0,249000000.0,249000000.0,,238000000.0,11000000.0,-56000000.0,,,,,0.0,,,778000000.0,2829000000.0,,1661000000.0,59000000.0,3000000.0,2439000000.0,2841000000.0,346000000.0,2785000000.0,,332400000.0,336600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2.2,2.2,0.6,,2.16,,372000000.0,53000000.0,15000000.0,241000000.0,1004000000.0,1002000000.0,4000000.0,971000000.0,33000000.0,-226000000.0,,,,-2000000.0,-2000000.0,,,3136000000.0,11316000000.0,,6631000000.0,241000000.0,15000000.0,9767000000.0,11369000000.0,1376000000.0,11143000000.0,,332400000.0,336600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q4,2013-10-01,2013-12-31,,,1.97,1.97,0.16,,1.95,,115000000.0,7000000.0,8000000.0,158000000.0,360000000.0,360000000.0,,355000000.0,5000000.0,-150000000.0,,,,,42000000.0,,,784000000.0,3202000000.0,,1842000000.0,158000000.0,8000000.0,2626000000.0,3209000000.0,433000000.0,3059000000.0,311800000.0,311400000.0,315400000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 18:02:59+00:00,,3.57,3.57,0.68,,3.53,,390000000.0,28000000.0,9000000.0,210000000.0,1148000000.0,1148000000.0,,1113000000.0,35000000.0,-201000000.0,,,,,,,,3131000000.0,11787000000.0,,6945000000.0,210000000.0,9000000.0,10076000000.0,11815000000.0,1538000000.0,11614000000.0,311800000.0,311400000.0,315400000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 16:37:56+00:00,,0.83,0.83,0.18,,0.82,,89000000.0,8000000.0,,,264000000.0,264000000.0,,256000000.0,8000000.0,,,,,,-11000000.0,,,764000000.0,2786000000.0,,1666000000.0,,,2430000000.0,2794000000.0,364000000.0,2794000000.0,308400000.0,309500000.0,312900000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q3YTD,2013-01-01,2013-09-30,,,1.6,1.6,0.52,,1.58,,275000000.0,21000000.0,1000000.0,52000000.0,788000000.0,788000000.0,,758000000.0,30000000.0,-51000000.0,,,,,-42000000.0,,,2347000000.0,8585000000.0,,5103000000.0,52000000.0,1000000.0,7450000000.0,8606000000.0,1105000000.0,8555000000.0,308400000.0,309500000.0,312900000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q3TTM,2012-10-01,2013-09-30,,,3.26,3.26,0.67,,3.22,,378000000.0,28000000.0,5000000.0,107000000.0,1095000000.0,1096000000.0,1000000.0,1063000000.0,32000000.0,-102000000.0,,,,,-43000000.0,,,3212000000.0,11693000000.0,,6892000000.0,107000000.0,5000000.0,10104000000.0,11721000000.0,1517000000.0,11619000000.0,308400000.0,309500000.0,312900000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q2,2013-04-01,2013-06-30,2014-07-25 16:09:32+00:00,,0.77,0.77,0.18,,0.76,,90000000.0,6000000.0,,,252000000.0,252000000.0,,241000000.0,11000000.0,,,,,,-40000000.0,,,803000000.0,2891000000.0,,1712000000.0,,,2515000000.0,2897000000.0,382000000.0,2897000000.0,313000000.0,313700000.0,317100000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q2YTD,2013-01-01,2013-06-30,,,0.77,0.77,0.34,,0.76,,186000000.0,13000000.0,1000000.0,52000000.0,524000000.0,524000000.0,,502000000.0,22000000.0,-51000000.0,,,,,-31000000.0,,,1583000000.0,5799000000.0,,3437000000.0,52000000.0,1000000.0,5020000000.0,5812000000.0,741000000.0,5761000000.0,313000000.0,313700000.0,317100000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q2TTM,2012-07-01,2013-06-30,,,3.05,3.05,0.65,,3.02,,353000000.0,31000000.0,6000000.0,164000000.0,1041000000.0,1042000000.0,1000000.0,1011000000.0,30000000.0,-158000000.0,,,,,-41000000.0,,,3226000000.0,11633000000.0,,6846000000.0,164000000.0,6000000.0,10072000000.0,11664000000.0,1436000000.0,11506000000.0,313000000.0,313700000.0,317100000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 17:06:05+00:00,,,,0.16,,,,96000000.0,7000000.0,1000000.0,52000000.0,272000000.0,272000000.0,,261000000.0,11000000.0,-51000000.0,,,,,9000000.0,,,780000000.0,2908000000.0,,1725000000.0,52000000.0,1000000.0,2505000000.0,2915000000.0,359000000.0,2864000000.0,,316400000.0,320000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2013.0,Q1TTM,2012-04-01,2013-03-31,,,3.02,3.02,0.63,,2.99,,359000000.0,33000000.0,8000000.0,221000000.0,1043000000.0,1045000000.0,,1016000000.0,27000000.0,-213000000.0,,,,,11000000.0,,,3211000000.0,11555000000.0,,6773000000.0,221000000.0,8000000.0,9984000000.0,11588000000.0,1393000000.0,11375000000.0,,316400000.0,320000000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:32:21+00:00,,4.73,4.73,0.92,,4.66,,334000000.0,26000000.0,10000000.0,255000000.0,1431000000.0,1431000000.0,,1397000000.0,34000000.0,-245000000.0,,,,,,,,3021000000.0,12019000000.0,,7014000000.0,255000000.0,10000000.0,10035000000.0,12045000000.0,1765000000.0,11800000000.0,295300000.0,295500000.0,299600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q4,2014-10-01,2014-12-31,,,2.6,2.6,0.49,,2.56,,181000000.0,13000000.0,8000000.0,197000000.0,467000000.0,780000000.0,,459000000.0,8000000.0,-189000000.0,,,,-313000000.0,26000000.0,,,1538000000.0,6205000000.0,,3556000000.0,197000000.0,8000000.0,5094000000.0,6218000000.0,935000000.0,6029000000.0,295300000.0,295500000.0,299600000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q3YTD,2014-01-01,2014-09-30,,,2.13,2.13,0.43,,2.1,,153000000.0,13000000.0,2000000.0,58000000.0,964000000.0,651000000.0,,938000000.0,26000000.0,-56000000.0,,,,313000000.0,-26000000.0,,,1483000000.0,5814000000.0,,3458000000.0,58000000.0,2000000.0,4941000000.0,5827000000.0,830000000.0,5771000000.0,291500000.0,292300000.0,296100000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q3TTM,2013-10-01,2014-09-30,,,4.1,4.1,0.59,,4.05,,268000000.0,20000000.0,10000000.0,216000000.0,1324000000.0,1011000000.0,,1293000000.0,31000000.0,-206000000.0,,,,313000000.0,16000000.0,,,2267000000.0,9016000000.0,,5300000000.0,216000000.0,10000000.0,7567000000.0,9036000000.0,1263000000.0,8830000000.0,291500000.0,292300000.0,296100000.0
Aon PLC,AON,VVT2B79I2Z4U3R6BY589,315293,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:54:08+00:00,,1.06,1.06,0.25,,1.04,,75000000.0,7000000.0,,,315000000.0,315000000.0,,309000000.0,6000000.0,,,,,,-27000000.0,,,756000000.0,2873000000.0,,1707000000.0,,,2463000000.0,2880000000.0,417000000.0,2880000000.0,291500000.0,292300000.0,296100000.0
