company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q2TTM,2011-11-28,2012-11-25,,3.56,3.56,1.86,263200000.0,3.5,200000.0,62000000.0,,459600000.0,263000000.0,196600000.0,459600000.0,3351900000.0,5548400000.0,,887900000.0,,,604200000.0,4239800000.0,1308600000.0,,-116000000.0,867600000.0,441000000.0,-116000000.0,325000000.0,5548400000.0,129200000.0,128800000.0,131700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q1,2012-05-28,2012-08-26,2013-09-30 13:23:40+00:00,0.86,0.86,0.5,92600000.0,0.85,,35300000.0,,110800000.0,111000000.0,-200000.0,110800000.0,1245500000.0,2034800000.0,,304300000.0,,,218200000.0,1549800000.0,485000000.0,,-27900000.0,310800000.0,174200000.0,-27900000.0,146300000.0,2034800000.0,128800000.0,128100000.0,131000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2013.0,Q1TTM,2011-08-29,2012-08-26,,3.71,3.71,1.79,249800000.0,3.64,200000.0,71000000.0,,479700000.0,283400000.0,196300000.0,479700000.0,3276200000.0,5419900000.0,,855500000.0,,,575500000.0,4131700000.0,1288200000.0,,-108300000.0,825500000.0,462700000.0,-108300000.0,354400000.0,5419900000.0,128800000.0,128100000.0,131000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,FY,2013-05-27,2014-05-25,2016-07-25 17:16:16+00:00,2.18,2.18,2.2,304400000.0,2.15,16400000.0,-8600000.0,252300000.0,286200000.0,183200000.0,103000000.0,286200000.0,3909800000.0,6285600000.0,,1080700000.0,,,413100000.0,4990500000.0,1295100000.0,,-134300000.0,986200000.0,308900000.0,-134300000.0,174600000.0,6285600000.0,131300000.0,131000000.0,133200000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q4,2014-02-24,2014-05-25,,0.65,0.65,0.55,78400000.0,0.65,15200000.0,-14500000.0,252300000.0,86500000.0,48400000.0,38100000.0,86500000.0,1031300000.0,1650000000.0,,284800000.0,,,-81400000.0,1316100000.0,333900000.0,,-35500000.0,264500000.0,69400000.0,-35500000.0,33900000.0,1650000000.0,131300000.0,131000000.0,133200000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q3YTD,2013-05-27,2014-02-23,,1.53,1.53,1.65,226000000.0,1.5,1200000.0,5900000.0,,199700000.0,134800000.0,64900000.0,199700000.0,2878500000.0,4635600000.0,,795900000.0,,,494500000.0,3674400000.0,961200000.0,,-98800000.0,721700000.0,239500000.0,-98800000.0,140700000.0,4635600000.0,130600000.0,131300000.0,133400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q3TTM,2013-02-25,2014-02-23,,2.56,2.56,2.15,211500000.0,2.5,2100000.0,-40800000.0,241100000.0,332800000.0,92900000.0,239900000.0,332800000.0,2621900000.0,4303600000.0,,798300000.0,,,244500000.0,3420200000.0,883400000.0,,-132100000.0,699200000.0,184200000.0,-132100000.0,52100000.0,4303600000.0,130600000.0,131300000.0,133400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q3,2013-11-25,2014-02-23,2015-03-30 17:14:11+00:00,0.84,0.84,0.55,76300000.0,0.82,0.0,2500000.0,,109700000.0,86600000.0,23100000.0,109700000.0,994400000.0,1618500000.0,,271400000.0,,,154200000.0,1265800000.0,352700000.0,,-33100000.0,230500000.0,122200000.0,-33100000.0,89100000.0,1618500000.0,130600000.0,131300000.0,133400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q2YTD,2013-05-27,2013-11-24,,0.69,0.69,1.1,149700000.0,0.68,1200000.0,3400000.0,,90000000.0,48200000.0,41800000.0,90000000.0,1884100000.0,3017100000.0,,524500000.0,,,340300000.0,2408600000.0,608500000.0,,-65700000.0,491200000.0,117300000.0,-65700000.0,51600000.0,3017100000.0,132000000.0,130600000.0,132800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q2TTM,2012-11-26,2013-11-24,,2.76,2.76,2.1,236200000.0,2.7,2100000.0,-4600000.0,241100000.0,357500000.0,140800000.0,216700000.0,357500000.0,3031600000.0,4943300000.0,,875100000.0,,,290100000.0,3906700000.0,1036600000.0,,-130900000.0,769500000.0,267100000.0,-130900000.0,136200000.0,4943300000.0,132000000.0,130600000.0,132800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q2,2013-08-26,2013-11-24,2014-12-31 16:45:18+00:00,0.15,0.15,0.55,75500000.0,0.15,200000.0,-4200000.0,,19800000.0,6000000.0,13800000.0,19800000.0,938600000.0,1485600000.0,,261900000.0,,,174700000.0,1200500000.0,285100000.0,,-32900000.0,250400000.0,34700000.0,-32900000.0,1800000.0,1485600000.0,132000000.0,130600000.0,132800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q1TTM,2012-08-27,2013-08-25,,2.87,2.87,2.05,259900000.0,2.81,1900000.0,9000000.0,241100000.0,371300000.0,168500000.0,202800000.0,371300000.0,3336200000.0,5417700000.0,,938700000.0,,,331500000.0,4274900000.0,1142800000.0,,-130900000.0,834400000.0,308400000.0,-130900000.0,177500000.0,5417700000.0,130000000.0,130200000.0,132600000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2014.0,Q1,2013-05-27,2013-08-25,2014-10-03 16:45:03+00:00,0.54,0.54,0.55,74200000.0,0.53,1000000.0,7600000.0,,70200000.0,42200000.0,28000000.0,70200000.0,945500000.0,1531500000.0,,262600000.0,,,165600000.0,1208100000.0,323400000.0,,-32800000.0,240800000.0,82600000.0,-32800000.0,49800000.0,1531500000.0,130000000.0,130200000.0,132600000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,FY,2014-05-26,2015-05-31,2017-07-21 17:22:26+00:00,5.56,5.56,2.2,319300000.0,5.47,62100000.0,-21100000.0,243300000.0,709500000.0,196400000.0,513100000.0,709500000.0,4220700000.0,6764000000.0,,1120800000.0,,,430200000.0,5341500000.0,1422500000.0,,-192300000.0,1054900000.0,367600000.0,-192300000.0,175300000.0,6764000000.0,127600000.0,127700000.0,129700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q4,2015-02-23,2015-05-31,,0.94,0.94,0.55,80900000.0,0.87,15000000.0,8400000.0,65500000.0,105300000.0,118100000.0,-12800000.0,105300000.0,1151800000.0,1878300000.0,,295100000.0,,,119500000.0,1446900000.0,431400000.0,,-24000000.0,280900000.0,150500000.0,-24000000.0,126500000.0,1878300000.0,127600000.0,127700000.0,129700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q3,2014-11-24,2015-02-22,2016-04-06 17:10:03+00:00,1.07,1.07,0.55,79600000.0,1.05,800000.0,18700000.0,51400000.0,133800000.0,128400000.0,5400000.0,133800000.0,1066300000.0,1730900000.0,,276000000.0,,,86400000.0,1342300000.0,388600000.0,,-23300000.0,218200000.0,170400000.0,-23300000.0,147100000.0,1730900000.0,125000000.0,124600000.0,126900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q3YTD,2014-05-26,2015-02-22,,4.62,4.62,1.65,238400000.0,4.6,47100000.0,-29500000.0,177800000.0,604200000.0,78300000.0,525900000.0,604200000.0,3068900000.0,4885700000.0,,825700000.0,,,310700000.0,3894600000.0,991100000.0,,-168300000.0,774000000.0,217100000.0,-168300000.0,48800000.0,4885700000.0,125000000.0,124600000.0,126900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q3TTM,2014-02-24,2015-02-22,,5.27,5.27,2.2,316800000.0,5.25,62300000.0,-44000000.0,430100000.0,690700000.0,126700000.0,564000000.0,690700000.0,4100200000.0,6535700000.0,,1110500000.0,,,229300000.0,5210700000.0,1325000000.0,,-203800000.0,1038500000.0,286500000.0,-203800000.0,82700000.0,6535700000.0,125000000.0,124600000.0,126900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q2,2014-08-25,2014-11-23,2016-01-06 17:15:36+00:00,-0.26,-0.26,0.55,80100000.0,-0.26,39300000.0,-23800000.0,61900000.0,-32800000.0,-30800000.0,-2000000.0,-32800000.0,992300000.0,1559000000.0,,277400000.0,,,128900000.0,1269700000.0,289300000.0,,-33700000.0,310200000.0,-20900000.0,-33700000.0,-54600000.0,1559000000.0,126200000.0,127700000.0,127700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q2YTD,2014-05-26,2014-11-23,,3.55,3.55,1.1,158800000.0,3.55,46300000.0,-48200000.0,126400000.0,470400000.0,-50100000.0,520500000.0,470400000.0,2002600000.0,3154800000.0,,549700000.0,,,224300000.0,2552300000.0,602500000.0,,-145000000.0,555800000.0,46700000.0,-145000000.0,-98300000.0,3154800000.0,126200000.0,127700000.0,127700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q2TTM,2013-11-25,2014-11-23,,5.04,5.04,2.2,313500000.0,5.02,61500000.0,-60200000.0,378700000.0,666600000.0,84900000.0,581700000.0,666600000.0,4028300000.0,6423300000.0,,1105900000.0,,,297100000.0,5134200000.0,1289100000.0,,-213600000.0,1050800000.0,238300000.0,-213600000.0,24700000.0,6423300000.0,126200000.0,127700000.0,127700000.0
