company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Goldman Sachs Group Inc,GS,,886982,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 20:23:45+00:00,4.69,4.69,0.55,301000000.0,4.57,1064000000.0,1464000000.0,2297000000.0,1248000000.0,129000000.0,2241000000.0,2241000000.0,2143000000.0,1049000000.0,402000000.0,3705000000.0,1449000000.55,,98000000.0,,2801000000.0,1248000000.0,2297000000.0,5082000000.0,7338000000.0,3305000000.0,8387000000.0,2169000000.0,456900000.0,455500000.0,469200000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2YTD,2014-01-01,2014-06-30,,8.36,8.36,1.1,684000000.0,8.12,1772000000.0,3560000000.0,5173000000.0,3136000000.0,279000000.0,4070000000.0,4070000000.0,3902000000.0,2037000000.0,801000000.0,8322000000.0,2912000001.1,,168000000.0,,7935000000.0,3136000000.0,5173000000.0,12611000000.0,16416000000.0,5842000000.0,18453000000.0,4534000000.0,463900000.0,461700000.0,475900000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2TTM,2013-07-01,2014-06-30,,16.25,16.25,2.15,1438000000.0,15.59,3642000000.0,6444000000.0,9962000000.0,6284000000.0,539000000.0,7919000000.0,7919000000.0,7579000000.0,3678000000.0,1618000000.0,15071000000.0,6295000000.1,,340000000.0,,12506000000.0,6284000000.0,9962000000.0,22396000000.0,30279000000.0,11561000000.0,33957000000.0,8764000000.0,463900000.0,461700000.0,475900000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 18:03:19+00:00,4.21,4.21,0.55,294000000.0,4.1,784000000.0,1781000000.0,2579000000.0,1579000000.0,141000000.0,2037000000.0,2037000000.0,1953000000.0,1000000000.0,391000000.0,4180000000.0,1554000000.55,,84000000.0,,3924000000.0,1579000000.0,2579000000.0,6304000000.0,8125000000.0,2821000000.0,9125000000.0,2164000000.0,463900000.0,461700000.0,475900000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q1TTM,2013-04-01,2014-03-31,,15.96,15.96,2.1,1410000000.0,15.19,3572000000.0,6215000000.0,10046000000.0,6542000000.0,538000000.0,7813000000.0,7813000000.0,7487000000.0,3504000000.0,1619000000.0,14985000000.0,6207000000.05,,326000000.0,,12285000000.0,6542000000.0,10046000000.0,22059000000.0,29940000000.0,11385000000.0,33444000000.0,8740000000.0,469600000.0,468600000.0,484600000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 20:10:37+00:00,4.15,4.15,0.55,390000000.0,4.02,988000000.0,1779000000.0,2594000000.0,1557000000.0,138000000.0,2033000000.0,2033000000.0,1949000000.0,1037000000.0,410000000.0,4142000000.0,1358000000.55,,84000000.0,,4011000000.0,1557000000.0,2594000000.0,6307000000.0,8291000000.0,3021000000.0,9328000000.0,2370000000.0,469600000.0,468600000.0,484600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 20:16:10+00:00,12.35,12.35,2.55,991000000.0,12.14,2695000000.0,7027000000.0,8452000000.0,5388000000.0,557000000.0,6083000000.0,6083000000.0,5568000000.0,3064000000.0,1578000000.0,14541000000.0,9238000000.0,,515000000.0,,12678000000.0,5388000000.0,8452000000.0,25042000000.0,30756000000.0,8778000000.0,33820000000.0,9188000000.0,450900000.0,448900000.0,458600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q4,2015-10-01,2015-12-31,,1.34,1.34,0.65,285000000.0,1.32,307000000.0,1547000000.0,2148000000.0,1448000000.0,148000000.0,765000000.0,765000000.0,574000000.0,700000000.0,405000000.0,2755000000.0,3303999998.1,,191000000.0,,2059000000.0,1448000000.0,2148000000.0,6201000000.0,6573000000.0,1072000000.0,7273000000.0,2271000000.0,450900000.0,448900000.0,458600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 18:36:26+00:00,2.95,2.95,0.65,222000000.0,2.9,620000000.0,1556000000.0,2119000000.0,1277000000.0,123000000.0,1426000000.0,1426000000.0,1330000000.0,842000000.0,382000000.0,2273000000.0,1737000000.65,,96000000.0,,2351000000.0,1277000000.0,2119000000.0,4815000000.0,6019000000.0,2046000000.0,6861000000.0,2190000000.0,450800000.0,449000000.0,458600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3YTD,2015-01-01,2015-09-30,,11.01,11.01,1.9,706000000.0,10.82,2388000000.0,5480000000.0,6304000000.0,3940000000.0,409000000.0,5318000000.0,5318000000.0,4994000000.0,2364000000.0,1173000000.0,11786000000.0,5934000001.9,,324000000.0,,10619000000.0,3940000000.0,6304000000.0,18841000000.0,24183000000.0,7706000000.0,26547000000.0,6917000000.0,450800000.0,449000000.0,458600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3TTM,2014-10-01,2015-09-30,,15.51,15.51,2.5,1058000000.0,15.2,3432000000.0,6920000000.0,8438000000.0,5113000000.0,550000000.0,7484000000.0,7484000000.0,7026000000.0,3325000000.0,1576000000.0,14712000000.0,7561000000.25,,458000000.0,,12574000000.0,5113000000.0,8438000000.0,23319000000.0,30910000000.0,10916000000.0,34235000000.0,9278000000.0,450800000.0,449000000.0,458600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 18:49:31+00:00,2.01,2.01,0.65,265000000.0,1.98,678000000.0,2019000000.0,2150000000.0,1487000000.0,147000000.0,1048000000.0,1048000000.0,916000000.0,663000000.0,389000000.0,4016000000.0,2733000000.65,,132000000.0,,3809000000.0,1487000000.0,2150000000.0,7343000000.0,8406000000.0,1726000000.0,9069000000.0,2371000000.0,455700000.0,451400000.0,461600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2YTD,2015-01-01,2015-06-30,,8.06,8.06,1.25,484000000.0,7.92,1768000000.0,3924000000.0,4185000000.0,2663000000.0,286000000.0,3892000000.0,3892000000.0,3664000000.0,1522000000.0,791000000.0,9513000000.0,4197000001.25,,228000000.0,,8268000000.0,2663000000.0,4185000000.0,14026000000.0,18164000000.0,5660000000.0,19686000000.0,4727000000.0,455700000.0,451400000.0,461600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2TTM,2014-07-01,2015-06-30,,17.25,17.25,2.4,1137000000.0,16.87,3876000000.0,6828000000.0,8616000000.0,5084000000.0,556000000.0,8299000000.0,8299000000.0,7839000000.0,3532000000.0,1596000000.0,16144000000.0,7273000000.15,,460000000.0,,13024000000.0,5084000000.0,8616000000.0,23586000000.0,32229000000.0,12175000000.0,35761000000.0,9257000000.0,455700000.0,451400000.0,461600000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 19:22:26+00:00,6.05,6.05,0.6,219000000.0,5.94,1090000000.0,1905000000.0,2035000000.0,1176000000.0,139000000.0,2844000000.0,2844000000.0,2748000000.0,859000000.0,402000000.0,5497000000.0,1464000000.6,,96000000.0,,4459000000.0,1176000000.0,2035000000.0,6683000000.0,9758000000.0,3934000000.0,10617000000.0,2356000000.0,454200000.0,453300000.0,462900000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q1TTM,2014-04-01,2015-03-31,,19.45,19.45,2.3,1166000000.0,18.99,3982000000.0,6590000000.0,9045000000.0,5176000000.0,550000000.0,9288000000.0,9288000000.0,8876000000.0,3869000000.0,1598000000.0,16308000000.0,6094000000.05,,412000000.0,,13139000000.0,5176000000.0,9045000000.0,22547000000.0,31948000000.0,13270000000.0,35817000000.0,9050000000.0,454200000.0,453300000.0,462900000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 19:51:24+00:00,16.53,16.53,2.6,998000000.0,16.29,2906000000.0,6273000000.0,9691000000.0,7104000000.0,457000000.0,7398000000.0,7398000000.0,7087000000.0,2587000000.0,1597000000.0,13315000000.0,5804000000.0,,311000000.0,182000000.0,11448000000.0,7104000000.0,9691000000.0,20304000000.0,28203000000.0,10304000000.0,30790000000.0,8615000000.0,428700000.0,427400000.0,435100000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q4,2016-10-01,2016-12-31,,5.09,5.09,0.65,267000000.0,5.01,1050000000.0,1486000000.0,2424000000.0,2088000000.0,131000000.0,2347000000.0,2347000000.0,2153000000.0,336000000.0,379000000.0,4270000000.0,1747999998.05,,194000000.0,182000000.0,2248000000.0,2088000000.0,2424000000.0,4773000000.0,8016000000.0,3397000000.0,8352000000.0,2260000000.0,428700000.0,427400000.0,435100000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 19:15:48+00:00,4.96,4.96,0.65,247000000.0,4.88,774000000.0,1537000000.0,2389000000.0,1775000000.0,92000000.0,2094000000.0,2094000000.0,2100000000.0,614000000.0,452000000.0,3878000000.0,1302000000.65,,-6000000.0,,3207000000.0,1775000000.0,2389000000.0,5300000000.0,7554000000.0,2868000000.0,8168000000.0,2139000000.0,423400000.0,422400000.0,430200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3YTD,2016-01-01,2016-09-30,,11.44,11.44,1.95,731000000.0,11.28,1856000000.0,4787000000.0,7267000000.0,5016000000.0,326000000.0,5051000000.0,5051000000.0,4934000000.0,2251000000.0,1218000000.0,9045000000.0,4056000001.95,,117000000.0,,9200000000.0,5016000000.0,7267000000.0,15531000000.0,20187000000.0,6907000000.0,22438000000.0,6355000000.0,423400000.0,422400000.0,430200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3TTM,2015-10-01,2016-09-30,,12.78,12.78,2.6,1016000000.0,12.6,2163000000.0,6334000000.0,9415000000.0,6464000000.0,474000000.0,5816000000.0,5816000000.0,5508000000.0,2951000000.0,1623000000.0,11800000000.0,7360000000.05,,308000000.0,,11259000000.0,6464000000.0,9415000000.0,21732000000.0,26760000000.0,7979000000.0,29711000000.0,8626000000.0,423400000.0,422400000.0,430200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 20:35:29+00:00,3.77,3.77,0.65,245000000.0,3.72,641000000.0,1787000000.0,2530000000.0,1776000000.0,112000000.0,1822000000.0,1822000000.0,1634000000.0,754000000.0,386000000.0,3354000000.0,1395000000.65,,188000000.0,,3331000000.0,1776000000.0,2530000000.0,5469000000.0,7178000000.0,2463000000.0,7932000000.0,2037000000.0,433400000.0,431900000.0,439200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2YTD,2016-01-01,2016-06-30,,6.48,6.48,1.3,484000000.0,6.4,1082000000.0,3250000000.0,4878000000.0,3241000000.0,234000000.0,2957000000.0,2957000000.0,2834000000.0,1637000000.0,766000000.0,5167000000.0,2754000001.3,,123000000.0,,5993000000.0,3241000000.0,4878000000.0,10231000000.0,12633000000.0,4039000000.0,14270000000.0,4216000000.0,433400000.0,431900000.0,439200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2TTM,2015-07-01,2016-06-30,,10.77,10.77,2.6,991000000.0,10.62,2009000000.0,6353000000.0,9145000000.0,5966000000.0,505000000.0,5148000000.0,5148000000.0,4738000000.0,3179000000.0,1553000000.0,10195000000.0,7795000000.05,,410000000.0,,10403000000.0,5966000000.0,9145000000.0,21247000000.0,25225000000.0,7157000000.0,28404000000.0,8677000000.0,433400000.0,431900000.0,439200000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 19:43:50+00:00,2.71,2.71,0.65,239000000.0,2.68,441000000.0,1463000000.0,2348000000.0,1465000000.0,122000000.0,1135000000.0,1135000000.0,1200000000.0,883000000.0,380000000.0,1813000000.0,1359000000.65,,-65000000.0,,2662000000.0,1465000000.0,2348000000.0,4762000000.0,5455000000.0,1576000000.0,6338000000.0,2179000000.0,442800000.0,440800000.0,447400000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q1TTM,2015-04-01,2016-03-31,,9.01,9.01,2.6,1011000000.0,8.88,2046000000.0,6585000000.0,8765000000.0,5677000000.0,540000000.0,4374000000.0,4374000000.0,4020000000.0,3088000000.0,1556000000.0,10857000000.0,9133000000.05,,354000000.0,,10881000000.0,5677000000.0,8765000000.0,23121000000.0,26453000000.0,6420000000.0,29541000000.0,9011000000.0,442800000.0,440800000.0,447400000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 21:09:56+00:00,9.12,9.12,2.9,1152000000.0,9.01,6846000000.0,7076000000.0,13113000000.0,10181000000.0,588000000.0,4286000000.0,4286000000.0,3685000000.0,2932000000.0,1630000000.0,13804000000.0,5918000000.0,,601000000.0,657000000.0,11653000000.0,10181000000.0,13113000000.0,20941000000.0,29798000000.0,11132000000.0,32730000000.0,8918000000.0,404100000.0,401600000.0,409100000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q4,2017-10-01,2017-12-31,,-5.2,-5.2,0.75,350000000.0,-5.11,5036000000.0,1846000000.0,3736000000.0,2838000000.0,175000000.0,-1928000000.0,-1928000000.0,-2143000000.0,898000000.0,420000000.0,3357000000.0,1823999997.85,,215000000.0,657000000.0,1957000000.0,2838000000.0,3736000000.0,4726000000.0,7593000000.0,3108000000.0,8491000000.0,2390000000.0,404100000.0,401600000.0,409100000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 17:09:30+00:00,5.09,5.09,0.75,280000000.0,5.02,848000000.0,1797000000.0,3411000000.0,2681000000.0,138000000.0,2128000000.0,2128000000.0,2035000000.0,730000000.0,397000000.0,3666000000.0,1363000000.75,,93000000.0,,3172000000.0,2681000000.0,3411000000.0,5350000000.0,7596000000.0,2976000000.0,8326000000.0,2133000000.0,399800000.0,398200000.0,405700000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3YTD,2017-01-01,2017-09-30,,14.32,14.32,2.15,802000000.0,14.12,1810000000.0,5230000000.0,9377000000.0,7343000000.0,413000000.0,6214000000.0,6214000000.0,5828000000.0,2034000000.0,1210000000.0,10447000000.0,4094000002.15,,386000000.0,,9696000000.0,7343000000.0,9377000000.0,16215000000.0,22205000000.0,8024000000.0,24239000000.0,6528000000.0,399800000.0,398200000.0,405700000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3TTM,2016-10-01,2017-09-30,,19.41,19.41,2.8,1069000000.0,19.13,2860000000.0,6716000000.0,11801000000.0,9431000000.0,544000000.0,8561000000.0,8561000000.0,7981000000.0,2370000000.0,1589000000.0,14717000000.0,5842000000.2,,580000000.0,182000000.0,11944000000.0,9431000000.0,11801000000.0,20988000000.0,30221000000.0,11421000000.0,32591000000.0,8788000000.0,399800000.0,398200000.0,405700000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 19:39:19+00:00,4.0,4.0,0.75,265000000.0,3.95,678000000.0,1730000000.0,3220000000.0,2432000000.0,141000000.0,1831000000.0,1831000000.0,1631000000.0,788000000.0,414000000.0,3142000000.0,1325000000.75,,200000000.0,,3233000000.0,2432000000.0,3220000000.0,5378000000.0,7099000000.0,2509000000.0,7887000000.0,2227000000.0,407800000.0,406100000.0,413300000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2YTD,2017-01-01,2017-06-30,,9.23,9.23,1.4,522000000.0,9.1,962000000.0,3433000000.0,5966000000.0,4662000000.0,275000000.0,4086000000.0,4086000000.0,3793000000.0,1304000000.0,813000000.0,6781000000.0,2731000001.4,,293000000.0,,6524000000.0,4662000000.0,5966000000.0,10865000000.0,14609000000.0,5048000000.0,15913000000.0,4395000000.0,407800000.0,406100000.0,413300000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2TTM,2016-07-01,2017-06-30,,19.28,19.28,2.7,1036000000.0,18.99,2786000000.0,6456000000.0,10779000000.0,8525000000.0,498000000.0,8527000000.0,8527000000.0,8046000000.0,2254000000.0,1644000000.0,14929000000.0,5781000000.1,,481000000.0,182000000.0,11979000000.0,8525000000.0,10779000000.0,20938000000.0,30179000000.0,11313000000.0,32433000000.0,8794000000.0,407800000.0,406100000.0,413300000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 19:19:58+00:00,5.23,5.23,0.65,257000000.0,5.15,284000000.0,1703000000.0,2746000000.0,2230000000.0,134000000.0,2255000000.0,2255000000.0,2162000000.0,516000000.0,399000000.0,3639000000.0,1406000000.65,,93000000.0,,3291000000.0,2230000000.0,2746000000.0,5487000000.0,7510000000.0,2539000000.0,8026000000.0,2168000000.0,413400000.0,412500000.0,420100000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q1TTM,2016-04-01,2017-03-31,,19.05,19.05,2.6,1016000000.0,18.76,2749000000.0,6513000000.0,10089000000.0,7869000000.0,469000000.0,8518000000.0,8518000000.0,8049000000.0,2220000000.0,1616000000.0,15141000000.0,5851000000.0,,469000000.0,182000000.0,12077000000.0,7869000000.0,10089000000.0,21029000000.0,30258000000.0,11267000000.0,32478000000.0,8604000000.0,413400000.0,412500000.0,420100000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 21:09:56+00:00,25.53,25.53,3.15,1328000000.0,25.27,2022000000.0,7430000000.0,19679000000.0,15912000000.0,740000000.0,10459000000.0,10459000000.0,9860000000.0,3767000000.0,1832000000.0,15630000000.0,7233000000.0,,599000000.0,674000000.0,12328000000.0,15912000000.0,19679000000.0,23461000000.0,32849000000.0,12481000000.0,36616000000.0,9789000000.0,386200000.0,385400000.0,390200000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q4,2018-10-01,2018-12-31,,6.12,6.12,0.8,377000000.0,6.06,170000000.0,1612000000.0,5468000000.0,4477000000.0,208000000.0,2538000000.0,2538000000.0,2322000000.0,991000000.0,477000000.0,2996000000.0,2231000000.0,,216000000.0,222000000.0,1857000000.0,4477000000.0,5468000000.0,5150000000.0,7089000000.0,2708000000.0,8080000000.0,2481000000.0,386200000.0,385400000.0,390200000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 18:43:06+00:00,6.35,6.35,0.8,317000000.0,6.28,554000000.0,1980000000.0,5061000000.0,4205000000.0,167000000.0,2524000000.0,2524000000.0,2453000000.0,856000000.0,453000000.0,3700000000.0,1612000000.0,,71000000.0,174000000.0,3019000000.0,4205000000.0,5061000000.0,5568000000.0,7964000000.0,3078000000.0,8820000000.0,2284000000.0,386300000.0,385400000.0,390500000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3YTD,2018-01-01,2018-09-30,,19.41,19.41,2.35,951000000.0,19.21,1852000000.0,5818000000.0,14211000000.0,11435000000.0,532000000.0,7921000000.0,7921000000.0,7538000000.0,2776000000.0,1355000000.0,12634000000.0,5002000000.0,,383000000.0,452000000.0,10471000000.0,11435000000.0,14211000000.0,18311000000.0,25760000000.0,9773000000.0,28536000000.0,7308000000.0,386300000.0,385400000.0,390500000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3TTM,2017-10-01,2018-09-30,,14.21,14.21,3.1,1301000000.0,14.1,6888000000.0,7664000000.0,17947000000.0,14273000000.0,707000000.0,5993000000.0,5993000000.0,5395000000.0,3674000000.0,1775000000.0,15991000000.0,6825999997.85,,598000000.0,1109000000.0,12428000000.0,14273000000.0,17947000000.0,23037000000.0,33353000000.0,12881000000.0,37027000000.0,9698000000.0,386300000.0,385400000.0,390500000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 08:42:44+00:00,6.04,6.04,0.8,335000000.0,5.98,711000000.0,2045000000.0,4920000000.0,3918000000.0,183000000.0,2565000000.0,2565000000.0,2348000000.0,1002000000.0,457000000.0,4066000000.0,1756000000.0,,217000000.0,234000000.0,3395000000.0,3918000000.0,4920000000.0,6126000000.0,8634000000.0,3276000000.0,9636000000.0,2523000000.0,388700000.0,387800000.0,392600000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2YTD,2018-01-01,2018-06-30,,13.06,13.06,1.55,634000000.0,12.93,1298000000.0,3838000000.0,9150000000.0,7230000000.0,365000000.0,5397000000.0,5397000000.0,5085000000.0,1920000000.0,902000000.0,8934000000.0,3390000000.0,,312000000.0,278000000.0,7452000000.0,7230000000.0,9150000000.0,12743000000.0,17796000000.0,6695000000.0,19716000000.0,5024000000.0,388700000.0,387800000.0,392600000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2TTM,2017-07-01,2018-06-30,,12.95,12.95,3.05,1264000000.0,12.84,7182000000.0,7481000000.0,16297000000.0,12749000000.0,678000000.0,5597000000.0,5597000000.0,4977000000.0,3548000000.0,1719000000.0,15957000000.0,6576999998.6,,620000000.0,935000000.0,12581000000.0,12749000000.0,16297000000.0,22819000000.0,32985000000.0,12779000000.0,36533000000.0,9547000000.0,388700000.0,387800000.0,392600000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 20:02:30+00:00,7.02,7.02,0.75,299000000.0,6.95,587000000.0,1793000000.0,4230000000.0,3312000000.0,182000000.0,2832000000.0,2832000000.0,2737000000.0,918000000.0,445000000.0,4868000000.0,1634000000.0,,95000000.0,44000000.0,4057000000.0,3312000000.0,4230000000.0,6617000000.0,9162000000.0,3419000000.0,10080000000.0,2501000000.0,389900000.0,389100000.0,393800000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q1TTM,2017-04-01,2018-03-31,,10.91,10.91,3.0,1194000000.0,10.81,7149000000.0,7166000000.0,14597000000.0,11263000000.0,636000000.0,4863000000.0,4863000000.0,4260000000.0,3334000000.0,1676000000.0,15033000000.0,6145999999.35,,603000000.0,701000000.0,12419000000.0,11263000000.0,14597000000.0,22071000000.0,31450000000.0,12012000000.0,34784000000.0,9251000000.0,389900000.0,389100000.0,393800000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q4,2019-10-01,2019-12-31,,4.76,4.76,1.25,464000000.0,4.72,404000000.0,1630000000.0,4922000000.0,3857000000.0,200000000.0,1917000000.0,1917000000.0,1724000000.0,1065000000.0,626000000.0,4865000000.0,2962000000.0,,193000000.0,336000000.0,3046000000.0,3857000000.0,4922000000.0,7298000000.0,8890000000.0,2321000000.0,9955000000.0,2395000000.0,372900000.0,371600000.0,375500000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 21:09:56+00:00,21.18,21.18,4.15,1704000000.0,21.03,2117000000.0,6798000000.0,21738000000.0,17376000000.0,739000000.0,8466000000.0,8466000000.0,7897000000.0,4362000000.0,2196000000.0,16209000000.0,7906000000.0,,569000000.0,1065000000.0,12353000000.0,17376000000.0,21738000000.0,24898000000.0,32184000000.0,10583000000.0,36546000000.0,9177000000.0,372900000.0,371600000.0,375500000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3YTD,2019-01-01,2019-09-30,,16.42,16.42,2.9,1240000000.0,16.31,1713000000.0,5168000000.0,16816000000.0,13519000000.0,539000000.0,6549000000.0,6549000000.0,6173000000.0,3297000000.0,1570000000.0,11344000000.0,4944000000.0,,376000000.0,729000000.0,9307000000.0,13519000000.0,16816000000.0,17600000000.0,23294000000.0,8262000000.0,26591000000.0,6782000000.0,371200000.0,370000000.0,374300000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3TTM,2018-10-01,2019-09-30,,22.54,22.54,3.7,1617000000.0,22.37,1883000000.0,6780000000.0,22284000000.0,17996000000.0,747000000.0,9087000000.0,9087000000.0,8495000000.0,4288000000.0,2047000000.0,14340000000.0,7175000000.0,,592000000.0,951000000.0,11164000000.0,17996000000.0,22284000000.0,22750000000.0,30383000000.0,10970000000.0,34671000000.0,9263000000.0,371200000.0,370000000.0,374300000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 18:43:06+00:00,4.83,4.83,1.25,473000000.0,4.79,539000000.0,1687000000.0,5459000000.0,4451000000.0,169000000.0,1877000000.0,1877000000.0,1793000000.0,1008000000.0,535000000.0,3314000000.0,1708000000.0,,84000000.0,291000000.0,2731000000.0,4451000000.0,5459000000.0,5616000000.0,7315000000.0,2416000000.0,8323000000.0,2314000000.0,371200000.0,370000000.0,374300000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2YTD,2019-01-01,2019-06-30,,11.59,11.59,1.65,767000000.0,11.52,1174000000.0,3481000000.0,11357000000.0,9068000000.0,370000000.0,4672000000.0,4672000000.0,4380000000.0,2289000000.0,1035000000.0,8030000000.0,3236000000.0,,292000000.0,438000000.0,6576000000.0,9068000000.0,11357000000.0,11984000000.0,15979000000.0,5846000000.0,18268000000.0,4468000000.0,375100000.0,374500000.0,378000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2TTM,2018-07-01,2019-06-30,,24.06,24.06,3.25,1461000000.0,23.86,1898000000.0,7073000000.0,21886000000.0,17750000000.0,745000000.0,9734000000.0,9734000000.0,9155000000.0,4136000000.0,1965000000.0,14726000000.0,7079000000.0,,579000000.0,834000000.0,11452000000.0,17750000000.0,21886000000.0,22702000000.0,31032000000.0,11632000000.0,35168000000.0,9233000000.0,375100000.0,374500000.0,378000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 08:42:44+00:00,5.86,5.86,0.85,399000000.0,5.81,706000000.0,1863000000.0,5760000000.0,4689000000.0,186000000.0,2421000000.0,2421000000.0,2198000000.0,1071000000.0,524000000.0,4240000000.0,1694000000.0,,223000000.0,214000000.0,3317000000.0,4689000000.0,5760000000.0,6120000000.0,8390000000.0,3127000000.0,9461000000.0,2287000000.0,375100000.0,374500000.0,378000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 19:30:05+00:00,5.73,5.73,0.8,368000000.0,5.71,468000000.0,1618000000.0,5597000000.0,4379000000.0,184000000.0,2251000000.0,2251000000.0,2182000000.0,1218000000.0,511000000.0,3790000000.0,1542000000.0,,69000000.0,224000000.0,3259000000.0,4379000000.0,5597000000.0,5864000000.0,7589000000.0,2719000000.0,8807000000.0,2181000000.0,380800000.0,379800000.0,382400000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q1TTM,2018-04-01,2019-03-31,,24.24,24.24,3.2,1397000000.0,24.03,1903000000.0,7255000000.0,21046000000.0,16979000000.0,742000000.0,9878000000.0,9878000000.0,9305000000.0,4067000000.0,1898000000.0,14552000000.0,7141000000.0,,573000000.0,854000000.0,11530000000.0,16979000000.0,21046000000.0,22708000000.0,31276000000.0,11781000000.0,35343000000.0,9469000000.0,380800000.0,379800000.0,382400000.0
