company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,1438000000.0,-61381000000.0,87000000.0,42461000000.0,1980000000.0,3249000000.0,-13881000000.0,-4783000000.0,3249000000.0,-13881000000.0,-4783000000.0,-15415000000.0,4355000000.0,7919000000.0,7919000000.0,47241000000.0,5026000000.0,-1362000000.0,,-14641000000.0,-730000000.0,-41917000000.0,-6019000000.0,-1362000000.0,1451000000.0,39000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2,2014-04-01,2014-06-30,,,,294000000.0,-16473000000.0,2000000.0,7983000000.0,1980000000.0,1206000000.0,-3610000000.0,529000000.0,1206000000.0,-3610000000.0,529000000.0,-1875000000.0,2293000000.0,2037000000.0,2037000000.0,14671000000.0,162000000.0,-343000000.0,,-3589000000.0,-189000000.0,-8259000000.0,-1250000000.0,-1362000000.0,163000000.0,5000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 18:03:19+00:00,,,684000000.0,-15945000000.0,56000000.0,25435000000.0,1980000000.0,6355000000.0,-6813000000.0,-3692000000.0,6355000000.0,-6813000000.0,-3692000000.0,-4150000000.0,2943000000.0,4070000000.0,4070000000.0,7499000000.0,1123000000.0,-691000000.0,,-6939000000.0,-353000000.0,-20160000000.0,-2969000000.0,-1362000000.0,469000000.0,10000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,1410000000.0,-22279000000.0,105000000.0,41345000000.0,991000000.0,483000000.0,-10978000000.0,6020000000.0,483000000.0,-10978000000.0,6020000000.0,-4475000000.0,-1229000000.0,7813000000.0,7813000000.0,19076000000.0,6313000000.0,-1331000000.0,,-12720000000.0,-699000000.0,-39342000000.0,-6369000000.0,,2391000000.0,50000000.0
Goldman Sachs Group Inc,GS,,886982,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 20:10:37+00:00,,,390000000.0,528000000.0,54000000.0,17452000000.0,,5149000000.0,-3203000000.0,-4221000000.0,5149000000.0,-3203000000.0,-4221000000.0,-2275000000.0,650000000.0,2033000000.0,2033000000.0,-7172000000.0,961000000.0,-348000000.0,,-3350000000.0,-164000000.0,-11901000000.0,-1719000000.0,,306000000.0,5000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 20:16:10+00:00,,,991000000.0,-256000000.0,259000000.0,54944000000.0,1993000000.0,27507000000.0,-18574000000.0,9481000000.0,27507000000.0,-18574000000.0,9481000000.0,18414000000.0,14639000000.0,6083000000.0,6083000000.0,2663000000.0,-1253000000.0,-1681000000.0,,-17988000000.0,-1833000000.0,-37258000000.0,-4135000000.0,-1000000.0,1019000000.0,228000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q4,2015-10-01,2015-12-31,,,,285000000.0,1223000000.0,39000000.0,8141000000.0,,4951000000.0,-3827000000.0,9315000000.0,4951000000.0,-3827000000.0,9315000000.0,10439000000.0,6061000000.0,765000000.0,765000000.0,7042000000.0,-1551000000.0,-484000000.0,,-3611000000.0,-628000000.0,-5665000000.0,-1590000000.0,-1000000.0,305000000.0,108000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 18:36:26+00:00,,,706000000.0,-1479000000.0,220000000.0,46803000000.0,1993000000.0,22556000000.0,-14747000000.0,166000000.0,22556000000.0,-14747000000.0,166000000.0,7975000000.0,8578000000.0,5318000000.0,5318000000.0,-4379000000.0,298000000.0,-1197000000.0,,-14377000000.0,-1205000000.0,-31593000000.0,-2545000000.0,,714000000.0,120000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,1058000000.0,10092000000.0,264000000.0,57283000000.0,1993000000.0,25356000000.0,-19065000000.0,4825000000.0,25356000000.0,-19065000000.0,4825000000.0,11116000000.0,13635000000.0,7484000000.0,7484000000.0,-13809000000.0,467000000.0,-1606000000.0,,-18925000000.0,-1375000000.0,-42702000000.0,-3795000000.0,-182000000.0,1101000000.0,133000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q3,2015-07-01,2015-09-30,,,,222000000.0,22315000000.0,2000000.0,12354000000.0,,6791000000.0,-3331000000.0,1270000000.0,6791000000.0,-3331000000.0,1270000000.0,4730000000.0,2546000000.0,1426000000.0,1426000000.0,-22693000000.0,29000000.0,-393000000.0,,-3335000000.0,-507000000.0,-6697000000.0,-1050000000.0,1000000.0,439000000.0,71000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 18:49:31+00:00,,,484000000.0,-23794000000.0,218000000.0,34449000000.0,1993000000.0,15765000000.0,-11416000000.0,-1104000000.0,15765000000.0,-11416000000.0,-1104000000.0,3245000000.0,6032000000.0,3892000000.0,3892000000.0,18314000000.0,269000000.0,-804000000.0,,-11042000000.0,-698000000.0,-24896000000.0,-1495000000.0,-1000000.0,275000000.0,49000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,1137000000.0,-27886000000.0,285000000.0,57430000000.0,1993000000.0,28409000000.0,-19512000000.0,-5344000000.0,28409000000.0,-19512000000.0,-5344000000.0,3553000000.0,15290000000.0,8299000000.0,8299000000.0,13106000000.0,570000000.0,-1567000000.0,,-19878000000.0,-1023000000.0,-41347000000.0,-3995000000.0,-250000000.0,1320000000.0,69000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q2,2015-04-01,2015-06-30,,,,265000000.0,-16299000000.0,147000000.0,18283000000.0,1993000000.0,12709000000.0,-7153000000.0,-7840000000.0,12709000000.0,-7153000000.0,-7840000000.0,-2284000000.0,2986000000.0,1048000000.0,1048000000.0,7146000000.0,40000000.0,-431000000.0,,-6884000000.0,-396000000.0,-10064000000.0,-245000000.0,,91000000.0,36000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 19:22:26+00:00,,,219000000.0,-7495000000.0,71000000.0,16166000000.0,,3056000000.0,-4263000000.0,6736000000.0,3056000000.0,-4263000000.0,6736000000.0,5529000000.0,3046000000.0,2844000000.0,2844000000.0,11168000000.0,229000000.0,-373000000.0,,-4158000000.0,-302000000.0,-14832000000.0,-1250000000.0,-1000000.0,184000000.0,13000000.0
Goldman Sachs Group Inc,GS,,886982,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,1166000000.0,-28060000000.0,140000000.0,47130000000.0,1980000000.0,16906000000.0,-15969000000.0,3025000000.0,16906000000.0,-15969000000.0,3025000000.0,3962000000.0,14597000000.0,9288000000.0,9288000000.0,20631000000.0,692000000.0,-1479000000.0,,-16583000000.0,-816000000.0,-39542000000.0,-5000000000.0,-1612000000.0,1392000000.0,38000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 19:51:24+00:00,,,998000000.0,-4749000000.0,6000000.0,54949000000.0,1303000000.0,12103000000.0,9675000000.0,6494000000.0,12103000000.0,9675000000.0,6494000000.0,28272000000.0,10058000000.0,7398000000.0,7398000000.0,2665000000.0,987000000.0,-1706000000.0,182000000.0,-4280000000.0,-2865000000.0,-46245000000.0,-6078000000.0,-1171000000.0,16439000000.0,381000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q4,2016-10-01,2016-12-31,,,,267000000.0,11000000.0,5000000.0,12903000000.0,,1806000000.0,-1627000000.0,3529000000.0,1806000000.0,-1627000000.0,3529000000.0,3708000000.0,-452000000.0,2347000000.0,2347000000.0,722000000.0,1867000000.0,-468000000.0,182000000.0,-350000000.0,-802000000.0,-10561000000.0,-1488000000.0,,-524000000.0,49000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 19:15:48+00:00,,,731000000.0,-4760000000.0,1000000.0,42046000000.0,1303000000.0,10297000000.0,11302000000.0,2965000000.0,10297000000.0,11302000000.0,2965000000.0,24564000000.0,10510000000.0,5051000000.0,5051000000.0,1943000000.0,-880000000.0,-1238000000.0,,-3930000000.0,-2063000000.0,-35684000000.0,-4590000000.0,-1171000000.0,16963000000.0,332000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,1016000000.0,-3537000000.0,40000000.0,50187000000.0,1303000000.0,15248000000.0,7475000000.0,12280000000.0,15248000000.0,7475000000.0,12280000000.0,35003000000.0,16571000000.0,5816000000.0,5816000000.0,8985000000.0,-2431000000.0,-1722000000.0,,-7541000000.0,-2691000000.0,-41349000000.0,-6180000000.0,-1172000000.0,17268000000.0,440000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q3,2016-07-01,2016-09-30,,,,247000000.0,-7047000000.0,,11797000000.0,648000000.0,1577000000.0,-1513000000.0,-4577000000.0,1577000000.0,-1513000000.0,-4577000000.0,-4513000000.0,573000000.0,2094000000.0,2094000000.0,129000000.0,-5000000.0,-378000000.0,,-1005000000.0,-821000000.0,-9223000000.0,-1296000000.0,-539000000.0,263000000.0,50000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 20:35:29+00:00,,,484000000.0,2287000000.0,1000000.0,30249000000.0,655000000.0,8720000000.0,12815000000.0,7542000000.0,8720000000.0,12815000000.0,7542000000.0,29077000000.0,9937000000.0,2957000000.0,2957000000.0,1814000000.0,-875000000.0,-860000000.0,,-2925000000.0,-1242000000.0,-26461000000.0,-3294000000.0,-632000000.0,16700000000.0,282000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,991000000.0,25825000000.0,42000000.0,50744000000.0,655000000.0,20462000000.0,5657000000.0,18127000000.0,20462000000.0,5657000000.0,18127000000.0,44246000000.0,18544000000.0,5148000000.0,5148000000.0,-13837000000.0,-2397000000.0,-1737000000.0,,-9871000000.0,-2377000000.0,-38823000000.0,-5934000000.0,-632000000.0,17444000000.0,461000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q2,2016-04-01,2016-06-30,,,,245000000.0,7868000000.0,,11819000000.0,,-1474000000.0,15955000000.0,10084000000.0,-1474000000.0,15955000000.0,10084000000.0,24565000000.0,2590000000.0,1822000000.0,1822000000.0,149000000.0,-3000000.0,-473000000.0,,174000000.0,-669000000.0,-13542000000.0,-1738000000.0,-127000000.0,16378000000.0,72000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 19:43:50+00:00,,,239000000.0,-5581000000.0,1000000.0,18430000000.0,655000000.0,10194000000.0,-3140000000.0,-2542000000.0,10194000000.0,-3140000000.0,-2542000000.0,4512000000.0,7347000000.0,1135000000.0,1135000000.0,1665000000.0,-872000000.0,-387000000.0,,-3099000000.0,-573000000.0,-12919000000.0,-1556000000.0,-505000000.0,322000000.0,210000000.0
Goldman Sachs Group Inc,GS,,886982,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,1011000000.0,1658000000.0,189000000.0,57208000000.0,2648000000.0,34645000000.0,-17451000000.0,203000000.0,34645000000.0,-17451000000.0,203000000.0,17397000000.0,18940000000.0,4374000000.0,4374000000.0,-6840000000.0,-2354000000.0,-1695000000.0,,-16929000000.0,-2104000000.0,-35345000000.0,-4441000000.0,-505000000.0,1157000000.0,425000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 21:09:56+00:00,1425000000.0,11174000000.0,1152000000.0,-38426000000.0,,65748000000.0,1495000000.0,35202000000.0,-26377000000.0,-20489000000.0,35206000000.0,-26377000000.0,-20489000000.0,-11660000000.0,14506000000.0,4286000000.0,4286000000.0,11842000000.0,-539000000.0,-1769000000.0,657000000.0,-36798000000.0,-3184000000.0,-36380000000.0,-6772000000.0,-1087000000.0,13031000000.0,574000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q4,2017-10-01,2017-12-31,,1425000000.0,11174000000.0,350000000.0,-18524000000.0,-7000000.0,13492000000.0,1495000000.0,11094000000.0,-8548000000.0,-9105000000.0,11094000000.0,-8548000000.0,-9105000000.0,-6559000000.0,5842000000.0,-1928000000.0,-1928000000.0,10340000000.0,-661000000.0,-498000000.0,657000000.0,-19454000000.0,-975000000.0,-5919000000.0,-1629000000.0,-1025000000.0,11743000000.0,138000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 17:09:30+00:00,,,802000000.0,-19902000000.0,7000000.0,52256000000.0,,24112000000.0,-17829000000.0,-11384000000.0,24112000000.0,-17829000000.0,-11384000000.0,-5101000000.0,8664000000.0,6214000000.0,6214000000.0,1502000000.0,122000000.0,-1271000000.0,,-17344000000.0,-2209000000.0,-30461000000.0,-5143000000.0,-62000000.0,1288000000.0,436000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,1069000000.0,-19891000000.0,12000000.0,65159000000.0,,25918000000.0,-19456000000.0,-7855000000.0,25918000000.0,-19456000000.0,-7855000000.0,-1393000000.0,8212000000.0,8561000000.0,8561000000.0,2224000000.0,1989000000.0,-1739000000.0,182000000.0,-17694000000.0,-3011000000.0,-41022000000.0,-6631000000.0,-62000000.0,764000000.0,485000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q3,2017-07-01,2017-09-30,,,,280000000.0,147000000.0,,15919000000.0,,14132000000.0,-11123000000.0,2713000000.0,14132000000.0,-11123000000.0,2713000000.0,5722000000.0,7218000000.0,2128000000.0,2128000000.0,158000000.0,630000000.0,-395000000.0,,-11068000000.0,-689000000.0,-7066000000.0,-2174000000.0,,400000000.0,234000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 19:39:19+00:00,,,522000000.0,-20049000000.0,7000000.0,36337000000.0,,9980000000.0,-6706000000.0,-14097000000.0,9980000000.0,-6706000000.0,-14097000000.0,-10823000000.0,1446000000.0,4086000000.0,4086000000.0,1344000000.0,-508000000.0,-876000000.0,,-6276000000.0,-1520000000.0,-23395000000.0,-2969000000.0,-62000000.0,888000000.0,202000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,1036000000.0,-27085000000.0,12000000.0,61037000000.0,648000000.0,13363000000.0,-9846000000.0,-15145000000.0,13363000000.0,-9846000000.0,-15145000000.0,-11628000000.0,1567000000.0,8527000000.0,8527000000.0,2195000000.0,1354000000.0,-1722000000.0,182000000.0,-7631000000.0,-3143000000.0,-43179000000.0,-5753000000.0,-601000000.0,627000000.0,301000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q2,2017-04-01,2017-06-30,,,,265000000.0,-12876000000.0,1000000.0,14213000000.0,,3720000000.0,-5159000000.0,-10708000000.0,3720000000.0,-5159000000.0,-10708000000.0,-12147000000.0,-2385000000.0,1831000000.0,1831000000.0,72000000.0,81000000.0,-510000000.0,,-4948000000.0,-682000000.0,-6152000000.0,-1466000000.0,-62000000.0,346000000.0,125000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 19:19:58+00:00,,,257000000.0,-7173000000.0,6000000.0,22124000000.0,,6260000000.0,-1547000000.0,-3389000000.0,6260000000.0,-1547000000.0,-3389000000.0,1324000000.0,3831000000.0,2255000000.0,2255000000.0,1272000000.0,-589000000.0,-366000000.0,,-1328000000.0,-838000000.0,-17243000000.0,-1503000000.0,,542000000.0,77000000.0
Goldman Sachs Group Inc,GS,,886982,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,1016000000.0,-6341000000.0,11000000.0,58643000000.0,648000000.0,8169000000.0,11268000000.0,5647000000.0,8169000000.0,11268000000.0,5647000000.0,25084000000.0,6542000000.0,8518000000.0,8518000000.0,2272000000.0,1270000000.0,-1685000000.0,182000000.0,-2509000000.0,-3130000000.0,-50569000000.0,-6025000000.0,-666000000.0,16659000000.0,248000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 21:09:56+00:00,1271000000.0,16721000000.0,1328000000.0,-19400000000.0,,53846000000.0,,22714000000.0,-18820000000.0,16564000000.0,22752000000.0,-18820000000.0,16564000000.0,20496000000.0,20206000000.0,10459000000.0,10459000000.0,23503000000.0,1176000000.0,-1810000000.0,674000000.0,-22644000000.0,-7982000000.0,-46725000000.0,-3294000000.0,-685000000.0,8095000000.0,3711000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q4,2018-10-01,2018-12-31,,338000000.0,4596000000.0,377000000.0,-10885000000.0,,,,-583000000.0,-1985000000.0,14244000000.0,-583000000.0,-1985000000.0,14244000000.0,11676000000.0,,2538000000.0,2538000000.0,21992000000.0,,,222000000.0,-8909000000.0,-2035000000.0,,,,7734000000.0,1225000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 18:43:06+00:00,933000000.0,12125000000.0,951000000.0,-8515000000.0,13000000.0,51969000000.0,,23335000000.0,-16835000000.0,2320000000.0,23335000000.0,-16835000000.0,2320000000.0,8820000000.0,12914000000.0,7921000000.0,7921000000.0,1511000000.0,-127000000.0,-1289000000.0,452000000.0,-13735000000.0,-5947000000.0,-37416000000.0,-2044000000.0,-685000000.0,361000000.0,2486000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3TTM,2017-10-01,2018-09-30,,2358000000.0,23299000000.0,1301000000.0,-27039000000.0,6000000.0,65461000000.0,1495000000.0,34425000000.0,-25383000000.0,-6785000000.0,34429000000.0,-25383000000.0,-6785000000.0,2261000000.0,18756000000.0,5993000000.0,5993000000.0,11851000000.0,-788000000.0,-1787000000.0,1109000000.0,-33189000000.0,-6922000000.0,-43335000000.0,-3673000000.0,-1710000000.0,12104000000.0,2624000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q3,2018-07-01,2018-09-30,,386000000.0,4507000000.0,317000000.0,-8335000000.0,3000000.0,12806000000.0,,-3200000000.0,-4032000000.0,-5314000000.0,-3200000000.0,-4032000000.0,-5314000000.0,-12546000000.0,-1923000000.0,2524000000.0,2524000000.0,6000000.0,220000000.0,-382000000.0,174000000.0,-2434000000.0,-2196000000.0,-12680000000.0,-1244000000.0,,58000000.0,540000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 08:42:44+00:00,547000000.0,7618000000.0,634000000.0,-180000000.0,10000000.0,39163000000.0,,26535000000.0,-12803000000.0,7634000000.0,26535000000.0,-12803000000.0,7634000000.0,21366000000.0,14837000000.0,5397000000.0,5397000000.0,1505000000.0,-347000000.0,-907000000.0,278000000.0,-11301000000.0,-3751000000.0,-24736000000.0,-800000000.0,-685000000.0,303000000.0,1946000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2TTM,2017-07-01,2018-06-30,,1972000000.0,18792000000.0,1264000000.0,-18557000000.0,3000000.0,68574000000.0,1495000000.0,51757000000.0,-32474000000.0,1242000000.0,51761000000.0,-32474000000.0,1242000000.0,20529000000.0,27897000000.0,5597000000.0,5597000000.0,12003000000.0,-378000000.0,-1800000000.0,935000000.0,-41823000000.0,-5415000000.0,-37721000000.0,-4603000000.0,-1710000000.0,12446000000.0,2318000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q2,2018-04-01,2018-06-30,,221000000.0,4064000000.0,335000000.0,5288000000.0,10000000.0,16269000000.0,,5906000000.0,-3590000000.0,8598000000.0,5906000000.0,-3590000000.0,8598000000.0,10914000000.0,2501000000.0,2565000000.0,2565000000.0,176000000.0,504000000.0,-531000000.0,234000000.0,-2461000000.0,-2188000000.0,-12847000000.0,,,120000000.0,939000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 20:02:30+00:00,326000000.0,3554000000.0,299000000.0,-5468000000.0,,22894000000.0,,20629000000.0,-9213000000.0,-964000000.0,20629000000.0,-9213000000.0,-964000000.0,10452000000.0,12336000000.0,2832000000.0,2832000000.0,1329000000.0,-851000000.0,-376000000.0,44000000.0,-8840000000.0,-1563000000.0,-11889000000.0,-800000000.0,-685000000.0,183000000.0,1007000000.0
Goldman Sachs Group Inc,GS,,886982,2018.0,Q1TTM,2017-04-01,2018-03-31,,1751000000.0,14728000000.0,1194000000.0,-36721000000.0,-6000000.0,66518000000.0,1495000000.0,49571000000.0,-34043000000.0,-18064000000.0,49575000000.0,-34043000000.0,-18064000000.0,-2532000000.0,23011000000.0,4863000000.0,4863000000.0,11899000000.0,-801000000.0,-1779000000.0,701000000.0,-44310000000.0,-3909000000.0,-31026000000.0,-6069000000.0,-1772000000.0,12672000000.0,1504000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q4,2019-10-01,2019-12-31,,320000000.0,4513000000.0,464000000.0,-45938000000.0,,4807000000.0,599000000.0,-7059000000.0,-4840000000.0,51351000000.0,-7059000000.0,-4840000000.0,51351000000.0,39452000000.0,7283000000.0,1917000000.0,1917000000.0,94572000000.0,1234000000.0,-644000000.0,336000000.0,-14401000000.0,-2046000000.0,-17431000000.0,-2162000000.0,-745000000.0,9536000000.0,2071000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 21:09:56+00:00,1266000000.0,18645000000.0,1704000000.0,-83791000000.0,,29652000000.0,1098000000.0,3367000000.0,-24236000000.0,23868000000.0,3367000000.0,-24236000000.0,23868000000.0,2999000000.0,31214000000.0,8466000000.0,8466000000.0,96424000000.0,3602000000.0,-2104000000.0,1065000000.0,-40237000000.0,-8443000000.0,-53454000000.0,-5335000000.0,-1306000000.0,17812000000.0,6632000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3TTM,2018-10-01,2019-09-30,,1284000000.0,18728000000.0,1617000000.0,-48738000000.0,-13000000.0,26722000000.0,499000000.0,9805000000.0,-21381000000.0,-13239000000.0,9843000000.0,-21381000000.0,-13239000000.0,-24777000000.0,31223000000.0,9087000000.0,9087000000.0,23844000000.0,3671000000.0,-1981000000.0,951000000.0,-34745000000.0,-8432000000.0,-45332000000.0,-4423000000.0,-561000000.0,16010000000.0,5786000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3,2019-07-01,2019-09-30,,379000000.0,5180000000.0,473000000.0,5286000000.0,,10179000000.0,,12812000000.0,-17894000000.0,8084000000.0,12812000000.0,-17894000000.0,8084000000.0,3002000000.0,16310000000.0,1877000000.0,1877000000.0,157000000.0,82000000.0,-550000000.0,291000000.0,-16761000000.0,-2229000000.0,-11975000000.0,-673000000.0,-561000000.0,20000000.0,1076000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 18:43:06+00:00,946000000.0,14132000000.0,1240000000.0,-37853000000.0,,24845000000.0,499000000.0,10426000000.0,-19396000000.0,-27483000000.0,10426000000.0,-19396000000.0,-27483000000.0,-36453000000.0,23931000000.0,6549000000.0,6549000000.0,1852000000.0,2368000000.0,-1460000000.0,729000000.0,-25836000000.0,-6397000000.0,-36023000000.0,-3173000000.0,-561000000.0,8276000000.0,4561000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2TTM,2018-07-01,2019-06-30,,1291000000.0,18055000000.0,1461000000.0,-62359000000.0,0.0,0.0,0.0,,-7519000000.0,-26637000000.0,-6169000000.0,-7519000000.0,-26637000000.0,-40325000000.0,0.0,9734000000.0,9734000000.0,23693000000.0,0.0,0.0,834000000.0,-20418000000.0,-8399000000.0,0.0,0.0,,16048000000.0,5250000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2,2019-04-01,2019-06-30,,676000000.0,4580000000.0,399000000.0,-2313000000.0,,6590000000.0,499000000.0,-6230000000.0,637000000.0,8801000000.0,-6230000000.0,637000000.0,8801000000.0,3208000000.0,2027000000.0,2421000000.0,2421000000.0,8080000000.0,21000000.0,-535000000.0,214000000.0,-591000000.0,-2040000000.0,-13582000000.0,-1250000000.0,,2049000000.0,1219000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 08:42:44+00:00,567000000.0,8952000000.0,767000000.0,-43139000000.0,,14666000000.0,499000000.0,-2386000000.0,-1502000000.0,-35567000000.0,-2386000000.0,-1502000000.0,-35567000000.0,-39455000000.0,7621000000.0,4672000000.0,4672000000.0,1695000000.0,2286000000.0,-910000000.0,438000000.0,-9075000000.0,-4168000000.0,-24048000000.0,-2500000000.0,,8256000000.0,3485000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 19:30:05+00:00,-109000000.0,4372000000.0,368000000.0,-40826000000.0,0.0,8076000000.0,,3844000000.0,-2139000000.0,-44368000000.0,3844000000.0,-2139000000.0,-44368000000.0,-42663000000.0,5594000000.0,2251000000.0,2251000000.0,-6385000000.0,2265000000.0,-375000000.0,224000000.0,-8484000000.0,-2128000000.0,-10466000000.0,-1250000000.0,0.0,6207000000.0,2266000000.0
Goldman Sachs Group Inc,GS,,886982,2019.0,Q1TTM,2018-04-01,2019-03-31,,836000000.0,17539000000.0,1397000000.0,-54758000000.0,,0.0,,,-11746000000.0,-26840000000.0,5967000000.0,-11746000000.0,-26840000000.0,-32619000000.0,0.0,9878000000.0,9878000000.0,15789000000.0,0.0,0.0,854000000.0,-22288000000.0,-8547000000.0,0.0,0.0,,14119000000.0,4970000000.0
Goldman Sachs Group Inc,GS,,886982,2020.0,Q1TTM,2019-04-01,2020-03-31,,1849000000.0,18314000000.0,1773000000.0,-127500000000.0,349000000.0,70273000000.0,1098000000.0,56844000000.0,-54433000000.0,15205000000.0,56833000000.0,-54433000000.0,15205000000.0,17605000000.0,54001000000.0,7428000000.0,7428000000.0,131726000000.0,667000000.0,-2267000000.0,1778000000.0,-65532000000.0,-9158000000.0,-59608000000.0,-6013000000.0,-1656000000.0,15494000000.0,4763000000.0
Goldman Sachs Group Inc,GS,,886982,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 19:30:05+00:00,474000000.0,4041000000.0,437000000.0,-84535000000.0,349000000.0,48697000000.0,,57321000000.0,-32336000000.0,-53031000000.0,57310000000.0,-32336000000.0,-53031000000.0,-28057000000.0,28381000000.0,1213000000.0,1213000000.0,28917000000.0,-670000000.0,-538000000.0,937000000.0,-33779000000.0,-2843000000.0,-16620000000.0,-1928000000.0,-350000000.0,3889000000.0,397000000.0
