company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q4,2015-11-01,2016-01-30,,1000000.0,16000000.0,96000000.0,,-17000000.0,28000000.0,17000000.0,3000000.0,-68000000.0,-147000000.0,275000000.0,,-68000000.0,-147000000.0,275000000.0,43000000.0,86000000.0,86000000.0,,49000000.0,,,-77000000.0,,-166000000.0,-10000000.0,-1000000.0,,18000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-11-17 06:08:49+00:00,-23000000.0,51000000.0,292000000.0,2000000.0,-11000000.0,-9000000.0,24000000.0,4000000.0,-310000000.0,-227000000.0,703000000.0,,-310000000.0,-227000000.0,703000000.0,155000000.0,293000000.0,293000000.0,,76000000.0,5000000.0,0.0,-231000000.0,,-215000000.0,-89000000.0,-23000000.0,,9000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q3TTM,2014-11-02,2015-10-31,,-33000000.0,67000000.0,397000000.0,2000000.0,-46000000.0,-177000000.0,53000000.0,8000000.0,-383000000.0,-395000000.0,838000000.0,,-384000000.0,-395000000.0,838000000.0,13000000.0,33000000.0,33000000.0,,518000000.0,6000000.0,,-308000000.0,,-375000000.0,-94000000.0,-48000000.0,,11000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q3,2015-08-02,2015-10-31,,-2000000.0,17000000.0,94000000.0,2000000.0,-4000000.0,72000000.0,1000000.0,1000000.0,-152000000.0,-76000000.0,403000000.0,,-152000000.0,-76000000.0,403000000.0,171000000.0,198000000.0,198000000.0,,22000000.0,1000000.0,,-78000000.0,,-77000000.0,-75000000.0,-2000000.0,,1000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-08-17 06:06:36+00:00,-21000000.0,34000000.0,198000000.0,0.0,-7000000.0,-81000000.0,23000000.0,3000000.0,-158000000.0,-151000000.0,300000000.0,,-158000000.0,-151000000.0,300000000.0,-16000000.0,95000000.0,95000000.0,,54000000.0,4000000.0,0.0,-153000000.0,,-138000000.0,-14000000.0,-21000000.0,,8000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q2,2015-05-03,2015-08-01,,-12000000.0,17000000.0,97000000.0,,-16000000.0,-166000000.0,20000000.0,2000000.0,-80000000.0,-88000000.0,,,-80000000.0,-88000000.0,,-184000000.0,36000000.0,36000000.0,,16000000.0,4000000.0,,-77000000.0,,-78000000.0,-9000000.0,-20000000.0,,2000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q1,2015-02-01,2015-05-02,2016-05-18 06:07:32+00:00,-9000000.0,17000000.0,101000000.0,,9000000.0,85000000.0,3000000.0,1000000.0,-78000000.0,-63000000.0,300000000.0,,-78000000.0,-63000000.0,300000000.0,168000000.0,59000000.0,59000000.0,,38000000.0,,0.0,-76000000.0,,-60000000.0,-5000000.0,-1000000.0,,6000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2015.0,Q1TTM,2014-05-04,2015-05-02,,-87000000.0,64000000.0,404000000.0,9000000.0,-43000000.0,-128000000.0,52000000.0,-58000000.0,-497000000.0,-440000000.0,984000000.0,,-498000000.0,-440000000.0,984000000.0,3000000.0,98000000.0,98000000.0,,546000000.0,1000000.0,,-306000000.0,,-373000000.0,-47000000.0,-139000000.0,,11000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,FY,2016-01-31,2017-01-28,2017-03-09 06:11:14+00:00,-44000000.0,58000000.0,378000000.0,55000000.0,7000000.0,47000000.0,30000000.0,187000000.0,-318000000.0,-311000000.0,934000000.0,,-318000000.0,-311000000.0,934000000.0,312000000.0,-1497000000.0,-1497000000.0,,1948000000.0,0.0,-66000000.0,-311000000.0,-15000000.0,-255000000.0,-211000000.0,-13000000.0,,14000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q3TTM,2015-11-01,2016-10-29,,1000000.0,60000000.0,384000000.0,83000000.0,-11000000.0,176000000.0,32000000.0,190000000.0,-312000000.0,-288000000.0,907000000.0,,-312000000.0,-288000000.0,905000000.0,294000000.0,-459000000.0,-459000000.0,,746000000.0,,-66000000.0,-310000000.0,,-324000000.0,-210000000.0,-14000000.0,,18000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q3,2016-07-31,2016-10-29,,,14000000.0,95000000.0,,-11000000.0,403000000.0,-1000000.0,-183000000.0,-273000000.0,-56000000.0,643000000.0,,-273000000.0,-56000000.0,641000000.0,301000000.0,180000000.0,180000000.0,,-49000000.0,,,-78000000.0,,-56000000.0,-10000000.0,-1000000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q3YTD,2016-01-31,2016-10-29,2016-11-17 06:08:49+00:00,0.0,44000000.0,288000000.0,83000000.0,6000000.0,148000000.0,15000000.0,187000000.0,-244000000.0,-141000000.0,632000000.0,,-244000000.0,-141000000.0,630000000.0,251000000.0,-545000000.0,-545000000.0,,697000000.0,0.0,-66000000.0,-233000000.0,,-158000000.0,-200000000.0,-13000000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-08-24 08:02:17+00:00,0.0,30000000.0,193000000.0,83000000.0,17000000.0,-255000000.0,16000000.0,370000000.0,29000000.0,-85000000.0,-11000000.0,,29000000.0,-85000000.0,-11000000.0,-50000000.0,-725000000.0,-725000000.0,,746000000.0,,-66000000.0,-155000000.0,,-102000000.0,-190000000.0,-12000000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q2TTM,2015-08-02,2016-07-30,,-1000000.0,63000000.0,383000000.0,85000000.0,-4000000.0,-155000000.0,34000000.0,374000000.0,-191000000.0,-308000000.0,667000000.0,,-191000000.0,-308000000.0,667000000.0,164000000.0,-441000000.0,-441000000.0,,817000000.0,1000000.0,-66000000.0,-310000000.0,,-345000000.0,-275000000.0,-15000000.0,,19000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q2,2016-05-01,2016-07-30,,,15000000.0,95000000.0,83000000.0,-13000000.0,-325000000.0,16000000.0,370000000.0,115000000.0,14000000.0,-287000000.0,,115000000.0,14000000.0,-287000000.0,-171000000.0,-766000000.0,-766000000.0,,694000000.0,,-11000000.0,-77000000.0,,-58000000.0,-185000000.0,-9000000.0,,
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q1,2016-01-31,2016-04-30,2017-05-16 06:05:38+00:00,,15000000.0,98000000.0,0.0,30000000.0,70000000.0,,0.0,-86000000.0,-99000000.0,276000000.0,,-86000000.0,-99000000.0,276000000.0,121000000.0,41000000.0,41000000.0,,52000000.0,,-55000000.0,-78000000.0,,-44000000.0,-5000000.0,-3000000.0,,0.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2016.0,Q1TTM,2015-05-03,2016-04-30,,-13000000.0,65000000.0,385000000.0,2000000.0,-7000000.0,4000000.0,38000000.0,6000000.0,-386000000.0,-410000000.0,954000000.0,,-386000000.0,-410000000.0,954000000.0,151000000.0,361000000.0,361000000.0,,139000000.0,5000000.0,-55000000.0,-310000000.0,,-365000000.0,-99000000.0,-26000000.0,,21000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2017.0,Q2TTM,2016-07-31,2017-07-29,,-51000000.0,49000000.0,340000000.0,-22000000.0,-12000000.0,219000000.0,27000000.0,-176000000.0,-495000000.0,-293000000.0,1224000000.0,,-495000000.0,-293000000.0,1224000000.0,424000000.0,-1532000000.0,-1532000000.0,,2148000000.0,,,-313000000.0,-15000000.0,-242000000.0,-29000000.0,-4000000.0,,37000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2017.0,Q2,2017-04-30,2017-07-29,,-7000000.0,9000000.0,76000000.0,,8000000.0,-135000000.0,13000000.0,4000000.0,-68000000.0,-52000000.0,21000000.0,,-68000000.0,-52000000.0,21000000.0,-91000000.0,55000000.0,55000000.0,,16000000.0,,,-79000000.0,,-52000000.0,-3000000.0,-3000000.0,,7000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2017.0,Q2YTD,2017-01-29,2017-07-29,2017-08-24 08:02:17+00:00,-7000000.0,21000000.0,155000000.0,6000000.0,-2000000.0,-83000000.0,13000000.0,7000000.0,-148000000.0,-67000000.0,279000000.0,,-148000000.0,-67000000.0,279000000.0,62000000.0,-760000000.0,-760000000.0,,946000000.0,,0.0,-157000000.0,,-89000000.0,-8000000.0,-3000000.0,,23000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2017.0,Q1TTM,2016-05-01,2017-04-29,,-44000000.0,55000000.0,359000000.0,61000000.0,-33000000.0,29000000.0,30000000.0,190000000.0,-312000000.0,-227000000.0,916000000.0,,-312000000.0,-227000000.0,916000000.0,344000000.0,-2353000000.0,-2353000000.0,,2826000000.0,,-11000000.0,-311000000.0,-15000000.0,-248000000.0,-211000000.0,-10000000.0,,30000000.0
Staples Inc,SPLS,XQM2JINI1UL7642TU573,791519,2017.0,Q1,2017-01-29,2017-04-29,2017-05-16 06:05:38+00:00,,12000000.0,79000000.0,6000000.0,-10000000.0,52000000.0,,3000000.0,-80000000.0,-15000000.0,258000000.0,,-80000000.0,-15000000.0,258000000.0,153000000.0,-815000000.0,-815000000.0,,930000000.0,,0.0,-78000000.0,,-37000000.0,-5000000.0,0.0,,16000000.0
