company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nabors Industries Ltd,NBR,,1163739,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2.36,-2.36,,1079368000.0,-2.36,987130000.0,83642000.0,,-697753000.0,-701499000.0,3746000.0,-698209000.0,456000.0,3784962000.0,5869670000.0,,23118000.0,224208000.0,,71881000.0,423380000.0,3784962000.0,2084708000.0,60284000.0,2785967000.0,-701259000.0,83402000.0,-617857000.0,5869670000.0,283200000.0,286085000.0,286085000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:50:34+00:00,0.43,0.43,,281019000.0,0.42,,-20705000.0,,123545000.0,124362000.0,-817000.0,123634000.0,-89000.0,919610000.0,1421209000.0,,55842000.0,46601000.0,,11703000.0,115430000.0,919610000.0,501599000.0,969000.0,454753000.0,46846000.0,56811000.0,103657000.0,1421209000.0,287500000.0,285361000.0,286173000.0
Nabors Industries Ltd,NBR,,1163739,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2.02,-2.02,,1143992000.0,-2.02,1003634000.0,27953000.0,,-596191000.0,-593880000.0,-2311000.0,-596944000.0,753000.0,4362935000.0,6630952000.0,-1234000.0,24456000.0,179739000.0,,61401000.0,481200000.0,4362935000.0,2268017000.0,12800000.0,2869966000.0,-601949000.0,37256000.0,-564693000.0,6630952000.0,287500000.0,285361000.0,286173000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:14:00+00:00,-3.64,-3.64,0.24,871631000.0,-3.64,498499000.0,-186831000.0,,-1029607000.0,-1011244000.0,-18363000.0,-1029742000.0,135000.0,1344298000.0,2005925000.0,,-44174000.0,185360000.0,,33582000.0,227639000.0,1344298000.0,661627000.0,1183000.0,1816711000.0,-1155084000.0,-42991000.0,-1198075000.0,2005925000.0,282900000.0,276475000.0,276475000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q4,2016-10-01,2016-12-31,,-1.19,-1.19,0.06,216187000.0,-1.19,498499000.0,-62533000.0,,-334462000.0,-330196000.0,-4266000.0,-335587000.0,1125000.0,331560000.0,538952000.0,,223229000.0,47557000.0,,8764000.0,52603000.0,331560000.0,207392000.0,260000.0,823610000.0,-616218000.0,223489000.0,-392729000.0,538952000.0,282900000.0,276475000.0,276475000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:59:53+00:00,-0.39,-0.39,0.06,220713000.0,-0.39,,-31051000.0,,-110026000.0,-97839000.0,-12187000.0,-111211000.0,1185000.0,306436000.0,519731000.0,,-10392000.0,46836000.0,,8476000.0,56078000.0,306436000.0,213295000.0,310000.0,332103000.0,-118808000.0,-10082000.0,-128890000.0,519731000.0,285200000.0,276707000.0,276707000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.45,-2.45,0.18,655444000.0,-2.45,,-124298000.0,,-695145000.0,-681048000.0,-14097000.0,-694155000.0,-990000.0,1012738000.0,1466973000.0,,-267403000.0,137803000.0,,24818000.0,175036000.0,1012738000.0,454235000.0,923000.0,993101000.0,-538866000.0,-266480000.0,-805346000.0,1466973000.0,285200000.0,276707000.0,276707000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3TTM,2015-10-01,2016-09-30,,-3.02,-3.02,0.42,886581000.0,-3.01,368967000.0,-187178000.0,,-857965000.0,-842138000.0,-15827000.0,-857809000.0,-156000.0,1457868000.0,2160478000.0,,-23004000.0,184213000.0,,34172000.0,236092000.0,1457868000.0,702610000.0,1103000.0,1710025000.0,-1007415000.0,-21901000.0,-1029316000.0,2160478000.0,285200000.0,276707000.0,276707000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:50:53+00:00,-0.65,-0.65,0.06,218913000.0,-0.65,,-41183000.0,,-187549000.0,-186565000.0,-984000.0,-184650000.0,-2899000.0,341279000.0,516822000.0,,-74607000.0,45237000.0,,8180000.0,56624000.0,341279000.0,175543000.0,270000.0,328954000.0,-153411000.0,-74337000.0,-227748000.0,516822000.0,284100000.0,276550000.0,276550000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2YTD,2016-01-01,2016-06-30,,-2.06,-2.06,0.12,434731000.0,-2.06,,-93247000.0,,-585119000.0,-583209000.0,-1910000.0,-582944000.0,-2175000.0,706302000.0,947242000.0,,-257011000.0,90967000.0,,16342000.0,118958000.0,706302000.0,240940000.0,613000.0,660998000.0,-420058000.0,-256398000.0,-676456000.0,947242000.0,284100000.0,276550000.0,276550000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2TTM,2015-07-01,2016-06-30,,-3.65,-3.65,0.36,905975000.0,-3.64,368967000.0,-237025000.0,,-1044093000.0,-995178000.0,-48915000.0,-1042432000.0,-1661000.0,1669606000.0,2453200000.0,,-272343000.0,181825000.0,,35412000.0,252046000.0,1669606000.0,783594000.0,771000.0,1744225000.0,-960631000.0,-271572000.0,-1232203000.0,2453200000.0,284100000.0,276550000.0,276550000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 17:24:49+00:00,-1.41,-1.41,0.06,215818000.0,-1.41,,-52064000.0,,-397570000.0,-396644000.0,-926000.0,-398294000.0,724000.0,365023000.0,430420000.0,,-182404000.0,45730000.0,,8162000.0,62334000.0,365023000.0,65397000.0,343000.0,332044000.0,-266647000.0,-182061000.0,-448708000.0,430420000.0,282500000.0,275851000.0,275851000.0
Nabors Industries Ltd,NBR,,1163739,2016.0,Q1TTM,2015-04-01,2016-03-31,,-3.13,-3.13,0.3,905258000.0,-3.12,368967000.0,-129397000.0,,-893409000.0,-850503000.0,-42906000.0,-894603000.0,1194000.0,1816849000.0,2798567000.0,,-199074000.0,181057000.0,,37712000.0,271232000.0,1816849000.0,981718000.0,1682000.0,1764226000.0,-782508000.0,-197392000.0,-979900000.0,2798567000.0,282500000.0,275851000.0,275851000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:53:45+00:00,-1.9,-1.9,0.24,842943000.0,-1.9,44536000.0,-82970000.0,,-540633000.0,-497114000.0,-43519000.0,-546811000.0,6178000.0,1718069000.0,2564292000.0,,-14880000.0,222889000.0,,51069000.0,251184000.0,1718069000.0,846223000.0,1194000.0,1412621000.0,-566398000.0,-13686000.0,-580084000.0,2564292000.0,287800000.0,280653000.0,280653000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q4,2017-10-01,2017-12-31,,-0.4,-0.4,0.12,214106000.0,-0.4,44536000.0,-23156000.0,,-115167000.0,-114725000.0,-442000.0,-116344000.0,1177000.0,471641000.0,708070000.0,,14293000.0,57076000.0,,15009000.0,59070000.0,471641000.0,236429000.0,1194000.0,389797000.0,-153368000.0,15487000.0,-137881000.0,708070000.0,287800000.0,280653000.0,280653000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 19:06:38+00:00,-0.52,-0.52,,217075000.0,-0.52,,-14709000.0,,-146419000.0,-119285000.0,-27134000.0,-148532000.0,2113000.0,441263000.0,662480000.0,,-5559000.0,54607000.0,,12960000.0,65010000.0,441263000.0,221217000.0,,349652000.0,-128435000.0,-5559000.0,-133994000.0,662480000.0,285600000.0,279313000.0,279313000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3YTD,2017-01-01,2017-09-30,,-1.5,-1.5,0.12,628837000.0,-1.5,,-59814000.0,,-425466000.0,-382389000.0,-43077000.0,-430467000.0,5001000.0,1246428000.0,1856222000.0,,-29173000.0,165813000.0,,36060000.0,192114000.0,1246428000.0,609794000.0,,1022824000.0,-413030000.0,-29173000.0,-442203000.0,1856222000.0,285600000.0,279313000.0,279313000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3TTM,2016-10-01,2017-09-30,,-2.69,-2.69,0.18,845024000.0,-2.69,498499000.0,-122347000.0,,-759928000.0,-712585000.0,-47343000.0,-766054000.0,6126000.0,1577988000.0,2395174000.0,,194056000.0,213370000.0,,44824000.0,244717000.0,1577988000.0,817186000.0,260000.0,1846434000.0,-1029248000.0,194316000.0,-834932000.0,2395174000.0,285600000.0,279313000.0,279313000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 17:30:27+00:00,-0.46,-0.46,0.06,208090000.0,-0.46,,-19496000.0,,-130980000.0,-115476000.0,-15504000.0,-132951000.0,1971000.0,417521000.0,630469000.0,,-10104000.0,54688000.0,,11343000.0,63695000.0,417521000.0,212948000.0,,337816000.0,-124868000.0,-10104000.0,-134972000.0,630469000.0,289000000.0,278916000.0,278916000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.98,-0.98,0.12,411762000.0,-0.98,,-45105000.0,,-279047000.0,-263104000.0,-15943000.0,-281935000.0,2888000.0,805165000.0,1193742000.0,,-23614000.0,111206000.0,,23100000.0,127104000.0,805165000.0,388577000.0,,673172000.0,-284595000.0,-23614000.0,-308209000.0,1193742000.0,289000000.0,278916000.0,278916000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2.56,-2.56,0.24,848662000.0,-2.56,498499000.0,-138689000.0,,-723535000.0,-691139000.0,-32396000.0,-728733000.0,5198000.0,1443161000.0,2252425000.0,,189223000.0,205599000.0,,40340000.0,235785000.0,1443161000.0,809264000.0,570000.0,1828885000.0,-1019621000.0,189793000.0,-829828000.0,2252425000.0,289000000.0,278916000.0,278916000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 18:28:13+00:00,-0.52,-0.52,0.06,203672000.0,-0.52,,-25609000.0,,-148067000.0,-147628000.0,-439000.0,-148984000.0,917000.0,387644000.0,563273000.0,,-13510000.0,56518000.0,,11757000.0,63409000.0,387644000.0,175629000.0,,335356000.0,-159727000.0,-13510000.0,-173237000.0,563273000.0,286500000.0,277781000.0,277781000.0
Nabors Industries Ltd,NBR,,1163739,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2.75,-2.75,0.24,859485000.0,-2.75,498499000.0,-160376000.0,,-780104000.0,-762228000.0,-17876000.0,-780432000.0,328000.0,1366919000.0,2138778000.0,,124720000.0,196148000.0,,37177000.0,228714000.0,1366919000.0,771859000.0,840000.0,1820023000.0,-1048164000.0,125560000.0,-922604000.0,2138778000.0,286500000.0,277781000.0,277781000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:53:45+00:00,-1.99,-1.99,0.24,866870000.0,-1.99,144446000.0,79269000.0,,-612726000.0,-598063000.0,-14663000.0,-653253000.0,28222000.0,1976974000.0,3057620000.0,,-29532000.0,227124000.0,12305000.0,56147000.0,265822000.0,1976974000.0,1080646000.0,-9499000.0,1560409000.0,-479763000.0,-39031000.0,-518794000.0,3057620000.0,328300000.0,334397000.0,334397000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q4,2018-10-01,2018-12-31,,-0.57,-0.57,0.06,226643000.0,-0.57,61056000.0,21957000.0,,-165622000.0,-165551000.0,-71000.0,-187730000.0,17796000.0,510402000.0,786121000.0,,1675000.0,53731000.0,4312000.0,13444000.0,56615000.0,510402000.0,275719000.0,-9499000.0,411489000.0,-135770000.0,-7824000.0,-143594000.0,786121000.0,328300000.0,334397000.0,334397000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 16:07:03+00:00,-0.35,-0.35,0.06,208517000.0,-0.35,13770000.0,10489000.0,,-107643000.0,-93710000.0,-13933000.0,-118890000.0,6934000.0,497194000.0,778083000.0,,-9137000.0,51415000.0,4313000.0,14458000.0,66813000.0,497194000.0,280889000.0,,354973000.0,-74084000.0,-9137000.0,-83221000.0,778083000.0,339700000.0,350194000.0,350194000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3YTD,2018-01-01,2018-09-30,,-1.42,-1.42,0.18,640227000.0,-1.42,83390000.0,57312000.0,,-447104000.0,-432512000.0,-14592000.0,-465523000.0,10426000.0,1466572000.0,2271499000.0,,-31207000.0,173393000.0,7993000.0,42703000.0,209207000.0,1466572000.0,804927000.0,,1148920000.0,-343993000.0,-31207000.0,-375200000.0,2271499000.0,339700000.0,350194000.0,350194000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1.82,-1.82,0.3,854333000.0,-1.82,127926000.0,34156000.0,,-562271000.0,-547237000.0,-15034000.0,-581867000.0,11603000.0,1938213000.0,2979569000.0,,-16914000.0,230469000.0,7993000.0,57712000.0,268277000.0,1938213000.0,1041356000.0,1194000.0,1538717000.0,-497361000.0,-15720000.0,-513081000.0,2979569000.0,339700000.0,350194000.0,350194000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 19:29:18+00:00,-0.61,-0.61,0.06,218262000.0,-0.61,69620000.0,23278000.0,,-195799000.0,-195215000.0,-584000.0,-202432000.0,2953000.0,493975000.0,758755000.0,,-7981000.0,60592000.0,3680000.0,12439000.0,67823000.0,493975000.0,264780000.0,,428736000.0,-163956000.0,-7981000.0,-171937000.0,758755000.0,331900000.0,328372000.0,328372000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2YTD,2018-01-01,2018-06-30,,-1.07,-1.07,0.12,431710000.0,-1.07,69620000.0,46823000.0,,-339461000.0,-338802000.0,-659000.0,-346633000.0,3492000.0,969378000.0,1493416000.0,,-22070000.0,121978000.0,3680000.0,28245000.0,142394000.0,969378000.0,524038000.0,,793947000.0,-269909000.0,-22070000.0,-291979000.0,1493416000.0,331900000.0,328372000.0,328372000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1.99,-1.99,0.24,862891000.0,-1.99,114156000.0,8958000.0,,-601047000.0,-572812000.0,-28235000.0,-611509000.0,6782000.0,1882282000.0,2863966000.0,,-13336000.0,233661000.0,3680000.0,56214000.0,266474000.0,1882282000.0,981684000.0,1194000.0,1533396000.0,-551712000.0,-12142000.0,-563854000.0,2863966000.0,331900000.0,328372000.0,328372000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 17:09:20+00:00,-0.46,-0.46,0.06,213448000.0,-0.46,,23545000.0,,-143662000.0,-143587000.0,-75000.0,-144201000.0,539000.0,475403000.0,734661000.0,,-14089000.0,61386000.0,,15806000.0,74571000.0,475403000.0,259258000.0,,365211000.0,-105953000.0,-14089000.0,-120042000.0,734661000.0,313500000.0,308788000.0,308788000.0
Nabors Industries Ltd,NBR,,1163739,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1.84,-1.84,0.24,852719000.0,-1.84,44536000.0,-33816000.0,,-536228000.0,-493073000.0,-43155000.0,-542028000.0,5800000.0,1805828000.0,2735680000.0,,-15459000.0,227757000.0,,55118000.0,262346000.0,1805828000.0,929852000.0,1194000.0,1442476000.0,-512624000.0,-14265000.0,-526889000.0,2735680000.0,313500000.0,308788000.0,308788000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q4,2019-10-01,2019-12-31,,-0.76,-0.76,0.02,225824000.0,-0.76,184272000.0,26476000.0,,-284511000.0,-284533000.0,22000.0,-266993000.0,-21827000.0,436249000.0,715229000.0,,-2818000.0,49177000.0,4309000.0,12915000.0,62572000.0,436249000.0,278980000.0,541000.0,534760000.0,-255780000.0,-2277000.0,-258057000.0,715229000.0,341300000.0,351617000.0,351617000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:53:45+00:00,-2.11,-2.11,0.04,876091000.0,-2.11,290471000.0,91576000.0,,-680510000.0,-680498000.0,-12000.0,-720129000.0,22375000.0,1929331000.0,3043378000.0,,-33224000.0,204311000.0,17244000.0,50359000.0,258731000.0,1929331000.0,1114047000.0,10218000.0,1679963000.0,-565916000.0,-23006000.0,-588922000.0,3043378000.0,341300000.0,351617000.0,351617000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3YTD,2019-01-01,2019-09-30,,-1.29,-1.29,0.13,650267000.0,-1.29,106199000.0,65100000.0,,-395999000.0,-395965000.0,-34000.0,-453136000.0,44202000.0,1493082000.0,2328149000.0,,-30406000.0,155134000.0,12935000.0,37444000.0,196159000.0,1493082000.0,835067000.0,9677000.0,1145203000.0,-310136000.0,-20729000.0,-330865000.0,2328149000.0,333100000.0,352026000.0,352026000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1.82,-1.82,0.21,876910000.0,-1.82,167255000.0,87057000.0,,-561621000.0,-561516000.0,-105000.0,-640866000.0,61998000.0,2003484000.0,3114270000.0,,-28731000.0,208865000.0,17247000.0,50888000.0,252774000.0,2003484000.0,1110786000.0,178000.0,1556692000.0,-445906000.0,-28553000.0,-474459000.0,3114270000.0,333100000.0,352026000.0,352026000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 16:07:03+00:00,-0.37,-0.37,0.01,221557000.0,-0.37,3629000.0,23903000.0,,-99631000.0,-99788000.0,157000.0,-123238000.0,19297000.0,475461000.0,756639000.0,,-5005000.0,51291000.0,4310000.0,12004000.0,63577000.0,475461000.0,281178000.0,,352058000.0,-70880000.0,-5005000.0,-75885000.0,756639000.0,333100000.0,352026000.0,352026000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.94,-0.94,0.1,428710000.0,-0.94,102570000.0,41197000.0,,-296368000.0,-296177000.0,-191000.0,-329898000.0,24905000.0,1017621000.0,1571510000.0,,-25401000.0,103843000.0,8625000.0,25440000.0,132582000.0,1017621000.0,553889000.0,9677000.0,793145000.0,-239256000.0,-15724000.0,-254980000.0,1571510000.0,340800000.0,351543000.0,351543000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2TTM,2018-07-01,2019-06-30,,-1.81,-1.81,0.25,863870000.0,-1.81,177396000.0,73643000.0,,-569633000.0,-555438000.0,-14195000.0,-636518000.0,49635000.0,2025217000.0,3135714000.0,,-32863000.0,208989000.0,17250000.0,53342000.0,256010000.0,2025217000.0,1110497000.0,178000.0,1559607000.0,-449110000.0,-32685000.0,-481795000.0,3135714000.0,340800000.0,351543000.0,351543000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 19:29:18+00:00,-0.61,-0.61,0.01,218319000.0,-0.61,102570000.0,11398000.0,,-192835000.0,-192801000.0,-34000.0,-207876000.0,10729000.0,496664000.0,771875000.0,,-7899000.0,51491000.0,4312000.0,11920000.0,64415000.0,496664000.0,275211000.0,,448715000.0,-173504000.0,-7899000.0,-181403000.0,771875000.0,340800000.0,351543000.0,351543000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:19:29+00:00,-18.13,-18.13,0.01,210391000.0,-18.13,,29799000.0,,-103533000.0,-103376000.0,-157000.0,-122022000.0,14176000.0,520957000.0,799635000.0,,-17502000.0,52352000.0,4313000.0,13520000.0,68167000.0,520957000.0,278678000.0,9677000.0,344430000.0,-65752000.0,-7825000.0,-73577000.0,799635000.0,6700000.0,7015000.0,7015000.0
Nabors Industries Ltd,NBR,,1163739,2019.0,Q1TTM,2018-04-01,2019-03-31,,-89.96,-89.96,13.19,863813000.0,-89.96,144446000.0,85523000.0,,-572597000.0,-557852000.0,-14745000.0,-631074000.0,41859000.0,2022528000.0,3122594000.0,,-32945000.0,218090000.0,16618000.0,53861000.0,259418000.0,2022528000.0,1100066000.0,178000.0,1539628000.0,-439562000.0,-32767000.0,-472329000.0,3122594000.0,6700000.0,7015000.0,7015000.0
Nabors Industries Ltd,NBR,,1163739,2020.0,Q1TTM,2019-04-01,2020-03-31,,-140.91,-140.91,7.68,892763000.0,-140.91,566905000.0,79470000.0,,-951339000.0,-951391000.0,52000.0,-993586000.0,25664000.0,1870214000.0,2962107000.0,,1388000.0,206681000.0,16583000.0,48248000.0,247948000.0,1870214000.0,1091893000.0,-2657000.0,1962545000.0,-870652000.0,-1269000.0,-871921000.0,2962107000.0,7000000.0,7051000.0,7051000.0
Nabors Industries Ltd,NBR,,1163739,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:19:29+00:00,-56.73,-56.73,0.01,227063000.0,-56.73,276434000.0,17693000.0,,-374362000.0,-374269000.0,-93000.0,-395479000.0,17465000.0,461840000.0,718364000.0,,17110000.0,54722000.0,3652000.0,11409000.0,57384000.0,461840000.0,256524000.0,-3198000.0,627012000.0,-370488000.0,13912000.0,-356576000.0,718364000.0,7000000.0,7051000.0,7051000.0
