company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Nabors Industries Ltd,NBR,,1163739,2016.0,Q4,2016-10-01,2016-12-31,,-22278000.0,1523000.0,216755000.0,,1129000.0,-25619000.0,405000.0,636495000.0,,85157000.0,-124434000.0,127137000.0,85157000.0,-124434000.0,127137000.0,86986000.0,-334462000.0,-334462000.0,268940000.0,-50924000.0,8253000.0,-2003000.0,33927000.0,,-110505000.0,-534746000.0,,,96000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 16:59:53+00:00,,4932000.0,657541000.0,,-1129000.0,-85441000.0,562000.0,575005000.0,,-223373000.0,-257753000.0,404768000.0,-223373000.0,-257753000.0,404768000.0,-77487000.0,-695145000.0,-695145000.0,522881000.0,,26578000.0,,-33927000.0,-24000.0,-284950000.0,-763326000.0,-1687000.0,,643000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3TTM,2015-10-01,2016-09-30,,-22278000.0,12191000.0,888940000.0,,-4948000.0,-75834000.0,0.0,0.0,,,-365566000.0,656313000.0,-360122000.0,-365566000.0,656313000.0,-74323000.0,-857965000.0,-857965000.0,688981000.0,0.0,64001000.0,,0.0,-25000.0,-408009000.0,0.0,0.0,,745000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q3,2016-07-01,2016-09-30,,,1580000.0,221377000.0,,-1108000.0,-75164000.0,523000.0,314711000.0,,-44939000.0,-78758000.0,68096000.0,-44939000.0,-78758000.0,68096000.0,-56709000.0,-110026000.0,-110026000.0,30329000.0,,12706000.0,,-17005000.0,-24000.0,-91716000.0,-343168000.0,,,276000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:50:53+00:00,,3352000.0,436164000.0,,-21000.0,-10277000.0,39000.0,260294000.0,,-178434000.0,-178995000.0,336672000.0,-178434000.0,-178995000.0,336672000.0,-20778000.0,-585119000.0,-585119000.0,492552000.0,,13872000.0,,-16922000.0,,-193234000.0,-420158000.0,-1687000.0,,367000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2TTM,2015-07-01,2016-06-30,,-22278000.0,10611000.0,908397000.0,,-20764000.0,-171606000.0,0.0,0.0,,,-468804000.0,675824000.0,-389179000.0,-468804000.0,675824000.0,-202923000.0,-1044093000.0,-1044093000.0,972515000.0,0.0,46560000.0,,0.0,-1000.0,-493668000.0,0.0,0.0,,583000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q2,2016-04-01,2016-06-30,,,1666000.0,219495000.0,,-989000.0,3825000.0,39000.0,107327000.0,,-90929000.0,-50170000.0,175166000.0,-90929000.0,-50170000.0,175166000.0,33078000.0,-187549000.0,-187549000.0,137729000.0,,12863000.0,,,,-63359000.0,-198295000.0,,,326000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 17:24:49+00:00,,1686000.0,216669000.0,,968000.0,-14102000.0,,152967000.0,,-87505000.0,-128825000.0,161506000.0,-87505000.0,-128825000.0,161506000.0,-53856000.0,-397570000.0,-397570000.0,354823000.0,,1009000.0,,-16922000.0,,-129875000.0,-221863000.0,-1687000.0,,41000.0,
Nabors Industries Ltd,NBR,,1163739,2016.0,Q1TTM,2015-04-01,2016-03-31,,-80187000.0,8945000.0,908968000.0,,-17867000.0,-176664000.0,0.0,0.0,,,-696375000.0,710892000.0,-381977000.0,-696375000.0,710892000.0,-385327000.0,-893409000.0,-893409000.0,863052000.0,0.0,16189000.0,,0.0,-9000.0,-632747000.0,0.0,0.0,,379000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:53:45+00:00,,27583000.0,845439000.0,12319000.0,,-378896000.0,28300000.0,1336152000.0,,512180000.0,-497868000.0,62756000.0,512180000.0,-497868000.0,62756000.0,77039000.0,-540633000.0,-540633000.0,109263000.0,20873000.0,57933000.0,-29000.0,-75775000.0,-6722000.0,-574467000.0,-779299000.0,-18071000.0,,13069000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q4,2017-10-01,2017-12-31,,50764000.0,7154000.0,214666000.0,12319000.0,-251000.0,-32740000.0,,277000000.0,,88420000.0,-36856000.0,98865000.0,88420000.0,-36856000.0,98865000.0,150149000.0,-115167000.0,-115167000.0,24952000.0,61123000.0,25128000.0,-29000.0,-17157000.0,,-125603000.0,-214475000.0,-18071000.0,,536000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 19:06:38+00:00,-50764000.0,20429000.0,630773000.0,,251000.0,-346156000.0,28300000.0,1059152000.0,,423760000.0,-461012000.0,-36109000.0,423760000.0,-461012000.0,-36109000.0,-73110000.0,-425466000.0,-425466000.0,84311000.0,-40250000.0,32805000.0,,-58618000.0,-6722000.0,-448864000.0,-564824000.0,,,12533000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3TTM,2016-10-01,2017-09-30,,-73042000.0,21952000.0,847528000.0,,1380000.0,-371775000.0,28705000.0,1695647000.0,,508917000.0,-585446000.0,91028000.0,508917000.0,-585446000.0,91028000.0,13876000.0,-759928000.0,-759928000.0,353251000.0,-91174000.0,41058000.0,-2003000.0,-24691000.0,-6722000.0,-559369000.0,-1099570000.0,,,12629000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q3,2017-07-01,2017-09-30,,-50764000.0,7126000.0,217701000.0,,-741000.0,-153614000.0,,216015000.0,,193331000.0,-171979000.0,-26579000.0,193331000.0,-171979000.0,-26579000.0,-5968000.0,-146419000.0,-146419000.0,48627000.0,,14009000.0,,-17439000.0,-2233000.0,-133095000.0,-5245000.0,,,104000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 17:30:27+00:00,,13303000.0,413072000.0,,992000.0,-192542000.0,28300000.0,843137000.0,,230429000.0,-289033000.0,-9530000.0,230429000.0,-289033000.0,-9530000.0,-67142000.0,-279047000.0,-279047000.0,35684000.0,-40250000.0,18796000.0,,-41179000.0,-4489000.0,-315769000.0,-559579000.0,,,12429000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2TTM,2016-07-01,2017-06-30,,-22278000.0,16406000.0,851204000.0,,1013000.0,-293325000.0,29228000.0,1794343000.0,,270647000.0,-492225000.0,185703000.0,270647000.0,-492225000.0,185703000.0,-36865000.0,-723535000.0,-723535000.0,334953000.0,-91174000.0,39755000.0,-2003000.0,-24257000.0,-4513000.0,-517990000.0,-1437493000.0,,,12801000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q2,2017-04-01,2017-06-30,,,7070000.0,208708000.0,,-849000.0,-50084000.0,20000000.0,271969000.0,,57491000.0,-108840000.0,48461000.0,57491000.0,-108840000.0,48461000.0,-3737000.0,-130980000.0,-130980000.0,13747000.0,,15649000.0,,-24139000.0,-4485000.0,-132342000.0,-210339000.0,,,12338000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 18:28:13+00:00,,6233000.0,204364000.0,,1841000.0,-142458000.0,8300000.0,571168000.0,,172938000.0,-180193000.0,-57991000.0,172938000.0,-180193000.0,-57991000.0,-63405000.0,-148067000.0,-148067000.0,21937000.0,-40250000.0,3147000.0,,-17040000.0,-4000.0,-183427000.0,-349240000.0,,,91000.0,
Nabors Industries Ltd,NBR,,1163739,2017.0,Q1TTM,2016-04-01,2017-03-31,,-22278000.0,11002000.0,861991000.0,,873000.0,-239416000.0,9267000.0,1629701000.0,,122227000.0,-433555000.0,312408000.0,122227000.0,-433555000.0,312408000.0,-50000.0,-780104000.0,-780104000.0,458935000.0,-91174000.0,36969000.0,-2003000.0,-118000.0,-28000.0,-449007000.0,-1425449000.0,,,789000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:53:45+00:00,-20859000.0,32213000.0,868509000.0,,,-144583000.0,301404000.0,1935380000.0,277927000.0,155629000.0,-367088000.0,325773000.0,155629000.0,-367088000.0,325773000.0,109051000.0,-612726000.0,-612726000.0,182360000.0,156935000.0,109098000.0,-5263000.0,-92550000.0,-676000.0,-458938000.0,-2423467000.0,,,4287000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q4,2018-10-01,2018-12-31,,-20859000.0,9902000.0,226668000.0,,,119945000.0,-431000.0,230128000.0,-431000.0,-31752000.0,-117072000.0,248854000.0,-31752000.0,-117072000.0,248854000.0,100087000.0,-165622000.0,-165622000.0,57961000.0,156935000.0,22432000.0,57000.0,-26533000.0,,-119970000.0,-391420000.0,,,1325000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 16:07:03+00:00,,22311000.0,641841000.0,,,-264528000.0,301835000.0,1705252000.0,278358000.0,187381000.0,-250016000.0,76919000.0,187381000.0,-250016000.0,76919000.0,8964000.0,-447104000.0,-447104000.0,124399000.0,,86666000.0,-5320000.0,-66017000.0,-676000.0,-338968000.0,-2032047000.0,,,2962000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3TTM,2017-10-01,2018-09-30,,50764000.0,29465000.0,856507000.0,12319000.0,-251000.0,-297268000.0,301835000.0,1982252000.0,278358000.0,275801000.0,-286872000.0,175784000.0,275801000.0,-286872000.0,175784000.0,159113000.0,-562271000.0,-562271000.0,149351000.0,61123000.0,111794000.0,-5349000.0,-83174000.0,-676000.0,-464571000.0,-2246522000.0,-18071000.0,,3498000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q3,2018-07-01,2018-09-30,,,7637000.0,209059000.0,,,-144201000.0,-179000.0,280190000.0,-215000.0,-124533000.0,-119743000.0,-438000.0,-124533000.0,-119743000.0,-438000.0,-246397000.0,-107643000.0,-107643000.0,34710000.0,,9394000.0,-1683000.0,-25141000.0,,-129497000.0,-379188000.0,,,360000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 19:29:18+00:00,,14674000.0,432782000.0,,,-120327000.0,302014000.0,1425062000.0,278573000.0,311914000.0,-130273000.0,77357000.0,311914000.0,-130273000.0,77357000.0,255361000.0,-339461000.0,-339461000.0,89689000.0,,77272000.0,-3637000.0,-40876000.0,-676000.0,-209471000.0,-1652859000.0,,,2602000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2TTM,2017-07-01,2018-06-30,,,28954000.0,865149000.0,12319000.0,-992000.0,-306681000.0,302014000.0,1918077000.0,278573000.0,593665000.0,-339108000.0,149643000.0,593665000.0,-339108000.0,149643000.0,399542000.0,-601047000.0,-601047000.0,163268000.0,61123000.0,116409000.0,-3666000.0,-75472000.0,-2909000.0,-468169000.0,-1872579000.0,-18071000.0,,3242000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q2,2018-04-01,2018-06-30,,,7372000.0,218774000.0,,,49360000.0,302014000.0,9868000.0,278573000.0,109878000.0,-39795000.0,159040000.0,109878000.0,-39795000.0,159040000.0,226353000.0,-195799000.0,-195799000.0,79333000.0,17148000.0,74196000.0,-2770000.0,-40876000.0,,-115445000.0,-456849000.0,,,1454000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 17:09:20+00:00,,7302000.0,214008000.0,,,-169687000.0,,1415194000.0,,202036000.0,-90478000.0,-81683000.0,202036000.0,-90478000.0,-81683000.0,29008000.0,-143662000.0,-143662000.0,10356000.0,-17148000.0,3076000.0,-867000.0,,-676000.0,-94026000.0,-1196010000.0,,,1148000.0,
Nabors Industries Ltd,NBR,,1163739,2018.0,Q1TTM,2017-04-01,2018-03-31,,,28652000.0,855083000.0,12319000.0,-1841000.0,-406125000.0,20000000.0,2180178000.0,,541278000.0,-408153000.0,39064000.0,541278000.0,-408153000.0,39064000.0,169452000.0,-536228000.0,-536228000.0,97682000.0,43975000.0,57862000.0,-896000.0,-58735000.0,-7394000.0,-485066000.0,-1626069000.0,-18071000.0,,14126000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q4,2019-10-01,2019-12-31,,,7734000.0,225823000.0,,,120689000.0,,74503000.0,,-189814000.0,-22156000.0,253730000.0,-189814000.0,-22156000.0,253730000.0,40010000.0,-284511000.0,-284511000.0,183995000.0,,33923000.0,-1750000.0,-7940000.0,685000.0,-61147000.0,-256456000.0,,79000.0,4383000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:53:45+00:00,-2929000.0,30931000.0,876103000.0,,,172550000.0,,1050000000.0,,-331573000.0,-355856000.0,684558000.0,-331573000.0,-355856000.0,684558000.0,-9042000.0,-680510000.0,-680510000.0,285484000.0,,60288000.0,-6171000.0,-54135000.0,-4323000.0,-427741000.0,-1327438000.0,,,18849000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3TTM,2018-10-01,2019-09-30,,-23788000.0,33099000.0,876948000.0,,,171806000.0,-431000.0,1205625000.0,-431000.0,-173511000.0,-450772000.0,679682000.0,-173511000.0,-450772000.0,679682000.0,51035000.0,-561621000.0,-561621000.0,159450000.0,156935000.0,48797000.0,-4364000.0,-72728000.0,-5008000.0,-486564000.0,-1462402000.0,,-79000.0,15791000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3,2019-07-01,2019-09-30,,,7329000.0,221563000.0,,,31412000.0,,185268000.0,,-53117000.0,-75496000.0,157743000.0,-53117000.0,-75496000.0,157743000.0,26677000.0,-99631000.0,-99631000.0,-2930000.0,,14508000.0,-2453000.0,-11676000.0,-436000.0,-92115000.0,-226630000.0,,-79000.0,2547000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 16:07:03+00:00,-2929000.0,23197000.0,650280000.0,,,51861000.0,,975497000.0,,-141759000.0,-333700000.0,430828000.0,-141759000.0,-333700000.0,430828000.0,-49052000.0,-395999000.0,-395999000.0,101489000.0,,26365000.0,-4421000.0,-46195000.0,-5008000.0,-366594000.0,-1070982000.0,,-79000.0,14466000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2TTM,2018-07-01,2019-06-30,,-23788000.0,33407000.0,864444000.0,,,-3807000.0,-610000.0,1300547000.0,-646000.0,-244927000.0,-495019000.0,521501000.0,-244927000.0,-495019000.0,521501000.0,-222039000.0,-569633000.0,-569633000.0,197090000.0,156935000.0,43683000.0,-3594000.0,-86193000.0,-4572000.0,-523946000.0,-1614960000.0,,,13604000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2,2019-04-01,2019-06-30,,,8138000.0,218320000.0,,,61138000.0,,609940000.0,,-148098000.0,-113760000.0,203231000.0,-148098000.0,-113760000.0,203231000.0,-57804000.0,-192835000.0,-192835000.0,108470000.0,25765000.0,9215000.0,823000.0,-34519000.0,-351000.0,-133409000.0,-749284000.0,,,10785000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 19:29:18+00:00,-2929000.0,15868000.0,428717000.0,,,20449000.0,,790229000.0,,-88642000.0,-258204000.0,273085000.0,-88642000.0,-258204000.0,273085000.0,-75729000.0,-296368000.0,-296368000.0,104419000.0,,11857000.0,-1968000.0,-34519000.0,-4572000.0,-274479000.0,-844352000.0,,,11919000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:19:29+00:00,-2929000.0,7730000.0,210397000.0,,,-40689000.0,,180289000.0,,59456000.0,-144444000.0,69854000.0,59456000.0,-144444000.0,69854000.0,-17925000.0,-103533000.0,-103533000.0,-4051000.0,-25765000.0,2642000.0,-2791000.0,,-4221000.0,-141070000.0,-95068000.0,,,1134000.0,
Nabors Industries Ltd,NBR,,1163739,2019.0,Q1TTM,2018-04-01,2019-03-31,,-23788000.0,32641000.0,864898000.0,,,-15585000.0,301404000.0,700475000.0,277927000.0,13049000.0,-421054000.0,477310000.0,13049000.0,-421054000.0,477310000.0,62118000.0,-572597000.0,-572597000.0,167953000.0,148318000.0,108664000.0,-7187000.0,-92550000.0,-4221000.0,-505982000.0,-1322525000.0,,,4273000.0,
Nabors Industries Ltd,NBR,,1163739,2020.0,Q1TTM,2019-04-01,2020-03-31,,,31354000.0,892769000.0,,,152841000.0,,2664766000.0,,-353457000.0,-262185000.0,673866000.0,-353457000.0,-262185000.0,673866000.0,52625000.0,-951339000.0,-951339000.0,548241000.0,17828000.0,64468000.0,-5599000.0,-54135000.0,-102000.0,-346101000.0,-2968058000.0,,-13858000.0,19550000.0,
Nabors Industries Ltd,NBR,,1163739,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:19:29+00:00,,8153000.0,227063000.0,,,-60398000.0,,1795055000.0,,37572000.0,-50773000.0,59162000.0,37572000.0,-50773000.0,59162000.0,43742000.0,-374362000.0,-374362000.0,258706000.0,-7937000.0,6822000.0,-2219000.0,,,-59430000.0,-1735688000.0,,-13858000.0,1835000.0,
