company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q3YTD,2014-06-01,2015-02-28,,1.4,1.4,0.38,1.4,,745000000.0,2394000000.0,2408000000.0,2408000000.0,,2408000000.0,12348000000.0,22822000000.0,,,4903000000.0,12348000000.0,10474000000.0,-24000000.0,7297000000.0,3177000000.0,-24000000.0,3153000000.0,22822000000.0,1722900000.0,1722900000.0,1722900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q3TTM,2014-03-01,2015-02-28,,1.8,1.8,0.5,1.8,,959000000.0,3270000000.0,3106000000.0,3106000000.0,,3106000000.0,16388000000.0,30247000000.0,-17000000.0,,6475000000.0,16388000000.0,13859000000.0,-32000000.0,9745000000.0,4114000000.0,-49000000.0,4065000000.0,30247000000.0,1722900000.0,1722900000.0,1722900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q2,2014-09-01,2014-11-30,2016-01-06 17:17:58+00:00,0.38,0.38,0.14,0.37,,223000000.0,766000000.0,655000000.0,655000000.0,,655000000.0,4053000000.0,7380000000.0,-2000000.0,,1672000000.0,4053000000.0,3327000000.0,-9000000.0,2438000000.0,889000000.0,-11000000.0,878000000.0,7380000000.0,1726200000.0,1726200000.0,1726200000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q2YTD,2014-06-01,2014-11-30,,0.94,0.94,0.24,0.94,,490000000.0,1663000000.0,1617000000.0,1617000000.0,,1617000000.0,8314000000.0,15362000000.0,-5000000.0,,3255000000.0,8314000000.0,7048000000.0,-18000000.0,4918000000.0,2130000000.0,-23000000.0,2107000000.0,15362000000.0,1726200000.0,1726200000.0,1726200000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q2TTM,2013-12-01,2014-11-30,,1.74,1.74,0.49,1.74,,902000000.0,3272000000.0,2997000000.0,2997000000.0,,2997000000.0,16223000000.0,29759000000.0,-67000000.0,,6263000000.0,16223000000.0,13536000000.0,-35000000.0,9535000000.0,4001000000.0,-102000000.0,3899000000.0,29759000000.0,1726200000.0,1726200000.0,1726200000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q1,2014-06-01,2014-08-31,2015-10-06 16:27:58+00:00,1.11,1.11,0.24,1.09,,267000000.0,897000000.0,962000000.0,962000000.0,,962000000.0,4261000000.0,7982000000.0,-3000000.0,,1583000000.0,4261000000.0,3721000000.0,-9000000.0,2480000000.0,1241000000.0,-12000000.0,1229000000.0,7982000000.0,864900000.0,864900000.0,864900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2015.0,Q1TTM,2013-09-01,2014-08-31,,3.33,3.33,0.95,3.33,,859000000.0,3197000000.0,2876000000.0,2876000000.0,,2876000000.0,15775000000.0,28810000000.0,-78000000.0,,5991000000.0,15775000000.0,13035000000.0,-34000000.0,9188000000.0,3847000000.0,-112000000.0,3735000000.0,28810000000.0,864900000.0,864900000.0,864900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,FY,2015-06-01,2016-05-31,2018-07-24 18:22:39+00:00,2.21,2.21,0.62,2.16,,863000000.0,3278000000.0,3760000000.0,3760000000.0,,3760000000.0,17405000000.0,32376000000.0,140000000.0,,7191000000.0,17405000000.0,14971000000.0,-19000000.0,10469000000.0,4502000000.0,121000000.0,4623000000.0,32376000000.0,1697900000.0,1697900000.0,1697900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q4,2016-03-01,2016-05-31,,0.5,0.5,0.16,0.5,,227000000.0,873000000.0,846000000.0,846000000.0,,846000000.0,4458000000.0,8244000000.0,58000000.0,,1893000000.0,4458000000.0,3786000000.0,-5000000.0,2766000000.0,1020000000.0,53000000.0,1073000000.0,8244000000.0,1697900000.0,1697900000.0,1697900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q3,2015-12-01,2016-02-29,2017-04-04 16:20:26+00:00,0.56,0.56,0.16,0.55,,185000000.0,804000000.0,950000000.0,950000000.0,,950000000.0,4343000000.0,8032000000.0,17000000.0,,1762000000.0,4343000000.0,3689000000.0,-5000000.0,2566000000.0,1123000000.0,12000000.0,1135000000.0,8032000000.0,1693800000.0,1693800000.0,1693800000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q3YTD,2015-06-01,2016-02-29,,1.72,1.72,0.44,1.72,,636000000.0,2405000000.0,2914000000.0,2914000000.0,,2914000000.0,12947000000.0,24132000000.0,82000000.0,,5298000000.0,12947000000.0,11185000000.0,-14000000.0,7703000000.0,3482000000.0,68000000.0,3550000000.0,24132000000.0,1693800000.0,1693800000.0,1693800000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q3TTM,2015-03-01,2016-02-29,,2.23,2.23,0.59,2.23,,823000000.0,3224000000.0,3779000000.0,3779000000.0,,3779000000.0,17133000000.0,31911000000.0,140000000.0,,7074000000.0,17133000000.0,14778000000.0,-18000000.0,10298000000.0,4480000000.0,122000000.0,4602000000.0,31911000000.0,1693800000.0,1693800000.0,1693800000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q2,2015-09-01,2015-11-30,2017-01-05 16:21:57+00:00,0.46,0.46,0.16,0.45,,185000000.0,769000000.0,785000000.0,785000000.0,,785000000.0,4185000000.0,7686000000.0,34000000.0,,1791000000.0,4185000000.0,3501000000.0,-5000000.0,2560000000.0,941000000.0,29000000.0,970000000.0,7686000000.0,1706500000.0,1706500000.0,1706500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q2YTD,2015-06-01,2015-11-30,,1.15,1.15,0.28,1.15,,451000000.0,1601000000.0,1964000000.0,1964000000.0,,1964000000.0,8604000000.0,16100000000.0,65000000.0,,3536000000.0,8604000000.0,7496000000.0,-9000000.0,5137000000.0,2359000000.0,56000000.0,2415000000.0,16100000000.0,1706500000.0,1706500000.0,1706500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q2TTM,2014-12-01,2015-11-30,,2.12,2.12,0.56,2.12,,893000000.0,3151000000.0,3620000000.0,3620000000.0,,3620000000.0,16824000000.0,31339000000.0,128000000.0,,6960000000.0,16824000000.0,14515000000.0,-19000000.0,10111000000.0,4404000000.0,109000000.0,4513000000.0,31339000000.0,1706500000.0,1706500000.0,1706500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q1,2015-06-01,2015-08-31,2016-10-11 08:46:57+00:00,0.69,0.69,0.14,0.67,,266000000.0,832000000.0,1179000000.0,1179000000.0,,1179000000.0,4419000000.0,8414000000.0,31000000.0,,1745000000.0,4419000000.0,3995000000.0,-4000000.0,2577000000.0,1418000000.0,27000000.0,1445000000.0,8414000000.0,1709000000.0,1709000000.0,1709000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2016.0,Q1TTM,2014-09-01,2015-08-31,,2.04,2.04,0.54,2.04,,931000000.0,3148000000.0,3490000000.0,3490000000.0,,3490000000.0,16692000000.0,31033000000.0,92000000.0,,6841000000.0,16692000000.0,14341000000.0,-23000000.0,9989000000.0,4352000000.0,69000000.0,4421000000.0,31033000000.0,1709000000.0,1709000000.0,1709000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,FY,2016-06-01,2017-05-31,2019-07-23 16:13:55+00:00,2.56,2.56,0.7,2.51,,646000000.0,3341000000.0,4240000000.0,4240000000.0,,4240000000.0,19038000000.0,34350000000.0,196000000.0,,7222000000.0,19038000000.0,15312000000.0,-59000000.0,10563000000.0,4749000000.0,137000000.0,4886000000.0,34350000000.0,1656300000.0,1657800000.0,1692000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q4,2017-03-01,2017-05-31,,0.61,0.61,0.18,0.61,,160000000.0,789000000.0,1008000000.0,1008000000.0,,1008000000.0,4854000000.0,8677000000.0,28000000.0,,1876000000.0,4854000000.0,3823000000.0,-18000000.0,2665000000.0,1158000000.0,10000000.0,1168000000.0,8677000000.0,1656300000.0,1657800000.0,1692000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q3,2016-12-01,2017-02-28,2018-04-05 16:10:22+00:00,0.69,0.69,0.18,0.68,,182000000.0,749000000.0,1141000000.0,1141000000.0,,1141000000.0,4682000000.0,8432000000.0,88000000.0,,1747000000.0,4682000000.0,3750000000.0,-19000000.0,2496000000.0,1254000000.0,69000000.0,1323000000.0,8432000000.0,1653100000.0,1653100000.0,1653100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q3YTD,2016-06-01,2017-02-28,,1.96,1.96,0.5,1.96,,486000000.0,2552000000.0,3232000000.0,3232000000.0,,3232000000.0,14184000000.0,25673000000.0,168000000.0,,5346000000.0,14184000000.0,11489000000.0,-41000000.0,7898000000.0,3591000000.0,127000000.0,3718000000.0,25673000000.0,1653100000.0,1653100000.0,1653100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q3TTM,2016-03-01,2017-02-28,,2.47,2.47,0.67,2.47,,713000000.0,3425000000.0,4078000000.0,4078000000.0,,4078000000.0,18642000000.0,33917000000.0,226000000.0,,7239000000.0,18642000000.0,15275000000.0,-46000000.0,10664000000.0,4611000000.0,180000000.0,4791000000.0,33917000000.0,1653100000.0,1653100000.0,1653100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q2,2016-09-01,2016-11-30,2018-01-05 16:11:45+00:00,0.51,0.51,0.18,0.5,,272000000.0,762000000.0,842000000.0,842000000.0,,842000000.0,4564000000.0,8180000000.0,18000000.0,,1743000000.0,4564000000.0,3616000000.0,-15000000.0,2505000000.0,1111000000.0,3000000.0,1114000000.0,8180000000.0,1659100000.0,1659100000.0,1659100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q2YTD,2016-06-01,2016-11-30,,1.26,1.26,0.32,1.26,,304000000.0,1803000000.0,2091000000.0,2091000000.0,,2091000000.0,9502000000.0,17241000000.0,80000000.0,,3599000000.0,9502000000.0,7739000000.0,-22000000.0,5402000000.0,2337000000.0,58000000.0,2395000000.0,17241000000.0,1659100000.0,1659100000.0,1659100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q2TTM,2015-12-01,2016-11-30,,2.34,2.34,0.65,2.34,,716000000.0,3480000000.0,3887000000.0,3887000000.0,,3887000000.0,18303000000.0,33517000000.0,155000000.0,,7254000000.0,18303000000.0,15214000000.0,-32000000.0,10734000000.0,4480000000.0,123000000.0,4603000000.0,33517000000.0,1659100000.0,1659100000.0,1659100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q1,2016-06-01,2016-08-31,2017-10-06 16:17:00+00:00,0.75,0.75,0.16,0.73,,32000000.0,1041000000.0,1249000000.0,1249000000.0,,1249000000.0,4938000000.0,9061000000.0,62000000.0,,1856000000.0,4938000000.0,4123000000.0,-7000000.0,2897000000.0,1226000000.0,55000000.0,1281000000.0,9061000000.0,1672000000.0,1672000000.0,1672000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2017.0,Q1TTM,2015-09-01,2016-08-31,,2.29,2.29,0.63,2.29,,629000000.0,3487000000.0,3830000000.0,3830000000.0,,3830000000.0,17924000000.0,33023000000.0,171000000.0,,7302000000.0,17924000000.0,15099000000.0,-22000000.0,10789000000.0,4310000000.0,149000000.0,4459000000.0,33023000000.0,1672000000.0,1672000000.0,1672000000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,FY,2017-06-01,2018-05-31,2019-07-23 16:13:55+00:00,1.19,1.19,0.78,1.17,,2392000000.0,3577000000.0,1933000000.0,1933000000.0,,1933000000.0,20441000000.0,36397000000.0,-66000000.0,,7934000000.0,20441000000.0,15956000000.0,-54000000.0,11511000000.0,4445000000.0,-120000000.0,4325000000.0,36397000000.0,1624400000.0,1623800000.0,1659100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q4,2018-03-01,2018-05-31,,0.71,0.71,-0.58,0.71,,78000000.0,983000000.0,1137000000.0,1137000000.0,,1137000000.0,5411000000.0,9789000000.0,-31000000.0,,2137000000.0,5411000000.0,4378000000.0,-12000000.0,3120000000.0,1258000000.0,-43000000.0,1215000000.0,9789000000.0,1624400000.0,1623800000.0,1659100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q3,2017-12-01,2018-02-28,2019-04-04 16:07:14+00:00,-0.57,-0.57,0.2,-0.57,,2080000000.0,862000000.0,-921000000.0,-921000000.0,,-921000000.0,5046000000.0,8984000000.0,1000000.0,,1905000000.0,5046000000.0,3938000000.0,-13000000.0,2767000000.0,1171000000.0,-12000000.0,1159000000.0,8984000000.0,1615800000.0,1623500000.0,1623500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q3YTD,2017-06-01,2018-02-28,,0.49,0.49,0.57,0.49,,2314000000.0,2594000000.0,796000000.0,796000000.0,,796000000.0,15030000000.0,26608000000.0,-35000000.0,,5797000000.0,15030000000.0,11578000000.0,-42000000.0,8391000000.0,3187000000.0,-77000000.0,3110000000.0,26608000000.0,1615800000.0,1623500000.0,1623500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q3TTM,2017-03-01,2018-02-28,,1.11,1.11,0.75,1.11,,2474000000.0,3383000000.0,1804000000.0,1804000000.0,,1804000000.0,19884000000.0,35285000000.0,-7000000.0,,7673000000.0,19884000000.0,15401000000.0,-60000000.0,11056000000.0,4345000000.0,-67000000.0,4278000000.0,35285000000.0,1615800000.0,1623500000.0,1623500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q2,2017-09-01,2017-11-30,2019-01-08 16:08:39+00:00,0.47,0.47,0.2,0.46,,112000000.0,877000000.0,767000000.0,767000000.0,,767000000.0,4876000000.0,8554000000.0,-18000000.0,,1891000000.0,4876000000.0,3678000000.0,-13000000.0,2768000000.0,910000000.0,-31000000.0,879000000.0,8554000000.0,1631900000.0,1627000000.0,1660900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q2YTD,2017-06-01,2017-11-30,,1.06,1.06,0.37,1.06,,234000000.0,1732000000.0,1717000000.0,1717000000.0,,1717000000.0,9984000000.0,17624000000.0,-36000000.0,,3892000000.0,9984000000.0,7640000000.0,-29000000.0,5624000000.0,2016000000.0,-65000000.0,1951000000.0,17624000000.0,1631900000.0,1627000000.0,1660900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q2TTM,2016-12-01,2017-11-30,,2.38,2.38,0.73,2.38,,576000000.0,3270000000.0,3866000000.0,3866000000.0,,3866000000.0,19520000000.0,34733000000.0,80000000.0,,7515000000.0,19520000000.0,15213000000.0,-66000000.0,10785000000.0,4428000000.0,14000000.0,4442000000.0,34733000000.0,1631900000.0,1627000000.0,1660900000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q1,2017-06-01,2017-08-31,2018-10-05 16:28:22+00:00,0.58,0.58,0.18,0.57,,122000000.0,855000000.0,950000000.0,950000000.0,,950000000.0,5108000000.0,9070000000.0,-18000000.0,,2001000000.0,5108000000.0,3962000000.0,-16000000.0,2856000000.0,1106000000.0,-34000000.0,1072000000.0,9070000000.0,1639100000.0,1639100000.0,1639100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2018.0,Q1TTM,2016-09-01,2017-08-31,,2.4,2.4,0.71,2.4,,736000000.0,3155000000.0,3941000000.0,3941000000.0,,3941000000.0,19208000000.0,34359000000.0,116000000.0,,7367000000.0,19208000000.0,15151000000.0,-68000000.0,10522000000.0,4629000000.0,48000000.0,4677000000.0,34359000000.0,1639100000.0,1639100000.0,1639100000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q4,2019-03-01,2019-05-31,,0.62,0.62,-0.64,0.62,,254000000.0,1014000000.0,989000000.0,989000000.0,,989000000.0,5551000000.0,10184000000.0,28000000.0,,2392000000.0,5551000000.0,4633000000.0,-12000000.0,3406000000.0,1227000000.0,16000000.0,1243000000.0,10184000000.0,1580000000.0,1579700000.0,1618400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,FY,2018-06-01,2019-05-31,2019-07-23 16:13:55+00:00,2.55,2.55,0.86,2.49,,772000000.0,3753000000.0,4029000000.0,4029000000.0,,4029000000.0,21643000000.0,39117000000.0,78000000.0,,8949000000.0,21643000000.0,17474000000.0,-49000000.0,12702000000.0,4772000000.0,29000000.0,4801000000.0,39117000000.0,1580000000.0,1579700000.0,1618400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q3,2018-12-01,2019-02-28,2020-04-07 16:07:19+00:00,0.7,0.7,0.22,0.68,,190000000.0,865000000.0,1101000000.0,1101000000.0,,1101000000.0,5272000000.0,9611000000.0,55000000.0,,2226000000.0,5272000000.0,4339000000.0,-12000000.0,3091000000.0,1248000000.0,43000000.0,1291000000.0,9611000000.0,1572900000.0,1572800000.0,1609600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q3YTD,2018-06-01,2019-02-28,,1.93,1.93,0.64,1.87,,518000000.0,2739000000.0,3040000000.0,3040000000.0,,3040000000.0,16092000000.0,28933000000.0,50000000.0,,6557000000.0,16092000000.0,12841000000.0,-37000000.0,9296000000.0,3545000000.0,13000000.0,3558000000.0,28933000000.0,1572900000.0,1572800000.0,1609600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q3TTM,2018-03-01,2019-02-28,,2.64,2.64,0.06,2.58,,596000000.0,3722000000.0,4177000000.0,4177000000.0,,4177000000.0,21503000000.0,38722000000.0,19000000.0,,8694000000.0,21503000000.0,17219000000.0,-49000000.0,12416000000.0,4803000000.0,-30000000.0,4773000000.0,38722000000.0,1572900000.0,1572800000.0,1609600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q2,2018-09-01,2018-11-30,2020-01-07 16:03:25+00:00,0.54,0.54,0.22,0.52,,150000000.0,910000000.0,847000000.0,847000000.0,,847000000.0,5269000000.0,9374000000.0,48000000.0,,2232000000.0,5269000000.0,4105000000.0,-14000000.0,3142000000.0,963000000.0,34000000.0,997000000.0,9374000000.0,1568500000.0,1581400000.0,1620700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q2YTD,2018-06-01,2018-11-30,,1.23,1.23,0.42,1.19,,328000000.0,1874000000.0,1939000000.0,1939000000.0,,1939000000.0,10820000000.0,19322000000.0,-5000000.0,,4331000000.0,10820000000.0,8502000000.0,-25000000.0,6205000000.0,2297000000.0,-30000000.0,2267000000.0,19322000000.0,1568500000.0,1581400000.0,1620700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q2TTM,2017-12-01,2018-11-30,,1.36,1.36,0.81,1.36,,2486000000.0,3719000000.0,2155000000.0,2155000000.0,,2155000000.0,21277000000.0,38095000000.0,-35000000.0,,8373000000.0,21277000000.0,16818000000.0,-50000000.0,12092000000.0,4726000000.0,-85000000.0,4641000000.0,38095000000.0,1568500000.0,1581400000.0,1620700000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q1,2018-06-01,2018-08-31,2019-10-04 16:05:38+00:00,0.69,0.69,0.2,0.67,,178000000.0,964000000.0,1092000000.0,1092000000.0,,1092000000.0,5551000000.0,9948000000.0,-53000000.0,,2099000000.0,5551000000.0,4397000000.0,-11000000.0,3063000000.0,1334000000.0,-64000000.0,1270000000.0,9948000000.0,1582600000.0,1594000000.0,1634400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2019.0,Q1TTM,2017-09-01,2018-08-31,,1.3,1.3,0.79,1.3,,2448000000.0,3686000000.0,2075000000.0,2075000000.0,,2075000000.0,20884000000.0,37275000000.0,-101000000.0,,8032000000.0,20884000000.0,16391000000.0,-49000000.0,11718000000.0,4673000000.0,-150000000.0,4523000000.0,37275000000.0,1582600000.0,1594000000.0,1634400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q3YTD,2019-06-01,2020-02-29,,2.12,2.12,0.71,2.09,,362000000.0,2769000000.0,3329000000.0,3329000000.0,,3329000000.0,17202000000.0,31090000000.0,-223000000.0,,7166000000.0,17202000000.0,13888000000.0,-39000000.0,9935000000.0,3953000000.0,-262000000.0,3691000000.0,31090000000.0,1568500000.0,1556300000.0,1591600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q3TTM,2019-03-01,2020-02-29,,2.74,2.74,0.07,2.71,,616000000.0,3783000000.0,4318000000.0,4318000000.0,,4318000000.0,22753000000.0,41274000000.0,-195000000.0,,9558000000.0,22753000000.0,18521000000.0,-51000000.0,13341000000.0,5180000000.0,-246000000.0,4934000000.0,41274000000.0,1568500000.0,1556300000.0,1591600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q3,2019-12-01,2020-02-29,2020-04-07 16:07:19+00:00,0.54,0.54,0.245,0.53,,34000000.0,870000000.0,847000000.0,847000000.0,,847000000.0,5631000000.0,10104000000.0,-297000000.0,,2413000000.0,5631000000.0,4473000000.0,-12000000.0,3283000000.0,1190000000.0,-309000000.0,881000000.0,10104000000.0,1568500000.0,1556300000.0,1591600000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q2YTD,2019-06-01,2019-11-30,,1.58,1.58,0.47,1.56,,328000000.0,1899000000.0,2482000000.0,2482000000.0,,2482000000.0,11571000000.0,20986000000.0,74000000.0,,4753000000.0,11571000000.0,9415000000.0,-27000000.0,6652000000.0,2763000000.0,47000000.0,2810000000.0,20986000000.0,1570400000.0,1560600000.0,1594400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q2TTM,2018-12-01,2019-11-30,,2.9,2.9,0.04,2.86,,772000000.0,3778000000.0,4572000000.0,4572000000.0,,4572000000.0,22394000000.0,40781000000.0,157000000.0,,9371000000.0,22394000000.0,18387000000.0,-51000000.0,13149000000.0,5238000000.0,106000000.0,5344000000.0,40781000000.0,1570400000.0,1560600000.0,1594400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q2,2019-09-01,2019-11-30,2020-01-07 16:03:25+00:00,0.71,0.71,0.245,0.7,,134000000.0,881000000.0,1115000000.0,1115000000.0,,1115000000.0,5782000000.0,10326000000.0,41000000.0,,2443000000.0,5782000000.0,4544000000.0,-12000000.0,3324000000.0,1220000000.0,29000000.0,1249000000.0,10326000000.0,1570400000.0,1560600000.0,1594400000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q1TTM,2018-09-01,2019-08-31,,2.73,2.73,0.02,2.68,,788000000.0,3807000000.0,4304000000.0,4304000000.0,,4304000000.0,21881000000.0,39829000000.0,164000000.0,,9160000000.0,21881000000.0,17948000000.0,-53000000.0,12967000000.0,4981000000.0,111000000.0,5092000000.0,39829000000.0,1571300000.0,1562400000.0,1597500000.0
Nike Inc,NKE,787RXPR0UX0O0XUXPZ81,320187,2020.0,Q1,2019-06-01,2019-08-31,2019-10-04 16:05:38+00:00,0.87,0.87,0.22,0.86,,194000000.0,1018000000.0,1367000000.0,1367000000.0,,1367000000.0,5789000000.0,10660000000.0,33000000.0,,2310000000.0,5789000000.0,4871000000.0,-15000000.0,3328000000.0,1543000000.0,18000000.0,1561000000.0,10660000000.0,1571300000.0,1562400000.0,1597500000.0
