company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q3YTD,2014-07-01,2015-03-31,2016-05-03 16:15:48+00:00,,,,126000000.0,,-18000000.0,-52000000.0,,496000000.0,-348000000.0,-80000000.0,481000000.0,,,14000000.0,-348000000.0,-80000000.0,495000000.0,49000000.0,389000000.0,417000000.0,-28000000.0,-10000000.0,236000000.0,3000000.0,-288000000.0,-83000000.0,-648000000.0,-144000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q3TTM,2014-04-01,2015-03-31,,,312000000.0,76000000.0,172000000.0,,-16000000.0,55000000.0,,305000000.0,-673000000.0,-129000000.0,823000000.0,,,9000000.0,-673000000.0,-129000000.0,832000000.0,14000000.0,559000000.0,588000000.0,-29000000.0,8000000.0,253000000.0,4000000.0,-379000000.0,-133000000.0,-708000000.0,-144000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q3,2015-01-01,2015-03-31,,,,,41000000.0,,-7000000.0,28000000.0,,,-629000000.0,-23000000.0,214000000.0,,,4000000.0,-629000000.0,-23000000.0,218000000.0,-441000000.0,174000000.0,144000000.0,30000000.0,1000000.0,111000000.0,,-97000000.0,-23000000.0,-507000000.0,-136000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2YTD,2014-07-01,2014-12-31,2016-02-04 16:16:18+00:00,,,,85000000.0,,-11000000.0,-80000000.0,,496000000.0,281000000.0,-57000000.0,267000000.0,,,10000000.0,281000000.0,-57000000.0,277000000.0,490000000.0,215000000.0,273000000.0,-58000000.0,-11000000.0,125000000.0,3000000.0,-191000000.0,-60000000.0,-141000000.0,-8000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2TTM,2014-01-01,2014-12-31,,,312000000.0,76000000.0,174000000.0,,-15000000.0,59000000.0,,356000000.0,-208000000.0,-132000000.0,831000000.0,,-1000000.0,3000000.0,-208000000.0,-133000000.0,834000000.0,478000000.0,522000000.0,595000000.0,-73000000.0,3000000.0,150000000.0,2000000.0,-375000000.0,-134000000.0,-201000000.0,-138000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2,2014-10-01,2014-12-31,,,,,42000000.0,,-5000000.0,-130000000.0,,496000000.0,465000000.0,-30000000.0,33000000.0,,,1000000.0,465000000.0,-30000000.0,34000000.0,464000000.0,125000000.0,128000000.0,-3000000.0,-7000000.0,116000000.0,1000000.0,-96000000.0,-31000000.0,-51000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q1,2014-07-01,2014-09-30,2015-11-02 16:16:01+00:00,,,,43000000.0,,-6000000.0,50000000.0,,,-184000000.0,-27000000.0,234000000.0,,,9000000.0,-184000000.0,-27000000.0,243000000.0,26000000.0,90000000.0,145000000.0,-55000000.0,-4000000.0,9000000.0,2000000.0,-95000000.0,-29000000.0,-90000000.0,-8000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q1TTM,2013-10-01,2014-09-30,,,312000000.0,76000000.0,177000000.0,,-14000000.0,57000000.0,,-84000000.0,-648000000.0,-137000000.0,836000000.0,,-1000000.0,-4000000.0,-648000000.0,-138000000.0,832000000.0,32000000.0,512000000.0,585000000.0,-73000000.0,17000000.0,94000000.0,2000000.0,-370000000.0,-139000000.0,-150000000.0,-138000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,FY,2015-07-01,2016-06-30,2018-08-14 16:17:00+00:00,-290000000.0,323000000.0,79000000.0,165000000.0,,-13000000.0,-91000000.0,210000000.0,426000000.0,-316000000.0,-430000000.0,768000000.0,,,10000000.0,-316000000.0,-430000000.0,778000000.0,19000000.0,648000000.0,648000000.0,0.0,46000000.0,,32000000.0,-398000000.0,-172000000.0,-300000000.0,-254000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q4,2016-04-01,2016-06-30,,-290000000.0,323000000.0,79000000.0,43000000.0,,,107000000.0,210000000.0,89000000.0,-15000000.0,-329000000.0,332000000.0,,,-1000000.0,-15000000.0,-329000000.0,331000000.0,-13000000.0,165000000.0,165000000.0,,17000000.0,-176000000.0,20000000.0,-100000000.0,-59000000.0,,-38000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3YTD,2015-07-01,2016-03-31,2017-05-03 16:15:34+00:00,,,,122000000.0,,-13000000.0,-198000000.0,,337000000.0,-301000000.0,-101000000.0,436000000.0,,,11000000.0,-301000000.0,-101000000.0,447000000.0,32000000.0,483000000.0,483000000.0,0.0,29000000.0,176000000.0,12000000.0,-298000000.0,-113000000.0,-300000000.0,-216000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3TTM,2015-04-01,2016-03-31,,,236000000.0,104000000.0,165000000.0,,-14000000.0,-53000000.0,,336000000.0,-649000000.0,-127000000.0,813000000.0,,,13000000.0,-649000000.0,-127000000.0,826000000.0,36000000.0,674000000.0,672000000.0,2000000.0,29000000.0,191000000.0,28000000.0,-395000000.0,-155000000.0,-275000000.0,-506000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3,2016-01-01,2016-03-31,,,,,40000000.0,,4000000.0,45000000.0,,-68000000.0,-197000000.0,-45000000.0,258000000.0,,,4000000.0,-197000000.0,-45000000.0,262000000.0,24000000.0,162000000.0,159000000.0,3000000.0,14000000.0,43000000.0,,-100000000.0,-45000000.0,,-72000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2YTD,2015-07-01,2015-12-31,2017-02-03 16:28:58+00:00,,,,82000000.0,,-17000000.0,-243000000.0,,405000000.0,-104000000.0,-56000000.0,178000000.0,,,7000000.0,-104000000.0,-56000000.0,185000000.0,8000000.0,321000000.0,324000000.0,-3000000.0,15000000.0,133000000.0,12000000.0,-198000000.0,-68000000.0,-300000000.0,-144000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2TTM,2015-01-01,2015-12-31,,,236000000.0,104000000.0,166000000.0,,-25000000.0,-70000000.0,,404000000.0,-1081000000.0,-105000000.0,769000000.0,,,13000000.0,-1081000000.0,-105000000.0,782000000.0,-429000000.0,686000000.0,657000000.0,29000000.0,16000000.0,259000000.0,28000000.0,-392000000.0,-133000000.0,-782000000.0,-570000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2,2015-10-01,2015-12-31,,,,,41000000.0,,-7000000.0,-160000000.0,,369000000.0,16000000.0,-40000000.0,43000000.0,,,-5000000.0,16000000.0,-40000000.0,38000000.0,7000000.0,149000000.0,151000000.0,-2000000.0,11000000.0,87000000.0,,-99000000.0,-40000000.0,-300000000.0,-41000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q1,2015-07-01,2015-09-30,2016-11-02 16:15:32+00:00,,,,41000000.0,,-10000000.0,-83000000.0,,36000000.0,-120000000.0,-16000000.0,135000000.0,,,12000000.0,-120000000.0,-16000000.0,147000000.0,1000000.0,172000000.0,173000000.0,-1000000.0,4000000.0,46000000.0,12000000.0,-99000000.0,-28000000.0,,-103000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q1TTM,2014-10-01,2015-09-30,,,236000000.0,104000000.0,167000000.0,,-23000000.0,-40000000.0,,531000000.0,-632000000.0,-95000000.0,759000000.0,,,19000000.0,-632000000.0,-95000000.0,778000000.0,28000000.0,662000000.0,634000000.0,28000000.0,-2000000.0,288000000.0,29000000.0,-389000000.0,-124000000.0,-533000000.0,-529000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,FY,2016-07-01,2017-06-30,2019-08-13 21:24:10+00:00,0.0,347000000.0,78000000.0,163000000.0,,-1000000.0,-82000000.0,75000000.0,0.0,-645000000.0,-205000000.0,868000000.0,,,-3000000.0,-645000000.0,-205000000.0,865000000.0,14000000.0,701000000.0,703000000.0,-2000000.0,84000000.0,,26000000.0,-412000000.0,-231000000.0,-125000000.0,-183000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q4,2017-04-01,2017-06-30,,,347000000.0,78000000.0,42000000.0,,1000000.0,112000000.0,75000000.0,-123000000.0,-331000000.0,-69000000.0,385000000.0,,,-2000000.0,-331000000.0,-69000000.0,383000000.0,-16000000.0,201000000.0,202000000.0,-1000000.0,29000000.0,-55000000.0,1000000.0,-103000000.0,-70000000.0,-125000000.0,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3YTD,2016-07-01,2017-03-31,2018-05-02 16:16:16+00:00,,,,121000000.0,,-2000000.0,-194000000.0,,123000000.0,-314000000.0,-136000000.0,483000000.0,,,-1000000.0,-314000000.0,-136000000.0,482000000.0,30000000.0,500000000.0,501000000.0,-1000000.0,55000000.0,55000000.0,25000000.0,-309000000.0,-161000000.0,0.0,-183000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3TTM,2016-04-01,2017-03-31,,-290000000.0,323000000.0,79000000.0,164000000.0,,-2000000.0,-87000000.0,210000000.0,212000000.0,-329000000.0,-465000000.0,815000000.0,,,-2000000.0,-329000000.0,-465000000.0,813000000.0,17000000.0,665000000.0,666000000.0,-1000000.0,72000000.0,-121000000.0,45000000.0,-409000000.0,-220000000.0,,-221000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3,2017-01-01,2017-03-31,,,,,39000000.0,,2000000.0,-9000000.0,,-110000000.0,-175000000.0,-22000000.0,212000000.0,,,,-175000000.0,-22000000.0,212000000.0,17000000.0,172000000.0,172000000.0,,10000000.0,38000000.0,22000000.0,-103000000.0,-44000000.0,,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2YTD,2016-07-01,2016-12-31,2018-02-02 16:16:20+00:00,,,,82000000.0,,-4000000.0,-185000000.0,,233000000.0,-139000000.0,-114000000.0,271000000.0,,,-1000000.0,-139000000.0,-114000000.0,270000000.0,13000000.0,328000000.0,329000000.0,-1000000.0,45000000.0,17000000.0,3000000.0,-206000000.0,-117000000.0,0.0,-183000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2TTM,2016-01-01,2016-12-31,,-290000000.0,323000000.0,79000000.0,165000000.0,,,-33000000.0,210000000.0,254000000.0,-351000000.0,-488000000.0,861000000.0,,,2000000.0,-351000000.0,-488000000.0,863000000.0,24000000.0,655000000.0,653000000.0,2000000.0,76000000.0,-116000000.0,23000000.0,-406000000.0,-221000000.0,,-293000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2,2016-10-01,2016-12-31,,,,,41000000.0,,-3000000.0,-137000000.0,,138000000.0,-35000000.0,-56000000.0,101000000.0,,,-1000000.0,-35000000.0,-56000000.0,100000000.0,6000000.0,149000000.0,150000000.0,-1000000.0,47000000.0,2000000.0,2000000.0,-102000000.0,-58000000.0,,-73000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q1,2016-07-01,2016-09-30,2017-11-01 16:19:32+00:00,,,,41000000.0,,-1000000.0,-48000000.0,,95000000.0,-104000000.0,-58000000.0,170000000.0,,,0.0,-104000000.0,-58000000.0,170000000.0,7000000.0,179000000.0,179000000.0,0.0,-2000000.0,15000000.0,1000000.0,-104000000.0,-59000000.0,,-110000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q1TTM,2015-10-01,2016-09-30,,-290000000.0,323000000.0,79000000.0,165000000.0,,-4000000.0,-56000000.0,210000000.0,485000000.0,-300000000.0,-472000000.0,803000000.0,,,-2000000.0,-300000000.0,-472000000.0,801000000.0,25000000.0,655000000.0,654000000.0,1000000.0,40000000.0,-31000000.0,21000000.0,-403000000.0,-203000000.0,-300000000.0,-261000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,FY,2017-07-01,2018-06-30,2019-08-13 21:24:10+00:00,-681000000.0,245000000.0,75000000.0,166000000.0,,-3000000.0,-110000000.0,45000000.0,891000000.0,-399000000.0,-859000000.0,976000000.0,,,0.0,-399000000.0,-859000000.0,976000000.0,-285000000.0,823000000.0,823000000.0,0.0,97000000.0,,16000000.0,-450000000.0,-194000000.0,-614000000.0,-271000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q4,2018-04-01,2018-06-30,,-681000000.0,245000000.0,75000000.0,45000000.0,,-5000000.0,102000000.0,10000000.0,-162000000.0,-691000000.0,-747000000.0,400000000.0,,,,-691000000.0,-747000000.0,400000000.0,-1043000000.0,217000000.0,217000000.0,,36000000.0,,2000000.0,-124000000.0,-68000000.0,-214000000.0,-201000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3YTD,2017-07-01,2018-03-31,2019-05-01 16:16:31+00:00,,,,121000000.0,,2000000.0,-212000000.0,35000000.0,1053000000.0,292000000.0,-112000000.0,576000000.0,,,0.0,292000000.0,-112000000.0,576000000.0,758000000.0,606000000.0,606000000.0,0.0,61000000.0,,14000000.0,-326000000.0,-126000000.0,-400000000.0,-70000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3TTM,2017-04-01,2018-03-31,,,347000000.0,78000000.0,163000000.0,,3000000.0,-100000000.0,110000000.0,930000000.0,-39000000.0,-181000000.0,961000000.0,,,-2000000.0,-39000000.0,-181000000.0,959000000.0,742000000.0,807000000.0,808000000.0,-1000000.0,90000000.0,-55000000.0,15000000.0,-429000000.0,-196000000.0,-525000000.0,-70000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3,2018-01-01,2018-03-31,,,,,40000000.0,,2000000.0,23000000.0,9000000.0,569000000.0,469000000.0,-38000000.0,252000000.0,,,,469000000.0,-38000000.0,252000000.0,685000000.0,181000000.0,181000000.0,,8000000.0,,-1000000.0,-109000000.0,-37000000.0,,,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2YTD,2017-07-01,2017-12-31,2019-02-04 16:15:35+00:00,,,,81000000.0,,0.0,-235000000.0,26000000.0,484000000.0,-177000000.0,-74000000.0,324000000.0,,,0.0,-177000000.0,-74000000.0,324000000.0,73000000.0,425000000.0,425000000.0,0.0,53000000.0,,15000000.0,-217000000.0,-89000000.0,-400000000.0,-70000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2TTM,2017-01-01,2017-12-31,,,347000000.0,78000000.0,162000000.0,,3000000.0,-132000000.0,101000000.0,251000000.0,-683000000.0,-165000000.0,921000000.0,,,-2000000.0,-683000000.0,-165000000.0,919000000.0,74000000.0,798000000.0,799000000.0,-1000000.0,92000000.0,-17000000.0,38000000.0,-423000000.0,-203000000.0,-525000000.0,-70000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2,2017-10-01,2017-12-31,,,,,41000000.0,,-4000000.0,-232000000.0,26000000.0,88000000.0,-1000000.0,-38000000.0,65000000.0,,,-1000000.0,-1000000.0,-38000000.0,64000000.0,21000000.0,233000000.0,233000000.0,,23000000.0,,2000000.0,-109000000.0,-40000000.0,-9000000.0,3000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q1,2017-07-01,2017-09-30,2018-10-31 16:16:01+00:00,,,,40000000.0,,4000000.0,-3000000.0,,396000000.0,-176000000.0,-36000000.0,259000000.0,,,1000000.0,-176000000.0,-36000000.0,260000000.0,52000000.0,192000000.0,192000000.0,0.0,30000000.0,,13000000.0,-108000000.0,-49000000.0,-391000000.0,-73000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q1TTM,2016-10-01,2017-09-30,,,347000000.0,78000000.0,162000000.0,,4000000.0,-37000000.0,75000000.0,301000000.0,-717000000.0,-183000000.0,957000000.0,,,-2000000.0,-717000000.0,-183000000.0,955000000.0,59000000.0,714000000.0,716000000.0,-2000000.0,116000000.0,-15000000.0,38000000.0,-416000000.0,-221000000.0,-516000000.0,-146000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q4,2019-04-01,2019-06-30,,,207000000.0,87000000.0,47000000.0,,-2000000.0,92000000.0,10000000.0,72000000.0,-386000000.0,-70000000.0,389000000.0,,,,-386000000.0,-70000000.0,389000000.0,-69000000.0,241000000.0,241000000.0,,9000000.0,,1000000.0,-122000000.0,-71000000.0,,-346000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,FY,2018-07-01,2019-06-30,2019-08-13 21:24:10+00:00,0.0,207000000.0,87000000.0,180000000.0,,-2000000.0,-22000000.0,147000000.0,189000000.0,-815000000.0,-196000000.0,992000000.0,,,0.0,-815000000.0,-196000000.0,992000000.0,-21000000.0,820000000.0,820000000.0,0.0,14000000.0,,10000000.0,-490000000.0,-206000000.0,0.0,-661000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3YTD,2018-07-01,2019-03-31,2020-05-01 16:16:40+00:00,,,,133000000.0,,,-114000000.0,137000000.0,117000000.0,-429000000.0,-126000000.0,603000000.0,,,,-429000000.0,-126000000.0,603000000.0,48000000.0,579000000.0,579000000.0,,5000000.0,,9000000.0,-368000000.0,-135000000.0,,-315000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3TTM,2018-04-01,2019-03-31,,-681000000.0,245000000.0,75000000.0,178000000.0,,-5000000.0,-12000000.0,147000000.0,-45000000.0,-1120000000.0,-873000000.0,1003000000.0,,,,-1120000000.0,-873000000.0,1003000000.0,-995000000.0,796000000.0,796000000.0,,41000000.0,,11000000.0,-492000000.0,-203000000.0,-214000000.0,-516000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3,2019-01-01,2019-03-31,,,,,45000000.0,,3000000.0,-40000000.0,20000000.0,84000000.0,-91000000.0,-49000000.0,154000000.0,,,,-91000000.0,-49000000.0,154000000.0,17000000.0,187000000.0,187000000.0,,-38000000.0,,,-123000000.0,-49000000.0,,-72000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2YTD,2018-07-01,2018-12-31,2020-02-04 16:17:19+00:00,,,,88000000.0,,-3000000.0,-74000000.0,117000000.0,33000000.0,-338000000.0,-77000000.0,449000000.0,,,,-338000000.0,-77000000.0,449000000.0,31000000.0,392000000.0,392000000.0,,43000000.0,,9000000.0,-245000000.0,-86000000.0,,-243000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2TTM,2018-01-01,2018-12-31,,-681000000.0,245000000.0,75000000.0,173000000.0,,-6000000.0,51000000.0,136000000.0,440000000.0,-560000000.0,-862000000.0,1101000000.0,,,,-560000000.0,-862000000.0,1101000000.0,-327000000.0,790000000.0,790000000.0,,87000000.0,,10000000.0,-478000000.0,-191000000.0,-214000000.0,-444000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2,2018-10-01,2018-12-31,,,,,44000000.0,,-3000000.0,-55000000.0,64000000.0,-47000000.0,-146000000.0,-41000000.0,190000000.0,,,,-146000000.0,-41000000.0,190000000.0,,182000000.0,182000000.0,,19000000.0,,9000000.0,-123000000.0,-50000000.0,,-40000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q1,2018-07-01,2018-09-30,2019-10-31 16:16:39+00:00,,,,44000000.0,,0.0,-19000000.0,53000000.0,80000000.0,-192000000.0,-36000000.0,259000000.0,,,,-192000000.0,-36000000.0,259000000.0,31000000.0,210000000.0,210000000.0,,24000000.0,,0.0,-122000000.0,-36000000.0,,-203000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q1TTM,2017-10-01,2018-09-30,,-681000000.0,245000000.0,75000000.0,170000000.0,,-7000000.0,-126000000.0,98000000.0,575000000.0,-415000000.0,-859000000.0,976000000.0,,,-1000000.0,-415000000.0,-859000000.0,975000000.0,-306000000.0,841000000.0,841000000.0,,91000000.0,,3000000.0,-464000000.0,-181000000.0,-223000000.0,-401000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3TTM,2019-04-01,2020-03-31,,,207000000.0,87000000.0,180000000.0,,-10000000.0,66000000.0,139000000.0,306000000.0,-647000000.0,-215000000.0,1195000000.0,,,,-647000000.0,-215000000.0,1195000000.0,323000000.0,870000000.0,870000000.0,,79000000.0,,14000000.0,-521000000.0,-229000000.0,,-571000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3,2020-01-01,2020-03-31,,,,,45000000.0,,-7000000.0,-1000000.0,112000000.0,128000000.0,77000000.0,-47000000.0,308000000.0,,,,77000000.0,-47000000.0,308000000.0,331000000.0,241000000.0,241000000.0,,23000000.0,,,-133000000.0,-47000000.0,,-30000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3YTD,2019-07-01,2020-03-31,2020-05-01 16:16:40+00:00,,,,133000000.0,,-8000000.0,-26000000.0,129000000.0,234000000.0,-261000000.0,-145000000.0,806000000.0,,,,-261000000.0,-145000000.0,806000000.0,392000000.0,629000000.0,629000000.0,,70000000.0,,13000000.0,-399000000.0,-158000000.0,,-225000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2TTM,2019-01-01,2019-12-31,,,207000000.0,87000000.0,180000000.0,,,27000000.0,47000000.0,262000000.0,-815000000.0,-217000000.0,1041000000.0,,,,-815000000.0,-217000000.0,1041000000.0,9000000.0,816000000.0,816000000.0,,18000000.0,,14000000.0,-511000000.0,-231000000.0,,-613000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2,2019-10-01,2019-12-31,,,,,44000000.0,,1000000.0,-23000000.0,8000000.0,55000000.0,-155000000.0,-56000000.0,228000000.0,,,,-155000000.0,-56000000.0,227000000.0,17000000.0,185000000.0,185000000.0,,22000000.0,,1000000.0,-133000000.0,-57000000.0,,-85000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2YTD,2019-07-01,2019-12-31,2020-02-04 16:17:19+00:00,,,,88000000.0,,-1000000.0,-25000000.0,17000000.0,106000000.0,-338000000.0,-98000000.0,498000000.0,,,,-338000000.0,-98000000.0,498000000.0,61000000.0,388000000.0,388000000.0,,47000000.0,,13000000.0,-266000000.0,-111000000.0,,-195000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q1TTM,2018-10-01,2019-09-30,,,207000000.0,87000000.0,180000000.0,,-4000000.0,-5000000.0,103000000.0,160000000.0,-806000000.0,-202000000.0,1003000000.0,,,,-806000000.0,-202000000.0,1004000000.0,-8000000.0,813000000.0,813000000.0,,15000000.0,,22000000.0,-501000000.0,-224000000.0,,-568000000.0,,
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q1,2019-07-01,2019-09-30,2019-10-31 16:16:39+00:00,,,,44000000.0,,-2000000.0,-2000000.0,9000000.0,51000000.0,-183000000.0,-42000000.0,270000000.0,,,,-183000000.0,-42000000.0,271000000.0,44000000.0,203000000.0,203000000.0,,25000000.0,,12000000.0,-133000000.0,-54000000.0,,-110000000.0,,
