company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q3TTM,2014-04-01,2015-03-31,,4.3,4.3,2.93,4.22,,307000000.0,513000000.0,559000000.0,588000000.0,-29000000.0,559000000.0,3198000000.0,5595000000.0,6000000.0,132000000.0,,760000000.0,3198000000.0,2397000000.0,103000000.0,1405000000.0,992000000.0,-97000000.0,895000000.0,5595000000.0,132800000.0,131833000.0,134115000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2,2014-10-01,2014-12-31,2016-02-04 16:16:18+00:00,0.96,0.96,0.74,0.95,,69000000.0,127000000.0,125000000.0,128000000.0,-3000000.0,125000000.0,773000000.0,1345000000.0,2000000.0,33000000.0,,191000000.0,773000000.0,572000000.0,26000000.0,351000000.0,221000000.0,-24000000.0,197000000.0,1345000000.0,130200000.0,130555000.0,132819000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2YTD,2014-07-01,2014-12-31,,1.66,1.66,1.48,1.63,,142000000.0,248000000.0,215000000.0,273000000.0,-58000000.0,215000000.0,1547000000.0,2697000000.0,-1000000.0,63000000.0,,371000000.0,1547000000.0,1150000000.0,52000000.0,682000000.0,468000000.0,-53000000.0,415000000.0,2697000000.0,130200000.0,130555000.0,132819000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q2TTM,2014-01-01,2014-12-31,,4.04,4.04,2.9,3.96,,309000000.0,509000000.0,522000000.0,595000000.0,-73000000.0,522000000.0,3193000000.0,5560000000.0,7000000.0,126000000.0,,732000000.0,3193000000.0,2367000000.0,103000000.0,1367000000.0,1000000000.0,-96000000.0,904000000.0,5560000000.0,130200000.0,130555000.0,132819000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q1,2014-07-01,2014-09-30,2015-11-02 16:16:01+00:00,0.7,0.7,0.74,0.68,,73000000.0,121000000.0,90000000.0,145000000.0,-55000000.0,90000000.0,774000000.0,1352000000.0,-3000000.0,30000000.0,,180000000.0,774000000.0,578000000.0,26000000.0,331000000.0,247000000.0,-29000000.0,218000000.0,1352000000.0,128600000.0,129312000.0,131369000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2015.0,Q1TTM,2013-10-01,2014-09-30,,3.97,3.97,2.87,3.88,,306000000.0,504000000.0,512000000.0,585000000.0,-73000000.0,512000000.0,3173000000.0,5523000000.0,9000000.0,124000000.0,,737000000.0,3173000000.0,2350000000.0,103000000.0,1365000000.0,985000000.0,-94000000.0,891000000.0,5523000000.0,128600000.0,129312000.0,131369000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,FY,2015-07-01,2016-06-30,2018-08-14 16:17:00+00:00,5.01,5.01,3.08,4.92,,335000000.0,587000000.0,648000000.0,648000000.0,0.0,648000000.0,3163000000.0,5761000000.0,7000000.0,141000000.0,,806000000.0,3163000000.0,2598000000.0,88000000.0,1534000000.0,1064000000.0,-81000000.0,983000000.0,5761000000.0,129300000.0,129472000.0,131717000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q4,2016-04-01,2016-06-30,,1.28,1.28,0.77,1.25,,87000000.0,192000000.0,165000000.0,165000000.0,,165000000.0,873000000.0,1600000000.0,5000000.0,42000000.0,,225000000.0,873000000.0,727000000.0,21000000.0,459000000.0,268000000.0,-16000000.0,252000000.0,1600000000.0,129300000.0,129472000.0,131717000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3,2016-01-01,2016-03-31,2017-05-03 16:15:34+00:00,1.25,1.25,0.77,1.23,,78000000.0,146000000.0,162000000.0,159000000.0,3000000.0,162000000.0,780000000.0,1426000000.0,-2000000.0,35000000.0,,204000000.0,780000000.0,646000000.0,22000000.0,385000000.0,261000000.0,-24000000.0,237000000.0,1426000000.0,129600000.0,129690000.0,131647000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3YTD,2015-07-01,2016-03-31,,3.73,3.73,2.31,3.67,,248000000.0,395000000.0,483000000.0,483000000.0,,483000000.0,2290000000.0,4161000000.0,2000000.0,99000000.0,,581000000.0,2290000000.0,1871000000.0,67000000.0,1075000000.0,796000000.0,-65000000.0,731000000.0,4161000000.0,129600000.0,129690000.0,131647000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q3TTM,2015-04-01,2016-03-31,,5.21,5.21,3.05,5.11,,348000000.0,546000000.0,674000000.0,672000000.0,2000000.0,674000000.0,3137000000.0,5718000000.0,15000000.0,138000000.0,,802000000.0,3137000000.0,2581000000.0,90000000.0,1486000000.0,1095000000.0,-75000000.0,1020000000.0,5718000000.0,129600000.0,129690000.0,131647000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2,2015-10-01,2015-12-31,2017-02-03 16:28:58+00:00,1.15,1.15,0.77,1.13,,79000000.0,126000000.0,149000000.0,151000000.0,-2000000.0,149000000.0,745000000.0,1345000000.0,3000000.0,34000000.0,,191000000.0,745000000.0,600000000.0,22000000.0,351000000.0,249000000.0,-19000000.0,230000000.0,1345000000.0,129600000.0,129543000.0,131546000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2YTD,2015-07-01,2015-12-31,,2.48,2.48,1.54,2.44,,170000000.0,249000000.0,321000000.0,324000000.0,-3000000.0,321000000.0,1510000000.0,2735000000.0,4000000.0,64000000.0,,377000000.0,1510000000.0,1225000000.0,45000000.0,690000000.0,535000000.0,-41000000.0,494000000.0,2735000000.0,129600000.0,129543000.0,131546000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q2TTM,2015-01-01,2015-12-31,,5.27,5.27,3.02,5.18,,343000000.0,524000000.0,686000000.0,657000000.0,29000000.0,686000000.0,3153000000.0,5693000000.0,18000000.0,137000000.0,,804000000.0,3153000000.0,2540000000.0,93000000.0,1465000000.0,1075000000.0,-75000000.0,1000000000.0,5693000000.0,129600000.0,129543000.0,131546000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q1,2015-07-01,2015-09-30,2016-11-02 16:15:32+00:00,1.33,1.33,0.77,1.31,,91000000.0,123000000.0,172000000.0,173000000.0,-1000000.0,172000000.0,765000000.0,1390000000.0,1000000.0,30000000.0,,186000000.0,765000000.0,625000000.0,23000000.0,339000000.0,286000000.0,-22000000.0,264000000.0,1390000000.0,129300000.0,129155000.0,131220000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2016.0,Q1TTM,2014-10-01,2015-09-30,,5.08,5.08,2.99,5.0,,333000000.0,525000000.0,662000000.0,634000000.0,28000000.0,662000000.0,3181000000.0,5693000000.0,17000000.0,136000000.0,,804000000.0,3181000000.0,2512000000.0,97000000.0,1465000000.0,1047000000.0,-80000000.0,967000000.0,5693000000.0,129300000.0,129155000.0,131220000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,FY,2016-07-01,2017-06-30,2019-08-13 21:24:10+00:00,5.43,5.43,3.2,5.33,,330000000.0,599000000.0,701000000.0,703000000.0,-2000000.0,701000000.0,3302000000.0,5973000000.0,-6000000.0,135000000.0,,810000000.0,3302000000.0,2671000000.0,88000000.0,1544000000.0,1127000000.0,-94000000.0,1033000000.0,5973000000.0,129100000.0,128953000.0,131566000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q4,2017-04-01,2017-06-30,,1.54,1.54,0.8,1.52,,93000000.0,182000000.0,201000000.0,202000000.0,-1000000.0,201000000.0,895000000.0,1647000000.0,-4000000.0,37000000.0,,212000000.0,895000000.0,752000000.0,22000000.0,431000000.0,321000000.0,-26000000.0,295000000.0,1647000000.0,129100000.0,128953000.0,131566000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3,2017-01-01,2017-03-31,2018-05-02 16:16:16+00:00,1.34,1.34,0.8,1.31,,75000000.0,161000000.0,172000000.0,172000000.0,0.0,172000000.0,827000000.0,1477000000.0,16000000.0,35000000.0,,201000000.0,827000000.0,650000000.0,22000000.0,397000000.0,253000000.0,-6000000.0,247000000.0,1477000000.0,128400000.0,128752000.0,131362000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3YTD,2016-07-01,2017-03-31,,3.89,3.89,2.4,3.81,,237000000.0,417000000.0,500000000.0,501000000.0,-1000000.0,500000000.0,2407000000.0,4326000000.0,-2000000.0,98000000.0,,598000000.0,2407000000.0,1919000000.0,66000000.0,1113000000.0,806000000.0,-68000000.0,738000000.0,4326000000.0,128400000.0,128752000.0,131362000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q3TTM,2016-04-01,2017-03-31,,5.17,5.17,3.17,5.06,,324000000.0,609000000.0,665000000.0,666000000.0,-1000000.0,665000000.0,3280000000.0,5926000000.0,3000000.0,140000000.0,,823000000.0,3280000000.0,2646000000.0,87000000.0,1572000000.0,1074000000.0,-84000000.0,990000000.0,5926000000.0,128400000.0,128752000.0,131362000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2,2016-10-01,2016-12-31,2018-02-02 16:16:20+00:00,1.16,1.16,0.8,1.14,,77000000.0,128000000.0,149000000.0,150000000.0,-1000000.0,149000000.0,777000000.0,1406000000.0,-23000000.0,32000000.0,,197000000.0,777000000.0,629000000.0,22000000.0,357000000.0,272000000.0,-45000000.0,227000000.0,1406000000.0,128400000.0,128497000.0,130775000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2YTD,2016-07-01,2016-12-31,,2.55,2.55,1.6,2.5,,162000000.0,256000000.0,328000000.0,329000000.0,-1000000.0,328000000.0,1580000000.0,2849000000.0,-18000000.0,63000000.0,,397000000.0,1580000000.0,1269000000.0,44000000.0,716000000.0,553000000.0,-62000000.0,491000000.0,2849000000.0,128400000.0,128497000.0,130775000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q2TTM,2016-01-01,2016-12-31,,5.08,5.08,3.14,4.98,,327000000.0,594000000.0,655000000.0,653000000.0,2000000.0,655000000.0,3233000000.0,5875000000.0,-15000000.0,140000000.0,,826000000.0,3233000000.0,2642000000.0,87000000.0,1560000000.0,1082000000.0,-102000000.0,980000000.0,5875000000.0,128400000.0,128497000.0,130775000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q1,2016-07-01,2016-09-30,2017-11-01 16:19:32+00:00,1.39,1.39,0.8,1.36,,85000000.0,128000000.0,179000000.0,179000000.0,0.0,179000000.0,803000000.0,1443000000.0,5000000.0,31000000.0,,200000000.0,803000000.0,640000000.0,22000000.0,359000000.0,281000000.0,-17000000.0,264000000.0,1443000000.0,128800000.0,129449000.0,132193000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2017.0,Q1TTM,2015-10-01,2016-09-30,,5.07,5.07,3.11,4.97,,329000000.0,592000000.0,655000000.0,654000000.0,1000000.0,655000000.0,3201000000.0,5814000000.0,11000000.0,142000000.0,,820000000.0,3201000000.0,2613000000.0,87000000.0,1554000000.0,1059000000.0,-76000000.0,983000000.0,5814000000.0,128800000.0,129449000.0,132193000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,FY,2017-07-01,2018-06-30,2019-08-13 21:24:10+00:00,6.37,6.37,3.48,6.26,,231000000.0,570000000.0,823000000.0,823000000.0,0.0,823000000.0,3449000000.0,6124000000.0,3000000.0,132000000.0,,837000000.0,3449000000.0,2675000000.0,85000000.0,1539000000.0,1136000000.0,-82000000.0,1054000000.0,6124000000.0,129200000.0,129293000.0,131581000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q4,2018-04-01,2018-06-30,,1.68,1.68,0.84,1.66,,89000000.0,146000000.0,217000000.0,217000000.0,,217000000.0,947000000.0,1691000000.0,-3000000.0,37000000.0,,228000000.0,947000000.0,744000000.0,24000000.0,411000000.0,333000000.0,-27000000.0,306000000.0,1691000000.0,129200000.0,129293000.0,131581000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3,2018-01-01,2018-03-31,2019-05-01 16:16:31+00:00,1.39,1.39,0.96,1.37,,61000000.0,150000000.0,181000000.0,181000000.0,0.0,181000000.0,868000000.0,1517000000.0,3000000.0,32000000.0,,208000000.0,868000000.0,649000000.0,20000000.0,390000000.0,259000000.0,-17000000.0,242000000.0,1517000000.0,130200000.0,129694000.0,131900000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3YTD,2017-07-01,2018-03-31,,4.69,4.69,2.64,4.6,,142000000.0,424000000.0,606000000.0,606000000.0,,606000000.0,2502000000.0,4433000000.0,6000000.0,95000000.0,,609000000.0,2502000000.0,1931000000.0,61000000.0,1128000000.0,803000000.0,-55000000.0,748000000.0,4433000000.0,130200000.0,129694000.0,131900000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q3TTM,2017-04-01,2018-03-31,,6.23,6.23,3.44,6.12,,235000000.0,606000000.0,807000000.0,808000000.0,-1000000.0,807000000.0,3397000000.0,6080000000.0,2000000.0,132000000.0,,821000000.0,3397000000.0,2683000000.0,83000000.0,1559000000.0,1124000000.0,-81000000.0,1043000000.0,6080000000.0,130200000.0,129694000.0,131900000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2,2017-10-01,2017-12-31,2019-02-04 16:15:35+00:00,1.81,1.81,0.84,1.77,,-6000000.0,140000000.0,233000000.0,233000000.0,0.0,233000000.0,807000000.0,1416000000.0,6000000.0,31000000.0,,197000000.0,807000000.0,609000000.0,20000000.0,368000000.0,241000000.0,-14000000.0,227000000.0,1416000000.0,128700000.0,129359000.0,131655000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2YTD,2017-07-01,2017-12-31,,3.3,3.3,1.68,3.23,,81000000.0,274000000.0,425000000.0,425000000.0,,425000000.0,1634000000.0,2916000000.0,3000000.0,63000000.0,,401000000.0,1634000000.0,1282000000.0,41000000.0,738000000.0,544000000.0,-38000000.0,506000000.0,2916000000.0,128700000.0,129359000.0,131655000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q2TTM,2017-01-01,2017-12-31,,6.18,6.18,3.28,6.06,,249000000.0,617000000.0,798000000.0,799000000.0,-1000000.0,798000000.0,3356000000.0,6040000000.0,15000000.0,135000000.0,,814000000.0,3356000000.0,2684000000.0,85000000.0,1566000000.0,1118000000.0,-70000000.0,1048000000.0,6040000000.0,128700000.0,129359000.0,131655000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q1,2017-07-01,2017-09-30,2018-10-31 16:16:01+00:00,1.49,1.49,0.84,1.46,,87000000.0,134000000.0,192000000.0,192000000.0,0.0,192000000.0,827000000.0,1500000000.0,-3000000.0,32000000.0,,204000000.0,827000000.0,673000000.0,21000000.0,370000000.0,303000000.0,-24000000.0,279000000.0,1500000000.0,128900000.0,129019000.0,131509000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2018.0,Q1TTM,2016-10-01,2017-09-30,,5.53,5.53,3.24,5.43,,332000000.0,605000000.0,714000000.0,716000000.0,-2000000.0,714000000.0,3326000000.0,6030000000.0,-14000000.0,136000000.0,,814000000.0,3326000000.0,2704000000.0,87000000.0,1555000000.0,1149000000.0,-101000000.0,1048000000.0,6030000000.0,128900000.0,129019000.0,131509000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q4,2019-04-01,2019-06-30,,1.89,1.89,0.96,1.86,,51000000.0,167000000.0,241000000.0,241000000.0,,241000000.0,893000000.0,1627000000.0,5000000.0,38000000.0,,217000000.0,893000000.0,734000000.0,25000000.0,422000000.0,312000000.0,-20000000.0,292000000.0,1627000000.0,127700000.0,127734000.0,129792000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,FY,2018-07-01,2019-06-30,2019-08-13 21:24:10+00:00,6.42,6.42,3.84,6.32,,204000000.0,612000000.0,820000000.0,820000000.0,0.0,820000000.0,3486000000.0,6214000000.0,-3000000.0,136000000.0,,856000000.0,3486000000.0,2728000000.0,97000000.0,1604000000.0,1124000000.0,-100000000.0,1024000000.0,6214000000.0,127700000.0,127734000.0,129792000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3,2019-01-01,2019-03-31,2020-05-01 16:16:40+00:00,1.46,1.46,0.96,1.44,,53000000.0,161000000.0,187000000.0,187000000.0,,187000000.0,878000000.0,1551000000.0,2000000.0,34000000.0,,216000000.0,878000000.0,673000000.0,24000000.0,411000000.0,262000000.0,-22000000.0,240000000.0,1551000000.0,128100000.0,128404000.0,130266000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3YTD,2018-07-01,2019-03-31,,4.53,4.53,2.88,4.46,,153000000.0,445000000.0,579000000.0,579000000.0,,579000000.0,2593000000.0,4587000000.0,-8000000.0,98000000.0,,639000000.0,2593000000.0,1994000000.0,72000000.0,1182000000.0,812000000.0,-80000000.0,732000000.0,4587000000.0,128100000.0,128404000.0,130266000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q3TTM,2018-04-01,2019-03-31,,6.21,6.21,3.72,6.12,,242000000.0,591000000.0,796000000.0,796000000.0,,796000000.0,3540000000.0,6278000000.0,-11000000.0,135000000.0,,867000000.0,3540000000.0,2738000000.0,96000000.0,1593000000.0,1145000000.0,-107000000.0,1038000000.0,6278000000.0,128100000.0,128404000.0,130266000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2,2018-10-01,2018-12-31,2020-02-04 16:17:19+00:00,1.42,1.42,0.96,1.4,,42000000.0,145000000.0,182000000.0,182000000.0,,182000000.0,830000000.0,1473000000.0,-7000000.0,32000000.0,,211000000.0,830000000.0,643000000.0,24000000.0,388000000.0,255000000.0,-31000000.0,224000000.0,1473000000.0,128200000.0,128068000.0,130094000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2YTD,2018-07-01,2018-12-31,,3.07,3.07,1.92,3.02,,100000000.0,284000000.0,392000000.0,392000000.0,,392000000.0,1715000000.0,3036000000.0,-10000000.0,64000000.0,,423000000.0,1715000000.0,1321000000.0,48000000.0,771000000.0,550000000.0,-58000000.0,492000000.0,3036000000.0,128200000.0,128068000.0,130094000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q2TTM,2018-01-01,2018-12-31,,6.14,6.14,3.72,6.05,,250000000.0,580000000.0,790000000.0,790000000.0,,790000000.0,3530000000.0,6244000000.0,-10000000.0,133000000.0,,859000000.0,3530000000.0,2714000000.0,92000000.0,1572000000.0,1142000000.0,-102000000.0,1040000000.0,6244000000.0,128200000.0,128068000.0,130094000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q1,2018-07-01,2018-09-30,2019-10-31 16:16:39+00:00,1.65,1.65,0.96,1.62,,58000000.0,139000000.0,210000000.0,210000000.0,,210000000.0,885000000.0,1563000000.0,-3000000.0,32000000.0,,212000000.0,885000000.0,678000000.0,24000000.0,383000000.0,295000000.0,-27000000.0,268000000.0,1563000000.0,127300000.0,127803000.0,129946000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2019.0,Q1TTM,2017-10-01,2018-09-30,,6.53,6.53,3.6,6.42,,202000000.0,575000000.0,841000000.0,841000000.0,,841000000.0,3507000000.0,6187000000.0,3000000.0,132000000.0,,845000000.0,3507000000.0,2680000000.0,88000000.0,1552000000.0,1128000000.0,-85000000.0,1043000000.0,6187000000.0,127300000.0,127803000.0,129946000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3YTD,2019-07-01,2020-03-31,,5.01,5.01,3.18,4.94,,161000000.0,461000000.0,629000000.0,629000000.0,,629000000.0,2604000000.0,4738000000.0,-16000000.0,103000000.0,,690000000.0,2604000000.0,2134000000.0,74000000.0,1254000000.0,880000000.0,-90000000.0,790000000.0,4738000000.0,125500000.0,125661000.0,127328000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3TTM,2019-04-01,2020-03-31,,6.9,6.9,4.14,6.8,,212000000.0,628000000.0,870000000.0,870000000.0,,870000000.0,3497000000.0,6365000000.0,-11000000.0,141000000.0,,907000000.0,3497000000.0,2868000000.0,99000000.0,1676000000.0,1192000000.0,-110000000.0,1082000000.0,6365000000.0,125500000.0,125661000.0,127328000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q3,2020-01-01,2020-03-31,2020-05-01 16:16:40+00:00,1.92,1.92,1.06,1.89,,56000000.0,184000000.0,241000000.0,241000000.0,,241000000.0,951000000.0,1783000000.0,-19000000.0,39000000.0,,269000000.0,951000000.0,832000000.0,24000000.0,492000000.0,340000000.0,-43000000.0,297000000.0,1783000000.0,125500000.0,125661000.0,127328000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2YTD,2019-07-01,2019-12-31,,3.09,3.09,2.12,3.05,,105000000.0,277000000.0,388000000.0,388000000.0,,388000000.0,1653000000.0,2955000000.0,3000000.0,64000000.0,,421000000.0,1653000000.0,1302000000.0,50000000.0,762000000.0,540000000.0,-47000000.0,493000000.0,2955000000.0,125000000.0,125440000.0,126879000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2TTM,2019-01-01,2019-12-31,,6.44,6.44,4.04,6.35,,209000000.0,605000000.0,816000000.0,816000000.0,,816000000.0,3424000000.0,6133000000.0,10000000.0,136000000.0,,854000000.0,3424000000.0,2709000000.0,99000000.0,1595000000.0,1114000000.0,-89000000.0,1025000000.0,6133000000.0,125000000.0,125440000.0,126879000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q2,2019-10-01,2019-12-31,2020-02-04 16:17:19+00:00,1.48,1.48,1.06,1.46,,50000000.0,140000000.0,185000000.0,185000000.0,,185000000.0,810000000.0,1449000000.0,5000000.0,34000000.0,,210000000.0,810000000.0,639000000.0,25000000.0,384000000.0,255000000.0,-20000000.0,235000000.0,1449000000.0,125000000.0,125440000.0,126879000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q1TTM,2018-10-01,2019-09-30,,6.38,6.38,3.94,6.29,,201000000.0,610000000.0,813000000.0,813000000.0,,813000000.0,3444000000.0,6157000000.0,-2000000.0,134000000.0,,855000000.0,3444000000.0,2713000000.0,98000000.0,1599000000.0,1114000000.0,-100000000.0,1014000000.0,6157000000.0,126100000.0,125823000.0,127465000.0
Clorox Co,CLX,54930044KVSC06Z79I06,21076,2020.0,Q1,2019-07-01,2019-09-30,2019-10-31 16:16:39+00:00,1.61,1.61,1.06,1.59,,55000000.0,137000000.0,203000000.0,203000000.0,,203000000.0,843000000.0,1506000000.0,-2000000.0,30000000.0,,211000000.0,843000000.0,663000000.0,25000000.0,378000000.0,285000000.0,-27000000.0,258000000.0,1506000000.0,126100000.0,125823000.0,127465000.0
