company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q1,2012-01-01,2012-03-24,2012-04-26 16:27:36+00:00,25000000.0,0.72,0.72,0.515,0.71,,414000000.0,1133000000.0,1133000000.0,1127000000.0,6000000.0,5889000000.0,12428000000.0,,,,,,4792000000.0,5889000000.0,6539000000.0,198000000.0,23000000.0,4817000000.0,1722000000.0,-175000000.0,1547000000.0,12428000000.0,1565300000.0,1568000000.0,1584000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2012.0,Q1TTM,2011-03-20,2012-03-24,,133000000.0,4.08,4.08,2.06,4.03,,2367000000.0,6451000000.0,6451000000.0,6427000000.0,24000000.0,32035000000.0,66995000000.0,,,,,,25198000000.0,32035000000.0,34960000000.0,874000000.0,63000000.0,25331000000.0,9629000000.0,-811000000.0,8818000000.0,66995000000.0,1565300000.0,1568000000.0,1584000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,FY,2012-12-30,2013-12-28,2015-02-12 17:01:46+00:00,110000000.0,4.37,4.37,2.24,4.32,,2104000000.0,6787000000.0,6787000000.0,6740000000.0,47000000.0,31243000000.0,66415000000.0,,,,,,25357000000.0,31243000000.0,35172000000.0,911000000.0,97000000.0,25467000000.0,9705000000.0,-814000000.0,8891000000.0,66415000000.0,1542300000.0,1541000000.0,1560000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q4,2013-09-08,2013-12-28,,62000000.0,1.14,1.14,0.57,1.12,,1064000000.0,3779000000.0,3779000000.0,3752000000.0,27000000.0,17463000000.0,36925000000.0,,,,,,14133000000.0,17463000000.0,19462000000.0,477000000.0,53000000.0,14195000000.0,5267000000.0,-424000000.0,4843000000.0,36925000000.0,1542300000.0,1541000000.0,1560000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q3,2013-06-16,2013-09-07,2014-10-09 16:19:24+00:00,25000000.0,1.24,1.24,0.5675,1.23,,654000000.0,1923000000.0,1923000000.0,1913000000.0,10000000.0,7946000000.0,16909000000.0,,,,,,6158000000.0,7946000000.0,8963000000.0,220000000.0,17000000.0,6183000000.0,2780000000.0,-203000000.0,2577000000.0,16909000000.0,1542700000.0,1542000000.0,1561000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q3YTD,2012-12-30,2013-09-07,,48000000.0,3.23,3.23,1.67,3.2,,1040000000.0,3008000000.0,3008000000.0,2988000000.0,20000000.0,13780000000.0,29490000000.0,,,,,,11224000000.0,13780000000.0,15710000000.0,434000000.0,44000000.0,11272000000.0,4438000000.0,-390000000.0,4048000000.0,29490000000.0,1542700000.0,1542000000.0,1561000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q3TTM,2012-09-09,2013-09-07,,85000000.0,4.3,4.3,2.21,4.26,,1342000000.0,4675000000.0,4675000000.0,4649000000.0,26000000.0,23434000000.0,49444000000.0,,,,,,19274000000.0,23434000000.0,26010000000.0,722000000.0,88000000.0,19359000000.0,6651000000.0,-634000000.0,6017000000.0,49444000000.0,1542700000.0,1542000000.0,1561000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2,2013-03-24,2013-06-15,2014-07-23 16:25:57+00:00,,1.3,1.3,0.5675,1.28,,,,,,,,,,,,,,,,,,,,,,,,1548000000.0,1548000000.0,1548000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2YTD,2012-12-30,2013-06-15,,23000000.0,1.99,1.99,1.11,1.97,,386000000.0,1085000000.0,1085000000.0,1075000000.0,10000000.0,5834000000.0,12581000000.0,,,,,,5066000000.0,5834000000.0,6747000000.0,214000000.0,27000000.0,5089000000.0,1658000000.0,-187000000.0,1471000000.0,12581000000.0,1548000000.0,1548000000.0,1548000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q2TTM,2012-06-17,2013-06-15,,87000000.0,4.28,4.28,2.18,4.24,,1394000000.0,4665000000.0,4665000000.0,4638000000.0,27000000.0,23321000000.0,49187000000.0,,,,,,19108000000.0,23321000000.0,25866000000.0,706000000.0,94000000.0,19195000000.0,6671000000.0,-612000000.0,6059000000.0,49187000000.0,1548000000.0,1548000000.0,1548000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q1,2012-12-30,2013-03-23,2014-04-17 16:16:17+00:00,23000000.0,0.69,0.69,0.5375,0.69,,386000000.0,1085000000.0,1085000000.0,1075000000.0,10000000.0,5834000000.0,12581000000.0,,,,,,5066000000.0,5834000000.0,6747000000.0,214000000.0,27000000.0,5089000000.0,1658000000.0,-187000000.0,1471000000.0,12581000000.0,1558000000.0,1544000000.0,1563000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2013.0,Q1TTM,2012-03-25,2013-03-23,,117000000.0,3.93,3.93,2.15,3.9,,2062000000.0,6166000000.0,6166000000.0,6126000000.0,40000000.0,31236000000.0,65645000000.0,,,,,,25244000000.0,31236000000.0,34409000000.0,915000000.0,95000000.0,25361000000.0,9048000000.0,-820000000.0,8228000000.0,65645000000.0,1558000000.0,1544000000.0,1563000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,FY,2013-12-29,2014-12-27,2016-02-11 16:40:10+00:00,92000000.0,4.31,4.31,2.5325,4.27,0.0,2199000000.0,6558000000.0,6558000000.0,6513000000.0,45000000.0,30884000000.0,66683000000.0,,,,,,26126000000.0,30884000000.0,35799000000.0,909000000.0,85000000.0,26218000000.0,9581000000.0,-824000000.0,8757000000.0,66683000000.0,1511100000.0,1509000000.0,1527000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q4,2014-09-07,2014-12-27,,49000000.0,0.88,0.88,0.66,0.87,,1173000000.0,1326000000.0,3302000000.0,1304000000.0,24000000.0,17142000000.0,36849000000.0,-1976000000.0,-2000000.0,-47000000.0,,29000000.0,14724000000.0,17142000000.0,19736000000.0,493000000.0,52000000.0,14773000000.0,4963000000.0,-488000000.0,4475000000.0,36878000000.0,1511100000.0,1509000000.0,1527000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q3,2014-06-15,2014-09-06,2014-10-09 16:19:24+00:00,22000000.0,1.33,1.33,0.655,1.32,,637000000.0,2018000000.0,2018000000.0,2008000000.0,10000000.0,7995000000.0,17218000000.0,,,,,,6354000000.0,7995000000.0,9223000000.0,215000000.0,23000000.0,6376000000.0,2847000000.0,-192000000.0,2655000000.0,17218000000.0,1509800000.0,1507000000.0,1525000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q3YTD,2013-12-29,2014-09-06,,43000000.0,3.43,3.43,1.88,3.4,,1026000000.0,5232000000.0,3256000000.0,5209000000.0,21000000.0,13742000000.0,29834000000.0,1976000000.0,2000000.0,47000000.0,,-29000000.0,11402000000.0,13742000000.0,16063000000.0,416000000.0,33000000.0,11445000000.0,4618000000.0,-336000000.0,4282000000.0,29805000000.0,1509800000.0,1507000000.0,1525000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q3TTM,2013-09-08,2014-09-06,,105000000.0,4.57,4.57,2.45,4.52,,2090000000.0,9011000000.0,7035000000.0,8961000000.0,48000000.0,31205000000.0,66759000000.0,1976000000.0,2000000.0,47000000.0,,-29000000.0,25535000000.0,31205000000.0,35525000000.0,893000000.0,86000000.0,25640000000.0,9885000000.0,-760000000.0,9125000000.0,66730000000.0,1509800000.0,1507000000.0,1525000000.0
PepsiCo Inc,PEP,FJSUNZKFNQ5YPJ5OT455,77476,2014.0,Q2YTD,2013-12-29,2014-06-14,,21000000.0,2.1,2.1,1.22,2.08,,389000000.0,3214000000.0,1238000000.0,3201000000.0,11000000.0,5747000000.0,12616000000.0,1976000000.0,2000000.0,47000000.0,,-29000000.0,5048000000.0,5747000000.0,6840000000.0,201000000.0,10000000.0,5069000000.0,1771000000.0,-144000000.0,1627000000.0,12587000000.0,1515000000.0,1515000000.0,1515000000.0
