company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q4,2010-07-01,2010-09-30,,-100000.0,-61300000.0,,,178000000.0,,8100000.0,97600000.0,115300000.0,-279300000.0,-206400000.0,451800000.0,-279300000.0,-206400000.0,451800000.0,-31000000.0,272100000.0,184600000.0,87500000.0,52900000.0,58600000.0,5400000.0,-5200000.0,-104100000.0,,-231500000.0,-349100000.0,,19800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,FY,2009-10-01,2010-09-30,2012-11-20 11:53:42+00:00,-42000000.0,,,,826800000.0,,-100000.0,-359100000.0,226200000.0,-579300000.0,-1014300000.0,1485000000.0,-579300000.0,-1014300000.0,1485000000.0,-113900000.0,1029100000.0,941600000.0,87500000.0,75700000.0,112000000.0,33600000.0,-5200000.0,-398700000.0,-69600000.0,-988700000.0,-518800000.0,0.0,52400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q3TTM,2009-07-01,2010-06-30,,-69300000.0,61300000.0,,,874300000.0,12000000.0,-5700000.0,-563700000.0,501300000.0,-87500000.0,-1069400000.0,1497600000.0,-87500000.0,-1069400000.0,1497600000.0,335000000.0,1000900000.0,1000900000.0,,124800000.0,104300000.0,33000000.0,,-389100000.0,-68500000.0,-1037000000.0,-304000000.0,,60400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q3,2010-04-01,2010-06-30,,0.0,37900000.0,,,214400000.0,,-6000000.0,-80500000.0,43500000.0,-80900000.0,,488100000.0,-80900000.0,-229200000.0,490500000.0,174400000.0,253200000.0,253200000.0,,63100000.0,8300000.0,0.0,,-104100000.0,0.0,0.0,-28600000.0,,0.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q3YTD,2009-10-01,2010-06-30,2011-07-27 16:10:28+00:00,-41900000.0,61300000.0,,,648800000.0,,-8200000.0,-456700000.0,110900000.0,-300000000.0,-807900000.0,1033200000.0,-300000000.0,-807900000.0,1033200000.0,-82900000.0,757000000.0,757000000.0,,22800000.0,53400000.0,28200000.0,,-294600000.0,-69600000.0,-757200000.0,-169700000.0,,32600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q2TTM,2009-04-01,2010-03-31,,-92900000.0,23400000.0,,,877000000.0,50100000.0,3100000.0,-447200000.0,380400000.0,-196500000.0,-1070600000.0,1415200000.0,-196500000.0,-1068200000.0,1412800000.0,151200000.0,860900000.0,860900000.0,,101100000.0,106000000.0,71500000.0,,-379500000.0,-74000000.0,-1080200000.0,-303400000.0,,54900000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q2YTD,2009-10-01,2010-03-31,2011-04-26 15:38:32+00:00,-37300000.0,23400000.0,,,434400000.0,,-2200000.0,-376200000.0,67400000.0,-219100000.0,-581100000.0,545100000.0,-219100000.0,-578700000.0,542700000.0,-257300000.0,503800000.0,503800000.0,,-40300000.0,45100000.0,25200000.0,,-190500000.0,-74100000.0,-516900000.0,-141100000.0,,22000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q1TTM,2009-01-01,2009-12-31,,-65500000.0,,,,856800000.0,50100000.0,2500000.0,-443700000.0,408900000.0,-111600000.0,-1010500000.0,1324100000.0,-111600000.0,-1010500000.0,1324100000.0,204500000.0,814500000.0,814500000.0,,96500000.0,104100000.0,131900000.0,,-376300000.0,-2900000.0,-1176200000.0,-248300000.0,,52100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2010.0,Q1,2009-10-01,2009-12-31,2011-01-25 20:22:58+00:00,-9900000.0,,,,217100000.0,,,-274700000.0,53100000.0,-83700000.0,-275400000.0,193900000.0,-83700000.0,-275400000.0,193900000.0,-165200000.0,251800000.0,251800000.0,,-300000.0,35900000.0,13200000.0,,-95100000.0,-3000000.0,-288800000.0,-77600000.0,,13100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,FY,2010-10-01,2011-09-30,2013-11-26 09:38:11+00:00,-56600000.0,,,,834300000.0,,-8300000.0,-201400000.0,644100000.0,-484600000.0,-1169800000.0,1710400000.0,-484600000.0,-1169800000.0,1710400000.0,48200000.0,1224200000.0,1134300000.0,89900000.0,-56800000.0,195800000.0,19800000.0,500000.0,-456700000.0,,-1309300000.0,-218600000.0,-649200000.0,176300000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q4,2011-07-01,2011-09-30,,-56600000.0,,,,834300000.0,,-8300000.0,-201400000.0,644100000.0,-484600000.0,-1169800000.0,1710400000.0,-484600000.0,-1169800000.0,1710400000.0,48200000.0,1224200000.0,1134300000.0,89900000.0,-56800000.0,195800000.0,19800000.0,500000.0,-456700000.0,,-1309300000.0,-218600000.0,-649200000.0,176300000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q3TTM,2010-07-01,2011-06-30,,-100000.0,-61300000.0,,,178000000.0,,8100000.0,97600000.0,115300000.0,-279300000.0,-206400000.0,451800000.0,-279300000.0,-206400000.0,451800000.0,-31000000.0,272100000.0,184600000.0,87500000.0,52900000.0,58600000.0,5400000.0,-5200000.0,-104100000.0,,-231500000.0,-349100000.0,,19800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q3,2011-04-01,2011-06-30,,24200000.0,,,,-415300000.0,,-5700000.0,294500000.0,-384700000.0,256200000.0,459800000.0,-606700000.0,256200000.0,459800000.0,-606700000.0,104000000.0,-572900000.0,-533100000.0,-39800000.0,47200000.0,-91200000.0,-10400000.0,400000.0,210100000.0,,592000000.0,172000000.0,350000000.0,-146000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q2TTM,2010-04-01,2011-03-31,,-28900000.0,-23400000.0,,,807700000.0,,7800000.0,-277400000.0,543500000.0,-616400000.0,-893000000.0,1546600000.0,-616400000.0,-895400000.0,1549000000.0,39400000.0,1098200000.0,970900000.0,127300000.0,68800000.0,158100000.0,18800000.0,-5600000.0,-418300000.0,4500000.0,-1063800000.0,-549700000.0,-350000000.0,176400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q2,2011-01-01,2011-03-31,,-24200000.0,,,,197700000.0,,2000000.0,-58900000.0,344900000.0,-65600000.0,-183000000.0,270100000.0,-65600000.0,-183000000.0,270100000.0,23100000.0,304300000.0,264500000.0,39800000.0,-133200000.0,45900000.0,13500000.0,-400000.0,-105300000.0,,-285100000.0,-1100000.0,-350000000.0,112800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-04-27 08:51:01+00:00,-24200000.0,,,,415300000.0,,5700000.0,-294500000.0,384700000.0,-256200000.0,-459800000.0,606700000.0,-256200000.0,-459800000.0,606700000.0,-104000000.0,572900000.0,533100000.0,39800000.0,-47200000.0,91200000.0,10400000.0,-400000.0,-210100000.0,,-592000000.0,-172000000.0,-350000000.0,146000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q1TTM,2010-01-01,2010-12-31,,-32100000.0,,,,827300000.0,,3600000.0,-320000000.0,212900000.0,-686200000.0,-1015700000.0,1627700000.0,-686200000.0,-1015700000.0,1627700000.0,-75800000.0,1045900000.0,958400000.0,87500000.0,162000000.0,121400000.0,17300000.0,-5200000.0,-408400000.0,-66600000.0,-1006800000.0,-612100000.0,,72500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2011.0,Q1,2010-10-01,2010-12-31,2012-01-27 15:00:59+00:00,,,,,217600000.0,,3700000.0,-235600000.0,39800000.0,-190600000.0,-276800000.0,336600000.0,-190600000.0,-276800000.0,336600000.0,-127100000.0,268600000.0,268600000.0,,86000000.0,45300000.0,-3100000.0,,-104800000.0,,-306900000.0,-170900000.0,,33200000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,FY,2011-10-01,2012-09-30,2014-11-24 13:55:10+00:00,-1038800000.0,,,,840800000.0,,-18600000.0,-117200000.0,910200000.0,-78400000.0,-2435200000.0,1765100000.0,-78400000.0,-2435200000.0,1765100000.0,31900000.0,1167300000.0,999200000.0,168100000.0,42300000.0,96900000.0,72100000.0,799000000.0,-514900000.0,,-1521000000.0,-517500000.0,-53100000.0,52500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q4,2012-07-01,2012-09-30,,-689600000.0,,,,220300000.0,,6900000.0,44400000.0,500600000.0,559200000.0,-993900000.0,520500000.0,559200000.0,-993900000.0,520500000.0,93200000.0,138700000.0,137100000.0,1600000.0,118700000.0,46400000.0,11200000.0,500000.0,-135500000.0,,-354500000.0,147700000.0,,39000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q3TTM,2011-07-01,2012-06-30,,-405800000.0,,,,1454800000.0,,-33800000.0,-363000000.0,1053700000.0,-1122200000.0,-2611100000.0,2955000000.0,-1122200000.0,-2611100000.0,2955000000.0,-13100000.0,2252800000.0,1996400000.0,256400000.0,-133200000.0,246300000.0,80700000.0,799000000.0,-836100000.0,,-2475800000.0,-883800000.0,-702300000.0,189800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q3,2012-04-01,2012-06-30,,-301600000.0,,,,212200000.0,,-29200000.0,30900000.0,9500000.0,-564500000.0,-677700000.0,513400000.0,-564500000.0,-677700000.0,513400000.0,28200000.0,484500000.0,357200000.0,127300000.0,-86900000.0,14500000.0,54500000.0,786200000.0,-135300000.0,,-431600000.0,-453200000.0,,1000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-07-24 16:48:52+00:00,-349200000.0,,,,620500000.0,,-25500000.0,-161600000.0,409600000.0,-637600000.0,-1441300000.0,1244600000.0,-637600000.0,-1441300000.0,1244600000.0,-61300000.0,1028600000.0,862100000.0,166500000.0,-76400000.0,50500000.0,60900000.0,798500000.0,-379400000.0,,-1166500000.0,-665200000.0,-53100000.0,13500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q2TTM,2011-04-01,2012-03-31,,-80000000.0,,,,827300000.0,,-10300000.0,-99400000.0,659500000.0,-301500000.0,-1473600000.0,1834900000.0,-301500000.0,-1473600000.0,1834900000.0,62700000.0,1195400000.0,1106100000.0,89300000.0,900000.0,140600000.0,15800000.0,13200000.0,-490700000.0,,-1452200000.0,-258600000.0,-352300000.0,42800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q2,2012-01-01,2012-03-31,,-26400000.0,,,,205300000.0,,4300000.0,-164800000.0,,16200000.0,-414000000.0,306900000.0,16200000.0,-414000000.0,306900000.0,-74300000.0,296000000.0,279000000.0,17000000.0,-12600000.0,83700000.0,4400000.0,12300000.0,-122200000.0,,-392600000.0,107800000.0,-53100000.0,600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-04-25 10:01:23+00:00,-47600000.0,,,,408300000.0,,3700000.0,-192500000.0,400100000.0,-73100000.0,-763600000.0,731200000.0,-73100000.0,-763600000.0,731200000.0,-89500000.0,544100000.0,504900000.0,39200000.0,10500000.0,36000000.0,6400000.0,12300000.0,-244100000.0,,-734900000.0,-212000000.0,-53100000.0,12500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q1TTM,2011-01-01,2011-12-31,,-77800000.0,,,,819700000.0,,-12600000.0,6500000.0,1004400000.0,-383300000.0,-1242600000.0,1798100000.0,-383300000.0,-1242600000.0,1798100000.0,160100000.0,1203700000.0,1091600000.0,112100000.0,-119700000.0,102800000.0,24900000.0,500000.0,-473800000.0,,-1344700000.0,-367500000.0,-649200000.0,155000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2012.0,Q1,2011-10-01,2011-12-31,2013-01-25 11:07:02+00:00,-21200000.0,,,,203000000.0,,-600000.0,-27700000.0,400100000.0,-89300000.0,-349600000.0,424300000.0,-89300000.0,-349600000.0,424300000.0,-15200000.0,248100000.0,225900000.0,22200000.0,23100000.0,-47700000.0,2000000.0,0.0,-121900000.0,,-342300000.0,-319800000.0,0.0,11900000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,FY,2012-10-01,2013-09-30,2015-11-24 11:03:53+00:00,-224900000.0,,,,907000000.0,,11400000.0,-346400000.0,1364900000.0,115400000.0,-1697000000.0,1553100000.0,115400000.0,-1697000000.0,1553100000.0,-4000000.0,994200000.0,1004200000.0,-10000000.0,-11700000.0,250300000.0,-700000.0,13100000.0,-565600000.0,,-1524200000.0,-472600000.0,-461600000.0,52800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q4,2013-07-01,2013-09-30,,-99300000.0,,,,232600000.0,,17200000.0,19300000.0,62000000.0,-9700000.0,-478800000.0,501900000.0,-9700000.0,-478800000.0,501900000.0,31600000.0,137100000.0,150200000.0,-13100000.0,99800000.0,92600000.0,1900000.0,1000000.0,-136200000.0,,-408800000.0,-28100000.0,,27400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-07-24 15:02:09+00:00,-125600000.0,,,,674400000.0,,-5800000.0,-365700000.0,1302900000.0,125100000.0,-1218200000.0,1051200000.0,125100000.0,-1218200000.0,1051200000.0,-35600000.0,857100000.0,854000000.0,3100000.0,-111500000.0,157700000.0,-2600000.0,12100000.0,-429400000.0,,-1115400000.0,-444500000.0,-461600000.0,25400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q3TTM,2012-07-01,2013-06-30,,-815200000.0,,,,894700000.0,,1100000.0,-321300000.0,1803500000.0,684300000.0,-2212100000.0,1571700000.0,684300000.0,-2212100000.0,1571700000.0,57600000.0,995800000.0,991100000.0,4700000.0,7200000.0,204100000.0,8600000.0,12600000.0,-564900000.0,,-1469900000.0,-296800000.0,-461600000.0,64400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q3,2013-04-01,2013-06-30,,-125600000.0,,,,229700000.0,,-5400000.0,-102900000.0,194500000.0,82400000.0,-516000000.0,453000000.0,82400000.0,-516000000.0,453000000.0,17200000.0,288400000.0,287800000.0,600000.0,38400000.0,80700000.0,-1300000.0,3200000.0,-160500000.0,,-408100000.0,-32300000.0,,19000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-04-24 11:21:47+00:00,,,,,444700000.0,,-400000.0,-262800000.0,1108400000.0,42700000.0,-702200000.0,598200000.0,42700000.0,-702200000.0,598200000.0,-52800000.0,568700000.0,566200000.0,2500000.0,-149900000.0,77000000.0,-1300000.0,8900000.0,-268900000.0,,-707300000.0,-412200000.0,-461600000.0,6400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q2TTM,2012-04-01,2013-03-31,,-991200000.0,,,,877200000.0,,-22700000.0,-187500000.0,1618500000.0,37400000.0,-2373800000.0,1632100000.0,37400000.0,-2373800000.0,1632100000.0,68600000.0,1191900000.0,1060500000.0,131400000.0,-118100000.0,137900000.0,64400000.0,795600000.0,-539700000.0,,-1493400000.0,-717700000.0,-461600000.0,46400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q2,2013-01-01,2013-03-31,,,,,,226200000.0,,-7500000.0,-204900000.0,322000000.0,-114400000.0,-346400000.0,319800000.0,-114400000.0,-346400000.0,319800000.0,-144000000.0,290400000.0,289300000.0,1100000.0,9200000.0,41900000.0,300000.0,4500000.0,-132900000.0,,-350300000.0,-345400000.0,,3600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q1TTM,2012-01-01,2012-12-31,,-1017600000.0,,,,856300000.0,,-10900000.0,-147400000.0,1296500000.0,168000000.0,-2441400000.0,1619200000.0,168000000.0,-2441400000.0,1619200000.0,138300000.0,1197500000.0,1050200000.0,147300000.0,-139900000.0,179700000.0,68500000.0,803400000.0,-529000000.0,,-1535700000.0,-264500000.0,-514700000.0,43400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2013.0,Q1,2012-10-01,2012-12-31,2014-01-29 10:17:35+00:00,,,,,218500000.0,,7100000.0,-57900000.0,786400000.0,157100000.0,-355800000.0,278400000.0,157100000.0,-355800000.0,278400000.0,91200000.0,278300000.0,276900000.0,1400000.0,-159100000.0,35100000.0,-1600000.0,4400000.0,-136000000.0,,-357000000.0,-66800000.0,-461600000.0,2800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,FY,2013-10-01,2014-09-30,2016-11-21 13:23:28+00:00,0.0,,,,956900000.0,,-11300000.0,-120300000.0,612100000.0,-504300000.0,-1316500000.0,2190100000.0,-504300000.0,-1316500000.0,2190100000.0,-113800000.0,991700000.0,994600000.0,-2900000.0,365100000.0,169400000.0,600000.0,-471800000.0,-627700000.0,,-1362700000.0,-658100000.0,,45600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q4,2014-07-01,2014-09-30,,,,-118300000.0,,,,-16800000.0,,132100000.0,-21600000.0,-86400000.0,606100000.0,-21600000.0,-86400000.0,606100000.0,-1000000.0,0.0,,0.0,,40400000.0,-200000.0,-482300000.0,-164000000.0,,-97800000.0,-30100000.0,,11600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q3TTM,2013-07-01,2014-06-30,,-99300000.0,,118300000.0,,934900000.0,,22700000.0,-82200000.0,542000000.0,-492400000.0,-1708900000.0,2085900000.0,-492400000.0,-1708900000.0,2085900000.0,-81200000.0,1024800000.0,1034800000.0,-10000000.0,198400000.0,221600000.0,2700000.0,11500000.0,-599900000.0,,-1673700000.0,-656100000.0,,61400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q3,2014-04-01,2014-06-30,,,,53800000.0,,239000000.0,,5100000.0,-13100000.0,69900000.0,-145000000.0,-438700000.0,559300000.0,-145000000.0,-438700000.0,559300000.0,-19300000.0,314000000.0,314000000.0,,19400000.0,58700000.0,1200000.0,,-163500000.0,,-462700000.0,-110100000.0,,22800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-07-30 12:55:48+00:00,0.0,,118300000.0,,702300000.0,,5500000.0,-101500000.0,480000000.0,-482700000.0,-1230100000.0,1584000000.0,-482700000.0,-1230100000.0,1584000000.0,-112800000.0,887700000.0,884600000.0,3100000.0,98600000.0,129000000.0,800000.0,10500000.0,-463700000.0,,-1264900000.0,-628000000.0,,34000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q2TTM,2013-04-01,2014-03-31,,-224900000.0,,64500000.0,,925600000.0,,12200000.0,-172000000.0,666600000.0,-265000000.0,-1786200000.0,1979600000.0,-265000000.0,-1786200000.0,1979600000.0,-44700000.0,999200000.0,1008600000.0,-9400000.0,217400000.0,243600000.0,200000.0,14700000.0,-596900000.0,,-1619100000.0,-578300000.0,,57600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q2,2014-01-01,2014-03-31,,,,33100000.0,,229100000.0,,-3900000.0,-87300000.0,69600000.0,-99500000.0,-405800000.0,478500000.0,-99500000.0,-405800000.0,478500000.0,-30700000.0,283500000.0,283500000.0,,53200000.0,46300000.0,-400000.0,,-150300000.0,,-411100000.0,-65100000.0,,5700000.0,
