company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 11:20:42+00:00,1.56,1.56,0.22,1.54,3095000.0,91692000.0,204923000.0,207146000.0,-2223000.0,204923000.0,2406587000.0,2994169000.0,3107000.0,,-244222000.0,,290571000.0,2406587000.0,587582000.0,243367000.0,960000.0,49444000.0,538138000.0,-239300000.0,298838000.0,2994169000.0,131400000.0,131461000.0,132991000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q4,2014-10-01,2014-12-31,,0.29,0.29,0.06,0.28,3095000.0,19744000.0,38022000.0,38349000.0,-327000.0,38022000.0,585367000.0,755027000.0,-923000.0,,-5694000.0,-750000.0,73117000.0,585367000.0,169660000.0,243367000.0,202491000.0,69768000.0,99892000.0,-41799000.0,58093000.0,755027000.0,131400000.0,131461000.0,132991000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 10:13:32+00:00,0.51,0.51,0.06,0.5,,31066000.0,66939000.0,67781000.0,-842000.0,66939000.0,664537000.0,873579000.0,-593000.0,,-1002000.0,750000.0,68963000.0,664537000.0,209042000.0,,-40891000.0,68711000.0,140331000.0,-41484000.0,98847000.0,873579000.0,131300000.0,131797000.0,133369000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.27,1.27,0.16,1.26,,71948000.0,166901000.0,168797000.0,-1896000.0,166901000.0,1821220000.0,2239142000.0,4030000.0,,-238528000.0,750000.0,217454000.0,1821220000.0,417922000.0,,-201531000.0,-20324000.0,438246000.0,-197501000.0,240745000.0,2239142000.0,131300000.0,131797000.0,133369000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.34,1.34,0.17,1.34,,69363000.0,175984000.0,178894000.0,-2910000.0,175984000.0,2384119000.0,2919388000.0,6599000.0,,-240908000.0,750000.0,283352000.0,2384119000.0,535269000.0,202588000.0,-47829000.0,43194000.0,492075000.0,-243818000.0,248257000.0,2919388000.0,131300000.0,131797000.0,133369000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.76,0.76,0.1,0.76,,40882000.0,99962000.0,101016000.0,-1054000.0,99962000.0,1156683000.0,1365563000.0,4623000.0,,-237526000.0,,148491000.0,1156683000.0,208880000.0,,-160640000.0,-89035000.0,297915000.0,-156017000.0,141898000.0,1365563000.0,131300000.0,131149000.0,132876000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.15,1.15,0.12,1.15,,49090000.0,150408000.0,153263000.0,-2855000.0,150408000.0,2374167000.0,2859377000.0,9502000.0,,-249256000.0,,282955000.0,2374167000.0,485210000.0,202588000.0,-56072000.0,33699000.0,451511000.0,-249158000.0,202353000.0,2859377000.0,131300000.0,131149000.0,132876000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 10:31:34+00:00,0.35,0.35,0.05,0.35,,17982000.0,45967000.0,46511000.0,-544000.0,45967000.0,616355000.0,791143000.0,1798000.0,,-1162000.0,0.0,72704000.0,616355000.0,174788000.0,,-40551000.0,71542000.0,103246000.0,-38753000.0,64493000.0,791143000.0,131300000.0,131149000.0,132876000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 11:44:07+00:00,0.41,0.41,0.05,0.41,,22900000.0,53995000.0,54505000.0,-510000.0,53995000.0,540328000.0,574420000.0,2825000.0,,-236364000.0,0.0,75787000.0,540328000.0,34092000.0,,-120089000.0,-160577000.0,194669000.0,-117264000.0,77405000.0,574420000.0,131700000.0,130810000.0,132314000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.02,1.02,0.08,1.02,,37259000.0,133213000.0,136880000.0,-3667000.0,133213000.0,2363650000.0,2806967000.0,7990000.0,,-271504000.0,,279690000.0,2363650000.0,443317000.0,202588000.0,-66394000.0,8186000.0,435131000.0,-260992000.0,174139000.0,2806967000.0,131700000.0,130810000.0,132314000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 10:53:25+00:00,1.66,1.66,0.4,1.64,,94943000.0,221177000.0,232914000.0,-11737000.0,221177000.0,2564648000.0,3422181000.0,-1678000.0,,-9927000.0,,317682000.0,2564648000.0,857533000.0,220588000.0,345000.0,307755000.0,549778000.0,-221921000.0,327857000.0,3422181000.0,133200000.0,133210000.0,135093000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q4,2015-10-01,2015-12-31,,0.67,0.67,0.1,0.67,-5190000.0,43765000.0,88888000.0,93560000.0,-4672000.0,88888000.0,603356000.0,857285000.0,600000.0,,-2504000.0,-4546000.0,93132000.0,603356000.0,253929000.0,220588000.0,184276000.0,80892000.0,173037000.0,-35712000.0,137325000.0,857285000.0,133200000.0,133210000.0,135093000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 14:54:08+00:00,0.93,0.93,0.1,0.91,0.0,45386000.0,123805000.0,126202000.0,-2397000.0,123805000.0,747170000.0,1038460000.0,-2818000.0,,-799000.0,448000.0,79435000.0,747170000.0,291290000.0,,-37800000.0,79084000.0,212206000.0,-40618000.0,171588000.0,1038460000.0,133100000.0,133474000.0,135558000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.99,0.99,0.3,0.97,5190000.0,51178000.0,132289000.0,139354000.0,-7065000.0,132289000.0,1961292000.0,2564896000.0,-2278000.0,,-7423000.0,4546000.0,224550000.0,1961292000.0,603604000.0,,-183931000.0,226863000.0,376741000.0,-186209000.0,190532000.0,2564896000.0,133100000.0,133474000.0,135558000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.28,1.28,0.36,1.25,8285000.0,70922000.0,170311000.0,177703000.0,-7392000.0,170311000.0,2546659000.0,3319923000.0,-3201000.0,,-13117000.0,3796000.0,297667000.0,2546659000.0,773264000.0,243367000.0,18560000.0,296631000.0,476633000.0,-228008000.0,248625000.0,3319923000.0,133100000.0,133474000.0,135558000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 10:06:24+00:00,0.36,0.36,0.1,0.36,5190000.0,19867000.0,48162000.0,49819000.0,-1657000.0,48162000.0,660694000.0,895143000.0,-439000.0,,-249000.0,1280000.0,74452000.0,660694000.0,234449000.0,,-83651000.0,80673000.0,153776000.0,-84090000.0,69686000.0,895143000.0,133800000.0,133103000.0,135234000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.06,0.06,0.2,0.06,5190000.0,5792000.0,8484000.0,13152000.0,-4668000.0,8484000.0,1214122000.0,1526436000.0,540000.0,,-6624000.0,4098000.0,145115000.0,1214122000.0,312314000.0,,-146131000.0,147779000.0,164535000.0,-145591000.0,18944000.0,1526436000.0,133800000.0,133103000.0,135234000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.86,0.86,0.32,0.84,8285000.0,56602000.0,113445000.0,119282000.0,-5837000.0,113445000.0,2464026000.0,3155042000.0,-976000.0,,-13320000.0,4098000.0,287195000.0,2464026000.0,691016000.0,243367000.0,15469000.0,286258000.0,404758000.0,-228874000.0,175884000.0,3155042000.0,133800000.0,133103000.0,135234000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 10:13:41+00:00,-0.3,-0.3,0.1,-0.3,0.0,-14075000.0,-39678000.0,-36667000.0,-3011000.0,-39678000.0,553428000.0,631293000.0,979000.0,,-6375000.0,2818000.0,70663000.0,553428000.0,77865000.0,,-62480000.0,67106000.0,10759000.0,-61501000.0,-50742000.0,631293000.0,132300000.0,132659000.0,132659000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.85,0.85,0.27,0.83,3095000.0,54717000.0,111250000.0,115974000.0,-4724000.0,111250000.0,2419687000.0,3051042000.0,1261000.0,,-14233000.0,2818000.0,285447000.0,2419687000.0,631355000.0,243367000.0,58569000.0,277127000.0,354228000.0,-183537000.0,170691000.0,3051042000.0,132300000.0,132659000.0,132659000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 10:27:58+00:00,3.15,3.15,0.8,3.09,,124851000.0,419491000.0,422406000.0,-2915000.0,419491000.0,2603782000.0,3592667000.0,14624000.0,,-15431000.0,,338414000.0,2603782000.0,988885000.0,134076000.0,807000.0,322983000.0,665902000.0,-118645000.0,547257000.0,3592667000.0,133200000.0,133205000.0,135790000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q4,2016-10-01,2016-12-31,,0.85,0.85,0.2,0.82,-10506000.0,33277000.0,112600000.0,108063000.0,4537000.0,112600000.0,645200000.0,872974000.0,14299000.0,,-845000.0,,79006000.0,645200000.0,227774000.0,134076000.0,100998000.0,67655000.0,160119000.0,-18779000.0,141340000.0,872974000.0,133200000.0,133205000.0,135790000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 10:39:03+00:00,1.07,1.07,0.2,1.05,0.0,49803000.0,142024000.0,145137000.0,-3113000.0,142024000.0,703931000.0,1008140000.0,990000.0,,-2713000.0,,79846000.0,703931000.0,304209000.0,,-33126000.0,77133000.0,227076000.0,-32136000.0,194940000.0,1008140000.0,132700000.0,133019000.0,135823000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.3,2.3,0.6,2.27,10506000.0,91574000.0,306891000.0,314343000.0,-7452000.0,306891000.0,1958582000.0,2719693000.0,325000.0,,-14586000.0,,259408000.0,1958582000.0,761111000.0,,-100191000.0,255328000.0,505783000.0,-99866000.0,405917000.0,2719693000.0,132700000.0,133019000.0,135823000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.97,2.97,0.7,2.94,5316000.0,135339000.0,395779000.0,407903000.0,-12124000.0,395779000.0,2561938000.0,3576978000.0,925000.0,,-17090000.0,-4546000.0,352540000.0,2561938000.0,1015040000.0,220588000.0,84085000.0,336220000.0,678820000.0,-135578000.0,543242000.0,3576978000.0,132700000.0,133019000.0,135823000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 10:15:51+00:00,0.93,0.93,0.2,0.92,860000.0,53241000.0,124709000.0,127241000.0,-2532000.0,124709000.0,664641000.0,956825000.0,29000.0,,-11318000.0,,88856000.0,664641000.0,292184000.0,,-33333000.0,78398000.0,213786000.0,-33304000.0,180482000.0,956825000.0,134100000.0,133419000.0,136208000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.23,1.23,0.4,1.22,10506000.0,41771000.0,164867000.0,169206000.0,-4339000.0,164867000.0,1254651000.0,1711553000.0,-665000.0,,-11873000.0,,179562000.0,1254651000.0,456902000.0,,-67065000.0,178195000.0,278707000.0,-67730000.0,210977000.0,1711553000.0,134100000.0,133419000.0,136208000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.83,2.83,0.6,2.8,5316000.0,130922000.0,377560000.0,388968000.0,-11408000.0,377560000.0,2605177000.0,3607298000.0,-2883000.0,,-15176000.0,-4098000.0,352129000.0,2605177000.0,1002121000.0,220588000.0,79411000.0,338171000.0,663950000.0,-144060000.0,519890000.0,3607298000.0,134100000.0,133419000.0,136208000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 12:52:16+00:00,0.3,0.3,0.2,0.3,9646000.0,-11470000.0,40158000.0,41965000.0,-1807000.0,40158000.0,590010000.0,754728000.0,-694000.0,,-555000.0,,90706000.0,590010000.0,164718000.0,,-33732000.0,99797000.0,64921000.0,-34426000.0,30495000.0,754728000.0,133900000.0,133821000.0,136100000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.26,2.26,0.5,2.24,9646000.0,97548000.0,301013000.0,311546000.0,-10533000.0,301013000.0,2601230000.0,3545616000.0,-3351000.0,,-4107000.0,-2818000.0,337725000.0,2601230000.0,944386000.0,220588000.0,29093000.0,340446000.0,603940000.0,-194846000.0,409094000.0,3545616000.0,133900000.0,133821000.0,136100000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 10:00:36+00:00,4.54,4.54,1.0,4.46,,-232075000.0,601185000.0,593391000.0,7794000.0,601185000.0,2896783000.0,3890296000.0,13357000.0,,-17827000.0,,372296000.0,2896783000.0,993513000.0,295522000.0,4437000.0,354469000.0,639044000.0,-277728000.0,361316000.0,3890296000.0,132400000.0,132513000.0,134878000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q4,2017-10-01,2017-12-31,,2.47,2.47,0.25,2.43,,-313632000.0,327546000.0,327969000.0,-423000.0,327546000.0,735973000.0,977490000.0,1629000.0,,-13197000.0,,105493000.0,735973000.0,241517000.0,295522000.0,159009000.0,92296000.0,149221000.0,-134884000.0,14337000.0,977490000.0,132400000.0,132513000.0,134878000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 10:06:58+00:00,0.82,0.82,0.25,0.81,,39080000.0,108579000.0,110150000.0,-1571000.0,108579000.0,790957000.0,1094715000.0,3793000.0,,-1488000.0,,77768000.0,790957000.0,303758000.0,0.0,-82041000.0,76280000.0,227478000.0,-78248000.0,149230000.0,1094715000.0,132400000.0,132484000.0,134765000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.07,2.07,0.75,2.03,,81557000.0,273639000.0,265422000.0,8217000.0,273639000.0,2160810000.0,2912806000.0,11728000.0,,-4630000.0,,266803000.0,2160810000.0,751996000.0,,-154572000.0,262173000.0,489823000.0,-142844000.0,346979000.0,2912806000.0,132400000.0,132484000.0,134765000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.92,2.92,0.95,2.85,-10506000.0,114834000.0,386239000.0,373485000.0,12754000.0,386239000.0,2806010000.0,3785780000.0,26027000.0,,-5475000.0,,345809000.0,2806010000.0,979770000.0,134076000.0,-53574000.0,329828000.0,649942000.0,-161623000.0,488319000.0,3785780000.0,132400000.0,132484000.0,134765000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 09:47:25+00:00,0.91,0.91,0.25,0.89,,45652000.0,120139000.0,111749000.0,8390000.0,120139000.0,740746000.0,1030763000.0,3890000.0,,-2773000.0,,100824000.0,740746000.0,290017000.0,0.0,-38455000.0,98051000.0,191966000.0,-34565000.0,157401000.0,1030763000.0,132000000.0,132413000.0,134735000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.25,1.25,0.5,1.22,,42477000.0,165060000.0,155272000.0,9788000.0,165060000.0,1369853000.0,1818091000.0,7935000.0,,-3142000.0,,189035000.0,1369853000.0,448238000.0,,-72531000.0,185893000.0,262345000.0,-64596000.0,197749000.0,1818091000.0,132000000.0,132413000.0,134735000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.17,3.17,0.9,3.09,-10506000.0,125557000.0,419684000.0,408472000.0,11212000.0,419684000.0,2718984000.0,3699205000.0,23224000.0,,-6700000.0,,347887000.0,2718984000.0,980221000.0,134076000.0,-4659000.0,330681000.0,649540000.0,-115511000.0,534029000.0,3699205000.0,132000000.0,132413000.0,134735000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 10:18:38+00:00,0.34,0.34,0.25,0.33,,-3175000.0,44921000.0,43523000.0,1398000.0,44921000.0,629107000.0,787328000.0,4045000.0,,-369000.0,,88211000.0,629107000.0,158221000.0,0.0,-34076000.0,87842000.0,70379000.0,-30031000.0,40348000.0,787328000.0,132100000.0,132636000.0,134968000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.19,3.19,0.85,3.12,-9646000.0,133146000.0,424254000.0,423964000.0,290000.0,424254000.0,2642879000.0,3625267000.0,19363000.0,,-15245000.0,,335919000.0,2642879000.0,982388000.0,134076000.0,463000.0,311028000.0,671360000.0,-114250000.0,557110000.0,3625267000.0,132100000.0,132636000.0,134968000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 10:00:36+00:00,3.9,3.9,1.12,3.85,,105449000.0,515805000.0,517841000.0,-2036000.0,515805000.0,3281924000.0,4382869000.0,13000000.0,,-14944000.0,,368176000.0,3281924000.0,1100945000.0,135481000.0,554000.0,353232000.0,747713000.0,-121927000.0,623290000.0,4382869000.0,132300000.0,132393000.0,133926000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 10:05:27+00:00,1.35,1.35,0.28,1.34,,40663000.0,179151000.0,179864000.0,-713000.0,179151000.0,897055000.0,1240197000.0,4890000.0,,-2104000.0,,96062000.0,897055000.0,343142000.0,0.0,-33547000.0,93958000.0,249184000.0,-28657000.0,220527000.0,1240197000.0,132700000.0,132392000.0,133894000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.96,2.96,0.84,2.92,,75806000.0,391782000.0,393561000.0,-1779000.0,391782000.0,2469162000.0,3294822000.0,13300000.0,,-8374000.0,,273402000.0,2469162000.0,825660000.0,,-104565000.0,265028000.0,560632000.0,-91265000.0,469367000.0,3294822000.0,132700000.0,132392000.0,133894000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.43,5.43,1.09,5.35,,-237826000.0,719328000.0,721530000.0,-2202000.0,719328000.0,3205135000.0,4272312000.0,14929000.0,,-21571000.0,,378895000.0,3205135000.0,1067177000.0,295522000.0,54444000.0,357324000.0,709853000.0,-226149000.0,483704000.0,4272312000.0,132700000.0,132392000.0,133894000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 09:45:34+00:00,1.21,1.21,0.28,1.19,,40046000.0,159652000.0,160302000.0,-650000.0,159652000.0,876967000.0,1200151000.0,3339000.0,,-2106000.0,,95037000.0,876967000.0,323184000.0,,-33244000.0,92931000.0,230253000.0,-29905000.0,200348000.0,1200151000.0,131900000.0,132437000.0,134051000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.61,1.61,0.56,1.58,,35143000.0,212631000.0,213697000.0,-1066000.0,212631000.0,1572107000.0,2054625000.0,8410000.0,,-6270000.0,,177340000.0,1572107000.0,482518000.0,,-71018000.0,171070000.0,311448000.0,-62608000.0,248840000.0,2054625000.0,131900000.0,132437000.0,134051000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.9,4.9,1.06,4.82,,-239409000.0,648756000.0,651816000.0,-3060000.0,648756000.0,3099037000.0,4126830000.0,13832000.0,,-20955000.0,,360601000.0,3099037000.0,1027793000.0,295522000.0,5950000.0,339646000.0,688147000.0,-275740000.0,412407000.0,4126830000.0,131900000.0,132437000.0,134051000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 10:10:11+00:00,0.4,0.4,0.28,0.39,,-4903000.0,52979000.0,53395000.0,-416000.0,52979000.0,695140000.0,854474000.0,5071000.0,,-4164000.0,,82303000.0,695140000.0,159334000.0,,-37774000.0,78139000.0,81195000.0,-32703000.0,48492000.0,854474000.0,132400000.0,132690000.0,134359000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.6,4.6,1.03,4.52,,-233803000.0,609243000.0,603263000.0,5980000.0,609243000.0,2962816000.0,3957442000.0,14383000.0,,-21622000.0,,366388000.0,2962816000.0,994626000.0,295522000.0,739000.0,344766000.0,649860000.0,-280400000.0,369460000.0,3957442000.0,132400000.0,132690000.0,134359000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q4,2019-10-01,2019-12-31,,1.07,1.07,0.31,1.05,,23435000.0,141092000.0,142595000.0,-1503000.0,141092000.0,893071000.0,1186152000.0,3289000.0,,-12770000.0,,112276000.0,893071000.0,293081000.0,130155000.0,99321000.0,99506000.0,193575000.0,-27545000.0,166030000.0,1186152000.0,132300000.0,132300000.0,133385000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 10:00:36+00:00,4.67,4.67,1.24,4.63,,135198000.0,617662000.0,622503000.0,-4841000.0,617662000.0,3673202000.0,4929103000.0,9243000.0,,-23752000.0,,402195000.0,3673202000.0,1255901000.0,130155000.0,1155000.0,378443000.0,877458000.0,-119757000.0,757701000.0,4929103000.0,132300000.0,132300000.0,133385000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.6,3.6,0.93,3.58,,111763000.0,476570000.0,479908000.0,-3338000.0,476570000.0,2780131000.0,3742951000.0,5954000.0,,-10982000.0,,289919000.0,2780131000.0,962820000.0,,-98166000.0,278937000.0,683883000.0,-92212000.0,591671000.0,3742951000.0,132300000.0,132414000.0,133375000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.54,4.54,1.21,4.51,,141406000.0,600593000.0,604188000.0,-3595000.0,600593000.0,3592893000.0,4830998000.0,5654000.0,,-17552000.0,,384693000.0,3592893000.0,1238105000.0,135481000.0,6953000.0,367141000.0,870964000.0,-122874000.0,745594000.0,4830998000.0,132300000.0,132414000.0,133375000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 10:05:27+00:00,1.63,1.63,0.31,1.62,,53472000.0,215713000.0,218066000.0,-2353000.0,215713000.0,1018115000.0,1418758000.0,359000.0,,-234000.0,,97501000.0,1018115000.0,400643000.0,0.0,-32197000.0,97267000.0,303376000.0,-31838000.0,271538000.0,1418758000.0,132300000.0,132414000.0,133375000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.97,1.97,0.62,1.96,,58291000.0,260857000.0,261842000.0,-985000.0,260857000.0,1762016000.0,2324193000.0,5595000.0,,-10748000.0,,192418000.0,1762016000.0,562177000.0,,-65969000.0,181670000.0,380507000.0,-60374000.0,320133000.0,2324193000.0,132600000.0,132269000.0,133354000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.26,4.26,1.18,4.23,,128597000.0,564031000.0,565986000.0,-1955000.0,564031000.0,3471833000.0,4652437000.0,10185000.0,,-19422000.0,,383254000.0,3471833000.0,1180604000.0,135481000.0,5603000.0,363832000.0,816772000.0,-119693000.0,694583000.0,4652437000.0,132600000.0,132269000.0,133354000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q2,2019-04-01,2019-06-30,2019-07-29 09:45:34+00:00,1.49,1.49,0.31,1.48,,47598000.0,197558000.0,197907000.0,-349000.0,197558000.0,957180000.0,1327682000.0,2466000.0,,-3451000.0,,97879000.0,957180000.0,370502000.0,,-33035000.0,94428000.0,276074000.0,-30569000.0,245505000.0,1327682000.0,132600000.0,132269000.0,133354000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:00:33+00:00,0.48,0.48,0.31,0.48,,10693000.0,63299000.0,63935000.0,-636000.0,63299000.0,804836000.0,996511000.0,3129000.0,,-7297000.0,,94539000.0,804836000.0,191675000.0,0.0,-32934000.0,87242000.0,104433000.0,-29805000.0,74628000.0,996511000.0,131900000.0,132043000.0,133054000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.98,3.98,1.15,3.94,,121045000.0,526125000.0,528381000.0,-2256000.0,526125000.0,3391620000.0,4524906000.0,11058000.0,,-18077000.0,,380412000.0,3391620000.0,1133286000.0,135481000.0,5394000.0,362335000.0,770951000.0,-119029000.0,649426000.0,4524906000.0,131900000.0,132043000.0,133054000.0
Vulcan Materials Co,VMC,549300Q8LSNHAVWBNI21,1396009,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.64,4.64,1.27,4.6,,136699000.0,614621000.0,618566000.0,-3945000.0,614621000.0,3715885000.0,4981834000.0,-3222000.0,,-17454000.0,,398077000.0,3715885000.0,1265949000.0,130155000.0,3316000.0,380623000.0,885326000.0,-130061000.0,755265000.0,4981834000.0,133900000.0,132567000.0,133259000.0
