company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 11:45:00+00:00,,5.58,,373000000.0,71000000.0,5.56,3106000000.0,179000000.0,6929000000.0,1334000000.0,3216000000.0,5885000000.0,5885000000.0,,5885000000.0,5472000000.0,,,,,13842000000.0,28716000000.0,2044000000.0,6095000000.0,,1707000000.0,7179000000.0,23153000000.0,28716000000.0,8991000000.0,34188000000.0,,1045000000.0,1051000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q4,2014-10-01,2014-12-31,,,1.39,-0.75,97000000.0,17000000.0,1.4,778000000.0,43000000.0,1769000000.0,308000000.0,887000000.0,1447000000.0,1447000000.0,,1447000000.0,1424000000.0,,,,,3780000000.0,7657000000.0,582000000.0,1607000000.0,,405000000.0,1829000000.0,6274000000.0,7657000000.0,2225000000.0,9081000000.0,,1045000000.0,1051000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3YTD,2014-01-01,2014-09-30,,,4.19,0.75,276000000.0,54000000.0,4.16,2328000000.0,136000000.0,5160000000.0,1026000000.0,2329000000.0,4438000000.0,4438000000.0,,4438000000.0,4048000000.0,,,,,10062000000.0,21059000000.0,1462000000.0,4488000000.0,,1302000000.0,5350000000.0,16879000000.0,21059000000.0,6766000000.0,25107000000.0,,1041000000.0,1047000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3TTM,2013-10-01,2014-09-30,,,5.41,0.09,386000000.0,73000000.0,5.37,3000000000.0,184000000.0,6875000000.0,1379000000.0,-2285000000.0,8431000000.0,8431000000.0,,8431000000.0,5367000000.0,,2685000000.0,,-13826000000.0,19171000000.0,42009000000.0,1941000000.0,5977000000.0,,1765000000.0,7132000000.0,22863000000.0,28183000000.0,8746000000.0,33550000000.0,,1041000000.0,1047000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 14:30:03+00:00,,1.41,0.26,91000000.0,17000000.0,1.4,769000000.0,45000000.0,1753000000.0,329000000.0,783000000.0,1477000000.0,1477000000.0,,1477000000.0,1395000000.0,,,,,3496000000.0,6908000000.0,488000000.0,1290000000.0,,420000000.0,1815000000.0,5569000000.0,6908000000.0,2246000000.0,8303000000.0,,1041000000.0,1047000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2YTD,2014-01-01,2014-06-30,,,2.78,0.49,185000000.0,37000000.0,2.76,1559000000.0,91000000.0,3407000000.0,697000000.0,1546000000.0,2961000000.0,2961000000.0,,2961000000.0,2653000000.0,,,,,6566000000.0,14151000000.0,974000000.0,3198000000.0,,882000000.0,3535000000.0,11310000000.0,14151000000.0,4520000000.0,16804000000.0,,1052000000.0,1058000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2TTM,2013-07-01,2014-06-30,,,5.26,0.06,406000000.0,77000000.0,5.22,2869000000.0,187000000.0,6820000000.0,1423000000.0,-425000000.0,8320000000.0,8320000000.0,,8320000000.0,5255000000.0,,2685000000.0,,-9167000000.0,17366000000.0,37460000000.0,1872000000.0,6231000000.0,,1829000000.0,7084000000.0,23172000000.0,28293000000.0,8504000000.0,33548000000.0,,1052000000.0,1058000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 13:06:38+00:00,,1.44,0.26,91000000.0,18000000.0,1.43,783000000.0,45000000.0,1696000000.0,352000000.0,959000000.0,1529000000.0,1529000000.0,,1529000000.0,1316000000.0,,,,,3213000000.0,7315000000.0,489000000.0,1658000000.0,,443000000.0,1759000000.0,5830000000.0,7315000000.0,2312000000.0,8631000000.0,,1052000000.0,1058000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q1TTM,2013-04-01,2014-03-31,,,5.1,0.03,422000000.0,79000000.0,5.06,2676000000.0,194000000.0,6746000000.0,1456000000.0,1196000000.0,6791000000.0,6791000000.0,,6791000000.0,5141000000.0,,1280000000.0,,-4438000000.0,15762000000.0,32459000000.0,1901000000.0,6116000000.0,,1878000000.0,7019000000.0,23074000000.0,28021000000.0,8187000000.0,33162000000.0,,1060000000.0,1067000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 12:02:17+00:00,,1.34,0.23,94000000.0,19000000.0,1.33,776000000.0,46000000.0,1711000000.0,345000000.0,587000000.0,1432000000.0,1432000000.0,,1432000000.0,1337000000.0,,,,,3353000000.0,6836000000.0,485000000.0,1540000000.0,,439000000.0,1776000000.0,5480000000.0,6836000000.0,2208000000.0,8173000000.0,,1060000000.0,1067000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:54:58+00:00,,5.07,,475000000.0,79000000.0,5.05,2775000000.0,157000000.0,7309000000.0,1148000000.0,3109000000.0,5163000000.0,5163000000.0,,5163000000.0,5922000000.0,,,,,14807000000.0,26896000000.0,1988000000.0,4976000000.0,,1623000000.0,7545000000.0,22892000000.0,26896000000.0,7938000000.0,32818000000.0,,999000000.0,1003000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q4,2015-10-01,2015-12-31,,-2.67,0.91,-0.84,138000000.0,19000000.0,0.91,555000000.0,37000000.0,1891000000.0,262000000.0,892000000.0,899000000.0,899000000.0,,899000000.0,1547000000.0,,,,,4264000000.0,6844000000.0,572000000.0,1209000000.0,,400000000.0,1947000000.0,6365000000.0,6844000000.0,1454000000.0,8391000000.0,,999000000.0,1003000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 15:42:00+00:00,1.24,1.24,0.29,125000000.0,19000000.0,1.24,672000000.0,38000000.0,1847000000.0,274000000.0,847000000.0,1266000000.0,1266000000.0,,1266000000.0,1505000000.0,,,,,3667000000.0,6688000000.0,529000000.0,1212000000.0,,399000000.0,1904000000.0,5726000000.0,6688000000.0,1938000000.0,8193000000.0,1021000000.0,994000000.0,997000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.67,4.16,0.84,337000000.0,60000000.0,4.14,2220000000.0,120000000.0,5418000000.0,886000000.0,2217000000.0,4264000000.0,4264000000.0,,4264000000.0,4375000000.0,,,,,10543000000.0,20052000000.0,1416000000.0,3767000000.0,,1223000000.0,5598000000.0,16527000000.0,20052000000.0,6484000000.0,24427000000.0,1021000000.0,994000000.0,997000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.67,5.55,0.09,434000000.0,77000000.0,5.54,2998000000.0,163000000.0,7187000000.0,1194000000.0,3104000000.0,5711000000.0,5711000000.0,,5711000000.0,5799000000.0,,,,,14323000000.0,27709000000.0,1998000000.0,5374000000.0,,1628000000.0,7427000000.0,22801000000.0,27709000000.0,8709000000.0,33508000000.0,1021000000.0,994000000.0,997000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2,2015-04-01,2015-06-30,2016-07-26 13:36:31+00:00,1.43,1.43,0.29,109000000.0,20000000.0,1.42,757000000.0,41000000.0,1776000000.0,305000000.0,761000000.0,1473000000.0,1473000000.0,,1473000000.0,1423000000.0,,,,,3576000000.0,6861000000.0,467000000.0,1250000000.0,,414000000.0,1837000000.0,5587000000.0,6861000000.0,2230000000.0,8284000000.0,1030100000.0,1009000000.0,1013000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.43,2.92,0.55,212000000.0,41000000.0,2.9,1548000000.0,82000000.0,3571000000.0,612000000.0,1370000000.0,2998000000.0,2998000000.0,,2998000000.0,2870000000.0,,,,,6876000000.0,13364000000.0,887000000.0,2555000000.0,,824000000.0,3694000000.0,10801000000.0,13364000000.0,4546000000.0,16234000000.0,1030100000.0,1009000000.0,1013000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.43,5.72,0.06,400000000.0,75000000.0,5.7,3095000000.0,170000000.0,7093000000.0,1249000000.0,3040000000.0,5922000000.0,5922000000.0,,5922000000.0,5689000000.0,,,,,14152000000.0,27929000000.0,1957000000.0,5452000000.0,,1649000000.0,7338000000.0,22644000000.0,27929000000.0,9017000000.0,33618000000.0,1030100000.0,1009000000.0,1013000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 14:28:56+00:00,,1.49,0.26,103000000.0,21000000.0,1.48,791000000.0,41000000.0,1795000000.0,307000000.0,609000000.0,1525000000.0,1525000000.0,,1525000000.0,1447000000.0,,,,,3300000000.0,6503000000.0,420000000.0,1305000000.0,,410000000.0,1857000000.0,5214000000.0,6503000000.0,2316000000.0,7950000000.0,,1019000000.0,1023000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q1TTM,2014-04-01,2015-03-31,,,5.73,0.03,382000000.0,73000000.0,5.71,3121000000.0,174000000.0,7013000000.0,1296000000.0,3238000000.0,5978000000.0,5978000000.0,,5978000000.0,5582000000.0,,,,,13789000000.0,28383000000.0,1979000000.0,5860000000.0,,1678000000.0,7260000000.0,22887000000.0,28383000000.0,9099000000.0,33965000000.0,,1019000000.0,1023000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 13:20:11+00:00,1.21,1.21,0.32,150000000.0,40000000.0,1.2,593000000.0,34000000.0,1690000000.0,280000000.0,930000000.0,1142000000.0,1142000000.0,,1142000000.0,1334000000.0,,,,,3342000000.0,6440000000.0,504000000.0,1263000000.0,,430000000.0,1764000000.0,5535000000.0,6440000000.0,1735000000.0,7774000000.0,943800000.0,920000000.0,923000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.77,4.77,0.9,450000000.0,104000000.0,4.75,2352000000.0,104000000.0,5446000000.0,841000000.0,2445000000.0,4583000000.0,4583000000.0,,4583000000.0,4363000000.0,,,,,9264000000.0,19734000000.0,1401000000.0,4052000000.0,,1291000000.0,5654000000.0,15761000000.0,19734000000.0,6935000000.0,24097000000.0,943800000.0,920000000.0,923000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.1,5.68,0.06,588000000.0,123000000.0,5.66,2907000000.0,141000000.0,7337000000.0,1103000000.0,3337000000.0,5482000000.0,5482000000.0,,5482000000.0,5910000000.0,,,,,13528000000.0,26578000000.0,1973000000.0,5261000000.0,,1691000000.0,7601000000.0,22126000000.0,26578000000.0,8389000000.0,32488000000.0,943800000.0,920000000.0,923000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2,2016-04-01,2016-06-30,2017-07-25 12:56:32+00:00,2.11,2.11,0.29,150000000.0,33000000.0,2.1,1001000000.0,34000000.0,1818000000.0,286000000.0,788000000.0,2015000000.0,2015000000.0,,2015000000.0,1449000000.0,,,,,2517000000.0,6786000000.0,463000000.0,1451000000.0,,436000000.0,1885000000.0,4756000000.0,6786000000.0,3016000000.0,8235000000.0,955000000.0,938000000.0,941000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.56,3.56,0.58,300000000.0,64000000.0,3.55,1759000000.0,70000000.0,3756000000.0,561000000.0,1515000000.0,3441000000.0,3441000000.0,,3441000000.0,3029000000.0,,,,,5922000000.0,13294000000.0,897000000.0,2789000000.0,,861000000.0,3890000000.0,10226000000.0,13294000000.0,5200000000.0,16323000000.0,955000000.0,938000000.0,941000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.13,5.71,0.03,563000000.0,102000000.0,5.7,2986000000.0,145000000.0,7494000000.0,1097000000.0,3254000000.0,5606000000.0,5606000000.0,,5606000000.0,6081000000.0,,,,,13853000000.0,26826000000.0,1998000000.0,5210000000.0,,1660000000.0,7741000000.0,22317000000.0,26826000000.0,8592000000.0,32907000000.0,955000000.0,938000000.0,941000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 15:12:48+00:00,1.45,1.45,0.29,150000000.0,31000000.0,1.45,758000000.0,36000000.0,1938000000.0,275000000.0,727000000.0,1426000000.0,1426000000.0,,1426000000.0,1580000000.0,,,,,3405000000.0,6508000000.0,434000000.0,1338000000.0,,425000000.0,2005000000.0,5470000000.0,6508000000.0,2184000000.0,8088000000.0,983400000.0,961000000.0,963000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.45,5.03,0.03,522000000.0,89000000.0,5.02,2742000000.0,152000000.0,7452000000.0,1116000000.0,3227000000.0,5064000000.0,5064000000.0,,5064000000.0,6055000000.0,,,,,14912000000.0,26901000000.0,2002000000.0,5009000000.0,,1638000000.0,7693000000.0,23148000000.0,26901000000.0,7806000000.0,32956000000.0,983400000.0,961000000.0,963000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:04:42+00:00,,3.0,1.34,779000000.0,326000000.0,2.99,4677000000.0,89000000.0,8148000000.0,1333000000.0,5722000000.0,2748000000.0,2748000000.0,,2748000000.0,6451000000.0,,,,,15713000000.0,30427000000.0,2760000000.0,5258000000.0,,2112000000.0,8563000000.0,26693000000.0,30427000000.0,7425000000.0,36878000000.0,,883000000.0,886000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q4,2017-10-01,2017-12-31,,-4.35,-1.35,-0.99,241000000.0,93000000.0,-1.34,3004000000.0,21000000.0,2205000000.0,339000000.0,1535000000.0,-1206000000.0,-1206000000.0,,-1206000000.0,1739000000.0,,,,,4104000000.0,7968000000.0,834000000.0,1436000000.0,,580000000.0,2319000000.0,7075000000.0,7968000000.0,1798000000.0,9707000000.0,,883000000.0,886000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3,2017-07-01,2017-09-30,2018-10-23 15:10:07+00:00,1.51,1.51,0.35,213000000.0,92000000.0,1.51,472000000.0,22000000.0,2131000000.0,355000000.0,1446000000.0,1359000000.0,1359000000.0,,1359000000.0,1677000000.0,,,,,3978000000.0,7613000000.0,770000000.0,1265000000.0,,568000000.0,2245000000.0,6689000000.0,7613000000.0,1831000000.0,9290000000.0,900000000.0,878000000.0,881000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.35,4.35,0.99,538000000.0,233000000.0,4.33,1673000000.0,68000000.0,5943000000.0,994000000.0,4187000000.0,3954000000.0,3954000000.0,,3954000000.0,4712000000.0,,,,,11609000000.0,22459000000.0,1926000000.0,3822000000.0,,1532000000.0,6244000000.0,19618000000.0,22459000000.0,5627000000.0,27171000000.0,900000000.0,878000000.0,881000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2,2017-04-01,2017-06-30,2018-07-24 16:07:50+00:00,1.48,1.48,0.32,176000000.0,81000000.0,1.47,613000000.0,23000000.0,1950000000.0,345000000.0,1456000000.0,1344000000.0,1344000000.0,,1344000000.0,1533000000.0,,,,,3883000000.0,7639000000.0,583000000.0,1293000000.0,,521000000.0,2054000000.0,6632000000.0,7639000000.0,1957000000.0,9172000000.0,908100000.0,890000000.0,893000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.84,2.84,0.64,325000000.0,141000000.0,2.82,1201000000.0,46000000.0,3812000000.0,639000000.0,2741000000.0,2595000000.0,2595000000.0,,2595000000.0,3035000000.0,,,,,7631000000.0,14846000000.0,1156000000.0,2557000000.0,,964000000.0,3999000000.0,12929000000.0,14846000000.0,3796000000.0,17881000000.0,908100000.0,890000000.0,893000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 15:54:04+00:00,1.36,1.36,0.32,149000000.0,60000000.0,1.35,588000000.0,23000000.0,1862000000.0,294000000.0,1285000000.0,1251000000.0,1251000000.0,,1251000000.0,1502000000.0,,,,,3748000000.0,7207000000.0,573000000.0,1264000000.0,,443000000.0,1945000000.0,6297000000.0,7207000000.0,1839000000.0,8709000000.0,919900000.0,899000000.0,903000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:04:42+00:00,,7.93,1.48,1287000000.0,547000000.0,7.91,1201000000.0,118000000.0,9941000000.0,1656000000.0,6470000000.0,6921000000.0,6921000000.0,,6921000000.0,7663000000.0,,,,,17144000000.0,32675000000.0,3352000000.0,5250000000.0,,2943000000.0,10606000000.0,28864000000.0,32675000000.0,8122000000.0,40338000000.0,,856000000.0,859000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q3,2018-07-01,2018-09-30,2019-10-21 13:56:06+00:00,1.89,1.89,,340000000.0,149000000.0,1.88,464000000.0,35000000.0,2554000000.0,437000000.0,1642000000.0,1654000000.0,1654000000.0,,1654000000.0,1961000000.0,,,,,4217000000.0,8183000000.0,817000000.0,1350000000.0,,777000000.0,2738000000.0,7209000000.0,8183000000.0,2118000000.0,10144000000.0,875100000.0,858000000.0,860000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q2,2018-04-01,2018-06-30,2019-07-23 15:55:11+00:00,1.85,1.85,,300000000.0,126000000.0,1.84,468000000.0,27000000.0,2387000000.0,411000000.0,1663000000.0,1623000000.0,1623000000.0,,1623000000.0,1829000000.0,,,,349000000.0,4860000000.0,7824000000.0,806000000.0,1280000000.0,,711000000.0,2540000000.0,7105000000.0,7475000000.0,2091000000.0,9304000000.0,877300000.0,860000000.0,862000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q1,2018-01-01,2018-03-31,2019-04-23 12:49:32+00:00,1.86,1.86,0.35,270000000.0,115000000.0,1.86,448000000.0,21000000.0,2326000000.0,351000000.0,1345000000.0,,0.0,0.0,,1841000000.0,,-1634000000.0,,,4190000000.0,7877000000.0,775000000.0,1326000000.0,0.0,621000000.0,2462000000.0,6861000000.0,7877000000.0,2082000000.0,9718000000.0,,859000000.0,861000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.5,3.5,0.03,900000000.0,381000000.0,3.5,4537000000.0,87000000.0,8612000000.0,1390000000.0,5782000000.0,1497000000.0,1497000000.0,,1497000000.0,6790000000.0,,-1634000000.0,,,16155000000.0,31097000000.0,2962000000.0,5320000000.0,,2290000000.0,9080000000.0,27257000000.0,31097000000.0,7668000000.0,37887000000.0,,859000000.0,861000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q4,2019-10-01,2019-12-31,,-5.97,2.03,,353000000.0,101000000.0,2.04,293000000.0,50000000.0,2934000000.0,448000000.0,1948000000.0,1693000000.0,1693000000.0,,1693000000.0,2284000000.0,,,,-8667000000.0,4784000000.0,17748000000.0,1024000000.0,1623000000.0,,801000000.0,3085000000.0,8355000000.0,9081000000.0,1986000000.0,11365000000.0,,828000000.0,830000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:04:42+00:00,,8.0,1.64,1559000000.0,588000000.0,7.99,1670000000.0,188000000.0,11308000000.0,1905000000.0,7114000000.0,6759000000.0,6759000000.0,,6759000000.0,8620000000.0,,,,,18529000000.0,34936000000.0,3573000000.0,5911000000.0,,3464000000.0,12084000000.0,31554000000.0,34936000000.0,8429000000.0,43556000000.0,,828000000.0,830000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q3,2019-07-01,2019-09-30,2019-10-21 13:56:06+00:00,2.09,2.09,,401000000.0,142000000.0,2.08,511000000.0,53000000.0,2885000000.0,476000000.0,1818000000.0,1755000000.0,1755000000.0,,1755000000.0,2203000000.0,,,,,4527000000.0,8786000000.0,879000000.0,1499000000.0,,877000000.0,3080000000.0,7844000000.0,8786000000.0,2266000000.0,10989000000.0,839700000.0,825000000.0,827000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.97,5.97,,1206000000.0,487000000.0,5.95,1377000000.0,138000000.0,8374000000.0,1457000000.0,5166000000.0,5066000000.0,5066000000.0,,5066000000.0,6336000000.0,,,,8667000000.0,13745000000.0,17188000000.0,2549000000.0,4288000000.0,,2663000000.0,8999000000.0,23199000000.0,25855000000.0,6443000000.0,32191000000.0,839700000.0,825000000.0,827000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.88,3.88,,805000000.0,345000000.0,3.87,866000000.0,85000000.0,5489000000.0,981000000.0,3348000000.0,3311000000.0,3311000000.0,,3311000000.0,4133000000.0,,,,8667000000.0,9218000000.0,8402000000.0,1670000000.0,2789000000.0,,1786000000.0,5919000000.0,15355000000.0,17069000000.0,4177000000.0,21202000000.0,850700000.0,834000000.0,836000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q2,2019-04-01,2019-06-30,2019-07-23 15:55:11+00:00,2.07,2.07,,406000000.0,149000000.0,2.07,458000000.0,52000000.0,2764000000.0,485000000.0,1773000000.0,1761000000.0,1761000000.0,,1761000000.0,2074000000.0,,,,362000000.0,4618000000.0,8402000000.0,861000000.0,1367000000.0,,891000000.0,2965000000.0,7758000000.0,8764000000.0,2219000000.0,10838000000.0,850700000.0,834000000.0,836000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 15:51:23+00:00,1.81,1.81,0.39,399000000.0,196000000.0,1.8,408000000.0,33000000.0,2725000000.0,496000000.0,1575000000.0,1550000000.0,1550000000.0,,1550000000.0,2059000000.0,,,,8305000000.0,4600000000.0,,809000000.0,1422000000.0,,895000000.0,2954000000.0,7597000000.0,8305000000.0,1958000000.0,10364000000.0,856400000.0,841000000.0,843000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.05,7.88,-0.35,1416000000.0,628000000.0,7.85,1161000000.0,130000000.0,10340000000.0,1801000000.0,6700000000.0,8471000000.0,8471000000.0,,8471000000.0,7881000000.0,,1634000000.0,,8305000000.0,17554000000.0,24798000000.0,3386000000.0,5346000000.0,,3217000000.0,11098000000.0,29600000000.0,33103000000.0,7998000000.0,40984000000.0,856400000.0,841000000.0,843000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.4,6.6,,1486000000.0,491000000.0,6.6,1347000000.0,193000000.0,11492000000.0,1799000000.0,7244000000.0,5576000000.0,5576000000.0,,5576000000.0,8891000000.0,,,,-325000000.0,18066000000.0,34936000000.0,5385000000.0,5884000000.0,,3285000000.0,12176000000.0,31194000000.0,34611000000.0,6923000000.0,43502000000.0,895100000.0,807000000.0,808000000.0
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 15:51:23+00:00,0.41,0.41,0.43,326000000.0,99000000.0,0.41,85000000.0,38000000.0,2909000000.0,390000000.0,1705000000.0,367000000.0,367000000.0,,367000000.0,2330000000.0,,,,7980000000.0,4137000000.0,,2621000000.0,1395000000.0,,716000000.0,3046000000.0,7237000000.0,7980000000.0,452000000.0,10310000000.0,895100000.0,807000000.0,808000000.0
