company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2,2014-04-01,2014-06-30,,266000000.0,38000000.0,-319000000.0,-40000000.0,3715000000.0,,-815000000.0,-3133000000.0,1600000000.0,,,,-815000000.0,-3133000000.0,1600000000.0,-2310000000.0,-547000000.0,1529000000.0,1529000000.0,,-365000000.0,,680000000.0,-243000000.0,489000000.0,-1628000000.0,-320000000.0,-2570000000.0,-1130000000.0,,-1865000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 13:06:38+00:00,515000000.0,11000000.0,668000000.0,193000000.0,5955000000.0,,-4376000000.0,-1576000000.0,4885000000.0,,,,-4376000000.0,-1576000000.0,4885000000.0,-1056000000.0,371000000.0,2961000000.0,2961000000.0,,-233000000.0,,70000000.0,-489000000.0,974000000.0,-1705000000.0,-546000000.0,-8315000000.0,-2091000000.0,,605000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q1TTM,2013-04-01,2014-03-31,,1024000000.0,-143000000.0,-4449000000.0,679000000.0,15314000000.0,,-5622000000.0,-5744000000.0,4285000000.0,,,,-5622000000.0,-5744000000.0,4285000000.0,-7224000000.0,972000000.0,152000000.0,152000000.0,,5657000000.0,,520000000.0,-963000000.0,1901000000.0,-7438000000.0,-1028000000.0,-17507000000.0,-4117000000.0,,2202000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 12:02:17+00:00,249000000.0,-27000000.0,987000000.0,233000000.0,2240000000.0,0.0,-3561000000.0,1557000000.0,3285000000.0,,,,-3561000000.0,1557000000.0,3285000000.0,1254000000.0,918000000.0,1432000000.0,1432000000.0,,132000000.0,,-610000000.0,-246000000.0,485000000.0,-77000000.0,-226000000.0,-5745000000.0,-961000000.0,,2470000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 15:42:00+00:00,780000000.0,-242000000.0,1029000000.0,169000000.0,7923000000.0,841000000.0,-7225000000.0,-2707000000.0,7824000000.0,,,,-7225000000.0,-2707000000.0,7824000000.0,-2350000000.0,5171000000.0,4264000000.0,4264000000.0,,335000000.0,,-683000000.0,-868000000.0,1416000000.0,-2978000000.0,-879000000.0,-17131000000.0,-3330000000.0,,1833000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3TTM,2014-10-01,2015-09-30,,1028000000.0,-378000000.0,1520000000.0,280000000.0,12614000000.0,1583000000.0,-3482000000.0,-7694000000.0,10228000000.0,,,,-3482000000.0,-7694000000.0,10228000000.0,-1326000000.0,6713000000.0,5711000000.0,5711000000.0,,-29000000.0,,-701000000.0,-1139000000.0,1998000000.0,-8866000000.0,-1220000000.0,-19019000000.0,-4514000000.0,,3093000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q3,2015-07-01,2015-09-30,,266000000.0,-143000000.0,1479000000.0,26000000.0,3433000000.0,,-4802000000.0,223000000.0,3589000000.0,,,,-4802000000.0,223000000.0,3589000000.0,-1133000000.0,2154000000.0,1266000000.0,1266000000.0,,49000000.0,,846000000.0,-335000000.0,529000000.0,-1123000000.0,-342000000.0,-8721000000.0,-1359000000.0,,842000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 13:36:31+00:00,514000000.0,-99000000.0,-450000000.0,143000000.0,4490000000.0,841000000.0,-2423000000.0,-2930000000.0,4235000000.0,,,,-2423000000.0,-2930000000.0,4235000000.0,-1217000000.0,3017000000.0,2998000000.0,2998000000.0,,286000000.0,,-1529000000.0,-533000000.0,887000000.0,-1855000000.0,-537000000.0,-8410000000.0,-1971000000.0,,991000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2TTM,2014-07-01,2015-06-30,,1011000000.0,-342000000.0,1582000000.0,312000000.0,14555000000.0,1583000000.0,1964000000.0,-9321000000.0,10340000000.0,,,,1964000000.0,-9321000000.0,10340000000.0,2641000000.0,5105000000.0,5922000000.0,5922000000.0,,-132000000.0,,-1527000000.0,-1085000000.0,1957000000.0,-9342000000.0,-1186000000.0,-14237000000.0,-4269000000.0,,2734000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q2,2015-04-01,2015-06-30,,263000000.0,22000000.0,-90000000.0,89000000.0,4490000000.0,,1119000000.0,-5751000000.0,2109000000.0,,,,1119000000.0,-5751000000.0,2109000000.0,-2501000000.0,2233000000.0,1473000000.0,1473000000.0,,-4000000.0,,-1544000000.0,-265000000.0,467000000.0,-1349000000.0,-281000000.0,-4248000000.0,-1180000000.0,,-2577000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 14:28:56+00:00,251000000.0,-121000000.0,-360000000.0,54000000.0,0.0,841000000.0,-3542000000.0,2821000000.0,2126000000.0,,,,-3542000000.0,2821000000.0,2126000000.0,1284000000.0,784000000.0,1525000000.0,1525000000.0,,290000000.0,,15000000.0,-268000000.0,420000000.0,-506000000.0,-256000000.0,-4162000000.0,-791000000.0,,3568000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2015.0,Q1TTM,2014-04-01,2015-03-31,,1014000000.0,-326000000.0,1353000000.0,183000000.0,13780000000.0,1583000000.0,30000000.0,-6703000000.0,9831000000.0,,,,30000000.0,-6703000000.0,9831000000.0,2832000000.0,2325000000.0,5978000000.0,5978000000.0,,-493000000.0,,697000000.0,-1063000000.0,1979000000.0,-9621000000.0,-1225000000.0,-12559000000.0,-4219000000.0,,3446000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 17:21:47+00:00,1095000000.0,-160000000.0,606000000.0,177000000.0,9712000000.0,,-7599000000.0,1723000000.0,8291000000.0,,,,-7599000000.0,1723000000.0,8291000000.0,2255000000.0,-1935000000.0,5375000000.0,5375000000.0,,-812000000.0,,,-1207000000.0,2027000000.0,-2649000000.0,-1375000000.0,-9848000000.0,-4498000000.0,,5747000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q4,2016-10-01,2016-12-31,,285000000.0,-155000000.0,1563000000.0,99000000.0,3786000000.0,,3719000000.0,-8407000000.0,3340000000.0,,,,3719000000.0,-8407000000.0,3340000000.0,-1503000000.0,-436000000.0,792000000.0,792000000.0,,74000000.0,,427000000.0,-315000000.0,626000000.0,-1103000000.0,-400000000.0,1541000000.0,-956000000.0,,-7331000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 13:20:11+00:00,810000000.0,-5000000.0,-957000000.0,78000000.0,5926000000.0,0.0,-11318000000.0,10130000000.0,4951000000.0,,,,-11318000000.0,10130000000.0,4951000000.0,3758000000.0,-1499000000.0,4583000000.0,4583000000.0,,-886000000.0,,-427000000.0,-892000000.0,1401000000.0,-1546000000.0,-975000000.0,-11389000000.0,-3542000000.0,,13078000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q3,2016-07-01,2016-09-30,,274000000.0,-6000000.0,-2000000.0,3000000.0,2148000000.0,,-6984000000.0,-2008000000.0,1751000000.0,,,,-6984000000.0,-2008000000.0,1751000000.0,-7247000000.0,-905000000.0,1142000000.0,1142000000.0,,-167000000.0,,-553000000.0,-291000000.0,504000000.0,-593000000.0,-326000000.0,-7311000000.0,-628000000.0,,-536000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 12:56:32+00:00,536000000.0,1000000.0,-955000000.0,75000000.0,3778000000.0,0.0,-4334000000.0,12138000000.0,3200000000.0,,,,-4334000000.0,12138000000.0,3200000000.0,11005000000.0,-594000000.0,3441000000.0,3441000000.0,,-719000000.0,,126000000.0,-601000000.0,897000000.0,-953000000.0,-649000000.0,-4078000000.0,-2914000000.0,,13614000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q2,2016-04-01,2016-06-30,,275000000.0,-37000000.0,-1075000000.0,64000000.0,3743000000.0,,-410000000.0,8498000000.0,671000000.0,,,,-410000000.0,8498000000.0,671000000.0,8722000000.0,-1367000000.0,2015000000.0,2015000000.0,,-1007000000.0,,-6000000.0,-299000000.0,463000000.0,-453000000.0,-347000000.0,-825000000.0,-1726000000.0,,9304000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 15:12:48+00:00,261000000.0,38000000.0,120000000.0,11000000.0,35000000.0,0.0,-3924000000.0,3640000000.0,2529000000.0,,,,-3924000000.0,3640000000.0,2529000000.0,2283000000.0,773000000.0,1426000000.0,1426000000.0,,288000000.0,,132000000.0,-302000000.0,434000000.0,-500000000.0,-302000000.0,-3253000000.0,-1188000000.0,,4310000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:04:42+00:00,1321000000.0,226000000.0,5647000000.0,129000000.0,32764000000.0,,12245000000.0,-18242000000.0,13540000000.0,,,,12245000000.0,-18242000000.0,13540000000.0,7769000000.0,11385000000.0,2748000000.0,2748000000.0,,1064000000.0,,,-1251000000.0,2760000000.0,-19676000000.0,-1062000000.0,-26382000000.0,-4400000000.0,,2496000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q4,2017-10-01,2017-12-31,,368000000.0,-68000000.0,4064000000.0,47000000.0,12889000000.0,,9662000000.0,-9545000000.0,4959000000.0,,,,9662000000.0,-9545000000.0,4959000000.0,5008000000.0,3166000000.0,-1206000000.0,-1206000000.0,,899000000.0,,,-326000000.0,834000000.0,-9592000000.0,-250000000.0,-4801000000.0,-1313000000.0,,297000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-23 15:10:07+00:00,953000000.0,294000000.0,1583000000.0,82000000.0,19875000000.0,,2583000000.0,-8697000000.0,8581000000.0,,,,2583000000.0,-8697000000.0,8581000000.0,2761000000.0,8219000000.0,3954000000.0,3954000000.0,,165000000.0,,,-925000000.0,1926000000.0,-10084000000.0,-812000000.0,-21581000000.0,-3087000000.0,,2199000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3TTM,2016-10-01,2017-09-30,,1238000000.0,139000000.0,3146000000.0,181000000.0,23661000000.0,,6302000000.0,-17104000000.0,11921000000.0,,,,6302000000.0,-17104000000.0,11921000000.0,1258000000.0,7783000000.0,4746000000.0,4746000000.0,,239000000.0,,427000000.0,-1240000000.0,2552000000.0,-11187000000.0,-1212000000.0,-20040000000.0,-4043000000.0,,-5132000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q3,2017-07-01,2017-09-30,,338000000.0,138000000.0,1832000000.0,38000000.0,2751000000.0,,-2391000000.0,-4551000000.0,4297000000.0,,,,-2391000000.0,-4551000000.0,4297000000.0,-2507000000.0,3553000000.0,1359000000.0,1359000000.0,,-1000000.0,,,-305000000.0,770000000.0,-4973000000.0,-274000000.0,-7108000000.0,-1320000000.0,,696000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-24 16:07:50+00:00,615000000.0,156000000.0,-249000000.0,44000000.0,17124000000.0,0.0,4974000000.0,-4146000000.0,4284000000.0,,,,4974000000.0,-4146000000.0,4284000000.0,5268000000.0,4666000000.0,2595000000.0,2595000000.0,,166000000.0,,,-620000000.0,1156000000.0,-5111000000.0,-538000000.0,-14473000000.0,-1767000000.0,,1503000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2TTM,2016-07-01,2017-06-30,,1174000000.0,-5000000.0,1312000000.0,146000000.0,23058000000.0,,1709000000.0,-14561000000.0,9375000000.0,,,,1709000000.0,-14561000000.0,9375000000.0,-3482000000.0,3325000000.0,4529000000.0,4529000000.0,,73000000.0,,-126000000.0,-1226000000.0,2286000000.0,-6807000000.0,-1264000000.0,-20243000000.0,-3351000000.0,,-6364000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q2,2017-04-01,2017-06-30,,319000000.0,49000000.0,818000000.0,13000000.0,8704000000.0,,2769000000.0,-4857000000.0,3124000000.0,,,,2769000000.0,-4857000000.0,3124000000.0,1085000000.0,3931000000.0,1344000000.0,1344000000.0,,59000000.0,,,-307000000.0,583000000.0,-3789000000.0,-261000000.0,-8731000000.0,-841000000.0,,-807000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 15:54:04+00:00,296000000.0,107000000.0,-1067000000.0,31000000.0,8420000000.0,0.0,2205000000.0,711000000.0,1160000000.0,,,,2205000000.0,711000000.0,1160000000.0,4183000000.0,735000000.0,1251000000.0,1251000000.0,,107000000.0,,,-313000000.0,573000000.0,-1322000000.0,-277000000.0,-5742000000.0,-926000000.0,,2310000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2017.0,Q1TTM,2016-04-01,2017-03-31,,1130000000.0,-91000000.0,-581000000.0,197000000.0,18097000000.0,,-1470000000.0,-1206000000.0,6922000000.0,,,,-1470000000.0,-1206000000.0,6922000000.0,4155000000.0,-1973000000.0,5200000000.0,5200000000.0,,-993000000.0,,-132000000.0,-1218000000.0,2166000000.0,-3471000000.0,-1350000000.0,-12337000000.0,-4236000000.0,,3747000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:04:42+00:00,1293000000.0,129000000.0,-3374000000.0,87000000.0,21524000000.0,,5101000000.0,-19615000000.0,8930000000.0,,,,5101000000.0,-19615000000.0,8930000000.0,-5455000000.0,5542000000.0,6921000000.0,6921000000.0,,738000000.0,,,-1324000000.0,3352000000.0,-21808000000.0,-1310000000.0,-19043000000.0,-1685000000.0,,3503000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q4,2018-10-01,2018-12-31,,0.0,2000000.0,0.0,19000000.0,4489000000.0,,3240000000.0,-5444000000.0,-1252000000.0,,,,3240000000.0,-5444000000.0,-1252000000.0,-3454000000.0,666000000.0,2010000000.0,2010000000.0,,-3262000000.0,,,-354000000.0,0.0,-6637000000.0,-439000000.0,-812000000.0,-768000000.0,,1632000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-21 13:56:06+00:00,1007000000.0,127000000.0,1323000000.0,68000000.0,17035000000.0,,1861000000.0,-14171000000.0,10216000000.0,,,,1861000000.0,-14171000000.0,10182000000.0,-2001000000.0,4876000000.0,4911000000.0,4911000000.0,,577000000.0,,,-970000000.0,2398000000.0,-15171000000.0,-871000000.0,-18231000000.0,-917000000.0,,1871000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q3TTM,2017-10-01,2018-09-30,,1375000000.0,59000000.0,5387000000.0,115000000.0,29924000000.0,,11523000000.0,-23716000000.0,15175000000.0,,,,11523000000.0,-23716000000.0,15141000000.0,3007000000.0,8042000000.0,3705000000.0,3705000000.0,,1476000000.0,,,-1296000000.0,3232000000.0,-24763000000.0,-1121000000.0,-23032000000.0,-2230000000.0,,2168000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q3,2018-07-01,2018-09-30,,0.0,78000000.0,0.0,19000000.0,6474000000.0,,626000000.0,-5790000000.0,5086000000.0,,,,626000000.0,-5790000000.0,5086000000.0,,1919000000.0,1654000000.0,1654000000.0,,3432000000.0,,,-325000000.0,0.0,-6123000000.0,-335000000.0,-6682000000.0,-779000000.0,,668000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 15:55:11+00:00,685000000.0,49000000.0,-415000000.0,49000000.0,10561000000.0,,1235000000.0,-8381000000.0,5096000000.0,,,,1235000000.0,-8381000000.0,5096000000.0,-2001000000.0,2957000000.0,3257000000.0,3257000000.0,,-12000000.0,,,-645000000.0,1581000000.0,-9048000000.0,-536000000.0,-11549000000.0,-138000000.0,,1203000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q2TTM,2017-07-01,2018-06-30,,1391000000.0,119000000.0,5481000000.0,134000000.0,26201000000.0,,8506000000.0,-22477000000.0,14352000000.0,,,,8506000000.0,-22477000000.0,14352000000.0,500000000.0,9676000000.0,3410000000.0,3410000000.0,,886000000.0,,,-1276000000.0,3185000000.0,-23613000000.0,-1060000000.0,-23458000000.0,-2771000000.0,,2196000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q2,2018-04-01,2018-06-30,,337000000.0,227000000.0,109000000.0,38000000.0,6577000000.0,,4184000000.0,-7688000000.0,3033000000.0,,,,4184000000.0,-7688000000.0,3033000000.0,-244000000.0,751000000.0,1623000000.0,1623000000.0,,158000000.0,,,-321000000.0,806000000.0,-7358000000.0,-299000000.0,-2857000000.0,-4000000.0,,-31000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q1,2018-01-01,2018-03-31,2019-04-23 12:49:32+00:00,348000000.0,-178000000.0,-524000000.0,11000000.0,3984000000.0,0.0,-2949000000.0,-693000000.0,2063000000.0,,0.0,0.0,-2949000000.0,-693000000.0,2063000000.0,-1757000000.0,2206000000.0,1634000000.0,1634000000.0,,-170000000.0,,0.0,-324000000.0,775000000.0,-1690000000.0,-237000000.0,-8692000000.0,-134000000.0,,1234000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2018.0,Q1TTM,2017-04-01,2018-03-31,,1373000000.0,-59000000.0,6190000000.0,109000000.0,28328000000.0,,7091000000.0,-19646000000.0,14443000000.0,,,,7091000000.0,-19646000000.0,14443000000.0,1829000000.0,12856000000.0,3131000000.0,3131000000.0,,787000000.0,,,-1262000000.0,2962000000.0,-20044000000.0,-1022000000.0,-29332000000.0,-3608000000.0,,1420000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q4,2019-10-01,2019-12-31,,305000000.0,-72000000.0,301000000.0,9000000.0,3312000000.0,,1423000000.0,-5455000000.0,3196000000.0,,,,1423000000.0,-5455000000.0,3196000000.0,-908000000.0,-16000000.0,1693000000.0,1693000000.0,,-127000000.0,,,-374000000.0,1024000000.0,-7307000000.0,-431000000.0,-286000000.0,-1222000000.0,,2283000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:04:42+00:00,1188000000.0,232000000.0,1403000000.0,86000000.0,16022000000.0,,-519000000.0,-16707000000.0,13632000000.0,,,,-519000000.0,-16707000000.0,13632000000.0,-3362000000.0,3330000000.0,6759000000.0,6759000000.0,,709000000.0,,,-1422000000.0,3573000000.0,-22565000000.0,-1645000000.0,-13850000000.0,-4685000000.0,,7503000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-21 13:56:06+00:00,883000000.0,304000000.0,1102000000.0,77000000.0,12710000000.0,,-1942000000.0,-11252000000.0,10436000000.0,,,,-1942000000.0,-11252000000.0,10436000000.0,-2454000000.0,3346000000.0,5066000000.0,5066000000.0,,836000000.0,,,-1048000000.0,2549000000.0,-15258000000.0,-1214000000.0,-13564000000.0,-3463000000.0,,5220000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q3TTM,2018-10-01,2019-09-30,,1169000000.0,306000000.0,-3595000000.0,96000000.0,17199000000.0,,1298000000.0,-16696000000.0,9150000000.0,,,,1298000000.0,-16696000000.0,9184000000.0,-5908000000.0,4012000000.0,7076000000.0,7076000000.0,,997000000.0,,,-1402000000.0,3503000000.0,-21895000000.0,-1653000000.0,-14376000000.0,-4231000000.0,,6852000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q2TTM,2018-07-01,2019-06-30,,1191000000.0,170000000.0,3257000000.0,104000000.0,20143000000.0,,2322000000.0,-21733000000.0,15285000000.0,,,,2322000000.0,-21733000000.0,15311000000.0,-3930000000.0,5210000000.0,6975000000.0,6975000000.0,,421000000.0,,,-1381000000.0,3441000000.0,-24993000000.0,-1614000000.0,-18195000000.0,-3559000000.0,,4874000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-23 15:55:11+00:00,583000000.0,90000000.0,6216000000.0,66000000.0,9180000000.0,,-1544000000.0,-10499000000.0,11451000000.0,,,,-1544000000.0,-10499000000.0,11477000000.0,-476000000.0,2625000000.0,3311000000.0,3311000000.0,,-329000000.0,,,-702000000.0,1670000000.0,-12233000000.0,-840000000.0,-10701000000.0,-2012000000.0,,2574000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 15:51:23+00:00,297000000.0,68000000.0,5669000000.0,19000000.0,3633000000.0,,-83000000.0,-2709000000.0,8547000000.0,,,,-83000000.0,-2709000000.0,8547000000.0,5823000000.0,2892000000.0,1550000000.0,1550000000.0,,222000000.0,,,-355000000.0,809000000.0,-4736000000.0,-348000000.0,-4920000000.0,-1352000000.0,,2375000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2019.0,Q1TTM,2018-04-01,2019-03-31,,1242000000.0,375000000.0,2819000000.0,95000000.0,21173000000.0,,7967000000.0,-21631000000.0,15414000000.0,,,,7967000000.0,-21631000000.0,15414000000.0,2125000000.0,6228000000.0,6837000000.0,6837000000.0,,1130000000.0,,,-1355000000.0,3386000000.0,-24854000000.0,-1421000000.0,-15271000000.0,-2903000000.0,,4644000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2020.0,Q1TTM,2019-04-01,2020-03-31,,1228000000.0,36000000.0,-10186000000.0,83000000.0,12389000000.0,,-5854000000.0,7929000000.0,2866000000.0,,,,-5854000000.0,7929000000.0,2866000000.0,4977000000.0,5139000000.0,5576000000.0,5576000000.0,,863000000.0,,,-1450000000.0,5385000000.0,-18826000000.0,-1632000000.0,-17659000000.0,-4356000000.0,,28387000000.0,
American Express Co,AXP,R4PP93JZOLY261QX3811,4962,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 15:51:23+00:00,337000000.0,-128000000.0,-5920000000.0,16000000.0,0.0,,-5418000000.0,21927000000.0,-2219000000.0,,,,-5418000000.0,21927000000.0,-2219000000.0,14162000000.0,4701000000.0,367000000.0,367000000.0,,376000000.0,,,-383000000.0,2621000000.0,-997000000.0,-335000000.0,-8729000000.0,-1023000000.0,,23259000000.0,
