company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q2,2015-04-01,2015-06-30,,-100000.0,7634000.0,,,8357000.0,,123000.0,-2669000.0,342454000.0,-9536000.0,-21826000.0,105189000.0,-9536000.0,-21826000.0,105189000.0,73950000.0,77557000.0,77557000.0,14310000.0,9029000.0,,-4427000.0,-17384000.0,-237291000.0,-123728000.0,,85000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 09:32:57+00:00,-200000.0,7528000.0,,,8301000.0,,-1171000.0,2377000.0,150996000.0,-40248000.0,-27081000.0,58596000.0,-40248000.0,-27081000.0,58596000.0,-9904000.0,63051000.0,63051000.0,-22661000.0,9987000.0,,-8384000.0,-18539000.0,-77486000.0,-123745000.0,,42000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2015.0,Q1TTM,2014-04-01,2015-03-31,,-5593000.0,29619000.0,95143000.0,23219000.0,33498000.0,,-4283000.0,14030000.0,633949000.0,-366576000.0,-104249000.0,436191000.0,-366576000.0,-104249000.0,434663000.0,-40445000.0,343241000.0,343241000.0,15803000.0,25787000.0,123000.0,-8149000.0,-91211000.0,-571065000.0,-455247000.0,,581000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 13:56:30+00:00,-111381000.0,36052000.0,92586000.0,28025000.0,32743000.0,,-5910000.0,-16083000.0,905774000.0,-163605000.0,-231456000.0,460758000.0,-163605000.0,-231456000.0,460758000.0,59787000.0,384370000.0,384370000.0,23676000.0,25471000.0,3459000.0,,-123957000.0,-594858000.0,-499992000.0,,423000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q4,2016-10-01,2016-12-31,,-1700000.0,9886000.0,92586000.0,28025000.0,8216000.0,,-5778000.0,19096000.0,195786000.0,-62193000.0,-72933000.0,153445000.0,-62193000.0,-72933000.0,153445000.0,12541000.0,137776000.0,137776000.0,-21529000.0,5284000.0,3459000.0,,-72723000.0,-138265000.0,-124998000.0,-2031000.0,62000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 09:35:54+00:00,-109681000.0,26166000.0,,,24527000.0,,-132000.0,-35179000.0,709988000.0,-101412000.0,-158523000.0,307313000.0,-101412000.0,-158523000.0,307313000.0,47246000.0,246594000.0,246594000.0,45205000.0,20187000.0,,,-51234000.0,-456593000.0,-374994000.0,2031000.0,361000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q3TTM,2015-10-01,2016-09-30,,-112491000.0,34188000.0,85458000.0,27303000.0,32636000.0,,-674000.0,-34978000.0,901850000.0,-247509000.0,-186267000.0,457284000.0,-247509000.0,-186267000.0,457284000.0,22834000.0,369945000.0,369945000.0,55493000.0,25919000.0,-5415000.0,5563000.0,-76984000.0,-676541000.0,-498737000.0,2031000.0,1029000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q3,2016-07-01,2016-09-30,,-105352000.0,9087000.0,,,8411000.0,,756000.0,-4646000.0,317428000.0,12424000.0,-126629000.0,144936000.0,12424000.0,-126629000.0,144936000.0,31487000.0,101332000.0,101332000.0,30752000.0,6222000.0,,,-22376000.0,-186229000.0,-124997000.0,956000.0,143000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 09:54:28+00:00,-4329000.0,17079000.0,,,16116000.0,,-888000.0,-30533000.0,392560000.0,-113836000.0,-31894000.0,162377000.0,-113836000.0,-31894000.0,162377000.0,15759000.0,145262000.0,145262000.0,14453000.0,13965000.0,,,-28858000.0,-270364000.0,-249997000.0,1075000.0,218000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q2TTM,2015-07-01,2016-06-30,,-17808000.0,32868000.0,85458000.0,27303000.0,32545000.0,,-5301000.0,-21680000.0,640974000.0,-384013000.0,-83738000.0,438389000.0,-384013000.0,-83738000.0,438389000.0,-34663000.0,357474000.0,357474000.0,37182000.0,23933000.0,-5415000.0,12811000.0,-75441000.0,-551430000.0,-497490000.0,1075000.0,1040000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q2,2016-04-01,2016-06-30,,,8655000.0,,,7994000.0,,-1775000.0,-22733000.0,163147000.0,-99566000.0,-15480000.0,120872000.0,-99566000.0,-15480000.0,120872000.0,4051000.0,79588000.0,79588000.0,47368000.0,8056000.0,,,-14510000.0,-145772000.0,-124997000.0,-1053000.0,83000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 09:13:11+00:00,-4329000.0,8424000.0,,,8122000.0,,887000.0,-7800000.0,229413000.0,-14270000.0,-16414000.0,41505000.0,-14270000.0,-16414000.0,41505000.0,11708000.0,65674000.0,65674000.0,-32915000.0,5909000.0,,,-14348000.0,-124592000.0,-125000000.0,2128000.0,135000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2016.0,Q1TTM,2015-04-01,2016-03-31,,-17908000.0,31847000.0,85458000.0,27303000.0,32908000.0,,-3403000.0,-1616000.0,820281000.0,-293983000.0,-90084000.0,422706000.0,-293983000.0,-90084000.0,422706000.0,35236000.0,355443000.0,355443000.0,4124000.0,24906000.0,-5415000.0,8384000.0,-78315000.0,-642949000.0,-496221000.0,2128000.0,1042000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 15:44:24+00:00,-108445000.0,42671000.0,109730000.0,33333000.0,33458000.0,,10562000.0,-18444000.0,1244195000.0,-319530000.0,-217344000.0,516325000.0,-319530000.0,-217344000.0,516325000.0,-9987000.0,375972000.0,375972000.0,82668000.0,28649000.0,6554000.0,,-127426000.0,-1192377000.0,-399997000.0,,11973000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q4,2017-10-01,2017-12-31,,,11661000.0,109730000.0,33333000.0,9037000.0,,4012000.0,8012000.0,258501000.0,-152275000.0,-37226000.0,165090000.0,-152275000.0,-37226000.0,165090000.0,-20399000.0,76976000.0,76976000.0,59404000.0,5334000.0,6554000.0,,-41600000.0,-351111000.0,-64999000.0,-3716000.0,1536000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 10:15:11+00:00,-108445000.0,31010000.0,,,24421000.0,,6550000.0,-26456000.0,985694000.0,-167255000.0,-180118000.0,351235000.0,-167255000.0,-180118000.0,351235000.0,10412000.0,298996000.0,298996000.0,23264000.0,23315000.0,,,-85826000.0,-841266000.0,-334998000.0,3716000.0,10437000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q3TTM,2016-10-01,2017-09-30,,-110145000.0,40896000.0,92586000.0,28025000.0,32637000.0,,772000.0,-7360000.0,1181480000.0,-229448000.0,-253051000.0,504680000.0,-229448000.0,-253051000.0,504680000.0,22953000.0,436772000.0,436772000.0,1735000.0,28599000.0,3459000.0,,-158549000.0,-979531000.0,-459996000.0,1685000.0,10499000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q3,2017-07-01,2017-09-30,,-107748000.0,10716000.0,,,8502000.0,,1757000.0,-8524000.0,312773000.0,15205000.0,-140068000.0,145858000.0,15205000.0,-140068000.0,145858000.0,22752000.0,104950000.0,104950000.0,30214000.0,6380000.0,,1033000.0,-37297000.0,-218899000.0,-85049000.0,3716000.0,228000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 09:03:12+00:00,-697000.0,20294000.0,,,15919000.0,,4793000.0,-17932000.0,672921000.0,-182460000.0,-40050000.0,205377000.0,-182460000.0,-40050000.0,205377000.0,-12340000.0,194046000.0,194046000.0,-6950000.0,16935000.0,,-1033000.0,-48529000.0,-622367000.0,-249949000.0,,10209000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q2TTM,2016-07-01,2017-06-30,,-107749000.0,39267000.0,92586000.0,28025000.0,32546000.0,,-229000.0,-3482000.0,1186135000.0,-232229000.0,-239612000.0,503758000.0,-232229000.0,-239612000.0,503758000.0,31688000.0,433154000.0,433154000.0,2273000.0,28441000.0,3459000.0,-1033000.0,-143628000.0,-946861000.0,-499944000.0,-1075000.0,10414000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q2,2017-04-01,2017-06-30,,-697000.0,10249000.0,,,7953000.0,,1528000.0,25364000.0,200189000.0,-128515000.0,-29350000.0,137778000.0,-128515000.0,-29350000.0,137778000.0,-18559000.0,101580000.0,101580000.0,-7368000.0,8734000.0,,-1033000.0,-27514000.0,-212486000.0,-124952000.0,-312000.0,206000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 09:42:12+00:00,0.0,10045000.0,,,7966000.0,,3265000.0,-43296000.0,472732000.0,-53945000.0,-10700000.0,67599000.0,-53945000.0,-10700000.0,67599000.0,6219000.0,92466000.0,92466000.0,418000.0,8201000.0,,,-21015000.0,-409881000.0,-124997000.0,312000.0,10003000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2017.0,Q1TTM,2016-04-01,2017-03-31,,-107052000.0,37673000.0,92586000.0,28025000.0,32587000.0,,-3532000.0,-51579000.0,1149093000.0,-203280000.0,-225742000.0,486852000.0,-203280000.0,-225742000.0,486852000.0,54298000.0,411162000.0,411162000.0,57009000.0,27763000.0,3459000.0,,-130624000.0,-880147000.0,-499989000.0,-1816000.0,10291000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 15:44:24+00:00,-5527000.0,47524000.0,132410000.0,34451000.0,37167000.0,,-8616000.0,-53216000.0,940615000.0,-388022000.0,-138944000.0,562703000.0,-388022000.0,-138944000.0,565005000.0,29423000.0,512611000.0,512611000.0,18617000.0,24600000.0,1119000.0,,-142726000.0,-878238000.0,-474999000.0,,8190000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q4,2018-10-01,2018-12-31,,-565000.0,0.0,132410000.0,34451000.0,0.0,,-108000.0,0.0,168341000.0,-113456000.0,-44346000.0,198572000.0,-113456000.0,-44346000.0,198572000.0,40662000.0,181186000.0,181186000.0,17386000.0,9823000.0,1119000.0,780000.0,-46061000.0,-172870000.0,-118750000.0,,381000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 11:08:00+00:00,-4962000.0,35561000.0,,,27889000.0,,-8508000.0,-38241000.0,772274000.0,-274566000.0,-94598000.0,366433000.0,-274566000.0,-94598000.0,366433000.0,-11239000.0,331425000.0,331425000.0,9799000.0,14777000.0,,-780000.0,-96665000.0,-705368000.0,-356249000.0,,7809000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q3TTM,2017-10-01,2018-09-30,,-4962000.0,47222000.0,109730000.0,33333000.0,36926000.0,,-4496000.0,-30229000.0,1030775000.0,-426841000.0,-131824000.0,531523000.0,-426841000.0,-131824000.0,531523000.0,-31638000.0,408401000.0,408401000.0,69203000.0,20111000.0,6554000.0,-780000.0,-138265000.0,-1056479000.0,-421248000.0,-3716000.0,9345000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q3,2018-07-01,2018-09-30,,-4462000.0,11856000.0,,,9283000.0,,-5284000.0,-881000.0,169094000.0,-146048000.0,-44084000.0,149674000.0,-146048000.0,-44084000.0,149674000.0,-45742000.0,126653000.0,126653000.0,2763000.0,4817000.0,,-780000.0,-35079000.0,-201209000.0,-118750000.0,-7042000.0,3279000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 10:01:38+00:00,-500000.0,23705000.0,,,18606000.0,,-3224000.0,-37360000.0,603180000.0,-128518000.0,-50514000.0,216759000.0,-128518000.0,-50514000.0,216759000.0,34503000.0,204772000.0,204772000.0,7036000.0,9960000.0,,,-61586000.0,-504159000.0,-237499000.0,7042000.0,4530000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q2TTM,2017-07-01,2018-06-30,,-108248000.0,46082000.0,109730000.0,33333000.0,36145000.0,,2545000.0,-37872000.0,1174454000.0,-265588000.0,-227808000.0,527707000.0,-265588000.0,-227808000.0,527707000.0,36856000.0,386698000.0,386698000.0,96654000.0,21674000.0,6554000.0,1033000.0,-140483000.0,-1074169000.0,-387547000.0,7042000.0,6294000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q2,2018-04-01,2018-06-30,,,11970000.0,,,9449000.0,,-7068000.0,3357000.0,266668000.0,-20835000.0,-28051000.0,140195000.0,-20835000.0,-28051000.0,140195000.0,84241000.0,111468000.0,111468000.0,3951000.0,4291000.0,,,-31812000.0,-173045000.0,-118749000.0,3738000.0,23000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 12:19:47+00:00,-500000.0,11735000.0,,,9157000.0,,3844000.0,-40717000.0,336512000.0,-107683000.0,-22463000.0,76564000.0,-107683000.0,-22463000.0,76564000.0,-49738000.0,93304000.0,93304000.0,3085000.0,5669000.0,,,-29774000.0,-331114000.0,-118750000.0,3304000.0,4507000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2018.0,Q1TTM,2017-04-01,2018-03-31,,-108945000.0,44361000.0,109730000.0,33333000.0,34649000.0,,11141000.0,-15865000.0,1107975000.0,-373268000.0,-229107000.0,525290000.0,-373268000.0,-229107000.0,525290000.0,-65944000.0,376810000.0,376810000.0,85335000.0,26117000.0,6554000.0,,-136185000.0,-1113610000.0,-393750000.0,2992000.0,6477000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 15:44:24+00:00,-2004000.0,49690000.0,129347000.0,37499000.0,38991000.0,,2676000.0,-64758000.0,1436834000.0,-477368000.0,-99083000.0,603450000.0,-477368000.0,-99083000.0,603450000.0,29675000.0,561109000.0,561109000.0,18418000.0,37581000.0,-1160000.0,,-97341000.0,-1176784000.0,-774999000.0,,1422000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 11:08:00+00:00,-2004000.0,36877000.0,,,29348000.0,,-671000.0,-47829000.0,809464000.0,-382164000.0,-76482000.0,400067000.0,-382164000.0,-76482000.0,401741000.0,-57576000.0,368360000.0,368360000.0,13311000.0,27916000.0,,-4099000.0,-71627000.0,-660795000.0,-558749000.0,,1248000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2569000.0,0.0,132410000.0,34451000.0,0.0,,-779000.0,0.0,977805000.0,-495620000.0,-120828000.0,600313000.0,-495620000.0,-120828000.0,600313000.0,-16914000.0,549546000.0,549546000.0,50767000.0,37739000.0,1119000.0,-3319000.0,-117688000.0,-833665000.0,-677499000.0,,1629000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 10:01:38+00:00,-504000.0,24548000.0,,,19390000.0,,2566000.0,-65828000.0,640583000.0,-236889000.0,-45213000.0,225865000.0,-236889000.0,-45213000.0,225865000.0,-53671000.0,238965000.0,238965000.0,8790000.0,27757000.0,,-1226000.0,-44699000.0,-532729000.0,-372500000.0,,1216000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q2TTM,2018-07-01,2019-06-30,,-5531000.0,48367000.0,132410000.0,34451000.0,37951000.0,,-2826000.0,-81684000.0,978018000.0,-496393000.0,-133643000.0,571809000.0,-496393000.0,-133643000.0,574111000.0,-58751000.0,546804000.0,546804000.0,20371000.0,42397000.0,1119000.0,-1226000.0,-125839000.0,-906808000.0,-610000000.0,-7042000.0,4876000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q2,2019-04-01,2019-06-30,,-504000.0,12326000.0,,,9623000.0,,-738000.0,-26347000.0,337876000.0,-100690000.0,-27683000.0,127070000.0,-100690000.0,-27683000.0,127070000.0,-2041000.0,127160000.0,127160000.0,4308000.0,8767000.0,,-1226000.0,-22367000.0,-261083000.0,-186250000.0,-4802000.0,1216000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 09:07:14+00:00,0.0,12222000.0,,,9767000.0,,3304000.0,-39481000.0,302707000.0,-136199000.0,-17530000.0,98795000.0,-136199000.0,-17530000.0,98795000.0,-51630000.0,111805000.0,111805000.0,4482000.0,18990000.0,,,-22332000.0,-271646000.0,-186250000.0,4802000.0,
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2019.0,Q1TTM,2018-04-01,2019-03-31,,-5027000.0,48011000.0,132410000.0,34451000.0,37777000.0,,-9156000.0,-51980000.0,906810000.0,-416538000.0,-134011000.0,584934000.0,-416538000.0,-134011000.0,587236000.0,27531000.0,531112000.0,531112000.0,20014000.0,37921000.0,1119000.0,,-135284000.0,-818770000.0,-542499000.0,1498000.0,3683000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2020.0,Q1TTM,2019-04-01,2020-03-31,,-7614000.0,51466000.0,129347000.0,37499000.0,39357000.0,,-3174000.0,-86403000.0,1966395000.0,-253885000.0,-116006000.0,570170000.0,-253885000.0,-116006000.0,570170000.0,197105000.0,547419000.0,547419000.0,18331000.0,25726000.0,-1160000.0,-10008000.0,-93844000.0,-1457257000.0,-788749000.0,-4802000.0,1422000.0
Mettler-Toledo International Inc,MTD,5493000BD5GJNUDIUG10,1037646,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 09:07:14+00:00,-5610000.0,13998000.0,,,10133000.0,,-2546000.0,-61126000.0,832268000.0,87284000.0,-34453000.0,65515000.0,87284000.0,-34453000.0,65515000.0,115800000.0,98115000.0,98115000.0,4395000.0,7135000.0,,-10008000.0,-18835000.0,-552119000.0,-200000000.0,,
