company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Tyler Technologies Inc,TYL,,860731,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:54:07+00:00,-178093000.0,61759000.0,,-11189000.0,8051000.0,,-63595000.0,-238255000.0,250203000.0,-63595000.0,-238255000.0,250203000.0,-51647000.0,147462000.0,147462000.0,52171000.0,74907000.0,1682000.0,-115625000.0,-27424000.0,0.0,-146553000.0,81205000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q4,2018-10-01,2018-12-31,,-10785000.0,16132000.0,,8961000.0,2073000.0,,-140109000.0,-15914000.0,70850000.0,-140109000.0,-15914000.0,70850000.0,-85173000.0,31552000.0,31552000.0,14205000.0,4371000.0,825000.0,-22987000.0,-3964000.0,,-146553000.0,20997000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:41:08+00:00,-167308000.0,45627000.0,,-20150000.0,5978000.0,,76514000.0,-222341000.0,179353000.0,76514000.0,-222341000.0,179353000.0,33526000.0,115910000.0,115910000.0,37966000.0,70536000.0,857000.0,-92638000.0,-23460000.0,,0.0,60208000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3TTM,2017-10-01,2018-09-30,,-168891000.0,59322000.0,,-58678000.0,7680000.0,,94051000.0,-231929000.0,232727000.0,94051000.0,-231929000.0,232727000.0,94849000.0,182106000.0,182106000.0,49977000.0,86813000.0,438000.0,-102512000.0,-28783000.0,,-442000.0,67819000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q3,2018-07-01,2018-09-30,,-10156000.0,15978000.0,,42745000.0,2218000.0,,28437000.0,-14355000.0,112123000.0,28437000.0,-14355000.0,112123000.0,126205000.0,38924000.0,38924000.0,14476000.0,26219000.0,1043000.0,-17788000.0,-8508000.0,,,21054000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 16:21:41+00:00,-157152000.0,29649000.0,,-62895000.0,3760000.0,,48077000.0,-207986000.0,67230000.0,48077000.0,-207986000.0,67230000.0,-92679000.0,76986000.0,76986000.0,23490000.0,44317000.0,-186000.0,-74850000.0,-14952000.0,0.0,0.0,39154000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q2TTM,2017-07-01,2018-06-30,,-162641000.0,56942000.0,,-70842000.0,7377000.0,,77737000.0,-252972000.0,213410000.0,77737000.0,-252972000.0,213410000.0,38175000.0,182018000.0,182018000.0,45292000.0,70802000.0,-119000.0,-113237000.0,-27886000.0,,-442000.0,50911000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q2,2018-04-01,2018-06-30,,-157152000.0,15537000.0,,-45032000.0,1962000.0,,26981000.0,-166949000.0,22599000.0,26981000.0,-166949000.0,22599000.0,-117369000.0,39161000.0,39161000.0,12933000.0,25019000.0,-929000.0,-30888000.0,-6057000.0,,,28077000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:45:02+00:00,0.0,14112000.0,,-17863000.0,1798000.0,,21096000.0,-41037000.0,44631000.0,21096000.0,-41037000.0,44631000.0,24690000.0,37825000.0,37825000.0,10557000.0,19298000.0,743000.0,-43962000.0,-8895000.0,0.0,0.0,11077000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q1TTM,2017-04-01,2018-03-31,,-11344000.0,54540000.0,,-78220000.0,7192000.0,,61042000.0,-106364000.0,192207000.0,61042000.0,-106364000.0,192207000.0,146885000.0,174627000.0,174627000.0,41260000.0,54292000.0,758000.0,-96613000.0,-32132000.0,,-442000.0,32967000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q4,2019-10-01,2019-12-31,,-18864000.0,20125000.0,,-3261000.0,2249000.0,,36862000.0,-41811000.0,76193000.0,36862000.0,-41811000.0,76193000.0,71244000.0,46790000.0,46790000.0,12539000.0,34613000.0,198000.0,-27420000.0,-9667000.0,,,13942000.0
Tyler Technologies Inc,TYL,,860731,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:54:07+00:00,-218734000.0,76672000.0,,-29366000.0,9576000.0,,88698000.0,-245015000.0,254720000.0,88698000.0,-245015000.0,254720000.0,98403000.0,146527000.0,146527000.0,60887000.0,96908000.0,-295000.0,-54742000.0,-42040000.0,0.0,-17786000.0,70796000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3TTM,2018-10-01,2019-09-30,,-210655000.0,72679000.0,,-17144000.0,9400000.0,,-88273000.0,-219118000.0,249377000.0,-88273000.0,-219118000.0,249377000.0,-58014000.0,131289000.0,131289000.0,62553000.0,66666000.0,332000.0,-50309000.0,-36337000.0,,-164339000.0,77851000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3,2019-07-01,2019-09-30,,-650000.0,19803000.0,,51014000.0,2718000.0,-15000000.0,27881000.0,-7703000.0,130073000.0,27881000.0,-7703000.0,130073000.0,150251000.0,40390000.0,40390000.0,18866000.0,40163000.0,-925000.0,-17205000.0,-6089000.0,,,17166000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 16:41:08+00:00,-199870000.0,56547000.0,,-26105000.0,7327000.0,,51836000.0,-203204000.0,178527000.0,51836000.0,-203204000.0,178527000.0,27159000.0,99737000.0,99737000.0,48348000.0,62295000.0,-493000.0,-27322000.0,-32373000.0,,-17786000.0,56854000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2TTM,2018-07-01,2019-06-30,,-220161000.0,68854000.0,,-25413000.0,8900000.0,15000000.0,-87717000.0,-225770000.0,231427000.0,-87717000.0,-225770000.0,231427000.0,-82060000.0,129823000.0,129823000.0,58163000.0,52722000.0,2300000.0,-50892000.0,-38756000.0,,-164339000.0,81739000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2,2019-04-01,2019-06-30,,-90000.0,19436000.0,,-42111000.0,2260000.0,-70000000.0,-52136000.0,-611000.0,24497000.0,-52136000.0,-611000.0,24497000.0,-28250000.0,31999000.0,31999000.0,15173000.0,15604000.0,-132000.0,-6527000.0,-13274000.0,,,19412000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 16:21:41+00:00,-199220000.0,36744000.0,,-77119000.0,4609000.0,15000000.0,23955000.0,-195501000.0,48454000.0,23955000.0,-195501000.0,48454000.0,-123092000.0,59347000.0,59347000.0,29482000.0,22132000.0,432000.0,-10117000.0,-26284000.0,,-17786000.0,39688000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:53:24+00:00,-199130000.0,17308000.0,0.0,-35008000.0,2349000.0,85000000.0,76091000.0,-194890000.0,23957000.0,76091000.0,-194890000.0,23957000.0,-94842000.0,27348000.0,27348000.0,14309000.0,6528000.0,564000.0,-3590000.0,-13010000.0,,-17786000.0,20276000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q1TTM,2018-04-01,2019-03-31,,-377223000.0,64955000.0,,-28334000.0,8602000.0,85000000.0,-8600000.0,-392108000.0,229529000.0,-8600000.0,-392108000.0,229529000.0,-171179000.0,136985000.0,136985000.0,55923000.0,62137000.0,1503000.0,-75253000.0,-31539000.0,,-164339000.0,90404000.0
Tyler Technologies Inc,TYL,,860731,2020.0,Q1TTM,2019-04-01,2020-03-31,,-29865000.0,79349000.0,15000000.0,-22203000.0,9696000.0,-85000000.0,40211000.0,-65132000.0,287469000.0,40211000.0,-65132000.0,287469000.0,262548000.0,166729000.0,166729000.0,63594000.0,130997000.0,-907000.0,-78423000.0,-39694000.0,,-15482000.0,68757000.0
Tyler Technologies Inc,TYL,,860731,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:53:24+00:00,-10261000.0,19985000.0,15000000.0,-27845000.0,2469000.0,0.0,27604000.0,-15007000.0,56706000.0,27604000.0,-15007000.0,56706000.0,69303000.0,47550000.0,47550000.0,17016000.0,40617000.0,-48000.0,-27271000.0,-10664000.0,,-15482000.0,18237000.0
