company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q3YTD,2014-01-01,2014-09-30,,139000000.0,-1.59,-1.59,0.75,5299000000.0,-1.59,,,1700000000.0,-294000000.0,323000000.0,-617000000.0,-589000000.0,295000000.0,1948000000.0,10385000000.0,,,,,603000000.0,20000000.0,,,66000000.0,327000000.0,1948000000.0,8457000000.0,,6434000000.0,2023000000.0,,2023000000.0,10405000000.0,380000000.0,381000000.0,381000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q3TTM,2013-10-01,2014-09-30,,139000000.0,-1.18,-1.18,0.95,6108000000.0,-1.14,,1111000000.0,2208000000.0,-64000000.0,422000000.0,-486000000.0,-415000000.0,351000000.0,2745000000.0,14352000000.0,,,,,896000000.0,-137000000.0,,,99000000.0,468000000.0,2745000000.0,11470000000.0,19000000.0,8821000000.0,2649000000.0,-19000000.0,2630000000.0,14215000000.0,380000000.0,381000000.0,381000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q2YTD,2014-01-01,2014-06-30,,79000000.0,1.91,1.91,0.5,2564000000.0,1.91,,,932000000.0,947000000.0,1408000000.0,-461000000.0,741000000.0,206000000.0,1293000000.0,6944000000.0,,,,,440000000.0,20000000.0,,,32000000.0,216000000.0,1293000000.0,5671000000.0,,3331000000.0,2340000000.0,,2340000000.0,6964000000.0,385500000.0,385000000.0,387000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q2TTM,2013-07-01,2014-06-30,,79000000.0,3.07,3.07,0.9,5368000000.0,3.11,,1111000000.0,1646000000.0,1483000000.0,1942000000.0,-459000000.0,1215000000.0,262000000.0,2943000000.0,15199000000.0,,,,,974000000.0,-525000000.0,,6000000.0,65000000.0,477000000.0,2943000000.0,11731000000.0,69000000.0,8074000000.0,3657000000.0,-69000000.0,3588000000.0,14674000000.0,385500000.0,385000000.0,387000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 19:53:22+00:00,52000000.0,1.31,1.31,0.25,1358000000.0,1.31,,,354000000.0,613000000.0,557000000.0,56000000.0,505000000.0,108000000.0,626000000.0,3297000000.0,,,,,215000000.0,-8000000.0,,,14000000.0,113000000.0,626000000.0,2663000000.0,,1752000000.0,911000000.0,,911000000.0,3289000000.0,385500000.0,385000000.0,387000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q1TTM,2013-04-01,2014-03-31,,27000000.0,4.35,4.35,0.85,5360000000.0,4.34,,1111000000.0,1903000000.0,1905000000.0,2422000000.0,-517000000.0,1726000000.0,154000000.0,3175000000.0,15903000000.0,,,,,993000000.0,-250000000.0,,25000000.0,51000000.0,490000000.0,3175000000.0,12478000000.0,121000000.0,8032000000.0,4446000000.0,-121000000.0,4325000000.0,15653000000.0,393300000.0,394000000.0,396000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 21:05:27+00:00,27000000.0,0.6,0.6,0.25,1206000000.0,0.6,,,578000000.0,334000000.0,851000000.0,-517000000.0,236000000.0,98000000.0,667000000.0,3647000000.0,,,,,225000000.0,28000000.0,,,18000000.0,103000000.0,667000000.0,3008000000.0,,1579000000.0,1429000000.0,,1429000000.0,3675000000.0,393300000.0,394000000.0,396000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:41:29+00:00,511000000.0,-27.4,-27.4,1.0,3300000000.0,-27.4,2771000000.0,9472000000.0,-1010000000.0,-10667000000.0,-11159000000.0,492000000.0,-10352000000.0,-315000000.0,2065000000.0,6889000000.0,,,,,427000000.0,0.0,,,132000000.0,380000000.0,2065000000.0,4824000000.0,,16993000000.0,-12169000000.0,,-12169000000.0,6889000000.0,377800000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q4,2015-10-01,2015-12-31,,165000000.0,14.72,-1.83,0.25,-5796000000.0,-1.83,2323000000.0,5057000000.0,1530000000.0,-1098000000.0,-1619000000.0,521000000.0,-698000000.0,-400000000.0,504000000.0,1709000000.0,,,,650000000.0,85000000.0,,,,12000000.0,98000000.0,504000000.0,1205000000.0,,1944000000.0,-739000000.0,650000000.0,-89000000.0,1709000000.0,377800000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 17:41:16+00:00,160000000.0,-14.95,-10.95,0.25,,-10.95,223000000.0,3903000000.0,-251000000.0,-4136000000.0,-4119000000.0,-17000000.0,-4143000000.0,7000000.0,508000000.0,1531000000.0,,,,-877000000.0,141000000.0,,,,0.0,89000000.0,508000000.0,1023000000.0,,4516000000.0,-3493000000.0,-877000000.0,-4370000000.0,1531000000.0,277100000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q3YTD,2015-01-01,2015-09-30,,346000000.0,-42.12,-25.57,0.75,9096000000.0,-25.57,448000000.0,4415000000.0,-2540000000.0,-9569000000.0,-9540000000.0,-29000000.0,-9654000000.0,85000000.0,1561000000.0,5180000000.0,,,,-650000000.0,342000000.0,,,,120000000.0,282000000.0,1561000000.0,3619000000.0,,15049000000.0,-11430000000.0,-650000000.0,-12080000000.0,5180000000.0,277100000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q3TTM,2014-10-01,2015-09-30,,620000000.0,-62.29,-45.74,1.0,8323000000.0,-45.74,2947000000.0,11517000000.0,-4758000000.0,-17294000000.0,-16175000000.0,-1119000000.0,-17425000000.0,131000000.0,2124000000.0,7875000000.0,,,,-2258000000.0,470000000.0,-20000000.0,,,121000000.0,408000000.0,2124000000.0,5731000000.0,,24406000000.0,-18675000000.0,-2258000000.0,-20933000000.0,7855000000.0,277100000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 17:25:24+00:00,117000000.0,-14.83,-2.28,0.25,794000000.0,-2.28,225000000.0,512000000.0,731000000.0,-797000000.0,-917000000.0,120000000.0,-860000000.0,63000000.0,516000000.0,2019000000.0,,,,227000000.0,91000000.0,,,,66000000.0,111000000.0,516000000.0,1503000000.0,,1916000000.0,-413000000.0,227000000.0,-186000000.0,2019000000.0,58000000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q2YTD,2015-01-01,2015-06-30,,186000000.0,-27.17,-14.62,0.5,9096000000.0,-14.62,225000000.0,512000000.0,-2289000000.0,-5433000000.0,-5421000000.0,-12000000.0,-5511000000.0,78000000.0,1053000000.0,3649000000.0,,,,227000000.0,201000000.0,,,,120000000.0,193000000.0,1053000000.0,2596000000.0,,10533000000.0,-7937000000.0,227000000.0,-7710000000.0,3649000000.0,58000000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q2TTM,2014-07-01,2015-06-30,,520000000.0,-50.84,-38.29,1.0,11058000000.0,-38.29,2724000000.0,7614000000.0,-3739000000.0,-14399000000.0,-13141000000.0,-1258000000.0,-14612000000.0,213000000.0,2271000000.0,9785000000.0,,,,-1381000000.0,492000000.0,-20000000.0,,,155000000.0,430000000.0,2271000000.0,7494000000.0,,22993000000.0,-15499000000.0,-1381000000.0,-16880000000.0,9765000000.0,58000000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 20:06:49+00:00,69000000.0,-12.34,-12.34,0.25,8302000000.0,-12.34,,,-3020000000.0,-4636000000.0,-4504000000.0,-132000000.0,-4651000000.0,15000000.0,537000000.0,1630000000.0,,,,,110000000.0,,,,54000000.0,82000000.0,537000000.0,1093000000.0,,8617000000.0,-7524000000.0,,-7524000000.0,1630000000.0,376900000.0,377000000.0,377000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q1TTM,2014-04-01,2015-03-31,,455000000.0,-34.7,-34.7,1.0,11622000000.0,-34.7,2499000000.0,7102000000.0,-4116000000.0,-12989000000.0,-11667000000.0,-1322000000.0,-13247000000.0,258000000.0,2381000000.0,11063000000.0,,,,-1608000000.0,616000000.0,-28000000.0,,,103000000.0,432000000.0,2381000000.0,8654000000.0,,22829000000.0,-14175000000.0,-1608000000.0,-15783000000.0,11035000000.0,376900000.0,377000000.0,377000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 18:07:05+00:00,102000000.0,-1.6,-1.6,0.25,648000000.0,-1.6,161000000.0,836000000.0,-379000000.0,-559000000.0,-526000000.0,-33000000.0,-607000000.0,48000000.0,433000000.0,-6000000.0,,,1439000000.0,,49000000.0,0.0,-5000000.0,,12000000.0,102000000.0,433000000.0,-439000000.0,,1905000000.0,-2344000000.0,,-2344000000.0,-6000000.0,379400000.0,380000000.0,380000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q3YTD,2016-01-01,2016-09-30,,311000000.0,-3.23,-3.23,0.75,1317000000.0,-3.23,347000000.0,1009000000.0,-471000000.0,-1130000000.0,-1097000000.0,-33000000.0,-1223000000.0,93000000.0,1274000000.0,2443000000.0,,,1439000000.0,-678000000.0,201000000.0,,-21000000.0,,36000000.0,298000000.0,1274000000.0,1169000000.0,,3498000000.0,-2329000000.0,-678000000.0,-3007000000.0,2443000000.0,379400000.0,380000000.0,380000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q3TTM,2015-10-01,2016-09-30,,476000000.0,11.49,-5.06,1.0,-4479000000.0,-5.06,2670000000.0,6066000000.0,1059000000.0,-2228000000.0,-2716000000.0,488000000.0,-1921000000.0,-307000000.0,1778000000.0,4152000000.0,,,1439000000.0,-28000000.0,286000000.0,,-21000000.0,,48000000.0,396000000.0,1778000000.0,2374000000.0,,5442000000.0,-3068000000.0,-28000000.0,-3096000000.0,4152000000.0,379400000.0,380000000.0,380000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 19:37:45+00:00,104000000.0,-0.65,-0.65,0.25,669000000.0,-0.65,91000000.0,173000000.0,-81000000.0,-200000000.0,-200000000.0,,-244000000.0,44000000.0,411000000.0,1365000000.0,,,,,103000000.0,,-17000000.0,,9000000.0,103000000.0,411000000.0,954000000.0,,1235000000.0,-281000000.0,,-281000000.0,1365000000.0,375400000.0,379000000.0,379000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q2YTD,2016-01-01,2016-06-30,,209000000.0,-1.63,-1.63,0.5,669000000.0,-1.63,186000000.0,173000000.0,-92000000.0,-571000000.0,-571000000.0,,-616000000.0,45000000.0,841000000.0,2449000000.0,,,,-678000000.0,152000000.0,,-16000000.0,,24000000.0,196000000.0,841000000.0,1608000000.0,,1593000000.0,15000000.0,-678000000.0,-663000000.0,2449000000.0,375400000.0,379000000.0,379000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q2TTM,2015-07-01,2016-06-30,,534000000.0,-1.86,-14.41,1.0,-5127000000.0,-14.41,2732000000.0,9133000000.0,1187000000.0,-5805000000.0,-6309000000.0,504000000.0,-5457000000.0,-348000000.0,1853000000.0,5689000000.0,,,,-905000000.0,378000000.0,,-16000000.0,,36000000.0,383000000.0,1853000000.0,3836000000.0,,8053000000.0,-4217000000.0,-905000000.0,-5122000000.0,5689000000.0,375400000.0,379000000.0,379000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 17:37:31+00:00,105000000.0,-0.98,-0.98,0.25,,-0.98,95000000.0,0.0,-11000000.0,-371000000.0,-371000000.0,,-372000000.0,1000000.0,430000000.0,1084000000.0,,,,-678000000.0,49000000.0,,1000000.0,,15000000.0,93000000.0,430000000.0,654000000.0,,358000000.0,296000000.0,-678000000.0,-382000000.0,1084000000.0,379600000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q1TTM,2015-04-01,2016-03-31,,547000000.0,-16.04,-16.04,1.0,-5002000000.0,-16.04,2866000000.0,9472000000.0,1999000000.0,-6402000000.0,-7026000000.0,624000000.0,-6073000000.0,-329000000.0,1958000000.0,6343000000.0,,,,-678000000.0,366000000.0,,1000000.0,,93000000.0,391000000.0,1958000000.0,4385000000.0,,8734000000.0,-4349000000.0,-678000000.0,-5027000000.0,6343000000.0,379600000.0,378000000.0,378000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:43:42+00:00,,3.42,3.42,1.0,2280000000.0,3.41,549000000.0,8000000.0,-585000000.0,1503000000.0,1503000000.0,,1304000000.0,199000000.0,1579000000.0,5796000000.0,,,,627000000.0,281000000.0,,,,16000000.0,395000000.0,1579000000.0,4217000000.0,397000000.0,3529000000.0,688000000.0,230000000.0,918000000.0,5796000000.0,381300000.0,381000000.0,383000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:43:26+00:00,,1.5,1.5,0.25,,1.5,108000000.0,0.0,-604000000.0,613000000.0,613000000.0,,572000000.0,41000000.0,420000000.0,1405000000.0,,,,-593000000.0,66000000.0,,,,4000000.0,106000000.0,420000000.0,985000000.0,99000000.0,284000000.0,701000000.0,-692000000.0,9000000.0,1405000000.0,381300000.0,381000000.0,383000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q2YTD,2017-01-01,2017-06-30,,,2.06,2.06,0.5,576000000.0,2.06,200000000.0,8000000.0,-333000000.0,880000000.0,880000000.0,,785000000.0,95000000.0,813000000.0,2942000000.0,,,,-252000000.0,144000000.0,,,,-6000000.0,209000000.0,813000000.0,2129000000.0,199000000.0,1131000000.0,998000000.0,-451000000.0,547000000.0,2942000000.0,381300000.0,381000000.0,383000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 15:20:04+00:00,,0.56,0.56,0.25,576000000.0,0.56,92000000.0,8000000.0,271000000.0,267000000.0,267000000.0,,213000000.0,54000000.0,393000000.0,1537000000.0,,,,341000000.0,78000000.0,,,,-10000000.0,103000000.0,393000000.0,1144000000.0,100000000.0,847000000.0,297000000.0,241000000.0,538000000.0,1537000000.0,380400000.0,380000000.0,383000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:43:42+00:00,,0.11,0.11,1.0,2405000000.0,0.11,503000000.0,511000000.0,672000000.0,286000000.0,286000000.0,,40000000.0,246000000.0,1787000000.0,7401000000.0,,,,23000000.0,323000000.0,,,,28000000.0,431000000.0,1787000000.0,5614000000.0,478000000.0,4201000000.0,1413000000.0,-455000000.0,958000000.0,7401000000.0,363600000.0,382000000.0,384000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:13:14+00:00,,0.21,0.21,,610000000.0,0.21,99000000.0,10000000.0,245000000.0,161000000.0,161000000.0,,81000000.0,80000000.0,474000000.0,2005000000.0,,,,1000000.0,85000000.0,-23000000.0,,,8000000.0,99000000.0,474000000.0,1508000000.0,192000000.0,911000000.0,597000000.0,-191000000.0,406000000.0,1982000000.0,385700000.0,383000000.0,385000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 18:08:50+00:00,,0.38,0.38,0.25,553000000.0,0.38,76000000.0,,182000000.0,206000000.0,206000000.0,,145000000.0,61000000.0,435000000.0,1738000000.0,,,,7000000.0,82000000.0,2000000.0,,,0.0,114000000.0,435000000.0,1305000000.0,99000000.0,825000000.0,480000000.0,-92000000.0,388000000.0,1740000000.0,381600000.0,382000000.0,384000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q1TTM,2017-04-01,2018-03-31,,,3.24,3.24,1.0,2257000000.0,3.23,533000000.0,,-674000000.0,1442000000.0,1442000000.0,,1236000000.0,206000000.0,1621000000.0,5997000000.0,,,,293000000.0,285000000.0,2000000.0,,,26000000.0,406000000.0,1621000000.0,4378000000.0,396000000.0,3507000000.0,871000000.0,-103000000.0,768000000.0,5999000000.0,381600000.0,382000000.0,384000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:13:14+00:00,,-0.45,-0.45,,711000000.0,-0.45,56000000.0,9000000.0,131000000.0,-117000000.0,-117000000.0,,-170000000.0,53000000.0,416000000.0,1479000000.0,,,,0.0,71000000.0,-2000000.0,,,7000000.0,98000000.0,416000000.0,1061000000.0,95000000.0,952000000.0,109000000.0,-95000000.0,14000000.0,1477000000.0,377800000.0,377000000.0,377000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-0.39,-0.39,0.77,2498000000.0,-0.39,496000000.0,511000000.0,657000000.0,78000000.0,78000000.0,,-152000000.0,140000000.0,1827000000.0,9019000000.0,,90000000.0,,-1653000000.0,319000000.0,-32000000.0,,,32000000.0,440000000.0,1827000000.0,7160000000.0,476000000.0,4296000000.0,2864000000.0,-2129000000.0,735000000.0,8987000000.0,391700000.0,376000000.0,376000000.0
