company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.93,1.93,0.1,1.9,,22682000.0,274036000.0,272346000.0,271743000.0,2293000.0,1167680000.0,2367874000.0,1690000.0,-1096000.0,-8216000.0,39572000.0,829671000.0,1167680000.0,1200194000.0,34659000.0,8048000.0,869243000.0,330951000.0,-34827000.0,296124000.0,2367874000.0,140900000.0,141349000.0,143395000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3,2011-07-01,2011-09-30,2011-11-07 17:25:56+00:00,0.43,0.43,,0.42,,-40627000.0,61200000.0,59603000.0,60597000.0,603000.0,322111000.0,619759000.0,1597000.0,,-7182000.0,26353000.0,231493000.0,322111000.0,297648000.0,16062000.0,2418000.0,257846000.0,39802000.0,-20826000.0,18976000.0,619759000.0,140900000.0,141349000.0,143395000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.45,1.45,0.05,1.42,,1042000.0,206053000.0,204363000.0,203917000.0,2136000.0,887222000.0,1799705000.0,1690000.0,,-8686000.0,33849000.0,643244000.0,887222000.0,912483000.0,27975000.0,6676000.0,677093000.0,235390000.0,-29985000.0,205405000.0,1799705000.0,140900000.0,141349000.0,143395000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.95,1.95,0.15,1.92,,84597000.0,276651000.0,276558000.0,274799000.0,1852000.0,1114570000.0,2289930000.0,93000.0,-1096000.0,-1619000.0,13557000.0,780235000.0,1114570000.0,1175360000.0,24596000.0,6898000.0,793792000.0,381568000.0,-19317000.0,362251000.0,2289930000.0,140100000.0,141052000.0,143373000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 17:07:25+00:00,0.53,0.53,,0.52,,17957000.0,75390000.0,74473000.0,74236000.0,1154000.0,294592000.0,609443000.0,917000.0,,-1434000.0,6863000.0,210984000.0,294592000.0,314851000.0,5570000.0,2430000.0,217847000.0,97004000.0,-4574000.0,92430000.0,609443000.0,140100000.0,141052000.0,143373000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.02,1.02,0.05,1.0,,41669000.0,144853000.0,144760000.0,143320000.0,1533000.0,565111000.0,1179946000.0,93000.0,,-1504000.0,7496000.0,411751000.0,565111000.0,614835000.0,11913000.0,4258000.0,419247000.0,195588000.0,-9159000.0,186429000.0,1179946000.0,140100000.0,141052000.0,143373000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.92,1.92,0.2,1.89,,91682000.0,274607000.0,275431000.0,272949000.0,1658000.0,1097469000.0,2245573000.0,-824000.0,-1096000.0,-907000.0,6937000.0,751634000.0,1097469000.0,1148104000.0,25712000.0,5295000.0,758571000.0,389533000.0,-21324000.0,368209000.0,2245573000.0,141000000.0,141614000.0,144044000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 14:09:33+00:00,0.49,0.49,0.05,0.48,,23712000.0,69463000.0,70287000.0,69084000.0,379000.0,270519000.0,570503000.0,-824000.0,,-70000.0,633000.0,200767000.0,270519000.0,299984000.0,6343000.0,1828000.0,201400000.0,98584000.0,-4585000.0,93999000.0,570503000.0,141000000.0,141614000.0,144044000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q4,2012-10-01,2012-12-31,,0.89,0.89,0.17,0.88,,-39630000.0,127929000.0,127929000.0,126801000.0,1128000.0,361235000.0,753288000.0,,2178000.0,-1198000.0,6855000.0,287992000.0,361235000.0,392053000.0,11997000.0,2110000.0,294847000.0,97206000.0,-11085000.0,86121000.0,753288000.0,141500000.0,141850000.0,143945000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:57:30+00:00,2.22,2.22,0.22,2.18,,8920000.0,318489000.0,318489000.0,314213000.0,4276000.0,1372042000.0,2928429000.0,,-3270000.0,-3169000.0,25717000.0,1148731000.0,1372042000.0,1556387000.0,56851000.0,8760000.0,1174448000.0,381939000.0,-51260000.0,330679000.0,2928429000.0,141500000.0,141850000.0,143945000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.61,1.61,0.21,1.58,,58524000.0,231953000.0,233643000.0,228015000.0,3938000.0,1387863000.0,2913154000.0,-1690000.0,-3097000.0,-2325000.0,20878000.0,1154342000.0,1387863000.0,1525291000.0,60693000.0,8211000.0,1175220000.0,350071000.0,-54807000.0,295264000.0,2913154000.0,140400000.0,141843000.0,143884000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3,2012-07-01,2012-09-30,2012-10-25 15:07:11+00:00,0.38,0.38,,0.37,,18960000.0,54292000.0,54292000.0,53364000.0,928000.0,331619000.0,695734000.0,,-2529000.0,-739000.0,15097000.0,260352000.0,331619000.0,364115000.0,14488000.0,2342000.0,275449000.0,88666000.0,-12885000.0,75781000.0,695734000.0,140400000.0,141843000.0,143884000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.33,1.33,0.06,1.3,,48550000.0,190560000.0,190560000.0,187412000.0,3148000.0,1010807000.0,2175141000.0,,-5448000.0,-1971000.0,18862000.0,860739000.0,1010807000.0,1164334000.0,44854000.0,6650000.0,879601000.0,284733000.0,-40175000.0,244558000.0,2175141000.0,140400000.0,141843000.0,143884000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.66,1.66,0.21,1.63,,-1063000.0,238861000.0,238954000.0,235248000.0,3613000.0,1378355000.0,2837179000.0,-93000.0,-568000.0,-8768000.0,32134000.0,1125483000.0,1378355000.0,1458824000.0,62267000.0,8287000.0,1157617000.0,301207000.0,-62748000.0,238459000.0,2837179000.0,141700000.0,141737000.0,143863000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2,2012-04-01,2012-06-30,2012-07-31 16:51:24+00:00,0.57,0.57,,0.56,,14875000.0,82040000.0,82040000.0,80764000.0,1276000.0,355525000.0,762994000.0,,1329000.0,-748000.0,2528000.0,296034000.0,355525000.0,407469000.0,14584000.0,2011000.0,298562000.0,108907000.0,-13321000.0,95586000.0,762994000.0,141700000.0,141737000.0,143863000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.95,0.95,0.06,0.93,,29590000.0,136268000.0,136268000.0,134048000.0,2220000.0,679188000.0,1479407000.0,,-2919000.0,-1232000.0,3765000.0,600387000.0,679188000.0,800219000.0,30366000.0,4308000.0,604152000.0,196067000.0,-27290000.0,168777000.0,1479407000.0,141700000.0,141737000.0,143863000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.62,1.62,0.21,1.59,,2019000.0,232211000.0,231387000.0,228720000.0,3491000.0,1317422000.0,2683628000.0,824000.0,-1897000.0,-9454000.0,36469000.0,1040433000.0,1317422000.0,1366206000.0,53253000.0,8706000.0,1076902000.0,289304000.0,-54001000.0,235303000.0,2683628000.0,140200000.0,141721000.0,143984000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 14:57:03+00:00,0.38,0.38,0.055,0.37,,14715000.0,54228000.0,54228000.0,53284000.0,944000.0,323663000.0,716413000.0,,-4248000.0,-484000.0,1237000.0,304353000.0,323663000.0,392750000.0,15782000.0,2297000.0,305590000.0,87160000.0,-13969000.0,73191000.0,716413000.0,140200000.0,141721000.0,143984000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q4,2013-10-01,2013-12-31,,0.53,0.53,0.19,0.52,,12551000.0,76031000.0,76031000.0,74428000.0,1603000.0,355819000.0,753658000.0,,656000.0,393000.0,8291000.0,292127000.0,355819000.0,397839000.0,11455000.0,1567000.0,300418000.0,97421000.0,-9495000.0,87926000.0,753658000.0,142400000.0,142663000.0,144965000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:57:30+00:00,2.2,2.2,0.25,2.16,,52150000.0,318161000.0,318161000.0,313192000.0,4969000.0,1373358000.0,2950770000.0,,976000.0,-8329000.0,13356000.0,1144890000.0,1373358000.0,1577412000.0,49625000.0,8123000.0,1158246000.0,419166000.0,-49831000.0,369335000.0,2950770000.0,142400000.0,142663000.0,144965000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.56,2.56,0.23,2.52,,-31000.0,370059000.0,370059000.0,365565000.0,4494000.0,1378774000.0,2950400000.0,,2498000.0,-9920000.0,11920000.0,1140755000.0,1378774000.0,1571626000.0,50167000.0,8666000.0,1152675000.0,418951000.0,-51421000.0,367530000.0,2950400000.0,142600000.0,142421000.0,144698000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3,2013-07-01,2013-09-30,2013-10-29 16:35:10+00:00,0.56,0.56,,0.55,,13187000.0,80866000.0,80866000.0,79851000.0,1015000.0,327601000.0,704018000.0,,-83000.0,-1581000.0,2231000.0,269165000.0,327601000.0,376417000.0,11442000.0,2138000.0,271396000.0,105021000.0,-10885000.0,94136000.0,704018000.0,142600000.0,142421000.0,144698000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.67,1.67,0.06,1.64,,39599000.0,242130000.0,242130000.0,238764000.0,3366000.0,1017539000.0,2197112000.0,,320000.0,-8722000.0,5065000.0,852763000.0,1017539000.0,1179573000.0,38170000.0,6556000.0,857828000.0,321745000.0,-40336000.0,281409000.0,2197112000.0,142600000.0,142421000.0,144698000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.38,2.38,0.23,2.34,,5742000.0,343485000.0,343485000.0,339078000.0,4407000.0,1382792000.0,2942116000.0,,52000.0,-9078000.0,24786000.0,1131942000.0,1382792000.0,1559324000.0,53213000.0,8870000.0,1156728000.0,402596000.0,-53421000.0,349175000.0,2942116000.0,143000000.0,142922000.0,145133000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 17:25:09+00:00,0.61,0.61,,0.6,,22870000.0,88691000.0,88691000.0,87228000.0,1463000.0,346054000.0,761010000.0,,2182000.0,-4223000.0,2169000.0,289921000.0,346054000.0,414956000.0,11507000.0,2243000.0,292090000.0,122866000.0,-13487000.0,109379000.0,761010000.0,143000000.0,142922000.0,145133000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.11,1.11,0.06,1.09,,26412000.0,161264000.0,161264000.0,158913000.0,2351000.0,689938000.0,1493094000.0,,403000.0,-7141000.0,2834000.0,583598000.0,689938000.0,803156000.0,26728000.0,4418000.0,586432000.0,216724000.0,-29451000.0,187273000.0,1493094000.0,143000000.0,142922000.0,145133000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.34,2.34,0.23,2.3,,-2253000.0,336834000.0,336834000.0,332614000.0,4220000.0,1392263000.0,2944100000.0,,-801000.0,-5603000.0,25145000.0,1138055000.0,1392263000.0,1551837000.0,56290000.0,8638000.0,1163200000.0,388637000.0,-53255000.0,335382000.0,2944100000.0,143400000.0,142775000.0,145099000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2013.0,Q1,2013-01-01,2013-03-31,2013-05-09 16:36:55+00:00,0.5,0.5,0.0625,0.49,,3542000.0,72573000.0,72573000.0,71685000.0,888000.0,343884000.0,732084000.0,,-1779000.0,-2918000.0,665000.0,293677000.0,343884000.0,388200000.0,15221000.0,2175000.0,294342000.0,93858000.0,-15964000.0,77894000.0,732084000.0,143400000.0,142775000.0,145099000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:14:12+00:00,2.28,2.28,0.265,2.24,,81100000.0,322900000.0,322900000.0,322900000.0,0.0,1322800000.0,2922600000.0,,-400000.0,100000.0,11100000.0,1143100000.0,1322800000.0,1599800000.0,46900000.0,5600000.0,1154200000.0,445600000.0,-41200000.0,404400000.0,2922600000.0,141600000.0,141700000.0,144200000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q4,2014-10-01,2014-12-31,,0.61,0.61,0.2,0.6,,11352000.0,84666000.0,84666000.0,84729000.0,-63000.0,326035000.0,719061000.0,,1257000.0,1863000.0,6565000.0,283137000.0,326035000.0,393026000.0,11447000.0,1021000.0,289702000.0,103324000.0,-8563000.0,94761000.0,719061000.0,141600000.0,141700000.0,144200000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.2,2.2,0.25,2.16,,82299000.0,314265000.0,314265000.0,312599000.0,1666000.0,1352584000.0,2957197000.0,,-1001000.0,-1370000.0,12826000.0,1152090000.0,1352584000.0,1604613000.0,46908000.0,6146000.0,1164916000.0,439697000.0,-42132000.0,397565000.0,2957197000.0,142100000.0,141800000.0,144300000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:42:34+00:00,0.53,0.53,,0.52,,21200000.0,75300000.0,75300000.0,75300000.0,0.0,320100000.0,708200000.0,,-1000000.0,-800000.0,2500000.0,276000000.0,320100000.0,388100000.0,12700000.0,1400000.0,278500000.0,109600000.0,-12100000.0,97500000.0,708200000.0,142100000.0,141800000.0,144300000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.67,1.67,0.07,1.64,,69748000.0,238234000.0,238234000.0,238171000.0,63000.0,996765000.0,2203539000.0,,-1657000.0,-1763000.0,4535000.0,859963000.0,996765000.0,1206774000.0,35453000.0,4579000.0,864498000.0,342276000.0,-32637000.0,309639000.0,2203539000.0,142100000.0,141800000.0,144300000.0
Dentsply Sirona Inc,XRAY,9NHEHR1SOZCYXDO8HO28,818479,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.23,2.23,0.25,2.19,,74286000.0,319831000.0,319831000.0,317150000.0,2681000.0,1360085000.0,2953015000.0,,-84000.0,-2151000.0,12557000.0,1145255000.0,1360085000.0,1592930000.0,45650000.0,6884000.0,1157812000.0,435118000.0,-40917000.0,394201000.0,2953015000.0,142800000.0,141790000.0,144164000.0
