company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q3,2014-07-01,2014-09-30,,,220000000.0,-28000000.0,146000000.0,,-121000000.0,,-642000000.0,-244000000.0,976000000.0,-642000000.0,-244000000.0,976000000.0,62000000.0,582000000.0,582000000.0,28000000.0,17000000.0,45000000.0,-315000000.0,-10000000.0,-291000000.0,-18000000.0,-205000000.0,,12000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q2TTM,2013-07-01,2014-06-30,,-32000000.0,865000000.0,-4000000.0,59000000.0,,891000000.0,,-2189000000.0,-734000000.0,3136000000.0,-2189000000.0,-734000000.0,3136000000.0,209000000.0,2199000000.0,2199000000.0,13000000.0,167000000.0,-6000000.0,-1248000000.0,-206000000.0,-898000000.0,-647000000.0,-1339000000.0,-13000000.0,365000000.0,43000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q2,2014-04-01,2014-06-30,,,217000000.0,10000000.0,7000000.0,,240000000.0,,-501000000.0,-147000000.0,842000000.0,-501000000.0,-147000000.0,842000000.0,204000000.0,530000000.0,530000000.0,88000000.0,44000000.0,-9000000.0,-318000000.0,-75000000.0,-181000000.0,9000000.0,-476000000.0,,118000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-23 10:57:53+00:00,,435000000.0,-2000000.0,-152000000.0,,895000000.0,,-681000000.0,-281000000.0,1279000000.0,-681000000.0,-281000000.0,1279000000.0,315000000.0,1076000000.0,1076000000.0,-80000000.0,81000000.0,-4000000.0,-627000000.0,-113000000.0,-439000000.0,-113000000.0,-917000000.0,,275000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q1TTM,2013-04-01,2014-03-31,,-32000000.0,860000000.0,-36000000.0,-59000000.0,,1151000000.0,,-1979000000.0,-799000000.0,2870000000.0,-1979000000.0,-799000000.0,2870000000.0,56000000.0,2216000000.0,2216000000.0,-147000000.0,219000000.0,-11000000.0,-1243000000.0,-131000000.0,-937000000.0,-915000000.0,-1171000000.0,-20000000.0,257000000.0,55000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 11:15:33+00:00,,218000000.0,-12000000.0,-159000000.0,,655000000.0,,-180000000.0,-134000000.0,437000000.0,-180000000.0,-134000000.0,437000000.0,111000000.0,546000000.0,546000000.0,-168000000.0,37000000.0,5000000.0,-309000000.0,-38000000.0,-258000000.0,-122000000.0,-441000000.0,,157000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 10:52:12+00:00,,746000000.0,-128000000.0,-700000000.0,,1403000000.0,,-1298000000.0,-1050000000.0,2306000000.0,-1298000000.0,-1050000000.0,2306000000.0,-170000000.0,1066000000.0,1066000000.0,1194000000.0,140000000.0,-12000000.0,-1423000000.0,-146000000.0,-1056000000.0,-557000000.0,-861000000.0,,164000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q4,2015-10-01,2015-12-31,,,181000000.0,-23000000.0,-6000000.0,,300000000.0,,-439000000.0,-227000000.0,665000000.0,-439000000.0,-227000000.0,665000000.0,-24000000.0,344000000.0,344000000.0,146000000.0,38000000.0,13000000.0,-320000000.0,-46000000.0,-258000000.0,-99000000.0,-358000000.0,,64000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-24 10:58:39+00:00,,565000000.0,-105000000.0,-694000000.0,,1103000000.0,,-859000000.0,-823000000.0,1641000000.0,-859000000.0,-823000000.0,1641000000.0,-146000000.0,722000000.0,722000000.0,1048000000.0,102000000.0,-25000000.0,-1103000000.0,-100000000.0,-798000000.0,-458000000.0,-503000000.0,,100000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q3TTM,2014-10-01,2015-09-30,,,772000000.0,-522000000.0,-801000000.0,,2307000000.0,,-1429000000.0,-1068000000.0,2231000000.0,-1429000000.0,-1068000000.0,2231000000.0,-788000000.0,659000000.0,659000000.0,1601000000.0,11000000.0,-12000000.0,-1417000000.0,-128000000.0,-1107000000.0,-1010000000.0,-1320000000.0,,179000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q3,2015-07-01,2015-09-30,,,182000000.0,-57000000.0,69000000.0,,405000000.0,,-455000000.0,-297000000.0,849000000.0,-455000000.0,-297000000.0,849000000.0,40000000.0,529000000.0,529000000.0,69000000.0,20000000.0,-17000000.0,-321000000.0,-18000000.0,-271000000.0,-414000000.0,-145000000.0,,9000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-25 11:03:54+00:00,,383000000.0,-48000000.0,-763000000.0,,698000000.0,,-404000000.0,-526000000.0,792000000.0,-404000000.0,-526000000.0,792000000.0,-186000000.0,193000000.0,193000000.0,979000000.0,82000000.0,-8000000.0,-782000000.0,-82000000.0,-527000000.0,-44000000.0,-358000000.0,,91000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q2TTM,2014-07-01,2015-06-30,,,810000000.0,-493000000.0,-724000000.0,,1781000000.0,,-1616000000.0,-1015000000.0,2358000000.0,-1616000000.0,-1015000000.0,2358000000.0,-766000000.0,712000000.0,712000000.0,1560000000.0,8000000.0,50000000.0,-1411000000.0,-120000000.0,-1127000000.0,-614000000.0,-1380000000.0,,182000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q2,2015-04-01,2015-06-30,,,189000000.0,-3000000.0,-488000000.0,,-90000000.0,,-508000000.0,-245000000.0,772000000.0,-508000000.0,-245000000.0,772000000.0,16000000.0,-293000000.0,-293000000.0,1364000000.0,41000000.0,16000000.0,-321000000.0,-36000000.0,-243000000.0,-28000000.0,-110000000.0,,18000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 11:13:34+00:00,,194000000.0,-45000000.0,-275000000.0,,788000000.0,,104000000.0,-281000000.0,20000000.0,104000000.0,-281000000.0,20000000.0,-202000000.0,486000000.0,486000000.0,-385000000.0,41000000.0,-24000000.0,-461000000.0,-46000000.0,-284000000.0,-16000000.0,-248000000.0,,73000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q1TTM,2014-04-01,2015-03-31,,,838000000.0,-480000000.0,-229000000.0,,2111000000.0,,-1609000000.0,-917000000.0,2428000000.0,-1609000000.0,-917000000.0,2428000000.0,-578000000.0,1535000000.0,1535000000.0,284000000.0,11000000.0,25000000.0,-1408000000.0,-159000000.0,-1065000000.0,-577000000.0,-1746000000.0,,282000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 10:35:54+00:00,,705000000.0,-11000000.0,319000000.0,,1293000000.0,,-2185000000.0,-732000000.0,3232000000.0,-2185000000.0,-732000000.0,3232000000.0,304000000.0,2219000000.0,2219000000.0,-11000000.0,107000000.0,49000000.0,-1311000000.0,-221000000.0,-771000000.0,-1535000000.0,-739000000.0,,188000000.0,23000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q4,2016-10-01,2016-12-31,,,177000000.0,-28000000.0,183000000.0,,1000000.0,,-648000000.0,-156000000.0,871000000.0,-648000000.0,-156000000.0,871000000.0,39000000.0,518000000.0,518000000.0,-7000000.0,10000000.0,-26000000.0,-330000000.0,-88000000.0,-189000000.0,-102000000.0,-227000000.0,,124000000.0,23000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-23 10:59:29+00:00,,528000000.0,17000000.0,136000000.0,,1292000000.0,,-1537000000.0,-576000000.0,2361000000.0,-1537000000.0,-576000000.0,2361000000.0,265000000.0,1701000000.0,1701000000.0,-4000000.0,97000000.0,75000000.0,-981000000.0,-133000000.0,-582000000.0,-1433000000.0,-512000000.0,,64000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q3TTM,2015-10-01,2016-09-30,,,709000000.0,-6000000.0,130000000.0,,1592000000.0,,-1976000000.0,-803000000.0,3026000000.0,-1976000000.0,-803000000.0,3026000000.0,241000000.0,2045000000.0,2045000000.0,142000000.0,135000000.0,88000000.0,-1301000000.0,-179000000.0,-840000000.0,-1532000000.0,-870000000.0,,128000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q3,2016-07-01,2016-09-30,,,179000000.0,6000000.0,181000000.0,,496000000.0,,-534000000.0,-192000000.0,948000000.0,-534000000.0,-192000000.0,948000000.0,228000000.0,563000000.0,563000000.0,25000000.0,39000000.0,59000000.0,-331000000.0,-60000000.0,-185000000.0,-519000000.0,-219000000.0,,-6000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 11:13:20+00:00,,349000000.0,11000000.0,-45000000.0,,796000000.0,,-1003000000.0,-384000000.0,1413000000.0,-1003000000.0,-384000000.0,1413000000.0,37000000.0,1138000000.0,1138000000.0,-29000000.0,58000000.0,16000000.0,-650000000.0,-73000000.0,-397000000.0,-914000000.0,-293000000.0,,70000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q2TTM,2015-07-01,2016-06-30,,,712000000.0,-69000000.0,18000000.0,,1501000000.0,,-1897000000.0,-908000000.0,2927000000.0,-1897000000.0,-908000000.0,2927000000.0,53000000.0,2011000000.0,2011000000.0,186000000.0,116000000.0,12000000.0,-1291000000.0,-137000000.0,-926000000.0,-1427000000.0,-796000000.0,,143000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q2,2016-04-01,2016-06-30,,,177000000.0,4000000.0,94000000.0,,,,-688000000.0,-155000000.0,860000000.0,-688000000.0,-155000000.0,860000000.0,21000000.0,578000000.0,578000000.0,11000000.0,27000000.0,8000000.0,-332000000.0,-14000000.0,-177000000.0,-230000000.0,-153000000.0,,28000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 11:12:09+00:00,,172000000.0,7000000.0,-139000000.0,,796000000.0,,-315000000.0,-229000000.0,553000000.0,-315000000.0,-229000000.0,553000000.0,16000000.0,560000000.0,560000000.0,-40000000.0,31000000.0,8000000.0,-318000000.0,-59000000.0,-220000000.0,-684000000.0,-140000000.0,,42000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q1TTM,2015-04-01,2016-03-31,,,724000000.0,-76000000.0,-564000000.0,,1411000000.0,,-1717000000.0,-998000000.0,2839000000.0,-1717000000.0,-998000000.0,2839000000.0,48000000.0,1140000000.0,1140000000.0,1539000000.0,130000000.0,20000000.0,-1280000000.0,-159000000.0,-992000000.0,-1225000000.0,-753000000.0,,133000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:28:27+00:00,,724000000.0,36000000.0,-217000000.0,,1297000000.0,,-2421000000.0,-851000000.0,2929000000.0,-2421000000.0,-851000000.0,2929000000.0,-307000000.0,2319000000.0,2319000000.0,103000000.0,121000000.0,-38000000.0,-1359000000.0,-214000000.0,-785000000.0,-1569000000.0,-911000000.0,,183000000.0,3000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q4,2017-10-01,2017-12-31,,,184000000.0,13000000.0,18000000.0,,249000000.0,,-741000000.0,-174000000.0,863000000.0,-741000000.0,-174000000.0,863000000.0,-39000000.0,625000000.0,625000000.0,36000000.0,7000000.0,-9000000.0,-342000000.0,-91000000.0,-190000000.0,-548000000.0,-107000000.0,,113000000.0,3000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-22 11:10:35+00:00,,540000000.0,23000000.0,-235000000.0,,1048000000.0,,-1680000000.0,-677000000.0,2066000000.0,-1680000000.0,-677000000.0,2066000000.0,-268000000.0,1694000000.0,1694000000.0,67000000.0,114000000.0,-29000000.0,-1017000000.0,-123000000.0,-595000000.0,-1021000000.0,-804000000.0,,70000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q3TTM,2016-10-01,2017-09-30,,,717000000.0,-5000000.0,-52000000.0,,1049000000.0,,-2328000000.0,-833000000.0,2937000000.0,-2328000000.0,-833000000.0,2937000000.0,-229000000.0,2212000000.0,2212000000.0,60000000.0,124000000.0,-55000000.0,-1347000000.0,-211000000.0,-784000000.0,-1123000000.0,-1031000000.0,,194000000.0,23000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q3,2017-07-01,2017-09-30,,,182000000.0,5000000.0,7000000.0,,590000000.0,,-916000000.0,-290000000.0,805000000.0,-916000000.0,-290000000.0,805000000.0,-396000000.0,579000000.0,579000000.0,37000000.0,7000000.0,-19000000.0,-343000000.0,-62000000.0,-209000000.0,-963000000.0,-207000000.0,,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-24 11:16:31+00:00,,358000000.0,18000000.0,-242000000.0,,458000000.0,,-764000000.0,-387000000.0,1261000000.0,-764000000.0,-387000000.0,1261000000.0,128000000.0,1115000000.0,1115000000.0,30000000.0,107000000.0,-10000000.0,-674000000.0,-61000000.0,-386000000.0,-58000000.0,-597000000.0,,70000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q2TTM,2016-07-01,2017-06-30,,,714000000.0,-4000000.0,122000000.0,,955000000.0,,-1946000000.0,-735000000.0,3080000000.0,-1946000000.0,-735000000.0,3080000000.0,395000000.0,2196000000.0,2196000000.0,48000000.0,156000000.0,23000000.0,-1335000000.0,-209000000.0,-760000000.0,-679000000.0,-1043000000.0,,188000000.0,23000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q2,2017-04-01,2017-06-30,,,180000000.0,-3000000.0,53000000.0,,262000000.0,,-397000000.0,-209000000.0,825000000.0,-397000000.0,-209000000.0,825000000.0,216000000.0,540000000.0,540000000.0,52000000.0,29000000.0,-14000000.0,-345000000.0,-24000000.0,-171000000.0,-41000000.0,-302000000.0,,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q1,2017-01-01,2017-03-31,2018-04-23 11:12:10+00:00,,178000000.0,21000000.0,-295000000.0,,196000000.0,,-367000000.0,-178000000.0,436000000.0,-367000000.0,-178000000.0,436000000.0,-88000000.0,575000000.0,575000000.0,-22000000.0,78000000.0,4000000.0,-329000000.0,-37000000.0,-215000000.0,-17000000.0,-295000000.0,,70000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q1TTM,2016-04-01,2017-03-31,,,711000000.0,3000000.0,163000000.0,,693000000.0,,-2237000000.0,-681000000.0,3115000000.0,-2237000000.0,-681000000.0,3115000000.0,200000000.0,2234000000.0,2234000000.0,7000000.0,154000000.0,45000000.0,-1322000000.0,-199000000.0,-766000000.0,-868000000.0,-894000000.0,,216000000.0,23000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:28:27+00:00,,882000000.0,-30000000.0,391000000.0,,507000000.0,,-2115000000.0,-902000000.0,2970000000.0,-2115000000.0,-902000000.0,2970000000.0,-77000000.0,1445000000.0,1445000000.0,252000000.0,62000000.0,5000000.0,-1386000000.0,-353000000.0,-877000000.0,-498000000.0,-800000000.0,,272000000.0,51000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q4,2018-10-01,2018-12-31,,,230000000.0,-2000000.0,117000000.0,,54000000.0,,-632000000.0,-270000000.0,949000000.0,-632000000.0,-270000000.0,949000000.0,45000000.0,421000000.0,421000000.0,181000000.0,12000000.0,8000000.0,-347000000.0,-135000000.0,-311000000.0,-147000000.0,-204000000.0,,133000000.0,35000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-22 11:03:50+00:00,,652000000.0,-28000000.0,274000000.0,,453000000.0,,-1483000000.0,-632000000.0,2021000000.0,-1483000000.0,-632000000.0,2021000000.0,-122000000.0,1024000000.0,1024000000.0,71000000.0,50000000.0,-3000000.0,-1039000000.0,-218000000.0,-566000000.0,-351000000.0,-596000000.0,,139000000.0,16000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q3TTM,2017-10-01,2018-09-30,,,836000000.0,-15000000.0,292000000.0,,702000000.0,,-2224000000.0,-806000000.0,2884000000.0,-2224000000.0,-806000000.0,2884000000.0,-161000000.0,1649000000.0,1649000000.0,107000000.0,57000000.0,-12000000.0,-1381000000.0,-309000000.0,-756000000.0,-899000000.0,-703000000.0,,252000000.0,19000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q3,2018-07-01,2018-09-30,,,217000000.0,-9000000.0,56000000.0,,349000000.0,,-453000000.0,-220000000.0,692000000.0,-453000000.0,-220000000.0,692000000.0,10000000.0,462000000.0,462000000.0,-43000000.0,28000000.0,9000000.0,-348000000.0,-71000000.0,-219000000.0,-306000000.0,-176000000.0,,45000000.0,16000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 11:19:57+00:00,,435000000.0,-19000000.0,218000000.0,,104000000.0,,-1030000000.0,-412000000.0,1329000000.0,-1030000000.0,-412000000.0,1329000000.0,-132000000.0,562000000.0,562000000.0,114000000.0,22000000.0,-12000000.0,-691000000.0,-147000000.0,-347000000.0,-45000000.0,-420000000.0,,94000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q2TTM,2017-07-01,2018-06-30,,,801000000.0,-1000000.0,243000000.0,,943000000.0,,-2687000000.0,-876000000.0,2997000000.0,-2687000000.0,-876000000.0,2997000000.0,-567000000.0,1766000000.0,1766000000.0,187000000.0,36000000.0,-40000000.0,-1376000000.0,-300000000.0,-746000000.0,-1556000000.0,-734000000.0,,207000000.0,3000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q2,2018-04-01,2018-06-30,,,224000000.0,-26000000.0,44000000.0,,-145000000.0,,-747000000.0,-156000000.0,787000000.0,-747000000.0,-156000000.0,787000000.0,-142000000.0,465000000.0,465000000.0,54000000.0,8000000.0,-9000000.0,-350000000.0,-64000000.0,-158000000.0,-37000000.0,-223000000.0,,75000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q1,2018-01-01,2018-03-31,2019-04-22 11:14:57+00:00,,211000000.0,7000000.0,174000000.0,,249000000.0,,-283000000.0,-256000000.0,542000000.0,-283000000.0,-256000000.0,542000000.0,10000000.0,97000000.0,97000000.0,60000000.0,14000000.0,-3000000.0,-341000000.0,-83000000.0,-189000000.0,-8000000.0,-197000000.0,,19000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q1TTM,2017-04-01,2018-03-31,,,757000000.0,22000000.0,252000000.0,,1350000000.0,,-2337000000.0,-929000000.0,3035000000.0,-2337000000.0,-929000000.0,3035000000.0,-209000000.0,1841000000.0,1841000000.0,185000000.0,57000000.0,-45000000.0,-1371000000.0,-260000000.0,-759000000.0,-1560000000.0,-813000000.0,,132000000.0,3000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:28:27+00:00,,917000000.0,1000000.0,-259000000.0,,1009000000.0,,-1792000000.0,-1042000000.0,2736000000.0,-1792000000.0,-1042000000.0,2736000000.0,-97000000.0,2197000000.0,2197000000.0,-119000000.0,228000000.0,-49000000.0,-1408000000.0,-568000000.0,-1209000000.0,-821000000.0,-800000000.0,,542000000.0,242000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q4,2019-10-01,2019-12-31,,,217000000.0,9000000.0,142000000.0,,-15000000.0,,-632000000.0,-275000000.0,924000000.0,-632000000.0,-275000000.0,924000000.0,26000000.0,556000000.0,556000000.0,9000000.0,17000000.0,-9000000.0,-354000000.0,-215000000.0,-342000000.0,-24000000.0,-256000000.0,,255000000.0,36000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-22 11:03:50+00:00,,700000000.0,-8000000.0,-401000000.0,,1024000000.0,,-1160000000.0,-767000000.0,1812000000.0,-1160000000.0,-767000000.0,1812000000.0,-123000000.0,1641000000.0,1641000000.0,-128000000.0,211000000.0,-40000000.0,-1054000000.0,-353000000.0,-867000000.0,-797000000.0,-544000000.0,,287000000.0,206000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q3TTM,2018-10-01,2019-09-30,,,930000000.0,-10000000.0,-284000000.0,,1078000000.0,,-1792000000.0,-1037000000.0,2761000000.0,-1792000000.0,-1037000000.0,2761000000.0,-78000000.0,2062000000.0,2062000000.0,53000000.0,223000000.0,-32000000.0,-1401000000.0,-488000000.0,-1178000000.0,-944000000.0,-748000000.0,,420000000.0,241000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q3,2019-07-01,2019-09-30,,,230000000.0,-12000000.0,118000000.0,,-215000000.0,,-747000000.0,-245000000.0,886000000.0,-747000000.0,-245000000.0,886000000.0,-118000000.0,680000000.0,680000000.0,-142000000.0,51000000.0,-44000000.0,-354000000.0,-167000000.0,-298000000.0,-15000000.0,-214000000.0,,58000000.0,206000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q2TTM,2018-07-01,2019-06-30,,,917000000.0,-7000000.0,-346000000.0,,1642000000.0,,-1498000000.0,-1012000000.0,2567000000.0,-1498000000.0,-1012000000.0,2567000000.0,50000000.0,1844000000.0,1844000000.0,152000000.0,200000000.0,21000000.0,-1395000000.0,-392000000.0,-1099000000.0,-1235000000.0,-710000000.0,,407000000.0,51000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q2,2019-04-01,2019-06-30,,,236000000.0,4000000.0,-153000000.0,,388000000.0,,-371000000.0,-198000000.0,609000000.0,-371000000.0,-198000000.0,609000000.0,44000000.0,495000000.0,495000000.0,31000000.0,134000000.0,4000000.0,-355000000.0,-106000000.0,-253000000.0,-372000000.0,-166000000.0,,157000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-23 11:19:57+00:00,,470000000.0,4000000.0,-519000000.0,,1239000000.0,,-413000000.0,-522000000.0,926000000.0,-413000000.0,-522000000.0,926000000.0,-5000000.0,961000000.0,961000000.0,14000000.0,160000000.0,4000000.0,-700000000.0,-186000000.0,-569000000.0,-782000000.0,-330000000.0,,229000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 11:21:44+00:00,,234000000.0,,-366000000.0,,851000000.0,,-42000000.0,-324000000.0,317000000.0,-42000000.0,-324000000.0,317000000.0,-49000000.0,466000000.0,466000000.0,-17000000.0,26000000.0,0.0,-345000000.0,-80000000.0,-316000000.0,-410000000.0,-164000000.0,,72000000.0,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q1TTM,2018-04-01,2019-03-31,,,905000000.0,-37000000.0,-149000000.0,,1109000000.0,,-1874000000.0,-970000000.0,2745000000.0,-1874000000.0,-970000000.0,2745000000.0,-136000000.0,1814000000.0,1814000000.0,175000000.0,74000000.0,8000000.0,-1390000000.0,-350000000.0,-1004000000.0,-900000000.0,-767000000.0,,325000000.0,51000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2020.0,Q1TTM,2019-04-01,2020-03-31,,,896000000.0,1000000.0,-47000000.0,,1399000000.0,,-1530000000.0,-1077000000.0,3123000000.0,-1530000000.0,-1077000000.0,3123000000.0,517000000.0,2406000000.0,2406000000.0,-132000000.0,310000000.0,-47000000.0,-1420000000.0,-593000000.0,-1245000000.0,-969000000.0,-850000000.0,,566000000.0,242000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2020.0,Q1,2020-01-01,2020-03-31,2020-04-22 11:21:44+00:00,,213000000.0,,-154000000.0,,1241000000.0,,220000000.0,-359000000.0,704000000.0,220000000.0,-359000000.0,704000000.0,565000000.0,675000000.0,675000000.0,-30000000.0,108000000.0,2000000.0,-357000000.0,-105000000.0,-352000000.0,-558000000.0,-214000000.0,,96000000.0,
