company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2012.0,FY,,2012-12-31,2014-02-14 10:34:41+00:00,2443000000.0,2642000000.0,2244000000.0,,-2059000000.0,1106000000.0,1017000000.0,,,289000000.0,3337000000.0,,246000000.0,5070000000.0,355000000.0,2348000000.0,8095000000.0,302000000.0,,488000000.0,1992000000.0,395000000.0,,493000000.0,0.0,856000000.0,945000000.0,,8823000000.0,1115000000.0,,19873000000.0,4985000000.0,6589000000.0,6091000000.0,4985000000.0,5287000000.0,14586000000.0,19873000000.0,5189000000.0,8495000000.0,0.0,-2796000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2012.0,Q3,,2012-09-30,2012-11-05 12:45:40+00:00,2343000000.0,2734000000.0,2117000000.0,9982000000.0,,1249000000.0,5535000000.0,,,,3331000000.0,18081000000.0,247000000.0,5130000000.0,398000000.0,2373000000.0,8099000000.0,304000000.0,,,1410000000.0,395000000.0,,570000000.0,291000000.0,641000000.0,1633000000.0,,,1274000000.0,,20037000000.0,5535000000.0,6926000000.0,6025000000.0,5535000000.0,5839000000.0,14198000000.0,20037000000.0,5012000000.0,8173000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2012.0,Q2,,2012-06-30,2012-08-03 10:27:03+00:00,2371000000.0,2681000000.0,1898000000.0,9809000000.0,,994000000.0,5437000000.0,,,,3313000000.0,17786000000.0,250000000.0,5695000000.0,390000000.0,2368000000.0,7977000000.0,287000000.0,,,1465000000.0,394000000.0,,549000000.0,292000000.0,680000000.0,1579000000.0,,,572000000.0,,19596000000.0,5437000000.0,6592000000.0,5133000000.0,5437000000.0,5724000000.0,13872000000.0,19596000000.0,5027000000.0,8739000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2012.0,Q1,,2012-03-31,2012-05-04 11:33:44+00:00,2382000000.0,2672000000.0,1885000000.0,10393000000.0,,785000000.0,5353000000.0,,,,3373000000.0,18511000000.0,260000000.0,5707000000.0,395000000.0,2354000000.0,8118000000.0,285000000.0,,,1423000000.0,394000000.0,,506000000.0,291000000.0,700000000.0,1540000000.0,,,691000000.0,,19557000000.0,5353000000.0,6317000000.0,5249000000.0,5353000000.0,5638000000.0,13919000000.0,19557000000.0,5122000000.0,8670000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2013.0,FY,,2013-12-31,2015-02-18 09:11:32+00:00,2598000000.0,2545000000.0,2060000000.0,,-2242000000.0,1054000000.0,1130000000.0,,,309000000.0,3181000000.0,,243000000.0,5386000000.0,382000000.0,2233000000.0,7948000000.0,284000000.0,,817000000.0,1312000000.0,,,718000000.0,506000000.0,615000000.0,416000000.0,,9714000000.0,375000000.0,,18919000000.0,4856000000.0,6550000000.0,5848000000.0,4856000000.0,5140000000.0,13779000000.0,18919000000.0,4421000000.0,7931000000.0,0.0,-3746000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2013.0,Q3,,2013-09-30,2013-11-01 11:57:38+00:00,2360000000.0,2502000000.0,2023000000.0,,,1179000000.0,4667000000.0,,,310000000.0,3223000000.0,,257000000.0,5388000000.0,429000000.0,2245000000.0,7871000000.0,309000000.0,,,1725000000.0,0.0,396000000.0,572000000.0,,690000000.0,1495000000.0,,,1087000000.0,,19364000000.0,4667000000.0,6894000000.0,5780000000.0,4667000000.0,4976000000.0,14388000000.0,19364000000.0,4599000000.0,8608000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2013.0,Q2,,2013-06-30,2013-08-02 10:31:26+00:00,2469000000.0,2490000000.0,2087000000.0,,,1160000000.0,4373000000.0,,,312000000.0,3200000000.0,,224000000.0,5387000000.0,429000000.0,2327000000.0,7834000000.0,287000000.0,,,1730000000.0,395000000.0,,754000000.0,,701000000.0,1567000000.0,,,1302000000.0,,19514000000.0,4373000000.0,6731000000.0,6170000000.0,4373000000.0,4660000000.0,14854000000.0,19514000000.0,4949000000.0,8684000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2013.0,Q1,,2013-03-31,2013-05-02 09:53:13+00:00,2470000000.0,2717000000.0,2160000000.0,,,1109000000.0,4700000000.0,,,313000000.0,3328000000.0,,234000000.0,4571000000.0,428000000.0,2364000000.0,7979000000.0,285000000.0,,,1868000000.0,395000000.0,,524000000.0,,668000000.0,1471000000.0,,,1908000000.0,,19746000000.0,4700000000.0,6714000000.0,6851000000.0,4700000000.0,4985000000.0,14761000000.0,19746000000.0,5053000000.0,7910000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,FY,,2014-12-31,2016-02-11 11:19:13+00:00,2616000000.0,2223000000.0,1974000000.0,,-3312000000.0,789000000.0,1168000000.0,,,310000000.0,1628000000.0,,,5630000000.0,257000000.0,1892000000.0,7359000000.0,270000000.0,,587000000.0,1693000000.0,,,655000000.0,,723000000.0,391000000.0,,8470000000.0,1326000000.0,,15526000000.0,729000000.0,5559000000.0,6226000000.0,729000000.0,999000000.0,14527000000.0,15526000000.0,2608000000.0,8301000000.0,0.0,-5597000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q3,,2014-09-30,2014-10-21 11:18:59+00:00,2597000000.0,2542000000.0,2071000000.0,,,1431000000.0,4265000000.0,,,313000000.0,3129000000.0,,215000000.0,5633000000.0,335000000.0,2281000000.0,7692000000.0,283000000.0,,902000000.0,1090000000.0,,,667000000.0,506000000.0,584000000.0,443000000.0,,,773000000.0,,18876000000.0,4265000000.0,6921000000.0,6260000000.0,4265000000.0,4548000000.0,14328000000.0,18876000000.0,4263000000.0,8068000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q2,,2014-06-30,2014-07-22 11:23:00+00:00,2660000000.0,2595000000.0,1978000000.0,,,1369000000.0,4614000000.0,,,315000000.0,3234000000.0,,228000000.0,5964000000.0,349000000.0,2358000000.0,7847000000.0,282000000.0,,926000000.0,1118000000.0,,,750000000.0,506000000.0,647000000.0,423000000.0,,,591000000.0,,19377000000.0,4614000000.0,7072000000.0,6050000000.0,4614000000.0,4896000000.0,14481000000.0,19377000000.0,4458000000.0,8431000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2014.0,Q1,,2014-03-31,2014-04-21 13:08:41+00:00,2553000000.0,2618000000.0,1955000000.0,,,1165000000.0,4668000000.0,,,318000000.0,3210000000.0,,232000000.0,5385000000.0,419000000.0,2285000000.0,7841000000.0,257000000.0,,894000000.0,1133000000.0,,,580000000.0,506000000.0,652000000.0,406000000.0,,,927000000.0,,19002000000.0,4668000000.0,6648000000.0,6259000000.0,4668000000.0,4925000000.0,14077000000.0,19002000000.0,4513000000.0,7818000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,FY,,2015-12-31,2017-02-08 12:05:32+00:00,2612000000.0,2281000000.0,1750000000.0,,-3278000000.0,619000000.0,1082000000.0,,,318000000.0,1446000000.0,,,6106000000.0,247000000.0,1909000000.0,7104000000.0,214000000.0,,766000000.0,1137000000.0,,,617000000.0,,619000000.0,444000000.0,,4994000000.0,1669000000.0,,14842000000.0,-174000000.0,5426000000.0,6349000000.0,-174000000.0,40000000.0,14802000000.0,14842000000.0,2312000000.0,8453000000.0,0.0,-2972000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q3,,2015-09-30,2015-10-21 10:55:35+00:00,2518000000.0,2284000000.0,1903000000.0,,,643000000.0,,,,320000000.0,1435000000.0,,,6125000000.0,279000000.0,1883000000.0,7066000000.0,276000000.0,,626000000.0,1312000000.0,,,632000000.0,,706000000.0,388000000.0,,,1460000000.0,,14928000000.0,,5442000000.0,6201000000.0,,276000000.0,14652000000.0,14928000000.0,2420000000.0,8451000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q2,,2015-06-30,2015-07-23 10:57:53+00:00,2599000000.0,2286000000.0,1790000000.0,,,603000000.0,,,,321000000.0,1553000000.0,,,5544000000.0,286000000.0,1948000000.0,7251000000.0,744000000.0,,698000000.0,1186000000.0,,,681000000.0,,738000000.0,409000000.0,,,2055000000.0,,15346000000.0,,5518000000.0,6765000000.0,,744000000.0,14602000000.0,15346000000.0,2577000000.0,7837000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2015.0,Q1,,2015-03-31,2015-04-21 11:15:33+00:00,2502000000.0,2244000000.0,1751000000.0,,,587000000.0,193000000.0,,,321000000.0,1538000000.0,,,6119000000.0,290000000.0,1893000000.0,7160000000.0,219000000.0,,663000000.0,1286000000.0,,,659000000.0,,682000000.0,387000000.0,,,1612000000.0,,15053000000.0,193000000.0,5383000000.0,6186000000.0,193000000.0,412000000.0,14641000000.0,15053000000.0,2510000000.0,8455000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,FY,,2016-12-31,2018-02-08 10:52:12+00:00,2609000000.0,2176000000.0,1775000000.0,,-3474000000.0,923000000.0,1170000000.0,,,329000000.0,1480000000.0,,,6439000000.0,257000000.0,1679000000.0,7169000000.0,219000000.0,,532000000.0,1301000000.0,,,337000000.0,,581000000.0,367000000.0,,5831000000.0,1133000000.0,,14602000000.0,-102000000.0,5115000000.0,5846000000.0,-102000000.0,117000000.0,14485000000.0,14602000000.0,2318000000.0,8639000000.0,0.0,-3629000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q3,,2016-09-30,2016-10-24 10:58:39+00:00,2454000000.0,2222000000.0,1731000000.0,,,884000000.0,,,,330000000.0,1518000000.0,,,6443000000.0,289000000.0,1736000000.0,7198000000.0,551000000.0,,594000000.0,1195000000.0,,,418000000.0,,634000000.0,396000000.0,,,1205000000.0,,14899000000.0,,5260000000.0,5720000000.0,,551000000.0,14348000000.0,14899000000.0,2441000000.0,8628000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q2,,2016-06-30,2016-07-25 11:03:54+00:00,2448000000.0,2249000000.0,1677000000.0,,,656000000.0,,,,331000000.0,1507000000.0,,,6905000000.0,287000000.0,1807000000.0,7188000000.0,424000000.0,,626000000.0,1192000000.0,,,402000000.0,,674000000.0,395000000.0,,,772000000.0,,14770000000.0,,5114000000.0,5228000000.0,,424000000.0,14346000000.0,14770000000.0,2468000000.0,9118000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2016.0,Q1,,2016-03-31,2016-04-22 11:13:34+00:00,2442000000.0,2255000000.0,1618000000.0,,,635000000.0,,,,332000000.0,1498000000.0,,,6904000000.0,284000000.0,1902000000.0,7188000000.0,329000000.0,,594000000.0,1167000000.0,,,359000000.0,,699000000.0,435000000.0,,,999000000.0,,14820000000.0,,5151000000.0,5391000000.0,,329000000.0,14491000000.0,14820000000.0,2481000000.0,9100000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,FY,,2017-12-31,2019-02-07 10:35:54+00:00,2834000000.0,2315000000.0,1730000000.0,,-2919000000.0,616000000.0,1067000000.0,,,341000000.0,1576000000.0,,,6472000000.0,233000000.0,1790000000.0,7436000000.0,253000000.0,,395000000.0,1184000000.0,,,490000000.0,,695000000.0,299000000.0,61000000.0,5769000000.0,953000000.0,,15151000000.0,629000000.0,5211000000.0,5858000000.0,629000000.0,882000000.0,14208000000.0,15151000000.0,2504000000.0,8350000000.0,0.0,-3288000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q3,,2017-09-30,2017-10-23 10:59:29+00:00,2729000000.0,2360000000.0,1752000000.0,,,655000000.0,259000000.0,,,342000000.0,1581000000.0,,,7057000000.0,272000000.0,1748000000.0,7317000000.0,239000000.0,,434000000.0,1285000000.0,,,463000000.0,,653000000.0,363000000.0,,,589000000.0,,15049000000.0,259000000.0,5226000000.0,5412000000.0,259000000.0,498000000.0,14551000000.0,15049000000.0,2506000000.0,9139000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q2,,2017-06-30,2017-07-25 11:13:20+00:00,2629000000.0,2221000000.0,1671000000.0,,,1051000000.0,102000000.0,,,343000000.0,1527000000.0,,,6777000000.0,283000000.0,1738000000.0,7246000000.0,229000000.0,,441000000.0,1278000000.0,,,380000000.0,,624000000.0,354000000.0,,,1246000000.0,,15070000000.0,102000000.0,5390000000.0,5889000000.0,102000000.0,331000000.0,14739000000.0,15070000000.0,2434000000.0,8850000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2017.0,Q1,,2017-03-31,2017-04-24 11:12:09+00:00,2571000000.0,2224000000.0,1620000000.0,,,835000000.0,,,,345000000.0,1528000000.0,,,6425000000.0,284000000.0,1728000000.0,7251000000.0,362000000.0,,457000000.0,1278000000.0,,,325000000.0,,583000000.0,372000000.0,,,1328000000.0,,14758000000.0,,5112000000.0,5864000000.0,,362000000.0,14396000000.0,14758000000.0,2395000000.0,8532000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,FY,,2018-12-31,2020-02-13 16:28:27+00:00,3190000000.0,2164000000.0,1793000000.0,,-3299000000.0,539000000.0,1021000000.0,,,345000000.0,1474000000.0,,,6247000000.0,224000000.0,1813000000.0,7159000000.0,241000000.0,,458000000.0,931000000.0,,,525000000.0,,620000000.0,328000000.0,64000000.0,5947000000.0,1208000000.0,,14518000000.0,-287000000.0,5041000000.0,6536000000.0,-287000000.0,-46000000.0,14500000000.0,14518000000.0,2318000000.0,7964000000.0,0.0,-3956000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q3,,2018-09-30,2018-10-22 11:10:35+00:00,2937000000.0,2308000000.0,1735000000.0,,,494000000.0,,,,347000000.0,1480000000.0,,,5739000000.0,251000000.0,1770000000.0,7030000000.0,112000000.0,,504000000.0,993000000.0,,,536000000.0,,714000000.0,369000000.0,61000000.0,,1786000000.0,,14583000000.0,,5108000000.0,6805000000.0,,112000000.0,14410000000.0,14583000000.0,2445000000.0,7605000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q2,,2018-06-30,2018-07-24 11:16:31+00:00,2802000000.0,2286000000.0,1764000000.0,,,484000000.0,-57000000.0,,,348000000.0,1504000000.0,,,5746000000.0,257000000.0,1750000000.0,7046000000.0,235000000.0,,467000000.0,1091000000.0,,,508000000.0,,729000000.0,366000000.0,61000000.0,,1741000000.0,,14564000000.0,-57000000.0,5028000000.0,6655000000.0,-57000000.0,178000000.0,14325000000.0,14564000000.0,2490000000.0,7670000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2018.0,Q1,,2018-03-31,2018-04-23 11:12:10+00:00,2826000000.0,2470000000.0,1899000000.0,,,626000000.0,317000000.0,,,350000000.0,1576000000.0,,,6081000000.0,260000000.0,1778000000.0,7328000000.0,238000000.0,,421000000.0,1152000000.0,,,498000000.0,,767000000.0,359000000.0,61000000.0,,1599000000.0,,15303000000.0,317000000.0,5372000000.0,6674000000.0,317000000.0,555000000.0,14687000000.0,15303000000.0,2603000000.0,8013000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,FY,,2019-12-31,2020-04-22 11:21:44+00:00,3055000000.0,2263000000.0,1978000000.0,,-3294000000.0,442000000.0,1029000000.0,,,352000000.0,1467000000.0,,,6213000000.0,268000000.0,1790000000.0,7450000000.0,227000000.0,,511000000.0,897000000.0,,,562000000.0,,1041000000.0,520000000.0,29000000.0,6686000000.0,1534000000.0,,15283000000.0,-33000000.0,5057000000.0,6919000000.0,-33000000.0,194000000.0,15060000000.0,15283000000.0,2776000000.0,8141000000.0,0.0,-4454000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q3,,2019-09-30,2019-10-22 11:03:50+00:00,2942000000.0,2306000000.0,1931000000.0,,-3412000000.0,416000000.0,1008000000.0,,,354000000.0,1438000000.0,,,6198000000.0,294000000.0,1779000000.0,7158000000.0,229000000.0,,506000000.0,881000000.0,,,563000000.0,,1079000000.0,540000000.0,38000000.0,6485000000.0,1555000000.0,,15033000000.0,-141000000.0,5064000000.0,6782000000.0,-141000000.0,88000000.0,14907000000.0,15033000000.0,2811000000.0,8125000000.0,0.0,-4222000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q2,,2019-06-30,2019-07-23 11:19:57+00:00,2993000000.0,2397000000.0,1946000000.0,,-3269000000.0,534000000.0,983000000.0,,,355000000.0,1478000000.0,,,6701000000.0,249000000.0,1856000000.0,7207000000.0,228000000.0,,513000000.0,889000000.0,,,534000000.0,,1092000000.0,571000000.0,38000000.0,6170000000.0,1291000000.0,,15347000000.0,-178000000.0,5321000000.0,6585000000.0,-178000000.0,50000000.0,15259000000.0,15347000000.0,2819000000.0,8674000000.0,0.0,-4062000000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2019.0,Q1,,2019-03-31,2019-04-22 11:14:57+00:00,3027000000.0,2377000000.0,1916000000.0,,,491000000.0,,,,354000000.0,1476000000.0,,,5990000000.0,246000000.0,1857000000.0,7139000000.0,-82000000.0,,496000000.0,922000000.0,,,530000000.0,,1088000000.0,617000000.0,64000000.0,,1900000000.0,,15204000000.0,,5255000000.0,7197000000.0,,-82000000.0,15222000000.0,15204000000.0,2810000000.0,8025000000.0,,
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2020.0,Q1,,2020-03-31,2020-04-22 11:21:44+00:00,2876000000.0,2519000000.0,2008000000.0,,-3615000000.0,979000000.0,1032000000.0,,,361000000.0,1361000000.0,,,7210000000.0,314000000.0,1539000000.0,7226000000.0,213000000.0,,512000000.0,859000000.0,,,609000000.0,,1130000000.0,538000000.0,29000000.0,6978000000.0,1238000000.0,,15677000000.0,-167000000.0,5646000000.0,6483000000.0,-167000000.0,46000000.0,15602000000.0,15677000000.0,2805000000.0,9119000000.0,0.0,-4562000000.0
