company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2TTM,2014-07-01,2015-06-30,,80271000.0,15783000.0,-39120000.0,376882000.0,352773000.0,-370809000.0,-489481000.0,813107000.0,-370809000.0,-489481000.0,813107000.0,-86303000.0,,540592000.0,540592000.0,-184638000.0,-1172000.0,-321121000.0,-183111000.0,-4405238000.0,-42907000.0,-279488000.0,-259811000.0,4264002000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2,2015-04-01,2015-06-30,,23064000.0,,7156000.0,168364000.0,3749000.0,-409320000.0,271966000.0,271871000.0,-409320000.0,271966000.0,271871000.0,141673000.0,,123035000.0,123035000.0,-42592000.0,1096000.0,20950000.0,-14698000.0,-1104923000.0,-15824000.0,-272548000.0,-126919000.0,1371763000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:58:33+00:00,19203000.0,,-16845000.0,-59701000.0,0.0,-109389000.0,5476000.0,61012000.0,-109389000.0,5476000.0,61012000.0,-59746000.0,,118307000.0,118307000.0,-16797000.0,-1187000.0,-2652000.0,-13749000.0,-1156846000.0,-7680000.0,-3240000.0,-91213000.0,1172654000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q1TTM,2014-04-01,2015-03-31,,82803000.0,15783000.0,-37464000.0,241423000.0,354012000.0,24729000.0,-668840000.0,652695000.0,24729000.0,-668840000.0,652695000.0,-28880000.0,,597518000.0,597518000.0,-269049000.0,-2527000.0,-21592000.0,-182463000.0,-4542634000.0,-39776000.0,-6815000.0,-137478000.0,3919379000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:13:46+00:00,86051000.0,250216000.0,-15302000.0,487972000.0,388769000.0,-6932000.0,-794488000.0,848376000.0,-6932000.0,-794488000.0,848376000.0,31654000.0,,601916000.0,601916000.0,-327563000.0,-3823000.0,20992000.0,-183999000.0,-6096512000.0,-50829000.0,-75487000.0,-132392000.0,5081645000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q4,2016-10-01,2016-12-31,,16898000.0,,-15715000.0,57683000.0,1921000.0,-191313000.0,7383000.0,121866000.0,-191313000.0,7383000.0,121866000.0,-77779000.0,,152789000.0,152789000.0,-105504000.0,-2447000.0,-81989000.0,-153345000.0,-1427399000.0,-12934000.0,-4920000.0,-32522000.0,1529705000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 16:09:56+00:00,69153000.0,250216000.0,413000.0,430289000.0,386848000.0,184381000.0,-801871000.0,726510000.0,184381000.0,-801871000.0,726510000.0,109433000.0,,449127000.0,449127000.0,-222059000.0,-1376000.0,102981000.0,-30654000.0,-4669113000.0,-37895000.0,-70567000.0,-99870000.0,3551940000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q3TTM,2015-10-01,2016-09-30,,88908000.0,250216000.0,-27253000.0,556763000.0,394013000.0,176612000.0,-1143708000.0,987479000.0,176612000.0,-1143708000.0,987479000.0,-6870000.0,,558872000.0,558872000.0,-217064000.0,367000.0,36886000.0,-45449000.0,-5800335000.0,-61195000.0,-72449000.0,-99870000.0,4430720000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q3,2016-07-01,2016-09-30,,22280000.0,250216000.0,-250000.0,343123000.0,-2053000.0,-97088000.0,-372500000.0,394192000.0,-97088000.0,-372500000.0,394192000.0,-75646000.0,,220650000.0,220650000.0,-191861000.0,-450000.0,51063000.0,1000.0,-2148369000.0,-16671000.0,-32140000.0,-62446000.0,1491261000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 16:33:11+00:00,46873000.0,,663000.0,87166000.0,388901000.0,281469000.0,-429371000.0,332318000.0,281469000.0,-429371000.0,332318000.0,185079000.0,,228477000.0,228477000.0,-30198000.0,-926000.0,51918000.0,-30655000.0,-2520744000.0,-21224000.0,-38427000.0,-37424000.0,2060679000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q2TTM,2015-07-01,2016-06-30,,89745000.0,,-55681000.0,392990000.0,394208000.0,244860000.0,-877576000.0,880739000.0,244860000.0,-877576000.0,880739000.0,192342000.0,,490829000.0,490829000.0,-92825000.0,-2437000.0,10954000.0,-60242000.0,-4973695000.0,-61282000.0,-43725000.0,-42944000.0,4146447000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q2,2016-04-01,2016-06-30,,16628000.0,,-10608000.0,81678000.0,278808000.0,254074000.0,-323821000.0,191550000.0,254074000.0,-323821000.0,191550000.0,111195000.0,,108966000.0,108966000.0,-15722000.0,-4084000.0,-17724000.0,-15944000.0,-1379413000.0,-8763000.0,-4706000.0,,1082079000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:22:09+00:00,30245000.0,,11271000.0,5488000.0,110093000.0,27395000.0,-105550000.0,140768000.0,27395000.0,-105550000.0,140768000.0,73884000.0,,119511000.0,119511000.0,-14476000.0,3158000.0,69642000.0,-14711000.0,-1141331000.0,-12461000.0,-33721000.0,-37424000.0,978600000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q1TTM,2015-04-01,2016-03-31,,96181000.0,,-37917000.0,479676000.0,119149000.0,-418534000.0,-281789000.0,961060000.0,-418534000.0,-281789000.0,961060000.0,222820000.0,,504898000.0,504898000.0,-119695000.0,2743000.0,49628000.0,-58996000.0,-4699205000.0,-68343000.0,-311567000.0,-169863000.0,4436131000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:20:08+00:00,112956000.0,0.0,12853000.0,409291000.0,6983000.0,-235086000.0,-333464000.0,710883000.0,-235086000.0,-333464000.0,710883000.0,155186000.0,,549094000.0,549094000.0,-360458000.0,-6043000.0,-4372000.0,-188199000.0,-8275088000.0,-115719000.0,-20000.0,-47807000.0,8061715000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q4,2017-10-01,2017-12-31,,34819000.0,,-5450000.0,65851000.0,6983000.0,-107714000.0,100613000.0,189025000.0,-107714000.0,100613000.0,189025000.0,176474000.0,,154589000.0,154589000.0,-66234000.0,-2208000.0,-44350000.0,-94828000.0,-1497997000.0,-41451000.0,1768000.0,-19429000.0,1684411000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:10:09+00:00,78137000.0,0.0,18303000.0,343440000.0,0.0,-127372000.0,-434077000.0,521858000.0,-127372000.0,-434077000.0,521858000.0,-21288000.0,,394505000.0,394505000.0,-294224000.0,-3835000.0,39978000.0,-93371000.0,-6777091000.0,-74268000.0,-1788000.0,-28378000.0,6377304000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q3TTM,2016-10-01,2017-09-30,,95035000.0,,2588000.0,401123000.0,1921000.0,-318685000.0,-426694000.0,643724000.0,-318685000.0,-426694000.0,643724000.0,-99067000.0,,547294000.0,547294000.0,-399728000.0,-6282000.0,-42011000.0,-246716000.0,-8204490000.0,-87202000.0,-6708000.0,-60900000.0,7907009000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q3,2017-07-01,2017-09-30,,33458000.0,,7285000.0,291671000.0,,-108879000.0,-209763000.0,297000000.0,-108879000.0,-209763000.0,297000000.0,-14357000.0,,162054000.0,162054000.0,-190183000.0,-2575000.0,-64485000.0,-77613000.0,-3430220000.0,15447000.0,-313000.0,-28378000.0,3269495000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:17:54+00:00,44679000.0,,11018000.0,51769000.0,0.0,-18493000.0,-224314000.0,224858000.0,-18493000.0,-224314000.0,224858000.0,-6931000.0,,232451000.0,232451000.0,-104041000.0,-1260000.0,104463000.0,-15758000.0,-3346871000.0,-89715000.0,-1475000.0,0.0,3107809000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q2TTM,2016-07-01,2017-06-30,,83857000.0,250216000.0,-4947000.0,452575000.0,-132000.0,-306894000.0,-589431000.0,740916000.0,-306894000.0,-589431000.0,740916000.0,-160356000.0,,605890000.0,605890000.0,-401406000.0,-4157000.0,73537000.0,-169102000.0,-6922639000.0,-119320000.0,-38535000.0,-94968000.0,6128775000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q2,2017-04-01,2017-06-30,,26546000.0,,871000.0,50887000.0,,-15737000.0,45441000.0,149386000.0,-15737000.0,45441000.0,149386000.0,179961000.0,,109004000.0,109004000.0,-37051000.0,21000.0,126497000.0,-15758000.0,-1448214000.0,-77258000.0,,,1444416000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:11:00+00:00,18133000.0,,10147000.0,882000.0,0.0,-2756000.0,-269755000.0,75472000.0,-2756000.0,-269755000.0,75472000.0,-186892000.0,,123447000.0,123447000.0,-66990000.0,-1281000.0,-22034000.0,0.0,-1898657000.0,-12457000.0,-1475000.0,0.0,1663393000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q1TTM,2016-04-01,2017-03-31,,73939000.0,250216000.0,-16426000.0,483366000.0,278676000.0,-37083000.0,-958693000.0,783080000.0,-37083000.0,-958693000.0,783080000.0,-229122000.0,,605852000.0,605852000.0,-380077000.0,-8262000.0,-70684000.0,-169288000.0,-6853838000.0,-50825000.0,-43241000.0,-94968000.0,5766438000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:20:08+00:00,131108000.0,8664000.0,-31421000.0,67271000.0,294562000.0,-7403000.0,-714244000.0,620199000.0,-7403000.0,-714244000.0,620199000.0,-132869000.0,,640749000.0,640749000.0,-218929000.0,-17740000.0,4262000.0,-254951000.0,-7376903000.0,-49860000.0,-4524000.0,-24750000.0,6699593000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q4,2018-10-01,2018-12-31,,54567000.0,,7459000.0,108106000.0,95657000.0,-99117000.0,-187781000.0,277675000.0,-99117000.0,-187781000.0,277675000.0,-1764000.0,,132357000.0,132357000.0,-17355000.0,-13502000.0,-1339000.0,-158820000.0,-1623003000.0,-14278000.0,-4501000.0,-17951000.0,1450839000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 16:32:56+00:00,76541000.0,8664000.0,-38880000.0,-40835000.0,198905000.0,91714000.0,-526463000.0,342524000.0,91714000.0,-526463000.0,342524000.0,-131105000.0,,508392000.0,508392000.0,-201574000.0,-4238000.0,5601000.0,-96131000.0,-5753900000.0,-35582000.0,-23000.0,-6799000.0,5248754000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q3TTM,2017-10-01,2018-09-30,,111360000.0,8664000.0,-44330000.0,25016000.0,205888000.0,-16000000.0,-425850000.0,531549000.0,-16000000.0,-425850000.0,531549000.0,45369000.0,,662981000.0,662981000.0,-267808000.0,-6446000.0,-38749000.0,-190959000.0,-7251897000.0,-77033000.0,1745000.0,-26228000.0,6933165000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q3,2018-07-01,2018-09-30,,20169000.0,8664000.0,17707000.0,93083000.0,-1933000.0,-22666000.0,-310039000.0,223162000.0,-22666000.0,-310039000.0,223162000.0,-91836000.0,,161920000.0,161920000.0,-52010000.0,-2475000.0,-41040000.0,-18258000.0,-1156976000.0,-5878000.0,,,885191000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 16:11:10+00:00,56372000.0,,-56587000.0,-133918000.0,200838000.0,114380000.0,-216424000.0,119362000.0,114380000.0,-216424000.0,119362000.0,-39269000.0,,346472000.0,346472000.0,-149564000.0,-1763000.0,46641000.0,-77873000.0,-4596924000.0,-29704000.0,-23000.0,-6799000.0,4363563000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q2TTM,2017-07-01,2018-06-30,,124649000.0,,-54752000.0,223604000.0,207821000.0,-102213000.0,-325574000.0,605387000.0,-102213000.0,-325574000.0,605387000.0,122848000.0,,663115000.0,663115000.0,-405981000.0,-6546000.0,-62194000.0,-250314000.0,-9525141000.0,-55708000.0,1432000.0,-54606000.0,9317469000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q2,2018-04-01,2018-06-30,,27345000.0,,-56828000.0,3333000.0,19046000.0,-43030000.0,-84940000.0,139397000.0,-43030000.0,-84940000.0,139397000.0,-45401000.0,,180076000.0,180076000.0,-71357000.0,-1219000.0,-11859000.0,-60857000.0,-2130421000.0,-15602000.0,,,2072942000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:14:38+00:00,29027000.0,,241000.0,-137251000.0,181792000.0,157410000.0,-131484000.0,-20035000.0,157410000.0,-131484000.0,-20035000.0,6132000.0,,166396000.0,166396000.0,-78207000.0,-544000.0,58500000.0,-17016000.0,-2466503000.0,-14102000.0,-23000.0,-6799000.0,2290621000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q1TTM,2017-04-01,2018-03-31,,123850000.0,,2947000.0,271158000.0,188775000.0,-74920000.0,-195193000.0,615376000.0,-74920000.0,-195193000.0,615376000.0,348210000.0,,592043000.0,592043000.0,-371675000.0,-5306000.0,76162000.0,-205215000.0,-8842934000.0,-117364000.0,1432000.0,-54606000.0,8688943000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q4,2019-10-01,2019-12-31,,71380000.0,,9331000.0,115664000.0,290974000.0,86001000.0,-232921000.0,348262000.0,86001000.0,-232921000.0,348749000.0,211160000.0,,119306000.0,119306000.0,41912000.0,-641000.0,-51776000.0,-178156000.0,-1576665000.0,-58655000.0,-7951000.0,-18225000.0,1454175000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:20:08+00:00,113387000.0,0.0,379000.0,487044000.0,290974000.0,-513193000.0,-424871000.0,1141752000.0,-513193000.0,-424871000.0,1143793000.0,206108000.0,,681944000.0,681944000.0,-140623000.0,-21391000.0,2844000.0,-308191000.0,-5672616000.0,-60457000.0,-456360000.0,-18225000.0,5305358000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q3TTM,2018-10-01,2019-09-30,,96574000.0,,-1493000.0,479486000.0,95657000.0,-698311000.0,-379731000.0,1071165000.0,-698311000.0,-379731000.0,1072719000.0,-6816000.0,,694995000.0,694995000.0,-199890000.0,-34252000.0,53281000.0,-288855000.0,-5718954000.0,-16080000.0,-452910000.0,-17951000.0,5302022000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q3,2019-07-01,2019-09-30,,-9282000.0,,-8111000.0,245927000.0,,-575344000.0,-254567000.0,392454000.0,-575344000.0,-254567000.0,392398000.0,-445624000.0,,165207000.0,165207000.0,-9398000.0,-15202000.0,35524000.0,-111733000.0,-1300182000.0,9002000.0,-448409000.0,,1001089000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 16:32:56+00:00,42007000.0,0.0,-8952000.0,371380000.0,0.0,-599194000.0,-191950000.0,793490000.0,-599194000.0,-191950000.0,795044000.0,-5052000.0,,562638000.0,562638000.0,-182535000.0,-20750000.0,54620000.0,-130035000.0,-4095951000.0,-1802000.0,-448409000.0,0.0,3851183000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q2TTM,2018-07-01,2019-06-30,,126025000.0,8664000.0,24325000.0,326642000.0,93724000.0,-145633000.0,-435203000.0,901873000.0,-145633000.0,-435203000.0,903483000.0,346972000.0,,691708000.0,691708000.0,-242502000.0,-21525000.0,-23283000.0,-195380000.0,-5575748000.0,-30960000.0,-4501000.0,-17951000.0,5186124000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q2,2019-04-01,2019-06-30,,23865000.0,,-1522000.0,190925000.0,,-22874000.0,20826000.0,322706000.0,-22874000.0,20826000.0,324316000.0,320746000.0,,216709000.0,216709000.0,-108793000.0,-4572000.0,41107000.0,-18302000.0,-1164687000.0,-7505000.0,,,1151911000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 16:11:10+00:00,51289000.0,,-841000.0,125453000.0,0.0,-23850000.0,62617000.0,401036000.0,-23850000.0,62617000.0,402646000.0,440572000.0,,397431000.0,397431000.0,-173137000.0,-5548000.0,19096000.0,-18302000.0,-2795769000.0,-10804000.0,0.0,0.0,2850094000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:13:30+00:00,27424000.0,,681000.0,-65472000.0,0.0,-976000.0,41791000.0,78330000.0,-976000.0,41791000.0,78330000.0,119826000.0,,180722000.0,180722000.0,-64344000.0,-976000.0,-22011000.0,0.0,-1631082000.0,-3299000.0,,0.0,1698183000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q1TTM,2018-04-01,2019-03-31,,129505000.0,8664000.0,-30981000.0,139050000.0,112770000.0,-165789000.0,-540969000.0,718564000.0,-165789000.0,-540969000.0,718564000.0,-19175000.0,,655075000.0,655075000.0,-205066000.0,-18172000.0,-76249000.0,-237935000.0,-6541482000.0,-39057000.0,-4501000.0,-17951000.0,6107155000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2020.0,Q1TTM,2019-04-01,2020-03-31,,111026000.0,,-20436000.0,535268000.0,295233000.0,-734173000.0,-435840000.0,1215992000.0,-734173000.0,-435840000.0,1218033000.0,27584000.0,,496804000.0,496804000.0,72894000.0,-23940000.0,-9523000.0,-328260000.0,-6699119000.0,-71795000.0,-456360000.0,-220846000.0,6344597000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:13:30+00:00,25063000.0,,-20134000.0,-17248000.0,4259000.0,-221956000.0,30822000.0,152570000.0,-221956000.0,30822000.0,152570000.0,-58698000.0,,-4418000.0,-4418000.0,149173000.0,-3525000.0,-34378000.0,-20069000.0,-2657585000.0,-14637000.0,,-202621000.0,2737422000.0
