company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q4,2016-10-02,2016-12-31,,-5250000.0,,,132851000.0,-7504000.0,37757000.0,,-496892000.0,-94179000.0,337939000.0,-496892000.0,-94179000.0,337939000.0,-260636000.0,149691000.0,149691000.0,17640000.0,3308000.0,,-94269000.0,-196459000.0,,-500200000.0,201799000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q3YTD,2016-01-03,2016-10-01,2017-10-27 16:02:31+00:00,-13222000.0,,,371385000.0,-2943000.0,-7376000.0,,-179785000.0,-695595000.0,907698000.0,-179785000.0,-695595000.0,907698000.0,29375000.0,486793000.0,486793000.0,56896000.0,22364000.0,-2074000.0,-387809000.0,-556664000.0,,-200075000.0,262100000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q3TTM,2015-10-04,2016-10-01,,-122677000.0,,,494535000.0,-5234000.0,132068000.0,,-424240000.0,-753981000.0,1353195000.0,-424240000.0,-753981000.0,1353195000.0,169740000.0,652901000.0,652901000.0,73691000.0,-62774000.0,-2074000.0,-415662000.0,-723369000.0,-14324000.0,-345068000.0,507727000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q2YTD,2016-01-03,2016-07-02,2017-07-28 16:02:18+00:00,-7361000.0,,,244096000.0,-2817000.0,-158000.0,,-180376000.0,-437981000.0,598706000.0,-180376000.0,-437981000.0,596634000.0,-24540000.0,316814000.0,316814000.0,37954000.0,21773000.0,-2074000.0,-241161000.0,-372770000.0,,-200075000.0,183311000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q2TTM,2015-07-05,2016-07-02,,-128013000.0,,,482808000.0,-7271000.0,129087000.0,,-609633000.0,-613144000.0,1315723000.0,-609633000.0,-613144000.0,1313651000.0,83603000.0,630204000.0,630204000.0,73624000.0,-48102000.0,-2074000.0,-411252000.0,-699560000.0,-14325000.0,-545132000.0,625681000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q1,2016-01-03,2016-04-02,2017-04-28 16:02:26+00:00,-3592000.0,,,119126000.0,870000.0,48908000.0,,-140054000.0,-303554000.0,336205000.0,-140054000.0,-303554000.0,336205000.0,-106533000.0,150360000.0,150360000.0,17811000.0,10002000.0,0.0,-157744000.0,-174691000.0,,-150056000.0,32473000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q1TTM,2015-04-05,2016-04-02,,-127843000.0,,,470906000.0,-3556000.0,39421000.0,,-549391000.0,-703685000.0,1161886000.0,-549391000.0,-703685000.0,1161886000.0,-94746000.0,578788000.0,578788000.0,72771000.0,-28942000.0,-11012000.0,-558314000.0,-656148000.0,-14324000.0,-495113000.0,638620000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,FY,2017-01-01,2017-12-30,2020-02-10 16:03:23+00:00,-29646000.0,,,580723000.0,9222000.0,-223045000.0,0.0,-110984000.0,-1005851000.0,1307675000.0,-110984000.0,-1005851000.0,1307675000.0,200062000.0,866978000.0,866978000.0,83019000.0,65121000.0,0.0,-632048000.0,-636231000.0,-2671000.0,-173434000.0,292074000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q4,2017-10-01,2017-12-30,,-7460000.0,,,155482000.0,-256000.0,-167032000.0,,-138623000.0,-412162000.0,348910000.0,-138623000.0,-412162000.0,348910000.0,-202131000.0,336658000.0,336658000.0,23802000.0,11422000.0,2671000.0,-295038000.0,-163826000.0,-2671000.0,-150045000.0,54162000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 16:03:28+00:00,-22186000.0,,,425241000.0,9478000.0,-56013000.0,,27639000.0,-593689000.0,958765000.0,27639000.0,-593689000.0,958765000.0,402193000.0,530320000.0,530320000.0,59217000.0,53699000.0,-2671000.0,-337010000.0,-472405000.0,0.0,-23389000.0,237912000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q3TTM,2016-10-02,2017-09-30,,-27436000.0,,,558092000.0,1974000.0,-18256000.0,,-469253000.0,-687868000.0,1296704000.0,-469253000.0,-687868000.0,1296704000.0,141557000.0,680011000.0,680011000.0,76857000.0,57007000.0,-2671000.0,-431279000.0,-668864000.0,,-523589000.0,439711000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q3,2017-07-02,2017-09-30,,-8150000.0,,,146352000.0,1884000.0,19303000.0,,-11000.0,-252186000.0,362937000.0,-11000.0,-252186000.0,362937000.0,112624000.0,177424000.0,177424000.0,19858000.0,23378000.0,,-154526000.0,-140067000.0,,-23389000.0,50557000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-08-03 16:06:19+00:00,-14036000.0,,,278889000.0,7594000.0,-75316000.0,,27650000.0,-341503000.0,595828000.0,27650000.0,-341503000.0,595828000.0,289569000.0,352896000.0,352896000.0,39359000.0,30321000.0,-2671000.0,-182484000.0,-332338000.0,0.0,0.0,187355000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q2TTM,2016-07-03,2017-07-01,,-25147000.0,,,539029000.0,-36000.0,-44777000.0,,-468651000.0,-693296000.0,1242759000.0,-468651000.0,-693296000.0,1244831000.0,82848000.0,672566000.0,672566000.0,75941000.0,34220000.0,-2671000.0,-423401000.0,-712691000.0,,-500200000.0,467943000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q2,2017-04-02,2017-07-01,,-7651000.0,,,144056000.0,4105000.0,-53355000.0,,23281000.0,-237651000.0,292243000.0,23281000.0,-237651000.0,292243000.0,81978000.0,179683000.0,179683000.0,21859000.0,24952000.0,-1671000.0,-129144000.0,-173181000.0,,,72325000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q1,2017-01-01,2017-04-01,2018-05-03 07:19:23+00:00,-6385000.0,,,134833000.0,3489000.0,-21961000.0,,4369000.0,-103852000.0,303585000.0,4369000.0,-103852000.0,303585000.0,207591000.0,173213000.0,173213000.0,17500000.0,5369000.0,-1000000.0,-53340000.0,-159157000.0,0.0,0.0,115030000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q1TTM,2016-04-03,2017-04-01,,-21265000.0,,,519943000.0,-7828000.0,-40488000.0,,-532254000.0,-590072000.0,1213017000.0,-532254000.0,-590072000.0,1213017000.0,82863000.0,659337000.0,659337000.0,74225000.0,21039000.0,-3074000.0,-377674000.0,-737589000.0,,-550219000.0,546456000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,FY,2017-12-31,2018-12-29,2020-02-10 16:03:23+00:00,-36819000.0,,,642591000.0,-12082000.0,85936000.0,6864000.0,-609787000.0,-828937000.0,1454009000.0,-609787000.0,-828937000.0,1454009000.0,3203000.0,630059000.0,630059000.0,95423000.0,81476000.0,0.0,-623293000.0,-720621000.0,-75000000.0,-623127000.0,551796000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q4,2018-09-30,2018-12-29,,-12515000.0,,,168843000.0,-451000.0,85651000.0,4610000.0,-264083000.0,-266843000.0,406889000.0,-264083000.0,-266843000.0,406889000.0,-124488000.0,131320000.0,131320000.0,21075000.0,9224000.0,,-146137000.0,-205548000.0,,-277917000.0,97357000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q3YTD,2017-12-31,2018-09-29,2019-10-25 08:13:26+00:00,-24304000.0,,,473748000.0,-11631000.0,285000.0,2254000.0,-345704000.0,-562094000.0,1047120000.0,-345704000.0,-562094000.0,1047120000.0,127691000.0,498739000.0,498739000.0,74348000.0,72252000.0,0.0,-477156000.0,-515073000.0,-75000000.0,-345210000.0,454439000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q3TTM,2017-10-01,2018-09-29,,-31764000.0,,,629230000.0,-11887000.0,-166747000.0,2254000.0,-484327000.0,-974256000.0,1396030000.0,-484327000.0,-974256000.0,1396030000.0,-74440000.0,835397000.0,835397000.0,98150000.0,83674000.0,2671000.0,-772194000.0,-678899000.0,-77671000.0,-495255000.0,508601000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q3,2018-07-01,2018-09-29,,-7931000.0,,,161103000.0,-4472000.0,-17239000.0,2254000.0,4576000.0,-350912000.0,338454000.0,4576000.0,-350912000.0,338454000.0,-12354000.0,169381000.0,169381000.0,25209000.0,58217000.0,,-282564000.0,-183128000.0,1691000.0,-57586000.0,122711000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q2YTD,2017-12-31,2018-06-30,2019-07-25 16:03:06+00:00,-16373000.0,,,312645000.0,-7159000.0,17524000.0,0.0,-350280000.0,-211182000.0,708666000.0,-350280000.0,-211182000.0,708666000.0,140045000.0,329358000.0,329358000.0,49139000.0,14035000.0,,-194592000.0,-331945000.0,-76691000.0,-287624000.0,331728000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q2TTM,2017-07-02,2018-06-30,,-31983000.0,,,614479000.0,-5531000.0,-130205000.0,,-488914000.0,-875530000.0,1420513000.0,-488914000.0,-875530000.0,1420513000.0,50538000.0,843440000.0,843440000.0,92799000.0,48835000.0,2671000.0,-644156000.0,-635838000.0,-79362000.0,-461058000.0,436447000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q2,2018-04-01,2018-06-30,,-7901000.0,,,160053000.0,-6479000.0,-53913000.0,,-195969000.0,316000.0,299701000.0,-195969000.0,316000.0,299701000.0,97569000.0,169357000.0,169357000.0,24204000.0,5722000.0,,-43205000.0,-178632000.0,-1691000.0,-200000000.0,230054000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q1,2017-12-31,2018-03-31,2019-04-26 16:03:24+00:00,-8472000.0,,,152592000.0,-680000.0,71437000.0,,-154311000.0,-211498000.0,408965000.0,-154311000.0,-211498000.0,408965000.0,42476000.0,160001000.0,160001000.0,24935000.0,8313000.0,,-151387000.0,-153313000.0,-75000000.0,-87624000.0,101674000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q1TTM,2017-04-02,2018-03-31,,-31733000.0,,,598482000.0,5053000.0,-129647000.0,,-269664000.0,-1113497000.0,1413055000.0,-269664000.0,-1113497000.0,1413055000.0,34947000.0,853766000.0,853766000.0,90454000.0,68065000.0,1000000.0,-730095000.0,-630387000.0,-77671000.0,-261058000.0,278718000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q4,2019-09-29,2019-12-28,,-84332000.0,,,178407000.0,434000.0,80007000.0,,-288575000.0,-204021000.0,437575000.0,-288575000.0,-204021000.0,437575000.0,-54587000.0,154331000.0,154331000.0,24830000.0,67955000.0,-56530000.0,-46669000.0,-145517000.0,,-300000000.0,72497000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,FY,2018-12-30,2019-12-28,2020-02-10 16:03:23+00:00,-110126000.0,,,687966000.0,-3594000.0,21659000.0,600000000.0,-601380000.0,-640408000.0,1313099000.0,-601380000.0,-640408000.0,1313099000.0,67717000.0,529454000.0,529454000.0,74020000.0,241435000.0,-113823000.0,-364648000.0,-745389000.0,-8450000.0,-1320542000.0,579755000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q3TTM,2018-09-30,2019-09-28,,-38309000.0,,,678402000.0,-4479000.0,27303000.0,604610000.0,-576888000.0,-703230000.0,1282413000.0,-576888000.0,-703230000.0,1282413000.0,-2184000.0,506443000.0,506443000.0,70265000.0,182704000.0,-57293000.0,-464116000.0,-805420000.0,-8450000.0,-1298459000.0,604615000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q3,2019-06-30,2019-09-28,,-8337000.0,,,173073000.0,-4889000.0,74625000.0,,-407953000.0,-145100000.0,351448000.0,-407953000.0,-145100000.0,351448000.0,-206494000.0,81935000.0,81935000.0,21815000.0,53340000.0,-57293000.0,-177256000.0,-177096000.0,-4000000.0,-400000000.0,217589000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q3YTD,2018-12-30,2019-09-28,2019-10-25 08:13:26+00:00,-25794000.0,,,509559000.0,-4028000.0,-58348000.0,600000000.0,-312805000.0,-436387000.0,875524000.0,-312805000.0,-436387000.0,875524000.0,122304000.0,375123000.0,375123000.0,49190000.0,173480000.0,-57293000.0,-317979000.0,-599872000.0,-8450000.0,-1020542000.0,507258000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q2TTM,2018-07-01,2019-06-29,,-37903000.0,,,666432000.0,-4062000.0,-64561000.0,606864000.0,-164359000.0,-909042000.0,1269419000.0,-164359000.0,-909042000.0,1269419000.0,191956000.0,593889000.0,593889000.0,73659000.0,187581000.0,,-569424000.0,-811452000.0,-2759000.0,-956045000.0,509737000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q2,2019-03-31,2019-06-29,,-8463000.0,,,169815000.0,-1554000.0,-97489000.0,600000000.0,102139000.0,-107632000.0,206810000.0,102139000.0,-107632000.0,206810000.0,199763000.0,126969000.0,126969000.0,7515000.0,106589000.0,,-49770000.0,-228964000.0,-4450000.0,-600000000.0,179565000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q2YTD,2018-12-30,2019-06-29,2019-07-25 16:03:06+00:00,-17457000.0,,,336486000.0,861000.0,-132973000.0,600000000.0,95148000.0,-291287000.0,524076000.0,95148000.0,-291287000.0,524076000.0,328798000.0,293188000.0,293188000.0,27375000.0,120140000.0,,-140723000.0,-422776000.0,-4450000.0,-620542000.0,289669000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q1,2018-12-30,2019-03-30,2020-04-29 16:02:47+00:00,-8994000.0,,,166671000.0,2415000.0,-35484000.0,0.0,-6991000.0,-183655000.0,317266000.0,-6991000.0,-183655000.0,317266000.0,129035000.0,166219000.0,166219000.0,19860000.0,13551000.0,0.0,-90953000.0,-193812000.0,0.0,-20542000.0,110104000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q1TTM,2018-04-01,2019-03-30,,-37341000.0,,,656670000.0,-8987000.0,-20985000.0,6864000.0,-462467000.0,-801094000.0,1362310000.0,-462467000.0,-801094000.0,1362310000.0,89762000.0,636277000.0,636277000.0,90348000.0,86714000.0,,-562859000.0,-761120000.0,,-556045000.0,560226000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2020.0,Q1TTM,2019-03-31,2020-03-31,,-111558000.0,,,693941000.0,-13374000.0,-13710000.0,900000000.0,-890350000.0,-593364000.0,1279339000.0,-890350000.0,-593364000.0,1279339000.0,-217749000.0,510394000.0,510394000.0,88714000.0,341570000.0,-169870000.0,-312889000.0,-674680000.0,-12050000.0,-1950000000.0,505763000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2020.0,Q1,2019-12-29,2020-03-31,2020-04-29 16:02:47+00:00,-10426000.0,,,172646000.0,-7365000.0,-70853000.0,300000000.0,-295961000.0,-136611000.0,283506000.0,-295961000.0,-136611000.0,283506000.0,-156431000.0,147159000.0,147159000.0,34554000.0,113686000.0,-56047000.0,-39194000.0,-123103000.0,-3600000.0,-650000000.0,36112000.0
