company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q3YTD,2015-01-01,2015-09-30,,,9.27,9.27,2.01,9.05,,395913000.0,855832000.0,855832000.0,,855832000.0,4497721000.0,8734708000.0,-21908000.0,2922046000.0,4497721000.0,4236987000.0,42231000.0,943000.0,2922046000.0,1314941000.0,-63196000.0,1251745000.0,8734708000.0,92200000.0,92196458.0,94433075.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q3TTM,2014-10-01,2015-09-30,,,10.69,10.69,2.56,10.39,,452041000.0,988575000.0,988575000.0,,988575000.0,5849158000.0,11304120000.0,-51156000.0,3907375000.0,5849158000.0,5454962000.0,57643000.0,1828000.0,3907375000.0,1547587000.0,-106971000.0,1440616000.0,11304120000.0,92200000.0,92196458.0,94433075.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 12:04:03+00:00,,3.79,3.79,0.67,3.7,,157845000.0,349937000.0,349937000.0,,349937000.0,1602153000.0,3132139000.0,-10648000.0,999224000.0,1602153000.0,1529986000.0,12885000.0,553000.0,999224000.0,530762000.0,-22980000.0,507782000.0,3132139000.0,92300000.0,92260367.0,94592057.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q2YTD,2015-01-01,2015-06-30,,,5.21,5.21,1.34,5.08,,219682000.0,481341000.0,481341000.0,,481341000.0,2919988000.0,5582423000.0,-8730000.0,1928421000.0,2919988000.0,2662435000.0,25236000.0,975000.0,1928421000.0,734014000.0,-32991000.0,701023000.0,5582423000.0,92300000.0,92260367.0,94592057.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q2TTM,2014-07-01,2015-06-30,,,10.05,10.05,2.44,9.77,,423618000.0,940324000.0,940324000.0,,940324000.0,5951040000.0,11302405000.0,-35258000.0,3898116000.0,5951040000.0,5351365000.0,56673000.0,2624000.0,3898116000.0,1453249000.0,-89307000.0,1363942000.0,11302405000.0,92300000.0,92260367.0,94592057.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 15:17:59+00:00,,1.42,1.42,0.67,1.38,,61837000.0,131404000.0,131404000.0,,131404000.0,1317835000.0,2450284000.0,1918000.0,929197000.0,1317835000.0,1132449000.0,12351000.0,422000.0,929197000.0,203252000.0,-10011000.0,193241000.0,2450284000.0,92500000.0,92740059.0,95278725.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q1TTM,2014-04-01,2015-03-31,,,9.26,9.26,2.32,9.01,,403556000.0,881834000.0,881834000.0,,881834000.0,5982229000.0,11213261000.0,-20233000.0,3868075000.0,5982229000.0,5231032000.0,60162000.0,2828000.0,3868075000.0,1362957000.0,-77567000.0,1285390000.0,11213261000.0,92500000.0,92740059.0,95278725.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 14:28:10+00:00,25404000.0,12.33,12.33,3.36,11.99,10688000.0,462530000.0,1132703000.0,1132703000.0,0.0,1132703000.0,5934344000.0,11855602000.0,-545000.0,4140260000.0,5934344000.0,5921258000.0,154088000.0,4960000.0,4176352000.0,1744906000.0,-149673000.0,1595233000.0,11855602000.0,91900000.0,91900000.0,94500000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q4,2016-10-01,2016-12-31,,11637000.0,2.21,2.21,-2.52,2.17,10688000.0,101004000.0,203030000.0,203030000.0,,203030000.0,1395404000.0,2782591000.0,20004000.0,1039328000.0,1395404000.0,1387187000.0,43378000.0,1874000.0,1061653000.0,325534000.0,-21500000.0,304034000.0,2782591000.0,91900000.0,91900000.0,94500000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 15:09:58+00:00,8183000.0,4.2,4.2,0.84,4.08,,148887000.0,386733000.0,386733000.0,0.0,386733000.0,1643037000.0,3279462000.0,-88000.0,1050081000.0,1643037000.0,1636425000.0,44100000.0,1647000.0,1058264000.0,578161000.0,-42541000.0,535620000.0,3279462000.0,92100000.0,91992854.0,94771807.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q3YTD,2016-01-01,2016-09-30,,13767000.0,10.12,10.12,2.52,9.82,,361526000.0,929673000.0,929673000.0,,929673000.0,4538940000.0,9073011000.0,-20549000.0,3100932000.0,4538940000.0,4534071000.0,110710000.0,3086000.0,3114699000.0,1419372000.0,-128173000.0,1291199000.0,9073011000.0,92100000.0,91992854.0,94771807.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q3TTM,2015-10-01,2016-09-30,,42004000.0,12.28,12.28,3.19,11.92,,460730000.0,1127690000.0,1127690000.0,,1127690000.0,5820910000.0,11677607000.0,-34991000.0,4064554000.0,5820910000.0,5856697000.0,130479000.0,3542000.0,4106558000.0,1750139000.0,-161928000.0,1588454000.0,11677607000.0,92100000.0,91992854.0,94771807.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 16:04:06+00:00,5584000.0,4.12,4.12,0.84,3.99,,161150000.0,378064000.0,378064000.0,0.0,378064000.0,1583624000.0,3219525000.0,-2681000.0,1048496000.0,1583624000.0,1635901000.0,40878000.0,952000.0,1054080000.0,581821000.0,-42607000.0,539214000.0,3219525000.0,91800000.0,91788734.0,94669751.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q2YTD,2016-01-01,2016-06-30,,5584000.0,5.92,5.92,1.68,5.74,,212639000.0,542940000.0,542940000.0,,542940000.0,2895903000.0,5793549000.0,-20461000.0,2050851000.0,2895903000.0,2897646000.0,66610000.0,1439000.0,2056435000.0,841211000.0,-85632000.0,755579000.0,5793549000.0,91800000.0,91788734.0,94669751.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q2TTM,2015-07-01,2016-06-30,,33821000.0,12.14,12.14,3.02,11.81,,488074000.0,1115448000.0,1115448000.0,,1115448000.0,5755606000.0,11550430000.0,-48081000.0,4008098000.0,5755606000.0,5794824000.0,103374000.0,1863000.0,4041919000.0,1752905000.0,-149592000.0,1603556000.0,11550430000.0,91800000.0,91788734.0,94669751.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 10:57:42+00:00,,1.8,1.8,0.84,1.75,,51489000.0,164876000.0,164876000.0,,164876000.0,1312279000.0,2574024000.0,-17780000.0,1002355000.0,1312279000.0,1261745000.0,25732000.0,487000.0,1002355000.0,259390000.0,-43025000.0,216365000.0,2574024000.0,91600000.0,91475860.0,94114114.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q1TTM,2015-04-01,2016-03-31,,28237000.0,11.81,11.81,2.85,11.52,,484769000.0,1087321000.0,1087321000.0,,1087321000.0,5774135000.0,11463044000.0,-56048000.0,3958826000.0,5774135000.0,5688909000.0,75381000.0,1464000.0,3987063000.0,1701846000.0,-129965000.0,1572124000.0,11463044000.0,91600000.0,91475860.0,94114114.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:03:26+00:00,206800000.0,18.6,18.6,3.4,18.2,2000000.0,-300200000.0,1727900000.0,1769500000.0,-41600000.0,1727900000.0,8265000000.0,14983800000.0,11800000.0,4797600000.0,8265000000.0,6718800000.0,263500000.0,8600000.0,5006400000.0,1712400000.0,-243100000.0,1469300000.0,14983800000.0,92908638.0,92908638.0,92908638.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q4,2017-10-01,2017-12-31,,88001000.0,9.18,9.18,0.85,8.98,2000000.0,-627121000.0,853031000.0,853091000.0,-60000.0,853031000.0,2240273000.0,3979576000.0,-10232000.0,1325398000.0,2240273000.0,1739303000.0,89483000.0,1781000.0,1415399000.0,323904000.0,-97934000.0,225970000.0,3979576000.0,92908638.0,92908638.0,92908638.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 15:36:30+00:00,83711000.0,3.4,3.4,0.85,3.33,,111116000.0,316606000.0,316606000.0,0.0,316606000.0,2605193000.0,4507020000.0,6153000.0,1307402000.0,2605193000.0,1901827000.0,91593000.0,2448000.0,1391113000.0,510714000.0,-82992000.0,427722000.0,4507020000.0,93100000.0,92988118.0,95207884.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q3YTD,2017-01-01,2017-09-30,,118799000.0,9.42,9.42,2.55,9.22,,326921000.0,874869000.0,916409000.0,-41540000.0,874869000.0,6024727000.0,11004224000.0,22032000.0,3472202000.0,6024727000.0,4979497000.0,174017000.0,6819000.0,3591001000.0,1388496000.0,-145166000.0,1243330000.0,11004224000.0,93100000.0,92988118.0,95207884.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q3TTM,2016-10-01,2017-09-30,,130436000.0,11.63,11.63,0.03,11.39,10688000.0,427925000.0,1077899000.0,1119439000.0,-41540000.0,1077899000.0,7420131000.0,13786815000.0,42036000.0,4511530000.0,7420131000.0,6366684000.0,217395000.0,8693000.0,4652654000.0,1714030000.0,-166666000.0,1547364000.0,13786815000.0,93100000.0,92988118.0,95207884.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 16:46:02+00:00,28918000.0,3.44,3.44,0.85,3.36,,148352000.0,319111000.0,360651000.0,-41540000.0,319111000.0,2001200000.0,3735817000.0,10721000.0,1153779000.0,2001200000.0,1734617000.0,56729000.0,3091000.0,1182697000.0,551920000.0,-42917000.0,509003000.0,3735817000.0,92800000.0,92841148.0,94968636.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q2YTD,2017-01-01,2017-06-30,,35088000.0,6.02,6.02,1.7,5.89,,215805000.0,558263000.0,599803000.0,-41540000.0,558263000.0,3419534000.0,6497204000.0,15879000.0,2164800000.0,3419534000.0,3077670000.0,82424000.0,4371000.0,2199888000.0,877782000.0,-62174000.0,815608000.0,6497204000.0,92800000.0,92841148.0,94968636.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q2TTM,2016-07-01,2017-06-30,,54908000.0,12.43,12.43,0.02,12.14,10688000.0,465696000.0,1148026000.0,1189566000.0,-41540000.0,1148026000.0,6457975000.0,12559257000.0,35795000.0,4254209000.0,6457975000.0,6101282000.0,169902000.0,7892000.0,4319805000.0,1781477000.0,-126215000.0,1655262000.0,12559257000.0,92800000.0,92841148.0,94968636.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 15:49:58+00:00,6170000.0,2.58,2.58,0.85,2.53,,67453000.0,239152000.0,239152000.0,,239152000.0,1418334000.0,2761387000.0,5158000.0,1011021000.0,1418334000.0,1343053000.0,25695000.0,1280000.0,1017191000.0,325862000.0,-19257000.0,306605000.0,2761387000.0,92700000.0,92550559.0,94541859.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q1TTM,2016-04-01,2017-03-31,,31574000.0,13.11,13.11,0.01,12.77,10688000.0,478494000.0,1206979000.0,1206979000.0,,1206979000.0,6040399000.0,12042965000.0,22393000.0,4148926000.0,6040399000.0,6002566000.0,154051000.0,5753000.0,4191188000.0,1811378000.0,-125905000.0,1685473000.0,12042965000.0,92700000.0,92550559.0,94541859.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:03:26+00:00,318100000.0,11.92,11.92,3.44,11.67,0.0,251000000.0,1108700000.0,1108700000.0,0.0,1108700000.0,10115900000.0,17534500000.0,-345500000.0,5033800000.0,10115900000.0,7418600000.0,366700000.0,5200000.0,5351900000.0,2066700000.0,-707000000.0,1359700000.0,17534500000.0,92992457.0,92992457.0,92992457.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q4,2018-10-01,2018-12-31,,79081000.0,1.1,1.1,2.58,1.08,,1133000.0,100942000.0,100942000.0,,100942000.0,2381507000.0,4064228000.0,-176360000.0,1238308000.0,2381507000.0,1682721000.0,89365000.0,2468000.0,1317389000.0,365332000.0,-263257000.0,102075000.0,4064228000.0,92992457.0,92992457.0,92992457.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q3,2018-07-01,2018-09-30,2019-10-22 12:48:27+00:00,80077000.0,3.8,3.8,0.86,3.72,,61926000.0,354027000.0,354027000.0,,354027000.0,2721066000.0,4731470000.0,-149582000.0,1273066000.0,2721066000.0,2010404000.0,92281000.0,555000.0,1353143000.0,657261000.0,-241308000.0,415953000.0,4731470000.0,93200000.0,93099714.0,95135257.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q3YTD,2018-01-01,2018-09-30,,239019000.0,10.82,10.82,0.86,10.59,,249867000.0,1007758000.0,1007758000.0,,1007758000.0,7734393000.0,13470272000.0,-169140000.0,3795492000.0,7734393000.0,5735879000.0,277335000.0,2732000.0,4034511000.0,1701368000.0,-443743000.0,1257625000.0,13470272000.0,93200000.0,93099714.0,95135257.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q3TTM,2017-10-01,2018-09-30,,327020000.0,20.0,20.0,1.71,19.57,2000000.0,-377254000.0,1860789000.0,1860849000.0,-60000.0,1860789000.0,9974666000.0,17449848000.0,-179372000.0,5120890000.0,9974666000.0,7475182000.0,366818000.0,4513000.0,5449910000.0,2025272000.0,-541677000.0,1483595000.0,17449848000.0,93200000.0,93099714.0,95135257.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q2,2018-04-01,2018-06-30,2019-07-24 12:08:53+00:00,73893000.0,4.34,4.34,,4.25,,134482000.0,403604000.0,403604000.0,,403604000.0,2735168000.0,4773796000.0,-25840000.0,1307861000.0,2735168000.0,2038628000.0,93507000.0,559000.0,1381754000.0,656874000.0,-118788000.0,538086000.0,4773796000.0,93000000.0,92926421.0,94884187.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q2YTD,2018-01-01,2018-06-30,,158942000.0,7.02,7.02,,6.87,,187941000.0,653731000.0,653731000.0,,653731000.0,5013327000.0,8738802000.0,-19558000.0,2522426000.0,5013327000.0,3725475000.0,185054000.0,2177000.0,2681368000.0,1044107000.0,-202435000.0,841672000.0,8738802000.0,93000000.0,92926421.0,94884187.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q2TTM,2017-07-01,2018-06-30,,330654000.0,19.6,19.6,1.7,19.18,2000000.0,-328064000.0,1823368000.0,1823428000.0,-60000.0,1823368000.0,9858793000.0,17225398000.0,-23637000.0,5155226000.0,9858793000.0,7366605000.0,366130000.0,6406000.0,5487880000.0,1878725000.0,-383361000.0,1495364000.0,17225398000.0,93000000.0,92926421.0,94884187.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 16:11:01+00:00,85049000.0,2.68,2.68,0.86,2.62,,53459000.0,250127000.0,250127000.0,,250127000.0,2278159000.0,3965006000.0,6282000.0,1214565000.0,2278159000.0,1686847000.0,91547000.0,1618000.0,1299614000.0,387233000.0,-83647000.0,303586000.0,3965006000.0,93300000.0,93339564.0,95546152.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q1TTM,2017-04-01,2018-03-31,,285679000.0,18.7,18.7,2.55,18.29,2000000.0,-314194000.0,1738875000.0,1780475000.0,-41600000.0,1738875000.0,9124825000.0,16187419000.0,12924000.0,5001144000.0,9124825000.0,7062594000.0,329352000.0,8938000.0,5288823000.0,1773771000.0,-307490000.0,1466281000.0,16187419000.0,93300000.0,93339564.0,95546152.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q4,2019-10-01,2019-12-31,,78371000.0,2.71,2.71,2.26,2.68,122100000.0,48707000.0,248659000.0,248659000.0,,248659000.0,2220379000.0,4114390000.0,17765000.0,1354441000.0,2220379000.0,1894011000.0,83820000.0,24322000.0,1554912000.0,339099000.0,-41733000.0,297366000.0,4114390000.0,91803528.0,91803528.0,91803528.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:03:26+00:00,312800000.0,16.79,16.79,4.52,16.49,122100000.0,440500000.0,1541300000.0,1541300000.0,0.0,1541300000.0,9864700000.0,17900800000.0,-21100000.0,5274900000.0,9864700000.0,8036100000.0,349300000.0,25900000.0,5709800000.0,2326300000.0,-344500000.0,1981800000.0,17900800000.0,91803528.0,91803528.0,91803528.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q3YTD,2019-01-01,2019-09-30,,234429000.0,14.08,14.08,2.26,13.81,,391793000.0,1292641000.0,1292641000.0,,1292641000.0,7644321000.0,13786410000.0,-38865000.0,3920459000.0,7644321000.0,6142089000.0,265480000.0,1578000.0,4154888000.0,1987201000.0,-302767000.0,1684434000.0,13786410000.0,91800000.0,91823573.0,93604260.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q3TTM,2018-10-01,2019-09-30,,313510000.0,15.18,15.18,4.84,14.89,,392926000.0,1393583000.0,1393583000.0,,1393583000.0,10025828000.0,17850638000.0,-215225000.0,5158767000.0,10025828000.0,7824810000.0,354845000.0,4046000.0,5472277000.0,2352533000.0,-566024000.0,1786509000.0,17850638000.0,91800000.0,91823573.0,93604260.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q3,2019-07-01,2019-09-30,2019-10-22 12:48:27+00:00,77548000.0,6.28,6.28,1.13,6.16,,133395000.0,576438000.0,576438000.0,,576438000.0,2642096000.0,4867650000.0,-8357000.0,1345171000.0,2642096000.0,2225554000.0,85282000.0,637000.0,1422719000.0,802835000.0,-93002000.0,709833000.0,4867650000.0,91800000.0,91823573.0,93604260.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q2YTD,2019-01-01,2019-06-30,,156881000.0,7.8,7.8,1.13,7.65,,258398000.0,716203000.0,716203000.0,,716203000.0,5002225000.0,8918760000.0,-30508000.0,2575288000.0,5002225000.0,3916535000.0,180198000.0,941000.0,2732169000.0,1184366000.0,-209765000.0,974601000.0,8918760000.0,91800000.0,91775295.0,93561725.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q2TTM,2018-07-01,2019-06-30,,316039000.0,12.7,12.7,4.57,12.45,,321457000.0,1171172000.0,1171172000.0,,1171172000.0,10104798000.0,17714458000.0,-356450000.0,5086662000.0,10104798000.0,7609660000.0,361844000.0,3964000.0,5402701000.0,2206959000.0,-714330000.0,1492629000.0,17714458000.0,91800000.0,91775295.0,93561725.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 12:08:53+00:00,78081000.0,5.13,5.13,,5.03,,204698000.0,471003000.0,471003000.0,,471003000.0,2696425000.0,4877860000.0,-7708000.0,1331288000.0,2696425000.0,2181435000.0,89198000.0,541000.0,1409369000.0,772066000.0,-96365000.0,675701000.0,4877860000.0,91800000.0,91775295.0,93561725.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 15:31:42+00:00,78800000.0,2.67,2.67,1.13,2.62,,53700000.0,245200000.0,245200000.0,,245200000.0,2305800000.0,4040900000.0,-22800000.0,1244000000.0,2305800000.0,1735100000.0,91000000.0,400000.0,1322800000.0,412300000.0,-113400000.0,298900000.0,4040900000.0,91800000.0,91952828.0,93668728.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,Q1TTM,2018-04-01,2019-03-31,,311851000.0,11.91,11.91,4.57,11.67,,251241000.0,1103773000.0,1103773000.0,,1103773000.0,10143541000.0,17610394000.0,-374582000.0,5063235000.0,10143541000.0,7466853000.0,366153000.0,3982000.0,5375086000.0,2091767000.0,-736753000.0,1355014000.0,17610394000.0,91800000.0,91952828.0,93668728.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2020.0,Q1TTM,2019-04-01,2020-03-31,,312100000.0,17.65,17.65,4.73,17.33,122100000.0,457400000.0,1617800000.0,1617800000.0,,1617800000.0,9815900000.0,18006600000.0,-24400000.0,5338500000.0,9815900000.0,8190700000.0,344500000.0,26100000.0,5772700000.0,2418000000.0,-342800000.0,2075200000.0,18006600000.0,91100000.0,91075973.0,92859944.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 15:31:42+00:00,78100000.0,3.53,3.53,1.34,3.46,,70600000.0,321700000.0,321700000.0,,321700000.0,2257000000.0,4146700000.0,-26100000.0,1307600000.0,2257000000.0,1889700000.0,86200000.0,600000.0,1385700000.0,504000000.0,-111700000.0,392300000.0,4146700000.0,91100000.0,91075973.0,92859944.0
