company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Robert Half International Inc,RHI,,315213,2017.0,Q4,2017-10-01,2017-12-31,,416000.0,0.38,0.38,0.24,0.39,81991000.0,47047000.0,47047000.0,47047000.0,793136000.0,1346282000.0,,424383000.0,793136000.0,553146000.0,-691000.0,424799000.0,128347000.0,691000.0,129038000.0,1346282000.0,124200000.0,124152000.0,124892000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 15:14:25+00:00,481000.0,0.69,0.69,0.24,0.68,47570000.0,84700000.0,84700000.0,84700000.0,778309000.0,1324709000.0,,414179000.0,778309000.0,546400000.0,-530000.0,414660000.0,131740000.0,530000.0,132270000.0,1324709000.0,122800000.0,123569000.0,124200000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3YTD,2017-01-01,2017-09-30,,1147000.0,1.96,1.96,0.72,1.94,144941000.0,243537000.0,243537000.0,243537000.0,2309841000.0,3920507000.0,,1222149000.0,2309841000.0,1610666000.0,-1108000.0,1223296000.0,387370000.0,1108000.0,388478000.0,3920507000.0,122800000.0,123569000.0,124200000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3TTM,2016-10-01,2017-09-30,,1456000.0,2.57,2.57,0.94,2.55,191734000.0,321325000.0,321325000.0,321325000.0,3055712000.0,5185580000.0,,1616654000.0,3055712000.0,2129868000.0,-1301000.0,1618110000.0,511758000.0,1301000.0,513059000.0,5185580000.0,122800000.0,123569000.0,124200000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 14:41:25+00:00,365000.0,0.64,0.64,0.24,0.64,50391000.0,80316000.0,80316000.0,80316000.0,769990000.0,1308428000.0,,407721000.0,769990000.0,538438000.0,-355000.0,408086000.0,130352000.0,355000.0,130707000.0,1308428000.0,125500000.0,124617000.0,125104000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2YTD,2017-01-01,2017-06-30,,666000.0,1.27,1.27,0.48,1.26,97371000.0,158837000.0,158837000.0,158837000.0,1531532000.0,2595798000.0,,807970000.0,1531532000.0,1064266000.0,-578000.0,808636000.0,255630000.0,578000.0,256208000.0,2595798000.0,125500000.0,124617000.0,125104000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2TTM,2016-07-01,2017-06-30,,1301000.0,2.59,2.59,0.92,2.58,199919000.0,327194000.0,327194000.0,327194000.0,3063435000.0,5199412000.0,,1608617000.0,3063435000.0,2135977000.0,-1054000.0,1609918000.0,526059000.0,1054000.0,527113000.0,5199412000.0,125500000.0,124617000.0,125104000.0
Robert Half International Inc,RHI,,315213,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 15:29:46+00:00,301000.0,0.63,0.63,0.24,0.62,46980000.0,78521000.0,78521000.0,78521000.0,761542000.0,1287370000.0,,400249000.0,761542000.0,525828000.0,-223000.0,400550000.0,125278000.0,223000.0,125501000.0,1287370000.0,124600000.0,125537000.0,126418000.0
Robert Half International Inc,RHI,,315213,2017.0,Q1TTM,2016-04-01,2017-03-31,,1250000.0,2.66,2.66,0.9,2.65,207326000.0,338494000.0,338494000.0,338494000.0,3080612000.0,5235144000.0,,1608392000.0,3080612000.0,2154532000.0,-930000.0,1609642000.0,544890000.0,930000.0,545820000.0,5235144000.0,124600000.0,125537000.0,126418000.0
Robert Half International Inc,RHI,,315213,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 15:38:45+00:00,1705000.0,3.6,3.6,1.12,3.57,157314000.0,434288000.0,434288000.0,434288000.0,3390257000.0,5800271000.0,,1821089000.0,3390257000.0,2410014000.0,-4382000.0,1822794000.0,587220000.0,4382000.0,591602000.0,5800271000.0,120600000.0,120513000.0,121602000.0
Robert Half International Inc,RHI,,315213,2018.0,Q4,2018-10-01,2018-12-31,,371000.0,0.95,0.95,0.28,0.95,41419000.0,113564000.0,113564000.0,113564000.0,861596000.0,1481658000.0,,466153000.0,861596000.0,620062000.0,-1445000.0,466524000.0,153538000.0,1445000.0,154983000.0,1481658000.0,120600000.0,120513000.0,121602000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 13:02:53+00:00,429000.0,0.96,0.96,0.28,0.95,36663000.0,115242000.0,115242000.0,115242000.0,855758000.0,1466226000.0,,459330000.0,855758000.0,610468000.0,-1196000.0,459759000.0,150709000.0,1196000.0,151905000.0,1466226000.0,120000000.0,120115000.0,121443000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3YTD,2018-01-01,2018-09-30,,1334000.0,2.65,2.65,0.84,2.62,115895000.0,320724000.0,320724000.0,320724000.0,2528661000.0,4318613000.0,,1354936000.0,2528661000.0,1789952000.0,-2937000.0,1356270000.0,433682000.0,2937000.0,436619000.0,4318613000.0,120000000.0,120115000.0,121443000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3TTM,2017-10-01,2018-09-30,,1750000.0,3.03,3.03,1.08,3.01,197886000.0,367771000.0,367771000.0,367771000.0,3321797000.0,5664895000.0,,1779319000.0,3321797000.0,2343098000.0,-3628000.0,1781069000.0,562029000.0,3628000.0,565657000.0,5664895000.0,120000000.0,120115000.0,121443000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 15:12:17+00:00,442000.0,0.9,0.9,0.28,0.89,40760000.0,109315000.0,109315000.0,109315000.0,849936000.0,1457054000.0,,457607000.0,849936000.0,607118000.0,-1006000.0,458049000.0,149069000.0,1006000.0,150075000.0,1457054000.0,121500000.0,121307000.0,122268000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2YTD,2018-01-01,2018-06-30,,905000.0,1.69,1.69,0.56,1.67,79232000.0,205482000.0,205482000.0,205482000.0,1672903000.0,2852387000.0,,895606000.0,1672903000.0,1179484000.0,-1741000.0,896511000.0,282973000.0,1741000.0,284714000.0,2852387000.0,121500000.0,121307000.0,122268000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2TTM,2017-07-01,2018-06-30,,1802000.0,2.76,2.76,1.04,2.74,208793000.0,337229000.0,337229000.0,337229000.0,3244348000.0,5523378000.0,,1734168000.0,3244348000.0,2279030000.0,-2962000.0,1735970000.0,543060000.0,2962000.0,546022000.0,5523378000.0,121500000.0,121307000.0,122268000.0
Robert Half International Inc,RHI,,315213,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 16:24:17+00:00,463000.0,0.79,0.79,0.28,0.78,38472000.0,96167000.0,96167000.0,96167000.0,822967000.0,1395333000.0,,437999000.0,822967000.0,572366000.0,-735000.0,438462000.0,133904000.0,735000.0,134639000.0,1395333000.0,121700000.0,121934000.0,122887000.0
Robert Half International Inc,RHI,,315213,2018.0,Q1TTM,2017-04-01,2018-03-31,,1725000.0,2.5,2.5,1.0,2.49,218424000.0,308230000.0,308230000.0,308230000.0,3164402000.0,5374752000.0,,1684282000.0,3164402000.0,2210350000.0,-2311000.0,1686007000.0,524343000.0,2311000.0,526654000.0,5374752000.0,121700000.0,121934000.0,122887000.0
Robert Half International Inc,RHI,,315213,2019.0,Q4,2019-10-01,2019-12-31,,339000.0,0.99,0.99,0.31,0.98,41405000.0,112842000.0,112842000.0,112842000.0,898441000.0,1537385000.0,,485715000.0,898441000.0,638944000.0,-1357000.0,486054000.0,152890000.0,1357000.0,154247000.0,1537385000.0,115600000.0,115656000.0,116411000.0
Robert Half International Inc,RHI,,315213,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 15:38:45+00:00,1361000.0,3.93,3.93,1.24,3.9,171082000.0,454433000.0,454433000.0,454433000.0,3543913000.0,6074432000.0,,1908768000.0,3543913000.0,2530519000.0,-5125000.0,1910129000.0,620390000.0,5125000.0,625515000.0,6074432000.0,115600000.0,115656000.0,116411000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3YTD,2019-01-01,2019-09-30,,1022000.0,2.94,2.94,0.93,2.92,129677000.0,341591000.0,341591000.0,341591000.0,2645472000.0,4537047000.0,,1423053000.0,2645472000.0,1891575000.0,-3768000.0,1424075000.0,467500000.0,3768000.0,471268000.0,4537047000.0,114900000.0,115181000.0,115868000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3TTM,2018-10-01,2019-09-30,,1393000.0,3.89,3.89,1.21,3.87,171096000.0,455155000.0,455155000.0,455155000.0,3507068000.0,6018705000.0,,1889206000.0,3507068000.0,2511637000.0,-5213000.0,1890599000.0,621038000.0,5213000.0,626251000.0,6018705000.0,114900000.0,115181000.0,115868000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 13:02:53+00:00,339000.0,1.02,1.02,0.31,1.01,46601000.0,117181000.0,117181000.0,117181000.0,905686000.0,1552132000.0,,483555000.0,905686000.0,646446000.0,-1230000.0,483894000.0,162552000.0,1230000.0,163782000.0,1552132000.0,114900000.0,115181000.0,115868000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2YTD,2019-01-01,2019-06-30,,683000.0,1.92,1.92,0.62,1.91,83076000.0,224410000.0,224410000.0,224410000.0,1739786000.0,2984915000.0,,939498000.0,1739786000.0,1245129000.0,-2538000.0,940181000.0,304948000.0,2538000.0,307486000.0,2984915000.0,117000000.0,116381000.0,116988000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2TTM,2018-07-01,2019-06-30,,1483000.0,3.83,3.83,1.18,3.81,161158000.0,453216000.0,453216000.0,453216000.0,3457140000.0,5932799000.0,,1864981000.0,3457140000.0,2475659000.0,-5179000.0,1866464000.0,609195000.0,5179000.0,614374000.0,5932799000.0,117000000.0,116381000.0,116988000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 15:12:17+00:00,341000.0,0.98,0.98,0.31,0.98,45491000.0,114612000.0,114612000.0,114612000.0,878844000.0,1516385000.0,,478139000.0,878844000.0,637541000.0,-1042000.0,478480000.0,159061000.0,1042000.0,160103000.0,1516385000.0,117000000.0,116381000.0,116988000.0
Robert Half International Inc,RHI,,315213,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:32:15+00:00,342000.0,0.94,0.94,0.31,0.93,37585000.0,109798000.0,109798000.0,109798000.0,860942000.0,1468530000.0,,461359000.0,860942000.0,607588000.0,-1496000.0,461701000.0,145887000.0,1496000.0,147383000.0,1468530000.0,116800000.0,117068000.0,117966000.0
Robert Half International Inc,RHI,,315213,2019.0,Q1TTM,2018-04-01,2019-03-31,,1584000.0,3.75,3.75,1.15,3.72,156427000.0,447919000.0,447919000.0,447919000.0,3428232000.0,5873468000.0,,1844449000.0,3428232000.0,2445236000.0,-5143000.0,1846033000.0,599203000.0,5143000.0,604346000.0,5873468000.0,116800000.0,117068000.0,117966000.0
Robert Half International Inc,RHI,,315213,2020.0,Q1TTM,2019-04-01,2020-03-31,,1357000.0,3.78,3.78,1.27,3.76,175345000.0,434550000.0,434550000.0,434550000.0,3578945000.0,6112593000.0,,1926982000.0,3578945000.0,2533648000.0,-4586000.0,1928339000.0,605309000.0,4586000.0,609895000.0,6112593000.0,113800000.0,113187000.0,113858000.0
Robert Half International Inc,RHI,,315213,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:32:15+00:00,338000.0,0.79,0.79,0.34,0.79,41848000.0,89915000.0,89915000.0,89915000.0,895974000.0,1506691000.0,,479573000.0,895974000.0,610717000.0,-957000.0,479911000.0,130806000.0,957000.0,131763000.0,1506691000.0,113800000.0,113187000.0,113858000.0
