company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Robert Half International Inc,RHI,,315213,2013.0,Q4,2013-10-01,2013-12-31,,,400000.0,168407000.0,315000.0,12077000.0,-57000.0,13735000.0,-74905000.0,-27181000.0,98160000.0,-74905000.0,-27181000.0,98160000.0,-3983000.0,66885000.0,66885000.0,5063000.0,9929000.0,-5573000.0,-23575000.0,-21608000.0,-66000.0,-61193000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3TTM,2012-10-01,2013-09-30,,-12868000.0,1511000.0,136023000.0,405000.0,46998000.0,-2439000.0,-21304000.0,-215693000.0,-100529000.0,308980000.0,-215693000.0,-100529000.0,308980000.0,-9681000.0,243929000.0,243929000.0,37846000.0,41926000.0,-41304000.0,-87050000.0,-46357000.0,-4461000.0,-166108000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3,2013-07-01,2013-09-30,,,433000.0,,,11669000.0,4456000.0,-10747000.0,-34386000.0,-18416000.0,81122000.0,-34386000.0,-18416000.0,81122000.0,32776000.0,66358000.0,66358000.0,13409000.0,7783000.0,-5403000.0,-21726000.0,-13013000.0,-42000.0,-20401000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 13:44:25+00:00,,1300000.0,,,34995000.0,-2984000.0,-43716000.0,-145365000.0,-70596000.0,211057000.0,-145365000.0,-70596000.0,211057000.0,-7888000.0,185310000.0,185310000.0,33168000.0,31459000.0,-38479000.0,-65612000.0,-32117000.0,-4430000.0,-106782000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2TTM,2012-07-01,2013-06-30,,-12909000.0,1178000.0,136023000.0,405000.0,47372000.0,-3946000.0,-17882000.0,-215572000.0,-95915000.0,303826000.0,-215572000.0,-95915000.0,303826000.0,-11607000.0,235231000.0,235231000.0,37927000.0,36804000.0,-38057000.0,-86141000.0,-44949000.0,-4440000.0,-161795000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2,2013-04-01,2013-06-30,,,434000.0,,,11579000.0,-4429000.0,17047000.0,-61572000.0,-14429000.0,102050000.0,-61572000.0,-14429000.0,102050000.0,21620000.0,63089000.0,63089000.0,9901000.0,2746000.0,-3407000.0,-21865000.0,-11022000.0,-1745000.0,-40708000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 13:36:14+00:00,,867000.0,,,23326000.0,-7440000.0,-32969000.0,-110979000.0,-52180000.0,129935000.0,-110979000.0,-52180000.0,129935000.0,-40664000.0,118952000.0,118952000.0,19759000.0,23676000.0,-33076000.0,-43886000.0,-19104000.0,-4388000.0,-86381000.0
Robert Half International Inc,RHI,,315213,2013.0,Q1TTM,2012-04-01,2013-03-31,,-14393000.0,796000.0,128995000.0,298000.0,47827000.0,-3923000.0,-13457000.0,-210100000.0,-98927000.0,293848000.0,-210100000.0,-98927000.0,293848000.0,-19102000.0,217471000.0,217471000.0,41211000.0,43825000.0,-36768000.0,-85134000.0,-47766000.0,-2718000.0,-166073000.0
Robert Half International Inc,RHI,,315213,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 13:24:26+00:00,,433000.0,,,11747000.0,-3011000.0,-50016000.0,-49407000.0,-37751000.0,27885000.0,-49407000.0,-37751000.0,27885000.0,-62284000.0,55863000.0,55863000.0,9858000.0,20930000.0,-29669000.0,-22021000.0,-8082000.0,-2643000.0,-45673000.0
Robert Half International Inc,RHI,,315213,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 17:08:23+00:00,0.0,557000.0,178375000.0,330000.0,49124000.0,-10647000.0,-58383000.0,-230055000.0,-88641000.0,340698000.0,-230055000.0,-88641000.0,340698000.0,11355000.0,305928000.0,305928000.0,43472000.0,21498000.0,-25811000.0,-97604000.0,-62830000.0,-128000.0,-153821000.0
Robert Half International Inc,RHI,,315213,2014.0,Q4,2014-10-01,2014-12-31,,,,178375000.0,330000.0,12954000.0,-5562000.0,-22555000.0,-46859000.0,-34214000.0,82878000.0,-46859000.0,-34214000.0,82878000.0,-3757000.0,84053000.0,84053000.0,8426000.0,7168000.0,-7591000.0,-24852000.0,-26623000.0,-33000.0,-29142000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 15:32:42+00:00,,557000.0,,,36170000.0,-5085000.0,-35828000.0,-183196000.0,-54427000.0,257820000.0,-183196000.0,-54427000.0,257820000.0,15112000.0,221875000.0,221875000.0,35046000.0,14330000.0,-18220000.0,-72752000.0,-36207000.0,-95000.0,-124679000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3TTM,2013-10-01,2014-09-30,,,957000.0,168407000.0,315000.0,48247000.0,-5142000.0,-22093000.0,-258101000.0,-81608000.0,355980000.0,-258101000.0,-81608000.0,355980000.0,11129000.0,288760000.0,288760000.0,40109000.0,24259000.0,-23793000.0,-96327000.0,-57815000.0,-161000.0,-185872000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3,2014-07-01,2014-09-30,,,,,,12107000.0,-7840000.0,-16087000.0,-81207000.0,-21536000.0,93681000.0,-81207000.0,-21536000.0,93681000.0,-16902000.0,85184000.0,85184000.0,12477000.0,2444000.0,-8414000.0,-24098000.0,-13122000.0,-32000.0,-59521000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1390000.0,168407000.0,315000.0,47809000.0,7154000.0,-16753000.0,-211280000.0,-78488000.0,343421000.0,-211280000.0,-78488000.0,343421000.0,60807000.0,269934000.0,269934000.0,41041000.0,29598000.0,-20782000.0,-93955000.0,-57706000.0,-171000.0,-146752000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2,2014-04-01,2014-06-30,,,224000.0,,,11863000.0,2214000.0,6641000.0,-51922000.0,-15165000.0,104914000.0,-51922000.0,-15165000.0,104914000.0,40041000.0,75140000.0,75140000.0,11046000.0,2503000.0,-4523000.0,-24260000.0,-10642000.0,-32000.0,-30133000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 14:10:14+00:00,,557000.0,,,24063000.0,2755000.0,-19741000.0,-101989000.0,-32891000.0,164139000.0,-101989000.0,-32891000.0,164139000.0,32014000.0,136691000.0,136691000.0,22569000.0,11886000.0,-9806000.0,-48654000.0,-23085000.0,-63000.0,-65158000.0
Robert Half International Inc,RHI,,315213,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1600000.0,168407000.0,315000.0,47525000.0,511000.0,-6347000.0,-220930000.0,-77752000.0,340557000.0,-220930000.0,-77752000.0,340557000.0,42386000.0,257883000.0,257883000.0,39896000.0,29841000.0,-19666000.0,-91560000.0,-58086000.0,-1884000.0,-157327000.0
Robert Half International Inc,RHI,,315213,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 14:11:11+00:00,,333000.0,,,12200000.0,541000.0,-26382000.0,-50067000.0,-17726000.0,59225000.0,-50067000.0,-17726000.0,59225000.0,-8027000.0,61551000.0,61551000.0,11523000.0,9383000.0,-5283000.0,-24394000.0,-12443000.0,-31000.0,-35025000.0
Robert Half International Inc,RHI,,315213,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:42:39+00:00,-14668000.0,192000.0,212668000.0,285000.0,53273000.0,-14280000.0,-17560000.0,-368548000.0,-117950000.0,438236000.0,-368548000.0,-117950000.0,438236000.0,-62542000.0,357796000.0,357796000.0,44535000.0,10291000.0,-28225000.0,-107561000.0,-75057000.0,-140000.0,-271138000.0
Robert Half International Inc,RHI,,315213,2015.0,Q4,2015-10-01,2015-12-31,,-14668000.0,192000.0,212668000.0,285000.0,13786000.0,-1918000.0,-970000.0,-93222000.0,-50096000.0,117995000.0,-93222000.0,-50096000.0,117995000.0,-27241000.0,93443000.0,93443000.0,11544000.0,4135000.0,-8647000.0,-27392000.0,-26781000.0,-36000.0,-69929000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:20:50+00:00,0.0,0.0,,,39487000.0,-12362000.0,-16590000.0,-275326000.0,-67854000.0,320241000.0,-275326000.0,-67854000.0,320241000.0,-35301000.0,264353000.0,264353000.0,32991000.0,6156000.0,-19578000.0,-80169000.0,-48276000.0,-104000.0,-201209000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,178375000.0,330000.0,52441000.0,-17924000.0,-39145000.0,-322185000.0,-102068000.0,403119000.0,-322185000.0,-102068000.0,403119000.0,-39058000.0,348406000.0,348406000.0,41417000.0,13324000.0,-27169000.0,-105021000.0,-74899000.0,-137000.0,-230351000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3,2015-07-01,2015-09-30,,,,,,12919000.0,-6720000.0,-29800000.0,-123121000.0,-25318000.0,93846000.0,-123121000.0,-25318000.0,93846000.0,-61313000.0,96725000.0,96725000.0,14002000.0,191000.0,-6565000.0,-26288000.0,-18753000.0,-35000.0,-96989000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 14:11:55+00:00,0.0,0.0,,,26568000.0,-5642000.0,13210000.0,-152205000.0,-42536000.0,226395000.0,-152205000.0,-42536000.0,226395000.0,26012000.0,167628000.0,167628000.0,18989000.0,5965000.0,-13013000.0,-53881000.0,-29523000.0,-69000.0,-104220000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,178375000.0,330000.0,51629000.0,-19044000.0,-25432000.0,-280271000.0,-98286000.0,402954000.0,-280271000.0,-98286000.0,402954000.0,5353000.0,336865000.0,336865000.0,39892000.0,15577000.0,-29018000.0,-102831000.0,-69268000.0,-134000.0,-192883000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2,2015-04-01,2015-06-30,,,,,,13562000.0,3035000.0,26796000.0,-70969000.0,-21735000.0,141915000.0,-70969000.0,-21735000.0,141915000.0,52246000.0,89706000.0,89706000.0,11851000.0,596000.0,-5558000.0,-26506000.0,-16177000.0,-35000.0,-45024000.0
Robert Half International Inc,RHI,,315213,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 14:39:11+00:00,,0.0,,,13006000.0,-8677000.0,-13586000.0,-81236000.0,-20801000.0,84480000.0,-81236000.0,-20801000.0,84480000.0,-26234000.0,77922000.0,77922000.0,7138000.0,5369000.0,-7455000.0,-27375000.0,-13346000.0,-34000.0,-59196000.0
Robert Half International Inc,RHI,,315213,2015.0,Q1TTM,2014-04-01,2015-03-31,,,224000.0,178375000.0,330000.0,49930000.0,-19865000.0,-45587000.0,-261224000.0,-91716000.0,365953000.0,-261224000.0,-91716000.0,365953000.0,-6852000.0,322299000.0,322299000.0,39087000.0,17484000.0,-27983000.0,-100585000.0,-63733000.0,-131000.0,-177992000.0
Robert Half International Inc,RHI,,315213,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 15:40:42+00:00,-2200000.0,1237000.0,219415000.0,266000.0,63078000.0,-5918000.0,-15692000.0,-288304000.0,-112235000.0,442081000.0,-288304000.0,-112235000.0,442081000.0,35624000.0,343389000.0,343389000.0,50069000.0,2045000.0,-27079000.0,-114164000.0,-82956000.0,-154000.0,-176031000.0
Robert Half International Inc,RHI,,315213,2016.0,Q4,2016-10-01,2016-12-31,,-300000.0,309000.0,219415000.0,266000.0,16307000.0,-7754000.0,-27498000.0,-76937000.0,-29220000.0,81661000.0,-76937000.0,-29220000.0,81661000.0,-32250000.0,77788000.0,77788000.0,14755000.0,1010000.0,-9244000.0,-28202000.0,-19676000.0,-40000.0,-49705000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 13:21:50+00:00,-1900000.0,928000.0,,,46771000.0,1836000.0,11806000.0,-211367000.0,-83015000.0,360420000.0,-211367000.0,-83015000.0,360420000.0,67874000.0,265601000.0,265601000.0,35314000.0,1035000.0,-17835000.0,-85962000.0,-63280000.0,-114000.0,-126326000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3TTM,2015-10-01,2016-09-30,,-16568000.0,1120000.0,212668000.0,285000.0,60557000.0,-82000.0,10836000.0,-304589000.0,-133111000.0,478415000.0,-304589000.0,-133111000.0,478415000.0,40633000.0,359044000.0,359044000.0,46858000.0,5170000.0,-26482000.0,-113354000.0,-90061000.0,-150000.0,-196255000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3,2016-07-01,2016-09-30,,-500000.0,326000.0,,,16061000.0,-132000.0,35460000.0,-72733000.0,-26624000.0,153226000.0,-72733000.0,-26624000.0,153226000.0,53737000.0,90569000.0,90569000.0,10810000.0,155000.0,-6584000.0,-28067000.0,-19540000.0,-39000.0,-44782000.0
