company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Accenture PLC,ACN,,1467373,2011.0,Q2YTD,2010-09-01,2011-02-28,,1.62,1.62,0.45,1.56,447469000.0,1441250000.0,1171306000.0,1171306000.0,1037731000.0,133575000.0,9112782000.0,12974486000.0,10139000.0,,,717000.0,821225000.0,9112782000.0,3861704000.0,8243000.0,18367000.0,2263192000.0,1598512000.0,20263000.0,1618775000.0,12974486000.0,644900000.0,646292241.0,743505338.0
Accenture PLC,ACN,,1467373,2011.0,Q2TTM,2010-03-01,2011-02-28,,3.08,3.08,0.83,2.95,893561000.0,2854062000.0,2245088000.0,2245088000.0,1973810000.0,271278000.0,17144888000.0,24783054000.0,2307000.0,,,4053000.0,1664075000.0,17144888000.0,7638166000.0,13920000.0,34286000.0,4522190000.0,3115976000.0,22673000.0,3138649000.0,24783054000.0,644900000.0,646292241.0,743505338.0
Accenture PLC,ACN,,1467373,2011.0,Q2,2010-12-01,2011-02-28,2012-03-23 16:17:30+00:00,0.78,0.78,,0.75,208397000.0,709779000.0,565750000.0,565750000.0,503017000.0,62733000.0,4579069000.0,6496293000.0,-2948000.0,,,369000.0,435499000.0,4579069000.0,1917224000.0,3507000.0,9025000.0,1145647000.0,771577000.0,2570000.0,774147000.0,6496293000.0,644900000.0,646292241.0,743505338.0
Accenture PLC,ACN,,1467373,2011.0,Q1TTM,2009-12-01,2010-11-30,,2.93,2.93,0.83,2.8,862675000.0,2767669000.0,2141217000.0,2141217000.0,1870553000.0,270664000.0,16413311000.0,23824584000.0,-8536000.0,,,6321000.0,1641911000.0,16413311000.0,7411273000.0,14932000.0,31988000.0,4415901000.0,2995372000.0,8520000.0,3003892000.0,23824584000.0,636600000.0,637298491.0,743495265.0
Accenture PLC,ACN,,1467373,2011.0,Q1,2010-09-01,2010-11-30,2011-12-20 16:18:41+00:00,0.84,0.84,0.45,0.81,239072000.0,731471000.0,605556000.0,605556000.0,534714000.0,70842000.0,4533713000.0,6478193000.0,13087000.0,,,348000.0,385726000.0,4533713000.0,1944480000.0,4736000.0,9342000.0,1117545000.0,826935000.0,17693000.0,844628000.0,6478193000.0,636600000.0,637298491.0,743495265.0
Accenture PLC,ACN,,1467373,2012.0,Q4,2012-06-01,2012-08-31,,0.9,0.9,,0.88,309999000.0,839187000.0,636155000.0,636155000.0,578282000.0,57873000.0,5039369000.0,7288259000.0,-2498000.0,841000.0,,-408000.0,468920000.0,5039369000.0,2248890000.0,3186000.0,11488000.0,1308540000.0,940350000.0,5804000.0,946154000.0,7288259000.0,643200000.0,643132601.0,727011059.0
Accenture PLC,ACN,,1467373,2012.0,FY,2011-09-01,2012-08-31,2013-10-29 16:51:03+00:00,3.97,3.97,1.35,3.84,1079241000.0,3303478000.0,2824933000.0,2824933000.0,2553510000.0,271423000.0,20790284000.0,29777985000.0,5137000.0,1691000.0,,,1810984000.0,20790284000.0,8987701000.0,15061000.0,42550000.0,5116153000.0,3871548000.0,32626000.0,3904174000.0,29777985000.0,643200000.0,643132601.0,727011059.0
Accenture PLC,ACN,,1467373,2012.0,Q3,2012-03-01,2012-05-31,2013-06-28 06:51:07+00:00,1.07,1.07,0.675,1.03,303622000.0,854476000.0,762831000.0,762831000.0,689219000.0,73612000.0,5269885000.0,7640790000.0,-2115000.0,435000.0,,,455233000.0,5269885000.0,2370905000.0,3497000.0,11304000.0,1310144000.0,1060761000.0,5692000.0,1066453000.0,7640790000.0,644100000.0,645761617.0,729528085.0
Accenture PLC,ACN,,1467373,2012.0,Q3YTD,2011-09-01,2012-05-31,,3.07,3.07,1.35,2.96,769242000.0,2464291000.0,2188778000.0,2188778000.0,1975228000.0,213550000.0,15750915000.0,22489726000.0,7635000.0,850000.0,,408000.0,1342064000.0,15750915000.0,6738811000.0,11875000.0,31062000.0,3807613000.0,2931198000.0,26822000.0,2958020000.0,22489726000.0,644100000.0,645761617.0,729528085.0
Accenture PLC,ACN,,1467373,2012.0,Q3TTM,2011-06-01,2012-05-31,,0.49,4.02,1.35,3.86,1021775000.0,3285132000.0,2871643000.0,2871643000.0,2587161000.0,284482000.0,20709601000.0,29663799000.0,12643000.0,850000.0,,815000.0,1813674000.0,20709601000.0,8954198000.0,15805000.0,42853000.0,5100471000.0,3853727000.0,39691000.0,3893418000.0,29663799000.0,644100000.0,645761617.0,729528085.0
Accenture PLC,ACN,,1467373,2012.0,Q2YTD,2011-09-01,2012-02-29,,2.0,2.0,0.68,1.93,465620000.0,1609815000.0,1425947000.0,1425947000.0,1286009000.0,139938000.0,10481030000.0,14848936000.0,9750000.0,415000.0,,408000.0,886831000.0,10481030000.0,4367906000.0,8378000.0,19758000.0,2497469000.0,1870437000.0,21130000.0,1891567000.0,14848936000.0,643900000.0,646452990.0,729810080.0
Accenture PLC,ACN,,1467373,2012.0,Q2TTM,2011-03-01,2012-02-29,,0.38,3.91,1.13,3.76,976933000.0,3263030000.0,2807881000.0,2807881000.0,2525955000.0,281926000.0,20334443000.0,29227364000.0,16179000.0,415000.0,,1211000.0,1885883000.0,20334443000.0,8892921000.0,15135000.0,41388000.0,5150539000.0,3742382000.0,42432000.0,3784814000.0,29227364000.0,643900000.0,646452990.0,729810080.0
Accenture PLC,ACN,,1467373,2012.0,Q2,2011-12-01,2012-02-29,2013-03-28 09:09:54+00:00,1.0,1.0,0.0,0.97,184350000.0,772338000.0,714190000.0,714190000.0,643923000.0,70267000.0,5143462000.0,7259828000.0,4215000.0,415000.0,,,454314000.0,5143462000.0,2116366000.0,4220000.0,9246000.0,1227067000.0,889299000.0,9241000.0,898540000.0,7259828000.0,643900000.0,646452990.0,729810080.0
Accenture PLC,ACN,,1467373,2012.0,Q1TTM,2010-12-01,2011-11-30,,0.16,3.69,1.13,3.54,1000980000.0,3200471000.0,2659441000.0,2659441000.0,2385049000.0,274392000.0,19770050000.0,28463829000.0,9016000.0,,,1580000.0,1867068000.0,19770050000.0,8693779000.0,14422000.0,41167000.0,5069119000.0,3624660000.0,35761000.0,3660421000.0,28463829000.0,642100000.0,644285298.0,730745055.0
Accenture PLC,ACN,,1467373,2012.0,Q1,2011-09-01,2011-11-30,2012-12-20 07:05:08+00:00,1.0,1.0,0.675,0.96,281270000.0,837477000.0,711757000.0,711757000.0,642086000.0,69671000.0,5337568000.0,7589108000.0,5535000.0,,,408000.0,432517000.0,5337568000.0,2251540000.0,4158000.0,10512000.0,1270402000.0,981138000.0,11889000.0,993027000.0,7589108000.0,642100000.0,644285298.0,730745055.0
Accenture PLC,ACN,,1467373,2013.0,FY,2012-09-01,2013-08-31,2015-10-30 13:09:18+00:00,5.08,5.08,1.62,4.93,784775000.0,3481891000.0,3554519000.0,3554519000.0,3281878000.0,272641000.0,21010110000.0,30394285000.0,-18244000.0,-272042000.0,0.0,,1835646000.0,21010110000.0,9384175000.0,14035000.0,32893000.0,5045495000.0,4338680000.0,614000.0,4339294000.0,30394285000.0,646000000.0,645536995.0,713340470.0
Accenture PLC,ACN,,1467373,2013.0,Q4,2013-06-01,2013-08-31,,1.04,1.04,,1.01,237577000.0,893001000.0,727327000.0,727327000.0,671001000.0,56326000.0,5175394000.0,7524994000.0,-23358000.0,484000.0,,,472612000.0,5175394000.0,2349600000.0,2257000.0,7016000.0,1366097000.0,983503000.0,-18599000.0,964904000.0,7524994000.0,646000000.0,645536995.0,713340470.0
Accenture PLC,ACN,,1467373,2013.0,Q3YTD,2012-09-01,2013-05-31,,4.04,4.04,1.62,3.92,547198000.0,2588890000.0,2827192000.0,2827192000.0,2610877000.0,216315000.0,15834716000.0,22869291000.0,5114000.0,-272526000.0,,,1363034000.0,15834716000.0,7034575000.0,11778000.0,25877000.0,3679398000.0,3355177000.0,19213000.0,3374390000.0,22869291000.0,648200000.0,650625931.0,715628354.0
Accenture PLC,ACN,,1467373,2013.0,Q3TTM,2012-06-01,2013-05-31,,4.94,4.94,1.62,4.8,857197000.0,3428077000.0,3463347000.0,3463347000.0,3189159000.0,274188000.0,20874085000.0,30157550000.0,2616000.0,-271685000.0,,-408000.0,1831954000.0,20874085000.0,9283465000.0,14964000.0,37365000.0,4987938000.0,4295527000.0,25017000.0,4320544000.0,30157550000.0,648200000.0,650625931.0,715628354.0
Accenture PLC,ACN,,1467373,2013.0,Q3,2013-03-01,2013-05-31,2014-06-26 16:09:16+00:00,1.25,1.25,0.81,1.21,272522000.0,886641000.0,874063000.0,874063000.0,810258000.0,63805000.0,5269916000.0,7707935000.0,951000.0,-49224000.0,,,458631000.0,5269916000.0,2438019000.0,3588000.0,7251000.0,1296048000.0,1141971000.0,4614000.0,1146585000.0,7707935000.0,648200000.0,650625931.0,715628354.0
Accenture PLC,ACN,,1467373,2013.0,Q2YTD,2012-09-01,2013-02-28,,2.79,2.79,0.81,2.71,274676000.0,1702249000.0,1953129000.0,1953129000.0,1800619000.0,152510000.0,10564800000.0,15161356000.0,4163000.0,-223302000.0,,,904403000.0,10564800000.0,4596556000.0,8190000.0,18626000.0,2383350000.0,2213206000.0,14599000.0,2227805000.0,15161356000.0,648100000.0,649520337.0,715464436.0
Accenture PLC,ACN,,1467373,2013.0,Q2TTM,2012-03-01,2013-02-28,,4.76,4.76,1.49,4.62,888297000.0,3395912000.0,3352115000.0,3352115000.0,3068120000.0,283995000.0,20874054000.0,30090405000.0,-450000.0,-222026000.0,,-408000.0,1828556000.0,20874054000.0,9216351000.0,14873000.0,41418000.0,5002034000.0,4214317000.0,26095000.0,4240412000.0,30090405000.0,648100000.0,649520337.0,715464436.0
Accenture PLC,ACN,,1467373,2013.0,Q2,2012-12-01,2013-02-28,2014-03-27 07:07:06+00:00,1.7,1.7,0.0,1.65,-5749000.0,834047000.0,1187098000.0,1187098000.0,1101802000.0,85296000.0,5262957000.0,7493320000.0,10599000.0,-223767000.0,,,455551000.0,5262957000.0,2230363000.0,3641000.0,9859000.0,1065831000.0,1164532000.0,16817000.0,1181349000.0,7493320000.0,648100000.0,649520337.0,715464436.0
Accenture PLC,ACN,,1467373,2013.0,Q1TTM,2011-12-01,2012-11-30,,4.06,4.06,1.49,3.94,1078396000.0,3334203000.0,2879207000.0,2879207000.0,2610241000.0,268966000.0,20754559000.0,29856913000.0,-6834000.0,2156000.0,,-408000.0,1827319000.0,20754559000.0,9102354000.0,15452000.0,40805000.0,5163270000.0,3939084000.0,18519000.0,3957603000.0,29856913000.0,641100000.0,639659238.0,716892047.0
Accenture PLC,ACN,,1467373,2013.0,Q1,2012-09-01,2012-11-30,2013-12-19 16:22:52+00:00,1.09,1.09,0.81,1.06,280425000.0,868202000.0,766031000.0,766031000.0,698817000.0,67214000.0,5301843000.0,7668036000.0,-6436000.0,465000.0,,,448852000.0,5301843000.0,2366193000.0,4549000.0,8767000.0,1317519000.0,1048674000.0,-2218000.0,1046456000.0,7668036000.0,641100000.0,639659238.0,716892047.0
Accenture PLC,ACN,,1467373,2014.0,FY,2013-09-01,2014-08-31,2016-10-28 17:05:52+00:00,4.64,4.64,1.86,4.52,1121743000.0,3582833000.0,3175958000.0,3175958000.0,2941498000.0,234460000.0,22190212000.0,31874678000.0,-15560000.0,-18015000.0,0.0,,1819136000.0,22190212000.0,9684466000.0,17621000.0,30370000.0,5383954000.0,4300512000.0,-2811000.0,4297701000.0,31874678000.0,633900000.0,634216250.0,692389966.0
Accenture PLC,ACN,,1467373,2014.0,Q4,2014-06-01,2014-08-31,,1.11,1.11,,1.08,327890000.0,918118000.0,760168000.0,760168000.0,701016000.0,59152000.0,5798699000.0,8267319000.0,5877000.0,,,,471137000.0,5798699000.0,2468620000.0,5325000.0,8141000.0,1389255000.0,1079365000.0,8693000.0,1088058000.0,8267319000.0,633900000.0,634216250.0,692389966.0
Accenture PLC,ACN,,1467373,2014.0,Q3YTD,2013-09-01,2014-05-31,,3.53,3.53,1.86,3.44,793853000.0,2664715000.0,2415790000.0,2415790000.0,2240482000.0,175308000.0,16391513000.0,23607359000.0,-21437000.0,-18015000.0,,,1347999000.0,16391513000.0,7215846000.0,12296000.0,22229000.0,3994699000.0,3221147000.0,-11504000.0,3209643000.0,23607359000.0,633600000.0,633128417.0,691038145.0
Accenture PLC,ACN,,1467373,2014.0,Q3TTM,2013-06-01,2014-05-31,,4.57,4.57,1.86,4.45,1031430000.0,3557716000.0,3143117000.0,3143117000.0,2911483000.0,231634000.0,21566907000.0,31132353000.0,-44795000.0,-17531000.0,,,1820611000.0,21566907000.0,9565446000.0,14553000.0,29245000.0,5360796000.0,4204650000.0,-30103000.0,4174547000.0,31132353000.0,633600000.0,633128417.0,691038145.0
Accenture PLC,ACN,,1467373,2014.0,Q3,2014-03-01,2014-05-31,2015-06-25 16:06:38+00:00,1.29,1.29,0.93,1.26,294125000.0,899250000.0,881813000.0,881813000.0,817336000.0,64477000.0,5703823000.0,8240180000.0,-6051000.0,0.0,0.0,,458341000.0,5703823000.0,2536357000.0,4290000.0,7513000.0,1357591000.0,1178766000.0,-2828000.0,1175938000.0,8240180000.0,633600000.0,633128417.0,691038145.0
Accenture PLC,ACN,,1467373,2014.0,Q2YTD,2013-09-01,2014-02-28,,2.24,2.24,0.93,2.18,499728000.0,1765465000.0,1533977000.0,1533977000.0,1423146000.0,110831000.0,10687690000.0,15367179000.0,-15386000.0,-18015000.0,,,889658000.0,10687690000.0,4679489000.0,8006000.0,14716000.0,2637108000.0,2042381000.0,-8676000.0,2033705000.0,15367179000.0,633300000.0,635929351.0,693846206.0
Accenture PLC,ACN,,1467373,2014.0,Q2TTM,2013-03-01,2014-02-28,,4.53,4.53,1.74,4.4,1009827000.0,3545107000.0,3135367000.0,3135367000.0,2904405000.0,230962000.0,21133000000.0,30600108000.0,-37793000.0,-66755000.0,,,1820901000.0,21133000000.0,9467108000.0,13851000.0,28983000.0,5299253000.0,4167855000.0,-22661000.0,4145194000.0,30600108000.0,633300000.0,635929351.0,693846206.0
Accenture PLC,ACN,,1467373,2014.0,Q2,2013-12-01,2014-02-28,2015-03-26 16:16:10+00:00,1.06,1.06,0.0,1.03,227797000.0,837255000.0,722331000.0,722331000.0,671300000.0,51031000.0,5337341000.0,7567483000.0,-4766000.0,0.0,,,441605000.0,5337341000.0,2230142000.0,4348000.0,7960000.0,1278860000.0,951282000.0,-1154000.0,950128000.0,7567483000.0,633300000.0,635929351.0,693846206.0
Accenture PLC,ACN,,1467373,2014.0,Q1TTM,2012-12-01,2013-11-30,,5.17,5.17,1.74,5.02,776281000.0,3541899000.0,3600134000.0,3600134000.0,3334907000.0,265227000.0,21058616000.0,30525945000.0,-22428000.0,-290522000.0,,,1834847000.0,21058616000.0,9467329000.0,13144000.0,30882000.0,5086224000.0,4381105000.0,-4690000.0,4376415000.0,30525945000.0,637200000.0,636695545.0,698503895.0
Accenture PLC,ACN,,1467373,2014.0,Q1,2013-09-01,2013-11-30,2014-12-18 16:03:44+00:00,1.18,1.18,0.93,1.15,271931000.0,928210000.0,811646000.0,811646000.0,751846000.0,59800000.0,5350349000.0,7799696000.0,-10620000.0,-18015000.0,,,448053000.0,5350349000.0,2449347000.0,3658000.0,6756000.0,1358248000.0,1091099000.0,-7522000.0,1083577000.0,7799696000.0,637200000.0,636695545.0,698503895.0
Accenture PLC,ACN,,1467373,2015.0,FY,2014-09-01,2015-08-31,2017-10-26 16:27:21+00:00,4.87,4.87,2.04,4.76,1136741000.0,3505045000.0,3273789000.0,3273789000.0,3053581000.0,220208000.0,23105185000.0,32914424000.0,-44752000.0,,64382000.0,,1803943000.0,23105185000.0,9809239000.0,14578000.0,33991000.0,5373370000.0,4435869000.0,-25339000.0,4410530000.0,32914424000.0,627000000.0,626799586.0,678757070.0
Accenture PLC,ACN,,1467373,2015.0,Q4,2015-06-01,2015-08-31,,1.18,1.18,,1.15,293336000.0,924114000.0,788125000.0,788125000.0,737628000.0,50497000.0,5860106000.0,8364511000.0,-16426000.0,,,,486683000.0,5860106000.0,2504405000.0,3832000.0,8111000.0,1410797000.0,1093608000.0,-12147000.0,1081461000.0,8364511000.0,627000000.0,626799586.0,678757070.0
Accenture PLC,ACN,,1467373,2015.0,Q3,2015-03-01,2015-05-31,2016-06-23 16:18:49+00:00,1.27,1.27,1.02,1.24,281861000.0,874713000.0,850230000.0,850230000.0,793697000.0,56533000.0,5750161000.0,8275066000.0,-3839000.0,,64382000.0,,452291000.0,5750161000.0,2524905000.0,4030000.0,6441000.0,1391386000.0,1133519000.0,-1428000.0,1132091000.0,8275066000.0,625000000.0,625969418.0,677825768.0
