company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 17:09:13+00:00,-55000000.0,343000000.0,99000000.0,682000000.0,,-148000000.0,2892000000.0,300000000.0,3488000000.0,-1047000000.0,-1325000000.0,3228000000.0,25000000.0,-1348000000.0,2449000000.0,-1022000000.0,-2673000000.0,5677000000.0,1834000000.0,46000000.0,-865000000.0,911000000.0,519000000.0,-177000000.0,-11000000.0,,,-8752000000.0,-622000000.0,0.0,-4658000000.0,8115000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q4,2014-10-01,2014-12-31,,,114000000.0,15000000.0,164000000.0,,-110000000.0,-127000000.0,122000000.0,-2000000.0,-1071000000.0,1760000000.0,838000000.0,6000000.0,-688000000.0,803000000.0,-1065000000.0,1072000000.0,1641000000.0,1538000000.0,1023000000.0,729000000.0,294000000.0,72000000.0,-9000000.0,-6000000.0,,,-1944000000.0,-200000000.0,,-1182000000.0,3910000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 21:58:00+00:00,-55000000.0,229000000.0,84000000.0,518000000.0,,-38000000.0,3019000000.0,178000000.0,3490000000.0,24000000.0,-3085000000.0,2390000000.0,19000000.0,-660000000.0,1646000000.0,43000000.0,-3745000000.0,4036000000.0,296000000.0,-977000000.0,-1594000000.0,617000000.0,447000000.0,-168000000.0,-5000000.0,,,-6808000000.0,-422000000.0,0.0,-3476000000.0,4205000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3TTM,2013-10-01,2014-09-30,,-108000000.0,347000000.0,98000000.0,145000000.0,,-19000000.0,3524000000.0,314000000.0,3520000000.0,-553000000.0,-2711000000.0,2040000000.0,96000000.0,-3052000000.0,3709000000.0,-457000000.0,-5763000000.0,5749000000.0,-490000000.0,-127000000.0,-1533000000.0,1406000000.0,-96000000.0,-256000000.0,-13000000.0,,,-7576000000.0,-131000000.0,-400000000.0,-3731000000.0,5117000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3,2014-07-01,2014-09-30,,-20000000.0,87000000.0,35000000.0,-97000000.0,,-77000000.0,71000000.0,24000000.0,2287000000.0,2259000000.0,-2014000000.0,-337000000.0,22000000.0,-602000000.0,1705000000.0,2281000000.0,-2616000000.0,1368000000.0,956000000.0,673000000.0,-19000000.0,692000000.0,-292000000.0,-44000000.0,1000000.0,,,-2935000000.0,-1000000.0,,-8000000.0,941000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-21 17:14:30+00:00,-35000000.0,142000000.0,49000000.0,615000000.0,,39000000.0,2948000000.0,154000000.0,1203000000.0,-2235000000.0,-1071000000.0,2727000000.0,-3000000.0,-58000000.0,-59000000.0,-2238000000.0,-1129000000.0,2668000000.0,-660000000.0,-1650000000.0,-1575000000.0,-75000000.0,739000000.0,-124000000.0,-6000000.0,,,-3873000000.0,-421000000.0,,-3468000000.0,3264000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q2TTM,2013-07-01,2014-06-30,,-158000000.0,358000000.0,99000000.0,599000000.0,,144000000.0,3491000000.0,347000000.0,1233000000.0,-2903000000.0,-3601000000.0,3711000000.0,74000000.0,-2450000000.0,2004000000.0,-2829000000.0,-6051000000.0,5715000000.0,-3021000000.0,-111000000.0,-825000000.0,714000000.0,446000000.0,-214000000.0,471000000.0,,,-8555000000.0,-447000000.0,-400000000.0,-3869000000.0,5088000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q2,2014-04-01,2014-06-30,,-31000000.0,107000000.0,13000000.0,233000000.0,,31000000.0,183000000.0,99000000.0,1196000000.0,-442000000.0,-1603000000.0,1553000000.0,-3000000.0,-58000000.0,-59000000.0,-445000000.0,-1661000000.0,1494000000.0,-581000000.0,676000000.0,751000000.0,-75000000.0,386000000.0,-80000000.0,-5000000.0,,,-2610000000.0,-215000000.0,,-1657000000.0,1258000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:44:59+00:00,-4000000.0,35000000.0,36000000.0,382000000.0,,8000000.0,2765000000.0,55000000.0,7000000.0,-1793000000.0,532000000.0,1174000000.0,,,,-1793000000.0,532000000.0,1174000000.0,-79000000.0,-2326000000.0,-2326000000.0,,353000000.0,-44000000.0,-1000000.0,,,-1263000000.0,-206000000.0,,-1811000000.0,2006000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q1TTM,2013-04-01,2014-03-31,,-134000000.0,461000000.0,101000000.0,713000000.0,,150000000.0,2978000000.0,390000000.0,37000000.0,-2813000000.0,-2369000000.0,3169000000.0,77000000.0,-2392000000.0,2063000000.0,-2736000000.0,-4761000000.0,5232000000.0,-2115000000.0,-147000000.0,-936000000.0,789000000.0,414000000.0,-162000000.0,467000000.0,,,-6697000000.0,-585000000.0,-400000000.0,-2678000000.0,4580000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,FY,2015-01-01,2015-12-31,2018-02-05 08:57:23+00:00,-24000000.0,256000000.0,175000000.0,687000000.0,,-364000000.0,-138000000.0,221000000.0,63000000.0,-2960000000.0,-673000000.0,2877000000.0,-1594000000.0,-2938000000.0,1156000000.0,-4554000000.0,-3611000000.0,4033000000.0,-4496000000.0,1725000000.0,1947000000.0,-222000000.0,381000000.0,-245000000.0,-18000000.0,,,-6744000000.0,-668000000.0,-850000000.0,-2149000000.0,6781000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q4,2015-10-01,2015-12-31,,,16000000.0,14000000.0,171000000.0,,-78000000.0,339000000.0,48000000.0,53000000.0,-1227000000.0,-1222000000.0,1126000000.0,5000000.0,899000000.0,-86000000.0,-1222000000.0,-323000000.0,1040000000.0,-583000000.0,477000000.0,523000000.0,-46000000.0,93000000.0,-91000000.0,-3000000.0,,,-2292000000.0,-129000000.0,-600000000.0,-637000000.0,1202000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-20 17:00:38+00:00,-24000000.0,240000000.0,161000000.0,516000000.0,,-286000000.0,-477000000.0,173000000.0,10000000.0,-1733000000.0,549000000.0,1751000000.0,-1599000000.0,-3837000000.0,1242000000.0,-3332000000.0,-3288000000.0,2993000000.0,-3913000000.0,1248000000.0,1424000000.0,-176000000.0,288000000.0,-154000000.0,-15000000.0,,,-4452000000.0,-539000000.0,-250000000.0,-1512000000.0,5579000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q3TTM,2014-10-01,2015-09-30,,-24000000.0,354000000.0,176000000.0,680000000.0,,-396000000.0,-604000000.0,295000000.0,8000000.0,-2804000000.0,2309000000.0,2589000000.0,-1593000000.0,-4525000000.0,2045000000.0,-4397000000.0,-2216000000.0,4634000000.0,-2375000000.0,2271000000.0,2153000000.0,118000000.0,360000000.0,-163000000.0,-21000000.0,,,-6396000000.0,-739000000.0,-250000000.0,-2694000000.0,9489000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q3,2015-07-01,2015-09-30,,-24000000.0,41000000.0,73000000.0,182000000.0,,-37000000.0,-71000000.0,27000000.0,10000000.0,-739000000.0,247000000.0,704000000.0,-1615000000.0,-1114000000.0,-18000000.0,-2354000000.0,-867000000.0,686000000.0,-2572000000.0,539000000.0,545000000.0,-6000000.0,48000000.0,-14000000.0,-12000000.0,,,-1102000000.0,-242000000.0,-250000000.0,-512000000.0,1627000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 17:07:05+00:00,,199000000.0,88000000.0,334000000.0,,-249000000.0,-406000000.0,146000000.0,,-994000000.0,302000000.0,1047000000.0,16000000.0,-2723000000.0,1260000000.0,-978000000.0,-2421000000.0,2307000000.0,-1341000000.0,709000000.0,879000000.0,-170000000.0,240000000.0,-140000000.0,-3000000.0,,,-3350000000.0,-297000000.0,0.0,-1000000000.0,3952000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q2TTM,2014-07-01,2015-06-30,,-20000000.0,400000000.0,138000000.0,401000000.0,,-436000000.0,-462000000.0,292000000.0,2285000000.0,194000000.0,48000000.0,1548000000.0,44000000.0,-4013000000.0,3768000000.0,238000000.0,-3965000000.0,5316000000.0,1153000000.0,2405000000.0,1589000000.0,816000000.0,20000000.0,-193000000.0,-8000000.0,,,-8229000000.0,-498000000.0,,-2190000000.0,8803000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q2,2015-04-01,2015-06-30,,,98000000.0,14000000.0,174000000.0,,48000000.0,-136000000.0,108000000.0,,-1000000.0,800000000.0,546000000.0,8000000.0,-2497000000.0,610000000.0,7000000.0,-1697000000.0,1156000000.0,-486000000.0,83000000.0,430000000.0,-347000000.0,78000000.0,-109000000.0,-2000000.0,,,-930000000.0,-201000000.0,,,1933000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 21:05:54+00:00,,101000000.0,74000000.0,160000000.0,,-297000000.0,-270000000.0,38000000.0,,-993000000.0,-498000000.0,501000000.0,8000000.0,-226000000.0,650000000.0,-985000000.0,-724000000.0,1151000000.0,-855000000.0,626000000.0,449000000.0,177000000.0,162000000.0,-31000000.0,-1000000.0,,,-2420000000.0,-96000000.0,0.0,-1000000000.0,2019000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2015.0,Q1TTM,2014-04-01,2015-03-31,,-51000000.0,409000000.0,137000000.0,460000000.0,,-453000000.0,-143000000.0,283000000.0,3481000000.0,-247000000.0,-2355000000.0,2555000000.0,33000000.0,-1574000000.0,3099000000.0,-214000000.0,-3929000000.0,5654000000.0,1058000000.0,2998000000.0,1910000000.0,1088000000.0,328000000.0,-164000000.0,-11000000.0,,,-9909000000.0,-512000000.0,,-3847000000.0,8128000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,FY,2016-01-01,2016-12-31,2019-01-30 17:31:09+00:00,-212000000.0,492000000.0,220000000.0,682000000.0,0.0,,-4536000000.0,102000000.0,2238000000.0,-744000000.0,-2017000000.0,2827000000.0,,,-1000000.0,-744000000.0,-2017000000.0,2826000000.0,-25000000.0,7266000000.0,7285000000.0,-19000000.0,-604000000.0,-121000000.0,-30000000.0,-90000000.0,,-11212000000.0,-626000000.0,-20000000.0,-2943000000.0,10063000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q4,2016-10-01,2016-12-31,,-212000000.0,375000000.0,21000000.0,176000000.0,,-101000000.0,-4422000000.0,35000000.0,17000000.0,-926000000.0,551000000.0,620000000.0,,,,-926000000.0,551000000.0,620000000.0,54000000.0,5936000000.0,5948000000.0,-12000000.0,-1082000000.0,-34000000.0,195000000.0,-90000000.0,,-3430000000.0,-136000000.0,-3000000.0,-941000000.0,4134000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-19 19:25:20+00:00,0.0,117000000.0,199000000.0,506000000.0,,101000000.0,-114000000.0,67000000.0,2221000000.0,182000000.0,-2568000000.0,2207000000.0,0.0,0.0,-1000000.0,182000000.0,-2568000000.0,2206000000.0,-79000000.0,1330000000.0,1337000000.0,-7000000.0,478000000.0,-87000000.0,-225000000.0,,,-7782000000.0,-490000000.0,-17000000.0,-2002000000.0,5929000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q3TTM,2015-10-01,2016-09-30,,,133000000.0,213000000.0,677000000.0,,23000000.0,225000000.0,115000000.0,2274000000.0,-1045000000.0,-3790000000.0,3333000000.0,5000000.0,899000000.0,-87000000.0,-1040000000.0,-2891000000.0,3246000000.0,-662000000.0,1807000000.0,1860000000.0,-53000000.0,571000000.0,-178000000.0,-228000000.0,,,-10074000000.0,-619000000.0,-617000000.0,-2639000000.0,7131000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q3,2016-07-01,2016-09-30,,,33000000.0,108000000.0,172000000.0,,48000000.0,51000000.0,15000000.0,5000000.0,-503000000.0,-595000000.0,802000000.0,,,,-503000000.0,-595000000.0,802000000.0,-248000000.0,413000000.0,418000000.0,-5000000.0,161000000.0,-14000000.0,-166000000.0,,,-2654000000.0,-185000000.0,-8000000.0,-501000000.0,2410000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-21 17:07:10+00:00,,84000000.0,91000000.0,334000000.0,,53000000.0,-165000000.0,52000000.0,2216000000.0,685000000.0,-1973000000.0,1405000000.0,0.0,0.0,-1000000.0,685000000.0,-1973000000.0,1404000000.0,169000000.0,917000000.0,919000000.0,-2000000.0,317000000.0,-73000000.0,-59000000.0,,,-5128000000.0,-305000000.0,-9000000.0,-1501000000.0,3519000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q2TTM,2015-07-01,2016-06-30,,-24000000.0,141000000.0,178000000.0,687000000.0,,-62000000.0,103000000.0,127000000.0,2279000000.0,-1281000000.0,-2948000000.0,3235000000.0,-1610000000.0,-215000000.0,-105000000.0,-2891000000.0,-3163000000.0,3130000000.0,-2986000000.0,1933000000.0,1987000000.0,-54000000.0,458000000.0,-178000000.0,-74000000.0,,,-8522000000.0,-676000000.0,-859000000.0,-2650000000.0,6348000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q2,2016-04-01,2016-06-30,,,53000000.0,18000000.0,167000000.0,,-13000000.0,-17000000.0,45000000.0,-7000000.0,-537000000.0,-898000000.0,764000000.0,,,-1000000.0,-537000000.0,-898000000.0,763000000.0,-685000000.0,435000000.0,437000000.0,-2000000.0,177000000.0,-66000000.0,-47000000.0,,,-2193000000.0,-147000000.0,-9000000.0,-500000000.0,1489000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q1,2016-01-01,2016-03-31,2017-04-20 17:04:33+00:00,,31000000.0,73000000.0,167000000.0,,66000000.0,-148000000.0,7000000.0,2223000000.0,1222000000.0,-1075000000.0,641000000.0,,,,1222000000.0,-1075000000.0,641000000.0,854000000.0,482000000.0,482000000.0,,140000000.0,-7000000.0,-12000000.0,,,-2935000000.0,-158000000.0,,-1001000000.0,2030000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2016.0,Q1TTM,2015-04-01,2016-03-31,,-24000000.0,186000000.0,174000000.0,694000000.0,,-1000000.0,-16000000.0,190000000.0,2286000000.0,-745000000.0,-1250000000.0,3017000000.0,-1602000000.0,-2712000000.0,506000000.0,-2347000000.0,-3962000000.0,3523000000.0,-2787000000.0,1581000000.0,1980000000.0,-399000000.0,359000000.0,-221000000.0,-29000000.0,,,-7259000000.0,-730000000.0,-850000000.0,-2150000000.0,6792000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-19 17:06:48+00:00,-20000000.0,163000000.0,131000000.0,331000000.0,,151000000.0,-449000000.0,62000000.0,2499000000.0,1514000000.0,-2124000000.0,1281000000.0,,,,1514000000.0,-2124000000.0,1281000000.0,822000000.0,1064000000.0,1064000000.0,0.0,335000000.0,-130000000.0,1000000.0,,,-7603000000.0,-317000000.0,0.0,-917000000.0,5815000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q2TTM,2016-07-01,2017-06-30,,-232000000.0,571000000.0,260000000.0,679000000.0,,98000000.0,-4820000000.0,112000000.0,2521000000.0,85000000.0,-2168000000.0,2703000000.0,,,,85000000.0,-2168000000.0,2703000000.0,628000000.0,7413000000.0,7430000000.0,-17000000.0,-586000000.0,-178000000.0,30000000.0,-90000000.0,,-13687000000.0,-638000000.0,-11000000.0,-2359000000.0,12359000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q2,2017-04-01,2017-06-30,,-20000000.0,118000000.0,22000000.0,168000000.0,,37000000.0,330000000.0,51000000.0,2489000000.0,1932000000.0,-2010000000.0,699000000.0,,,,1932000000.0,-2010000000.0,699000000.0,658000000.0,29000000.0,29000000.0,,172000000.0,-101000000.0,,,,-4853000000.0,-182000000.0,,-507000000.0,3045000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:32:47+00:00,,45000000.0,109000000.0,163000000.0,,114000000.0,-779000000.0,11000000.0,10000000.0,-418000000.0,-114000000.0,582000000.0,,,,-418000000.0,-114000000.0,582000000.0,164000000.0,1035000000.0,1035000000.0,,163000000.0,-29000000.0,1000000.0,,,-2750000000.0,-135000000.0,0.0,-410000000.0,2770000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2017.0,Q1TTM,2016-04-01,2017-03-31,,-212000000.0,506000000.0,256000000.0,678000000.0,,48000000.0,-5167000000.0,106000000.0,25000000.0,-2384000000.0,-1056000000.0,2768000000.0,,,-1000000.0,-2384000000.0,-1056000000.0,2767000000.0,-715000000.0,7819000000.0,7838000000.0,-19000000.0,-581000000.0,-143000000.0,-17000000.0,-90000000.0,,-11027000000.0,-603000000.0,-20000000.0,-2352000000.0,10803000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,FY,2018-01-01,2018-12-31,2020-01-31 16:53:51+00:00,-302000000.0,597000000.0,314000000.0,696000000.0,1029000000.0,,-730000000.0,109000000.0,0.0,-5398000000.0,2894000000.0,2661000000.0,,,-3000000.0,-5398000000.0,2894000000.0,2658000000.0,79000000.0,2530000000.0,2532000000.0,-2000000.0,167000000.0,-225000000.0,32000000.0,-75000000.0,0.0,-28115000000.0,-651000000.0,-780000000.0,-4502000000.0,30901000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q4,2018-10-01,2018-12-31,,,28000000.0,46000000.0,172000000.0,,,-73000000.0,39000000.0,,-1511000000.0,421000000.0,1234000000.0,,,-1000000.0,-1511000000.0,421000000.0,1233000000.0,118000000.0,760000000.0,767000000.0,-7000000.0,372000000.0,-36000000.0,19000000.0,-25000000.0,,-11938000000.0,-130000000.0,-3000000.0,-1511000000.0,12470000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 19:08:46+00:00,-302000000.0,569000000.0,268000000.0,524000000.0,1029000000.0,,-657000000.0,70000000.0,,-3887000000.0,2473000000.0,1427000000.0,,,-2000000.0,-3887000000.0,2473000000.0,1425000000.0,-39000000.0,1770000000.0,1765000000.0,5000000.0,-205000000.0,-189000000.0,13000000.0,-50000000.0,0.0,-16177000000.0,-521000000.0,-777000000.0,-2991000000.0,18431000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q3,2018-07-01,2018-09-30,,,115000000.0,106000000.0,175000000.0,1029000000.0,,-87000000.0,3000000.0,,-1020000000.0,926000000.0,560000000.0,,,-2000000.0,-1020000000.0,926000000.0,558000000.0,465000000.0,721000000.0,720000000.0,1000000.0,-248000000.0,-36000000.0,12000000.0,1000000.0,,-5812000000.0,-179000000.0,4000000.0,-991000000.0,5876000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-18 16:20:28+00:00,-302000000.0,454000000.0,162000000.0,349000000.0,,,-570000000.0,67000000.0,,-2867000000.0,1547000000.0,867000000.0,,,,-2867000000.0,1547000000.0,867000000.0,-504000000.0,1049000000.0,1045000000.0,4000000.0,43000000.0,-153000000.0,1000000.0,-51000000.0,0.0,-10365000000.0,-342000000.0,-781000000.0,-2000000000.0,12555000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1605000000.0,599000000.0,316000000.0,694000000.0,,-151000000.0,2725000000.0,125000000.0,14000000.0,-6165000000.0,2376000000.0,2732000000.0,,,,-6165000000.0,2376000000.0,2732000000.0,-1021000000.0,-1032000000.0,-1032000000.0,,345000000.0,-242000000.0,1273000000.0,187000000.0,,-17861000000.0,-691000000.0,-2233000000.0,-3829000000.0,21260000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q2,2018-04-01,2018-06-30,,-302000000.0,377000000.0,45000000.0,170000000.0,,,-284000000.0,58000000.0,,-1042000000.0,-151000000.0,372000000.0,,,,-1042000000.0,-151000000.0,372000000.0,-910000000.0,642000000.0,638000000.0,4000000.0,-152000000.0,-93000000.0,1000000.0,-89000000.0,,-5571000000.0,-184000000.0,-16000000.0,-991000000.0,5905000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 16:55:10+00:00,0.0,77000000.0,117000000.0,179000000.0,,,-286000000.0,9000000.0,,-1825000000.0,1698000000.0,495000000.0,,,,-1825000000.0,1698000000.0,495000000.0,406000000.0,407000000.0,407000000.0,0.0,195000000.0,-60000000.0,0.0,38000000.0,0.0,-4794000000.0,-158000000.0,-765000000.0,-1009000000.0,6650000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1323000000.0,340000000.0,293000000.0,692000000.0,,-114000000.0,3339000000.0,118000000.0,2503000000.0,-3191000000.0,517000000.0,3059000000.0,,,,-3191000000.0,517000000.0,3059000000.0,547000000.0,-1645000000.0,-1641000000.0,-4000000.0,669000000.0,-250000000.0,1272000000.0,276000000.0,,-17143000000.0,-689000000.0,-2217000000.0,-3345000000.0,18400000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q4,2019-10-01,2019-12-31,,160000000.0,110000000.0,44000000.0,167000000.0,,,-46000000.0,47000000.0,,-1108000000.0,358000000.0,811000000.0,,,,-1108000000.0,358000000.0,811000000.0,87000000.0,556000000.0,558000000.0,-2000000.0,132000000.0,-40000000.0,-152000000.0,26000000.0,-113000000.0,-9576000000.0,-139000000.0,,-1002000000.0,10065000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,FY,2019-01-01,2019-12-31,2020-01-31 16:53:51+00:00,-93000000.0,333000000.0,304000000.0,681000000.0,0.0,,-83000000.0,106000000.0,1000000.0,-7091000000.0,2787000000.0,3114000000.0,,,0.0,-7091000000.0,2787000000.0,3114000000.0,-1223000000.0,1786000000.0,1792000000.0,-6000000.0,724000000.0,-202000000.0,-137000000.0,-33000000.0,-473000000.0,-46977000000.0,-554000000.0,-1550000000.0,-4973000000.0,50548000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q3TTM,2018-10-01,2019-09-30,,-253000000.0,251000000.0,306000000.0,686000000.0,,,-110000000.0,98000000.0,1000000.0,-7494000000.0,2850000000.0,3537000000.0,,,-1000000.0,-7494000000.0,2850000000.0,3536000000.0,-1192000000.0,1990000000.0,2001000000.0,-11000000.0,964000000.0,-198000000.0,34000000.0,-84000000.0,-360000000.0,-49339000000.0,-545000000.0,-1553000000.0,-5482000000.0,52953000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q3,2019-07-01,2019-09-30,,-160000000.0,2000000.0,106000000.0,170000000.0,,,236000000.0,4000000.0,1000000.0,-2725000000.0,1143000000.0,1009000000.0,,,,-2725000000.0,1143000000.0,1009000000.0,-612000000.0,310000000.0,310000000.0,,293000000.0,-43000000.0,-34000000.0,-39000000.0,-115000000.0,-13223000000.0,-96000000.0,-1550000000.0,-1022000000.0,14656000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 19:08:46+00:00,-253000000.0,223000000.0,260000000.0,514000000.0,0.0,,-37000000.0,59000000.0,1000000.0,-5983000000.0,2429000000.0,2303000000.0,,,0.0,-5983000000.0,2429000000.0,2303000000.0,-1310000000.0,1230000000.0,1234000000.0,-4000000.0,592000000.0,-162000000.0,15000000.0,-59000000.0,-360000000.0,-37401000000.0,-415000000.0,-1550000000.0,-3971000000.0,40483000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q2TTM,2018-07-01,2019-06-30,,-93000000.0,364000000.0,306000000.0,691000000.0,1029000000.0,,-433000000.0,97000000.0,,-5789000000.0,2633000000.0,3088000000.0,,,-3000000.0,-5789000000.0,2633000000.0,3085000000.0,-115000000.0,2401000000.0,2411000000.0,-10000000.0,423000000.0,-191000000.0,80000000.0,-44000000.0,-245000000.0,-41928000000.0,-628000000.0,1000000.0,-5451000000.0,44173000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q2,2019-04-01,2019-06-30,,,128000000.0,47000000.0,182000000.0,,,-100000000.0,50000000.0,,-1653000000.0,715000000.0,722000000.0,,13000000.0,22000000.0,-1653000000.0,728000000.0,744000000.0,-191000000.0,402000000.0,408000000.0,-6000000.0,232000000.0,-65000000.0,37000000.0,-10000000.0,-120000000.0,-12263000000.0,-139000000.0,,-1518000000.0,13080000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-18 16:20:28+00:00,-93000000.0,221000000.0,154000000.0,344000000.0,,,-273000000.0,55000000.0,,-3258000000.0,1286000000.0,1294000000.0,,,,-3258000000.0,1286000000.0,1294000000.0,-698000000.0,920000000.0,924000000.0,-4000000.0,299000000.0,-119000000.0,49000000.0,-20000000.0,-245000000.0,-24178000000.0,-319000000.0,0.0,-2949000000.0,25827000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 17:17:01+00:00,-93000000.0,93000000.0,107000000.0,162000000.0,,,-173000000.0,5000000.0,0.0,-1605000000.0,571000000.0,572000000.0,0.0,-13000000.0,-22000000.0,-1605000000.0,558000000.0,550000000.0,-507000000.0,518000000.0,516000000.0,2000000.0,67000000.0,-54000000.0,12000000.0,-10000000.0,-125000000.0,-11915000000.0,-180000000.0,0.0,-1431000000.0,12747000000.0
