company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q1,2013-01-01,2013-03-30,2014-05-02 14:05:19+00:00,-3800000.0,,251000000.0,0.0,-50400000.0,-288000000.0,0.0,0.0,-27800000.0,-67200000.0,299100000.0,,-800000.0,-27800000.0,-67200000.0,298300000.0,152900000.0,336200000.0,340800000.0,-4600000.0,-4700000.0,118000000.0,-400000.0,,-54000000.0,,-66000000.0,-2000000.0,-89800000.0,0.0,3000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:22:18+00:00,-13060100000.0,,1684800000.0,1521800000.0,-115500000.0,-404300000.0,2942000000.0,6592300000.0,4796100000.0,-11782700000.0,2623900000.0,,-4300000.0,4796100000.0,-11782700000.0,2619600000.0,-4482500000.0,1894400000.0,1895500000.0,1100000.0,-552100000.0,221000000.0,45300000.0,,-234800000.0,,-427600000.0,-4724400000.0,0.0,88600000.0,49300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q4,2014-09-28,2014-12-31,,-4000000.0,,428700000.0,1800000.0,-107800000.0,-101400000.0,,1380500000.0,89300000.0,-126000000.0,954500000.0,,-800000.0,89300000.0,-126000000.0,953700000.0,809200000.0,601200000.0,604000000.0,-2800000.0,23200000.0,27200000.0,-900000.0,,-60000000.0,,-156700000.0,-1258400000.0,,4200000.0,29600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q3YTD,2014-01-01,2014-09-27,2015-10-30 11:05:44+00:00,-13056100000.0,,1256100000.0,1520000000.0,-7700000.0,-302900000.0,2942000000.0,5211800000.0,4706800000.0,-11656700000.0,1669400000.0,,-3500000.0,4706800000.0,-11656700000.0,1665900000.0,-5291700000.0,1293200000.0,1291500000.0,-1700000.0,-575300000.0,193800000.0,46200000.0,,-174800000.0,,-270900000.0,-3466000000.0,0.0,84400000.0,19700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q3TTM,2013-09-29,2014-09-27,,-13062000000.0,,1505400000.0,1520000000.0,-9300000.0,-173500000.0,3172400000.0,8579500000.0,8030300000.0,-11726700000.0,2399500000.0,,-5100000.0,8030300000.0,-11726700000.0,2394400000.0,-1311300000.0,1635300000.0,1634500000.0,-2600000.0,-566900000.0,-2100000.0,64700000.0,,-229000000.0,,-365400000.0,-3490500000.0,,91500000.0,24500000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q3,2014-06-29,2014-09-27,,-1600000.0,,455700000.0,471300000.0,-29900000.0,-130400000.0,,-93400000.0,-1114100000.0,417400000.0,677600000.0,,-1600000.0,-1114100000.0,417400000.0,676000000.0,-50600000.0,471600000.0,469900000.0,1700000.0,-117600000.0,29600000.0,12000000.0,,-60100000.0,,-90700000.0,-990200000.0,,19400000.0,7000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q2TTM,2013-06-30,2014-06-28,,-13061200000.0,,1300100000.0,1048700000.0,74000000.0,-118400000.0,3172400000.0,8672900000.0,9128800000.0,-12204500000.0,2229000000.0,,-5100000.0,9128800000.0,-12204500000.0,2223900000.0,-777800000.0,1481300000.0,1482300000.0,-1000000.0,-435000000.0,10100000.0,37100000.0,,-223000000.0,,-331000000.0,-2503600000.0,,72100000.0,29800000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q2,2014-03-30,2014-06-28,,1800000.0,,434800000.0,-7900000.0,19400000.0,-2400000.0,,92200000.0,-1814200000.0,-6200000.0,889600000.0,,-900000.0,-1814200000.0,-6200000.0,888700000.0,-912300000.0,278500000.0,278500000.0,,178700000.0,28300000.0,34100000.0,,-59800000.0,,-75500000.0,-1874900000.0,,32000000.0,9300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q2YTD,2014-01-01,2014-06-28,2015-07-31 14:13:50+00:00,-13054500000.0,,800400000.0,1048700000.0,22200000.0,-172500000.0,2942000000.0,5305200000.0,5820900000.0,-12074100000.0,991800000.0,,-1900000.0,5820900000.0,-12074100000.0,989900000.0,-5241100000.0,821600000.0,821600000.0,,-457700000.0,164200000.0,34200000.0,,-114700000.0,,-180200000.0,-2475800000.0,0.0,65000000.0,12700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q1TTM,2013-03-31,2014-03-29,,-13063900000.0,,1114500000.0,1056600000.0,16200000.0,-196000000.0,3172400000.0,8580700000.0,10972900000.0,-12264000000.0,1818700000.0,,-5100000.0,10972900000.0,-12264000000.0,1813600000.0,538700000.0,1480200000.0,1481400000.0,-1200000.0,-581200000.0,66700000.0,2700000.0,,-217100000.0,,-321100000.0,-629800000.0,,40600000.0,21100000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2014.0,Q1,2014-01-01,2014-03-29,2015-05-01 11:52:26+00:00,-13056300000.0,,365600000.0,1056600000.0,2800000.0,-170100000.0,2942000000.0,5213000000.0,7635100000.0,-12067900000.0,102200000.0,,-1000000.0,7635100000.0,-12067900000.0,101200000.0,-4328800000.0,543100000.0,543100000.0,,-636400000.0,135900000.0,100000.0,,-54900000.0,,-104700000.0,-600900000.0,0.0,33000000.0,3400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 09:19:05+00:00,-695000000.0,,1688000000.0,,,-872000000.0,0.0,9732000000.0,-2617000000.0,-1093000000.0,2951000000.0,,-9000000.0,-2617000000.0,-1093000000.0,2942000000.0,-768000000.0,1975000000.0,1980000000.0,-5000000.0,155000000.0,72000000.0,-5000000.0,,-241000000.0,,-423000000.0,-11680000000.0,-500000000.0,12000000.0,18000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q4,2015-09-27,2015-12-31,,-389000000.0,,424300000.0,,105800000.0,212000000.0,,8463700000.0,-869900000.0,-517000000.0,1354200000.0,,-1000000.0,-869900000.0,-517000000.0,1353200000.0,72100000.0,602200000.0,606000000.0,-6200000.0,111900000.0,-80200000.0,-21000000.0,,-60300000.0,,-129500000.0,-9193100000.0,,12000000.0,10500000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q3YTD,2015-01-01,2015-09-26,2016-11-04 12:09:07+00:00,-306000000.0,,1263700000.0,,-105800000.0,-1084000000.0,,1268300000.0,-1747100000.0,-576000000.0,1596800000.0,,-8000000.0,-1747100000.0,-576000000.0,1588800000.0,-840100000.0,1372800000.0,1374000000.0,1200000.0,43100000.0,152200000.0,16000000.0,,-180700000.0,,-293500000.0,-2486900000.0,-500000000.0,,7500000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q3TTM,2014-09-28,2015-09-26,,-310000000.0,,1692400000.0,1800000.0,-213600000.0,-1185400000.0,,2648800000.0,-1657800000.0,-702000000.0,2551300000.0,,-8800000.0,-1657800000.0,-702000000.0,2542500000.0,-30900000.0,1974000000.0,1978000000.0,4000000.0,66300000.0,179400000.0,15100000.0,,-240700000.0,,-450200000.0,-3745300000.0,-500000000.0,4200000.0,37100000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q3,2015-06-28,2015-09-26,,-7400000.0,,427700000.0,,-84400000.0,-194200000.0,,146800000.0,-817800000.0,-106700000.0,747600000.0,,-3700000.0,-817800000.0,-106700000.0,743900000.0,-265000000.0,476100000.0,477300000.0,-1200000.0,36800000.0,21500000.0,400000.0,,-60200000.0,,-101000000.0,-925900000.0,,,1300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q2YTD,2015-01-01,2015-06-27,2016-08-05 12:04:14+00:00,-298600000.0,,836000000.0,,-21400000.0,-889800000.0,,1121500000.0,-929300000.0,-469300000.0,849200000.0,,-4300000.0,-929300000.0,-469300000.0,844900000.0,-575100000.0,896700000.0,896700000.0,0.0,6300000.0,130700000.0,15600000.0,,-120500000.0,,-192500000.0,-1561000000.0,-500000000.0,,6200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q2TTM,2014-06-29,2015-06-27,,-304200000.0,,1720400000.0,473100000.0,-159100000.0,-1121600000.0,,2408600000.0,-1954100000.0,-177900000.0,2481300000.0,,-6700000.0,-1954100000.0,-177900000.0,2474600000.0,183500000.0,1969500000.0,1970600000.0,1100000.0,-88100000.0,187500000.0,26700000.0,,-240600000.0,,-439900000.0,-3809600000.0,-500000000.0,23600000.0,42800000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q2,2015-03-29,2015-06-27,,,,419700000.0,,42800000.0,-183200000.0,,-97400000.0,-828900000.0,-75000000.0,767100000.0,,-2200000.0,-828900000.0,-75000000.0,764900000.0,-96200000.0,511600000.0,511600000.0,,19000000.0,31500000.0,14700000.0,,-59700000.0,,-95300000.0,-703300000.0,,,5600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q1,2015-01-01,2015-03-28,2016-05-06 08:30:16+00:00,-298600000.0,,416300000.0,,-64200000.0,-706600000.0,,1218900000.0,-100400000.0,-394300000.0,82100000.0,,-2100000.0,-100400000.0,-394300000.0,80000000.0,-478900000.0,385100000.0,385100000.0,0.0,-12700000.0,99200000.0,900000.0,,-60800000.0,,-97200000.0,-857700000.0,-500000000.0,,600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2015.0,Q1TTM,2014-03-30,2015-03-28,,-302400000.0,,1735500000.0,465200000.0,-182500000.0,-940800000.0,,2598200000.0,-2939400000.0,-109100000.0,2603800000.0,,-5400000.0,-2939400000.0,-109100000.0,2598400000.0,-632600000.0,1736400000.0,1737500000.0,1100000.0,71600000.0,184300000.0,46100000.0,,-240700000.0,,-420100000.0,-4981200000.0,-500000000.0,55600000.0,46500000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:15:13+00:00,-5178000000.0,,1758000000.0,,,-755000000.0,0.0,16786000000.0,2759000000.0,-5520000000.0,3260000000.0,,-2000000.0,2759000000.0,-5520000000.0,3258000000.0,497000000.0,2022000000.0,2025000000.0,3000000.0,232000000.0,87000000.0,76000000.0,,-238000000.0,,-444000000.0,-12626000000.0,-1250000000.0,,26000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q4,2016-10-02,2016-12-31,,-35000000.0,,473800000.0,,,22700000.0,,3552200000.0,-2190800000.0,-92100000.0,1204300000.0,,1000000.0,-2190800000.0,-92100000.0,1205300000.0,-1077600000.0,629700000.0,632400000.0,-2700000.0,75400000.0,11900000.0,84800000.0,,-58800000.0,,-133100000.0,-5446100000.0,-250000000.0,-11700000.0,2900000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q3YTD,2016-01-01,2016-10-01,2017-11-03 13:48:50+00:00,-5143000000.0,,1284200000.0,,,-777700000.0,0.0,13233800000.0,4949800000.0,-5427900000.0,2055700000.0,,-3000000.0,4949800000.0,-5427900000.0,2052700000.0,1574600000.0,1392300000.0,1392600000.0,300000.0,156600000.0,75100000.0,-8800000.0,,-179200000.0,,-310900000.0,-7179900000.0,-1000000000.0,11700000.0,23100000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q3TTM,2015-09-27,2016-10-01,,-5532000000.0,,1708500000.0,,105800000.0,-565700000.0,,21697500000.0,4079900000.0,-5944900000.0,3409900000.0,,-4000000.0,4079900000.0,-5944900000.0,3405900000.0,1646700000.0,1994500000.0,1998600000.0,-5900000.0,268500000.0,-5100000.0,-29800000.0,,-239500000.0,,-440400000.0,-16373000000.0,-1000000000.0,23700000.0,33600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q3,2016-07-03,2016-10-01,,-4110000000.0,,433000000.0,,,-162700000.0,,7738700000.0,4720700000.0,-4192600000.0,805500000.0,,-1100000.0,4720700000.0,-4192600000.0,804400000.0,1332500000.0,473500000.0,473500000.0,,61700000.0,-3300000.0,-6800000.0,,-59800000.0,,-81000000.0,-2954900000.0,,3800000.0,1400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q2YTD,2016-01-01,2016-07-02,2017-08-04 08:44:28+00:00,-1033000000.0,,851200000.0,,,-615000000.0,,5495100000.0,229100000.0,-1235300000.0,1250200000.0,,-1900000.0,229100000.0,-1235300000.0,1248300000.0,242100000.0,918800000.0,919100000.0,300000.0,94900000.0,78400000.0,-2000000.0,,-119400000.0,,-229900000.0,-4225000000.0,-1000000000.0,7900000.0,21700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q2TTM,2015-06-28,2016-07-02,,-1429400000.0,,1703200000.0,,21400000.0,-597200000.0,,14105600000.0,-1458600000.0,-1859000000.0,3352000000.0,,-6600000.0,-1458600000.0,-1859000000.0,3345400000.0,49200000.0,1997100000.0,2002400000.0,-4700000.0,243600000.0,19700000.0,-22600000.0,,-239900000.0,,-460400000.0,-14344000000.0,-1000000000.0,19900000.0,33500000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q2,2016-04-03,2016-07-02,,-600000.0,,435100000.0,,-37000000.0,-101200000.0,,2136600000.0,-913300000.0,-96400000.0,914000000.0,,-400000.0,-913300000.0,-96400000.0,913600000.0,-133100000.0,516600000.0,516800000.0,200000.0,63300000.0,46700000.0,-700000.0,,-59100000.0,,-114800000.0,-3037500000.0,,4000000.0,15700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q1,2016-01-01,2016-04-02,2017-05-05 09:43:40+00:00,-1032400000.0,,416100000.0,,37000000.0,-513800000.0,,3358500000.0,1142400000.0,-1138900000.0,336200000.0,,-1500000.0,1142400000.0,-1138900000.0,334700000.0,375200000.0,402200000.0,402300000.0,100000.0,31600000.0,31700000.0,-1300000.0,,-60300000.0,,-115100000.0,-1187500000.0,-1000000000.0,3900000.0,6000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2016.0,Q1TTM,2015-03-29,2016-04-02,,-1428800000.0,,1687800000.0,,101200000.0,-679200000.0,,11871600000.0,-1374200000.0,-1837600000.0,3205100000.0,,-8400000.0,-1374200000.0,-1837600000.0,3196700000.0,86100000.0,1992100000.0,1997200000.0,-4900000.0,199300000.0,4500000.0,-7200000.0,,-240500000.0,,-440900000.0,-12009800000.0,-1000000000.0,15900000.0,23400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 15:33:51+00:00,-7226000000.0,1594000000.0,439000000.0,0.0,,-404000000.0,1690000000.0,14839000000.0,3854000000.0,-7729000000.0,4006000000.0,,-1000000.0,3854000000.0,-7729000000.0,4005000000.0,130000000.0,2225000000.0,2228000000.0,-3000000.0,149000000.0,128000000.0,-2000000.0,,-237000000.0,,-508000000.0,-11816000000.0,-750000000.0,,7000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q4,2017-10-01,2017-12-31,,-66000000.0,1594000000.0,-1020000000.0,,,658000000.0,,2350000000.0,-1144000000.0,-283000000.0,1865000000.0,,1000000.0,-1144000000.0,-283000000.0,1866000000.0,439000000.0,528000000.0,530000000.0,-4000000.0,103000000.0,20000000.0,-5000000.0,,-60000000.0,,-215000000.0,-3454000000.0,,,3000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 11:45:35+00:00,-7160000000.0,,1459000000.0,,,-1062000000.0,1690000000.0,12489000000.0,4998000000.0,-7446000000.0,2141000000.0,,-2000000.0,4998000000.0,-7446000000.0,2139000000.0,-309000000.0,1697000000.0,1698000000.0,1000000.0,46000000.0,108000000.0,3000000.0,,-177000000.0,,-293000000.0,-8362000000.0,-750000000.0,,4000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q3TTM,2016-10-02,2017-09-30,,-7195000000.0,,1932800000.0,,,-1039300000.0,1690000000.0,16041200000.0,2807200000.0,-7538100000.0,3345300000.0,,-1000000.0,2807200000.0,-7538100000.0,3344300000.0,-1386600000.0,2326700000.0,2330400000.0,3700000.0,121400000.0,119900000.0,87800000.0,,-235800000.0,,-426100000.0,-13808100000.0,-1000000000.0,-11700000.0,6900000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q3,2017-07-02,2017-09-30,,-6853000000.0,,517000000.0,,,-200000000.0,1690000000.0,7483000000.0,6081000000.0,-6969000000.0,930000000.0,,-1000000.0,6081000000.0,-6969000000.0,929000000.0,41000000.0,534000000.0,534000000.0,,79000000.0,9000000.0,-6000000.0,,-59000000.0,,-112000000.0,-3042000000.0,,,2000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-08-03 11:40:26+00:00,-307000000.0,,942000000.0,,,-862000000.0,,5006000000.0,-1083000000.0,-477000000.0,1211000000.0,,-1000000.0,-1083000000.0,-477000000.0,1210000000.0,-350000000.0,1163000000.0,1164000000.0,1000000.0,-33000000.0,99000000.0,9000000.0,,-118000000.0,,-181000000.0,-5320000000.0,-750000000.0,,2000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q2TTM,2016-07-03,2017-07-01,,-4452000000.0,,1848800000.0,,,-1002000000.0,,16296900000.0,1446900000.0,-4761700000.0,3220800000.0,,-1100000.0,1446900000.0,-4761700000.0,3219700000.0,-95100000.0,2266200000.0,2269900000.0,3700000.0,104100000.0,107600000.0,87000000.0,,-236600000.0,,-395100000.0,-13721000000.0,-1000000000.0,-7900000.0,6300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q2,2017-04-02,2017-07-01,,-6000000.0,,477000000.0,,,-289000000.0,,2126000000.0,-964000000.0,-95000000.0,849000000.0,,,-964000000.0,-95000000.0,849000000.0,-210000000.0,612000000.0,613000000.0,1000000.0,48000000.0,41000000.0,-2000000.0,,-59000000.0,,-88000000.0,-2822000000.0,-250000000.0,,1000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q1,2017-01-01,2017-04-01,2018-05-04 10:53:06+00:00,-301000000.0,,465000000.0,,,-573000000.0,,2880000000.0,-119000000.0,-382000000.0,362000000.0,,-1000000.0,-119000000.0,-382000000.0,361000000.0,-140000000.0,551000000.0,551000000.0,,-81000000.0,58000000.0,11000000.0,,-59000000.0,,-93000000.0,-2498000000.0,-500000000.0,,1000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2017.0,Q1TTM,2016-04-03,2017-04-01,,-4446600000.0,,1806900000.0,,-37000000.0,-814200000.0,,16307500000.0,1497600000.0,-4763100000.0,3285800000.0,,-1500000.0,1497600000.0,-4763100000.0,3284300000.0,-18200000.0,2170800000.0,2173700000.0,2900000.0,119400000.0,113300000.0,88300000.0,,-236700000.0,,-421900000.0,-13936500000.0,-750000000.0,-3900000.0,21000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 15:33:51+00:00,-536000000.0,1741000000.0,526000000.0,0.0,,-856000000.0,0.0,5750000000.0,-2237000000.0,-1253000000.0,4543000000.0,,0.0,-2237000000.0,-1253000000.0,4543000000.0,1053000000.0,2938000000.0,2938000000.0,0.0,194000000.0,136000000.0,-9000000.0,,-266000000.0,,-758000000.0,-7357000000.0,-500000000.0,,50000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q4,2018-09-30,2018-12-31,,-477000000.0,425000000.0,133000000.0,,,287000000.0,,1682000000.0,-13000000.0,-721000000.0,1801000000.0,,,-13000000.0,-721000000.0,1801000000.0,1067000000.0,898000000.0,898000000.0,,58000000.0,39000000.0,-4000000.0,,-68000000.0,,-284000000.0,-1416000000.0,-250000000.0,,44000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q3YTD,2018-01-01,2018-09-29,2019-11-01 10:56:26+00:00,-59000000.0,1316000000.0,393000000.0,0.0,,-1143000000.0,,4068000000.0,-2224000000.0,-532000000.0,2742000000.0,,,-2224000000.0,-532000000.0,2742000000.0,-14000000.0,2040000000.0,2040000000.0,,136000000.0,97000000.0,-5000000.0,,-198000000.0,,-474000000.0,-5941000000.0,-250000000.0,,6000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q3TTM,2017-10-01,2018-09-29,,-125000000.0,2910000000.0,-627000000.0,,,-485000000.0,,6418000000.0,-3368000000.0,-815000000.0,4607000000.0,,1000000.0,-3368000000.0,-815000000.0,4608000000.0,425000000.0,2568000000.0,2570000000.0,-4000000.0,239000000.0,117000000.0,-10000000.0,,-258000000.0,,-689000000.0,-9395000000.0,-250000000.0,,9000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q3,2018-07-01,2018-09-29,,,431000000.0,132000000.0,,,-77000000.0,,1307000000.0,-876000000.0,-168000000.0,1220000000.0,,,-876000000.0,-168000000.0,1220000000.0,176000000.0,709000000.0,709000000.0,,25000000.0,19000000.0,2000000.0,,-69000000.0,,-173000000.0,-1883000000.0,-250000000.0,,3000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 11:53:27+00:00,-59000000.0,885000000.0,261000000.0,0.0,,-1066000000.0,,2761000000.0,-1348000000.0,-364000000.0,1522000000.0,,,-1348000000.0,-364000000.0,1522000000.0,-190000000.0,1331000000.0,1331000000.0,,111000000.0,78000000.0,-7000000.0,,-129000000.0,,-301000000.0,-4058000000.0,0.0,,3000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q2TTM,2017-07-02,2018-06-30,,-6978000000.0,2479000000.0,-242000000.0,,,-608000000.0,1690000000.0,12594000000.0,3589000000.0,-7616000000.0,4317000000.0,,,3589000000.0,-7616000000.0,4317000000.0,290000000.0,2393000000.0,2395000000.0,-4000000.0,293000000.0,107000000.0,-18000000.0,,-248000000.0,,-628000000.0,-10554000000.0,,,8000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q2,2018-04-01,2018-06-30,,-2000000.0,441000000.0,130000000.0,,,56000000.0,,1455000000.0,-1006000000.0,-185000000.0,1444000000.0,,,-1006000000.0,-185000000.0,1444000000.0,253000000.0,752000000.0,752000000.0,,65000000.0,39000000.0,-1000000.0,,-69000000.0,,-183000000.0,-2431000000.0,,,1000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 11:28:31+00:00,-57000000.0,444000000.0,131000000.0,,,-1122000000.0,,1306000000.0,-342000000.0,-179000000.0,78000000.0,,,-342000000.0,-179000000.0,78000000.0,-443000000.0,579000000.0,579000000.0,,46000000.0,39000000.0,-6000000.0,,-60000000.0,,-118000000.0,-1627000000.0,0.0,,2000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2018.0,Q1TTM,2017-04-02,2018-03-31,,-6982000000.0,2038000000.0,105000000.0,,,-953000000.0,1690000000.0,13265000000.0,3631000000.0,-7526000000.0,3722000000.0,,,3631000000.0,-7526000000.0,3722000000.0,-173000000.0,2253000000.0,2256000000.0,-3000000.0,276000000.0,109000000.0,-19000000.0,,-238000000.0,,-533000000.0,-10945000000.0,-250000000.0,,8000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2019.0,Q4,2019-09-29,2019-12-31,,-156000000.0,428000000.0,148000000.0,,,153000000.0,,5838000000.0,-514000000.0,-339000000.0,1913000000.0,,,-514000000.0,-339000000.0,1913000000.0,1060000000.0,1002000000.0,1002000000.0,,182000000.0,38000000.0,88000000.0,,-76000000.0,,-289000000.0,-5564000000.0,-750000000.0,,18000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 15:33:51+00:00,-1843000000.0,1713000000.0,564000000.0,1128000000.0,,-917000000.0,0.0,8419000000.0,-3118000000.0,-1487000000.0,4973000000.0,,0.0,-3118000000.0,-1487000000.0,4973000000.0,368000000.0,3696000000.0,3696000000.0,0.0,-83000000.0,153000000.0,118000000.0,,-297000000.0,,-926000000.0,-9893000000.0,-1500000000.0,,36000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2019.0,Q3TTM,2018-09-30,2019-09-28,,-2164000000.0,1710000000.0,549000000.0,1128000000.0,,-783000000.0,,4263000000.0,-2617000000.0,-1869000000.0,4861000000.0,,,-2617000000.0,-1869000000.0,4861000000.0,375000000.0,3592000000.0,3592000000.0,,-207000000.0,154000000.0,26000000.0,,-289000000.0,,-921000000.0,-5745000000.0,-1000000000.0,,62000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2019.0,Q3,2019-06-30,2019-09-28,,-1000000.0,434000000.0,141000000.0,2000000.0,,-348000000.0,,686000000.0,-1869000000.0,-198000000.0,1117000000.0,,,-1869000000.0,-198000000.0,1117000000.0,-950000000.0,760000000.0,760000000.0,,130000000.0,-7000000.0,11000000.0,,-77000000.0,,-216000000.0,-2471000000.0,,,6000000.0
