company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CDW Corp,CDW,,1402057,2019.0,Q4,2019-10-01,2019-12-31,,1.3,1.3,,1.27,,50400000.0,89100000.0,185600000.0,185600000.0,185600000.0,3759400000.0,4536900000.0,-9500000.0,,404600000.0,3759400000.0,777500000.0,38300000.0,493700000.0,283800000.0,-47800000.0,236000000.0,4536900000.0,145000000.0,145100000.0,147800000.0
CDW Corp,CDW,,1402057,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:33:20+00:00,5.08,5.08,1.265,4.99,,212900000.0,193200000.0,736800000.0,736800000.0,736800000.0,14992500000.0,18032400000.0,-24500000.0,,1713100000.0,14992500000.0,3039900000.0,159400000.0,1906300000.0,1133600000.0,-183900000.0,949700000.0,18032400000.0,145000000.0,145100000.0,147800000.0
CDW Corp,CDW,,1402057,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.78,3.78,,3.72,,162500000.0,104100000.0,551200000.0,551200000.0,551200000.0,11233100000.0,13495500000.0,-15000000.0,,1308500000.0,11233100000.0,2262400000.0,121100000.0,1412600000.0,849800000.0,-136100000.0,713700000.0,13495500000.0,145100000.0,144500000.0,147200000.0
CDW Corp,CDW,,1402057,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.85,4.85,,4.77,,209800000.0,152700000.0,710500000.0,710500000.0,710500000.0,14614100000.0,17570300000.0,-14200000.0,,1710800000.0,14614100000.0,2956200000.0,158200000.0,1863500000.0,1092700000.0,-172400000.0,920300000.0,17570300000.0,145100000.0,144500000.0,147200000.0
CDW Corp,CDW,,1402057,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:05:24+00:00,1.39,1.39,,1.37,,59200000.0,51000000.0,201700000.0,201700000.0,201700000.0,4091200000.0,4907700000.0,-17400000.0,,444900000.0,4091200000.0,816500000.0,42300000.0,495900000.0,320600000.0,-59700000.0,260900000.0,4907700000.0,145100000.0,144500000.0,147200000.0
CDW Corp,CDW,,1402057,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.39,2.39,,2.35,,103300000.0,53100000.0,349500000.0,349500000.0,349500000.0,7141900000.0,8587800000.0,2400000.0,,863600000.0,7141900000.0,1445900000.0,78800000.0,916700000.0,529200000.0,-76400000.0,452800000.0,8587800000.0,145600000.0,145700000.0,148300000.0
CDW Corp,CDW,,1402057,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.68,4.68,,4.6,,205300000.0,149800000.0,692500000.0,692500000.0,692500000.0,14182500000.0,17035800000.0,3400000.0,,1656600000.0,14182500000.0,2853300000.0,152500000.0,1806400000.0,1046900000.0,-149100000.0,897800000.0,17035800000.0,145600000.0,145700000.0,148300000.0
CDW Corp,CDW,,1402057,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 16:08:52+00:00,1.35,1.35,,1.33,,64600000.0,53100000.0,196600000.0,196600000.0,196600000.0,3856100000.0,4629900000.0,1400000.0,,420400000.0,3856100000.0,773800000.0,40500000.0,473500000.0,300300000.0,-39100000.0,261200000.0,4629900000.0,145600000.0,145700000.0,148300000.0
CDW Corp,CDW,,1402057,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:05:02+00:00,1.04,1.04,0.295,1.02,,38700000.0,,152900000.0,152900000.0,152900000.0,3285800000.0,3957900000.0,1000000.0,,443200000.0,3285800000.0,672100000.0,38300000.0,443200000.0,228900000.0,-37300000.0,191600000.0,3957900000.0,147000000.0,147000000.0,149200000.0
CDW Corp,CDW,,1402057,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.47,4.47,,4.39,,197500000.0,145400000.0,668900000.0,668900000.0,668900000.0,13816900000.0,16592000000.0,3500000.0,,1617600000.0,13816900000.0,2775100000.0,149200000.0,1763000000.0,1012100000.0,-145700000.0,866400000.0,16592000000.0,147000000.0,147000000.0,149200000.0
CDW Corp,CDW,,1402057,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.22,5.22,,5.13,,218100000.0,193200000.0,751800000.0,751800000.0,751800000.0,15339400000.0,18463700000.0,-21600000.0,,1780600000.0,15339400000.0,3124300000.0,159000000.0,1973800000.0,1150500000.0,-180600000.0,969900000.0,18463700000.0,142300000.0,142700000.0,144900000.0
CDW Corp,CDW,,1402057,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:05:02+00:00,1.18,1.18,0.38,1.16,,43900000.0,,167900000.0,167900000.0,167900000.0,3632700000.0,4389200000.0,3900000.0,,510700000.0,3632700000.0,756500000.0,37900000.0,510700000.0,245800000.0,-34000000.0,211800000.0,4389200000.0,142300000.0,142700000.0,144900000.0
