company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CDW Corp,CDW,,1402057,2017.0,Q4,2017-10-01,2017-12-31,,,,106100000.0,29900000.0,65700000.0,-1300000.0,125400000.0,-7600000.0,290600000.0,-271100000.0,-22500000.0,338600000.0,-271100000.0,-22500000.0,338600000.0,46300000.0,194800000.0,194800000.0,-47300000.0,-59300000.0,,2600000.0,-32200000.0,,-22500000.0,-462600000.0,,
CDW Corp,CDW,,1402057,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:13:42+00:00,,,169600000.0,118600000.0,195200000.0,1300000.0,-175400000.0,7600000.0,3362100000.0,-547600000.0,-58600000.0,439100000.0,-547600000.0,-58600000.0,439100000.0,-165800000.0,328300000.0,328300000.0,91000000.0,-74300000.0,,,-74700000.0,,-58600000.0,-3234300000.0,-534000000.0,
CDW Corp,CDW,,1402057,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-4400000.0,264300000.0,145500000.0,259000000.0,-1900000.0,-245100000.0,700000.0,3379000000.0,-481300000.0,-81000000.0,543800000.0,-481300000.0,-81000000.0,543800000.0,-20400000.0,432200000.0,432200000.0,102100000.0,24100000.0,,,-100300000.0,-300000.0,-80700000.0,-3238400000.0,-546400000.0,
CDW Corp,CDW,,1402057,2017.0,Q3,2017-07-01,2017-09-30,,,,73100000.0,41800000.0,65700000.0,-1300000.0,-142100000.0,2900000.0,1211400000.0,-20900000.0,-21800000.0,62900000.0,-20900000.0,-21800000.0,62900000.0,18900000.0,129300000.0,129300000.0,10000000.0,45400000.0,,,-24400000.0,,-21800000.0,-1081600000.0,-174600000.0,
CDW Corp,CDW,,1402057,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 17:41:02+00:00,,,96500000.0,76800000.0,129500000.0,2600000.0,-33300000.0,4700000.0,2150700000.0,-526700000.0,-36800000.0,376200000.0,-526700000.0,-36800000.0,376200000.0,-184700000.0,199000000.0,199000000.0,81000000.0,-119700000.0,,,-50300000.0,,-36800000.0,-2152700000.0,-359400000.0,
CDW Corp,CDW,,1402057,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-3300000.0,293000000.0,148100000.0,256300000.0,-1900000.0,-118900000.0,200000.0,3893000000.0,-638600000.0,-77000000.0,667100000.0,-638600000.0,-77000000.0,667100000.0,-50400000.0,428800000.0,428800000.0,104200000.0,-51900000.0,,,-93300000.0,-2400000.0,-74600000.0,-3882900000.0,-503700000.0,
CDW Corp,CDW,,1402057,2017.0,Q2,2017-04-01,2017-06-30,,,-3200000.0,90200000.0,28400000.0,65300000.0,2700000.0,-208600000.0,2600000.0,23600000.0,-164500000.0,-17200000.0,6300000.0,-164500000.0,-17200000.0,6300000.0,-172700000.0,140800000.0,140800000.0,12000000.0,29900000.0,,,-24800000.0,,-17200000.0,-11800000.0,-184000000.0,
CDW Corp,CDW,,1402057,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:43:25+00:00,,3200000.0,6300000.0,48400000.0,64200000.0,-100000.0,175300000.0,2100000.0,2127100000.0,-362200000.0,-19600000.0,369900000.0,-362200000.0,-19600000.0,369900000.0,-12000000.0,58200000.0,58200000.0,69000000.0,-149600000.0,,,-25500000.0,,-19600000.0,-2140900000.0,-175400000.0,
CDW Corp,CDW,,1402057,2017.0,Q1TTM,2016-04-01,2017-03-31,,,1600000.0,328700000.0,148600000.0,254700000.0,-7900000.0,-217400000.0,200000.0,3911400000.0,-460200000.0,-74500000.0,546100000.0,-460200000.0,-74500000.0,546100000.0,3500000.0,405500000.0,405500000.0,101700000.0,59300000.0,,,-86200000.0,-2400000.0,-72100000.0,-3920100000.0,-424800000.0,
CDW Corp,CDW,,1402057,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:33:20+00:00,0.0,,261200000.0,148800000.0,265600000.0,,-43400000.0,,716500000.0,-754800000.0,-86100000.0,905900000.0,-754800000.0,-86100000.0,905900000.0,61600000.0,643000000.0,643000000.0,40700000.0,-101300000.0,,-3400000.0,-139400000.0,,-86100000.0,-708300000.0,-522300000.0,
CDW Corp,CDW,,1402057,2018.0,Q4,2018-10-01,2018-12-31,,,,60700000.0,31400000.0,66900000.0,,66600000.0,,6500000.0,-319500000.0,-32700000.0,303600000.0,-319500000.0,-32700000.0,303600000.0,-49300000.0,159300000.0,159300000.0,10800000.0,15900000.0,,-700000.0,-43900000.0,,-32700000.0,-8200000.0,-289800000.0,
CDW Corp,CDW,,1402057,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:05:24+00:00,0.0,,200500000.0,117400000.0,198700000.0,,-110000000.0,,710000000.0,-435300000.0,-53400000.0,602300000.0,-435300000.0,-53400000.0,602300000.0,110900000.0,483700000.0,483700000.0,29900000.0,-117200000.0,,-2700000.0,-95500000.0,,-53400000.0,-700100000.0,-232500000.0,
CDW Corp,CDW,,1402057,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,306600000.0,147300000.0,264400000.0,-1300000.0,15400000.0,-7600000.0,1000600000.0,-706400000.0,-75900000.0,940900000.0,-706400000.0,-75900000.0,940900000.0,157200000.0,678500000.0,678500000.0,-17400000.0,-176500000.0,,-100000.0,-127700000.0,,-75900000.0,-1162700000.0,-232500000.0,
CDW Corp,CDW,,1402057,2018.0,Q3,2018-07-01,2018-09-30,,,,82100000.0,42900000.0,65800000.0,,9700000.0,,207000000.0,-97100000.0,-19800000.0,270000000.0,-97100000.0,-19800000.0,270000000.0,154400000.0,183700000.0,183700000.0,10800000.0,1900000.0,,1300000.0,-31700000.0,,-19800000.0,-218200000.0,-56100000.0,
CDW Corp,CDW,,1402057,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:08:52+00:00,0.0,,118400000.0,74500000.0,132900000.0,,-119700000.0,,503000000.0,-338200000.0,-33600000.0,332300000.0,-338200000.0,-33600000.0,332300000.0,-43500000.0,300000000.0,300000000.0,19100000.0,-119100000.0,,-4000000.0,-63800000.0,,-33600000.0,-481900000.0,-176400000.0,
CDW Corp,CDW,,1402057,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,297600000.0,146200000.0,264300000.0,-2600000.0,-136400000.0,-4700000.0,2005000000.0,-630200000.0,-77900000.0,733800000.0,-630200000.0,-77900000.0,733800000.0,21700000.0,624100000.0,624100000.0,-18200000.0,-133000000.0,,-1400000.0,-120400000.0,,-77900000.0,-2026100000.0,-351000000.0,
CDW Corp,CDW,,1402057,2018.0,Q2,2018-04-01,2018-06-30,,,,107800000.0,31800000.0,66300000.0,,-140200000.0,,333000000.0,-207000000.0,-17700000.0,110100000.0,-207000000.0,-17700000.0,110100000.0,-120300000.0,173000000.0,173000000.0,11000000.0,-135300000.0,,-5700000.0,-31800000.0,,-17700000.0,-305700000.0,-67200000.0,
CDW Corp,CDW,,1402057,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:03:46+00:00,0.0,,10600000.0,42700000.0,66600000.0,,20500000.0,,170000000.0,-131200000.0,-15900000.0,222200000.0,-131200000.0,-15900000.0,222200000.0,76800000.0,127000000.0,127000000.0,8100000.0,16200000.0,,1700000.0,-32000000.0,,-15900000.0,-176200000.0,-109200000.0,
CDW Corp,CDW,,1402057,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-3200000.0,280000000.0,142800000.0,263300000.0,100000.0,-204800000.0,-2100000.0,1695600000.0,-587700000.0,-77400000.0,630000000.0,-587700000.0,-77400000.0,630000000.0,-30700000.0,591900000.0,591900000.0,-17200000.0,32200000.0,,4300000.0,-113400000.0,,-77400000.0,-1732200000.0,-467800000.0,
CDW Corp,CDW,,1402057,2019.0,Q4,2019-10-01,2019-12-31,,-20100000.0,,69200000.0,29400000.0,69600000.0,,78900000.0,,585800000.0,-181300000.0,-181400000.0,344900000.0,-181300000.0,-181400000.0,344900000.0,-12900000.0,185600000.0,185600000.0,10800000.0,16000000.0,,4900000.0,-54500000.0,,-161300000.0,-564700000.0,-163900000.0,
CDW Corp,CDW,,1402057,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:33:20+00:00,-95100000.0,,272200000.0,154200000.0,267100000.0,,-25200000.0,,3070500000.0,-749800000.0,-331400000.0,1027200000.0,-749800000.0,-331400000.0,1027200000.0,-51800000.0,736800000.0,736800000.0,48500000.0,-22700000.0,,2200000.0,-183400000.0,,-236300000.0,-2957000000.0,-657200000.0,
CDW Corp,CDW,,1402057,2019.0,Q3TTM,2018-10-01,2019-09-30,,-75000000.0,,263700000.0,156200000.0,264400000.0,,-37500000.0,,2491200000.0,-888000000.0,-182700000.0,985900000.0,-888000000.0,-182700000.0,985900000.0,-88200000.0,710500000.0,710500000.0,48500000.0,-22800000.0,,-3400000.0,-172800000.0,,-107700000.0,-2400500000.0,-783100000.0,
CDW Corp,CDW,,1402057,2019.0,Q3,2019-07-01,2019-09-30,,,,87800000.0,48800000.0,68200000.0,,-14900000.0,,1571500000.0,-263300000.0,-31100000.0,267800000.0,-263300000.0,-31100000.0,267800000.0,-27600000.0,201700000.0,201700000.0,12800000.0,-63400000.0,,-1000000.0,-42600000.0,,-31100000.0,-1567700000.0,-161100000.0,
CDW Corp,CDW,,1402057,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:05:24+00:00,-75000000.0,,203000000.0,124800000.0,197500000.0,,-104100000.0,,2484700000.0,-568500000.0,-150000000.0,682300000.0,-568500000.0,-150000000.0,682300000.0,-38900000.0,551200000.0,551200000.0,37700000.0,-38700000.0,,-2700000.0,-128900000.0,,-75000000.0,-2392300000.0,-493300000.0,
CDW Corp,CDW,,1402057,2019.0,Q2TTM,2018-07-01,2019-06-30,,-75000000.0,,258000000.0,150300000.0,262000000.0,,-12900000.0,,1126700000.0,-721800000.0,-171400000.0,988100000.0,-721800000.0,-171400000.0,988100000.0,93800000.0,692500000.0,692500000.0,46500000.0,42500000.0,,-1100000.0,-161900000.0,,-96400000.0,-1051000000.0,-678100000.0,
CDW Corp,CDW,,1402057,2019.0,Q2,2019-04-01,2019-06-30,,-6300000.0,,103800000.0,31900000.0,65000000.0,,-111200000.0,,819000000.0,-225000000.0,-30800000.0,162100000.0,-225000000.0,-30800000.0,162100000.0,-96200000.0,196600000.0,196600000.0,11700000.0,-33900000.0,,-2500000.0,-42900000.0,,-24500000.0,-812100000.0,-155100000.0,
CDW Corp,CDW,,1402057,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 16:08:52+00:00,-75000000.0,,115200000.0,76000000.0,129300000.0,,-89200000.0,,913200000.0,-305200000.0,-118900000.0,414500000.0,-305200000.0,-118900000.0,414500000.0,-11300000.0,349500000.0,349500000.0,24900000.0,24700000.0,,-1700000.0,-86300000.0,,-43900000.0,-824600000.0,-332200000.0,
CDW Corp,CDW,,1402057,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:05:02+00:00,-68700000.0,,11400000.0,44100000.0,64300000.0,,22000000.0,,94200000.0,-80200000.0,-88100000.0,252400000.0,-80200000.0,-88100000.0,252400000.0,84900000.0,152900000.0,152900000.0,13200000.0,58600000.0,,800000.0,-43400000.0,,-19400000.0,-12500000.0,-177100000.0,
CDW Corp,CDW,,1402057,2019.0,Q1TTM,2018-04-01,2019-03-31,,-68700000.0,,262000000.0,150200000.0,263300000.0,,-41900000.0,,640700000.0,-703800000.0,-158300000.0,936100000.0,-703800000.0,-158300000.0,936100000.0,69700000.0,668900000.0,668900000.0,45800000.0,-58900000.0,,-4300000.0,-150800000.0,,-89600000.0,-544600000.0,-590200000.0,
CDW Corp,CDW,,1402057,2020.0,Q1TTM,2019-04-01,2020-03-31,,-26400000.0,,270700000.0,138700000.0,294200000.0,,-121500000.0,,3764100000.0,-799600000.0,-268700000.0,997800000.0,-799600000.0,-268700000.0,997800000.0,-76300000.0,751800000.0,751800000.0,73300000.0,-184600000.0,,-5800000.0,-194200000.0,,-242300000.0,-3564000000.0,-620900000.0,
CDW Corp,CDW,,1402057,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:05:02+00:00,0.0,,9900000.0,28600000.0,91400000.0,,-74300000.0,,787800000.0,-130000000.0,-25400000.0,223000000.0,-130000000.0,-25400000.0,223000000.0,60400000.0,167900000.0,167900000.0,38000000.0,-103300000.0,,-7200000.0,-54200000.0,,-25400000.0,-619500000.0,-140800000.0,
