company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 11:56:54+00:00,-24000000.0,35000000.0,,,455000000.0,,16000000.0,2000000.0,1017000000.0,296000000.0,349000000.0,-1700000000.0,1293000000.0,322000000.0,-403000000.0,290000000.0,671000000.0,-2103000000.0,1583000000.0,142000000.0,545000000.0,619000000.0,-74000000.0,182000000.0,,2000000.0,-25000000.0,-470000000.0,0.0,-1678000000.0,-494000000.0,,,0.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2TTM,2013-07-01,2014-06-30,,-79000000.0,144000000.0,128000000.0,1394000000.0,1046000000.0,,37000000.0,46000000.0,2169000000.0,1370000000.0,1270000000.0,-4161000000.0,3203000000.0,322000000.0,-403000000.0,290000000.0,1592000000.0,-4564000000.0,3493000000.0,533000000.0,858000000.0,932000000.0,-74000000.0,1035000000.0,-34000000.0,19000000.0,-25000000.0,-922000000.0,-93000000.0,-4093000000.0,-1267000000.0,-46000000.0,,85000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2,2014-04-01,2014-06-30,,-8000000.0,-25000000.0,,,150000000.0,,2000000.0,112000000.0,1002000000.0,-582000000.0,-43000000.0,-517000000.0,362000000.0,322000000.0,-403000000.0,290000000.0,279000000.0,-920000000.0,652000000.0,-12000000.0,229000000.0,303000000.0,-74000000.0,-178000000.0,,272000000.0,-25000000.0,-236000000.0,32000000.0,-786000000.0,-227000000.0,,,-27000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 09:59:48+00:00,-16000000.0,60000000.0,,,305000000.0,,14000000.0,-110000000.0,15000000.0,878000000.0,392000000.0,-1183000000.0,931000000.0,,,,392000000.0,-1183000000.0,931000000.0,154000000.0,316000000.0,316000000.0,,360000000.0,,-270000000.0,,-234000000.0,-32000000.0,-892000000.0,-267000000.0,,,27000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:04:11+00:00,-37000000.0,59000000.0,179000000.0,1225000000.0,883000000.0,,-10000000.0,-168000000.0,203000000.0,2330000000.0,614000000.0,-3439000000.0,2272000000.0,-546000000.0,-149000000.0,343000000.0,68000000.0,-3588000000.0,2615000000.0,-563000000.0,682000000.0,1603000000.0,-921000000.0,-105000000.0,,-5000000.0,352000000.0,-872000000.0,,-3533000000.0,-1047000000.0,,,136000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q4,2015-10-01,2015-12-31,,-5000000.0,13000000.0,179000000.0,1225000000.0,225000000.0,,-4000000.0,20000000.0,58000000.0,1193000000.0,383000000.0,-976000000.0,584000000.0,-132000000.0,,,251000000.0,-976000000.0,584000000.0,-145000000.0,399000000.0,405000000.0,-6000000.0,-79000000.0,,2000000.0,,-122000000.0,,-973000000.0,-746000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 12:13:10+00:00,-32000000.0,46000000.0,,,658000000.0,,-6000000.0,-188000000.0,145000000.0,1137000000.0,231000000.0,-2463000000.0,1688000000.0,-414000000.0,-149000000.0,343000000.0,-183000000.0,-2612000000.0,2031000000.0,-418000000.0,283000000.0,1198000000.0,-915000000.0,-26000000.0,0.0,-7000000.0,352000000.0,-750000000.0,,-2560000000.0,-301000000.0,,,136000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3TTM,2014-10-01,2015-09-30,,-45000000.0,60000000.0,190000000.0,1345000000.0,893000000.0,,-27000000.0,-33000000.0,182000000.0,1284000000.0,356000000.0,-3659000000.0,2466000000.0,-375000000.0,692000000.0,340000000.0,-19000000.0,-2967000000.0,2806000000.0,-13000000.0,978000000.0,1606000000.0,-628000000.0,-60000000.0,,2000000.0,194000000.0,-999000000.0,-120000000.0,-3632000000.0,-111000000.0,,,136000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3,2015-07-01,2015-09-30,,-8000000.0,19000000.0,,,226000000.0,,3000000.0,246000000.0,62000000.0,773000000.0,302000000.0,-888000000.0,718000000.0,,,,302000000.0,-888000000.0,718000000.0,135000000.0,393000000.0,396000000.0,-3000000.0,-169000000.0,,,,-250000000.0,,-881000000.0,-283000000.0,,,1000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 11:44:33+00:00,-24000000.0,27000000.0,,,432000000.0,,-9000000.0,-434000000.0,83000000.0,364000000.0,-71000000.0,-1575000000.0,970000000.0,-414000000.0,-149000000.0,343000000.0,-485000000.0,-1724000000.0,1313000000.0,-553000000.0,-110000000.0,802000000.0,-912000000.0,143000000.0,0.0,-7000000.0,352000000.0,-500000000.0,,-1679000000.0,-18000000.0,,,135000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2TTM,2014-07-01,2015-06-30,,-49000000.0,57000000.0,190000000.0,1345000000.0,900000000.0,,-33000000.0,88000000.0,140000000.0,511000000.0,-158000000.0,-3701000000.0,2618000000.0,-415000000.0,751000000.0,515000000.0,-573000000.0,-2950000000.0,3133000000.0,-159000000.0,1082000000.0,1620000000.0,-538000000.0,-47000000.0,,8000000.0,264000000.0,-997000000.0,-120000000.0,-3675000000.0,188000000.0,,,135000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2,2015-04-01,2015-06-30,,-14000000.0,16000000.0,,,216000000.0,,-7000000.0,-132000000.0,48000000.0,201000000.0,-5000000.0,-715000000.0,518000000.0,-383000000.0,-19000000.0,122000000.0,-388000000.0,-734000000.0,640000000.0,-268000000.0,-757000000.0,250000000.0,-1007000000.0,168000000.0,,-5000000.0,221000000.0,-250000000.0,15000000.0,-846000000.0,-4000000.0,,,135000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 10:25:07+00:00,-10000000.0,11000000.0,,,216000000.0,,-2000000.0,-302000000.0,35000000.0,163000000.0,-66000000.0,-860000000.0,452000000.0,-31000000.0,-130000000.0,221000000.0,-97000000.0,-990000000.0,673000000.0,-285000000.0,647000000.0,552000000.0,95000000.0,-25000000.0,,-2000000.0,131000000.0,-250000000.0,-15000000.0,-833000000.0,-14000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q1TTM,2014-04-01,2015-03-31,,-43000000.0,16000000.0,190000000.0,1345000000.0,834000000.0,,-24000000.0,332000000.0,1094000000.0,-272000000.0,-196000000.0,-3503000000.0,2462000000.0,290000000.0,367000000.0,683000000.0,94000000.0,-3136000000.0,3145000000.0,97000000.0,2068000000.0,1673000000.0,395000000.0,-393000000.0,,285000000.0,18000000.0,-983000000.0,-103000000.0,-3615000000.0,-35000000.0,,,-27000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 12:31:28+00:00,,80000000.0,70000000.0,854000000.0,926000000.0,,,100000000.0,144000000.0,1377000000.0,-439000000.0,-2926000000.0,2890000000.0,,,,-439000000.0,-2926000000.0,2890000000.0,-475000000.0,1902000000.0,1902000000.0,,-118000000.0,,-6000000.0,,-1030000000.0,0.0,-2920000000.0,-930000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q4,2016-10-01,2016-12-31,,23000000.0,26000000.0,70000000.0,854000000.0,234000000.0,,26000000.0,142000000.0,11000000.0,136000000.0,119000000.0,-860000000.0,660000000.0,,,,119000000.0,-860000000.0,660000000.0,-55000000.0,465000000.0,465000000.0,,-207000000.0,-46000000.0,-36000000.0,,-258000000.0,,-847000000.0,276000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 11:18:01+00:00,-23000000.0,54000000.0,,,692000000.0,,-26000000.0,-42000000.0,133000000.0,1241000000.0,-558000000.0,-2066000000.0,2230000000.0,,,,-558000000.0,-2066000000.0,2230000000.0,-420000000.0,1437000000.0,1437000000.0,,89000000.0,46000000.0,30000000.0,,-772000000.0,,-2073000000.0,-1206000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3TTM,2015-10-01,2016-09-30,,-28000000.0,67000000.0,179000000.0,1225000000.0,917000000.0,,-30000000.0,-22000000.0,191000000.0,2434000000.0,-175000000.0,-3042000000.0,2814000000.0,-132000000.0,,,-307000000.0,-3042000000.0,2814000000.0,-565000000.0,1836000000.0,1842000000.0,-6000000.0,10000000.0,46000000.0,32000000.0,,-894000000.0,,-3046000000.0,-1952000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3,2016-07-01,2016-09-30,,-9000000.0,17000000.0,,,232000000.0,,-11000000.0,40000000.0,57000000.0,221000000.0,-406000000.0,-719000000.0,1060000000.0,,,,-406000000.0,-719000000.0,1060000000.0,-76000000.0,473000000.0,473000000.0,,298000000.0,,17000000.0,,-259000000.0,,-727000000.0,-425000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 10:11:58+00:00,-14000000.0,37000000.0,,,460000000.0,,-15000000.0,-82000000.0,76000000.0,1020000000.0,-152000000.0,-1347000000.0,1170000000.0,,,,-152000000.0,-1347000000.0,1170000000.0,-344000000.0,964000000.0,964000000.0,,-209000000.0,46000000.0,13000000.0,,-513000000.0,,-1346000000.0,-781000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2TTM,2015-07-01,2016-06-30,,-27000000.0,69000000.0,179000000.0,1225000000.0,911000000.0,,-16000000.0,184000000.0,196000000.0,2986000000.0,533000000.0,-3211000000.0,2472000000.0,-132000000.0,,,401000000.0,-3211000000.0,2472000000.0,-354000000.0,1756000000.0,1765000000.0,-9000000.0,-457000000.0,46000000.0,15000000.0,,-885000000.0,,-3200000000.0,-1810000000.0,,,1000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2,2016-04-01,2016-06-30,,-8000000.0,19000000.0,,,231000000.0,,18000000.0,50000000.0,34000000.0,445000000.0,-267000000.0,-686000000.0,613000000.0,,,,-267000000.0,-686000000.0,613000000.0,-322000000.0,483000000.0,483000000.0,,-170000000.0,46000000.0,12000000.0,,-258000000.0,,-690000000.0,-534000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 13:28:58+00:00,-6000000.0,18000000.0,,,229000000.0,,-33000000.0,-132000000.0,42000000.0,575000000.0,115000000.0,-661000000.0,557000000.0,,,,115000000.0,-661000000.0,557000000.0,-22000000.0,481000000.0,481000000.0,,-39000000.0,,1000000.0,,-255000000.0,,-656000000.0,-247000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q1TTM,2015-04-01,2016-03-31,,-33000000.0,66000000.0,179000000.0,1225000000.0,896000000.0,,-41000000.0,2000000.0,210000000.0,2742000000.0,795000000.0,-3240000000.0,2377000000.0,-515000000.0,-19000000.0,122000000.0,280000000.0,-3259000000.0,2499000000.0,-300000000.0,516000000.0,1532000000.0,-1016000000.0,-119000000.0,,-2000000.0,221000000.0,-877000000.0,15000000.0,-3356000000.0,-1280000000.0,,,136000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:10:22+00:00,0.0,,,845000000.0,,10000000.0,,3000000.0,453000000.0,,1525000000.0,38000000.0,-137000000.0,,,,1525000000.0,38000000.0,-137000000.0,1426000000.0,,,,-140000000.0,,28000000.0,,1072000000.0,0.0,,,,,0.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q4,2017-10-01,2017-12-31,,,-72000000.0,,845000000.0,-745000000.0,10000000.0,,263000000.0,178000000.0,-1357000000.0,787000000.0,2206000000.0,-1891000000.0,,,,787000000.0,2206000000.0,-1891000000.0,1102000000.0,-1050000000.0,-1050000000.0,,-287000000.0,,44000000.0,,1872000000.0,,2152000000.0,94000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 11:37:21+00:00,,72000000.0,,,745000000.0,,,-260000000.0,275000000.0,1357000000.0,738000000.0,-2168000000.0,1754000000.0,,,,738000000.0,-2168000000.0,1754000000.0,324000000.0,1050000000.0,1050000000.0,,147000000.0,,-16000000.0,,-800000000.0,0.0,-2152000000.0,-94000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3TTM,2016-10-01,2017-09-30,,23000000.0,98000000.0,70000000.0,854000000.0,979000000.0,,26000000.0,-118000000.0,286000000.0,1493000000.0,857000000.0,-3028000000.0,2414000000.0,,,,857000000.0,-3028000000.0,2414000000.0,269000000.0,1515000000.0,1515000000.0,,-60000000.0,-46000000.0,-52000000.0,,-1058000000.0,,-2999000000.0,182000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3,2017-07-01,2017-09-30,,,27000000.0,,,257000000.0,,,285000000.0,98000000.0,209000000.0,27000000.0,-783000000.0,964000000.0,,,,27000000.0,-783000000.0,964000000.0,208000000.0,355000000.0,355000000.0,,40000000.0,,-4000000.0,,-271000000.0,,-779000000.0,-9000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 12:26:49+00:00,,45000000.0,,,488000000.0,,,-545000000.0,177000000.0,1148000000.0,711000000.0,-1385000000.0,790000000.0,,,,711000000.0,-1385000000.0,790000000.0,116000000.0,695000000.0,695000000.0,,107000000.0,,-12000000.0,,-529000000.0,0.0,-1373000000.0,-85000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2TTM,2016-07-01,2017-06-30,,14000000.0,88000000.0,70000000.0,854000000.0,954000000.0,,15000000.0,-363000000.0,245000000.0,1505000000.0,424000000.0,-2964000000.0,2510000000.0,,,,424000000.0,-2964000000.0,2510000000.0,-15000000.0,1633000000.0,1633000000.0,,198000000.0,-46000000.0,-31000000.0,,-1046000000.0,,-2947000000.0,-234000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2,2017-04-01,2017-06-30,,3000000.0,22000000.0,,,246000000.0,,,22000000.0,104000000.0,340000000.0,104000000.0,-706000000.0,655000000.0,,,,104000000.0,-706000000.0,655000000.0,53000000.0,292000000.0,292000000.0,,73000000.0,,-13000000.0,,-271000000.0,,-696000000.0,-69000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 11:12:50+00:00,-3000000.0,23000000.0,,,242000000.0,,,-567000000.0,73000000.0,808000000.0,607000000.0,-679000000.0,135000000.0,,,,607000000.0,-679000000.0,135000000.0,63000000.0,403000000.0,403000000.0,,34000000.0,,1000000.0,,-258000000.0,,-677000000.0,-16000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q1TTM,2016-04-01,2017-03-31,,3000000.0,85000000.0,70000000.0,854000000.0,939000000.0,,33000000.0,-335000000.0,175000000.0,1610000000.0,53000000.0,-2944000000.0,2468000000.0,,,,53000000.0,-2944000000.0,2468000000.0,-390000000.0,1824000000.0,1824000000.0,,-45000000.0,,-6000000.0,,-1033000000.0,,-2941000000.0,-699000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:10:22+00:00,0.0,,,910000000.0,,4000000.0,,-23000000.0,698000000.0,,1831000000.0,139000000.0,254000000.0,,,,1831000000.0,139000000.0,254000000.0,2224000000.0,,,,277000000.0,,64000000.0,,1133000000.0,,,,,,71000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q4,2018-10-01,2018-12-31,,,-56000000.0,,910000000.0,-817000000.0,4000000.0,,-149000000.0,20000000.0,-1083000000.0,1213000000.0,2605000000.0,-1956000000.0,,,,1213000000.0,2605000000.0,-1956000000.0,2224000000.0,-1412000000.0,-1412000000.0,,478000000.0,,124000000.0,362000000.0,1979000000.0,65000000.0,2344000000.0,297000000.0,,,68000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-16000000.0,,845000000.0,72000000.0,10000000.0,,389000000.0,856000000.0,-274000000.0,1405000000.0,-260000000.0,319000000.0,,,,1405000000.0,-260000000.0,319000000.0,1102000000.0,362000000.0,362000000.0,,-488000000.0,,-16000000.0,-362000000.0,1026000000.0,-65000000.0,-192000000.0,-203000000.0,,,3000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q4,2019-10-01,2019-12-31,,,-60000000.0,,1474000000.0,-890000000.0,7000000.0,,165000000.0,1118000000.0,-1465000000.0,1996000000.0,2332000000.0,-1997000000.0,,,,1996000000.0,2332000000.0,-1997000000.0,2388000000.0,-1382000000.0,-1382000000.0,,170000000.0,,12000000.0,57000000.0,2085000000.0,55000000.0,2197000000.0,258000000.0,,,61000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:10:22+00:00,0.0,,,1474000000.0,,7000000.0,,-72000000.0,1167000000.0,,2359000000.0,138000000.0,-109000000.0,,,,2359000000.0,138000000.0,-109000000.0,2388000000.0,,,,-37000000.0,,7000000.0,,1192000000.0,,,,,,124000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 12:08:15+00:00,0.0,60000000.0,,,890000000.0,,,-237000000.0,49000000.0,1465000000.0,363000000.0,-2194000000.0,1888000000.0,,,,363000000.0,-2194000000.0,1888000000.0,0.0,1382000000.0,1382000000.0,,-207000000.0,0.0,-5000000.0,-57000000.0,-893000000.0,-55000000.0,-2197000000.0,-258000000.0,,,63000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q1,2019-01-01,2019-03-31,2019-05-02 13:50:08+00:00,0.0,22000000.0,,,284000000.0,,,-296000000.0,22000000.0,424000000.0,142000000.0,-722000000.0,474000000.0,,,,142000000.0,-722000000.0,474000000.0,0.0,466000000.0,466000000.0,,-2000000.0,0.0,5000000.0,106000000.0,-296000000.0,-55000000.0,-729000000.0,-8000000.0,,,57000000.0,
