company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
A. O. Smith Corp,AOS,,91142,2016.0,Q1TTM,2015-04-01,2016-03-31,,,63600000.0,8600000.0,-16400000.0,-223400000.0,-133800000.0,378400000.0,,,200000.0,-223400000.0,-133800000.0,378600000.0,21400000.0,298000000.0,298000000.0,,8200000.0,2800000.0,-71900000.0,-450400000.0,-77200000.0,,-137900000.0,393800000.0,
A. O. Smith Corp,AOS,,91142,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 17:31:06+00:00,-43100000.0,70100000.0,-131900000.0,86500000.0,-152100000.0,-158100000.0,326400000.0,,,,-152100000.0,-158100000.0,326400000.0,16200000.0,296500000.0,296500000.0,,91700000.0,-2600000.0,-96900000.0,-583500000.0,-94200000.0,,-139100000.0,562700000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q4,2017-10-01,2017-12-31,,,18200000.0,52100000.0,-39300000.0,-104900000.0,-46600000.0,176200000.0,,,,-104900000.0,-46600000.0,176200000.0,24700000.0,22700000.0,22700000.0,,83200000.0,-5700000.0,-24100000.0,-176200000.0,-27800000.0,,-35800000.0,157400000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:42:09+00:00,-43100000.0,51900000.0,-184000000.0,125800000.0,-47200000.0,-111500000.0,150200000.0,,,,-47200000.0,-111500000.0,150200000.0,-8500000.0,273800000.0,273800000.0,,8500000.0,3100000.0,-72800000.0,-407300000.0,-66400000.0,,-103300000.0,405300000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q3TTM,2016-10-01,2017-09-30,,-43400000.0,68300000.0,-101400000.0,113400000.0,-115400000.0,-165200000.0,333200000.0,,,,-115400000.0,-165200000.0,333200000.0,52600000.0,356500000.0,356500000.0,,9800000.0,3300000.0,-93800000.0,-555600000.0,-88400000.0,,-138300000.0,522200000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q3,2017-07-01,2017-09-30,,-43100000.0,17600000.0,-35600000.0,74500000.0,13600000.0,-75300000.0,77000000.0,,,,13600000.0,-75300000.0,77000000.0,15300000.0,93700000.0,93700000.0,,1300000.0,400000.0,-24200000.0,-122900000.0,-30100000.0,,-37100000.0,120800000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 10:34:07+00:00,,34300000.0,-148400000.0,51300000.0,-60800000.0,-36200000.0,73200000.0,,,,-60800000.0,-36200000.0,73200000.0,-23800000.0,180100000.0,180100000.0,,7200000.0,2700000.0,-48600000.0,-284400000.0,-36300000.0,,-66200000.0,284500000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q2TTM,2016-07-01,2017-06-30,,-90800000.0,67300000.0,-58300000.0,93300000.0,-112700000.0,-232800000.0,364700000.0,,,,-112700000.0,-232800000.0,364700000.0,19200000.0,346000000.0,346000000.0,,9700000.0,3800000.0,-90600000.0,-538100000.0,-79300000.0,,-119200000.0,475400000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q2,2017-04-01,2017-06-30,,,17400000.0,-26400000.0,5600000.0,-53200000.0,-18300000.0,84700000.0,,,,-53200000.0,-18300000.0,84700000.0,13200000.0,92400000.0,92400000.0,,1300000.0,1500000.0,-24200000.0,-148400000.0,-19500000.0,,-36100000.0,149600000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 15:59:29+00:00,,16900000.0,-122000000.0,45700000.0,-7600000.0,-17900000.0,-11500000.0,,,,-7600000.0,-17900000.0,-11500000.0,-37000000.0,87700000.0,87700000.0,,5900000.0,1200000.0,-24400000.0,-136000000.0,-16800000.0,,-30100000.0,134900000.0,
A. O. Smith Corp,AOS,,91142,2017.0,Q1TTM,2016-04-01,2017-03-31,,-90800000.0,65800000.0,-8100000.0,82400000.0,-133100000.0,-287600000.0,408600000.0,,,,-133100000.0,-287600000.0,408600000.0,-12100000.0,340700000.0,340700000.0,,10200000.0,6700000.0,-87400000.0,-556300000.0,-78100000.0,,-134800000.0,437600000.0,
A. O. Smith Corp,AOS,,91142,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 17:31:06+00:00,,71900000.0,-77300000.0,,-523100000.0,-12700000.0,448900000.0,,,,-523100000.0,-12700000.0,448900000.0,-86900000.0,444200000.0,444200000.0,,10100000.0,-1400000.0,-130100000.0,-523400000.0,-85200000.0,-189000000.0,-202600000.0,595900000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q4,2018-10-01,2018-12-31,,,18700000.0,14300000.0,,,-27100000.0,159700000.0,,,,-105900000.0,-27100000.0,159700000.0,26700000.0,126300000.0,126300000.0,,400000.0,0.0,0.0,-178000000.0,-26700000.0,0.0,0.0,177600000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 14:51:04+00:00,,53200000.0,-91600000.0,,-417900000.0,14400000.0,289200000.0,,,,-417200000.0,14400000.0,289200000.0,-113600000.0,317900000.0,317900000.0,,9700000.0,-2300000.0,-92500000.0,-345400000.0,-58500000.0,-217100000.0,-106000000.0,418300000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q3TTM,2017-10-01,2018-09-30,,,71400000.0,-39500000.0,-39300000.0,-522800000.0,-32200000.0,465400000.0,,,,-522100000.0,-32200000.0,465400000.0,-88900000.0,340600000.0,340600000.0,,92900000.0,-8000000.0,-116600000.0,-521600000.0,-86300000.0,-217100000.0,-141800000.0,575700000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q3,2018-07-01,2018-09-30,,,17800000.0,-8200000.0,,,-19700000.0,116000000.0,,,,-123300000.0,-19700000.0,116000000.0,-27000000.0,104600000.0,104600000.0,,1800000.0,0.0,0.0,-96900000.0,-19000000.0,0.0,0.0,96200000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 16:49:26+00:00,,35400000.0,-83400000.0,,-293900000.0,34100000.0,173200000.0,,,,-293900000.0,34100000.0,173200000.0,-86600000.0,213300000.0,213300000.0,,7900000.0,-100000.0,-61800000.0,-248500000.0,-39500000.0,-162300000.0,-69700000.0,322100000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q2TTM,2017-07-01,2018-06-30,,-43100000.0,71200000.0,-66900000.0,35200000.0,-385200000.0,-87800000.0,426400000.0,,,,-385200000.0,-87800000.0,426400000.0,-46600000.0,329700000.0,329700000.0,,92400000.0,-5400000.0,-110100000.0,-547600000.0,-97400000.0,-162300000.0,-142600000.0,600300000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q2,2018-04-01,2018-06-30,,,17500000.0,-3400000.0,,-111100000.0,-800000.0,130000000.0,,,,-111100000.0,-800000.0,130000000.0,18100000.0,114500000.0,114500000.0,,1400000.0,1300000.0,-30800000.0,-163800000.0,-22200000.0,-45000000.0,-36600000.0,185200000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:35:13+00:00,,17900000.0,-80000000.0,,-182800000.0,34900000.0,43200000.0,,,,-182800000.0,34900000.0,43200000.0,-104700000.0,98800000.0,98800000.0,,6500000.0,-1400000.0,-31000000.0,-84700000.0,-17300000.0,-117300000.0,-33100000.0,136900000.0,
A. O. Smith Corp,AOS,,91142,2018.0,Q1TTM,2017-04-01,2018-03-31,,-43100000.0,71100000.0,-89900000.0,40800000.0,-327300000.0,-105300000.0,381100000.0,,,,-327300000.0,-105300000.0,381100000.0,-51500000.0,307600000.0,307600000.0,,92300000.0,-5200000.0,-103500000.0,-532200000.0,-94700000.0,-117300000.0,-142100000.0,564700000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q4,2019-10-01,2019-12-31,,,20200000.0,63700000.0,-35300000.0,-131300000.0,109700000.0,176200000.0,,,,-131300000.0,109700000.0,176200000.0,154600000.0,91300000.0,91300000.0,,1000000.0,900000.0,-39200000.0,-35400000.0,-14100000.0,,-57700000.0,159200000.0,
A. O. Smith Corp,AOS,,91142,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 17:31:06+00:00,-107000000.0,78300000.0,-5400000.0,62600000.0,-375800000.0,33900000.0,456200000.0,,,,-375800000.0,33900000.0,456200000.0,114300000.0,370000000.0,370000000.0,,13300000.0,-1500000.0,-149200000.0,-272700000.0,-64400000.0,,-287700000.0,478000000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q3TTM,2018-10-01,2019-09-30,,-107000000.0,76800000.0,-54800000.0,97900000.0,-349700000.0,-102900000.0,439700000.0,,,,-350400000.0,-102900000.0,439700000.0,-13600000.0,405000000.0,405000000.0,,12700000.0,-1500000.0,-147600000.0,-415300000.0,-77000000.0,28100000.0,-326600000.0,496400000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q3,2019-07-01,2019-09-30,,,19700000.0,27800000.0,-39400000.0,-174700000.0,-23800000.0,136300000.0,,,,-174700000.0,-23800000.0,136300000.0,-62200000.0,87300000.0,87300000.0,,1500000.0,-1900000.0,-36000000.0,-35000000.0,-13800000.0,,-97400000.0,25000000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 14:51:04+00:00,-107000000.0,58100000.0,-69100000.0,97900000.0,-244500000.0,-75800000.0,280000000.0,,,,-244500000.0,-75800000.0,280000000.0,-40300000.0,278700000.0,278700000.0,,12300000.0,-2400000.0,-110000000.0,-237300000.0,-50300000.0,,-230000000.0,318800000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q2TTM,2018-07-01,2019-06-30,,-107000000.0,74900000.0,-90800000.0,137300000.0,-299000000.0,-98800000.0,419400000.0,,,,-299000000.0,-98800000.0,419400000.0,21600000.0,422300000.0,422300000.0,,13000000.0,-1800000.0,-142300000.0,-477200000.0,-82200000.0,-26700000.0,-265500000.0,567600000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q2,2019-04-01,2019-06-30,,-107000000.0,18200000.0,-300000.0,74300000.0,-48500000.0,-129800000.0,122100000.0,,,,-48500000.0,-129800000.0,122100000.0,-56200000.0,102100000.0,102100000.0,,2100000.0,1100000.0,-36900000.0,-153800000.0,-15600000.0,,-87000000.0,146600000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:49:26+00:00,-107000000.0,38400000.0,-96900000.0,137300000.0,-69800000.0,-52000000.0,143700000.0,,,,-69800000.0,-52000000.0,143700000.0,21900000.0,191400000.0,191400000.0,,10800000.0,-500000.0,-74000000.0,-202300000.0,-36500000.0,,-132600000.0,293800000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:22:32+00:00,,20200000.0,-96600000.0,63000000.0,-21300000.0,77800000.0,21600000.0,,,,-21300000.0,77800000.0,21600000.0,78100000.0,89300000.0,89300000.0,,8700000.0,-1600000.0,-37100000.0,-48500000.0,-20900000.0,,-45600000.0,147200000.0,
A. O. Smith Corp,AOS,,91142,2019.0,Q1TTM,2018-04-01,2019-03-31,,,74200000.0,-93900000.0,63000000.0,-361600000.0,30200000.0,427300000.0,,,,-361600000.0,30200000.0,427300000.0,95900000.0,434700000.0,434700000.0,,12300000.0,-1600000.0,-136200000.0,-487200000.0,-88800000.0,-71700000.0,-215100000.0,606200000.0,
A. O. Smith Corp,AOS,,91142,2020.0,Q1TTM,2019-04-01,2020-03-31,,-107000000.0,78200000.0,64500000.0,58100000.0,-392900000.0,-17500000.0,488700000.0,,,,-392900000.0,-17500000.0,488700000.0,78300000.0,332400000.0,332400000.0,,13600000.0,-1100000.0,-151100000.0,-263000000.0,-56300000.0,,-298800000.0,408800000.0,
A. O. Smith Corp,AOS,,91142,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:22:32+00:00,,20100000.0,-26700000.0,58500000.0,-38400000.0,26400000.0,54100000.0,,,,-38400000.0,26400000.0,54100000.0,42100000.0,51700000.0,51700000.0,,9000000.0,-1200000.0,-39000000.0,-38800000.0,-12800000.0,,-56700000.0,78000000.0,
