company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
A. O. Smith Corp,AOS,,91142,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.92,0.92,0.24,0.92,67100000.0,160600000.0,160600000.0,,160600000.0,,757500000.0,1303900000.0,,,4300000.0,,,319400000.0,757500000.0,546400000.0,3600000.0,319400000.0,227000000.0,700000.0,227700000.0,1303900000.0,174961720.0,174961720.0,174961720.0
A. O. Smith Corp,AOS,,91142,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.79,1.79,0.43,1.79,130200000.0,314000000.0,314000000.0,,314000000.0,,1503800000.0,2568400000.0,,,9700000.0,,,623500000.0,1503800000.0,1064600000.0,6600000.0,623500000.0,441100000.0,3100000.0,444200000.0,2568400000.0,174961720.0,174961720.0,174961720.0
A. O. Smith Corp,AOS,,91142,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 14:56:05+00:00,0.42,0.42,0.12,0.41,30100000.0,73500000.0,73500000.0,,73500000.0,,374200000.0,636900000.0,,,2000000.0,,,159400000.0,374200000.0,262700000.0,1700000.0,159400000.0,103300000.0,300000.0,103600000.0,636900000.0,175694006.0,175694006.0,175694006.0
A. O. Smith Corp,AOS,,91142,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.7,1.7,0.41,1.7,125300000.0,298000000.0,298000000.0,,298000000.0,,1511600000.0,2554900000.0,,,10100000.0,,,622900000.0,1511600000.0,1043300000.0,7200000.0,622900000.0,420400000.0,2900000.0,423300000.0,2554900000.0,175694006.0,175694006.0,175694006.0
A. O. Smith Corp,AOS,,91142,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 17:31:06+00:00,1.72,1.72,0.56,1.7,224300000.0,296500000.0,296500000.0,,296500000.0,,1764300000.0,2996700000.0,,,21300000.0,,0.0,722800000.0,1764300000.0,1232400000.0,10100000.0,722800000.0,509600000.0,11200000.0,520800000.0,2996700000.0,172666056.0,172666056.0,172666056.0
A. O. Smith Corp,AOS,,91142,2017.0,Q4,2017-10-01,2017-12-31,,0.13,0.13,0.14,0.13,118100000.0,22700000.0,22700000.0,,22700000.0,,446300000.0,768600000.0,,,5900000.0,,,184500000.0,446300000.0,322300000.0,2900000.0,184500000.0,137800000.0,3000000.0,140800000.0,768600000.0,172666056.0,172666056.0,172666056.0
A. O. Smith Corp,AOS,,91142,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:42:09+00:00,0.54,0.54,0.14,0.54,37900000.0,93700000.0,93700000.0,,93700000.0,,444900000.0,749900000.0,,,5900000.0,,,176800000.0,444900000.0,305000000.0,2500000.0,176800000.0,128200000.0,3400000.0,131600000.0,749900000.0,172446529.0,172446529.0,172446529.0
A. O. Smith Corp,AOS,,91142,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.59,1.59,0.42,1.59,106200000.0,273800000.0,273800000.0,,273800000.0,,1318000000.0,2228100000.0,,,15400000.0,,,538300000.0,1318000000.0,910100000.0,7200000.0,538300000.0,371800000.0,8200000.0,380000000.0,2228100000.0,172446529.0,172446529.0,172446529.0
A. O. Smith Corp,AOS,,91142,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.07,2.07,0.54,2.07,139900000.0,356500000.0,356500000.0,,356500000.0,,1731600000.0,2926200000.0,,,27300000.0,,,716700000.0,1731600000.0,1194600000.0,8800000.0,716700000.0,477900000.0,18500000.0,496400000.0,2926200000.0,172446529.0,172446529.0,172446529.0
A. O. Smith Corp,AOS,,91142,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 10:34:07+00:00,0.53,0.53,0.14,0.53,35600000.0,92400000.0,92400000.0,,92400000.0,,434000000.0,738200000.0,,,4600000.0,,,178300000.0,434000000.0,304200000.0,2500000.0,178300000.0,125900000.0,2100000.0,128000000.0,738200000.0,172992419.0,172992419.0,172992419.0
A. O. Smith Corp,AOS,,91142,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.04,1.04,0.28,1.04,68300000.0,180100000.0,180100000.0,,180100000.0,,873100000.0,1478200000.0,,,9500000.0,,,361500000.0,873100000.0,605100000.0,4700000.0,361500000.0,243600000.0,4800000.0,248400000.0,1478200000.0,172992419.0,172992419.0,172992419.0
A. O. Smith Corp,AOS,,91142,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.0,2.0,0.52,2.0,137200000.0,346000000.0,346000000.0,,346000000.0,,1687300000.0,2860200000.0,,,23300000.0,,,704600000.0,1687300000.0,1172900000.0,8400000.0,704600000.0,468300000.0,14900000.0,483200000.0,2860200000.0,172992419.0,172992419.0,172992419.0
A. O. Smith Corp,AOS,,91142,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 15:59:29+00:00,0.51,0.51,0.14,0.5,32700000.0,87700000.0,87700000.0,,87700000.0,,439100000.0,740000000.0,,,4900000.0,,,183200000.0,439100000.0,300900000.0,2200000.0,183200000.0,117700000.0,2700000.0,120400000.0,740000000.0,173380076.0,173380076.0,173380076.0
A. O. Smith Corp,AOS,,91142,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.97,1.97,0.5,1.97,138600000.0,340700000.0,340700000.0,,340700000.0,,1636600000.0,2789000000.0,,,21000000.0,,,686300000.0,1636600000.0,1152400000.0,7800000.0,686300000.0,466100000.0,13200000.0,479300000.0,2789000000.0,173380076.0,173380076.0,173380076.0
A. O. Smith Corp,AOS,,91142,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 17:31:06+00:00,2.6,2.6,0.76,2.58,113600000.0,444200000.0,444200000.0,,444200000.0,,1882400000.0,3187900000.0,,,21200000.0,,6700000.0,753800000.0,1882400000.0,1305500000.0,8400000.0,760500000.0,545000000.0,12800000.0,557800000.0,3187900000.0,170589345.0,170589345.0,170589345.0
A. O. Smith Corp,AOS,,91142,2018.0,Q4,2018-10-01,2018-12-31,,0.74,0.74,0.22,0.74,28500000.0,126300000.0,126300000.0,,126300000.0,,475500000.0,812500000.0,,,5700000.0,,,186100000.0,475500000.0,337000000.0,1800000.0,186100000.0,150900000.0,3900000.0,154800000.0,812500000.0,170589345.0,170589345.0,170589345.0
A. O. Smith Corp,AOS,,91142,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 14:51:04+00:00,0.61,0.61,0.18,0.61,26900000.0,104600000.0,104600000.0,,104600000.0,,448100000.0,754100000.0,,,5100000.0,,0.0,177600000.0,448100000.0,306000000.0,2000000.0,177600000.0,128400000.0,3100000.0,131500000.0,754100000.0,170507922.0,170507922.0,170507922.0
A. O. Smith Corp,AOS,,91142,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.86,1.86,0.54,1.86,85100000.0,317900000.0,317900000.0,,317900000.0,,1406900000.0,2375400000.0,,,15500000.0,,6700000.0,567700000.0,1406900000.0,968500000.0,6600000.0,574400000.0,394100000.0,8900000.0,403000000.0,2375400000.0,170507922.0,170507922.0,170507922.0
A. O. Smith Corp,AOS,,91142,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.0,2.0,0.68,2.0,203200000.0,340600000.0,340600000.0,,340600000.0,,1853200000.0,3144000000.0,,,21400000.0,,6700000.0,752200000.0,1853200000.0,1290800000.0,9500000.0,758900000.0,531900000.0,11900000.0,543800000.0,3144000000.0,170507922.0,170507922.0,170507922.0
A. O. Smith Corp,AOS,,91142,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:49:26+00:00,0.67,0.67,0.18,0.66,31600000.0,114500000.0,114500000.0,,114500000.0,,492300000.0,833300000.0,,,4600000.0,,0.0,197200000.0,492300000.0,341000000.0,2300000.0,197200000.0,143800000.0,2300000.0,146100000.0,833300000.0,171063565.0,171063565.0,171063565.0
A. O. Smith Corp,AOS,,91142,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.25,1.25,0.36,1.25,58200000.0,213300000.0,213300000.0,,213300000.0,,958800000.0,1621300000.0,,,10400000.0,,6700000.0,390100000.0,958800000.0,662500000.0,4600000.0,396800000.0,265700000.0,5800000.0,271500000.0,1621300000.0,171063565.0,171063565.0,171063565.0
A. O. Smith Corp,AOS,,91142,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.93,1.93,0.64,1.93,214200000.0,329700000.0,329700000.0,,329700000.0,,1850000000.0,3139800000.0,,,22200000.0,,6700000.0,751400000.0,1850000000.0,1289800000.0,10000000.0,758100000.0,531700000.0,12200000.0,543900000.0,3139800000.0,171063565.0,171063565.0,171063565.0
A. O. Smith Corp,AOS,,91142,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:35:13+00:00,0.58,0.58,0.18,0.57,26600000.0,98800000.0,98800000.0,,98800000.0,,466500000.0,788000000.0,,,5800000.0,,6700000.0,192900000.0,466500000.0,321500000.0,2300000.0,199600000.0,121900000.0,3500000.0,125400000.0,788000000.0,171532008.0,171532008.0,171532008.0
A. O. Smith Corp,AOS,,91142,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.79,1.79,0.6,1.79,218200000.0,307600000.0,307600000.0,,307600000.0,,1791700000.0,3044700000.0,,,22200000.0,,6700000.0,732500000.0,1791700000.0,1253000000.0,10200000.0,739200000.0,513800000.0,12000000.0,525800000.0,3044700000.0,171532008.0,171532008.0,171532008.0
A. O. Smith Corp,AOS,,91142,2019.0,Q4,2019-10-01,2019-12-31,,0.57,0.57,0.24,0.55,24200000.0,91300000.0,91300000.0,,91300000.0,,455900000.0,750900000.0,,,2900000.0,,,179900000.0,455900000.0,295000000.0,2500000.0,179900000.0,115100000.0,400000.0,115500000.0,750900000.0,165450441.0,165450441.0,165450441.0
A. O. Smith Corp,AOS,,91142,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 17:31:06+00:00,2.24,2.24,0.9,2.22,102100000.0,370000000.0,370000000.0,,370000000.0,,1812000000.0,2992700000.0,,,18000000.0,,0.0,715600000.0,1812000000.0,1180700000.0,11000000.0,715600000.0,465100000.0,7000000.0,472100000.0,2992700000.0,165450441.0,165450441.0,165450441.0
A. O. Smith Corp,AOS,,91142,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.67,1.67,0.66,1.67,77900000.0,278700000.0,278700000.0,,278700000.0,,1356100000.0,2241800000.0,,,15100000.0,,,535700000.0,1356100000.0,885700000.0,8500000.0,535700000.0,350000000.0,6600000.0,356600000.0,2241800000.0,164298458.0,164298458.0,164298458.0
A. O. Smith Corp,AOS,,91142,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.47,2.47,0.9,2.47,106400000.0,405000000.0,405000000.0,,405000000.0,,1831600000.0,3054300000.0,,,20800000.0,,,721800000.0,1831600000.0,1222700000.0,10300000.0,721800000.0,500900000.0,10500000.0,511400000.0,3054300000.0,164298458.0,164298458.0,164298458.0
A. O. Smith Corp,AOS,,91142,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 14:51:04+00:00,0.53,0.53,0.22,0.53,25500000.0,87300000.0,87300000.0,,87300000.0,,444000000.0,728200000.0,,,4000000.0,,0.0,172300000.0,444000000.0,284200000.0,3100000.0,172300000.0,111900000.0,900000.0,112800000.0,728200000.0,164298458.0,164298458.0,164298458.0
A. O. Smith Corp,AOS,,91142,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.14,1.14,0.44,1.14,52400000.0,191400000.0,191400000.0,,191400000.0,,912100000.0,1513600000.0,,,11100000.0,,,363400000.0,912100000.0,601500000.0,5400000.0,363400000.0,238100000.0,5700000.0,243800000.0,1513600000.0,166825601.0,166825601.0,166825601.0
A. O. Smith Corp,AOS,,91142,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.53,2.53,0.85,2.53,107800000.0,422300000.0,422300000.0,,422300000.0,,1835700000.0,3080200000.0,,,21900000.0,,,727100000.0,1835700000.0,1244500000.0,9200000.0,727100000.0,517400000.0,12700000.0,530100000.0,3080200000.0,166825601.0,166825601.0,166825601.0
A. O. Smith Corp,AOS,,91142,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:49:26+00:00,0.61,0.61,0.22,0.61,30100000.0,102100000.0,102100000.0,,102100000.0,,456700000.0,765400000.0,,,5600000.0,,0.0,178700000.0,456700000.0,308700000.0,3400000.0,178700000.0,130000000.0,2200000.0,132200000.0,765400000.0,166825601.0,166825601.0,166825601.0
A. O. Smith Corp,AOS,,91142,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:22:32+00:00,0.53,0.53,0.22,0.53,22300000.0,89300000.0,89300000.0,,89300000.0,,455400000.0,748200000.0,,,5500000.0,,,184700000.0,455400000.0,292800000.0,2000000.0,184700000.0,108100000.0,3500000.0,111600000.0,748200000.0,167803794.0,167803794.0,167803794.0
A. O. Smith Corp,AOS,,91142,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.59,2.59,0.81,2.59,109300000.0,434700000.0,434700000.0,,434700000.0,,1871300000.0,3148100000.0,,,20900000.0,,,745600000.0,1871300000.0,1276800000.0,8100000.0,745600000.0,531200000.0,12800000.0,544000000.0,3148100000.0,167803794.0,167803794.0,167803794.0
A. O. Smith Corp,AOS,,91142,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.03,2.03,0.92,2.01,95800000.0,332400000.0,332400000.0,,332400000.0,,1754000000.0,2881400000.0,,,16700000.0,,,704700000.0,1754000000.0,1127400000.0,11200000.0,704700000.0,422700000.0,5500000.0,428200000.0,2881400000.0,161871788.0,161871788.0,161871788.0
A. O. Smith Corp,AOS,,91142,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:22:32+00:00,0.32,0.32,0.24,0.32,16000000.0,51700000.0,51700000.0,,51700000.0,,397400000.0,636900000.0,,,4200000.0,,,173800000.0,397400000.0,239500000.0,2200000.0,173800000.0,65700000.0,2000000.0,67700000.0,636900000.0,161871788.0,161871788.0,161871788.0
