company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 11:15:16+00:00,-385600000.0,5800000.0,264300000.0,,3000000.0,385000000.0,84800000.0,-582700000.0,593500000.0,84800000.0,-582700000.0,593500000.0,95600000.0,338900000.0,338900000.0,-18500000.0,-10200000.0,400000.0,-156700000.0,,-197500000.0,-33000000.0,-100300000.0,
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q3TTM,2015-10-01,2016-09-30,,-385600000.0,7800000.0,352900000.0,,23100000.0,384900000.0,-49200000.0,-678000000.0,820100000.0,-49200000.0,-678000000.0,820100000.0,92900000.0,443100000.0,443100000.0,-6800000.0,-17100000.0,3300000.0,-210200000.0,,-297200000.0,-49900000.0,-156900000.0,1500000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q3,2016-07-01,2016-09-30,,-385600000.0,2000000.0,88000000.0,,45500000.0,385000000.0,303900000.0,-455000000.0,217300000.0,303900000.0,-455000000.0,217300000.0,66200000.0,119300000.0,119300000.0,-37500000.0,-100000.0,400000.0,-51800000.0,,-69500000.0,-29200000.0,,-300000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 11:55:19+00:00,,3800000.0,176300000.0,,-42500000.0,,-219100000.0,-127700000.0,376200000.0,-219100000.0,-127700000.0,376200000.0,29400000.0,219600000.0,219600000.0,19000000.0,-10100000.0,,-104900000.0,,-128000000.0,-3800000.0,-100300000.0,300000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q2TTM,2015-07-01,2016-06-30,,,7800000.0,352600000.0,,-15400000.0,-200000.0,-488500000.0,-301900000.0,840300000.0,-488500000.0,-301900000.0,840300000.0,49900000.0,451600000.0,451600000.0,43700000.0,-16800000.0,3100000.0,-212200000.0,,-306800000.0,-47600000.0,-211700000.0,1800000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q2,2016-04-01,2016-06-30,,,1900000.0,87600000.0,,-27200000.0,,-61700000.0,-72200000.0,185200000.0,-61700000.0,-72200000.0,185200000.0,51300000.0,115900000.0,115900000.0,7000000.0,-8000000.0,-300000.0,-51800000.0,,-72200000.0,-1900000.0,,300000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:12:08+00:00,,1900000.0,88700000.0,,-15300000.0,,-157400000.0,-55500000.0,191000000.0,-157400000.0,-55500000.0,191000000.0,-21900000.0,103700000.0,103700000.0,12000000.0,-2100000.0,300000.0,-53100000.0,,-55800000.0,-1900000.0,-100300000.0,0.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2016.0,Q1TTM,2015-04-01,2016-03-31,,,7800000.0,351800000.0,23000000.0,-7500000.0,600000.0,-519400000.0,-296000000.0,851300000.0,-519400000.0,-296000000.0,851300000.0,35900000.0,449700000.0,449700000.0,49500000.0,-10800000.0,3900000.0,-214500000.0,,-324400000.0,-47300000.0,-247400000.0,1500000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:07:14+00:00,-273800000.0,10000000.0,391400000.0,,-227600000.0,997800000.0,-269400000.0,-609100000.0,856100000.0,-269400000.0,-609100000.0,856100000.0,-22400000.0,668600000.0,668600000.0,13700000.0,-10800000.0,-1100000.0,-237600000.0,,-350800000.0,-1018800000.0,,16600000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q4,2017-10-01,2017-12-31,,-273800000.0,4000000.0,107700000.0,,-117900000.0,997800000.0,-44900000.0,-381500000.0,272800000.0,-44900000.0,-381500000.0,272800000.0,-153600000.0,268900000.0,268900000.0,10100000.0,-100000.0,-2200000.0,-59400000.0,,-117700000.0,-983200000.0,,12200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 12:18:34+00:00,,6000000.0,283700000.0,,-109700000.0,,-224500000.0,-227600000.0,583300000.0,-224500000.0,-227600000.0,583300000.0,131200000.0,399700000.0,399700000.0,3600000.0,-10700000.0,1100000.0,-178200000.0,,-233100000.0,-35600000.0,,4400000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q3TTM,2016-10-01,2017-09-30,,-99800000.0,8000000.0,377400000.0,,-110400000.0,,-291500000.0,-414500000.0,796700000.0,-291500000.0,-414500000.0,796700000.0,90700000.0,510400000.0,510400000.0,11300000.0,-11700000.0,700000.0,-237600000.0,,-320300000.0,-42200000.0,,4900000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q3,2017-07-01,2017-09-30,,,2000000.0,97500000.0,,-29400000.0,,-61500000.0,-86700000.0,197700000.0,-61500000.0,-86700000.0,197700000.0,49500000.0,139100000.0,139100000.0,-11500000.0,-200000.0,,-59400000.0,,-88200000.0,-1900000.0,,1500000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 10:50:57+00:00,,4000000.0,186200000.0,,-80300000.0,,-163000000.0,-140900000.0,385600000.0,-163000000.0,-140900000.0,385600000.0,81700000.0,260600000.0,260600000.0,15100000.0,-10500000.0,1100000.0,-118800000.0,,-144900000.0,-33700000.0,,2900000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q2TTM,2016-07-01,2017-06-30,,-485400000.0,8000000.0,367900000.0,,-35500000.0,385000000.0,73900000.0,-782800000.0,816300000.0,73900000.0,-782800000.0,816300000.0,107400000.0,490600000.0,490600000.0,-14700000.0,-11600000.0,1100000.0,-230000000.0,,-301600000.0,-69500000.0,,3100000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q2,2017-04-01,2017-06-30,,,2000000.0,93700000.0,,-26800000.0,,-71400000.0,-83100000.0,221500000.0,-71400000.0,-83100000.0,221500000.0,67000000.0,143200000.0,143200000.0,9400000.0,-10000000.0,-100000.0,-59400000.0,,-84200000.0,-2000000.0,,1200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 10:29:19+00:00,,2000000.0,92500000.0,,-53500000.0,,-91600000.0,-57800000.0,164100000.0,-91600000.0,-57800000.0,164100000.0,14700000.0,117400000.0,117400000.0,5700000.0,-500000.0,1200000.0,-59400000.0,,-60700000.0,-31700000.0,,1700000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2017.0,Q1TTM,2016-04-01,2017-03-31,,-485400000.0,7900000.0,361800000.0,,-35900000.0,385000000.0,83600000.0,-771900000.0,780000000.0,83600000.0,-771900000.0,780000000.0,91700000.0,463300000.0,463300000.0,-17100000.0,-9600000.0,900000.0,-222400000.0,,-289600000.0,-69400000.0,,2200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q4,2019-10-01,2019-12-31,,,16900000.0,98900000.0,,52300000.0,895800000.0,-109700000.0,-278300000.0,329200000.0,-109700000.0,-278300000.0,329200000.0,-58800000.0,136200000.0,136200000.0,24900000.0,-100000.0,100000.0,-74800000.0,-146100000.0,-135000000.0,-930600000.0,,2700000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:07:14+00:00,,23400000.0,387500000.0,,74400000.0,895800000.0,-342800000.0,-546600000.0,1207400000.0,-342800000.0,-546600000.0,1207400000.0,318000000.0,696400000.0,696400000.0,25700000.0,-8200000.0,-1300000.0,-298700000.0,-146100000.0,-403300000.0,-931700000.0,,4100000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q3TTM,2018-10-01,2019-09-30,,-56300000.0,8600000.0,385900000.0,,53600000.0,,-308100000.0,-471200000.0,1223800000.0,-308100000.0,-471200000.0,1223800000.0,444500000.0,764800000.0,764800000.0,10900000.0,-8100000.0,-1500000.0,-298600000.0,,-415800000.0,-1400000.0,,2400000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q3,2019-07-01,2019-09-30,,,2200000.0,97900000.0,,90900000.0,,-75400000.0,-95500000.0,339800000.0,-75400000.0,-95500000.0,339800000.0,168900000.0,179800000.0,179800000.0,-31000000.0,-400000.0,-100000.0,-74600000.0,,-95600000.0,-400000.0,,200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 10:09:15+00:00,,6500000.0,288600000.0,,22100000.0,,-233100000.0,-268300000.0,878200000.0,-233100000.0,-268300000.0,878200000.0,376800000.0,560200000.0,560200000.0,800000.0,-8100000.0,-1400000.0,-223900000.0,,-268300000.0,-1100000.0,,1400000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q2TTM,2018-07-01,2019-06-30,,-56300000.0,8500000.0,389400000.0,,-43100000.0,,-307700000.0,-507500000.0,1185000000.0,-307700000.0,-507500000.0,1185000000.0,369800000.0,791700000.0,791700000.0,38500000.0,-7900000.0,-1400000.0,-298500000.0,,-452000000.0,-1300000.0,,2200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q2,2019-04-01,2019-06-30,,,2100000.0,95900000.0,,-6800000.0,,-82700000.0,-92700000.0,302400000.0,-82700000.0,-92700000.0,302400000.0,127000000.0,193600000.0,193600000.0,17600000.0,-7700000.0,-1300000.0,-74600000.0,,-92600000.0,-400000.0,,1200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 10:07:35+00:00,,4300000.0,190700000.0,,-68800000.0,,-157700000.0,-172800000.0,538400000.0,-157700000.0,-172800000.0,538400000.0,207900000.0,380400000.0,380400000.0,31800000.0,-7700000.0,-1300000.0,-149300000.0,,-172700000.0,-700000.0,,1200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 09:59:30+00:00,,2200000.0,94800000.0,,-62000000.0,,-75000000.0,-80100000.0,236000000.0,-75000000.0,-80100000.0,236000000.0,80900000.0,186800000.0,186800000.0,14200000.0,,,-74700000.0,,-80100000.0,-300000.0,,
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2019.0,Q1TTM,2018-04-01,2019-03-31,,-56300000.0,8500000.0,397600000.0,,-12100000.0,,-292500000.0,-581100000.0,1213600000.0,-292500000.0,-581100000.0,1213600000.0,340000000.0,784700000.0,784700000.0,34900000.0,-7800000.0,-100000.0,-283400000.0,,-526100000.0,-1300000.0,,1400000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2020.0,Q1TTM,2019-04-01,2020-03-31,,,21800000.0,393000000.0,,119400000.0,895800000.0,-343000000.0,-543500000.0,1208100000.0,-343000000.0,-543500000.0,1208100000.0,321600000.0,651300000.0,651300000.0,22600000.0,-8200000.0,-1300000.0,-298800000.0,-150000000.0,-396400000.0,-931800000.0,,4200000.0
Packaging Corp of America,PKG,549300XZP8MFZFY8TJ84,75677,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 09:59:30+00:00,,600000.0,100300000.0,,-17000000.0,,-75200000.0,-77000000.0,236700000.0,-75200000.0,-77000000.0,236700000.0,84500000.0,141700000.0,141700000.0,11100000.0,,,-74800000.0,-3900000.0,-73200000.0,-400000.0,,100000.0
