company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,dividendspayable,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othertaxespayable,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Wynn Resorts Ltd,WYNN,,1174922,2012.0,Q1,,2012-03-31,2012-05-10 15:39:49+00:00,162488000.0,222547000.0,102320000.0,2307000.0,1871070000.0,0.0,1246778000.0,,4795000.0,71727000.0,603750000.0,,34637000.0,5328006000.0,71956000.0,68163000.0,4802373000.0,192317000.0,,51969000.0,15659000.0,48417000.0,120796000.0,233591000.0,53367000.0,171330000.0,36525000.0,,126981000.0,168023000.0,121633000.0,7403067000.0,248675000.0,2319938000.0,1348509000.0,248675000.0,440992000.0,6962075000.0,7403067000.0,280756000.0,5613566000.0,0.0,-1127391000.0
Wynn Resorts Ltd,WYNN,,1174922,2013.0,FY,,2013-12-31,2015-02-27 17:34:27+00:00,272861000.0,241932000.0,53375000.0,2913000.0,2435041000.0,0.0,889869000.0,,4035000.0,83769000.0,704401000.0,,30767000.0,6586518000.0,84137000.0,74739000.0,4934449000.0,316858000.0,,14343000.0,29341000.0,101442000.0,290937000.0,188284000.0,67926000.0,205260000.0,42703000.0,,66130000.0,1050000.0,174399000.0,8377030000.0,-184507000.0,2968814000.0,1455534000.0,-184507000.0,132351000.0,8244679000.0,8377030000.0,473767000.0,6789145000.0,0.0,-1143419000.0
Wynn Resorts Ltd,WYNN,,1174922,2013.0,Q3,,2013-09-30,2013-11-12 16:20:28+00:00,213519000.0,216247000.0,47178000.0,3078000.0,2041155000.0,0.0,883126000.0,,4513000.0,106008000.0,750324000.0,,31146000.0,5986557000.0,307981000.0,73038000.0,4810378000.0,240042000.0,,21024000.0,31542000.0,68803000.0,92354000.0,193546000.0,62213000.0,181823000.0,40460000.0,394656000.0,256992000.0,223452000.0,,8069628000.0,1297000.0,2765556000.0,1627162000.0,1297000.0,241339000.0,7828289000.0,8069628000.0,493694000.0,6201127000.0,0.0,-1141899000.0
Wynn Resorts Ltd,WYNN,,1174922,2013.0,Q2,,2013-06-30,2013-08-09 15:18:25+00:00,208005000.0,207031000.0,47829000.0,2678000.0,2028229000.0,0.0,875015000.0,,4239000.0,90039000.0,744225000.0,,29243000.0,6010763000.0,328374000.0,70153000.0,4760886000.0,265592000.0,,29673000.0,31361000.0,78994000.0,97344000.0,187295000.0,67157000.0,162302000.0,38536000.0,,176088000.0,1050000.0,146386000.0,7773339000.0,-88028000.0,2490335000.0,1368044000.0,-88028000.0,177564000.0,7595775000.0,7773339000.0,522118000.0,6227731000.0,0.0,-1141809000.0
Wynn Resorts Ltd,WYNN,,1174922,2013.0,Q1,,2013-03-31,2013-05-10 15:57:32+00:00,200670000.0,243578000.0,47212000.0,2382000.0,2056705000.0,0.0,823387000.0,,3753000.0,79805000.0,633230000.0,,30183000.0,5781181000.0,106335000.0,67909000.0,4723083000.0,431703000.0,,38237000.0,29552000.0,51158000.0,103421000.0,207366000.0,68400000.0,188036000.0,39664000.0,,147612000.0,1050000.0,96648000.0,7535926000.0,-157027000.0,2504504000.0,1234466000.0,-157027000.0,274676000.0,7261250000.0,7535926000.0,308339000.0,6026784000.0,0.0,-1130408000.0
Wynn Resorts Ltd,WYNN,,1174922,2014.0,FY,,2014-12-31,2016-02-29 09:35:54+00:00,303284000.0,237957000.0,67587000.0,2505000.0,2182164000.0,0.0,949710000.0,,,113228000.0,548818000.0,,112367000.0,7345262000.0,14416000.0,72223000.0,5855842000.0,239870000.0,,30072000.0,30814000.0,107318000.0,213492000.0,168118000.0,84413000.0,137269000.0,49847000.0,,164487000.0,,240140000.0,9062861000.0,-28779000.0,2782331000.0,1308318000.0,-28779000.0,211091000.0,8851770000.0,9062861000.0,424688000.0,7543452000.0,0.0,-1145481000.0
Wynn Resorts Ltd,WYNN,,1174922,2014.0,Q3,,2014-09-30,2014-11-07 16:22:51+00:00,243276000.0,206466000.0,68104000.0,2350000.0,2890878000.0,0.0,929205000.0,,3973000.0,117915000.0,636217000.0,,28980000.0,7341227000.0,4067000.0,69975000.0,5460971000.0,198700000.0,,36668000.0,30039000.0,92265000.0,152511000.0,166077000.0,64851000.0,151473000.0,52268000.0,,308641000.0,1050000.0,250732000.0,9181699000.0,94715000.0,3470319000.0,1344312000.0,94715000.0,293415000.0,8888284000.0,9181699000.0,250409000.0,7543972000.0,0.0,-1145481000.0
Wynn Resorts Ltd,WYNN,,1174922,2014.0,Q2,,2014-06-30,2014-08-08 16:16:28+00:00,223961000.0,218905000.0,57288000.0,3114000.0,3035111000.0,0.0,919755000.0,,4035000.0,118792000.0,616223000.0,,29576000.0,7310134000.0,12619000.0,70132000.0,5215723000.0,266755000.0,,38649000.0,30084000.0,89350000.0,126855000.0,149229000.0,68389000.0,144382000.0,51884000.0,,243921000.0,1050000.0,242148000.0,9071342000.0,21410000.0,3618180000.0,1285165000.0,21410000.0,288165000.0,8783177000.0,9071342000.0,237439000.0,7498012000.0,0.0,-1145380000.0
Wynn Resorts Ltd,WYNN,,1174922,2014.0,Q1,,2014-03-31,2014-05-09 16:41:55+00:00,270299000.0,230690000.0,51182000.0,2528000.0,3273621000.0,0.0,903188000.0,,4035000.0,83155000.0,511153000.0,,30172000.0,7329777000.0,40007000.0,71865000.0,5036430000.0,393207000.0,,42753000.0,32346000.0,73567000.0,95740000.0,164624000.0,71688000.0,228538000.0,44132000.0,,166664000.0,1050000.0,218876000.0,9113221000.0,-72465000.0,3839184000.0,1255325000.0,-72465000.0,320742000.0,8792479000.0,9113221000.0,237607000.0,7537154000.0,0.0,-1144845000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,FY,,2015-12-31,2017-02-24 09:07:32+00:00,267791000.0,187887000.0,63586000.0,1092000.0,2080089000.0,0.0,984277000.0,,,129697000.0,436409000.0,,110972000.0,9149665000.0,136983000.0,74493000.0,7477478000.0,133824000.0,,36357000.0,16000000.0,98129000.0,227948000.0,141121000.0,,98559000.0,48012000.0,,55332000.0,,115297000.0,10459159000.0,-111979000.0,2505778000.0,1110171000.0,-111979000.0,21845000.0,10437314000.0,10459159000.0,475903000.0,9327143000.0,0.0,-1152680000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q3,,2015-09-30,2015-11-06 16:40:07+00:00,232999000.0,204650000.0,131455000.0,1743000.0,1900209000.0,0.0,977376000.0,,4801000.0,114879000.0,423168000.0,,111580000.0,8748449000.0,126360000.0,66583000.0,7090449000.0,116052000.0,,36569000.0,31613000.0,74780000.0,195691000.0,143496000.0,108907000.0,99758000.0,51725000.0,,-3560000.0,,125031000.0,9981185000.0,-176834000.0,2348198000.0,1113453000.0,-176834000.0,-60782000.0,10041967000.0,9981185000.0,542538000.0,8928514000.0,0.0,-1152393000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q2,,2015-06-30,2015-08-07 16:37:25+00:00,214981000.0,267960000.0,109039000.0,1963000.0,1488220000.0,0.0,968566000.0,,4847000.0,104620000.0,507332000.0,,112176000.0,7985463000.0,120642000.0,66576000.0,6618499000.0,97787000.0,,39993000.0,31604000.0,85683000.0,256281000.0,141156000.0,87741000.0,88885000.0,50199000.0,86307000.0,-26583000.0,80099000.0,128441000.0,9283042000.0,-208447000.0,2087703000.0,1227090000.0,-208447000.0,-110660000.0,9393702000.0,9283042000.0,576840000.0,8166612000.0,0.0,-1152393000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q1,,2015-03-31,2015-05-08 16:09:20+00:00,186964000.0,290757000.0,78110000.0,1953000.0,1641908000.0,0.0,958782000.0,,4847000.0,88841000.0,504703000.0,,112772000.0,7834420000.0,91796000.0,69911000.0,6245530000.0,76894000.0,,27498000.0,30825000.0,63745000.0,226416000.0,189362000.0,92314000.0,138580000.0,53262000.0,163046000.0,-32388000.0,150937000.0,163968000.0,9151680000.0,-224046000.0,2382852000.0,1247552000.0,-224046000.0,-147152000.0,9298832000.0,9151680000.0,523298000.0,8051280000.0,0.0,-1152393000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,FY,,2016-12-31,2018-02-28 17:06:26+00:00,298505000.0,218968000.0,91905000.0,1484000.0,2453122000.0,0.0,1228065000.0,,,165501000.0,599566000.0,,113588000.0,10125352000.0,128023000.0,91541000.0,8259631000.0,99932000.0,0.0,66561000.0,,98118000.0,461948000.0,87462000.0,,162706000.0,53299000.0,,95097000.0,0.0,173437000.0,11953557000.0,157949000.0,2990367000.0,1416301000.0,157949000.0,257881000.0,11695676000.0,11953557000.0,703559000.0,10279375000.0,0.0,-1166697000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q3,,2016-09-30,2016-11-04 16:26:22+00:00,356533000.0,177591000.0,172527000.0,2022000.0,1510808000.0,0.0,990803000.0,,,152014000.0,529192000.0,,114184000.0,9440856000.0,77549000.0,88728000.0,8270047000.0,69566000.0,,36093000.0,0.0,74325000.0,204116000.0,83157000.0,202851000.0,145679000.0,54074000.0,,32148000.0,,225996000.0,10925944000.0,-133998000.0,2057197000.0,1430270000.0,-133998000.0,-64432000.0,10990376000.0,10925944000.0,598700000.0,9560106000.0,0.0,-1158971000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q2,,2016-06-30,2016-08-09 16:04:25+00:00,173459000.0,173550000.0,75238000.0,2097000.0,1902323000.0,0.0,987910000.0,,,146481000.0,420582000.0,,114780000.0,9457016000.0,92821000.0,74790000.0,7775244000.0,71280000.0,,36316000.0,0.0,78633000.0,210113000.0,123387000.0,2850000.0,97544000.0,53410000.0,,99379000.0,,210470000.0,10610351000.0,-69585000.0,2414543000.0,991937000.0,-69585000.0,1695000.0,10608656000.0,10610351000.0,420564000.0,9616719000.0,0.0,-1158971000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q1,,2016-03-31,2016-05-06 16:15:23+00:00,111114000.0,188476000.0,151654000.0,1927000.0,2107253000.0,0.0,993021000.0,,,116045000.0,429346000.0,,110376000.0,9408555000.0,73374000.0,72604000.0,7633434000.0,165261000.0,,39745000.0,15993000.0,55496000.0,215493000.0,146709000.0,8390000.0,90968000.0,58620000.0,,79697000.0,,178540000.0,10646560000.0,-84326000.0,2605493000.0,970616000.0,-84326000.0,80935000.0,10565625000.0,10646560000.0,407633000.0,9595009000.0,0.0,-1158971000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,FY,,2017-12-31,2019-02-28 16:41:29+00:00,285437000.0,224128000.0,85789000.0,-1845000.0,2804474000.0,0.0,1499092000.0,,,140450000.0,1049629000.0,,123705000.0,9565936000.0,160682000.0,71636000.0,8498756000.0,130504000.0,240533000.0,,,94695000.0,234279000.0,107163000.0,,211600000.0,156773000.0,,635067000.0,62690000.0,166773000.0,12681739000.0,947846000.0,3423784000.0,1930290000.0,947846000.0,1078350000.0,11603389000.0,12681739000.0,759199000.0,9673099000.0,0.0,-1184468000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q3,,2017-09-30,2017-11-08 16:46:27+00:00,279416000.0,224132000.0,90697000.0,-673000.0,2935985000.0,0.0,1310121000.0,,,144798000.0,883204000.0,,124301000.0,9771815000.0,163368000.0,82897000.0,8386843000.0,69134000.0,,87281000.0,,69651000.0,194175000.0,108590000.0,2715000.0,188953000.0,156672000.0,,194814000.0,405339000.0,156866000.0,12427954000.0,329076000.0,3556552000.0,2062058000.0,329076000.0,398210000.0,12029744000.0,12427954000.0,484559000.0,9967686000.0,0.0,-1175186000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q2,,2017-06-30,2017-08-04 16:35:08+00:00,299348000.0,196179000.0,78696000.0,-1068000.0,2486423000.0,0.0,1283421000.0,,,138503000.0,775379000.0,,124897000.0,9806296000.0,176430000.0,84508000.0,8321777000.0,84283000.0,,71031000.0,,70424000.0,191194000.0,81957000.0,2412000.0,175819000.0,136877000.0,,166256000.0,1740000.0,136202000.0,11856899000.0,273423000.0,3040189000.0,1539909000.0,273423000.0,357706000.0,11499193000.0,11856899000.0,494933000.0,9959284000.0,0.0,-1175186000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q1,,2017-03-31,2017-05-04 08:08:27+00:00,341423000.0,186002000.0,96415000.0,709000.0,2543431000.0,0.0,1252000000.0,,,106681000.0,732786000.0,,112993000.0,9812876000.0,164371000.0,86466000.0,8273757000.0,132695000.0,,68620000.0,,54761000.0,194127000.0,87203000.0,2870000.0,176104000.0,132102000.0,,142441000.0,,133409000.0,11829528000.0,219964000.0,3081410000.0,1508170000.0,219964000.0,352659000.0,11476869000.0,11829528000.0,474361000.0,9968699000.0,0.0,-1175186000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,FY,,2018-12-31,2020-02-28 16:32:03+00:00,321796000.0,276644000.0,119955000.0,-1950000.0,2215001000.0,0.0,2458300000.0,955450000.0,,163966000.0,,,222506000.0,9411140000.0,,66627000.0,9385920000.0,-219334000.0,736452000.0,,,61595000.0,230015000.0,108277000.0,,247341000.0,83104000.0,,921785000.0,11960000.0,,13216269000.0,2034123000.0,2641376000.0,1882063000.0,2034123000.0,1814789000.0,11401480000.0,13216269000.0,1188973000.0,9519417000.0,0.0,-1344012000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q3,,2018-09-30,2018-11-07 17:20:14+00:00,315959000.0,232672000.0,93312000.0,-2083000.0,1949253000.0,0.0,2456578000.0,,,141734000.0,836700000.0,138816000.0,223382000.0,8695335000.0,0.0,63076000.0,9221028000.0,-264710000.0,361314000.0,,,73598000.0,235447000.0,94468000.0,,210451000.0,91319000.0,,537771000.0,236835000.0,0.0,12377491000.0,1804993000.0,2336320000.0,2047405000.0,1804993000.0,1540283000.0,10837208000.0,12377491000.0,820143000.0,8789803000.0,0.0,-1187273000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q2,,2018-06-30,2018-08-08 16:27:18+00:00,247390000.0,230114000.0,88185000.0,-1938000.0,1445163000.0,0.0,2436940000.0,,,137183000.0,839721000.0,,224008000.0,8133602000.0,72083000.0,66765000.0,9053922000.0,106610000.0,357566000.0,,,58860000.0,220519000.0,116540000.0,,196405000.0,86746000.0,,462950000.0,179075000.0,59670000.0,11816556000.0,1712985000.0,1888458000.0,1746819000.0,1712985000.0,1819595000.0,9996961000.0,11816556000.0,874176000.0,8250142000.0,0.0,-1184967000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q1,,2018-03-31,2018-05-09 16:30:13+00:00,301577000.0,228226000.0,88369000.0,-1874000.0,2031662000.0,0.0,1509880000.0,,,114719000.0,1036946000.0,138337000.0,212384000.0,9234679000.0,100494000.0,67579000.0,8887843000.0,59826000.0,347970000.0,,,71943000.0,218184000.0,110198000.0,,225304000.0,91624000.0,,388523000.0,121714000.0,29208000.0,12215174000.0,711562000.0,2448299000.0,2098909000.0,711562000.0,771388000.0,11443786000.0,12215174000.0,879032000.0,9344877000.0,0.0,-1184967000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,FY,,2019-12-31,2020-05-08 16:32:00+00:00,262437000.0,346429000.0,150983000.0,-1679000.0,2351904000.0,0.0,2513904000.0,824269000.0,,180140000.0,,,146414000.0,10079983000.0,,88519000.0,9623832000.0,-201573000.0,562262000.0,,,73136000.0,682436000.0,266942000.0,,168043000.0,69485000.0,,641818000.0,323876000.0,,13871281000.0,1743045000.0,2856337000.0,1982884000.0,1743045000.0,1541472000.0,12329809000.0,13871281000.0,1391112000.0,10346925000.0,0.0,-1410998000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q3,,2019-09-30,2019-11-06 17:13:20+00:00,292140000.0,286611000.0,139794000.0,-2700000.0,1676110000.0,0.0,2509098000.0,,,162752000.0,956744000.0,,148972000.0,9421845000.0,,80486000.0,9621268000.0,-252872000.0,719614000.0,,,74340000.0,675952000.0,258950000.0,,188496000.0,68045000.0,,822070000.0,116118000.0,,13277058000.0,1918751000.0,2111252000.0,1930384000.0,1918751000.0,1665879000.0,11611179000.0,13277058000.0,1544538000.0,9680795000.0,0.0,-1409717000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q2,,2019-06-30,2019-08-08 16:20:17+00:00,432130000.0,296696000.0,137857000.0,-1986000.0,1501886000.0,0.0,2499544000.0,,,164690000.0,906455000.0,,133066000.0,9095293000.0,,81766000.0,9640704000.0,-199882000.0,738940000.0,,,63005000.0,685241000.0,243694000.0,,214606000.0,86975000.0,,932907000.0,56605000.0,,13165274000.0,2050821000.0,1967323000.0,1975348000.0,2050821000.0,1850939000.0,11314335000.0,13165274000.0,1557247000.0,9338987000.0,0.0,-1379644000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q1,,2019-03-31,2019-05-09 17:23:24+00:00,345527000.0,259804000.0,151029000.0,-2591000.0,1822891000.0,0.0,2484252000.0,,,126521000.0,916090000.0,,133837000.0,9133562000.0,,67373000.0,9361912000.0,-162977000.0,736528000.0,,,75839000.0,687123000.0,234492000.0,,226454000.0,91759000.0,,945972000.0,36470000.0,,13161227000.0,2078220000.0,2241827000.0,1877930000.0,2078220000.0,1915243000.0,11245984000.0,13161227000.0,1557488000.0,9368054000.0,0.0,-1349413000.0
Wynn Resorts Ltd,WYNN,,1174922,2020.0,Q1,,2020-03-31,2020-05-08 16:32:00+00:00,194226000.0,380771000.0,137435000.0,-947000.0,2880971000.0,0.0,2527296000.0,913395000.0,,249092000.0,,,143857000.0,11133048000.0,,86182000.0,9539407000.0,-249610000.0,487402000.0,,,106344000.0,687317000.0,262982000.0,,48348000.0,67440000.0,,132266000.0,235997000.0,,14273347000.0,1242090000.0,3415364000.0,1884837000.0,1242090000.0,992480000.0,13280867000.0,14273347000.0,1318576000.0,11396030000.0,0.0,-1416525000.0
