company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q2TTM,2014-07-01,2015-06-30,,-4.16,3.1,-0.5,323888000.0,3.08,,9340000.0,464500000.0,464500000.0,312611000.0,151889000.0,2849792000.0,5012804000.0,19725000.0,-5552000.0,-372123000.0,56417000.0,488574000.0,2869517000.0,1771164000.0,437079000.0,14186000.0,868879000.0,902285000.0,-428445000.0,473840000.0,4640681000.0,1411500000.0,101157000.0,101710000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:15:23+00:00,0.04,-0.44,1.5,82866000.0,-0.44,,3197000.0,-13902000.0,-13902000.0,-44601000.0,30699000.0,677439000.0,1184543000.0,6079000.0,-3476000.0,-92305000.0,18595000.0,122200000.0,683518000.0,408720000.0,194177000.0,1889000.0,223661000.0,185059000.0,-195764000.0,-10705000.0,1092238000.0,-1115000000.0,101135000.0,101135000.0
Wynn Resorts Ltd,WYNN,,1174922,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2.18,4.56,0.25,320326000.0,4.52,,-3194000.0,645699000.0,645699000.0,460057000.0,185642000.0,3055183000.0,5396102000.0,12713000.0,-8596000.0,-383816000.0,46171000.0,503387000.0,3067896000.0,1944390000.0,442023000.0,18618000.0,869884000.0,1074506000.0,-432001000.0,642505000.0,5012286000.0,-1115000000.0,101135000.0,101135000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:41:29+00:00,2.39,2.39,2.0,404730000.0,2.38,,8128000.0,302469000.0,302469000.0,241975000.0,60494000.0,2653520000.0,4345797000.0,8203000.0,64764000.0,,209539000.0,548143000.0,2661723000.0,1684074000.0,289365000.0,13536000.0,1162412000.0,521662000.0,-211065000.0,310597000.0,4345797000.0,101200000.0,101445000.0,101855000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q4,2016-10-01,2016-12-31,,1.85,1.13,-1.5,140543000.0,1.12,,6983000.0,126566000.0,126566000.0,113800000.0,12766000.0,698445000.0,924814000.0,7387000.0,86742000.0,255119000.0,27677000.0,166987000.0,705832000.0,474101000.0,95667000.0,3580000.0,335207000.0,138894000.0,-5345000.0,133549000.0,1179933000.0,101200000.0,101445000.0,101855000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:46:27+00:00,0.18,-0.17,0.5,106467000.0,-0.17,,120000.0,-19331000.0,-19331000.0,-17437000.0,-1894000.0,695294000.0,1202054000.0,-2368000.0,-20151000.0,-92232000.0,89292000.0,144206000.0,692926000.0,416896000.0,79669000.0,3678000.0,339965000.0,76931000.0,-96142000.0,-19211000.0,1109822000.0,-96900000.0,101439000.0,101439000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.54,1.26,1.5,264187000.0,1.26,,1145000.0,175903000.0,175903000.0,128175000.0,47728000.0,1955075000.0,3420983000.0,816000.0,-21978000.0,-255119000.0,181862000.0,381156000.0,1955891000.0,1209973000.0,193698000.0,9956000.0,827205000.0,382768000.0,-205720000.0,177048000.0,3165864000.0,-96900000.0,101439000.0,101439000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.34,2.12,-1.0,341388000.0,2.11,,-15045000.0,280697000.0,280697000.0,215396000.0,65301000.0,2531058000.0,4451701000.0,-1335000.0,-15955000.0,-338935000.0,213624000.0,493403000.0,2529723000.0,1583043000.0,267306000.0,14285000.0,1048415000.0,534628000.0,-268976000.0,265652000.0,4112766000.0,-96900000.0,101439000.0,101439000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:35:08+00:00,0.18,0.69,0.5,79749000.0,0.69,,-2893000.0,89442000.0,89442000.0,70391000.0,19051000.0,651813000.0,1138168000.0,2478000.0,5484000.0,-79804000.0,57280000.0,119505000.0,654291000.0,404073000.0,69257000.0,2783000.0,256534000.0,147539000.0,-60990000.0,86549000.0,1058364000.0,391100000.0,101438000.0,101881000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.36,1.43,1.0,157720000.0,1.43,,1025000.0,195234000.0,195234000.0,145612000.0,49622000.0,1259781000.0,2218929000.0,3184000.0,-1827000.0,-162887000.0,92570000.0,236950000.0,1262965000.0,793077000.0,114029000.0,6278000.0,487240000.0,305837000.0,-109578000.0,196259000.0,2056042000.0,391100000.0,101438000.0,101881000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.21,3.24,-1.0,315570000.0,3.23,,-7747000.0,413457000.0,413457000.0,329043000.0,84414000.0,2458648000.0,4330412000.0,3918000.0,50856000.0,-331183000.0,144786000.0,465836000.0,2462566000.0,1536663000.0,267687000.0,12070000.0,926192000.0,610471000.0,-204761000.0,405710000.0,3999229000.0,391100000.0,101438000.0,101881000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 08:08:27+00:00,0.18,0.74,0.5,77971000.0,0.74,,3918000.0,105792000.0,105792000.0,75221000.0,30571000.0,607968000.0,1080761000.0,706000.0,-7311000.0,-83083000.0,35290000.0,117445000.0,608674000.0,389004000.0,44772000.0,3495000.0,230706000.0,158298000.0,-48588000.0,109710000.0,997678000.0,417900000.0,101392000.0,101686000.0
Wynn Resorts Ltd,WYNN,,1174922,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.07,3.11,-1.0,317734000.0,3.1,,8444000.0,401218000.0,401218000.0,315112000.0,86106000.0,2460903000.0,4314839000.0,5742000.0,44456000.0,-333516000.0,104853000.0,460038000.0,2466645000.0,1514678000.0,277505000.0,10658000.0,882625000.0,632053000.0,-222391000.0,409662000.0,3981323000.0,417900000.0,101392000.0,101686000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:32:03+00:00,7.32,7.32,2.0,552368000.0,7.28,,-328985000.0,889254000.0,889254000.0,747181000.0,142073000.0,3727185000.0,6070160000.0,-6711000.0,-82465000.0,,56268000.0,685485000.0,3720474000.0,2349686000.0,444024000.0,31193000.0,1294121000.0,1055565000.0,-495296000.0,560269000.0,6070160000.0,102100000.0,102071000.0,102598000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q4,2017-10-01,2017-12-31,,4.82,4.82,0.5,136880000.0,4.78,,-334025000.0,543964000.0,543964000.0,491682000.0,52282000.0,1004804000.0,1622164000.0,-2118000.0,8413000.0,,-1671000.0,182850000.0,1002686000.0,619478000.0,109088000.0,9195000.0,318059000.0,301419000.0,-91480000.0,209939000.0,1622164000.0,102100000.0,102071000.0,102598000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:20:14+00:00,0.78,0.78,0.5,137982000.0,0.78,,-457000.0,105969000.0,105969000.0,79767000.0,26202000.0,940677000.0,1551347000.0,1656000.0,-43614000.0,,35201000.0,178504000.0,942333000.0,609014000.0,116648000.0,8447000.0,351687000.0,257327000.0,-151815000.0,105512000.0,1551347000.0,102300000.0,102173000.0,102794000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.5,2.5,1.5,415488000.0,2.5,,5040000.0,345290000.0,345290000.0,255499000.0,89791000.0,2722381000.0,4447996000.0,-4593000.0,-90878000.0,,57939000.0,502635000.0,2717788000.0,1730208000.0,334936000.0,21998000.0,976062000.0,754146000.0,-403816000.0,350330000.0,4447996000.0,102300000.0,102173000.0,102794000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.35,3.63,,556031000.0,3.62,,12023000.0,471856000.0,471856000.0,369299000.0,102557000.0,3420826000.0,5372810000.0,2794000.0,-4136000.0,255119000.0,85616000.0,669622000.0,3423620000.0,2204309000.0,430603000.0,25578000.0,1311269000.0,893040000.0,-409161000.0,483879000.0,5627929000.0,102300000.0,102173000.0,102794000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:27:18+00:00,0.73,0.73,0.5,137686000.0,0.73,,2607000.0,106796000.0,106796000.0,74916000.0,31880000.0,912308000.0,1472892000.0,-2083000.0,-24540000.0,,13923000.0,164169000.0,910225000.0,562667000.0,120026000.0,7080000.0,315778000.0,246889000.0,-137486000.0,109403000.0,1472892000.0,102600000.0,101944000.0,102494000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.72,1.72,1.0,277506000.0,1.72,,5497000.0,239321000.0,239321000.0,175732000.0,63589000.0,1781704000.0,2896649000.0,-6249000.0,-47264000.0,,22738000.0,324131000.0,1775455000.0,1121194000.0,218288000.0,13551000.0,624375000.0,496819000.0,-252001000.0,244818000.0,2896649000.0,102600000.0,101944000.0,102494000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.75,2.68,,524516000.0,2.67,,12600000.0,346556000.0,346556000.0,272095000.0,74461000.0,3175443000.0,5023517000.0,-1230000.0,19327000.0,162887000.0,139707000.0,635324000.0,3174213000.0,2012191000.0,393624000.0,20809000.0,1299547000.0,712644000.0,-353488000.0,359156000.0,5186404000.0,102600000.0,101944000.0,102494000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 16:30:13+00:00,0.99,0.99,0.5,139820000.0,0.99,,2890000.0,132525000.0,132525000.0,100816000.0,31709000.0,869396000.0,1423757000.0,-4166000.0,-22724000.0,,8815000.0,159962000.0,865230000.0,558527000.0,98262000.0,6471000.0,308597000.0,249930000.0,-114515000.0,135415000.0,1423757000.0,101800000.0,101753000.0,102069000.0
Wynn Resorts Ltd,WYNN,,1174922,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.2,2.64,,466579000.0,2.63,,7100000.0,329202000.0,329202000.0,267570000.0,61632000.0,2914948000.0,4688793000.0,3331000.0,49351000.0,83083000.0,183064000.0,590660000.0,2918279000.0,1853597000.0,342855000.0,16512000.0,1240303000.0,613294000.0,-276992000.0,336302000.0,4771876000.0,101800000.0,101753000.0,102069000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:32:03+00:00,5.37,5.37,2.75,550596000.0,5.35,,-497344000.0,803084000.0,803084000.0,572430000.0,230654000.0,4086275000.0,6717660000.0,6527000.0,-77925000.0,,577303000.0,761415000.0,4092802000.0,2624858000.0,381745000.0,29866000.0,1889314000.0,735544000.0,-429804000.0,305740000.0,6717660000.0,106600000.0,106529000.0,107032000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q4,2018-10-01,2018-12-31,,4.48,4.48,0.75,138911000.0,4.46,,-372713000.0,515510000.0,515510000.0,464866000.0,50644000.0,1034760000.0,1687586000.0,3941000.0,-9579000.0,,47819000.0,215872000.0,1038701000.0,648885000.0,102744000.0,8837000.0,402602000.0,246283000.0,-103486000.0,142797000.0,1687586000.0,106600000.0,106529000.0,107032000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 17:13:20+00:00,1.44,1.44,0.75,137458000.0,1.44,,-3884000.0,219772000.0,219772000.0,156115000.0,63657000.0,1052475000.0,1709072000.0,3285000.0,11162000.0,,32544000.0,192327000.0,1055760000.0,653312000.0,93205000.0,6948000.0,362329000.0,290983000.0,-75095000.0,215888000.0,1709072000.0,108400000.0,108064000.0,108533000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.89,0.89,2.0,411685000.0,0.89,,-124631000.0,287574000.0,287574000.0,107564000.0,180010000.0,3051515000.0,5030074000.0,2586000.0,-68346000.0,,529484000.0,545543000.0,3054101000.0,1975973000.0,279001000.0,21029000.0,1486712000.0,489261000.0,-326318000.0,162943000.0,5030074000.0,108400000.0,108064000.0,108533000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.71,5.71,2.5,548565000.0,5.67,,-458656000.0,831538000.0,831538000.0,599246000.0,232292000.0,4056319000.0,6652238000.0,468000.0,-59933000.0,,527813000.0,728393000.0,4056787000.0,2595451000.0,388089000.0,30224000.0,1804771000.0,790680000.0,-417798000.0,372882000.0,6652238000.0,108400000.0,108064000.0,108533000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:20:17+00:00,1.44,1.44,0.75,137870000.0,1.44,,-9702000.0,205280000.0,205280000.0,155756000.0,49524000.0,985754000.0,1605424000.0,-1390000.0,-957000.0,,19987000.0,183631000.0,984364000.0,621060000.0,89898000.0,6861000.0,341488000.0,279572000.0,-83994000.0,195578000.0,1605424000.0,108200000.0,107792000.0,108405000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.55,-0.55,1.25,274227000.0,-0.55,,-120747000.0,67802000.0,67802000.0,-48551000.0,116353000.0,1999040000.0,3321002000.0,-699000.0,-79508000.0,,496940000.0,353216000.0,1998341000.0,1322661000.0,185796000.0,14081000.0,1124383000.0,198278000.0,-251223000.0,-52945000.0,3321002000.0,108200000.0,107792000.0,108405000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.05,5.05,2.25,549089000.0,5.01,,-455229000.0,717735000.0,717735000.0,522898000.0,194837000.0,3944521000.0,6494513000.0,-1161000.0,-114709000.0,,530470000.0,714570000.0,3943360000.0,2551153000.0,411532000.0,31723000.0,1794129000.0,757024000.0,-494518000.0,262506000.0,6494513000.0,108200000.0,107792000.0,108405000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 17:23:24+00:00,-1.99,-1.99,0.5,136357000.0,-1.99,,-111045000.0,-137478000.0,-137478000.0,-204307000.0,66829000.0,1013286000.0,1715578000.0,691000.0,-78551000.0,,476953000.0,169585000.0,1013977000.0,701601000.0,95898000.0,7220000.0,782895000.0,-81294000.0,-167229000.0,-248523000.0,1715578000.0,102700000.0,102570000.0,102570000.0
Wynn Resorts Ltd,WYNN,,1174922,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.34,4.34,2.0,548905000.0,4.3,,-442920000.0,619251000.0,619251000.0,442058000.0,177193000.0,3871075000.0,6361981000.0,-1854000.0,-138292000.0,,524406000.0,695108000.0,3869221000.0,2492760000.0,441660000.0,31942000.0,1768419000.0,724341000.0,-548010000.0,176331000.0,6361981000.0,102700000.0,102570000.0,102570000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q4,2019-10-01,2019-12-31,,-0.68,-0.68,1.0,175054000.0,-0.68,,157419000.0,-17470000.0,-17470000.0,-72942000.0,55472000.0,1007123000.0,1653459000.0,8859000.0,22191000.0,,5163000.0,230682000.0,1015982000.0,637477000.0,113290000.0,4470000.0,410899000.0,226578000.0,-86629000.0,139949000.0,1653459000.0,106900000.0,106745000.0,106985000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:32:03+00:00,1.15,1.15,3.75,624878000.0,1.15,,176840000.0,311378000.0,311378000.0,122985000.0,188393000.0,4067053000.0,6611099000.0,21898000.0,11931000.0,,122295000.0,896670000.0,4088951000.0,2522148000.0,426467000.0,24449000.0,1643843000.0,878305000.0,-390087000.0,488218000.0,6611099000.0,106900000.0,106745000.0,106985000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.83,1.83,2.75,449824000.0,1.83,,19421000.0,328848000.0,328848000.0,195927000.0,132921000.0,3059930000.0,4957640000.0,13039000.0,-10260000.0,,117132000.0,665988000.0,3072969000.0,1884671000.0,313177000.0,19979000.0,1232944000.0,651727000.0,-303458000.0,348269000.0,4957640000.0,116500000.0,106707000.0,106707000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q3TTM,2018-10-01,2019-09-30,,6.31,6.31,3.5,588735000.0,6.29,,-353292000.0,844358000.0,844358000.0,660793000.0,183565000.0,4094690000.0,6645226000.0,16980000.0,-19839000.0,,164951000.0,881860000.0,4111670000.0,2533556000.0,415921000.0,28816000.0,1635546000.0,898010000.0,-406944000.0,491066000.0,6645226000.0,116500000.0,106707000.0,106707000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 17:13:20+00:00,-0.03,-0.03,1.0,172998000.0,-0.03,,19727000.0,26883000.0,26883000.0,-3496000.0,30379000.0,1036619000.0,1647762000.0,4036000.0,-10804000.0,,9832000.0,246442000.0,1040655000.0,607107000.0,126848000.0,6427000.0,429272000.0,177835000.0,-131225000.0,46610000.0,1647762000.0,116500000.0,106707000.0,106707000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.86,1.86,1.75,276826000.0,1.86,,-306000.0,301965000.0,301965000.0,199423000.0,102542000.0,2023311000.0,3309878000.0,9003000.0,544000.0,,107300000.0,419546000.0,2032314000.0,1277564000.0,186329000.0,13552000.0,803672000.0,473892000.0,-172233000.0,301659000.0,3309878000.0,107400000.0,106876000.0,107141000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.78,7.78,3.25,553195000.0,7.76,,-376903000.0,1037247000.0,1037247000.0,820404000.0,216843000.0,4110546000.0,6706536000.0,16229000.0,2127000.0,,187663000.0,827745000.0,4126775000.0,2579761000.0,382278000.0,29337000.0,1568603000.0,1011158000.0,-350814000.0,660344000.0,6706536000.0,107400000.0,106876000.0,107141000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:20:17+00:00,0.88,0.88,1.0,140269000.0,0.88,,-1991000.0,142234000.0,142234000.0,94551000.0,47683000.0,1016729000.0,1658332000.0,3581000.0,8411000.0,,76813000.0,202224000.0,1020310000.0,638022000.0,93149000.0,6265000.0,419306000.0,218716000.0,-78473000.0,140243000.0,1658332000.0,107400000.0,106876000.0,107141000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:32:00+00:00,0.98,0.98,0.75,136557000.0,0.98,,1685000.0,159731000.0,159731000.0,104872000.0,54859000.0,1006582000.0,1651546000.0,5422000.0,-7867000.0,,30487000.0,217322000.0,1012004000.0,639542000.0,93180000.0,7287000.0,384366000.0,255176000.0,-93760000.0,161416000.0,1651546000.0,107000000.0,106792000.0,107073000.0
Wynn Resorts Ltd,WYNN,,1174922,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.34,8.34,3.0,550796000.0,8.32,,-384614000.0,1100293000.0,1100293000.0,881609000.0,218684000.0,4079571000.0,6653628000.0,11258000.0,-7241000.0,,130837000.0,809152000.0,4090829000.0,2562799000.0,379027000.0,29933000.0,1490785000.0,1072014000.0,-356335000.0,715679000.0,6653628000.0,107000000.0,106792000.0,107073000.0
Wynn Resorts Ltd,WYNN,,1174922,2020.0,Q1TTM,2019-04-01,2020-03-31,,-3.6,-3.6,4.0,667067000.0,-3.6,,250955000.0,-298606000.0,-298606000.0,-383924000.0,85318000.0,3798131000.0,5913269000.0,37089000.0,14473000.0,,121588000.0,913676000.0,3835220000.0,2078049000.0,462957000.0,25115000.0,1702331000.0,375718000.0,-423369000.0,-47651000.0,5913269000.0,106600000.0,106663000.0,106663000.0
Wynn Resorts Ltd,WYNN,,1174922,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:32:00+00:00,-3.77,-3.77,1.0,178746000.0,-3.77,,75800000.0,-450253000.0,-450253000.0,-402037000.0,-48216000.0,737660000.0,953716000.0,20613000.0,-5325000.0,,29780000.0,234328000.0,758273000.0,195443000.0,129670000.0,7953000.0,442854000.0,-247411000.0,-127042000.0,-374453000.0,953716000.0,106600000.0,106663000.0,106663000.0
