company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-23 16:29:16+00:00,-2426000.0,24873000.0,460081000.0,1241000.0,-59124000.0,15771000.0,565935000.0,322046000.0,-825047000.0,472021000.0,,,-2274000.0,322046000.0,-825047000.0,469747000.0,-32013000.0,81044000.0,81643000.0,-599000.0,-35452000.0,968000.0,51892000.0,,-29656000.0,-1203985000.0,-207682000.0,-23290000.0,329472000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q1TTM,2011-04-01,2012-03-31,,-280221000.0,41305000.0,892933000.0,4494000.0,-49191000.0,40934000.0,1033204000.0,655029000.0,-1711674000.0,1010668000.0,-151000.0,,-385000.0,654878000.0,-1711674000.0,1010283000.0,-42019000.0,178973000.0,180387000.0,-1414000.0,-54766000.0,1951000.0,64192000.0,,-58412000.0,-1856340000.0,-303434000.0,-59573000.0,360695000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q1,2012-01-01,2012-03-31,2013-04-23 17:11:48+00:00,-2076000.0,9101000.0,226608000.0,1676000.0,-66755000.0,13156000.0,369920000.0,187799000.0,-365769000.0,186276000.0,,,-933000.0,187799000.0,-365769000.0,185343000.0,9049000.0,34321000.0,34876000.0,-555000.0,-17554000.0,789000.0,13037000.0,,-14853000.0,-470969000.0,-169293000.0,-11920000.0,94239000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q4,2013-10-01,2013-12-31,,,13301000.0,249358000.0,-3629000.0,26882000.0,36029000.0,161213000.0,167244000.0,-508843000.0,333047000.0,,,,167244000.0,-508843000.0,333047000.0,-13374000.0,64607000.0,65944000.0,-1337000.0,-22438000.0,236000.0,20039000.0,-1193000.0,-17865000.0,-644640000.0,-12369000.0,,115758000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 16:26:42+00:00,-1858000.0,56389000.0,957141000.0,5558000.0,43221000.0,90646000.0,703371000.0,393635000.0,-1621654000.0,1223082000.0,,,,393635000.0,-1621654000.0,1223082000.0,-4830000.0,237792000.0,243196000.0,-5404000.0,-76865000.0,5151000.0,68297000.0,-5451000.0,-67720000.0,-2140464000.0,-337813000.0,0.0,452371000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3TTM,2012-10-01,2013-09-30,,-3191000.0,55272000.0,948944000.0,8999000.0,91394000.0,64500000.0,542180000.0,147370000.0,-1429008000.0,1256634000.0,,,2692000.0,147370000.0,-1429008000.0,1259326000.0,-20751000.0,227029000.0,232197000.0,-5168000.0,-71173000.0,5270000.0,68962000.0,-7438000.0,-65663000.0,-1934237000.0,-398959000.0,42000.0,439458000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3,2013-07-01,2013-09-30,,-438000.0,15799000.0,241804000.0,2232000.0,12606000.0,13189000.0,107010000.0,101451000.0,-425207000.0,326258000.0,,,1031000.0,101451000.0,-425207000.0,327289000.0,1507000.0,71067000.0,73875000.0,-2808000.0,-17826000.0,1626000.0,15373000.0,-4258000.0,-17800000.0,-547710000.0,-2574000.0,,107568000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-22 16:04:36+00:00,-1858000.0,43088000.0,707783000.0,9187000.0,16339000.0,54617000.0,542158000.0,226391000.0,-1112811000.0,890035000.0,,,,226391000.0,-1112811000.0,890035000.0,8544000.0,173185000.0,177252000.0,-4067000.0,-54427000.0,4915000.0,48258000.0,-4258000.0,-49855000.0,-1495824000.0,-325444000.0,0.0,336613000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2TTM,2012-07-01,2013-06-30,,-4107000.0,51625000.0,945575000.0,7058000.0,77440000.0,54043000.0,614990000.0,136699000.0,-1366830000.0,1225880000.0,,,1243000.0,136699000.0,-1366830000.0,1227123000.0,870000.0,231053000.0,222633000.0,8420000.0,-71393000.0,3662000.0,72094000.0,-3180000.0,-63665000.0,-1877364000.0,-468743000.0,-3588000.0,442547000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2,2013-04-01,2013-06-30,,,13857000.0,234438000.0,696000.0,22183000.0,18899000.0,72487000.0,73370000.0,-391670000.0,314849000.0,,,-305000.0,73370000.0,-391670000.0,314544000.0,-3060000.0,62194000.0,62575000.0,-381000.0,-18204000.0,1714000.0,20686000.0,,-16075000.0,-528060000.0,-3759000.0,104000.0,115704000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 15:47:36+00:00,-1420000.0,27289000.0,465979000.0,6955000.0,3733000.0,41428000.0,435148000.0,124940000.0,-687604000.0,563777000.0,,,-1031000.0,124940000.0,-687604000.0,562746000.0,7037000.0,102118000.0,103377000.0,-1259000.0,-36601000.0,3289000.0,32885000.0,,-32055000.0,-948114000.0,-322870000.0,0.0,229045000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q1TTM,2012-04-01,2013-03-31,,-4457000.0,53540000.0,944610000.0,5927000.0,62888000.0,37759000.0,738518000.0,197576000.0,-1434438000.0,1196776000.0,,,207000.0,197576000.0,-1434438000.0,1196983000.0,-37132000.0,215582000.0,206825000.0,8757000.0,-71087000.0,2127000.0,90263000.0,-3180000.0,-62393000.0,-2082320000.0,-503373000.0,-15062000.0,562076000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 15:00:29+00:00,-1420000.0,13432000.0,231541000.0,6259000.0,-18450000.0,22529000.0,362661000.0,51570000.0,-295934000.0,248928000.0,,,-726000.0,51570000.0,-295934000.0,248202000.0,10097000.0,39924000.0,40802000.0,-878000.0,-18397000.0,1575000.0,12199000.0,,-15980000.0,-420054000.0,-319111000.0,-104000.0,113341000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:45:03+00:00,-9972000.0,47263000.0,1047049000.0,297000.0,66205000.0,46568000.0,965533000.0,311650000.0,-1704510000.0,1382818000.0,,,,311650000.0,-1704510000.0,1382818000.0,-11470000.0,218341000.0,220225000.0,-1884000.0,1845000.0,,67663000.0,-1725000.0,-74871000.0,-2259164000.0,-519294000.0,-106286000.0,496963000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q4,2014-10-01,2014-12-31,,-187000.0,11413000.0,265682000.0,1507000.0,29692000.0,7578000.0,69800000.0,-20851000.0,-407229000.0,401774000.0,,,,-20851000.0,-407229000.0,401774000.0,-24910000.0,11079000.0,11483000.0,-404000.0,83273000.0,-514000.0,9649000.0,-111000.0,-19463000.0,-517991000.0,-64309000.0,-13943000.0,101300000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-22 14:45:30+00:00,-9785000.0,35850000.0,781367000.0,-1210000.0,36513000.0,38990000.0,895733000.0,332501000.0,-1297281000.0,981044000.0,,,,332501000.0,-1297281000.0,981044000.0,13440000.0,207262000.0,208742000.0,-1480000.0,-81428000.0,514000.0,58014000.0,-1614000.0,-55408000.0,-1741173000.0,-454985000.0,-92343000.0,395663000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3TTM,2013-10-01,2014-09-30,,-9785000.0,49151000.0,1030725000.0,-4839000.0,63395000.0,75019000.0,1056946000.0,499745000.0,-1806124000.0,1314091000.0,,,,499745000.0,-1806124000.0,1314091000.0,66000.0,271869000.0,274686000.0,-2817000.0,-103866000.0,750000.0,78053000.0,-2807000.0,-73273000.0,-2385813000.0,-467354000.0,-92343000.0,511421000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3,2014-07-01,2014-09-30,,-8136000.0,10123000.0,269258000.0,-1258000.0,103114000.0,4861000.0,108643000.0,-91064000.0,-357463000.0,438156000.0,,,,-91064000.0,-357463000.0,438156000.0,-11886000.0,83617000.0,83895000.0,-278000.0,-28234000.0,103000.0,18135000.0,-257000.0,-19493000.0,-485951000.0,-172323000.0,-12855000.0,118489000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2087000.0,54827000.0,1003271000.0,-1349000.0,-27113000.0,83347000.0,1055313000.0,692260000.0,-1873868000.0,1202193000.0,,,1031000.0,692260000.0,-1873868000.0,1203224000.0,13459000.0,259319000.0,264666000.0,-5347000.0,-93458000.0,2273000.0,75291000.0,-6808000.0,-71580000.0,-2447572000.0,-297605000.0,-79488000.0,500500000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2,2014-04-01,2014-06-30,,,11630000.0,263294000.0,-1321000.0,-16211000.0,15603000.0,277644000.0,208396000.0,-497971000.0,305228000.0,,,,208396000.0,-497971000.0,305228000.0,14102000.0,75413000.0,75749000.0,-336000.0,-29234000.0,118000.0,29032000.0,-230000.0,-17910000.0,-676500000.0,-28008000.0,-39051000.0,149497000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 11:05:13+00:00,-1649000.0,25727000.0,512109000.0,48000.0,-66601000.0,34129000.0,787090000.0,423565000.0,-939818000.0,542888000.0,,,,423565000.0,-939818000.0,542888000.0,25326000.0,123645000.0,124847000.0,-1202000.0,-53194000.0,411000.0,39879000.0,-1357000.0,-35915000.0,-1255222000.0,-282662000.0,-79488000.0,277174000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q1TTM,2013-04-01,2014-03-31,,-2087000.0,57054000.0,974415000.0,668000.0,11281000.0,86643000.0,850156000.0,557234000.0,-1767567000.0,1211814000.0,,,726000.0,557234000.0,-1767567000.0,1212540000.0,-3703000.0,246100000.0,251492000.0,-5392000.0,-82428000.0,3869000.0,66945000.0,-6578000.0,-69745000.0,-2299132000.0,-273356000.0,-40333000.0,466707000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 16:39:28+00:00,-1649000.0,14097000.0,248815000.0,1369000.0,-50390000.0,18526000.0,509446000.0,215169000.0,-441847000.0,237660000.0,,,,215169000.0,-441847000.0,237660000.0,11224000.0,48232000.0,49098000.0,-866000.0,-23960000.0,293000.0,10847000.0,-1127000.0,-18005000.0,-578722000.0,-254654000.0,-40437000.0,127677000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 21:38:20+00:00,0.0,52965000.0,1121966000.0,37000.0,21743000.0,24000000.0,1606582000.0,731485000.0,-2161355000.0,1441788000.0,,,,731485000.0,-2161355000.0,1441788000.0,10853000.0,304768000.0,305989000.0,-1221000.0,-60875000.0,,79127000.0,-1102000.0,-83201000.0,-2667978000.0,-809390000.0,-6141000.0,427496000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q4,2015-10-01,2015-12-31,,,6693000.0,293818000.0,2043000.0,-11165000.0,,,66702000.0,-453977000.0,370452000.0,,,,66702000.0,-453977000.0,370452000.0,-14442000.0,76201000.0,75935000.0,266000.0,5171000.0,,20180000.0,338000.0,,-580684000.0,,,106527000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 15:14:57+00:00,,46272000.0,828148000.0,-2006000.0,32908000.0,20397000.0,1514560000.0,664783000.0,-1707378000.0,1071336000.0,,,,664783000.0,-1707378000.0,1071336000.0,25295000.0,228567000.0,230054000.0,-1487000.0,-66046000.0,723000.0,58947000.0,-1440000.0,-61436000.0,-2087294000.0,-803320000.0,-6141000.0,320969000.0
