company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.41,4.41,1.48,,4.38,126149000.0,232672000.0,234649000.0,-1977000.0,232672000.0,5124067000.0,6573550000.0,7068000.0,110111000.0,-13070000.0,2387000.0,846316000.0,5124067000.0,1449483000.0,149778000.0,945744000.0,503739000.0,-142710000.0,360798000.0,6573550000.0,52827000.0,52827000.0,52827000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 12:15:11+00:00,1.0,1.0,0.37,,0.99,30851000.0,52789000.0,53326000.0,-537000.0,52789000.0,1237041000.0,1567153000.0,2637000.0,32373000.0,-27208000.0,,206605000.0,1237041000.0,330112000.0,36802000.0,211770000.0,118342000.0,-34165000.0,84177000.0,1567153000.0,52596000.0,52596000.0,52596000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.23,4.23,1.45,,4.2,122987000.0,222898000.0,224453000.0,-1555000.0,222898000.0,5183604000.0,6595190000.0,10868000.0,111536000.0,-17450000.0,2387000.0,831878000.0,5183604000.0,1411586000.0,146432000.0,928351000.0,483235000.0,-135564000.0,347440000.0,6595190000.0,52596000.0,52596000.0,52596000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 22:00:00+00:00,1.6,1.6,0.44,,1.59,46560000.0,84752000.0,85138000.0,-386000.0,84752000.0,1339193000.0,1724418000.0,3247000.0,27997000.0,,,191337000.0,1339193000.0,385225000.0,37440000.0,219334000.0,165891000.0,-34193000.0,131698000.0,1724418000.0,52953000.0,52953000.0,52953000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.04,4.04,1.26,,4.01,121820000.0,214296000.0,215365000.0,-1069000.0,214296000.0,3930308000.0,5057834000.0,10968000.0,85944000.0,,,602768000.0,3930308000.0,1127526000.0,112597000.0,688712000.0,438814000.0,-101629000.0,337185000.0,5057834000.0,52953000.0,52953000.0,52953000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.47,5.47,1.67,,5.45,157576000.0,290497000.0,291300000.0,-803000.0,290497000.0,5116424000.0,6730577000.0,16087000.0,131911000.0,82158000.0,18068000.0,801059000.0,5116424000.0,1614153000.0,148168000.0,1033196000.0,580957000.0,-132081000.0,448876000.0,6730577000.0,52953000.0,52953000.0,52953000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 16:42:31+00:00,1.39,1.39,0.41,,1.38,42737000.0,73750000.0,74042000.0,-292000.0,73750000.0,1320329000.0,1703744000.0,5456000.0,27796000.0,,,207028000.0,1320329000.0,383415000.0,37268000.0,234824000.0,148591000.0,-31812000.0,116779000.0,1703744000.0,53057000.0,53057000.0,53057000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.44,2.44,0.82,,2.42,75260000.0,129544000.0,130227000.0,-683000.0,129544000.0,2591115000.0,3333416000.0,7721000.0,57947000.0,,,411431000.0,2591115000.0,742301000.0,75157000.0,469378000.0,272923000.0,-67436000.0,205487000.0,3333416000.0,53057000.0,53057000.0,53057000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.58,5.58,1.64,,5.55,160105000.0,296364000.0,296973000.0,-609000.0,296364000.0,5063698000.0,6675225000.0,14212000.0,130871000.0,57193000.0,18068000.0,812815000.0,5063698000.0,1611527000.0,149714000.0,1018947000.0,592580000.0,-135502000.0,457078000.0,6675225000.0,53057000.0,53057000.0,53057000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 15:18:14+00:00,1.05,1.05,0.41,,1.04,32523000.0,55794000.0,56185000.0,-391000.0,55794000.0,1270786000.0,1629672000.0,2265000.0,30151000.0,,,204403000.0,1270786000.0,358886000.0,37889000.0,234554000.0,124332000.0,-35624000.0,88708000.0,1629672000.0,53076000.0,53076000.0,53076000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.8,5.8,1.6,,5.76,164898000.0,307773000.0,308848000.0,-1075000.0,307773000.0,5020341000.0,6634412000.0,9784000.0,132657000.0,27208000.0,18068000.0,820655000.0,5020341000.0,1614071000.0,151521000.0,998588000.0,615483000.0,-141737000.0,473746000.0,6634412000.0,53076000.0,53076000.0,53076000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:18:41+00:00,0.72,0.72,0.44,,0.72,22086000.0,38406000.0,38536000.0,-130000.0,38406000.0,1406732000.0,1736983000.0,4953000.0,38601000.0,,0.0,201095000.0,1406732000.0,330251000.0,34886000.0,239696000.0,90555000.0,-29933000.0,60622000.0,1736983000.0,52945000.0,52945000.0,52945000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 20:39:37+00:00,-1.75,-1.75,,,-1.75,278000.0,-91455000.0,-91538000.0,83000.0,-91455000.0,1966101000.0,2201198000.0,-7561000.0,28924000.0,,11360000.0,216037000.0,1966101000.0,235097000.0,62475000.0,256321000.0,-21224000.0,-70036000.0,-91260000.0,2201198000.0,52300000.0,52300000.0,52300000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 11:50:37+00:00,0.86,0.86,0.54,,0.86,22261000.0,45316000.0,45890000.0,-574000.0,45316000.0,1779254000.0,2172110000.0,1760000.0,33626000.0,,6178000.0,231325000.0,1779254000.0,392856000.0,55336000.0,271129000.0,121727000.0,-53576000.0,68151000.0,2172110000.0,52700000.0,52700000.0,52700000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 11:50:37+00:00,-2.1,-2.1,0.56,,-2.1,-4505000.0,-109613000.0,-109129000.0,-484000.0,-109613000.0,1893170000.0,2140622000.0,-9889000.0,33565000.0,,30947000.0,224119000.0,1893170000.0,247452000.0,62566000.0,288631000.0,-41179000.0,-72455000.0,-113634000.0,2140622000.0,52200000.0,52200000.0,52200000.0
