company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Charles Schwab Corp,SCHW,,316709,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.87,0.87,0.24,199000000.0,0.87,705000000.0,2167000000.0,103000000.0,246000000.0,1191000000.0,1191000000.0,,1130000000.0,2064000000.0,312000000.0,18000000.0,914000000.0,951000000.0,2622000000.0,,61000000.0,-5000000.0,2019000000.0,103000000.0,2167000000.0,3727000000.0,3554000000.0,1896000000.0,5618000000.0,1325000000.0,1325000000.0,1311000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:25:48+00:00,0.24,0.24,,48000000.0,0.24,196000000.0,579000000.0,26000000.0,63000000.0,326000000.0,326000000.0,,318000000.0,553000000.0,80000000.0,247000000.0,,237000000.0,679000000.0,,8000000.0,1000000.0,528000000.0,26000000.0,579000000.0,956000000.0,926000000.0,522000000.0,1479000000.0,1325000000.0,1325000000.0,1311000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:15:24+00:00,1.04,1.04,0.24,224000000.0,1.03,832000000.0,2657000000.0,132000000.0,249000000.0,1447000000.0,1447000000.0,,1364000000.0,2525000000.0,353000000.0,11000000.0,866000000.0,1034000000.0,2978000000.0,,83000000.0,,2241000000.0,132000000.0,2657000000.0,4101000000.0,3855000000.0,2279000000.0,6380000000.0,1311500000.0,1315000000.0,1327000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q4,2015-10-01,2015-12-31,,0.29,0.29,0.06,58000000.0,0.28,229000000.0,726000000.0,36000000.0,60000000.0,416000000.0,416000000.0,,378000000.0,690000000.0,93000000.0,6000000.0,202000000.0,263000000.0,793000000.0,,38000000.0,,572000000.0,36000000.0,726000000.0,1046000000.0,1001000000.0,645000000.0,1691000000.0,1311500000.0,1315000000.0,1327000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:25:08+00:00,0.28,0.28,0.06,57000000.0,0.28,207000000.0,669000000.0,34000000.0,58000000.0,376000000.0,376000000.0,,365000000.0,635000000.0,92000000.0,5000000.0,228000000.0,259000000.0,729000000.0,,11000000.0,,548000000.0,34000000.0,669000000.0,1014000000.0,962000000.0,583000000.0,1597000000.0,1303600000.0,1316000000.0,1328000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.75,0.75,0.18,166000000.0,0.75,603000000.0,1931000000.0,96000000.0,189000000.0,1031000000.0,1031000000.0,,986000000.0,1835000000.0,260000000.0,5000000.0,664000000.0,771000000.0,2185000000.0,,45000000.0,,1669000000.0,96000000.0,1931000000.0,3055000000.0,2854000000.0,1634000000.0,4689000000.0,1303600000.0,1316000000.0,1328000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.0,1.0,0.42,220000000.0,0.99,807000000.0,2538000000.0,119000000.0,247000000.0,1381000000.0,1381000000.0,,1315000000.0,2419000000.0,342000000.0,-250000000.0,1150000000.0,1031000000.0,2916000000.0,,66000000.0,-5000000.0,2212000000.0,119000000.0,2538000000.0,4052000000.0,3816000000.0,2188000000.0,6235000000.0,1303600000.0,1316000000.0,1328000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:08:50+00:00,0.25,0.25,0.06,55000000.0,0.25,214000000.0,645000000.0,33000000.0,62000000.0,353000000.0,353000000.0,,330000000.0,612000000.0,85000000.0,,205000000.0,257000000.0,749000000.0,,23000000.0,,540000000.0,33000000.0,645000000.0,999000000.0,954000000.0,567000000.0,1566000000.0,1320000000.0,1314000000.0,1326000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.47,0.47,0.12,109000000.0,0.47,396000000.0,1262000000.0,62000000.0,131000000.0,655000000.0,655000000.0,,621000000.0,1200000000.0,168000000.0,,436000000.0,512000000.0,1456000000.0,,34000000.0,,1121000000.0,62000000.0,1262000000.0,2041000000.0,1892000000.0,1051000000.0,3092000000.0,1320000000.0,1314000000.0,1326000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.96,0.96,0.36,212000000.0,0.95,797000000.0,2469000000.0,112000000.0,248000000.0,1326000000.0,1326000000.0,,1262000000.0,2357000000.0,332000000.0,-255000000.0,1131000000.0,1022000000.0,2956000000.0,,64000000.0,-5000000.0,2257000000.0,112000000.0,2469000000.0,4071000000.0,3832000000.0,2123000000.0,6189000000.0,1320000000.0,1314000000.0,1326000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:36:45+00:00,0.22,0.22,0.06,54000000.0,0.22,182000000.0,617000000.0,29000000.0,69000000.0,302000000.0,302000000.0,,291000000.0,588000000.0,83000000.0,,231000000.0,255000000.0,707000000.0,,11000000.0,,581000000.0,29000000.0,617000000.0,1042000000.0,938000000.0,484000000.0,1526000000.0,1322700000.0,1312000000.0,1323000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.94,0.94,0.3,205000000.0,0.93,780000000.0,2412000000.0,105000000.0,251000000.0,1297000000.0,1297000000.0,,1234000000.0,2307000000.0,327000000.0,-248000000.0,1138000000.0,1009000000.0,2904000000.0,,63000000.0,-5000000.0,2237000000.0,105000000.0,2412000000.0,4029000000.0,3794000000.0,2077000000.0,6101000000.0,1322700000.0,1312000000.0,1323000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:27:02+00:00,1.32,1.32,0.27,234000000.0,1.31,1104000000.0,3493000000.0,171000000.0,265000000.0,1889000000.0,1889000000.0,,1746000000.0,3322000000.0,398000000.0,,,1122000000.0,4156000000.0,,143000000.0,,2466000000.0,171000000.0,3493000000.0,4485000000.0,4156000000.0,2993000000.0,7478000000.0,1322700000.0,1324000000.0,1334000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q4,2016-10-01,2016-12-31,,0.35,0.35,-0.2,61000000.0,0.37,302000000.0,952000000.0,45000000.0,61000000.0,522000000.0,522000000.0,,478000000.0,907000000.0,99000000.0,-5000000.0,-623000000.0,298000000.0,1693000000.0,,44000000.0,,629000000.0,45000000.0,952000000.0,1148000000.0,1065000000.0,824000000.0,1972000000.0,1322700000.0,1324000000.0,1334000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:35:08+00:00,0.36,0.36,0.07,60000000.0,0.35,291000000.0,891000000.0,46000000.0,64000000.0,503000000.0,503000000.0,,470000000.0,845000000.0,100000000.0,5000000.0,190000000.0,287000000.0,874000000.0,,33000000.0,,609000000.0,46000000.0,891000000.0,1120000000.0,1069000000.0,794000000.0,1914000000.0,1305600000.0,1324000000.0,1334000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.97,0.97,0.2,173000000.0,0.94,802000000.0,2541000000.0,126000000.0,204000000.0,1367000000.0,1367000000.0,,1268000000.0,2415000000.0,299000000.0,5000000.0,623000000.0,824000000.0,2463000000.0,,99000000.0,,1837000000.0,126000000.0,2541000000.0,3337000000.0,3091000000.0,2169000000.0,5506000000.0,1305600000.0,1324000000.0,1334000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.26,1.26,0.26,231000000.0,1.22,1031000000.0,3267000000.0,162000000.0,264000000.0,1783000000.0,1783000000.0,,1646000000.0,3105000000.0,392000000.0,11000000.0,825000000.0,1087000000.0,3256000000.0,,137000000.0,,2409000000.0,162000000.0,3267000000.0,4383000000.0,4092000000.0,2814000000.0,7197000000.0,1305600000.0,1324000000.0,1334000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:48:47+00:00,0.31,0.31,0.07,57000000.0,0.3,268000000.0,840000000.0,42000000.0,70000000.0,452000000.0,452000000.0,,406000000.0,798000000.0,101000000.0,2000000.0,201000000.0,278000000.0,827000000.0,,46000000.0,,602000000.0,42000000.0,840000000.0,1108000000.0,1030000000.0,720000000.0,1828000000.0,1309700000.0,1322000000.0,1333000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.61,0.61,0.13,113000000.0,0.59,511000000.0,1650000000.0,80000000.0,140000000.0,864000000.0,864000000.0,,798000000.0,1570000000.0,199000000.0,,433000000.0,537000000.0,1589000000.0,,66000000.0,,1228000000.0,80000000.0,1650000000.0,2217000000.0,2022000000.0,1375000000.0,3592000000.0,1309700000.0,1322000000.0,1333000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.18,1.18,0.25,228000000.0,1.15,947000000.0,3045000000.0,150000000.0,258000000.0,1656000000.0,1656000000.0,,1541000000.0,2895000000.0,384000000.0,11000000.0,863000000.0,1059000000.0,3111000000.0,,115000000.0,,2348000000.0,150000000.0,3045000000.0,4277000000.0,3985000000.0,2603000000.0,6880000000.0,1309700000.0,1322000000.0,1333000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:55:25+00:00,0.3,0.3,0.06,56000000.0,0.29,243000000.0,810000000.0,38000000.0,70000000.0,412000000.0,412000000.0,,392000000.0,772000000.0,98000000.0,-2000000.0,232000000.0,259000000.0,762000000.0,,20000000.0,,626000000.0,38000000.0,810000000.0,1109000000.0,992000000.0,655000000.0,1764000000.0,1306700000.0,1321000000.0,1330000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.12,1.12,0.24,226000000.0,1.1,893000000.0,2850000000.0,141000000.0,250000000.0,1557000000.0,1557000000.0,,1465000000.0,2709000000.0,368000000.0,9000000.0,867000000.0,1038000000.0,3033000000.0,,92000000.0,,2286000000.0,141000000.0,2850000000.0,4168000000.0,3909000000.0,2450000000.0,6618000000.0,1306700000.0,1321000000.0,1330000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 17:31:13+00:00,1.63,1.63,0.32,269000000.0,1.61,1296000000.0,4624000000.0,342000000.0,268000000.0,2354000000.0,2354000000.0,,2180000000.0,4282000000.0,436000000.0,,4046000000.0,1258000000.0,290000000.0,,174000000.0,,2737000000.0,342000000.0,4624000000.0,4968000000.0,4336000000.0,3650000000.0,8618000000.0,1337400000.0,1339000000.0,1353000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q4,2017-10-01,2017-12-31,,0.41,0.41,-0.24,69000000.0,0.41,356000000.0,1266000000.0,119000000.0,63000000.0,597000000.0,597000000.0,,550000000.0,1147000000.0,113000000.0,,3546000000.0,333000000.0,-2451000000.0,,47000000.0,,711000000.0,119000000.0,1266000000.0,1289000000.0,1095000000.0,953000000.0,2242000000.0,1337400000.0,1339000000.0,1353000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:07:41+00:00,0.43,0.43,0.08,69000000.0,0.42,327000000.0,1176000000.0,94000000.0,63000000.0,618000000.0,618000000.0,,575000000.0,1082000000.0,111000000.0,,151000000.0,315000000.0,932000000.0,,43000000.0,,662000000.0,94000000.0,1176000000.0,1220000000.0,1083000000.0,945000000.0,2165000000.0,1337200000.0,1339000000.0,1353000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.22,1.22,0.24,200000000.0,1.2,940000000.0,3358000000.0,223000000.0,205000000.0,1757000000.0,1757000000.0,,1630000000.0,3135000000.0,323000000.0,,500000000.0,925000000.0,2741000000.0,,127000000.0,,2026000000.0,223000000.0,3358000000.0,3679000000.0,3241000000.0,2697000000.0,6376000000.0,1337200000.0,1339000000.0,1353000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.57,1.57,0.04,261000000.0,1.57,1242000000.0,4310000000.0,268000000.0,266000000.0,2279000000.0,2279000000.0,,2108000000.0,4042000000.0,422000000.0,-5000000.0,-123000000.0,1223000000.0,4434000000.0,,171000000.0,,2655000000.0,268000000.0,4310000000.0,4827000000.0,4306000000.0,3521000000.0,8348000000.0,1337200000.0,1339000000.0,1353000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:42:57+00:00,0.4,0.4,0.08,66000000.0,0.39,334000000.0,1127000000.0,74000000.0,71000000.0,575000000.0,575000000.0,,530000000.0,1053000000.0,107000000.0,,157000000.0,314000000.0,920000000.0,,45000000.0,,663000000.0,74000000.0,1127000000.0,1221000000.0,1077000000.0,909000000.0,2130000000.0,1325000000.0,1338000000.0,1351000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.79,0.79,0.16,131000000.0,0.78,613000000.0,2182000000.0,129000000.0,142000000.0,1139000000.0,1139000000.0,,1055000000.0,2053000000.0,212000000.0,,349000000.0,610000000.0,1809000000.0,,84000000.0,,1364000000.0,129000000.0,2182000000.0,2459000000.0,2158000000.0,1752000000.0,4211000000.0,1325000000.0,1338000000.0,1351000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.5,1.5,0.03,252000000.0,1.5,1206000000.0,4025000000.0,220000000.0,267000000.0,2164000000.0,2164000000.0,,2003000000.0,3805000000.0,411000000.0,,-84000000.0,1195000000.0,4376000000.0,,161000000.0,,2602000000.0,220000000.0,4025000000.0,4727000000.0,4292000000.0,3370000000.0,8097000000.0,1325000000.0,1338000000.0,1351000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:12:21+00:00,0.39,0.39,0.08,65000000.0,0.39,279000000.0,1055000000.0,55000000.0,71000000.0,564000000.0,564000000.0,,525000000.0,1000000000.0,105000000.0,,192000000.0,296000000.0,889000000.0,,39000000.0,,701000000.0,55000000.0,1055000000.0,1238000000.0,1081000000.0,843000000.0,2081000000.0,1346200000.0,1336000000.0,1351000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.41,1.41,0.02,243000000.0,1.41,1140000000.0,3738000000.0,188000000.0,266000000.0,2041000000.0,2041000000.0,,1879000000.0,3550000000.0,405000000.0,2000000.0,-40000000.0,1159000000.0,4283000000.0,,162000000.0,,2541000000.0,188000000.0,3738000000.0,4614000000.0,4245000000.0,3181000000.0,7795000000.0,1346200000.0,1336000000.0,1351000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 17:31:13+00:00,2.47,2.47,0.46,306000000.0,2.45,1055000000.0,6680000000.0,857000000.0,313000000.0,3507000000.0,3507000000.0,,3329000000.0,5823000000.0,496000000.0,,3992000000.0,1398000000.0,317000000.0,,178000000.0,,3057000000.0,857000000.0,6680000000.0,5570000000.0,4309000000.0,4562000000.0,10132000000.0,1347800000.0,1348000000.0,1361000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q4,2018-10-01,2018-12-31,,0.66,0.66,,80000000.0,0.65,275000000.0,1914000000.0,288000000.0,93000000.0,935000000.0,935000000.0,,885000000.0,1626000000.0,128000000.0,,3992000000.0,353000000.0,-2949000000.0,,50000000.0,,805000000.0,288000000.0,1914000000.0,1459000000.0,1043000000.0,1210000000.0,2669000000.0,1347800000.0,1348000000.0,1361000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 16:33:57+00:00,0.66,0.66,,78000000.0,0.65,296000000.0,1755000000.0,228000000.0,70000000.0,923000000.0,923000000.0,,885000000.0,1527000000.0,124000000.0,,,351000000.0,1052000000.0,,38000000.0,,737000000.0,228000000.0,1755000000.0,1360000000.0,1052000000.0,1219000000.0,2579000000.0,1340900000.0,1351000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.81,1.81,,226000000.0,1.8,780000000.0,4766000000.0,569000000.0,220000000.0,2572000000.0,2572000000.0,,2444000000.0,4197000000.0,368000000.0,,,1045000000.0,3266000000.0,,128000000.0,,2252000000.0,569000000.0,4766000000.0,4111000000.0,3266000000.0,3352000000.0,7463000000.0,1340900000.0,1351000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.22,2.22,-0.24,295000000.0,2.21,1136000000.0,6032000000.0,688000000.0,283000000.0,3169000000.0,3169000000.0,,2994000000.0,5344000000.0,481000000.0,,3546000000.0,1378000000.0,815000000.0,,175000000.0,,2963000000.0,688000000.0,6032000000.0,5400000000.0,4361000000.0,4305000000.0,9705000000.0,1340900000.0,1351000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:58:46+00:00,0.6,0.6,,75000000.0,0.6,265000000.0,1590000000.0,183000000.0,77000000.0,866000000.0,866000000.0,,813000000.0,1407000000.0,122000000.0,,,336000000.0,1079000000.0,,53000000.0,,745000000.0,183000000.0,1590000000.0,1355000000.0,1079000000.0,1131000000.0,2486000000.0,1355000000.0,1350000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.15,1.15,,148000000.0,1.15,484000000.0,3011000000.0,341000000.0,150000000.0,1649000000.0,1649000000.0,,1559000000.0,2670000000.0,244000000.0,,,694000000.0,2214000000.0,,90000000.0,,1515000000.0,341000000.0,3011000000.0,2751000000.0,2214000000.0,2133000000.0,4884000000.0,1355000000.0,1350000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.99,1.99,-0.16,286000000.0,1.98,1167000000.0,5453000000.0,554000000.0,276000000.0,2864000000.0,2864000000.0,,2684000000.0,4899000000.0,468000000.0,,3697000000.0,1342000000.0,695000000.0,,180000000.0,,2888000000.0,554000000.0,5453000000.0,5260000000.0,4392000000.0,4031000000.0,9291000000.0,1355000000.0,1350000000.0,1364000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 17:13:43+00:00,0.55,0.55,0.1,73000000.0,0.55,219000000.0,1421000000.0,158000000.0,73000000.0,783000000.0,783000000.0,,746000000.0,1263000000.0,122000000.0,,,358000000.0,1135000000.0,,37000000.0,,770000000.0,158000000.0,1421000000.0,1396000000.0,1135000000.0,1002000000.0,2398000000.0,1356400000.0,1347000000.0,1362000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.79,1.79,-0.08,277000000.0,1.77,1236000000.0,4990000000.0,445000000.0,270000000.0,2573000000.0,2573000000.0,,2401000000.0,4545000000.0,453000000.0,,3854000000.0,1320000000.0,536000000.0,,172000000.0,,2806000000.0,445000000.0,4990000000.0,5126000000.0,4390000000.0,3809000000.0,8935000000.0,1356400000.0,1347000000.0,1362000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q4,2019-10-01,2019-12-31,,0.63,0.63,,94000000.0,0.62,260000000.0,1763000000.0,168000000.0,90000000.0,852000000.0,852000000.0,,801000000.0,1595000000.0,151000000.0,,3828000000.0,353000000.0,-2817000000.0,,51000000.0,,806000000.0,168000000.0,1763000000.0,1494000000.0,1011000000.0,1112000000.0,2606000000.0,1310800000.0,1311000000.0,1320000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 17:31:13+00:00,2.69,2.69,0.68,349000000.0,2.67,1144000000.0,7580000000.0,1064000000.0,307000000.0,3704000000.0,3704000000.0,,3526000000.0,6516000000.0,559000000.0,,3828000000.0,1338000000.0,377000000.0,,178000000.0,,3320000000.0,1064000000.0,7580000000.0,5873000000.0,4205000000.0,4848000000.0,10721000000.0,1310800000.0,1311000000.0,1320000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 16:33:57+00:00,0.7,0.7,,88000000.0,0.7,285000000.0,1892000000.0,261000000.0,71000000.0,951000000.0,951000000.0,,913000000.0,1631000000.0,144000000.0,,,315000000.0,1080000000.0,,38000000.0,,857000000.0,261000000.0,1892000000.0,1475000000.0,1080000000.0,1236000000.0,2711000000.0,1304300000.0,1300000000.0,1308000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.06,2.06,,255000000.0,2.05,884000000.0,5817000000.0,896000000.0,217000000.0,2852000000.0,2852000000.0,,2725000000.0,4921000000.0,408000000.0,,,985000000.0,3194000000.0,,127000000.0,,2514000000.0,896000000.0,5817000000.0,4379000000.0,3194000000.0,3736000000.0,8115000000.0,1304300000.0,1300000000.0,1308000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.72,2.72,,335000000.0,2.7,1159000000.0,7731000000.0,1184000000.0,310000000.0,3787000000.0,3787000000.0,,3610000000.0,6547000000.0,536000000.0,,3992000000.0,1338000000.0,245000000.0,,177000000.0,,3319000000.0,1184000000.0,7731000000.0,5838000000.0,4237000000.0,4946000000.0,10784000000.0,1304300000.0,1300000000.0,1308000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 16:58:46+00:00,0.67,0.67,,84000000.0,0.66,299000000.0,1927000000.0,318000000.0,77000000.0,937000000.0,937000000.0,,887000000.0,1609000000.0,133000000.0,,,344000000.0,1072000000.0,,50000000.0,,807000000.0,318000000.0,1927000000.0,1445000000.0,1072000000.0,1236000000.0,2681000000.0,1323900000.0,1328000000.0,1337000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.36,1.36,,167000000.0,1.35,599000000.0,3925000000.0,635000000.0,146000000.0,1901000000.0,1901000000.0,,1812000000.0,3290000000.0,264000000.0,,,670000000.0,2114000000.0,,89000000.0,,1657000000.0,635000000.0,3925000000.0,2904000000.0,2114000000.0,2500000000.0,5404000000.0,1323900000.0,1328000000.0,1337000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.68,2.68,,325000000.0,2.65,1170000000.0,7594000000.0,1151000000.0,309000000.0,3759000000.0,3759000000.0,,3582000000.0,6443000000.0,516000000.0,,3992000000.0,1374000000.0,217000000.0,,177000000.0,,3199000000.0,1151000000.0,7594000000.0,5723000000.0,4209000000.0,4929000000.0,10652000000.0,1323900000.0,1328000000.0,1337000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:49:58+00:00,0.69,0.69,0.17,83000000.0,0.69,300000000.0,1998000000.0,317000000.0,69000000.0,964000000.0,964000000.0,,925000000.0,1681000000.0,131000000.0,,,326000000.0,1042000000.0,,39000000.0,,850000000.0,317000000.0,1998000000.0,1459000000.0,1042000000.0,1264000000.0,2723000000.0,1340600000.0,1333000000.0,1344000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.61,2.61,,316000000.0,2.59,1136000000.0,7257000000.0,1016000000.0,309000000.0,3688000000.0,3688000000.0,,3508000000.0,6241000000.0,505000000.0,,3992000000.0,1366000000.0,224000000.0,,180000000.0,,3137000000.0,1016000000.0,7257000000.0,5633000000.0,4216000000.0,4824000000.0,10457000000.0,1340600000.0,1333000000.0,1344000000.0
Charles Schwab Corp,SCHW,,316709,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.59,2.59,,362000000.0,2.56,1096000000.0,7290000000.0,883000000.0,305000000.0,3535000000.0,3535000000.0,,3358000000.0,6407000000.0,570000000.0,,3828000000.0,1380000000.0,380000000.0,,177000000.0,,3367000000.0,883000000.0,7290000000.0,5984000000.0,4208000000.0,4631000000.0,10615000000.0,1283100000.0,1287000000.0,1294000000.0
Charles Schwab Corp,SCHW,,316709,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:49:58+00:00,0.59,0.59,0.18,96000000.0,0.58,252000000.0,1708000000.0,136000000.0,67000000.0,795000000.0,795000000.0,,757000000.0,1572000000.0,142000000.0,,,368000000.0,1045000000.0,,38000000.0,,897000000.0,136000000.0,1708000000.0,1570000000.0,1045000000.0,1047000000.0,2617000000.0,1283100000.0,1287000000.0,1294000000.0
