company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:15:14+00:00,5200000.0,0.55,0.55,0.31,0.54,0.0,32300000.0,78500000.0,76700000.0,1800000.0,77700000.0,800000.0,766600000.0,997300000.0,,600000.0,-900000.0,106600000.0,766600000.0,230700000.0,11200000.0,1000000.0,111500000.0,119200000.0,-10200000.0,109000000.0,997300000.0,141300000.0,141400000.0,143400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2015.0,Q2YTD,2015-01-01,2015-06-30,,10400000.0,1.06,1.06,0.62,1.04,4100000.0,61000000.0,151300000.0,150000000.0,1300000.0,149400000.0,1900000.0,1515000000.0,1963500000.0,,-100000.0,-900000.0,204100000.0,1515000000.0,448500000.0,22200000.0,2300000.0,217600000.0,230900000.0,-19900000.0,211000000.0,1963500000.0,141300000.0,141400000.0,143400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2015.0,Q2TTM,2014-07-01,2015-06-30,,20500000.0,1.55,1.55,1.24,1.52,4100000.0,86900000.0,221900000.0,249600000.0,-27700000.0,218200000.0,3700000.0,3052800000.0,3914200000.0,5100000.0,900000.0,-900000.0,467500000.0,3052800000.0,861400000.0,43200000.0,5300000.0,492100000.0,369300000.0,-32800000.0,336500000.0,3914200000.0,141300000.0,141400000.0,143400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 10:28:01+00:00,5200000.0,0.51,0.51,0.31,0.5,4100000.0,28700000.0,72800000.0,73300000.0,-500000.0,71700000.0,1100000.0,748400000.0,966200000.0,,-700000.0,,97500000.0,748400000.0,217800000.0,11000000.0,1300000.0,106100000.0,111700000.0,-9700000.0,102000000.0,966200000.0,140600000.0,141900000.0,143800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2015.0,Q1TTM,2014-04-01,2015-03-31,,20100000.0,0.83,0.83,1.23,0.81,4100000.0,78200000.0,120300000.0,242500000.0,-122200000.0,116600000.0,3700000.0,3041600000.0,3873000000.0,5100000.0,-100000.0,,455000000.0,3041600000.0,831400000.0,42400000.0,5700000.0,479100000.0,352300000.0,-31600000.0,320700000.0,3873000000.0,140600000.0,141900000.0,143800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:27:37+00:00,19900000.0,2.8,2.8,1.34,2.76,4100000.0,120000000.0,386200000.0,367100000.0,19100000.0,385800000.0,400000.0,2848200000.0,3749900000.0,,-2400000.0,-37600000.0,395700000.0,2848200000.0,901700000.0,38800000.0,3900000.0,379700000.0,522000000.0,-34900000.0,487100000.0,3749900000.0,137900000.0,137900000.0,137900000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q4,2016-10-01,2016-12-31,,4800000.0,0.6,0.6,0.34,0.59,100000.0,27000000.0,81700000.0,83000000.0,-1300000.0,81600000.0,100000.0,697000000.0,903700000.0,,3500000.0,-16900000.0,97000000.0,697000000.0,206700000.0,9400000.0,1200000.0,88500000.0,118200000.0,-8200000.0,110000000.0,903700000.0,137900000.0,137900000.0,137900000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:04:32+00:00,5200000.0,0.68,0.68,0.34,0.67,300000.0,27600000.0,93600000.0,93600000.0,0.0,93500000.0,100000.0,721500000.0,948900000.0,,-2300000.0,100000.0,93900000.0,721500000.0,227400000.0,9900000.0,900000.0,97200000.0,130200000.0,-9000000.0,121200000.0,948900000.0,137500000.0,137400000.0,139400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q3YTD,2016-01-01,2016-09-30,,15100000.0,2.2,2.2,1.0,2.17,4000000.0,93000000.0,304500000.0,284100000.0,20400000.0,304200000.0,300000.0,2151200000.0,2846200000.0,,-5900000.0,-20700000.0,298700000.0,2151200000.0,695000000.0,29400000.0,2700000.0,291200000.0,403800000.0,-26700000.0,377100000.0,2846200000.0,137500000.0,137400000.0,139400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q3TTM,2015-10-01,2016-09-30,,20300000.0,2.77,2.77,1.32,2.74,6200000.0,117700000.0,386300000.0,365900000.0,20400000.0,384700000.0,1600000.0,2862200000.0,3790800000.0,,-9900000.0,-20500000.0,414600000.0,2862200000.0,928600000.0,38000000.0,3700000.0,410700000.0,517900000.0,-34300000.0,483600000.0,3790800000.0,137500000.0,137400000.0,139400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 11:35:40+00:00,4800000.0,0.88,0.88,0.34,0.87,3700000.0,37700000.0,119800000.0,99500000.0,20300000.0,121200000.0,-1400000.0,724900000.0,958900000.0,,-2400000.0,-18300000.0,99700000.0,724900000.0,234000000.0,10300000.0,1000000.0,87500000.0,146500000.0,-9300000.0,137200000.0,958900000.0,137700000.0,137800000.0,140100000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q2YTD,2016-01-01,2016-06-30,,9900000.0,1.52,1.52,0.66,1.5,3700000.0,65400000.0,210900000.0,190500000.0,20400000.0,210700000.0,200000.0,1429700000.0,1897300000.0,,-3600000.0,-20800000.0,204800000.0,1429700000.0,467600000.0,19500000.0,1800000.0,194000000.0,273600000.0,-17700000.0,255900000.0,1897300000.0,137700000.0,137800000.0,140100000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q2TTM,2015-07-01,2016-06-30,,20300000.0,2.77,2.77,1.3,2.74,5900000.0,126200000.0,388800000.0,368500000.0,20300000.0,386400000.0,2400000.0,2908700000.0,3851000000.0,,-10300000.0,-20400000.0,417600000.0,2908700000.0,942300000.0,38400000.0,3900000.0,413100000.0,529200000.0,-34500000.0,494700000.0,3851000000.0,137700000.0,137800000.0,140100000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:39:02+00:00,5100000.0,0.64,0.64,0.32,0.63,,27700000.0,91100000.0,91000000.0,100000.0,89500000.0,1600000.0,704800000.0,938400000.0,,-1200000.0,-2500000.0,105100000.0,704800000.0,233600000.0,9200000.0,800000.0,106500000.0,127100000.0,-8400000.0,118700000.0,938400000.0,139800000.0,139100000.0,141200000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2016.0,Q1TTM,2015-04-01,2016-03-31,,20700000.0,2.44,2.44,1.27,2.41,2200000.0,120800000.0,347500000.0,345700000.0,1800000.0,342900000.0,4600000.0,2950400000.0,3889400000.0,,-7300000.0,-3000000.0,424500000.0,2950400000.0,939000000.0,39300000.0,3900000.0,437100000.0,501900000.0,-35400000.0,466500000.0,3889400000.0,139800000.0,139100000.0,141200000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 14:07:46+00:00,20700000.0,2.15,2.15,1.42,2.13,4900000.0,138400000.0,292700000.0,293600000.0,-900000.0,292600000.0,100000.0,3061400000.0,3943800000.0,,12600000.0,-24200000.0,400500000.0,3061400000.0,882400000.0,43500000.0,7600000.0,414500000.0,467900000.0,-35900000.0,432000000.0,3943800000.0,136000000.0,136000000.0,136000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q4,2017-10-01,2017-12-31,,4700000.0,0.27,0.27,0.36,0.27,400000.0,74200000.0,36400000.0,36400000.0,,36300000.0,100000.0,776000000.0,984500000.0,,12600000.0,-24000000.0,94300000.0,776000000.0,208500000.0,12300000.0,2400000.0,88000000.0,120500000.0,-9900000.0,110600000.0,984500000.0,136000000.0,136000000.0,136000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:00:08+00:00,6200000.0,0.61,0.61,0.36,0.6,4500000.0,17200000.0,82600000.0,83500000.0,-900000.0,82600000.0,0.0,793200000.0,1009700000.0,,1200000.0,,95400000.0,793200000.0,216500000.0,10200000.0,1700000.0,107300000.0,109200000.0,-8500000.0,100700000.0,1009700000.0,135400000.0,135700000.0,136900000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q3YTD,2017-01-01,2017-09-30,,16000000.0,1.88,1.88,1.06,1.86,4500000.0,64200000.0,256300000.0,257200000.0,-900000.0,256300000.0,,2285400000.0,2959300000.0,,,-200000.0,306200000.0,2285400000.0,673900000.0,31200000.0,5200000.0,326500000.0,347400000.0,-26000000.0,321400000.0,2959300000.0,135400000.0,135700000.0,136900000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q3TTM,2016-10-01,2017-09-30,,20800000.0,2.48,2.48,1.4,2.45,4600000.0,91200000.0,338000000.0,340200000.0,-2200000.0,337900000.0,100000.0,2982400000.0,3863000000.0,,3500000.0,-17100000.0,403200000.0,2982400000.0,880600000.0,40600000.0,6400000.0,415000000.0,465600000.0,-34200000.0,431400000.0,3863000000.0,135400000.0,135700000.0,136900000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 13:17:26+00:00,4700000.0,0.64,0.64,0.36,0.64,,25800000.0,87600000.0,87600000.0,0.0,87600000.0,0.0,758600000.0,989300000.0,,-1000000.0,,104700000.0,758600000.0,230700000.0,10400000.0,1500000.0,108400000.0,122300000.0,-8900000.0,113400000.0,989300000.0,136900000.0,136000000.0,137400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q2YTD,2017-01-01,2017-06-30,,9800000.0,1.27,1.27,0.7,1.26,,47000000.0,173700000.0,173700000.0,,173700000.0,,1492200000.0,1949600000.0,,-1200000.0,-200000.0,210800000.0,1492200000.0,457400000.0,21000000.0,3500000.0,219200000.0,238200000.0,-17500000.0,220700000.0,1949600000.0,136900000.0,136000000.0,137400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q2TTM,2016-07-01,2017-06-30,,19800000.0,2.55,2.55,1.38,2.52,400000.0,101600000.0,349000000.0,350300000.0,-1300000.0,348800000.0,200000.0,2910700000.0,3802200000.0,,,-17000000.0,401700000.0,2910700000.0,891500000.0,40300000.0,5600000.0,404900000.0,486600000.0,-34700000.0,451900000.0,3802200000.0,136900000.0,136000000.0,137400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 12:17:16+00:00,5100000.0,0.63,0.63,0.34,0.62,0.0,21200000.0,86100000.0,86100000.0,0.0,86100000.0,0.0,733600000.0,960300000.0,,-200000.0,-200000.0,106100000.0,733600000.0,226700000.0,10600000.0,2000000.0,110800000.0,115900000.0,-8600000.0,107300000.0,960300000.0,136700000.0,136800000.0,138100000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2017.0,Q1TTM,2016-04-01,2017-03-31,,19900000.0,2.79,2.79,1.36,2.75,4100000.0,113500000.0,381200000.0,362200000.0,19000000.0,382400000.0,-1200000.0,2877000000.0,3771800000.0,,-1400000.0,-35300000.0,396700000.0,2877000000.0,894800000.0,40200000.0,5100000.0,384000000.0,510800000.0,-35100000.0,475700000.0,3771800000.0,136700000.0,136800000.0,138100000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 14:07:46+00:00,20500000.0,2.28,2.28,1.5,2.26,5400000.0,78300000.0,306100000.0,306100000.0,0.0,305900000.0,200000.0,3380800000.0,4269500000.0,,2700000.0,-1900000.0,425100000.0,3380800000.0,888700000.0,60900000.0,8400000.0,451800000.0,436900000.0,-52500000.0,384400000.0,4269500000.0,134300000.0,134300000.0,134300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q4,2018-10-01,2018-12-31,,5200000.0,0.4,0.4,0.38,0.39,5100000.0,15100000.0,53100000.0,53100000.0,,53000000.0,100000.0,833500000.0,1046700000.0,,8300000.0,-1300000.0,111900000.0,833500000.0,213200000.0,17400000.0,1600000.0,129200000.0,84000000.0,-15800000.0,68200000.0,1046700000.0,134300000.0,134300000.0,134300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 15:24:40+00:00,5200000.0,0.67,0.67,0.38,0.67,100000.0,23300000.0,90000000.0,90000000.0,,90000000.0,0.0,864400000.0,1091500000.0,,-2700000.0,-600000.0,100700000.0,864400000.0,227100000.0,13100000.0,2000000.0,102700000.0,124400000.0,-11100000.0,113300000.0,1091500000.0,134300000.0,133800000.0,134700000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q3YTD,2018-01-01,2018-09-30,,15300000.0,1.88,1.88,1.12,1.87,300000.0,63200000.0,253000000.0,253000000.0,,252900000.0,100000.0,2547300000.0,3222800000.0,,-5600000.0,-600000.0,313200000.0,2547300000.0,675500000.0,43500000.0,6800000.0,322600000.0,352900000.0,-36700000.0,316200000.0,3222800000.0,134300000.0,133800000.0,134700000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q3TTM,2017-10-01,2018-09-30,,20000000.0,2.15,2.15,1.48,2.14,700000.0,137400000.0,289400000.0,289400000.0,,289200000.0,200000.0,3323300000.0,4207300000.0,,7000000.0,-24600000.0,407500000.0,3323300000.0,884000000.0,55800000.0,9200000.0,410600000.0,473400000.0,-46600000.0,426800000.0,4207300000.0,134300000.0,133800000.0,134700000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 15:56:20+00:00,5100000.0,0.63,0.63,0.38,0.63,0.0,22400000.0,85100000.0,85100000.0,,85000000.0,100000.0,871500000.0,1102500000.0,,-3000000.0,,107800000.0,871500000.0,231000000.0,16000000.0,2400000.0,109900000.0,121100000.0,-13600000.0,107500000.0,1102500000.0,134900000.0,134100000.0,135000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q2YTD,2018-01-01,2018-06-30,,10100000.0,1.21,1.21,0.74,1.2,200000.0,39900000.0,163000000.0,163000000.0,,162900000.0,100000.0,1682900000.0,2131300000.0,,-2900000.0,,212500000.0,1682900000.0,448400000.0,30400000.0,4800000.0,219900000.0,228500000.0,-25600000.0,202900000.0,2131300000.0,134900000.0,134100000.0,135000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q2TTM,2017-07-01,2018-06-30,,21000000.0,2.09,2.09,1.46,2.07,5100000.0,131300000.0,282000000.0,282900000.0,-900000.0,281800000.0,200000.0,3252100000.0,4125500000.0,,10900000.0,-24000000.0,402200000.0,3252100000.0,873400000.0,52900000.0,8900000.0,415200000.0,458200000.0,-44000000.0,414200000.0,4125500000.0,134900000.0,134100000.0,135000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 14:27:45+00:00,5000000.0,0.58,0.58,0.36,0.57,200000.0,17500000.0,77900000.0,77900000.0,,77900000.0,0.0,811400000.0,1028800000.0,,100000.0,,104700000.0,811400000.0,217400000.0,14400000.0,2400000.0,110000000.0,107400000.0,-12000000.0,95400000.0,1028800000.0,134300000.0,135300000.0,136300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2018.0,Q1TTM,2017-04-01,2018-03-31,,20600000.0,2.1,2.1,1.44,2.08,5100000.0,134700000.0,284500000.0,285400000.0,-900000.0,284400000.0,100000.0,3139200000.0,4012300000.0,,12900000.0,-24000000.0,399100000.0,3139200000.0,873100000.0,47300000.0,8000000.0,413700000.0,459400000.0,-39300000.0,420100000.0,4012300000.0,134300000.0,135300000.0,136300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q4,2019-10-01,2019-12-31,,16000000.0,0.64,0.64,0.4,0.64,2100000.0,27900000.0,86900000.0,86900000.0,,86800000.0,100000.0,872500000.0,1144900000.0,,3600000.0,-2000000.0,117600000.0,872500000.0,272400000.0,22200000.0,1900000.0,137300000.0,135100000.0,-20300000.0,114800000.0,1144900000.0,134800000.0,134800000.0,134800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 14:07:46+00:00,63300000.0,2.48,2.48,1.58,2.47,7800000.0,96200000.0,333900000.0,333900000.0,0.0,333800000.0,100000.0,3701900000.0,4752500000.0,,1400000.0,-5000000.0,469700000.0,3701900000.0,1050600000.0,90700000.0,7400000.0,537200000.0,513400000.0,-83300000.0,430100000.0,4752500000.0,134800000.0,134800000.0,134800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q3YTD,2019-01-01,2019-09-30,,47300000.0,1.84,1.84,1.18,1.83,5700000.0,68300000.0,247000000.0,247000000.0,,247000000.0,,2829400000.0,3607600000.0,,-2200000.0,-3000000.0,352100000.0,2829400000.0,778200000.0,68500000.0,5500000.0,399900000.0,378300000.0,-63000000.0,315300000.0,3607600000.0,134600000.0,134900000.0,135400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q3TTM,2018-10-01,2019-09-30,,52500000.0,2.24,2.24,1.56,2.22,10800000.0,83400000.0,300100000.0,300100000.0,,300000000.0,100000.0,3662900000.0,4654300000.0,,6100000.0,-4300000.0,464000000.0,3662900000.0,991400000.0,85900000.0,7100000.0,529100000.0,462300000.0,-78800000.0,383500000.0,4654300000.0,134600000.0,134900000.0,135400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 15:24:40+00:00,16300000.0,0.74,0.74,0.4,0.74,1400000.0,23400000.0,99600000.0,99600000.0,,99600000.0,0.0,963800000.0,1239300000.0,,1500000.0,-3000000.0,115200000.0,963800000.0,275500000.0,22600000.0,1500000.0,131400000.0,144100000.0,-21100000.0,123000000.0,1239300000.0,134600000.0,134900000.0,135400000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q2YTD,2019-01-01,2019-06-30,,31000000.0,1.1,1.1,0.78,1.09,4300000.0,44900000.0,147400000.0,147400000.0,,147400000.0,,1865600000.0,2368300000.0,,-3700000.0,,236900000.0,1865600000.0,502700000.0,45900000.0,4000000.0,268500000.0,234200000.0,-41900000.0,192300000.0,2368300000.0,134700000.0,134700000.0,135200000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q2TTM,2018-07-01,2019-06-30,,41400000.0,2.17,2.17,1.54,2.15,9500000.0,83300000.0,290500000.0,290500000.0,,290400000.0,100000.0,3563500000.0,4506500000.0,,1900000.0,-1900000.0,449500000.0,3563500000.0,943000000.0,76400000.0,7600000.0,500400000.0,442600000.0,-68800000.0,373800000.0,4506500000.0,134700000.0,134700000.0,135200000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 15:56:20+00:00,16900000.0,0.64,0.64,0.4,0.64,1400000.0,27800000.0,86300000.0,86300000.0,,86200000.0,100000.0,943500000.0,1213200000.0,,-2900000.0,,118300000.0,943500000.0,269700000.0,24500000.0,2600000.0,133700000.0,136000000.0,-21900000.0,114100000.0,1213200000.0,134700000.0,134700000.0,135200000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 13:06:53+00:00,14100000.0,0.46,0.46,0.38,0.45,2900000.0,17100000.0,61100000.0,61100000.0,,61200000.0,-100000.0,922100000.0,1155100000.0,,-800000.0,,118600000.0,922100000.0,233000000.0,21400000.0,1400000.0,134800000.0,98200000.0,-20000000.0,78200000.0,1155100000.0,133000000.0,134400000.0,135000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2019.0,Q1TTM,2018-04-01,2019-03-31,,29600000.0,2.16,2.16,1.52,2.14,8100000.0,77900000.0,289300000.0,289300000.0,,289200000.0,100000.0,3491500000.0,4395800000.0,,1800000.0,-1900000.0,439000000.0,3491500000.0,904300000.0,67900000.0,7400000.0,476600000.0,427700000.0,-60500000.0,367200000.0,4395800000.0,133000000.0,134400000.0,135000000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2020.0,Q1TTM,2019-04-01,2020-03-31,,65600000.0,2.36,2.36,1.6,2.36,8400000.0,94100000.0,318500000.0,318500000.0,,318300000.0,200000.0,3602500000.0,4642900000.0,,6600000.0,-5000000.0,468900000.0,3602500000.0,1040400000.0,90200000.0,6900000.0,544500000.0,495900000.0,-83300000.0,412600000.0,4642900000.0,134400000.0,135400000.0,135600000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 13:06:53+00:00,16400000.0,0.34,0.34,0.4,0.34,3500000.0,15000000.0,45700000.0,45700000.0,,45700000.0,0.0,822700000.0,1045500000.0,,4400000.0,,117800000.0,822700000.0,222800000.0,20900000.0,900000.0,142100000.0,80700000.0,-20000000.0,60700000.0,1045500000.0,134400000.0,135400000.0,135600000.0
