company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q3,2016-07-03,2016-10-01,2017-11-02 17:46:25+00:00,0.46,0.46,0.11,0.45,10570000.0,173858000.0,172790000.0,1068000.0,173858000.0,1111653000.0,1761019000.0,-1559000.0,,,421014000.0,1111653000.0,649366000.0,43433000.0,421014000.0,228352000.0,-44992000.0,183360000.0,1761019000.0,379368000.0,379368000.0,379368000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q3YTD,2016-01-03,2016-10-01,,1.01,1.01,0.33,1.01,28693000.0,382270000.0,381202000.0,1068000.0,382270000.0,2788977000.0,4452890000.0,-50533000.0,,,1091946000.0,2788977000.0,1663913000.0,111539000.0,1091946000.0,571967000.0,-162072000.0,409895000.0,4452890000.0,379368000.0,379368000.0,379368000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q3TTM,2015-10-04,2016-10-01,,1.32,1.32,0.44,1.32,35404000.0,501433000.0,500365000.0,1068000.0,501433000.0,3657408000.0,5862447000.0,-51813000.0,,,1475146000.0,3657408000.0,2205039000.0,142311000.0,1475146000.0,729893000.0,-194124000.0,535769000.0,5862447000.0,379368000.0,379368000.0,379368000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q2,2016-04-03,2016-07-02,2017-08-02 17:07:35+00:00,0.34,0.34,0.11,0.34,8202000.0,128143000.0,128143000.0,0.0,128143000.0,915440000.0,1472731000.0,-48325000.0,,,336081000.0,915440000.0,557291000.0,36540000.0,336081000.0,221210000.0,-84865000.0,136345000.0,1472731000.0,379233000.0,379233000.0,379233000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q2YTD,2016-01-03,2016-07-02,,0.55,0.55,0.22,0.55,18123000.0,208412000.0,208412000.0,,208412000.0,1677324000.0,2691871000.0,-48974000.0,,,670932000.0,1677324000.0,1014547000.0,68106000.0,670932000.0,343615000.0,-117080000.0,226535000.0,2691871000.0,379233000.0,379233000.0,379233000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q2TTM,2015-07-05,2016-07-02,,1.29,1.29,0.43,1.29,38934000.0,489729000.0,489729000.0,,489729000.0,3556043000.0,5692466000.0,-50972000.0,,,1426554000.0,3556043000.0,2136423000.0,130234000.0,1426554000.0,709869000.0,-181206000.0,528663000.0,5692466000.0,379233000.0,379233000.0,379233000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q1,2016-01-03,2016-04-02,2017-05-03 16:08:15+00:00,0.21,0.21,0.11,0.21,9921000.0,80269000.0,80269000.0,0.0,80269000.0,761884000.0,1219140000.0,-649000.0,,,334851000.0,761884000.0,457256000.0,31566000.0,334851000.0,122405000.0,-32215000.0,90190000.0,1219140000.0,386598000.0,386598000.0,386598000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q1TTM,2015-04-05,2016-04-02,,1.18,1.18,0.42,1.18,44913000.0,456488000.0,456488000.0,,456488000.0,3594411000.0,5741768000.0,-3477000.0,,,1519765000.0,3594411000.0,2147357000.0,122714000.0,1519765000.0,627592000.0,-126191000.0,501401000.0,5741768000.0,386598000.0,386598000.0,386598000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,FY,2017-01-01,2017-12-30,2020-02-10 20:04:50+00:00,0.2,0.2,0.15,0.2,453117000.0,73881000.0,75978000.0,-2097000.0,73881000.0,3981959000.0,6471410000.0,-32645000.0,27852000.0,,1725424000.0,3981959000.0,2489451000.0,174435000.0,1753276000.0,736175000.0,-207080000.0,529095000.0,6471410000.0,367680000.0,367680000.0,367680000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q4,2017-10-01,2017-12-30,,-1.02,-1.02,-0.3,-1.01,433313000.0,-372624000.0,-372624000.0,,-372624000.0,1019614000.0,1645175000.0,-12635000.0,27852000.0,,480134000.0,1019614000.0,625561000.0,44251000.0,507986000.0,117575000.0,-56886000.0,60689000.0,1645175000.0,367680000.0,367680000.0,367680000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q3,2017-07-02,2017-09-30,2018-11-01 17:26:16+00:00,0.56,0.56,0.15,0.55,4150000.0,203356000.0,203356000.0,0.0,203356000.0,1120813000.0,1799270000.0,-7043000.0,,,419991000.0,1120813000.0,678457000.0,43917000.0,419991000.0,258466000.0,-50960000.0,207506000.0,1799270000.0,366083000.0,366083000.0,366083000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.22,1.22,0.45,1.22,19804000.0,446505000.0,448602000.0,-2097000.0,446505000.0,2962345000.0,4826235000.0,-20010000.0,,,1245290000.0,2962345000.0,1863890000.0,130184000.0,1245290000.0,618600000.0,-150194000.0,468406000.0,4826235000.0,366083000.0,366083000.0,366083000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q3TTM,2016-10-02,2017-09-30,,1.65,1.65,0.56,1.65,25383000.0,603617000.0,604327000.0,-710000.0,603617000.0,3925519000.0,6401544000.0,-35637000.0,,,1639341000.0,3925519000.0,2476025000.0,171337000.0,1639341000.0,836684000.0,-206974000.0,629710000.0,6401544000.0,366083000.0,366083000.0,366083000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q2,2017-04-02,2017-07-01,2018-08-01 18:36:58+00:00,0.47,0.47,0.15,0.47,10989000.0,172532000.0,172164000.0,368000.0,172532000.0,1000708000.0,1646610000.0,-6422000.0,,,412197000.0,1000708000.0,645902000.0,44130000.0,412197000.0,233705000.0,-50552000.0,183153000.0,1646610000.0,365911000.0,365911000.0,365911000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q2YTD,2017-01-01,2017-07-01,,0.66,0.66,0.3,0.66,15654000.0,243149000.0,245246000.0,-2097000.0,243149000.0,1841532000.0,3026965000.0,-12967000.0,,,825299000.0,1841532000.0,1185433000.0,86267000.0,825299000.0,360134000.0,-99234000.0,260900000.0,3026965000.0,365911000.0,365911000.0,365911000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q2TTM,2016-07-03,2017-07-01,,1.57,1.57,0.53,1.57,31803000.0,574119000.0,573761000.0,358000.0,574119000.0,3916359000.0,6363293000.0,-30153000.0,,,1640364000.0,3916359000.0,2446934000.0,170853000.0,1640364000.0,806570000.0,-201006000.0,605564000.0,6363293000.0,365911000.0,365911000.0,365911000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q1,2017-01-01,2017-04-01,2018-05-01 17:16:18+00:00,0.19,0.19,0.15,0.19,4665000.0,70617000.0,73082000.0,-2465000.0,70617000.0,840824000.0,1380355000.0,-6545000.0,,,413102000.0,840824000.0,539531000.0,42137000.0,413102000.0,126429000.0,-48682000.0,77747000.0,1380355000.0,373218000.0,373218000.0,373218000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q1TTM,2016-04-03,2017-04-01,,1.42,1.42,0.48,1.42,29016000.0,529730000.0,529740000.0,-10000.0,529730000.0,3831091000.0,6189414000.0,-72056000.0,,,1564248000.0,3831091000.0,2358323000.0,163263000.0,1564248000.0,794075000.0,-235319000.0,558756000.0,6189414000.0,373218000.0,373218000.0,373218000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,FY,2017-12-31,2018-12-29,2020-02-10 20:04:50+00:00,1.48,1.48,0.15,1.48,103915000.0,539666000.0,539666000.0,0.0,539666000.0,4150736000.0,6803955000.0,-26395000.0,0.0,,1788568000.0,4150736000.0,2653219000.0,194675000.0,1788568000.0,864651000.0,-221070000.0,643581000.0,6803955000.0,363513000.0,363513000.0,363513000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q4,2018-09-30,2018-12-29,,0.4,0.4,-0.3,0.4,38972000.0,148203000.0,148203000.0,,148203000.0,1066626000.0,1768301000.0,-6779000.0,,,460034000.0,1066626000.0,701675000.0,47687000.0,460034000.0,241641000.0,-54466000.0,187175000.0,1768301000.0,363513000.0,363513000.0,363513000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q3,2018-07-01,2018-09-29,2019-10-31 16:12:03+00:00,0.47,0.47,0.15,0.47,25388000.0,171421000.0,171421000.0,,171421000.0,1136040000.0,1848707000.0,-7285000.0,,,455778000.0,1136040000.0,712667000.0,52795000.0,455778000.0,256889000.0,-60080000.0,196809000.0,1848707000.0,363510000.0,363510000.0,363510000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q3YTD,2017-12-31,2018-09-29,,1.08,1.08,0.45,1.08,64943000.0,391463000.0,391463000.0,,391463000.0,3084110000.0,5035654000.0,-19616000.0,,,1328534000.0,3084110000.0,1951544000.0,146988000.0,1328534000.0,623010000.0,-166604000.0,456406000.0,5035654000.0,363510000.0,363510000.0,363510000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q3TTM,2017-10-01,2018-09-29,,0.06,0.06,0.15,0.07,498256000.0,18839000.0,18839000.0,,18839000.0,4103724000.0,6680829000.0,-32251000.0,27852000.0,,1808668000.0,4103724000.0,2577105000.0,191239000.0,1836520000.0,740585000.0,-223490000.0,517095000.0,6680829000.0,363510000.0,363510000.0,363510000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 09:14:46+00:00,0.39,0.39,0.15,0.39,24430000.0,140633000.0,140633000.0,,140633000.0,1055487000.0,1715443000.0,-6570000.0,,,439893000.0,1055487000.0,659956000.0,48430000.0,439893000.0,220063000.0,-55000000.0,165063000.0,1715443000.0,362011000.0,362011000.0,362011000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q2YTD,2017-12-31,2018-06-30,,0.61,0.61,0.3,0.61,39555000.0,220042000.0,220042000.0,,220042000.0,1948070000.0,3186947000.0,-12331000.0,,,872756000.0,1948070000.0,1238877000.0,94193000.0,872756000.0,366121000.0,-106524000.0,259597000.0,3186947000.0,362011000.0,362011000.0,362011000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q2TTM,2017-07-02,2018-06-30,,0.15,0.15,0.15,0.15,477018000.0,50774000.0,50774000.0,,50774000.0,4088497000.0,6631392000.0,-32009000.0,27852000.0,,1772881000.0,4088497000.0,2542895000.0,182361000.0,1800733000.0,742162000.0,-214370000.0,527792000.0,6631392000.0,362011000.0,362011000.0,362011000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q1,2017-12-31,2018-03-31,2019-05-02 17:06:39+00:00,0.22,0.22,0.15,0.22,15125000.0,79409000.0,79409000.0,,79409000.0,892583000.0,1471504000.0,-5761000.0,,,432863000.0,892583000.0,578921000.0,45763000.0,432863000.0,146058000.0,-51524000.0,94534000.0,1471504000.0,361882000.0,361882000.0,361882000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q1TTM,2017-04-02,2018-03-31,,0.23,0.23,0.15,0.23,463577000.0,82673000.0,82305000.0,368000.0,82673000.0,4033718000.0,6562559000.0,-31861000.0,27852000.0,,1745185000.0,4033718000.0,2528841000.0,178061000.0,1773037000.0,755804000.0,-209922000.0,545882000.0,6562559000.0,361882000.0,361882000.0,361882000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q4,2019-09-29,2019-12-28,,0.5,0.5,-0.3,0.49,9864000.0,177884000.0,177884000.0,,177884000.0,1038723000.0,1751005000.0,-7658000.0,,,475969000.0,1038723000.0,712282000.0,40907000.0,475969000.0,236313000.0,-48565000.0,187748000.0,1751005000.0,364709000.0,364709000.0,364709000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,FY,2018-12-30,2019-12-28,2020-02-10 20:04:50+00:00,1.65,1.65,0.15,1.64,79007000.0,600720000.0,600720000.0,0.0,600720000.0,4247593000.0,6966923000.0,-31424000.0,0.0,,1829600000.0,4247593000.0,2719330000.0,178579000.0,1829600000.0,889730000.0,-210003000.0,679727000.0,6966923000.0,364709000.0,364709000.0,364709000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q3YTD,2018-12-30,2019-09-28,,1.15,1.15,0.45,1.15,69143000.0,422836000.0,422836000.0,,422836000.0,3208870000.0,5215918000.0,-23766000.0,,,1353631000.0,3208870000.0,2007048000.0,137672000.0,1353631000.0,653417000.0,-161438000.0,491979000.0,5215918000.0,364743000.0,364743000.0,364743000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q3TTM,2018-09-30,2019-09-28,,1.55,1.55,0.15,1.55,108115000.0,571039000.0,571039000.0,,571039000.0,4275496000.0,6984219000.0,-30545000.0,,,1813665000.0,4275496000.0,2708723000.0,185359000.0,1813665000.0,895058000.0,-215904000.0,679154000.0,6984219000.0,364743000.0,364743000.0,364743000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q3,2019-06-30,2019-09-28,2019-10-31 16:12:03+00:00,0.51,0.51,0.15,0.51,30823000.0,187776000.0,187776000.0,,187776000.0,1154629000.0,1866967000.0,-8066000.0,,,442582000.0,1154629000.0,712338000.0,43091000.0,442582000.0,269756000.0,-51157000.0,218599000.0,1866967000.0,364743000.0,364743000.0,364743000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q2YTD,2018-12-30,2019-06-29,,0.64,0.64,0.3,0.64,38320000.0,235060000.0,235060000.0,,235060000.0,2054241000.0,3348951000.0,-15700000.0,,,911049000.0,2054241000.0,1294710000.0,94581000.0,911049000.0,383661000.0,-110281000.0,273380000.0,3348951000.0,364637000.0,364637000.0,364637000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q2TTM,2018-07-01,2019-06-29,,1.51,1.51,0.15,1.51,102680000.0,554684000.0,554684000.0,,554684000.0,4256907000.0,6965959000.0,-29764000.0,,,1826861000.0,4256907000.0,2709052000.0,195063000.0,1826861000.0,882191000.0,-224827000.0,657364000.0,6965959000.0,364637000.0,364637000.0,364637000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q2,2019-03-31,2019-06-29,2019-08-02 09:14:46+00:00,0.42,0.42,0.15,0.42,25274000.0,153972000.0,153972000.0,,153972000.0,1086248000.0,1760927000.0,-8249000.0,,,440662000.0,1086248000.0,674679000.0,46522000.0,440662000.0,234017000.0,-54771000.0,179246000.0,1760927000.0,364637000.0,364637000.0,364637000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q1,2018-12-30,2019-03-30,2020-04-30 06:37:35+00:00,0.22,0.22,0.15,0.22,13046000.0,81088000.0,81088000.0,,81088000.0,967993000.0,1588024000.0,-7451000.0,,,470387000.0,967993000.0,620031000.0,48059000.0,470387000.0,149644000.0,-55510000.0,94134000.0,1588024000.0,364570000.0,364570000.0,364570000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q1TTM,2018-04-01,2019-03-30,,1.48,1.48,0.15,1.48,101836000.0,541345000.0,541345000.0,,541345000.0,4226146000.0,6920475000.0,-28085000.0,,,1826092000.0,4226146000.0,2694329000.0,196971000.0,1826092000.0,868237000.0,-225056000.0,643181000.0,6920475000.0,364570000.0,364570000.0,364570000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2020.0,Q1TTM,2019-03-31,2020-03-28,,1.41,1.41,0.15,1.4,64626000.0,511758000.0,511758000.0,,511758000.0,4122330000.0,6695361000.0,-30463000.0,,,1798815000.0,4122330000.0,2573031000.0,167369000.0,1798815000.0,774216000.0,-197832000.0,576384000.0,6695361000.0,393700000.0,393700000.0,393700000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2020.0,Q1,2019-12-29,2020-03-28,2020-04-30 06:37:35+00:00,-0.02,-0.02,0.15,-0.02,-1335000.0,-7874000.0,-7874000.0,,-7874000.0,842730000.0,1316462000.0,-6490000.0,,,439602000.0,842730000.0,473732000.0,36849000.0,439602000.0,34130000.0,-43339000.0,-9209000.0,1316462000.0,393700000.0,393700000.0,393700000.0
