company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2TTM,2012-07-01,2013-06-29,,,164693000.0,1409000.0,91722000.0,,-80736000.0,33239000.0,135000000.0,-235787000.0,-176570000.0,288955000.0,-235787000.0,-176570000.0,288955000.0,-123402000.0,297094000.0,297094000.0,-19125000.0,29961000.0,8800000.0,-60385000.0,,-185984000.0,-135035000.0,-238567000.0,,614000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2,2013-03-31,2013-06-29,,,17353000.0,128000.0,24220000.0,,19618000.0,11218000.0,10000000.0,-118605000.0,-40841000.0,158122000.0,-118605000.0,-40841000.0,158122000.0,-1324000.0,123580000.0,123580000.0,-9296000.0,12811000.0,8400000.0,-18184000.0,,-49291000.0,-115009000.0,-19441000.0,,50000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-08-04 16:46:43+00:00,,59003000.0,276000.0,46919000.0,,-133634000.0,24808000.0,135000000.0,-55764000.0,-89991000.0,62823000.0,-55764000.0,-89991000.0,62823000.0,-82932000.0,167586000.0,167586000.0,-18048000.0,20862000.0,8400000.0,-32113000.0,,-98626000.0,-135017000.0,-69304000.0,,235000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q1TTM,2012-04-01,2013-03-30,,,155544000.0,1339000.0,89935000.0,,-55186000.0,28893000.0,125000000.0,-216578000.0,-156396000.0,303301000.0,-216578000.0,-156396000.0,303301000.0,-69673000.0,280135000.0,280135000.0,-11583000.0,23713000.0,13470000.0,-56630000.0,,-170430000.0,-20035000.0,-317519000.0,,564000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q1,2012-12-30,2013-03-30,2014-05-05 16:36:01+00:00,,41650000.0,148000.0,22699000.0,,-153252000.0,13590000.0,125000000.0,62841000.0,-49150000.0,-95299000.0,62841000.0,-49150000.0,-95299000.0,-81608000.0,44006000.0,44006000.0,-8752000.0,8051000.0,,-13929000.0,,-49335000.0,-20008000.0,-49863000.0,,185000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,FY,2013-12-29,2014-12-27,2017-02-23 17:28:43+00:00,0.0,213637000.0,906000.0,114635000.0,,-74054000.0,28083000.0,355000000.0,-340505000.0,-160282000.0,409178000.0,-340505000.0,-160282000.0,409178000.0,-91609000.0,370885000.0,370885000.0,-2288000.0,14084000.0,,-84061000.0,,-160613000.0,-355114000.0,-298497000.0,,331000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q4,2014-09-28,2014-12-27,,,51564000.0,360000.0,30114000.0,,106756000.0,11622000.0,95000000.0,-202824000.0,-35166000.0,241614000.0,-202824000.0,-35166000.0,241614000.0,3624000.0,112062000.0,112062000.0,-7318000.0,11517000.0,,-21791000.0,,-35188000.0,-245057000.0,-54115000.0,,22000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3YTD,2013-12-29,2014-09-27,2015-11-05 16:45:07+00:00,,162073000.0,546000.0,84521000.0,,-180810000.0,16461000.0,260000000.0,-137681000.0,-125116000.0,167564000.0,-137681000.0,-125116000.0,167564000.0,-95233000.0,258823000.0,258823000.0,5030000.0,2567000.0,,-62270000.0,,-125425000.0,-110057000.0,-244382000.0,,309000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3TTM,2013-09-29,2014-09-27,,,201557000.0,920000.0,111490000.0,,-60447000.0,24755000.0,270000000.0,-214734000.0,-186379000.0,402635000.0,-214734000.0,-186379000.0,402635000.0,1522000.0,354704000.0,354704000.0,-3112000.0,14258000.0,,-80482000.0,,-186834000.0,-160068000.0,-283197000.0,,455000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3,2014-06-29,2014-09-27,,,110767000.0,186000.0,29387000.0,,-106081000.0,3461000.0,150000000.0,33653000.0,-43168000.0,1060000.0,33653000.0,-43168000.0,1060000.0,-8455000.0,76603000.0,76603000.0,1151000.0,-393000.0,,-22000000.0,,-43311000.0,-30000.0,-97385000.0,,143000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2YTD,2013-12-29,2014-06-28,2015-08-05 17:05:54+00:00,,51306000.0,360000.0,55134000.0,,-74729000.0,13000000.0,110000000.0,-171334000.0,-81948000.0,166504000.0,-171334000.0,-81948000.0,166504000.0,-86778000.0,182220000.0,182220000.0,3879000.0,2960000.0,,-40270000.0,,-82114000.0,-110027000.0,-146997000.0,,166000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2TTM,2013-06-30,2014-06-28,,,180306000.0,864000.0,108240000.0,,-6084000.0,26510000.0,160000000.0,-235815000.0,-201280000.0,437362000.0,-235815000.0,-201280000.0,437362000.0,267000.0,342868000.0,342868000.0,-7662000.0,21473000.0,,-76641000.0,,-201688000.0,-160048000.0,-207109000.0,,408000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2,2014-03-30,2014-06-28,,,39312000.0,188000.0,27914000.0,,41570000.0,6028000.0,30000000.0,-156237000.0,-40167000.0,204580000.0,-156237000.0,-40167000.0,204580000.0,8176000.0,133411000.0,133411000.0,1685000.0,2481000.0,,-22187000.0,,-40251000.0,-110017000.0,-62542000.0,,84000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q1,2013-12-29,2014-03-29,2015-05-07 16:10:22+00:00,,11994000.0,172000.0,27220000.0,,-116299000.0,6972000.0,80000000.0,-15097000.0,-41781000.0,-38076000.0,-15097000.0,-41781000.0,-38076000.0,-94954000.0,48809000.0,48809000.0,2194000.0,479000.0,,-18083000.0,,-41863000.0,-10000.0,-84455000.0,,82000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q1TTM,2013-03-31,2014-03-29,,,158347000.0,804000.0,104546000.0,,-28036000.0,31700000.0,140000000.0,-198183000.0,-201954000.0,390904000.0,-198183000.0,-201954000.0,390904000.0,-9233000.0,333037000.0,333037000.0,-18643000.0,31803000.0,8400000.0,-72638000.0,,-210728000.0,-165040000.0,-164008000.0,,374000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,FY,2014-12-28,2015-12-26,2018-02-22 17:02:48+00:00,0.0,226968000.0,2283000.0,123569000.0,,-97487000.0,41689000.0,680000000.0,-207621000.0,-235912000.0,456212000.0,-207621000.0,-235912000.0,456212000.0,12679000.0,410395000.0,410395000.0,19735000.0,-2997000.0,,-103101000.0,,-236496000.0,-530507000.0,-292705000.0,,584000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q4,2015-09-27,2015-12-26,,,51483000.0,589000.0,32825000.0,,46444000.0,5335000.0,155000000.0,-127482000.0,-72815000.0,212758000.0,-127482000.0,-72815000.0,212758000.0,12461000.0,111712000.0,111712000.0,21777000.0,-16993000.0,,-26886000.0,,-73028000.0,-195189000.0,-48749000.0,,213000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3YTD,2014-12-28,2015-09-26,2016-11-03 18:59:43+00:00,,175485000.0,1694000.0,90744000.0,,-143931000.0,36354000.0,525000000.0,-80139000.0,-163097000.0,243454000.0,-80139000.0,-163097000.0,243454000.0,218000.0,298683000.0,298683000.0,-2042000.0,13996000.0,,-76215000.0,,-163468000.0,-335318000.0,-243956000.0,,371000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3TTM,2014-09-28,2015-09-26,,,227049000.0,2054000.0,120858000.0,,-37175000.0,47976000.0,620000000.0,-282963000.0,-198263000.0,485068000.0,-282963000.0,-198263000.0,485068000.0,3842000.0,410745000.0,410745000.0,-9360000.0,25513000.0,,-98006000.0,,-198656000.0,-580375000.0,-298071000.0,,393000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3,2015-06-28,2015-09-26,,,118118000.0,1000000.0,30149000.0,,-108460000.0,5888000.0,345000000.0,51380000.0,-66384000.0,10039000.0,51380000.0,-66384000.0,10039000.0,-4965000.0,87312000.0,87312000.0,1038000.0,2191000.0,,-27164000.0,,-66454000.0,-155119000.0,-119416000.0,,70000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2YTD,2014-12-28,2015-06-27,2016-08-04 17:20:12+00:00,,57367000.0,694000.0,60595000.0,,-35471000.0,30466000.0,180000000.0,-131519000.0,-96713000.0,233415000.0,-131519000.0,-96713000.0,233415000.0,5183000.0,211371000.0,211371000.0,-3080000.0,11805000.0,,-49051000.0,,-97014000.0,-180199000.0,-124540000.0,,301000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2TTM,2014-06-29,2015-06-27,,,219698000.0,1240000.0,120096000.0,,-34796000.0,45549000.0,425000000.0,-300690000.0,-175047000.0,476089000.0,-300690000.0,-175047000.0,476089000.0,352000.0,400036000.0,400036000.0,-9247000.0,22929000.0,,-92842000.0,,-175513000.0,-425286000.0,-276040000.0,,466000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2,2015-03-29,2015-06-27,,,48388000.0,230000.0,30313000.0,,13309000.0,9518000.0,70000000.0,-149707000.0,-48211000.0,197102000.0,-149707000.0,-48211000.0,197102000.0,-816000.0,153331000.0,153331000.0,149000.0,4702000.0,,-27223000.0,,-48247000.0,-130109000.0,-76595000.0,,36000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q1,2014-12-28,2015-03-28,2016-05-05 17:10:50+00:00,,8979000.0,464000.0,30282000.0,,-48780000.0,20948000.0,110000000.0,18188000.0,-48502000.0,36313000.0,18188000.0,-48502000.0,36313000.0,5999000.0,58040000.0,58040000.0,-3229000.0,7103000.0,,-21828000.0,,-48767000.0,-50090000.0,-47945000.0,,265000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q1TTM,2014-03-30,2015-03-28,,,210622000.0,1198000.0,117697000.0,,-6535000.0,42059000.0,385000000.0,-307220000.0,-167003000.0,483567000.0,-307220000.0,-167003000.0,483567000.0,9344000.0,380116000.0,380116000.0,-7711000.0,20708000.0,,-87806000.0,,-167517000.0,-405194000.0,-261987000.0,,514000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,FY,2015-12-27,2016-12-31,2019-02-21 17:15:43+00:00,-143610000.0,232258000.0,6124000.0,142958000.0,,46500000.0,41010000.0,945000000.0,-291343000.0,-369265000.0,650711000.0,-291343000.0,-369265000.0,650711000.0,-9897000.0,437120000.0,437120000.0,24133000.0,-843000.0,,-122272000.0,,-226017000.0,-822530000.0,-331708000.0,,362000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q4,2016-09-25,2016-12-31,,-143610000.0,47441000.0,2679000.0,39662000.0,,195243000.0,3589000.0,250000000.0,-164197000.0,-202470000.0,365076000.0,-164197000.0,-202470000.0,365076000.0,-1591000.0,123583000.0,123583000.0,6588000.0,,,-31443000.0,,-58856000.0,-270327000.0,-116016000.0,,-4000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q3YTD,2015-12-27,2016-09-24,2017-11-09 16:54:15+00:00,,184817000.0,3445000.0,103296000.0,,-148743000.0,37421000.0,695000000.0,-127146000.0,-166795000.0,285635000.0,-127146000.0,-166795000.0,285635000.0,-8306000.0,313537000.0,313537000.0,17545000.0,-843000.0,,-90829000.0,,-167161000.0,-552203000.0,-215692000.0,,366000.0
