company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2014.0,Q3,,2014-09-28,2014-10-29 16:05:53+00:00,96069000.0,276675000.0,459213000.0,361000.0,829895000.0,,2102977000.0,101930000.0,724887000.0,299345000.0,979836000.0,199298000.0,247643000.0,,39729000.0,,59648000.0,167656000.0,57624000.0,0.0,407926000.0,301119000.0,441532000.0,3278206000.0,1274313000.0,1906954000.0,856401000.0,1274313000.0,1274313000.0,2003893000.0,3278206000.0,1123609000.0,1147492000.0,0.0,-1236951000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2014.0,Q2,,2014-06-29,2014-08-01 17:01:58+00:00,91513000.0,258694000.0,259676000.0,1333000.0,675221000.0,,2058707000.0,44929000.0,721648000.0,304850000.0,972945000.0,177534000.0,230113000.0,,70126000.0,,87597000.0,332467000.0,36508000.0,0.0,314437000.0,298018000.0,427835000.0,3035055000.0,1080436000.0,1620721000.0,649207000.0,1080436000.0,1080436000.0,1954619000.0,3035055000.0,1184221000.0,1305412000.0,0.0,-1294041000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2014.0,Q1,,2014-03-30,2014-05-07 17:14:57+00:00,86471000.0,293045000.0,215292000.0,1208000.0,518513000.0,,2683761000.0,40349000.0,723259000.0,316984000.0,0.0,164231000.0,210372000.0,,101336000.0,,69676000.0,330178000.0,42516000.0,0.0,267832000.0,848016000.0,573289000.0,3053570000.0,1573613000.0,1631943000.0,1149779000.0,1573613000.0,1573613000.0,1479957000.0,3053570000.0,1211255000.0,330178000.0,0.0,-1379188000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2015.0,FY,,2016-01-03,2017-02-13 18:01:40+00:00,139226000.0,385529000.0,386844000.0,36000.0,768770000.0,0.0,2499360000.0,,752629000.0,273621000.0,1015649000.0,270777000.0,342694000.0,,134515000.0,9495000.0,87465000.0,180505000.0,54297000.0,32546000.0,1022765000.0,74929000.0,617450000.0,3687747000.0,1848553000.0,2096823000.0,610494000.0,1848553000.0,1848553000.0,1806648000.0,3687747000.0,1248230000.0,1196154000.0,0.0,-1673608000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2015.0,Q3,,2015-09-27,2015-11-02 16:28:19+00:00,123432000.0,413474000.0,358259000.0,1040000.0,551529000.0,,2456725000.0,43737000.0,756687000.0,286346000.0,1007935000.0,233781000.0,308722000.0,,86827000.0,,84538000.0,173061000.0,80030000.0,32128000.0,918288000.0,102166000.0,887877000.0,3733548000.0,1936567000.0,2210428000.0,583857000.0,1936567000.0,1936567000.0,1764853000.0,3733548000.0,1214398000.0,1180996000.0,,-1439486000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2015.0,Q2,,2015-06-28,2015-07-31 16:27:57+00:00,107884000.0,368611000.0,314722000.0,599000.0,591057000.0,,2390010000.0,51676000.0,724904000.0,288177000.0,1000829000.0,223620000.0,302840000.0,,66723000.0,,82790000.0,183331000.0,83402000.0,,800111000.0,302447000.0,919325000.0,3703125000.0,1793912000.0,2237691000.0,725053000.0,1793912000.0,1793912000.0,1909213000.0,3703125000.0,1162594000.0,1184160000.0,,-1396808000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2015.0,Q1,,2015-03-29,2015-05-01 17:20:23+00:00,106674000.0,350044000.0,296150000.0,2334000.0,533537000.0,,2313793000.0,49105000.0,724904000.0,301302000.0,993777000.0,205184000.0,280628000.0,,63122000.0,,68856000.0,171739000.0,89459000.0,,697864000.0,307427000.0,832952000.0,3499093000.0,1623326000.0,2060281000.0,710251000.0,1623326000.0,1623326000.0,1875767000.0,3499093000.0,1158184000.0,1165516000.0,0.0,-1390665000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2016.0,FY,,2017-01-01,2018-02-12 19:09:09+00:00,138000000.0,381000000.0,342000000.0,-1000000.0,735000000.0,0.0,2735000000.0,,776000000.0,243000000.0,1056000000.0,300000000.0,713000000.0,73000000.0,123000000.0,223000000.0,108000000.0,206000000.0,78000000.0,44000000.0,1485000000.0,2000000.0,824000000.0,4281000000.0,2197000000.0,2318000000.0,705000000.0,2197000000.0,2270000000.0,1967000000.0,4281000000.0,1250000000.0,1262000000.0,0.0,-2022000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2016.0,Q3,,2016-10-02,2016-11-07 19:34:53+00:00,134090000.0,381632000.0,315204000.0,1314000.0,794697000.0,,2739883000.0,,775995000.0,255560000.0,1040765000.0,312242000.0,633856000.0,79530000.0,182122000.0,178311000.0,102458000.0,204273000.0,47696000.0,34257000.0,1361652000.0,1250000.0,741569000.0,4227827000.0,2240147000.0,2277836000.0,628855000.0,2240147000.0,2319677000.0,1873893000.0,4227827000.0,1316135000.0,1245038000.0,,-1862702000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2016.0,Q2,,2016-07-03,2016-08-01 20:18:47+00:00,250670000.0,372480000.0,330326000.0,2318000.0,951662000.0,,2666743000.0,,775995000.0,268469000.0,1031370000.0,311364000.0,511354000.0,84141000.0,186462000.0,,99789000.0,198568000.0,33921000.0,33733000.0,1232764000.0,511000.0,473594000.0,3985090000.0,2055771000.0,2143021000.0,581507000.0,2055771000.0,2139912000.0,1811445000.0,3985090000.0,1330715000.0,1229938000.0,,-1846054000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2016.0,Q1,,2016-04-03,2016-05-09 17:03:43+00:00,154680000.0,402514000.0,326548000.0,1982000.0,754910000.0,,2619557000.0,,776029000.0,269576000.0,1022646000.0,287919000.0,385253000.0,79814000.0,196198000.0,,92852000.0,185526000.0,40273000.0,33383000.0,1112352000.0,,588182000.0,3793706000.0,1991109000.0,2073798000.0,481228000.0,1991109000.0,2070923000.0,1689400000.0,3793706000.0,1334655000.0,1208172000.0,,-1742782000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2017.0,FY,,2017-12-31,2019-02-11 20:06:04+00:00,160000000.0,411000000.0,432000000.0,-1000000.0,1225000000.0,0.0,2835000000.0,,771000000.0,175000000.0,1182000000.0,333000000.0,931000000.0,0.0,88000000.0,144000000.0,312000000.0,360000000.0,91000000.0,220000000.0,2256000000.0,10000000.0,920000000.0,5257000000.0,2749000000.0,2980000000.0,746000000.0,2749000000.0,2749000000.0,2288000000.0,5257000000.0,1346000000.0,1542000000.0,0.0,-2341000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2017.0,Q3,,2017-10-01,2017-10-25 15:32:30+00:00,158000000.0,383000000.0,381000000.0,,1354000000.0,,2893000000.0,,771000000.0,185000000.0,1180000000.0,327000000.0,862000000.0,,117000000.0,124000000.0,306000000.0,222000000.0,54000000.0,124000000.0,2188000000.0,2000000.0,687000000.0,5046000000.0,2855000000.0,2805000000.0,665000000.0,2855000000.0,2855000000.0,2067000000.0,5046000000.0,1379000000.0,1402000000.0,,-2226000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2017.0,Q2,,2017-07-02,2017-08-02 17:51:48+00:00,175000000.0,372000000.0,378000000.0,0.0,1219000000.0,,2838000000.0,,771000000.0,196000000.0,1169000000.0,309000000.0,837000000.0,0.0,103000000.0,124000000.0,308000000.0,212000000.0,69000000.0,80000000.0,2025000000.0,5000000.0,674000000.0,4858000000.0,2715000000.0,2643000000.0,682000000.0,2715000000.0,2715000000.0,2063000000.0,4858000000.0,1378000000.0,1381000000.0,,-2148000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2017.0,Q1,,2017-04-02,2017-05-05 15:40:09+00:00,142000000.0,368000000.0,386000000.0,-1000000.0,981000000.0,,2800000000.0,,771000000.0,207000000.0,1055000000.0,299000000.0,734000000.0,,83000000.0,192000000.0,286000000.0,212000000.0,72000000.0,59000000.0,1897000000.0,1000000.0,797000000.0,4598000000.0,2551000000.0,2517000000.0,721000000.0,2551000000.0,2551000000.0,1988000000.0,4598000000.0,1347000000.0,1267000000.0,,-2145000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2018.0,FY,,2018-12-30,2020-02-10 20:20:21+00:00,184000000.0,514000000.0,513000000.0,-1000000.0,1144000000.0,0.0,3292000000.0,,831000000.0,185000000.0,890000000.0,386000000.0,1075000000.0,87000000.0,70000000.0,,308000000.0,359000000.0,78000000.0,61000000.0,3083000000.0,1107000000.0,2368000000.0,6959000000.0,3758000000.0,4490000000.0,1804000000.0,3758000000.0,3845000000.0,3053000000.0,6959000000.0,1394000000.0,1249000000.0,0.0,-2616000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2018.0,Q3,,2018-09-30,2018-10-23 19:46:12+00:00,156000000.0,433000000.0,450000000.0,-2000000.0,1346000000.0,,3095000000.0,,831000000.0,195000000.0,860000000.0,374000000.0,1060000000.0,91000000.0,86000000.0,22000000.0,325000000.0,352000000.0,66000000.0,218000000.0,2872000000.0,1107000000.0,2043000000.0,6759000000.0,3503000000.0,4262000000.0,1735000000.0,3503000000.0,3594000000.0,2947000000.0,6759000000.0,1437000000.0,1212000000.0,0.0,-2462000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2018.0,Q2,,2018-07-01,2018-07-31 16:45:50+00:00,149000000.0,395000000.0,422000000.0,-1000000.0,1344000000.0,,2941000000.0,,831000000.0,205000000.0,723000000.0,362000000.0,1036000000.0,94000000.0,108000000.0,21000000.0,334000000.0,343000000.0,68000000.0,217000000.0,2673000000.0,625000000.0,1168000000.0,5851000000.0,3257000000.0,3337000000.0,1217000000.0,3257000000.0,3351000000.0,2283000000.0,5851000000.0,1478000000.0,1066000000.0,0.0,-2356000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2018.0,Q1,,2018-04-01,2018-04-25 16:23:26+00:00,151000000.0,400000000.0,388000000.0,-1000000.0,1560000000.0,,2899000000.0,,775000000.0,168000000.0,710000000.0,350000000.0,983000000.0,65000000.0,100000000.0,21000000.0,322000000.0,364000000.0,71000000.0,215000000.0,2464000000.0,620000000.0,813000000.0,5542000000.0,3008000000.0,3194000000.0,1180000000.0,3008000000.0,3073000000.0,2254000000.0,5542000000.0,1365000000.0,1074000000.0,,-2354000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2019.0,FY,,2019-12-29,2020-04-30 19:53:11+00:00,149000000.0,573000000.0,516000000.0,5000000.0,2042000000.0,,3562000000.0,,824000000.0,145000000.0,1141000000.0,359000000.0,889000000.0,,64000000.0,,943000000.0,897000000.0,105000000.0,,4067000000.0,0.0,1372000000.0,7316000000.0,4613000000.0,4451000000.0,665000000.0,4613000000.0,4613000000.0,2703000000.0,7316000000.0,1976000000.0,2038000000.0,,-3021000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2019.0,Q3,,2019-09-29,2019-10-24 18:58:29+00:00,143000000.0,541000000.0,476000000.0,5000000.0,1815000000.0,,3512000000.0,,824000000.0,152000000.0,1131000000.0,417000000.0,875000000.0,0.0,88000000.0,,928000000.0,900000000.0,98000000.0,0.0,3828000000.0,0.0,1351000000.0,7089000000.0,4439000000.0,4222000000.0,619000000.0,4439000000.0,4439000000.0,2650000000.0,7089000000.0,1992000000.0,2031000000.0,,-2906000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2019.0,Q2,,2019-06-30,2019-07-30 18:54:38+00:00,139000000.0,470000000.0,473000000.0,5000000.0,1943000000.0,,3438000000.0,,824000000.0,162000000.0,1120000000.0,420000000.0,854000000.0,0.0,69000000.0,,908000000.0,909000000.0,93000000.0,0.0,3594000000.0,0.0,1230000000.0,6973000000.0,4332000000.0,4156000000.0,612000000.0,4332000000.0,4332000000.0,2641000000.0,6973000000.0,1963000000.0,2029000000.0,,-2705000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2019.0,Q1,,2019-03-31,2019-04-25 21:41:59+00:00,137000000.0,457000000.0,473000000.0,2000000.0,2270000000.0,,3387000000.0,,831000000.0,175000000.0,1112000000.0,412000000.0,852000000.0,85000000.0,87000000.0,,900000000.0,930000000.0,61000000.0,37000000.0,3298000000.0,631000000.0,1345000000.0,7390000000.0,3985000000.0,4545000000.0,1241000000.0,3985000000.0,4070000000.0,3283000000.0,7390000000.0,1993000000.0,2042000000.0,,-2702000000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2020.0,Q1,,2020-03-29,2020-04-30 19:53:11+00:00,130000000.0,472000000.0,425000000.0,6000000.0,1991000000.0,,3633000000.0,,824000000.0,138000000.0,652000000.0,384000000.0,890000000.0,,91000000.0,,994000000.0,920000000.0,136000000.0,,4240000000.0,499000000.0,1341000000.0,7261000000.0,4635000000.0,4324000000.0,1054000000.0,4635000000.0,4635000000.0,2626000000.0,7261000000.0,2047000000.0,1572000000.0,,-3244000000.0
