company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 18:23:47+00:00,,391000000.0,,174000000.0,,0.0,486000000.0,655000000.0,-2663000000.0,1518000000.0,655000000.0,-2663000000.0,1518000000.0,-490000000.0,1677000000.0,931000000.0,931000000.0,-39000000.0,6000000.0,,-216000000.0,61000000.0,-7176000000.0,,-1290000000.0,-8000000.0,,4513000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2TTM,2013-07-01,2014-06-30,,,551000000.0,,520000000.0,,-1695000000.0,486000000.0,-1624000000.0,-212000000.0,2375000000.0,-1624000000.0,-212000000.0,2375000000.0,539000000.0,1368000000.0,1131000000.0,1131000000.0,31000000.0,6000000.0,,-225000000.0,142000000.0,-8055000000.0,,-1389000000.0,-175000000.0,,7843000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2,2014-04-01,2014-06-30,,,126000000.0,,20000000.0,,,486000000.0,273000000.0,-972000000.0,322000000.0,273000000.0,-972000000.0,322000000.0,-377000000.0,429000000.0,292000000.0,292000000.0,-151000000.0,3000000.0,,-78000000.0,35000000.0,-2659000000.0,,-567000000.0,,,1687000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 13:02:18+00:00,,248000000.0,,-87000000.0,,0.0,486000000.0,355000000.0,-1552000000.0,743000000.0,355000000.0,-1552000000.0,743000000.0,-454000000.0,1369000000.0,611000000.0,611000000.0,-66000000.0,3000000.0,,-127000000.0,37000000.0,-4751000000.0,,-1368000000.0,-8000000.0,,3199000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 16:32:49+00:00,,122000000.0,,-107000000.0,,,,82000000.0,-580000000.0,421000000.0,82000000.0,-580000000.0,421000000.0,-77000000.0,940000000.0,319000000.0,319000000.0,85000000.0,,,-49000000.0,2000000.0,-2092000000.0,,-801000000.0,-8000000.0,,1512000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q1TTM,2013-04-01,2014-03-31,,,596000000.0,,667000000.0,,1102000000.0,,-2701000000.0,-126000000.0,3090000000.0,-2701000000.0,-126000000.0,3090000000.0,263000000.0,-740000000.0,1106000000.0,1106000000.0,576000000.0,2000000.0,,-197000000.0,145000000.0,-8938000000.0,,-2520000000.0,-348000000.0,,8812000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 14:54:06+00:00,,523000000.0,,-349000000.0,,5996000000.0,,5835000000.0,-6124000000.0,1599000000.0,5835000000.0,-6124000000.0,1599000000.0,1310000000.0,4230000000.0,1062000000.0,1062000000.0,122000000.0,-15000000.0,,-368000000.0,241000000.0,-13457000000.0,,-3385000000.0,-623000000.0,,7333000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q4,2015-10-01,2015-12-31,,,139000000.0,,-316000000.0,,999000000.0,,2061000000.0,-1943000000.0,188000000.0,2061000000.0,-1943000000.0,188000000.0,306000000.0,1252000000.0,285000000.0,285000000.0,11000000.0,-27000000.0,,-94000000.0,69000000.0,-4943000000.0,,10000000.0,-79000000.0,,3000000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 20:45:28+00:00,,384000000.0,,-33000000.0,,4997000000.0,,3774000000.0,-4181000000.0,1411000000.0,3774000000.0,-4181000000.0,1411000000.0,1004000000.0,2978000000.0,777000000.0,777000000.0,111000000.0,12000000.0,,-274000000.0,172000000.0,-8514000000.0,,-3395000000.0,-544000000.0,,4333000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q3TTM,2014-10-01,2015-09-30,,,516000000.0,,248000000.0,,5068000000.0,,3524000000.0,-5299000000.0,2000000000.0,3524000000.0,-5299000000.0,2000000000.0,225000000.0,3048000000.0,993000000.0,993000000.0,63000000.0,12000000.0,,-357000000.0,180000000.0,-10837000000.0,,-3455000000.0,-792000000.0,,5538000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q3,2015-07-01,2015-09-30,,,132000000.0,,238000000.0,,3749000000.0,,1641000000.0,-1132000000.0,744000000.0,1641000000.0,-1132000000.0,744000000.0,1253000000.0,103000000.0,258000000.0,258000000.0,56000000.0,,,-95000000.0,60000000.0,-2595000000.0,,-1846000000.0,-270000000.0,,1463000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 11:25:48+00:00,,252000000.0,,-271000000.0,,1248000000.0,,2133000000.0,-3049000000.0,667000000.0,2133000000.0,-3049000000.0,667000000.0,-249000000.0,2875000000.0,519000000.0,519000000.0,55000000.0,12000000.0,,-179000000.0,112000000.0,-5919000000.0,,-1549000000.0,-274000000.0,,2870000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q2TTM,2014-07-01,2015-06-30,,,527000000.0,,271000000.0,,1319000000.0,,2183000000.0,-5278000000.0,2031000000.0,2183000000.0,-5278000000.0,2031000000.0,-1064000000.0,3253000000.0,1055000000.0,1055000000.0,34000000.0,15000000.0,,-351000000.0,144000000.0,-10667000000.0,,-1531000000.0,-522000000.0,,5389000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q2,2015-04-01,2015-06-30,,,129000000.0,,-98000000.0,,1248000000.0,,-499000000.0,-2122000000.0,350000000.0,-499000000.0,-2122000000.0,350000000.0,-2271000000.0,-402000000.0,285000000.0,285000000.0,-29000000.0,11000000.0,,-96000000.0,63000000.0,-3553000000.0,,-1088000000.0,-172000000.0,,1431000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:05:52+00:00,,123000000.0,,-173000000.0,,0.0,,2632000000.0,-927000000.0,317000000.0,2632000000.0,-927000000.0,317000000.0,2022000000.0,3277000000.0,234000000.0,234000000.0,84000000.0,1000000.0,,-83000000.0,49000000.0,-2366000000.0,,-461000000.0,-102000000.0,,1439000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q1TTM,2014-04-01,2015-03-31,,,524000000.0,,389000000.0,,71000000.0,486000000.0,2955000000.0,-4128000000.0,2003000000.0,2955000000.0,-4128000000.0,2003000000.0,830000000.0,4084000000.0,1062000000.0,1062000000.0,-88000000.0,7000000.0,,-333000000.0,116000000.0,-9773000000.0,,-1010000000.0,-350000000.0,,5645000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 19:56:24+00:00,,574000000.0,0.0,210000000.0,,3357000000.0,,-1200000000.0,-700000000.0,2037000000.0,-1200000000.0,-700000000.0,2037000000.0,137000000.0,605000000.0,1163000000.0,1163000000.0,-172000000.0,-16000000.0,,-381000000.0,262000000.0,-8817000000.0,,-3926000000.0,-839000000.0,,8117000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q4,2016-10-01,2016-12-31,,,149000000.0,,-189000000.0,,1750000000.0,,1127000000.0,-197000000.0,283000000.0,1127000000.0,-197000000.0,283000000.0,1213000000.0,-254000000.0,295000000.0,295000000.0,-20000000.0,4000000.0,,-97000000.0,48000000.0,-1788000000.0,,-6000000.0,-270000000.0,,1591000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 10:26:25+00:00,,425000000.0,,399000000.0,,1607000000.0,,-2327000000.0,-503000000.0,1754000000.0,-2327000000.0,-503000000.0,1754000000.0,-1076000000.0,859000000.0,868000000.0,868000000.0,-152000000.0,-20000000.0,,-284000000.0,214000000.0,-7029000000.0,,-3920000000.0,-569000000.0,,6526000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q3TTM,2015-10-01,2016-09-30,,,564000000.0,,83000000.0,,2606000000.0,,-266000000.0,-2446000000.0,1942000000.0,-266000000.0,-2446000000.0,1942000000.0,-770000000.0,2111000000.0,1153000000.0,1153000000.0,-141000000.0,-47000000.0,,-378000000.0,283000000.0,-11972000000.0,,-3910000000.0,-648000000.0,,9526000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q3,2016-07-01,2016-09-30,,,158000000.0,,181000000.0,,,,-1182000000.0,573000000.0,610000000.0,-1182000000.0,573000000.0,610000000.0,1000000.0,2044000000.0,320000000.0,320000000.0,-78000000.0,-1000000.0,,-98000000.0,29000000.0,-2091000000.0,,-2912000000.0,-215000000.0,,2664000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 14:14:51+00:00,,267000000.0,,218000000.0,,1607000000.0,,-1145000000.0,-1076000000.0,1144000000.0,-1145000000.0,-1076000000.0,1144000000.0,-1077000000.0,-1185000000.0,548000000.0,548000000.0,-74000000.0,-19000000.0,,-186000000.0,185000000.0,-4938000000.0,,-1008000000.0,-354000000.0,,3862000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q2TTM,2015-07-01,2016-06-30,,,538000000.0,,140000000.0,,6355000000.0,,2557000000.0,-4151000000.0,2076000000.0,2557000000.0,-4151000000.0,2076000000.0,482000000.0,170000000.0,1091000000.0,1091000000.0,-7000000.0,-46000000.0,,-375000000.0,314000000.0,-12476000000.0,,-2844000000.0,-703000000.0,,8325000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q2,2016-04-01,2016-06-30,,,137000000.0,,31000000.0,,1108000000.0,,-89000000.0,-420000000.0,356000000.0,-89000000.0,-420000000.0,356000000.0,-153000000.0,-909000000.0,275000000.0,275000000.0,-159000000.0,-19000000.0,,-92000000.0,72000000.0,-2377000000.0,,2000000.0,-179000000.0,,1957000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 12:45:13+00:00,,130000000.0,,187000000.0,,499000000.0,,-1056000000.0,-656000000.0,788000000.0,-1056000000.0,-656000000.0,788000000.0,-924000000.0,-276000000.0,273000000.0,273000000.0,85000000.0,,,-94000000.0,113000000.0,-2561000000.0,,-1010000000.0,-175000000.0,,1905000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,Q1TTM,2015-04-01,2016-03-31,,,530000000.0,,11000000.0,,6495000000.0,,2147000000.0,-5853000000.0,2070000000.0,2147000000.0,-5853000000.0,2070000000.0,-1636000000.0,677000000.0,1101000000.0,1101000000.0,123000000.0,-16000000.0,,-379000000.0,305000000.0,-13652000000.0,,-3934000000.0,-696000000.0,,7799000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:49:22+00:00,,537000000.0,0.0,5000000.0,,7149000000.0,0.0,-2966000000.0,-801000000.0,2297000000.0,-2966000000.0,-801000000.0,2297000000.0,-1470000000.0,-2146000000.0,1263000000.0,1263000000.0,342000000.0,-29000000.0,,-410000000.0,150000000.0,-5412000000.0,,-6255000000.0,-1275000000.0,,4611000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q4,2017-10-01,2017-12-31,,,127000000.0,,-147000000.0,,3705000000.0,,729000000.0,-802000000.0,293000000.0,729000000.0,-802000000.0,293000000.0,220000000.0,-702000000.0,335000000.0,335000000.0,22000000.0,-7000000.0,,-16000000.0,-44000000.0,-1341000000.0,,-1751000000.0,-500000000.0,,539000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 11:05:18+00:00,,410000000.0,0.0,152000000.0,,3444000000.0,,-3695000000.0,1000000.0,2004000000.0,-3695000000.0,1000000.0,2004000000.0,-1690000000.0,-1444000000.0,928000000.0,928000000.0,320000000.0,-22000000.0,,-394000000.0,194000000.0,-4071000000.0,,-4504000000.0,-775000000.0,,4072000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q3TTM,2016-10-01,2017-09-30,,,559000000.0,,-37000000.0,,5194000000.0,,-2568000000.0,-196000000.0,2287000000.0,-2568000000.0,-196000000.0,2287000000.0,-477000000.0,-1698000000.0,1223000000.0,1223000000.0,300000000.0,-18000000.0,,-491000000.0,242000000.0,-5859000000.0,,-4510000000.0,-1045000000.0,,5663000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q3,2017-07-01,2017-09-30,,,136000000.0,,147000000.0,,1594000000.0,,-1781000000.0,559000000.0,852000000.0,-1781000000.0,559000000.0,852000000.0,-370000000.0,-502000000.0,311000000.0,311000000.0,182000000.0,,,-121000000.0,76000000.0,-1081000000.0,,-2252000000.0,-500000000.0,,1640000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 19:37:42+00:00,,274000000.0,,5000000.0,,1850000000.0,,-1914000000.0,-558000000.0,1152000000.0,-1914000000.0,-558000000.0,1152000000.0,-1320000000.0,-942000000.0,617000000.0,617000000.0,138000000.0,-22000000.0,,-273000000.0,118000000.0,-2990000000.0,,-2252000000.0,-275000000.0,,2432000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q2TTM,2016-07-01,2017-06-30,,,581000000.0,,-3000000.0,,3600000000.0,,-1969000000.0,-182000000.0,2045000000.0,-1969000000.0,-182000000.0,2045000000.0,-106000000.0,848000000.0,1232000000.0,1232000000.0,40000000.0,-19000000.0,,-468000000.0,195000000.0,-6869000000.0,,-5170000000.0,-760000000.0,,6687000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q2,2017-04-01,2017-06-30,,,134000000.0,,-14000000.0,,1850000000.0,,-230000000.0,-433000000.0,420000000.0,-230000000.0,-433000000.0,420000000.0,-243000000.0,-1331000000.0,316000000.0,316000000.0,-64000000.0,-22000000.0,,-100000000.0,48000000.0,-1388000000.0,,-502000000.0,-125000000.0,,955000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 11:40:53+00:00,,140000000.0,,19000000.0,,0.0,,-1684000000.0,-125000000.0,732000000.0,-1684000000.0,-125000000.0,732000000.0,-1077000000.0,389000000.0,301000000.0,301000000.0,202000000.0,0.0,,-173000000.0,70000000.0,-1602000000.0,,-1750000000.0,-150000000.0,,1477000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q1TTM,2016-04-01,2017-03-31,,,584000000.0,,42000000.0,,2858000000.0,,-1828000000.0,-169000000.0,1981000000.0,-1828000000.0,-169000000.0,1981000000.0,-16000000.0,1270000000.0,1191000000.0,1191000000.0,-55000000.0,-16000000.0,,-460000000.0,219000000.0,-7858000000.0,,-4666000000.0,-814000000.0,,7689000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:49:22+00:00,,462000000.0,357000000.0,80000000.0,,22850000000.0,0.0,327000000.0,-3045000000.0,2275000000.0,327000000.0,-3045000000.0,2275000000.0,-443000000.0,-2398000000.0,1759000000.0,1759000000.0,-255000000.0,-36000000.0,,-516000000.0,229000000.0,-7520000000.0,,-17451000000.0,-2122000000.0,,4118000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q4,2018-10-01,2018-12-31,,,107000000.0,,375000000.0,,9300000000.0,,250000000.0,-1211000000.0,1004000000.0,250000000.0,-1211000000.0,1004000000.0,43000000.0,1236000000.0,406000000.0,406000000.0,21000000.0,-1000000.0,,-164000000.0,95000000.0,-2152000000.0,,-9751000000.0,-370000000.0,,941000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 09:24:40+00:00,,355000000.0,357000000.0,-295000000.0,,13550000000.0,0.0,77000000.0,-1834000000.0,1271000000.0,77000000.0,-1834000000.0,1271000000.0,-486000000.0,-3634000000.0,1353000000.0,1353000000.0,-276000000.0,-35000000.0,,-352000000.0,134000000.0,-5368000000.0,,-7700000000.0,-1752000000.0,,3177000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q3TTM,2017-10-01,2018-09-30,,,482000000.0,357000000.0,-442000000.0,,17255000000.0,,806000000.0,-2636000000.0,1564000000.0,806000000.0,-2636000000.0,1564000000.0,-266000000.0,-4336000000.0,1688000000.0,1688000000.0,-254000000.0,-42000000.0,,-368000000.0,90000000.0,-6709000000.0,,-9451000000.0,-2252000000.0,,3716000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q3,2018-07-01,2018-09-30,,,116000000.0,357000000.0,-31000000.0,,4550000000.0,,-282000000.0,-1120000000.0,611000000.0,-282000000.0,-1120000000.0,611000000.0,-791000000.0,-2028000000.0,564000000.0,564000000.0,-122000000.0,-6000000.0,,-117000000.0,84000000.0,-2536000000.0,,-1399000000.0,-1282000000.0,,1059000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 17:06:44+00:00,,239000000.0,,-264000000.0,,9000000000.0,0.0,359000000.0,-714000000.0,660000000.0,359000000.0,-714000000.0,660000000.0,305000000.0,-1606000000.0,789000000.0,789000000.0,-154000000.0,-29000000.0,,-235000000.0,50000000.0,-2832000000.0,,-6301000000.0,-470000000.0,,2118000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q2TTM,2017-07-01,2018-06-30,,,502000000.0,,-264000000.0,,14299000000.0,,-693000000.0,-957000000.0,1805000000.0,-693000000.0,-957000000.0,1805000000.0,155000000.0,-2810000000.0,1435000000.0,1435000000.0,50000000.0,-36000000.0,,-372000000.0,82000000.0,-5254000000.0,,-10304000000.0,-1470000000.0,,4297000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q2,2018-04-01,2018-06-30,,,118000000.0,,-10000000.0,,4650000000.0,,1265000000.0,-670000000.0,506000000.0,1265000000.0,-670000000.0,506000000.0,1101000000.0,-1707000000.0,375000000.0,375000000.0,-37000000.0,-25000000.0,,-117000000.0,60000000.0,-1664000000.0,,-1301000000.0,-235000000.0,,994000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 13:12:50+00:00,,121000000.0,,-254000000.0,,4350000000.0,,-906000000.0,-44000000.0,154000000.0,-906000000.0,-44000000.0,154000000.0,-796000000.0,101000000.0,414000000.0,414000000.0,-117000000.0,-4000000.0,,-118000000.0,-10000000.0,-1168000000.0,,-5000000000.0,-235000000.0,,1124000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q1TTM,2017-04-01,2018-03-31,,,518000000.0,,-268000000.0,,11499000000.0,,-2188000000.0,-720000000.0,1719000000.0,-2188000000.0,-720000000.0,1719000000.0,-1189000000.0,-2434000000.0,1376000000.0,1376000000.0,23000000.0,-33000000.0,,-355000000.0,70000000.0,-4978000000.0,,-9505000000.0,-1360000000.0,,4258000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q4,2019-10-01,2019-12-31,,,105000000.0,,-8000000.0,,-3351000000.0,,-1737000000.0,287000000.0,497000000.0,-1737000000.0,287000000.0,497000000.0,-953000000.0,3170000000.0,389000000.0,389000000.0,-85000000.0,1000000.0,,-174000000.0,96000000.0,-1655000000.0,,-1251000000.0,-132000000.0,,1942000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:49:22+00:00,,426000000.0,0.0,503000000.0,,21724000000.0,490000000.0,-2514000000.0,509000000.0,2581000000.0,-2514000000.0,509000000.0,2581000000.0,576000000.0,2984000000.0,1582000000.0,1582000000.0,-317000000.0,-29000000.0,,-656000000.0,387000000.0,-9780000000.0,,-25926000000.0,-1101000000.0,,10289000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3TTM,2018-10-01,2019-09-30,,,428000000.0,,886000000.0,,34375000000.0,490000000.0,-527000000.0,-989000000.0,3088000000.0,-527000000.0,-989000000.0,3088000000.0,1572000000.0,1050000000.0,1599000000.0,1599000000.0,-211000000.0,-31000000.0,,-646000000.0,386000000.0,-10277000000.0,,-34426000000.0,-1339000000.0,,9288000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3,2019-07-01,2019-09-30,,,109000000.0,,180000000.0,,1651000000.0,,-371000000.0,187000000.0,763000000.0,-371000000.0,187000000.0,763000000.0,579000000.0,-666000000.0,409000000.0,409000000.0,-43000000.0,-2000000.0,,-164000000.0,108000000.0,-1965000000.0,,-601000000.0,-589000000.0,,2152000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 09:24:40+00:00,,321000000.0,0.0,511000000.0,,25075000000.0,490000000.0,-777000000.0,222000000.0,2084000000.0,-777000000.0,222000000.0,2084000000.0,1529000000.0,-186000000.0,1193000000.0,1193000000.0,-232000000.0,-30000000.0,,-482000000.0,291000000.0,-8125000000.0,,-24675000000.0,-969000000.0,,8347000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2TTM,2018-07-01,2019-06-30,,,435000000.0,357000000.0,675000000.0,,37274000000.0,490000000.0,-438000000.0,-2296000000.0,2936000000.0,-438000000.0,-2296000000.0,2936000000.0,202000000.0,-312000000.0,1754000000.0,1754000000.0,-290000000.0,-35000000.0,,-599000000.0,362000000.0,-10848000000.0,,-35224000000.0,-2032000000.0,,8195000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2,2019-04-01,2019-06-30,,,107000000.0,,330000000.0,,11399000000.0,490000000.0,-1785000000.0,1723000000.0,743000000.0,-1785000000.0,1723000000.0,743000000.0,681000000.0,-749000000.0,390000000.0,390000000.0,-176000000.0,-27000000.0,,-159000000.0,92000000.0,-3319000000.0,,-12549000000.0,-190000000.0,,5042000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 17:06:44+00:00,,212000000.0,,331000000.0,,23424000000.0,490000000.0,-406000000.0,35000000.0,1321000000.0,-406000000.0,35000000.0,1321000000.0,950000000.0,480000000.0,784000000.0,784000000.0,-189000000.0,-28000000.0,,-318000000.0,183000000.0,-6160000000.0,,-24074000000.0,-380000000.0,,6195000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 08:41:19+00:00,,105000000.0,,1000000.0,,12025000000.0,,1379000000.0,-1688000000.0,578000000.0,1379000000.0,-1688000000.0,578000000.0,269000000.0,1229000000.0,394000000.0,394000000.0,-13000000.0,-1000000.0,,-159000000.0,91000000.0,-2841000000.0,,-11525000000.0,-190000000.0,,1153000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q1TTM,2018-04-01,2019-03-31,,,446000000.0,357000000.0,335000000.0,,30525000000.0,,2612000000.0,-4689000000.0,2699000000.0,2612000000.0,-4689000000.0,2699000000.0,622000000.0,-1270000000.0,1739000000.0,1739000000.0,-151000000.0,-33000000.0,,-557000000.0,330000000.0,-9193000000.0,,-23976000000.0,-2077000000.0,,4147000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2020.0,Q1TTM,2019-04-01,2020-03-31,,,421000000.0,,581000000.0,,14749000000.0,490000000.0,1741000000.0,-3083000000.0,2790000000.0,1741000000.0,-3083000000.0,2790000000.0,1448000000.0,4310000000.0,1350000000.0,1350000000.0,-231000000.0,-28000000.0,,-669000000.0,669000000.0,-13215000000.0,,-16200000000.0,-911000000.0,,10132000000.0
