company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depreciationexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.82,0.82,0.08,159000000.0,,0.8,,,498000000.0,,-528000000.0,3057000000.0,120000000.0,1160000000.0,1171000000.0,-11000000.0,1078000000.0,3248000000.0,645000000.0,21000000.0,82000000.0,,,998000000.0,,-2531000000.0,2069000000.0,96000000.0,1792000000.0,4000000.0,283000000.0,3531000000.0,1740000000.0,2091000000.0,1669000000.0,5339000000.0,4000000.0,1000000.0,1357100000.0,1388000000.0,1405000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2,2013-04-01,2013-06-30,2013-08-08 17:30:54+00:00,0.18,0.18,0.03,33000000.0,,0.18,,,122000000.0,,152000000.0,754000000.0,65000000.0,267000000.0,268000000.0,-1000000.0,259000000.0,808000000.0,161000000.0,8000000.0,8000000.0,,,1000000.0,,271000000.0,440000000.0,31000000.0,452000000.0,1000000.0,99000000.0,907000000.0,884000000.0,497000000.0,390000000.0,1305000000.0,0.0,49000000.0,1438900000.0,1401000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.41,0.41,0.04,75000000.0,,0.41,,,236000000.0,,308000000.0,1506000000.0,136000000.0,602000000.0,601000000.0,1000000.0,586000000.0,1606000000.0,320000000.0,23000000.0,16000000.0,,,3000000.0,,507000000.0,877000000.0,41000000.0,899000000.0,1000000.0,212000000.0,1818000000.0,1726000000.0,998000000.0,837000000.0,2604000000.0,1000000.0,98000000.0,1438900000.0,1401000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.82,0.82,0.06,195000000.0,,0.81,,,510000000.0,,462000000.0,3085000000.0,291000000.0,1168000000.0,1190000000.0,-22000000.0,1094000000.0,3241000000.0,646000000.0,30000000.0,74000000.0,,,180000000.0,,1037000000.0,2066000000.0,111000000.0,1786000000.0,3000000.0,489000000.0,3730000000.0,3497000000.0,2095000000.0,1700000000.0,5336000000.0,3000000.0,-1000000.0,1438900000.0,1401000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 17:04:52+00:00,0.23,0.23,0.01,42000000.0,,0.23,,,114000000.0,,156000000.0,752000000.0,71000000.0,335000000.0,333000000.0,2000000.0,327000000.0,798000000.0,159000000.0,15000000.0,8000000.0,,,2000000.0,,236000000.0,437000000.0,10000000.0,447000000.0,,113000000.0,911000000.0,842000000.0,501000000.0,447000000.0,1299000000.0,1000000.0,49000000.0,1421700000.0,1413000000.0,1423000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.84,0.84,0.04,238000000.0,,0.83,,,514000000.0,,489000000.0,3144000000.0,306000000.0,1256000000.0,1273000000.0,-17000000.0,1119000000.0,3271000000.0,644000000.0,51000000.0,137000000.0,,,181000000.0,,1015000000.0,2054000000.0,106000000.0,1768000000.0,2000000.0,546000000.0,3817000000.0,3455000000.0,2105000000.0,1787000000.0,5376000000.0,3000000.0,,1421700000.0,1413000000.0,1423000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:01:09+00:00,0.8,0.8,0.18,105000000.0,,0.79,,,548000000.0,,584000000.0,2963000000.0,202000000.0,1147000000.0,1134000000.0,13000000.0,1095000000.0,3280000000.0,655000000.0,27000000.0,52000000.0,,0.0,39000000.0,,967000000.0,1683000000.0,69000000.0,1810000000.0,2000000.0,309000000.0,3589000000.0,3432000000.0,1903000000.0,1682000000.0,5183000000.0,3000000.0,193000000.0,1368800000.0,1375000000.0,1387000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q4,2014-10-01,2014-12-31,,0.14,0.14,0.15,27000000.0,,0.14,,,144000000.0,,120000000.0,741000000.0,46000000.0,208000000.0,211000000.0,-3000000.0,192000000.0,821000000.0,167000000.0,12000000.0,16000000.0,,,33000000.0,,346000000.0,306000000.0,8000000.0,456000000.0,1000000.0,74000000.0,895000000.0,969000000.0,511000000.0,355000000.0,1332000000.0,1000000.0,193000000.0,1368800000.0,1375000000.0,1387000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.66,0.66,0.03,78000000.0,,0.65,,,404000000.0,,464000000.0,2222000000.0,156000000.0,939000000.0,923000000.0,16000000.0,903000000.0,2459000000.0,488000000.0,15000000.0,36000000.0,,,6000000.0,,621000000.0,1377000000.0,61000000.0,1354000000.0,1000000.0,235000000.0,2694000000.0,2463000000.0,1392000000.0,1327000000.0,3851000000.0,2000000.0,,1363600000.0,1378000000.0,1389000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.82,0.82,-0.14,107000000.0,,0.81,,,496000000.0,,615000000.0,2986000000.0,212000000.0,1166000000.0,1164000000.0,2000000.0,1122000000.0,3291000000.0,650000000.0,15000000.0,44000000.0,,,7000000.0,,941000000.0,2051000000.0,140000000.0,1818000000.0,1000000.0,320000000.0,3611000000.0,3409000000.0,1918000000.0,1660000000.0,5209000000.0,3000000.0,-148000000.0,1363600000.0,1378000000.0,1389000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 18:23:47+00:00,0.22,0.22,0.05,26000000.0,,0.22,,,151000000.0,,154000000.0,741000000.0,50000000.0,320000000.0,317000000.0,3000000.0,300000000.0,821000000.0,165000000.0,7000000.0,20000000.0,,,2000000.0,,205000000.0,490000000.0,24000000.0,456000000.0,0.0,76000000.0,897000000.0,826000000.0,497000000.0,468000000.0,1318000000.0,0.0,,1363600000.0,1378000000.0,1389000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.44,0.44,-0.02,52000000.0,,0.43,,,253000000.0,,310000000.0,1481000000.0,106000000.0,619000000.0,606000000.0,13000000.0,603000000.0,1638000000.0,323000000.0,8000000.0,16000000.0,,,4000000.0,,416000000.0,887000000.0,37000000.0,898000000.0,1000000.0,159000000.0,1797000000.0,1637000000.0,895000000.0,859000000.0,2533000000.0,2000000.0,,1390500000.0,1378000000.0,1390000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.81,0.81,-0.16,112000000.0,,0.79,,,469000000.0,,605000000.0,3009000000.0,217000000.0,1139000000.0,1140000000.0,-1000000.0,1107000000.0,3294000000.0,648000000.0,11000000.0,32000000.0,,,7000000.0,,1002000000.0,2003000000.0,134000000.0,1817000000.0,2000000.0,331000000.0,3625000000.0,3467000000.0,1916000000.0,1609000000.0,5210000000.0,4000000.0,-98000000.0,1390500000.0,1378000000.0,1390000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q2,2014-04-01,2014-06-30,2014-08-06 10:31:46+00:00,0.21,0.21,-0.05,25000000.0,,0.21,,,125000000.0,,156000000.0,741000000.0,51000000.0,300000000.0,299000000.0,1000000.0,292000000.0,822000000.0,160000000.0,6000000.0,8000000.0,,,2000000.0,,217000000.0,451000000.0,35000000.0,443000000.0,1000000.0,77000000.0,899000000.0,820000000.0,457000000.0,424000000.0,1279000000.0,0.0,,1390500000.0,1378000000.0,1390000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 16:32:49+00:00,0.23,0.23,0.03,27000000.0,,0.22,,,128000000.0,,154000000.0,740000000.0,55000000.0,319000000.0,307000000.0,12000000.0,311000000.0,816000000.0,163000000.0,2000000.0,8000000.0,,,2000000.0,,199000000.0,436000000.0,2000000.0,455000000.0,,82000000.0,898000000.0,817000000.0,438000000.0,435000000.0,1254000000.0,2000000.0,,1352200000.0,1378000000.0,1390000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.78,0.78,-0.08,120000000.0,,0.76,,,466000000.0,,601000000.0,3022000000.0,231000000.0,1106000000.0,1109000000.0,-3000000.0,1074000000.0,3280000000.0,649000000.0,13000000.0,32000000.0,,,6000000.0,,1056000000.0,1992000000.0,130000000.0,1826000000.0,2000000.0,353000000.0,3633000000.0,3531000000.0,1956000000.0,1575000000.0,5236000000.0,4000000.0,-49000000.0,1352200000.0,1378000000.0,1390000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 14:54:06+00:00,0.75,0.75,0.23,109000000.0,,0.75,,,455000000.0,,564000000.0,2991000000.0,158000000.0,1062000000.0,1075000000.0,-13000000.0,998000000.0,3307000000.0,664000000.0,29000000.0,64000000.0,,28000000.0,43000000.0,,1060000000.0,1840000000.0,241000000.0,1883000000.0,1000000.0,296000000.0,3603000000.0,3607000000.0,2071000000.0,1530000000.0,5378000000.0,5000000.0,202000000.0,1330700000.0,1325000000.0,1334000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 20:45:28+00:00,0.18,0.18,0.06,27000000.0,,0.18,,,116000000.0,,137000000.0,753000000.0,38000000.0,258000000.0,262000000.0,-4000000.0,242000000.0,836000000.0,167000000.0,7000000.0,16000000.0,,0.0,11000000.0,,258000000.0,490000000.0,60000000.0,470000000.0,0.0,65000000.0,901000000.0,895000000.0,497000000.0,378000000.0,1333000000.0,0.0,,1344400000.0,1319000000.0,1326000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:05:52+00:00,0.16,0.16,0.05,28000000.0,,0.16,,,95000000.0,,145000000.0,728000000.0,43000000.0,234000000.0,236000000.0,-2000000.0,218000000.0,815000000.0,162000000.0,5000000.0,16000000.0,,0.0,10000000.0,,285000000.0,465000000.0,49000000.0,458000000.0,,71000000.0,886000000.0,905000000.0,470000000.0,331000000.0,1285000000.0,3000000.0,,1362500000.0,1346000000.0,1358000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.73,0.73,0.2,106000000.0,,0.73,,,515000000.0,,575000000.0,2951000000.0,190000000.0,1062000000.0,1063000000.0,-1000000.0,1002000000.0,3279000000.0,654000000.0,30000000.0,60000000.0,,,47000000.0,,1053000000.0,1712000000.0,116000000.0,1813000000.0,2000000.0,298000000.0,3577000000.0,3520000000.0,1935000000.0,1578000000.0,5214000000.0,4000000.0,193000000.0,1362500000.0,1346000000.0,1358000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 19:56:24+00:00,0.87,0.87,0.255,117000000.0,,0.87,,,510000000.0,,563000000.0,3207000000.0,196000000.0,-848000000.0,-857000000.0,9000000.0,-848000000.0,3398000000.0,654000000.0,,,,103000000.0,44000000.0,,987000000.0,,262000000.0,1842000000.0,0.0,416000000.0,3814000000.0,3483000000.0,,-347000000.0,3398000000.0,,,-974700000.0,1255000000.0,1261000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:49:22+00:00,1.01,1.01,0.315,156000000.0,,1.0,,,619000000.0,,596000000.0,3338000000.0,212000000.0,-699000000.0,-721000000.0,22000000.0,-699000000.0,3539000000.0,665000000.0,,,,75000000.0,53000000.0,,952000000.0,,150000000.0,1874000000.0,5000000.0,448000000.0,3987000000.0,3491000000.0,,-102000000.0,3539000000.0,,,-692100000.0,1186000000.0,1198000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 11:05:18+00:00,0.25,0.25,0.09,42000000.0,,0.25,,,138000000.0,,148000000.0,851000000.0,53000000.0,311000000.0,312000000.0,-1000000.0,295000000.0,915000000.0,172000000.0,,16000000.0,464000000.0,,13000000.0,,217000000.0,,76000000.0,464000000.0,2000000.0,97000000.0,1012000000.0,853000000.0,,-14000000.0,915000000.0,,,1180000000.0,1182000000.0,1193000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:49:22+00:00,1.55,1.55,0.46,250000000.0,,1.54,,,387000000.0,,625000000.0,3698000000.0,322000000.0,-260000000.0,-451000000.0,191000000.0,-260000000.0,3735000000.0,660000000.0,,,,56000000.0,70000000.0,,963000000.0,,229000000.0,1947000000.0,30000000.0,658000000.0,4393000000.0,3570000000.0,,-64000000.0,3735000000.0,,,-167700000.0,1092000000.0,1102000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q4,2018-10-01,2018-12-31,,0.38,0.38,,80000000.0,,0.37,,,85000000.0,,160000000.0,981000000.0,93000000.0,72000000.0,-119000000.0,191000000.0,72000000.0,914000000.0,168000000.0,,,,56000000.0,17000000.0,,217000000.0,,95000000.0,468000000.0,15000000.0,244000000.0,1158000000.0,853000000.0,,-34000000.0,914000000.0,,,-167700000.0,1092000000.0,1102000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 09:24:40+00:00,0.5,0.5,,64000000.0,14000000.0,0.5,,,85000000.0,,155000000.0,940000000.0,84000000.0,-149000000.0,-149000000.0,,-149000000.0,956000000.0,163000000.0,,,,,17000000.0,,286000000.0,,84000000.0,473000000.0,8000000.0,156000000.0,1112000000.0,936000000.0,,-64000000.0,956000000.0,,,-298000000.0,1086000000.0,1095000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.17,1.17,,170000000.0,,1.17,,,302000000.0,,465000000.0,2717000000.0,229000000.0,-332000000.0,-332000000.0,,-332000000.0,2821000000.0,492000000.0,,,,,53000000.0,,746000000.0,,134000000.0,1479000000.0,15000000.0,414000000.0,3235000000.0,2717000000.0,,-30000000.0,2821000000.0,,,-298000000.0,1086000000.0,1095000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 17:06:44+00:00,0.32,0.32,,57000000.0,-14000000.0,0.32,,,89000000.0,,156000000.0,903000000.0,73000000.0,-106000000.0,-106000000.0,,-106000000.0,940000000.0,165000000.0,,,,,17000000.0,,235000000.0,,60000000.0,511000000.0,6000000.0,136000000.0,1076000000.0,897000000.0,,-17000000.0,940000000.0,,,-331300000.0,1119000000.0,1128000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.67,0.67,,106000000.0,-14000000.0,0.67,,,217000000.0,,310000000.0,1777000000.0,145000000.0,-183000000.0,-183000000.0,,-183000000.0,1865000000.0,329000000.0,,,,,36000000.0,,460000000.0,,50000000.0,1006000000.0,7000000.0,258000000.0,2123000000.0,1781000000.0,,34000000.0,1865000000.0,,,-331300000.0,1119000000.0,1128000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 13:12:50+00:00,0.35,0.35,0.09,49000000.0,,0.35,,,128000000.0,,154000000.0,874000000.0,72000000.0,-77000000.0,-77000000.0,,-77000000.0,925000000.0,164000000.0,,,,,19000000.0,,225000000.0,,-10000000.0,495000000.0,1000000.0,122000000.0,1047000000.0,884000000.0,,51000000.0,925000000.0,,,-220000000.0,1127000000.0,1141000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q4,2019-10-01,2019-12-31,,0.38,0.38,,98000000.0,1000000.0,0.37,,,98000000.0,,155000000.0,955000000.0,70000000.0,-697000000.0,-697000000.0,,-697000000.0,897000000.0,161000000.0,,,,43000000.0,10000000.0,-502000000.0,248000000.0,,96000000.0,488000000.0,12000000.0,223000000.0,1120000000.0,898000000.0,-502000000.0,-599000000.0,395000000.0,,,-353600000.0,995000000.0,999000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:49:22+00:00,1.51,1.51,0.59,447000000.0,,1.5,,,403000000.0,,643000000.0,3937000000.0,351000000.0,-534000000.0,-534000000.0,0.0,-534000000.0,3745000000.0,646000000.0,,,,43000000.0,59000000.0,,927000000.0,,387000000.0,1916000000.0,53000000.0,894000000.0,4639000000.0,3489000000.0,,-131000000.0,3745000000.0,,,-353600000.0,995000000.0,999000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.13,1.13,,349000000.0,-1000000.0,1.13,,,305000000.0,,488000000.0,2982000000.0,281000000.0,163000000.0,163000000.0,,163000000.0,2848000000.0,485000000.0,,,,,49000000.0,502000000.0,679000000.0,,291000000.0,1428000000.0,41000000.0,671000000.0,3519000000.0,2591000000.0,502000000.0,468000000.0,3350000000.0,,,-382100000.0,988000000.0,991000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.51,1.51,,429000000.0,-1000000.0,1.5,,,390000000.0,,648000000.0,3963000000.0,374000000.0,235000000.0,44000000.0,191000000.0,235000000.0,3762000000.0,653000000.0,,,,56000000.0,66000000.0,502000000.0,896000000.0,,386000000.0,1896000000.0,56000000.0,915000000.0,4677000000.0,3444000000.0,502000000.0,434000000.0,4264000000.0,,,-382100000.0,988000000.0,991000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 09:24:40+00:00,0.39,0.39,,116000000.0,10000000.0,0.39,,,107000000.0,,160000000.0,988000000.0,83000000.0,-149000000.0,-149000000.0,,-149000000.0,947000000.0,163000000.0,,,,,12000000.0,,227000000.0,,108000000.0,481000000.0,14000000.0,213000000.0,1160000000.0,881000000.0,,-42000000.0,947000000.0,,,-382100000.0,988000000.0,991000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.74,0.74,,233000000.0,-11000000.0,0.74,,,198000000.0,,328000000.0,1994000000.0,198000000.0,312000000.0,312000000.0,,312000000.0,1901000000.0,322000000.0,,,,,37000000.0,502000000.0,452000000.0,,183000000.0,947000000.0,27000000.0,458000000.0,2359000000.0,1710000000.0,502000000.0,510000000.0,2403000000.0,,,-221600000.0,1010000000.0,1012000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.62,1.62,,377000000.0,3000000.0,1.61,,,368000000.0,,643000000.0,3915000000.0,375000000.0,235000000.0,44000000.0,191000000.0,235000000.0,3771000000.0,653000000.0,,,,56000000.0,71000000.0,502000000.0,955000000.0,,362000000.0,1888000000.0,50000000.0,858000000.0,4629000000.0,3499000000.0,502000000.0,412000000.0,4273000000.0,,,-221600000.0,1010000000.0,1012000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 17:06:44+00:00,0.37,0.37,,125000000.0,-11000000.0,0.37,,,93000000.0,,163000000.0,1010000000.0,96000000.0,-82000000.0,-82000000.0,,-82000000.0,953000000.0,164000000.0,,,,,15000000.0,,228000000.0,,92000000.0,469000000.0,14000000.0,235000000.0,1188000000.0,850000000.0,,11000000.0,953000000.0,,,-221600000.0,1010000000.0,1012000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 08:41:19+00:00,0.37,0.37,0.14,108000000.0,,0.37,,,105000000.0,,165000000.0,984000000.0,102000000.0,394000000.0,394000000.0,,394000000.0,948000000.0,158000000.0,,,,,22000000.0,502000000.0,224000000.0,,91000000.0,478000000.0,13000000.0,223000000.0,1171000000.0,860000000.0,502000000.0,499000000.0,1450000000.0,,,1064900000.0,1019000000.0,1028000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.57,1.57,,309000000.0,,1.56,,,364000000.0,,636000000.0,3808000000.0,352000000.0,211000000.0,20000000.0,191000000.0,211000000.0,3758000000.0,654000000.0,,,,56000000.0,73000000.0,502000000.0,962000000.0,,330000000.0,1930000000.0,42000000.0,759000000.0,4517000000.0,3546000000.0,502000000.0,384000000.0,4260000000.0,,,1064900000.0,1019000000.0,1028000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 08:41:19+00:00,0.15,0.15,0.155,84000000.0,,0.14,,,42000000.0,,158000000.0,908000000.0,59000000.0,162000000.0,162000000.0,,162000000.0,928000000.0,162000000.0,,,,,13000000.0,485000000.0,207000000.0,,373000000.0,467000000.0,8000000.0,151000000.0,1079000000.0,836000000.0,485000000.0,204000000.0,1413000000.0,,,1080000000.0,957000000.0,961000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.29,1.29,,423000000.0,,1.27,,,340000000.0,,636000000.0,3861000000.0,308000000.0,-766000000.0,-766000000.0,,-766000000.0,3725000000.0,650000000.0,,,,43000000.0,50000000.0,-17000000.0,910000000.0,,669000000.0,1905000000.0,48000000.0,822000000.0,4547000000.0,3465000000.0,-17000000.0,-426000000.0,3708000000.0,,,1080000000.0,957000000.0,961000000.0
