company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2015.0,Q1,2015-01-01,2015-03-31,2016-08-09 17:27:23+00:00,8797000.0,-0.55,0.34,18766000.0,0.34,,5065000.0,29292000.0,29292000.0,28940000.0,352000.0,367340000.0,663319000.0,-598000.0,,,0.0,,214863000.0,367340000.0,295979000.0,18633000.0,35000.0,242426000.0,53553000.0,-19196000.0,34357000.0,663319000.0,-52600000.0,85037823.0,86357006.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2015.0,Q1TTM,2014-04-01,2015-03-31,,34174000.0,2.36,3.25,74649000.0,3.22,,127196000.0,277668000.0,277668000.0,276247000.0,1421000.0,1470292000.0,2648965000.0,-2644000.0,,,,,592620000.0,1470292000.0,1178673000.0,69857000.0,135000.0,701443000.0,477230000.0,-72366000.0,404864000.0,2648965000.0,-52600000.0,85037823.0,86357006.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:41:21+00:00,,2.1,2.1,,2.08,,120200000.0,207900000.0,207900000.0,178200000.0,1600000.0,2075400000.0,3562300000.0,-7900000.0,,,28100000.0,,1053100000.0,2075400000.0,1486900000.0,97800000.0,,1053100000.0,433800000.0,-105700000.0,328100000.0,3562300000.0,84900000.0,84900000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q4,2016-10-01,2016-12-31,,-102311000.0,0.15,0.15,-94079000.0,0.15,,17576000.0,18902000.0,18902000.0,12691000.0,217000.0,612776000.0,906354000.0,-7463000.0,,,5994000.0,,421316000.0,612776000.0,293578000.0,24660000.0,-51000.0,224926000.0,68652000.0,-32174000.0,36478000.0,906354000.0,84900000.0,84900000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:59:58+00:00,33128000.0,0.72,0.72,32228000.0,0.72,,37586000.0,65173000.0,65173000.0,61536000.0,378000.0,489923000.0,890144000.0,2932000.0,,,3259000.0,,210348000.0,489923000.0,400221000.0,24711000.0,21000.0,275704000.0,124517000.0,-21758000.0,102759000.0,890144000.0,85500000.0,85044303.0,85570529.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q3YTD,2016-01-01,2016-09-30,,102311000.0,1.95,1.95,94079000.0,1.93,,102624000.0,188998000.0,188998000.0,165509000.0,1383000.0,1462624000.0,2655946000.0,-437000.0,,,22106000.0,,631784000.0,1462624000.0,1193322000.0,73140000.0,51000.0,828174000.0,365148000.0,-73526000.0,291622000.0,2655946000.0,85500000.0,85044303.0,85570529.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q3TTM,2015-10-01,2016-09-30,,75354000.0,4.98,2.78,38603000.0,2.74,,152248000.0,269523000.0,269523000.0,236190000.0,1127000.0,2024673000.0,3544242000.0,4119000.0,,,32206000.0,,889937000.0,2024673000.0,1519569000.0,98192000.0,169000.0,1003894000.0,515675000.0,-93904000.0,421771000.0,3544242000.0,85500000.0,85044303.0,85570529.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 17:11:36+00:00,50909000.0,0.44,0.44,31711000.0,0.43,,27002000.0,46230000.0,46230000.0,37293000.0,196000.0,488950000.0,891621000.0,-2118000.0,,,8741000.0,,220343000.0,488950000.0,402671000.0,24367000.0,9000.0,302963000.0,99708000.0,-26476000.0,73232000.0,891621000.0,84800000.0,84893263.0,85760686.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q2YTD,2016-01-01,2016-06-30,,69183000.0,1.23,1.23,61851000.0,1.21,,65038000.0,123825000.0,123825000.0,103973000.0,1005000.0,972701000.0,1765802000.0,-3369000.0,,,18847000.0,,421436000.0,972701000.0,793101000.0,48429000.0,30000.0,552470000.0,240631000.0,-51768000.0,188863000.0,1765802000.0,84800000.0,84893263.0,85760686.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q2TTM,2015-07-01,2016-06-30,,51465000.0,4.48,2.88,24626000.0,2.83,,154380000.0,274256000.0,274256000.0,244103000.0,1206000.0,1939668000.0,3372694000.0,-567000.0,,,28947000.0,,837021000.0,1939668000.0,1433026000.0,90867000.0,156000.0,913112000.0,519914000.0,-91278000.0,428636000.0,3372694000.0,84800000.0,84893263.0,85760686.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 16:23:22+00:00,18274000.0,0.79,0.79,30140000.0,0.78,,38036000.0,77595000.0,77595000.0,66680000.0,809000.0,483751000.0,874181000.0,-1251000.0,,,10106000.0,,201093000.0,483751000.0,390430000.0,24062000.0,21000.0,249507000.0,140923000.0,-25292000.0,115631000.0,874181000.0,84400000.0,84705000.0,85845501.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2016.0,Q1TTM,2015-04-01,2016-03-31,,9477000.0,4.36,3.47,11374000.0,3.42,,175871000.0,316303000.0,316303000.0,294640000.0,1457000.0,1847511000.0,3196762000.0,-53000.0,,,20206000.0,,753430000.0,1847511000.0,1349251000.0,82929000.0,186000.0,774281000.0,574970000.0,-82796000.0,492174000.0,3196762000.0,84400000.0,84705000.0,85845501.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 13:10:13+00:00,,0.27,0.27,,0.27,65000000.0,-150900000.0,43000000.0,43000000.0,23400000.0,600000.0,2118200000.0,3580700000.0,-6600000.0,9500000.0,,19000000.0,,1395600000.0,2118200000.0,1462500000.0,93700000.0,,1470100000.0,-7600000.0,-100300000.0,-107900000.0,3580700000.0,86700000.0,85300000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q4,2017-10-01,2017-12-31,,,0.96,0.96,,0.98,65000000.0,-136300000.0,89600000.0,89600000.0,83300000.0,400000.0,543800000.0,887800000.0,-1100000.0,9500000.0,,5900000.0,,292900000.0,543800000.0,344000000.0,22200000.0,,367400000.0,-23400000.0,-23300000.0,-46700000.0,887800000.0,86700000.0,85300000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:32:30+00:00,,0.42,0.42,,0.41,,27800000.0,39000000.0,39000000.0,35500000.0,,514700000.0,882800000.0,-2300000.0,,,3500000.0,,274500000.0,514700000.0,368100000.0,24500000.0,,274500000.0,93600000.0,-26800000.0,66800000.0,882800000.0,84500000.0,85300000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q3YTD,2017-01-01,2017-09-30,,,-0.69,-0.69,,-0.71,,-14600000.0,-46600000.0,-46600000.0,-59900000.0,200000.0,1574400000.0,2692900000.0,-5500000.0,,,13100000.0,,1102700000.0,1574400000.0,1118500000.0,71500000.0,,1102700000.0,15800000.0,-77000000.0,-61200000.0,2692900000.0,84500000.0,85300000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q3TTM,2016-10-01,2017-09-30,,-102311000.0,-0.54,-0.54,-94079000.0,-0.56,,2976000.0,-27698000.0,-27698000.0,-47209000.0,417000.0,2187176000.0,3599254000.0,-12963000.0,,,19094000.0,,1524016000.0,2187176000.0,1412078000.0,96160000.0,-51000.0,1327626000.0,84452000.0,-109174000.0,-24722000.0,3599254000.0,84500000.0,85300000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:32:03+00:00,,-1.74,-1.74,,-1.74,,-73500000.0,-144200000.0,-144200000.0,-148800000.0,-200000.0,536000000.0,917700000.0,-1700000.0,,,4800000.0,,574000000.0,536000000.0,381700000.0,23700000.0,,574000000.0,-192300000.0,-25400000.0,-217700000.0,917700000.0,85500000.0,85300000.0,85300000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q2YTD,2017-01-01,2017-06-30,,,-1.11,-1.11,,-1.12,,-42400000.0,-85600000.0,-85600000.0,-95400000.0,200000.0,1059700000.0,1810100000.0,-3200000.0,,,9600000.0,,828200000.0,1059700000.0,750400000.0,47000000.0,,828200000.0,-77800000.0,-50200000.0,-128000000.0,1810100000.0,85500000.0,85300000.0,85300000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q2TTM,2016-07-01,2017-06-30,,-69183000.0,-0.24,-0.24,-61851000.0,-0.25,,12762000.0,-1525000.0,-1525000.0,-21173000.0,795000.0,2162399000.0,3606598000.0,-7731000.0,,,18853000.0,,1459864000.0,2162399000.0,1444199000.0,96371000.0,-30000.0,1328830000.0,115369000.0,-104132000.0,11237000.0,3606598000.0,85500000.0,85300000.0,85300000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:11:57+00:00,,0.63,0.63,,0.62,,31100000.0,58600000.0,58600000.0,53400000.0,400000.0,523700000.0,892400000.0,-1500000.0,,,4800000.0,,254200000.0,523700000.0,368700000.0,23300000.0,,254200000.0,114500000.0,-24800000.0,89700000.0,892400000.0,84800000.0,85200000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2017.0,Q1TTM,2016-04-01,2017-03-31,,-18274000.0,1.94,1.94,-30140000.0,1.92,,113264000.0,188905000.0,188905000.0,164920000.0,1191000.0,2115349000.0,3580519000.0,-8149000.0,,,22794000.0,,1106207000.0,2115349000.0,1465170000.0,97038000.0,-21000.0,1057793000.0,407377000.0,-105208000.0,302169000.0,3580519000.0,84800000.0,85200000.0,85600000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 13:10:13+00:00,,-2.91,-2.91,,-2.91,358700000.0,-29800000.0,-245600000.0,-245600000.0,-253300000.0,-900000.0,2109900000.0,3485900000.0,-8300000.0,12800000.0,,8600000.0,,1165600000.0,2109900000.0,1376000000.0,106000000.0,,1537100000.0,-161100000.0,-114300000.0,-275400000.0,3485900000.0,87000000.0,87100000.0,87100000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q4,2018-10-01,2018-12-31,,,-3.67,-3.67,,-3.67,358700000.0,-56900000.0,-319200000.0,-319200000.0,-318400000.0,-800000.0,524000000.0,852700000.0,-1500000.0,12800000.0,,,,303100000.0,524000000.0,328700000.0,28700000.0,,674600000.0,-345900000.0,-30200000.0,-376100000.0,852700000.0,87000000.0,87100000.0,87100000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 07:37:25+00:00,,0.2,0.2,,0.2,,10900000.0,23500000.0,23500000.0,17500000.0,,519400000.0,854900000.0,-6200000.0,,,6000000.0,,267200000.0,519400000.0,335500000.0,27700000.0,,267200000.0,68300000.0,-33900000.0,34400000.0,854900000.0,87500000.0,86700000.0,86800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q3YTD,2018-01-01,2018-09-30,,,0.76,0.76,,0.76,,27100000.0,73600000.0,73600000.0,65100000.0,-100000.0,1585900000.0,2633200000.0,-6800000.0,,,8600000.0,,862500000.0,1585900000.0,1047300000.0,77300000.0,,862500000.0,184800000.0,-84100000.0,100700000.0,2633200000.0,87500000.0,86700000.0,86800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1.72,1.72,,1.74,65000000.0,-109200000.0,163200000.0,163200000.0,148400000.0,300000.0,2129700000.0,3521000000.0,-7900000.0,9500000.0,,14500000.0,,1155400000.0,2129700000.0,1391300000.0,99500000.0,,1229900000.0,161400000.0,-107400000.0,54000000.0,3521000000.0,87500000.0,86700000.0,86800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 07:17:19+00:00,,0.31,0.31,,0.31,,9600000.0,27600000.0,27600000.0,26600000.0,-100000.0,530000000.0,883300000.0,-600000.0,,,1100000.0,,290900000.0,530000000.0,353300000.0,24600000.0,,290900000.0,62400000.0,-25200000.0,37200000.0,883300000.0,85800000.0,85600000.0,85800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q2YTD,2018-01-01,2018-06-30,,,0.56,0.56,,0.56,,16200000.0,50100000.0,50100000.0,47600000.0,-100000.0,1066500000.0,1778300000.0,-600000.0,,,2600000.0,,595300000.0,1066500000.0,711800000.0,49600000.0,,595300000.0,116500000.0,-50200000.0,66300000.0,1778300000.0,85800000.0,85600000.0,85800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1.94,1.94,,1.95,65000000.0,-92300000.0,178700000.0,178700000.0,166400000.0,300000.0,2125000000.0,3548900000.0,-4000000.0,9500000.0,,12000000.0,,1162700000.0,2125000000.0,1423900000.0,96300000.0,,1237200000.0,186700000.0,-100300000.0,86400000.0,3548900000.0,85800000.0,85600000.0,85800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:21:45+00:00,,0.25,0.25,,0.25,,6600000.0,22500000.0,22500000.0,21000000.0,,536500000.0,895000000.0,,,,1500000.0,,304400000.0,536500000.0,358500000.0,25000000.0,,304400000.0,54100000.0,-25000000.0,29100000.0,895000000.0,84000000.0,85500000.0,85800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-0.11,-0.11,,-0.1,65000000.0,-175400000.0,6900000.0,6900000.0,-9000000.0,200000.0,2131000000.0,3583300000.0,-5100000.0,9500000.0,,15700000.0,,1445800000.0,2131000000.0,1452300000.0,95400000.0,,1520300000.0,-68000000.0,-100500000.0,-168500000.0,3583300000.0,84000000.0,85500000.0,85800000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q4,2019-10-01,2019-12-31,,,-2.41,-2.41,,-2.41,207400000.0,-8800000.0,-219200000.0,-219200000.0,-219300000.0,100000.0,520400000.0,799900000.0,-2300000.0,108400000.0,-82400000.0,,,244600000.0,520400000.0,279500000.0,27200000.0,,478000000.0,-198500000.0,-29500000.0,-228000000.0,799900000.0,91000000.0,91000000.0,91000000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 13:10:13+00:00,,-3.81,-3.81,,-3.81,228300000.0,-16800000.0,-346000000.0,-346000000.0,-346800000.0,800000.0,2134400000.0,3308900000.0,-9500000.0,103000000.0,,,,1055100000.0,2134400000.0,1174500000.0,141400000.0,,1386400000.0,-211900000.0,-150900000.0,-362800000.0,3308900000.0,91000000.0,91000000.0,91000000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q3YTD,2019-01-01,2019-09-30,,,-1.4,-1.4,,-1.4,20900000.0,-8000000.0,-126800000.0,-126800000.0,-127500000.0,700000.0,1614000000.0,2509000000.0,-7200000.0,-5400000.0,82400000.0,,,810500000.0,1614000000.0,895000000.0,114200000.0,,908400000.0,-13400000.0,-121400000.0,-134800000.0,2509000000.0,91100000.0,91100000.0,91100000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-5.07,-5.07,,-5.07,379600000.0,-64900000.0,-446000000.0,-446000000.0,-445900000.0,-100000.0,2138000000.0,3361700000.0,-8700000.0,7400000.0,82400000.0,,,1113600000.0,2138000000.0,1223700000.0,142900000.0,,1583000000.0,-359300000.0,-151600000.0,-510900000.0,3361700000.0,91100000.0,91100000.0,91100000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 07:37:25+00:00,,-0.65,-0.65,,-0.65,,-8600000.0,-59000000.0,-59000000.0,-59200000.0,200000.0,537800000.0,833100000.0,-3200000.0,,82400000.0,,,247400000.0,537800000.0,295300000.0,29900000.0,,329800000.0,-34500000.0,-33100000.0,-67600000.0,833100000.0,91100000.0,91100000.0,91100000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q2YTD,2019-01-01,2019-06-30,,,-0.75,-0.75,,-0.75,20900000.0,600000.0,-67800000.0,-67800000.0,-68300000.0,500000.0,1076200000.0,1675900000.0,-4000000.0,-5400000.0,,,,563100000.0,1076200000.0,599700000.0,84300000.0,,578600000.0,21100000.0,-88300000.0,-67200000.0,1675900000.0,92400000.0,91000000.0,91000000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-4.22,-4.22,,-4.22,379600000.0,-45400000.0,-363500000.0,-363500000.0,-369200000.0,-300000.0,2119600000.0,3383500000.0,-11700000.0,7400000.0,,6000000.0,,1133400000.0,2119600000.0,1263900000.0,140700000.0,,1520400000.0,-256500000.0,-152400000.0,-408900000.0,3383500000.0,92400000.0,91000000.0,91000000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 07:17:19+00:00,,-0.33,-0.33,,-0.33,0.0,-3000000.0,-30200000.0,-30200000.0,-30500000.0,300000.0,543200000.0,845800000.0,-1800000.0,,,,,277300000.0,543200000.0,302600000.0,56700000.0,,277300000.0,25300000.0,-58500000.0,-33200000.0,845800000.0,92400000.0,91000000.0,91000000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 07:16:41+00:00,,-0.42,-0.42,,-0.42,20900000.0,3600000.0,-37600000.0,-37600000.0,-37800000.0,200000.0,533000000.0,830100000.0,-2200000.0,-5400000.0,,,,285800000.0,533000000.0,297100000.0,27600000.0,,301300000.0,-4200000.0,-29800000.0,-34000000.0,830100000.0,90000000.0,90700000.0,90700000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-3.58,-3.58,,-3.58,379600000.0,-32800000.0,-305700000.0,-305700000.0,-312100000.0,-700000.0,2106400000.0,3421000000.0,-10500000.0,7400000.0,,7100000.0,,1147000000.0,2106400000.0,1314600000.0,108600000.0,,1534000000.0,-219400000.0,-119100000.0,-338500000.0,3421000000.0,90000000.0,90700000.0,90700000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-3.61,-3.61,,-3.61,207400000.0,-58800000.0,-328300000.0,-328300000.0,-329100000.0,800000.0,2099800000.0,3263800000.0,-10200000.0,166700000.0,,,,1028000000.0,2099800000.0,1164000000.0,138800000.0,,1402100000.0,-238100000.0,-149000000.0,-387100000.0,3263800000.0,91400000.0,91300000.0,91300000.0
Stericycle Inc,SRCL,B8PTJH2P0AXSWSMP2136,861878,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 07:16:41+00:00,,-0.22,-0.22,,-0.22,0.0,-38400000.0,-19900000.0,-19900000.0,-20100000.0,200000.0,498400000.0,785000000.0,-2900000.0,58300000.0,,,,258700000.0,498400000.0,286600000.0,25000000.0,,317000000.0,-30400000.0,-27900000.0,-58300000.0,785000000.0,91400000.0,91300000.0,91300000.0
