company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NextEra Energy Inc,NEE,,753308,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 14:06:01+00:00,,0.99,0.99,0.725,463000000.0,0.98,,,153000000.0,430000000.0,430000000.0,,430000000.0,0.0,2153000000.0,3674000000.0,,320000000.0,60000000.0,,,0.0,,2473000000.0,1201000000.0,319000000.0,104000000.0,463000000.0,738000000.0,-155000000.0,583000000.0,3674000000.0,434300000.0,433500000.0,438200000.0
NextEra Energy Inc,NEE,,753308,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 15:44:58+00:00,,6.11,6.11,3.08,2831000000.0,6.06,,2000000.0,1228000000.0,2762000000.0,2762000000.0,,2752000000.0,10000000.0,8596000000.0,17486000000.0,,1395000000.0,0.0,,4000000.0,26000000.0,,9991000000.0,7495000000.0,1211000000.0,569000000.0,2863000000.0,4632000000.0,-642000000.0,3990000000.0,17486000000.0,450400000.0,450500000.0,454000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q4,2015-10-01,2015-12-31,,,1.09,1.09,0.77,749000000.0,1.09,,2000000.0,247000000.0,511000000.0,511000000.0,,507000000.0,4000000.0,2091000000.0,4070000000.0,,342000000.0,-18000000.0,,4000000.0,6000000.0,,2433000000.0,1637000000.0,299000000.0,199000000.0,761000000.0,876000000.0,-118000000.0,758000000.0,4070000000.0,450400000.0,450500000.0,454000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 09:06:55+00:00,,1.94,1.94,0.77,798000000.0,1.93,,,421000000.0,881000000.0,881000000.0,,879000000.0,2000000.0,2291000000.0,4954000000.0,,377000000.0,-16000000.0,,,7000000.0,,2668000000.0,2286000000.0,311000000.0,148000000.0,805000000.0,1481000000.0,-179000000.0,1302000000.0,4954000000.0,453100000.0,454100000.0,456000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3YTD,2015-01-01,2015-09-30,,,5.02,5.02,2.31,2082000000.0,4.97,,,981000000.0,2251000000.0,2251000000.0,,2245000000.0,6000000.0,6505000000.0,13416000000.0,,1053000000.0,18000000.0,,,20000000.0,,7558000000.0,5858000000.0,912000000.0,370000000.0,2102000000.0,3756000000.0,-524000000.0,3232000000.0,13416000000.0,453100000.0,454100000.0,456000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.38,1.38,3.03,2774000000.0,1.37,,,1433000000.0,3134000000.0,3134000000.0,,3128000000.0,6000000.0,8624000000.0,18080000000.0,,1401000000.0,28000000.0,,-27000000.0,20000000.0,,10025000000.0,8055000000.0,1233000000.0,484000000.0,2767000000.0,5288000000.0,-721000000.0,4567000000.0,18080000000.0,453100000.0,454100000.0,456000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 16:19:58+00:00,,1.61,1.61,0.77,737000000.0,1.59,,,274000000.0,720000000.0,720000000.0,,716000000.0,4000000.0,2116000000.0,4358000000.0,,350000000.0,4000000.0,,,9000000.0,,2466000000.0,1892000000.0,280000000.0,124000000.0,746000000.0,1146000000.0,-152000000.0,994000000.0,4358000000.0,444700000.0,445500000.0,449200000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q2YTD,2015-01-01,2015-06-30,,,3.08,3.08,1.54,1284000000.0,3.04,,,560000000.0,1370000000.0,1370000000.0,,1366000000.0,4000000.0,4214000000.0,8462000000.0,,676000000.0,34000000.0,,,13000000.0,,4890000000.0,3572000000.0,601000000.0,222000000.0,1297000000.0,2275000000.0,-345000000.0,1930000000.0,8462000000.0,444700000.0,445500000.0,449200000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q2TTM,2014-07-01,2015-06-30,,,0.96,0.96,2.99,2758000000.0,0.94,,,1291000000.0,2917000000.0,2917000000.0,,2909000000.0,8000000.0,8671000000.0,17780000000.0,,1395000000.0,54000000.0,,-27000000.0,13000000.0,,10066000000.0,7714000000.0,1238000000.0,422000000.0,2744000000.0,4970000000.0,-762000000.0,4208000000.0,17780000000.0,444700000.0,445500000.0,449200000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 13:02:47+00:00,,1.47,1.47,0.77,547000000.0,1.45,,,286000000.0,650000000.0,650000000.0,,650000000.0,0.0,2098000000.0,4104000000.0,,326000000.0,30000000.0,,,4000000.0,,2424000000.0,1680000000.0,321000000.0,98000000.0,551000000.0,1129000000.0,-193000000.0,936000000.0,4104000000.0,442200000.0,442300000.0,448800000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q1TTM,2014-04-01,2015-03-31,,,0.48,0.48,2.95,2635000000.0,0.47,,,1309000000.0,2689000000.0,2689000000.0,,2685000000.0,4000000.0,8696000000.0,17451000000.0,,1368000000.0,83000000.0,,-27000000.0,4000000.0,,10064000000.0,7387000000.0,1263000000.0,403000000.0,2612000000.0,4775000000.0,-777000000.0,3998000000.0,17451000000.0,442200000.0,442300000.0,448800000.0
NextEra Energy Inc,NEE,,753308,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 17:22:00+00:00,,6.27,6.27,3.48,3120000000.0,6.24,,7000000.0,1379000000.0,2999000000.0,2999000000.0,,2906000000.0,93000000.0,7521000000.0,16138000000.0,,1343000000.0,352000000.0,,-447000000.0,135000000.0,,8864000000.0,7274000000.0,1098000000.0,665000000.0,2815000000.0,4459000000.0,-81000000.0,4378000000.0,16138000000.0,463500000.0,463100000.0,465800000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q4,2016-10-01,2016-12-31,,,2.05,2.05,0.87,858000000.0,2.05,,7000000.0,500000000.0,1012000000.0,1012000000.0,,960000000.0,52000000.0,1941000000.0,3681000000.0,,281000000.0,213000000.0,,-189000000.0,6000000.0,,2222000000.0,1459000000.0,-382000000.0,140000000.0,682000000.0,777000000.0,735000000.0,1512000000.0,3681000000.0,463500000.0,463100000.0,465800000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:43:16+00:00,,1.63,1.63,0.87,983000000.0,1.62,,,418000000.0,789000000.0,789000000.0,,753000000.0,36000000.0,2050000000.0,4805000000.0,,374000000.0,116000000.0,,-4000000.0,123000000.0,,2424000000.0,2381000000.0,369000000.0,181000000.0,1102000000.0,1279000000.0,-72000000.0,1207000000.0,4805000000.0,462000000.0,463300000.0,466000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q3YTD,2016-01-01,2016-09-30,,,4.22,4.22,2.61,2262000000.0,4.19,,,879000000.0,1987000000.0,1987000000.0,,1946000000.0,41000000.0,5580000000.0,12457000000.0,,1062000000.0,139000000.0,,-258000000.0,129000000.0,,6642000000.0,5815000000.0,1480000000.0,525000000.0,2133000000.0,3682000000.0,-816000000.0,2866000000.0,12457000000.0,462000000.0,463300000.0,466000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q3TTM,2015-10-01,2016-09-30,,,5.31,5.31,3.38,3011000000.0,5.28,,2000000.0,1126000000.0,2498000000.0,2498000000.0,,2453000000.0,45000000.0,7671000000.0,16527000000.0,,1404000000.0,121000000.0,,-254000000.0,135000000.0,,9075000000.0,7452000000.0,1779000000.0,724000000.0,2894000000.0,4558000000.0,-934000000.0,3624000000.0,16527000000.0,462000000.0,463300000.0,466000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 17:25:32+00:00,,1.17,1.17,0.87,742000000.0,1.16,,,219000000.0,544000000.0,544000000.0,,540000000.0,4000000.0,1803000000.0,3817000000.0,,355000000.0,26000000.0,,-254000000.0,2000000.0,,2158000000.0,1659000000.0,602000000.0,170000000.0,490000000.0,1169000000.0,-406000000.0,763000000.0,3817000000.0,461500000.0,461300000.0,464600000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q2YTD,2016-01-01,2016-06-30,,,2.59,2.59,1.74,1279000000.0,2.57,,,461000000.0,1198000000.0,1198000000.0,,1193000000.0,5000000.0,3530000000.0,7652000000.0,,688000000.0,23000000.0,,-254000000.0,6000000.0,,4218000000.0,3434000000.0,1111000000.0,344000000.0,1031000000.0,2403000000.0,-744000000.0,1659000000.0,7652000000.0,461500000.0,461300000.0,464600000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q2TTM,2015-07-01,2016-06-30,,,5.62,5.62,3.28,2826000000.0,5.59,,2000000.0,1129000000.0,2590000000.0,2590000000.0,,2579000000.0,11000000.0,7912000000.0,16676000000.0,,1407000000.0,-11000000.0,,-250000000.0,19000000.0,,9319000000.0,7357000000.0,1721000000.0,691000000.0,2597000000.0,4760000000.0,-1041000000.0,3719000000.0,16676000000.0,461500000.0,461300000.0,464600000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 15:53:41+00:00,,1.42,1.42,0.87,537000000.0,1.41,,,242000000.0,654000000.0,654000000.0,,653000000.0,1000000.0,1727000000.0,3835000000.0,,333000000.0,-3000000.0,,0.0,4000000.0,,2060000000.0,1775000000.0,509000000.0,174000000.0,541000000.0,1234000000.0,-338000000.0,896000000.0,3835000000.0,459900000.0,460500000.0,463400000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q1TTM,2015-04-01,2016-03-31,,,6.06,6.06,3.18,2821000000.0,6.02,,2000000.0,1184000000.0,2766000000.0,2766000000.0,,2755000000.0,11000000.0,8225000000.0,17217000000.0,,1402000000.0,-33000000.0,,4000000.0,26000000.0,,9627000000.0,7590000000.0,1399000000.0,645000000.0,2853000000.0,4737000000.0,-787000000.0,3950000000.0,17217000000.0,459900000.0,460500000.0,463400000.0
NextEra Energy Inc,NEE,,753308,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 15:24:19+00:00,,11.48,11.48,3.93,3297000000.0,11.39,,446000000.0,446000000.0,5323000000.0,7203000000.0,,5380000000.0,-57000000.0,12624000000.0,17173000000.0,-1880000000.0,3802000000.0,160000000.0,-10517000000.0,-1111000000.0,69000000.0,,16426000000.0,747000000.0,2039000000.0,965000000.0,-7816000000.0,8563000000.0,-914000000.0,7649000000.0,17173000000.0,468800000.0,468800000.0,468800000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q4,2017-10-01,2017-12-31,,,4.6,4.6,0.98,722000000.0,4.55,,446000000.0,-882000000.0,2072000000.0,3952000000.0,,2157000000.0,-85000000.0,7032000000.0,3989000000.0,-1880000000.0,2674000000.0,52000000.0,-10517000000.0,-5000000.0,63000000.0,,9706000000.0,-5717000000.0,868000000.0,312000000.0,-9291000000.0,3574000000.0,-504000000.0,3070000000.0,3989000000.0,468800000.0,468800000.0,468800000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3,2017-07-01,2017-09-30,2018-10-23 16:23:56+00:00,,1.8,1.8,0.9825,1070000000.0,1.79,,,364000000.0,856000000.0,856000000.0,,847000000.0,9000000.0,1993000000.0,4808000000.0,,397000000.0,71000000.0,,-5000000.0,2000000.0,,2390000000.0,2418000000.0,381000000.0,179000000.0,1067000000.0,1351000000.0,-131000000.0,1220000000.0,4808000000.0,470600000.0,469400000.0,473500000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3YTD,2017-01-01,2017-09-30,,,6.88,6.88,2.95,2575000000.0,6.84,,,1328000000.0,3251000000.0,3251000000.0,,3223000000.0,28000000.0,5592000000.0,13184000000.0,,1128000000.0,108000000.0,,-1106000000.0,6000000.0,,6720000000.0,6464000000.0,1171000000.0,653000000.0,1475000000.0,4989000000.0,-410000000.0,4579000000.0,13184000000.0,470600000.0,469400000.0,473500000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3TTM,2016-10-01,2017-09-30,,,8.93,8.93,3.82,3433000000.0,8.89,,7000000.0,1828000000.0,4263000000.0,4263000000.0,,4183000000.0,80000000.0,7533000000.0,16865000000.0,,1409000000.0,321000000.0,,-1295000000.0,12000000.0,,8942000000.0,7923000000.0,789000000.0,793000000.0,2157000000.0,5766000000.0,325000000.0,6091000000.0,16865000000.0,470600000.0,469400000.0,473500000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 16:10:31+00:00,,1.69,1.69,0.9825,886000000.0,1.68,,,289000000.0,804000000.0,804000000.0,,793000000.0,11000000.0,1862000000.0,4404000000.0,,377000000.0,15000000.0,,-1000000.0,4000000.0,,2239000000.0,2165000000.0,430000000.0,232000000.0,889000000.0,1276000000.0,-183000000.0,1093000000.0,4404000000.0,469200000.0,467900000.0,471700000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2YTD,2017-01-01,2017-06-30,,,5.08,5.08,1.97,1505000000.0,5.05,,,964000000.0,2395000000.0,2395000000.0,,2376000000.0,19000000.0,3599000000.0,8376000000.0,,731000000.0,37000000.0,,-1101000000.0,4000000.0,,4330000000.0,4046000000.0,790000000.0,474000000.0,408000000.0,3638000000.0,-279000000.0,3359000000.0,8376000000.0,469200000.0,467900000.0,471700000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2TTM,2016-07-01,2017-06-30,,,8.76,8.76,3.71,3346000000.0,8.72,,7000000.0,1882000000.0,4196000000.0,4196000000.0,,4089000000.0,107000000.0,7590000000.0,16862000000.0,,1386000000.0,366000000.0,,-1294000000.0,133000000.0,,8976000000.0,7886000000.0,777000000.0,795000000.0,2192000000.0,5694000000.0,384000000.0,6078000000.0,16862000000.0,469200000.0,467900000.0,471700000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 16:49:33+00:00,,3.39,3.39,0.9825,619000000.0,3.37,,,675000000.0,1591000000.0,1591000000.0,,1583000000.0,8000000.0,1737000000.0,3972000000.0,,354000000.0,22000000.0,,-1100000000.0,,,2091000000.0,1881000000.0,360000000.0,242000000.0,-481000000.0,2362000000.0,-96000000.0,2266000000.0,3972000000.0,467000000.0,467500000.0,470200000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q1TTM,2016-04-01,2017-03-31,,,8.24,8.24,3.59,3202000000.0,8.2,,7000000.0,1812000000.0,3936000000.0,3936000000.0,,3836000000.0,100000000.0,7531000000.0,16275000000.0,,1364000000.0,377000000.0,,-1547000000.0,131000000.0,,8895000000.0,7380000000.0,949000000.0,733000000.0,1793000000.0,5587000000.0,161000000.0,5748000000.0,16275000000.0,467000000.0,467500000.0,470200000.0
NextEra Energy Inc,NEE,,753308,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 15:24:19+00:00,,14.03,14.03,4.44,6544000000.0,13.88,,11000000.0,2115000000.0,5776000000.0,7947000000.0,,6638000000.0,-862000000.0,11826000000.0,16727000000.0,-2171000000.0,1314000000.0,34000000.0,-10354000000.0,-80000000.0,32000000.0,,13140000000.0,3587000000.0,2039000000.0,4633000000.0,-3847000000.0,7434000000.0,2628000000.0,10062000000.0,16727000000.0,473200000.0,473200000.0,473200000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q4,2018-10-01,2018-12-31,,,0.84,0.84,2.22,3725000000.0,0.85,,11000000.0,514000000.0,314000000.0,2485000000.0,,421000000.0,-107000000.0,6581000000.0,4391000000.0,-2171000000.0,168000000.0,-155000000.0,-10354000000.0,-32000000.0,31000000.0,,6749000000.0,-2358000000.0,1251000000.0,144000000.0,-6619000000.0,4261000000.0,-1262000000.0,2999000000.0,4391000000.0,473200000.0,473200000.0,473200000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q3,2018-07-01,2018-09-30,2019-10-23 15:02:01+00:00,,2.12,2.12,1.11,1132000000.0,2.1,,,125000000.0,941000000.0,941000000.0,,1005000000.0,-64000000.0,1913000000.0,4416000000.0,,409000000.0,78000000.0,,-6000000.0,,,2322000000.0,2094000000.0,168000000.0,188000000.0,1126000000.0,968000000.0,98000000.0,1066000000.0,4416000000.0,474100000.0,473100000.0,477400000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q3YTD,2018-01-01,2018-09-30,,,13.19,13.19,2.22,2819000000.0,13.03,,,1601000000.0,5462000000.0,5462000000.0,,6217000000.0,-755000000.0,5245000000.0,12336000000.0,,1146000000.0,189000000.0,,-48000000.0,1000000.0,,6391000000.0,5945000000.0,788000000.0,4489000000.0,2772000000.0,3173000000.0,3890000000.0,7063000000.0,12336000000.0,474100000.0,473100000.0,477400000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q3TTM,2017-10-01,2018-09-30,,,17.79,17.79,3.2,3541000000.0,17.58,,446000000.0,719000000.0,7534000000.0,9414000000.0,,8374000000.0,-840000000.0,12277000000.0,16325000000.0,-1880000000.0,3820000000.0,241000000.0,-10517000000.0,-53000000.0,64000000.0,,16097000000.0,228000000.0,1656000000.0,4801000000.0,-6519000000.0,6747000000.0,3386000000.0,10133000000.0,16325000000.0,474100000.0,473100000.0,477400000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q2,2018-04-01,2018-06-30,2019-07-24 17:11:43+00:00,,1.66,1.66,,831000000.0,1.61,,,226000000.0,687000000.0,687000000.0,,781000000.0,-94000000.0,1742000000.0,4063000000.0,,371000000.0,74000000.0,,-28000000.0,1000000.0,,2113000000.0,1950000000.0,394000000.0,87000000.0,804000000.0,1146000000.0,-233000000.0,913000000.0,4063000000.0,470500000.0,471100000.0,475200000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q2YTD,2018-01-01,2018-06-30,,,11.07,11.07,1.11,1687000000.0,10.93,,,1476000000.0,4521000000.0,4521000000.0,,5212000000.0,-691000000.0,3332000000.0,7920000000.0,,737000000.0,111000000.0,,-42000000.0,1000000.0,,4069000000.0,3851000000.0,620000000.0,4301000000.0,1646000000.0,2205000000.0,3792000000.0,5997000000.0,7920000000.0,470500000.0,471100000.0,475200000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q2TTM,2017-07-01,2018-06-30,,,17.47,17.47,3.08,3479000000.0,17.27,,446000000.0,958000000.0,7449000000.0,9329000000.0,,8216000000.0,-767000000.0,12357000000.0,16717000000.0,-1880000000.0,3808000000.0,234000000.0,-10517000000.0,-52000000.0,66000000.0,,16165000000.0,552000000.0,1869000000.0,4792000000.0,-6578000000.0,7130000000.0,3157000000.0,10287000000.0,16717000000.0,470500000.0,471100000.0,475200000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q1,2018-01-01,2018-03-31,2019-04-23 17:18:57+00:00,,9.41,9.41,1.11,856000000.0,9.32,,,1250000000.0,3834000000.0,3834000000.0,,4431000000.0,-597000000.0,1590000000.0,3857000000.0,,366000000.0,37000000.0,,-14000000.0,0.0,,1956000000.0,1901000000.0,226000000.0,4214000000.0,842000000.0,1059000000.0,4025000000.0,5084000000.0,3857000000.0,470900000.0,470700000.0,474300000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q1TTM,2017-04-01,2018-03-31,,,17.5,17.5,4.06,3534000000.0,17.34,,446000000.0,1021000000.0,7566000000.0,9446000000.0,,8228000000.0,-662000000.0,12477000000.0,17058000000.0,-1880000000.0,3814000000.0,175000000.0,-10517000000.0,-25000000.0,69000000.0,,16291000000.0,767000000.0,1905000000.0,4937000000.0,-6493000000.0,7260000000.0,3207000000.0,10467000000.0,17058000000.0,470900000.0,470700000.0,474300000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q4,2019-10-01,2019-12-31,,-1739000000.0,2.0,2.0,2.5,4264000000.0,1.98,,72000000.0,633000000.0,845000000.0,3179000000.0,,976000000.0,-131000000.0,7860000000.0,4587000000.0,-2334000000.0,856000000.0,160000000.0,-10907000000.0,-28000000.0,29000000.0,,8716000000.0,-4129000000.0,782000000.0,254000000.0,-8309000000.0,4180000000.0,-368000000.0,3812000000.0,4587000000.0,482000000.0,482000000.0,482000000.0
NextEra Energy Inc,NEE,,753308,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 15:24:19+00:00,,7.82,7.82,5.0,6740000000.0,7.76,,72000000.0,889000000.0,3388000000.0,5722000000.0,,3769000000.0,-381000000.0,12778000000.0,19204000000.0,-2334000000.0,1825000000.0,495000000.0,-10495000000.0,-406000000.0,35000000.0,,14603000000.0,4601000000.0,2843000000.0,304000000.0,-4054000000.0,8655000000.0,-2044000000.0,6611000000.0,19204000000.0,482000000.0,482000000.0,482000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q3YTD,2019-01-01,2019-09-30,,1739000000.0,5.82,5.82,2.5,2476000000.0,5.78,,,256000000.0,2543000000.0,2543000000.0,,2793000000.0,-250000000.0,4918000000.0,14617000000.0,,969000000.0,335000000.0,412000000.0,-378000000.0,6000000.0,,5887000000.0,8730000000.0,2061000000.0,50000000.0,4255000000.0,4475000000.0,-1676000000.0,2799000000.0,14617000000.0,483000000.0,481900000.0,486000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q3TTM,2018-10-01,2019-09-30,,1739000000.0,6.66,6.66,4.72,6201000000.0,6.63,,11000000.0,770000000.0,2857000000.0,5028000000.0,,3214000000.0,-357000000.0,11499000000.0,19008000000.0,-2171000000.0,1137000000.0,180000000.0,-9942000000.0,-410000000.0,37000000.0,,12636000000.0,6372000000.0,3312000000.0,194000000.0,-2364000000.0,8736000000.0,-2938000000.0,5798000000.0,19008000000.0,483000000.0,481900000.0,486000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 15:02:01+00:00,,1.82,1.82,1.25,1295000000.0,1.81,,,58000000.0,798000000.0,798000000.0,,879000000.0,-81000000.0,2129000000.0,5572000000.0,,553000000.0,63000000.0,,2000000.0,,,2682000000.0,2890000000.0,746000000.0,-54000000.0,1297000000.0,1593000000.0,-737000000.0,856000000.0,5572000000.0,483000000.0,481900000.0,486000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q2YTD,2019-01-01,2019-06-30,,1739000000.0,4.0,4.0,1.25,1181000000.0,3.97,,,198000000.0,1745000000.0,1745000000.0,,1914000000.0,-169000000.0,2789000000.0,9045000000.0,,416000000.0,272000000.0,412000000.0,-380000000.0,6000000.0,,3205000000.0,5840000000.0,1315000000.0,104000000.0,2958000000.0,2882000000.0,-939000000.0,1943000000.0,9045000000.0,478300000.0,478900000.0,482800000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q2TTM,2018-07-01,2019-06-30,,1739000000.0,6.96,6.96,4.58,6038000000.0,6.92,,11000000.0,837000000.0,3000000000.0,5171000000.0,,3340000000.0,-340000000.0,11283000000.0,17852000000.0,-2171000000.0,993000000.0,195000000.0,-9942000000.0,-418000000.0,37000000.0,,12276000000.0,5576000000.0,2734000000.0,436000000.0,-2535000000.0,8111000000.0,-2103000000.0,6008000000.0,17852000000.0,478300000.0,478900000.0,482800000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 17:11:43+00:00,,2.58,2.58,,1181000000.0,2.56,,,124000000.0,1139000000.0,1139000000.0,,1234000000.0,-95000000.0,1974000000.0,4970000000.0,,416000000.0,90000000.0,,-354000000.0,6000000.0,,2390000000.0,2580000000.0,601000000.0,27000000.0,833000000.0,1747000000.0,-484000000.0,1263000000.0,4970000000.0,478300000.0,478900000.0,482800000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:01:38+00:00,1739000000.0,1.42,1.42,1.25,,1.41,,,74000000.0,606000000.0,606000000.0,,680000000.0,-74000000.0,815000000.0,4075000000.0,,,182000000.0,412000000.0,-26000000.0,,,815000000.0,3260000000.0,714000000.0,77000000.0,2125000000.0,1135000000.0,-455000000.0,680000000.0,4075000000.0,478300000.0,478300000.0,478300000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q1TTM,2018-04-01,2019-03-31,,1739000000.0,6.04,6.04,4.58,5688000000.0,5.97,,11000000.0,939000000.0,2548000000.0,4719000000.0,,2887000000.0,-339000000.0,11051000000.0,16945000000.0,-2171000000.0,948000000.0,179000000.0,-9942000000.0,-92000000.0,32000000.0,,11999000000.0,4946000000.0,2527000000.0,496000000.0,-2564000000.0,7510000000.0,-1852000000.0,5658000000.0,16945000000.0,478300000.0,478300000.0,478300000.0
NextEra Energy Inc,NEE,,753308,2020.0,Q1TTM,2019-04-01,2020-03-31,,-70000000.0,7.26,7.26,5.15,6740000000.0,7.21,,72000000.0,580000000.0,3090000000.0,5424000000.0,,3510000000.0,-420000000.0,12793000000.0,19742000000.0,-2334000000.0,1825000000.0,47000000.0,-10501000000.0,-653000000.0,35000000.0,,14618000000.0,5124000000.0,3440000000.0,-104000000.0,-4377000000.0,9501000000.0,-3497000000.0,6004000000.0,19742000000.0,489300000.0,489300000.0,489300000.0
NextEra Energy Inc,NEE,,753308,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:01:38+00:00,1669000000.0,0.86,0.86,1.4,,0.86,,,-235000000.0,308000000.0,308000000.0,,421000000.0,-113000000.0,830000000.0,4613000000.0,,,-266000000.0,406000000.0,-273000000.0,,,830000000.0,3783000000.0,1311000000.0,-331000000.0,1802000000.0,1981000000.0,-1908000000.0,73000000.0,4613000000.0,489300000.0,489300000.0,489300000.0
