company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
NextEra Energy Inc,NEE,,753308,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 15:44:58+00:00,372000000.0,33000000.0,1143000000.0,2831000000.0,,1109000000.0,1298000000.0,6997000000.0,0.0,1897000000.0,-7996000000.0,6079000000.0,1897000000.0,-7996000000.0,6089000000.0,-10000000.0,2752000000.0,2752000000.0,,-985000000.0,761000000.0,99000000.0,-1385000000.0,-9487000000.0,-3511000000.0,-5774000000.0,,4903000000.0,0.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 09:06:55+00:00,280000000.0,,,2082000000.0,,551000000.0,1274000000.0,4912000000.0,,1568000000.0,-5477000000.0,4513000000.0,1568000000.0,-5477000000.0,4513000000.0,604000000.0,2252000000.0,2252000000.0,,-652000000.0,-22000000.0,-24000000.0,-1031000000.0,-6742000000.0,-2496000000.0,-3565000000.0,,3785000000.0,
NextEra Energy Inc,NEE,,753308,2015.0,Q3TTM,2014-10-01,2015-09-30,,366000000.0,46000000.0,1598000000.0,2774000000.0,,1513000000.0,1850000000.0,6172000000.0,,2411000000.0,-7760000000.0,6045000000.0,2411000000.0,-7760000000.0,6045000000.0,696000000.0,3136000000.0,3136000000.0,,-1744000000.0,885000000.0,-374000000.0,-1347000000.0,-8925000000.0,-3288000000.0,-5149000000.0,,4520000000.0,307000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3,2015-07-01,2015-09-30,,102000000.0,,,798000000.0,,465000000.0,644000000.0,2256000000.0,,774000000.0,-1723000000.0,1579000000.0,774000000.0,-1723000000.0,1579000000.0,630000000.0,881000000.0,881000000.0,,-667000000.0,-16000000.0,54000000.0,-348000000.0,-1610000000.0,-914000000.0,-1762000000.0,,747000000.0,
NextEra Energy Inc,NEE,,753308,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:19:58+00:00,178000000.0,,,1284000000.0,,86000000.0,630000000.0,2656000000.0,,794000000.0,-3754000000.0,2934000000.0,794000000.0,-3754000000.0,2934000000.0,-26000000.0,1371000000.0,1371000000.0,,15000000.0,-6000000.0,-78000000.0,-683000000.0,-5132000000.0,-1582000000.0,-1803000000.0,,3038000000.0,
NextEra Energy Inc,NEE,,753308,2015.0,Q2TTM,2014-07-01,2015-06-30,,353000000.0,46000000.0,1598000000.0,2759000000.0,,915000000.0,1221000000.0,4957000000.0,,953000000.0,-7010000000.0,5986000000.0,953000000.0,-7010000000.0,5986000000.0,-71000000.0,2919000000.0,2919000000.0,,-960000000.0,901000000.0,360000000.0,-1314000000.0,-9676000000.0,-3092000000.0,-4812000000.0,,5091000000.0,307000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q2,2015-04-01,2015-06-30,,88000000.0,,,737000000.0,,196000000.0,614000000.0,1837000000.0,,519000000.0,-2190000000.0,1753000000.0,519000000.0,-2190000000.0,1753000000.0,82000000.0,721000000.0,721000000.0,,11000000.0,-6000000.0,-46000000.0,-342000000.0,-3564000000.0,-847000000.0,-1584000000.0,,2267000000.0,
NextEra Energy Inc,NEE,,753308,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 13:02:47+00:00,90000000.0,,,547000000.0,,-110000000.0,16000000.0,819000000.0,,275000000.0,-1564000000.0,1181000000.0,275000000.0,-1564000000.0,1181000000.0,-108000000.0,650000000.0,650000000.0,,4000000.0,,-32000000.0,-341000000.0,-1568000000.0,-735000000.0,-219000000.0,,771000000.0,
NextEra Energy Inc,NEE,,753308,2015.0,Q1TTM,2014-04-01,2015-03-31,,347000000.0,46000000.0,1598000000.0,2635000000.0,,904000000.0,624000000.0,4920000000.0,,400000000.0,-6083000000.0,5664000000.0,400000000.0,-6083000000.0,5664000000.0,-19000000.0,2689000000.0,2689000000.0,,-911000000.0,929000000.0,266000000.0,-1287000000.0,-7690000000.0,-2854000000.0,-4786000000.0,,3888000000.0,307000000.0
NextEra Energy Inc,NEE,,753308,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 17:22:00+00:00,308000000.0,91000000.0,1194000000.0,3120000000.0,,937000000.0,537000000.0,6157000000.0,0.0,2424000000.0,-8046000000.0,6369000000.0,2424000000.0,-8046000000.0,6369000000.0,747000000.0,2999000000.0,2999000000.0,,-995000000.0,1753000000.0,702000000.0,-1612000000.0,-9225000000.0,-3957000000.0,-4411000000.0,,4434000000.0,0.0
NextEra Energy Inc,NEE,,753308,2016.0,Q4,2016-10-01,2016-12-31,,33000000.0,91000000.0,1194000000.0,858000000.0,,219000000.0,9000000.0,759000000.0,,625000000.0,-1063000000.0,1075000000.0,625000000.0,-1063000000.0,1075000000.0,637000000.0,1011000000.0,1011000000.0,,-1046000000.0,1425000000.0,269000000.0,-407000000.0,-1904000000.0,-832000000.0,-1161000000.0,,1404000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:43:16+00:00,275000000.0,,,2262000000.0,0.0,718000000.0,528000000.0,5398000000.0,,1799000000.0,-6983000000.0,5294000000.0,1799000000.0,-6983000000.0,5294000000.0,110000000.0,1988000000.0,1988000000.0,,51000000.0,328000000.0,433000000.0,-1205000000.0,-7321000000.0,-3125000000.0,-3250000000.0,,3030000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q3TTM,2015-10-01,2016-09-30,,367000000.0,33000000.0,1143000000.0,3011000000.0,,1276000000.0,552000000.0,7483000000.0,,2128000000.0,-9502000000.0,6860000000.0,2128000000.0,-9502000000.0,6870000000.0,-504000000.0,2488000000.0,2488000000.0,,-282000000.0,1111000000.0,556000000.0,-1559000000.0,-10066000000.0,-4140000000.0,-5459000000.0,,4148000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q3,2016-07-01,2016-09-30,,87000000.0,,,983000000.0,,522000000.0,485000000.0,1316000000.0,,-527000000.0,-1546000000.0,2024000000.0,-527000000.0,-1546000000.0,2024000000.0,-49000000.0,790000000.0,790000000.0,,-358000000.0,328000000.0,270000000.0,-402000000.0,-1948000000.0,-893000000.0,-2254000000.0,,1025000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 17:25:32+00:00,188000000.0,,,1279000000.0,0.0,196000000.0,43000000.0,4082000000.0,,2326000000.0,-5437000000.0,3270000000.0,2326000000.0,-5437000000.0,3270000000.0,159000000.0,1198000000.0,1198000000.0,,409000000.0,,163000000.0,-803000000.0,-5373000000.0,-2232000000.0,-996000000.0,,2005000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q2TTM,2015-07-01,2016-06-30,,382000000.0,33000000.0,1143000000.0,2826000000.0,,1219000000.0,711000000.0,8423000000.0,,3429000000.0,-9679000000.0,6415000000.0,3429000000.0,-9679000000.0,6425000000.0,175000000.0,2579000000.0,2579000000.0,,-591000000.0,767000000.0,340000000.0,-1505000000.0,-9728000000.0,-4161000000.0,-4967000000.0,,3870000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q2,2016-04-01,2016-06-30,,74000000.0,,,742000000.0,,54000000.0,26000000.0,1138000000.0,,133000000.0,-1756000000.0,1725000000.0,133000000.0,-1756000000.0,1725000000.0,102000000.0,544000000.0,544000000.0,,311000000.0,,39000000.0,-402000000.0,-1921000000.0,-1056000000.0,-629000000.0,,1182000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 15:53:41+00:00,114000000.0,,,537000000.0,0.0,142000000.0,17000000.0,2944000000.0,,2193000000.0,-3681000000.0,1545000000.0,2193000000.0,-3681000000.0,1545000000.0,57000000.0,654000000.0,654000000.0,,98000000.0,,124000000.0,-401000000.0,-3452000000.0,-1176000000.0,-367000000.0,,823000000.0,
NextEra Energy Inc,NEE,,753308,2016.0,Q1TTM,2015-04-01,2016-03-31,,396000000.0,33000000.0,1143000000.0,2821000000.0,,1361000000.0,1299000000.0,9122000000.0,,3815000000.0,-10113000000.0,6443000000.0,3815000000.0,-10113000000.0,6453000000.0,155000000.0,2756000000.0,2756000000.0,,-891000000.0,761000000.0,255000000.0,-1445000000.0,-11371000000.0,-3952000000.0,-5922000000.0,,4955000000.0,
NextEra Energy Inc,NEE,,753308,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 15:24:19+00:00,281000000.0,142000000.0,1186000000.0,2357000000.0,,-427000000.0,55000000.0,8804000000.0,548000000.0,2888000000.0,-8918000000.0,6458000000.0,2888000000.0,-8918000000.0,6458000000.0,428000000.0,5323000000.0,5323000000.0,,-1076000000.0,2833000000.0,23000000.0,-1845000000.0,-8579000000.0,-5208000000.0,-7507000000.0,,3392000000.0,1454000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q4,2017-10-01,2017-12-31,,71000000.0,142000000.0,1186000000.0,-219000000.0,,-1693000000.0,19000000.0,6798000000.0,548000000.0,1126000000.0,-2067000000.0,1129000000.0,1126000000.0,-2067000000.0,1129000000.0,188000000.0,2071000000.0,2071000000.0,,899000000.0,-2703000000.0,23000000.0,-463000000.0,-1755000000.0,-1474000000.0,-3073000000.0,,1167000000.0,-28000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-23 16:23:56+00:00,210000000.0,,,2576000000.0,,1266000000.0,36000000.0,2006000000.0,,1762000000.0,-6851000000.0,5329000000.0,1762000000.0,-6851000000.0,5329000000.0,240000000.0,3252000000.0,3252000000.0,,-1975000000.0,5536000000.0,0.0,-1382000000.0,-6824000000.0,-3734000000.0,-4434000000.0,,2225000000.0,1482000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3TTM,2016-10-01,2017-09-30,,243000000.0,91000000.0,1194000000.0,3434000000.0,,1485000000.0,45000000.0,2765000000.0,,2387000000.0,-7914000000.0,6404000000.0,2387000000.0,-7914000000.0,6404000000.0,877000000.0,4263000000.0,4263000000.0,,-3021000000.0,6961000000.0,269000000.0,-1789000000.0,-8728000000.0,-4566000000.0,-5595000000.0,,3629000000.0,1482000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3,2017-07-01,2017-09-30,,67000000.0,,,1071000000.0,,573000000.0,11000000.0,-2812000000.0,,85000000.0,-1337000000.0,2078000000.0,85000000.0,-1337000000.0,2078000000.0,826000000.0,857000000.0,857000000.0,,-490000000.0,5536000000.0,103000000.0,-462000000.0,-1187000000.0,-1052000000.0,-2188000000.0,,799000000.0,
NextEra Energy Inc,NEE,,753308,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 16:10:31+00:00,143000000.0,,,1505000000.0,,693000000.0,25000000.0,4818000000.0,,1677000000.0,-5514000000.0,3251000000.0,1677000000.0,-5514000000.0,3251000000.0,-586000000.0,2395000000.0,2395000000.0,,-1485000000.0,,-103000000.0,-920000000.0,-5637000000.0,-2682000000.0,-2246000000.0,,1426000000.0,1482000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2TTM,2016-07-01,2017-06-30,,263000000.0,91000000.0,1194000000.0,3346000000.0,,1434000000.0,519000000.0,6893000000.0,,1775000000.0,-8123000000.0,6350000000.0,1775000000.0,-8123000000.0,6350000000.0,2000000.0,4196000000.0,4196000000.0,,-2889000000.0,1753000000.0,436000000.0,-1729000000.0,-9489000000.0,-4407000000.0,-5661000000.0,,3855000000.0,1482000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2,2017-04-01,2017-06-30,,71000000.0,,,886000000.0,-1484000000.0,98000000.0,18000000.0,1888000000.0,,-6000000.0,-1844000000.0,1993000000.0,-6000000.0,-1844000000.0,1993000000.0,143000000.0,804000000.0,804000000.0,,134000000.0,,-68000000.0,-460000000.0,-1496000000.0,-969000000.0,-1452000000.0,,691000000.0,1482000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 16:49:33+00:00,72000000.0,,,619000000.0,1484000000.0,595000000.0,7000000.0,2930000000.0,,1683000000.0,-3670000000.0,1258000000.0,1683000000.0,-3670000000.0,1258000000.0,-729000000.0,1591000000.0,1591000000.0,,-1619000000.0,,-35000000.0,-460000000.0,-4141000000.0,-1713000000.0,-794000000.0,,735000000.0,
NextEra Energy Inc,NEE,,753308,2017.0,Q1TTM,2016-04-01,2017-03-31,,266000000.0,91000000.0,1194000000.0,3202000000.0,1484000000.0,1390000000.0,527000000.0,6143000000.0,,1914000000.0,-8035000000.0,6082000000.0,1914000000.0,-8035000000.0,6082000000.0,-39000000.0,3936000000.0,3936000000.0,,-2712000000.0,1753000000.0,543000000.0,-1671000000.0,-9914000000.0,-4494000000.0,-4838000000.0,,4346000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 15:02:01+00:00,183000000.0,,,2819000000.0,,950000000.0,714000000.0,6146000000.0,,2069000000.0,-8561000000.0,5231000000.0,2069000000.0,-8561000000.0,5231000000.0,-1261000000.0,5462000000.0,5462000000.0,,-4183000000.0,,-204000000.0,-1570000000.0,-7685000000.0,-4215000000.0,-3221000000.0,,3543000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q3TTM,2017-10-01,2018-09-30,,254000000.0,142000000.0,1186000000.0,2600000000.0,,-743000000.0,733000000.0,12944000000.0,548000000.0,3195000000.0,-10628000000.0,6360000000.0,3195000000.0,-10628000000.0,6360000000.0,-1073000000.0,7533000000.0,7533000000.0,,-3284000000.0,-2703000000.0,-181000000.0,-2033000000.0,-9440000000.0,-5689000000.0,-6294000000.0,,4710000000.0,-28000000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q3,2018-07-01,2018-09-30,,52000000.0,,,1131000000.0,,217000000.0,703000000.0,2316000000.0,,882000000.0,-3206000000.0,2295000000.0,882000000.0,-3206000000.0,2295000000.0,-29000000.0,941000000.0,941000000.0,,-46000000.0,,156000000.0,-523000000.0,-2473000000.0,-1700000000.0,-1614000000.0,,811000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-24 17:11:43+00:00,131000000.0,,,1688000000.0,,733000000.0,11000000.0,3830000000.0,,1187000000.0,-5355000000.0,2936000000.0,1187000000.0,-5355000000.0,2936000000.0,-1232000000.0,4521000000.0,4521000000.0,,-4137000000.0,,-360000000.0,-1047000000.0,-5212000000.0,-2515000000.0,-1607000000.0,,2732000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q2TTM,2017-07-01,2018-06-30,,269000000.0,142000000.0,1186000000.0,2540000000.0,,-387000000.0,41000000.0,7816000000.0,548000000.0,2398000000.0,-8759000000.0,6143000000.0,2398000000.0,-8759000000.0,6143000000.0,-218000000.0,7449000000.0,7449000000.0,,-3728000000.0,2833000000.0,-234000000.0,-1972000000.0,-8154000000.0,-5041000000.0,-6868000000.0,,4698000000.0,-28000000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q2,2018-04-01,2018-06-30,,62000000.0,,,832000000.0,,-105000000.0,4000000.0,747000000.0,,-123000000.0,-1688000000.0,1645000000.0,-123000000.0,-1688000000.0,1645000000.0,-166000000.0,687000000.0,687000000.0,,169000000.0,,-291000000.0,-524000000.0,-1873000000.0,-1337000000.0,-350000000.0,,1813000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q1,2018-01-01,2018-03-31,2019-04-23 17:18:57+00:00,69000000.0,,,856000000.0,,838000000.0,7000000.0,3083000000.0,,1310000000.0,-3667000000.0,1291000000.0,1310000000.0,-3667000000.0,1291000000.0,-1066000000.0,3834000000.0,3834000000.0,,-4306000000.0,,-69000000.0,-523000000.0,-3339000000.0,-1178000000.0,-1257000000.0,,919000000.0,
NextEra Energy Inc,NEE,,753308,2018.0,Q1TTM,2017-04-01,2018-03-31,,278000000.0,142000000.0,1186000000.0,2594000000.0,-1484000000.0,-184000000.0,55000000.0,8957000000.0,548000000.0,2515000000.0,-8915000000.0,6491000000.0,2515000000.0,-8915000000.0,6491000000.0,91000000.0,7566000000.0,7566000000.0,,-3763000000.0,2833000000.0,-11000000.0,-1908000000.0,-7777000000.0,-4673000000.0,-7970000000.0,,3576000000.0,1454000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q3,2019-07-01,2019-09-30,,18000000.0,,,1295000000.0,,315000000.0,1462000000.0,1526000000.0,,471000000.0,-3572000000.0,2962000000.0,471000000.0,-3572000000.0,2962000000.0,-139000000.0,799000000.0,799000000.0,,535000000.0,,100000000.0,-600000000.0,-2167000000.0,-2266000000.0,-1917000000.0,,761000000.0,
NextEra Energy Inc,NEE,,753308,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 15:02:01+00:00,190000000.0,,,3247000000.0,,22000000.0,1488000000.0,11383000000.0,,2523000000.0,-12463000000.0,6243000000.0,2523000000.0,-12463000000.0,6243000000.0,-3697000000.0,2544000000.0,2544000000.0,,240000000.0,,-9000000.0,-1797000000.0,-6781000000.0,-9488000000.0,-8551000000.0,,3815000000.0,
NextEra Energy Inc,NEE,,753308,2019.0,Q2,2019-04-01,2019-06-30,,82000000.0,,,1180000000.0,,-63000000.0,6000000.0,7089000000.0,,625000000.0,-1946000000.0,1684000000.0,625000000.0,-1946000000.0,1684000000.0,363000000.0,1139000000.0,1139000000.0,,-654000000.0,448000000.0,-149000000.0,-599000000.0,-2433000000.0,-1452000000.0,-6319000000.0,,2088000000.0,
NextEra Energy Inc,NEE,,753308,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-24 17:11:43+00:00,172000000.0,,,1952000000.0,,-293000000.0,26000000.0,9857000000.0,,2052000000.0,-8891000000.0,3281000000.0,2052000000.0,-8891000000.0,3281000000.0,-3558000000.0,1745000000.0,1745000000.0,,-295000000.0,,-109000000.0,-1197000000.0,-4614000000.0,-7222000000.0,-6634000000.0,,3054000000.0,
NextEra Energy Inc,NEE,,753308,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:01:38+00:00,90000000.0,,,772000000.0,,-230000000.0,20000000.0,2768000000.0,,1427000000.0,-6945000000.0,1597000000.0,1427000000.0,-6945000000.0,1597000000.0,-3921000000.0,606000000.0,606000000.0,,359000000.0,-448000000.0,40000000.0,-598000000.0,-2181000000.0,-5770000000.0,-315000000.0,,966000000.0,
NextEra Energy Inc,NEE,,753308,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:01:38+00:00,74000000.0,,,848000000.0,,-43000000.0,,6027000000.0,,3961000000.0,-3135000000.0,1894000000.0,3961000000.0,-3135000000.0,1894000000.0,2720000000.0,308000000.0,308000000.0,,707000000.0,-940000000.0,95000000.0,-685000000.0,-2576000000.0,-1735000000.0,-384000000.0,-57000000.0,1081000000.0,
