company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
SBA Communications Corp,SBAC,,1034054,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 14:35:44+00:00,-161007000.0,16603000.0,11323000.0,262257000.0,480457000.0,,-43341000.0,,1205768000.0,-317602000.0,-290915000.0,591472000.0,-317602000.0,-290915000.0,591472000.0,-17045000.0,95994000.0,95994000.0,,41759000.0,,-23216000.0,,,-382000.0,-106310000.0,-1000000000.0,-523370000.0,,
SBA Communications Corp,SBAC,,1034054,2017.0,Q3TTM,2016-10-01,2017-09-30,,-246440000.0,21704000.0,12845000.0,331669000.0,639011000.0,-13760000.0,-33086000.0,,1503789000.0,-939693000.0,-418937000.0,806766000.0,-939693000.0,-418937000.0,806766000.0,-565624000.0,101256000.0,101256000.0,,77881000.0,,-30755000.0,,,-482000.0,-141972000.0,-1576772000.0,-866710000.0,712000.0,
SBA Communications Corp,SBAC,,1034054,2017.0,Q3,2017-07-01,2017-09-30,,-78826000.0,4956000.0,2762000.0,103688000.0,161906000.0,,-28452000.0,,325440000.0,-93492000.0,-122274000.0,187273000.0,-93492000.0,-122274000.0,187273000.0,-28493000.0,49162000.0,49162000.0,,-299000.0,,-6191000.0,,,-382000.0,-36875000.0,-40000000.0,-378932000.0,,
SBA Communications Corp,SBAC,,1034054,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:00:05+00:00,-82181000.0,11647000.0,8561000.0,158569000.0,318551000.0,,-14889000.0,,880328000.0,-224110000.0,-168641000.0,404199000.0,-224110000.0,-168641000.0,404199000.0,11448000.0,46832000.0,46832000.0,,42058000.0,,-17025000.0,,,,-69435000.0,-960000000.0,-144438000.0,,
SBA Communications Corp,SBAC,,1034054,2017.0,Q2TTM,2016-07-01,2017-06-30,,-210312000.0,22193000.0,12355000.0,328395000.0,637216000.0,-15009000.0,-29617000.0,,3097320000.0,-388367000.0,-367449000.0,791989000.0,-388367000.0,-367449000.0,791989000.0,21164000.0,36722000.0,36722000.0,,125475000.0,,-18993000.0,,,-100000.0,-138756000.0,-2945589000.0,-540098000.0,712000.0,
SBA Communications Corp,SBAC,,1034054,2017.0,Q2,2017-04-01,2017-06-30,,-39530000.0,4949000.0,5755000.0,55694000.0,159520000.0,,18832000.0,,873181000.0,-111838000.0,-84364000.0,231893000.0,-111838000.0,-84364000.0,231893000.0,35691000.0,9234000.0,9234000.0,,39358000.0,,-11146000.0,,,,-33688000.0,-845000000.0,-140019000.0,,
SBA Communications Corp,SBAC,,1034054,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 17:24:39+00:00,-42651000.0,6698000.0,2806000.0,102875000.0,159031000.0,,-33721000.0,,7147000.0,-112272000.0,-84277000.0,172306000.0,-112272000.0,-84277000.0,172306000.0,-24243000.0,37598000.0,37598000.0,,2700000.0,,-5879000.0,,,,-35747000.0,-115000000.0,-4419000.0,,
SBA Communications Corp,SBAC,,1034054,2017.0,Q1TTM,2016-04-01,2017-03-31,,-227654000.0,22569000.0,10102000.0,342850000.0,637419000.0,-6032000.0,-28173000.0,,2292450000.0,-367506000.0,-380173000.0,770187000.0,-367506000.0,-380173000.0,770187000.0,16476000.0,60197000.0,60197000.0,,78175000.0,,-13462000.0,,,-100000.0,-139669000.0,-2159860000.0,-500096000.0,712000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 15:56:25+00:00,-451829000.0,20289000.0,21645000.0,376628000.0,672113000.0,,-46907000.0,59880000.0,4128684000.0,-148537000.0,-618347000.0,850067000.0,-148537000.0,-618347000.0,850618000.0,83734000.0,47451000.0,47451000.0,,157121000.0,,-10613000.0,,0.0,-156983000.0,-149812000.0,-3541520000.0,-795581000.0,150890000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q4,2018-10-01,2018-12-31,,-47994000.0,20289000.0,5120000.0,83256000.0,169454000.0,,20705000.0,26202000.0,314941000.0,-117348000.0,-98030000.0,225924000.0,-117348000.0,-98030000.0,226475000.0,11097000.0,57153000.0,57153000.0,,-41677000.0,,-3030000.0,,,-57160000.0,-44846000.0,-116449000.0,-342042000.0,55000000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 16:05:37+00:00,-403835000.0,,16525000.0,293372000.0,502659000.0,,-67612000.0,33678000.0,3813743000.0,-31189000.0,-520317000.0,624143000.0,-31189000.0,-520317000.0,624143000.0,72637000.0,-9702000.0,-9702000.0,,198798000.0,,-7583000.0,,,-99823000.0,-104966000.0,-3425071000.0,-453539000.0,95890000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q3TTM,2017-10-01,2018-09-30,,-684375000.0,5337000.0,19855000.0,350677000.0,665302000.0,,-53941000.0,88628000.0,4623847000.0,-8161000.0,-834509000.0,848232000.0,-8161000.0,-834509000.0,851141000.0,8471000.0,-2042000.0,-2042000.0,,233576000.0,,-717000.0,,,-99838000.0,-145700000.0,-3935933000.0,-784703000.0,96121000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q3,2018-07-01,2018-09-30,,-118472000.0,,5231000.0,111363000.0,167703000.0,,-33946000.0,21372000.0,259989000.0,-57906000.0,-150162000.0,199087000.0,-57906000.0,-150162000.0,199087000.0,-8981000.0,16144000.0,16144000.0,,49186000.0,,3803000.0,,,-95031000.0,-36352000.0,-231252000.0,-108015000.0,95890000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 15:03:11+00:00,-285363000.0,,11294000.0,182009000.0,334956000.0,,-33666000.0,12306000.0,3553754000.0,26717000.0,-370155000.0,425056000.0,26717000.0,-370155000.0,425056000.0,81618000.0,-25846000.0,-25846000.0,,149612000.0,,-11386000.0,,,-4792000.0,-68614000.0,-3193819000.0,-345524000.0,,
SBA Communications Corp,SBAC,,1034054,2018.0,Q2TTM,2017-07-01,2018-06-30,,-644729000.0,10293000.0,17386000.0,343002000.0,659505000.0,,-48447000.0,67256000.0,4689298000.0,-43747000.0,-806621000.0,836418000.0,-43747000.0,-806621000.0,839327000.0,-11041000.0,30976000.0,30976000.0,,184091000.0,,-10711000.0,,,-5189000.0,-146223000.0,-3744681000.0,-1055620000.0,231000.0,
SBA Communications Corp,SBAC,,1034054,2018.0,Q2,2018-04-01,2018-06-30,,-167741000.0,,9146000.0,77998000.0,169558000.0,,6340000.0,5405000.0,2656906000.0,-7332000.0,-218558000.0,246479000.0,-7332000.0,-218558000.0,246479000.0,20589000.0,-57391000.0,-57391000.0,,127972000.0,,-9193000.0,,,-4106000.0,-37518000.0,-2362664000.0,-306979000.0,,
SBA Communications Corp,SBAC,,1034054,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 18:27:20+00:00,-117622000.0,,2148000.0,104011000.0,165398000.0,,-40006000.0,6901000.0,896848000.0,34049000.0,-151597000.0,178577000.0,34049000.0,-151597000.0,178577000.0,61029000.0,31545000.0,31545000.0,,21640000.0,,-2193000.0,,,-686000.0,-31096000.0,-831155000.0,-38545000.0,,
SBA Communications Corp,SBAC,,1034054,2018.0,Q1TTM,2017-04-01,2018-03-31,,-516518000.0,15242000.0,13995000.0,320698000.0,649467000.0,,-35955000.0,61851000.0,2905573000.0,-148253000.0,-672427000.0,821832000.0,-148253000.0,-672427000.0,824741000.0,4061000.0,97601000.0,97601000.0,,95477000.0,,-12664000.0,,,-1083000.0,-142393000.0,-2227017000.0,-888660000.0,231000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 15:56:25+00:00,-773957000.0,20358000.0,21598000.0,386615000.0,697078000.0,,-10592000.0,116202000.0,1907458000.0,-62314000.0,-947158000.0,972186000.0,-62314000.0,-947158000.0,970045000.0,-39427000.0,147284000.0,147284000.0,,118058000.0,,-5809000.0,,-83387000.0,-638963000.0,-154236000.0,-1535605000.0,-466982000.0,625807000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q3TTM,2018-10-01,2019-09-30,,-331695000.0,20289000.0,19980000.0,390066000.0,687044000.0,,-257000.0,139111000.0,1732977000.0,-424929000.0,-513096000.0,930908000.0,-424929000.0,-513096000.0,931459000.0,-6566000.0,136880000.0,136880000.0,,86952000.0,,-9656000.0,,-41873000.0,-586075000.0,-156227000.0,-1645568000.0,-609576000.0,570557000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q3,2019-07-01,2019-09-30,,-132519000.0,,3083000.0,111139000.0,174988000.0,,-19005000.0,24988000.0,1328036000.0,-43118000.0,-159591000.0,237826000.0,-43118000.0,-159591000.0,238878000.0,36169000.0,21765000.0,21765000.0,,60078000.0,,-5160000.0,,-41873000.0,-243316000.0,-38596000.0,-1181307000.0,-172962000.0,260000000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 16:05:37+00:00,-283701000.0,,14860000.0,306810000.0,517590000.0,,-20962000.0,112909000.0,1418036000.0,-307581000.0,-415066000.0,704984000.0,-307581000.0,-415066000.0,704984000.0,-17663000.0,79727000.0,79727000.0,,128629000.0,,-6626000.0,,-41873000.0,-528915000.0,-111381000.0,-1529119000.0,-267534000.0,515557000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q2TTM,2018-07-01,2019-06-30,,-317648000.0,20289000.0,22128000.0,390290000.0,679759000.0,,-15198000.0,135495000.0,664930000.0,-439717000.0,-503667000.0,892169000.0,-439717000.0,-503667000.0,891668000.0,-51716000.0,131259000.0,131259000.0,,76060000.0,,-693000.0,,,-437790000.0,-153983000.0,-695513000.0,-544629000.0,406447000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q2,2019-04-01,2019-06-30,,-95895000.0,-5061000.0,6184000.0,83293000.0,171564000.0,,10381000.0,18231000.0,90000000.0,-106416000.0,-170499000.0,244493000.0,-106416000.0,-170499000.0,243441000.0,-33474000.0,31973000.0,31973000.0,,35636000.0,6215000.0,-7647000.0,,,-135546000.0,-36411000.0,-126290000.0,-94572000.0,105000000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 15:03:11+00:00,-151182000.0,,11777000.0,195671000.0,342602000.0,,-1957000.0,87921000.0,90000000.0,-264463000.0,-255475000.0,467158000.0,-264463000.0,-255475000.0,466106000.0,-53832000.0,57962000.0,57962000.0,,68551000.0,,-1466000.0,,,-285599000.0,-72785000.0,-347812000.0,-94572000.0,255557000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:58:57+00:00,-55287000.0,5061000.0,5593000.0,112378000.0,171038000.0,,-12338000.0,69690000.0,,-158047000.0,-84976000.0,222665000.0,-158047000.0,-84976000.0,222665000.0,-20358000.0,25989000.0,25989000.0,,32915000.0,-6215000.0,6181000.0,,,-150053000.0,-36374000.0,-221522000.0,,150557000.0,
SBA Communications Corp,SBAC,,1034054,2019.0,Q1TTM,2018-04-01,2019-03-31,,-389494000.0,25350000.0,25090000.0,384995000.0,677753000.0,,-19239000.0,122669000.0,3231836000.0,-340633000.0,-551726000.0,894155000.0,-340633000.0,-551726000.0,894706000.0,2347000.0,41895000.0,41895000.0,,168396000.0,-6215000.0,-2239000.0,,,-306350000.0,-155090000.0,-2931887000.0,-757036000.0,301447000.0,
SBA Communications Corp,SBAC,,1034054,2020.0,Q1TTM,2019-04-01,2020-03-31,,-808201000.0,20436000.0,21986000.0,388270000.0,708619000.0,,-59300000.0,85381000.0,3395974000.0,52398000.0,-994194000.0,1027263000.0,52398000.0,-994194000.0,1025122000.0,83326000.0,-6638000.0,-6638000.0,,364146000.0,-38273000.0,-15168000.0,,-135588000.0,-1098922000.0,-157153000.0,-2584784000.0,-670312000.0,1085250000.0,
SBA Communications Corp,SBAC,,1034054,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:58:57+00:00,-89531000.0,5139000.0,5981000.0,114033000.0,182579000.0,,-61046000.0,38869000.0,1488516000.0,-43335000.0,-132012000.0,277742000.0,-43335000.0,-132012000.0,277742000.0,102395000.0,-127933000.0,-127933000.0,,279003000.0,-44488000.0,-3178000.0,,-52201000.0,-610012000.0,-39291000.0,-1270701000.0,-203330000.0,610000000.0,
