company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SBA Communications Corp,SBAC,,1034054,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1.21,-1.21,,294019000.0,-1.21,6158000.0,2307000.0,-137442000.0,-137442000.0,,-137719000.0,277000.0,203223000.0,662941000.0,5569000.0,,10048000.0,61022000.0,203223000.0,459718000.0,229409000.0,234000.0,371247000.0,88471000.0,-223606000.0,-135135000.0,662941000.0,112324000.0,110400000.0,110400000.0
SBA Communications Corp,SBAC,,1034054,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 07:03:08+00:00,-0.27,-0.27,,76691000.0,-0.27,296000.0,702000.0,-29910000.0,-29910000.0,,-29819000.0,-91000.0,50107000.0,171053000.0,-2305000.0,,1029000.0,15721000.0,50107000.0,120946000.0,54141000.0,29000.0,93737000.0,27209000.0,-56417000.0,-29208000.0,171053000.0,112324000.0,110400000.0,110400000.0
SBA Communications Corp,SBAC,,1034054,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1.66,-1.66,,286159000.0,-1.66,5862000.0,1587000.0,-191386000.0,-191386000.0,,-191599000.0,213000.0,203074000.0,646403000.0,5226000.0,,10424000.0,59598000.0,203074000.0,443329000.0,276691000.0,380000.0,362043000.0,81286000.0,-271085000.0,-189799000.0,646403000.0,114416000.0,114200000.0,114200000.0
SBA Communications Corp,SBAC,,1034054,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 14:40:57+00:00,-0.3,-0.3,,74878000.0,-0.3,,691000.0,-34376000.0,-34376000.0,,-34251000.0,-125000.0,50704000.0,167749000.0,-2744000.0,,2373000.0,15895000.0,50704000.0,117045000.0,54870000.0,30000.0,93146000.0,23899000.0,-57584000.0,-33685000.0,167749000.0,114416000.0,114200000.0,114200000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q4,2012-10-01,2012-12-31,,-0.87,-0.87,,131357000.0,-0.87,3828000.0,1785000.0,-52586000.0,-52533000.0,-53000.0,-52489000.0,-97000.0,89426000.0,293841000.0,-3156000.0,,18558000.0,19624000.0,89426000.0,204415000.0,-66314000.0,-144954000.0,173367000.0,31048000.0,-81796000.0,-50748000.0,293841000.0,120280000.0,119900000.0,119900000.0
SBA Communications Corp,SBAC,,1034054,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:09:56+00:00,-1.51,-1.51,,408467000.0,-1.51,6383000.0,6594000.0,-181390000.0,-183686000.0,2296000.0,-181037000.0,-353000.0,279507000.0,954084000.0,-7216000.0,,40433000.0,72148000.0,279507000.0,674577000.0,121909000.0,-195113000.0,527431000.0,147146000.0,-324238000.0,-177092000.0,954084000.0,120280000.0,119900000.0,119900000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.64,-0.64,,277110000.0,-0.64,2555000.0,4809000.0,-128804000.0,-131153000.0,2349000.0,-128548000.0,-256000.0,190081000.0,660243000.0,-4060000.0,,21875000.0,52524000.0,190081000.0,470162000.0,188223000.0,-50159000.0,354064000.0,116098000.0,-242442000.0,-126344000.0,660243000.0,,121689000.0,121689000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.91,-0.91,,356551000.0,-0.91,6625000.0,5138000.0,-157973000.0,-160322000.0,2349000.0,-157629000.0,-344000.0,240344000.0,844062000.0,-6105000.0,,24143000.0,68321000.0,240344000.0,603718000.0,86141000.0,-211016000.0,455640000.0,148078000.0,-303262000.0,-155184000.0,844062000.0,,121689000.0,121689000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 11:27:07+00:00,,,,101012000.0,,1560000.0,1029000.0,-52699000.0,-53668000.0,969000.0,-52445000.0,-254000.0,71683000.0,238606000.0,-2950000.0,,5715000.0,17565000.0,71683000.0,166923000.0,40517000.0,-50243000.0,125852000.0,41071000.0,-93710000.0,-52639000.0,238606000.0,,121689000.0,121689000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.64,-0.64,,176098000.0,-0.64,995000.0,3780000.0,-76105000.0,-77485000.0,1380000.0,-76103000.0,-2000.0,118398000.0,421637000.0,-1110000.0,,16160000.0,34959000.0,118398000.0,303239000.0,147706000.0,84000.0,228212000.0,75027000.0,-148732000.0,-73705000.0,421637000.0,121318000.0,121500000.0,121500000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.21,-1.21,,333675000.0,-1.21,6171000.0,4500000.0,-138711000.0,-140091000.0,1380000.0,-138489000.0,-222000.0,220508000.0,781005000.0,-5414000.0,,19902000.0,66171000.0,220508000.0,560497000.0,104020000.0,-160735000.0,425919000.0,134578000.0,-270169000.0,-135591000.0,781005000.0,121318000.0,121500000.0,121500000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 11:36:34+00:00,-0.44,-0.44,,93998000.0,-0.44,646000.0,2453000.0,-53454000.0,-54834000.0,1380000.0,-53472000.0,18000.0,66205000.0,229147000.0,1311000.0,,15816000.0,17744000.0,66205000.0,162942000.0,88467000.0,37000.0,128204000.0,34738000.0,-87119000.0,-52381000.0,229147000.0,121318000.0,121500000.0,121500000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.04,-1.04,,316368000.0,-1.04,5821000.0,2749000.0,-115167000.0,-115167000.0,,-114836000.0,-331000.0,204410000.0,722911000.0,-9030000.0,,5115000.0,64148000.0,204410000.0,518501000.0,69694000.0,-160743000.0,391452000.0,127049000.0,-239467000.0,-112418000.0,722911000.0,111431000.0,113200000.0,113200000.0
SBA Communications Corp,SBAC,,1034054,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 07:01:07+00:00,-0.2,-0.2,,82100000.0,-0.2,349000.0,1327000.0,-22651000.0,-22651000.0,,-22631000.0,-20000.0,52193000.0,192490000.0,-2421000.0,,344000.0,17215000.0,52193000.0,140297000.0,59239000.0,47000.0,100008000.0,40289000.0,-61613000.0,-21324000.0,192490000.0,111431000.0,113200000.0,113200000.0
SBA Communications Corp,SBAC,,1034054,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 12:05:00+00:00,-0.44,-0.44,,533334000.0,-0.44,28960000.0,-1309000.0,-55909000.0,-55909000.0,,-55909000.0,,408253000.0,1304866000.0,15578000.0,19198000.0,,85476000.0,408253000.0,896613000.0,55184000.0,-247257000.0,666968000.0,229645000.0,-286863000.0,-57218000.0,1304866000.0,127769000.0,127100000.0,127100000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q4,2013-10-01,2013-12-31,,-0.15,-0.15,,133328000.0,-0.14,12555000.0,-2750000.0,-19165000.0,-19165000.0,,-19165000.0,,100538000.0,335396000.0,-7788000.0,19198000.0,-11378000.0,21711000.0,100538000.0,234858000.0,10271000.0,-63300000.0,175414000.0,59444000.0,-81359000.0,-21915000.0,335396000.0,127769000.0,127100000.0,127100000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 19:25:37+00:00,0.17,0.17,,133281000.0,0.16,6190000.0,207000.0,21531000.0,21531000.0,,21531000.0,,103295000.0,332094000.0,30194000.0,,3599000.0,21827000.0,103295000.0,228799000.0,9645000.0,-62713000.0,164897000.0,63902000.0,-42164000.0,21738000.0,332094000.0,126700000.0,127885000.0,136912000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.29,-0.29,,400006000.0,-0.3,16405000.0,1441000.0,-36744000.0,-36744000.0,,-36744000.0,,307715000.0,969470000.0,23366000.0,,11378000.0,63765000.0,307715000.0,661755000.0,44913000.0,-183957000.0,491554000.0,170201000.0,-205504000.0,-35303000.0,969470000.0,126700000.0,127885000.0,136912000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1.16,-1.16,,531363000.0,-1.17,20233000.0,3226000.0,-89330000.0,-89277000.0,-53000.0,-89233000.0,-97000.0,397141000.0,1263311000.0,20210000.0,,29936000.0,83389000.0,397141000.0,866170000.0,-21401000.0,-328911000.0,664921000.0,201249000.0,-287300000.0,-86051000.0,1263311000.0,126700000.0,127885000.0,136912000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 17:16:24+00:00,-0.28,-0.28,,141089000.0,-0.28,6493000.0,1875000.0,-35899000.0,-35899000.0,,-35899000.0,,103725000.0,324305000.0,-3376000.0,,1957000.0,21507000.0,103725000.0,220580000.0,17762000.0,-62420000.0,171046000.0,49534000.0,-83558000.0,-34024000.0,324305000.0,127713000.0,128200000.0,128200000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.46,-0.46,,266725000.0,-0.46,10215000.0,1234000.0,-58275000.0,-58275000.0,,-58275000.0,,204420000.0,637376000.0,-6828000.0,,7779000.0,41938000.0,204420000.0,432956000.0,35268000.0,-121244000.0,326657000.0,106299000.0,-163340000.0,-57041000.0,637376000.0,127713000.0,128200000.0,128200000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.33,-1.33,,499094000.0,-1.33,15603000.0,4048000.0,-163560000.0,-164476000.0,916000.0,-163209000.0,-351000.0,365529000.0,1169823000.0,-12934000.0,,32052000.0,79127000.0,365529000.0,804294000.0,9471000.0,-316441000.0,625876000.0,178418000.0,-338846000.0,-160428000.0,1169823000.0,127713000.0,128200000.0,128200000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.49,-1.49,,452003000.0,-1.49,9756000.0,4626000.0,-181115000.0,-183411000.0,2296000.0,-180782000.0,-333000.0,328009000.0,1074665000.0,-8247000.0,,45911000.0,75364000.0,328009000.0,746656000.0,80176000.0,-253984000.0,583034000.0,163622000.0,-342407000.0,-178785000.0,1074665000.0,124300000.0,127057000.0,127057000.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 21:56:02+00:00,-0.18,-0.18,,125636000.0,-0.18,3722000.0,-641000.0,-22376000.0,-22376000.0,,-22376000.0,,100695000.0,313071000.0,-3452000.0,,5822000.0,20431000.0,100695000.0,212376000.0,17506000.0,-58824000.0,155611000.0,56765000.0,-79782000.0,-23017000.0,313071000.0,124300000.0,127057000.0,127057000.0
SBA Communications Corp,SBAC,,1034054,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:05:19+00:00,-0.19,-0.19,,627072000.0,-0.19,23801000.0,8635000.0,-24295000.0,-24295000.0,,-24295000.0,,428485000.0,1526996000.0,-6944000.0,7798000.0,,103317000.0,428485000.0,1098511000.0,53316000.0,-291923000.0,761988000.0,336523000.0,-352183000.0,-15660000.0,1526996000.0,127900000.0,128919000.0,128919000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q4,2014-10-01,2014-12-31,,,,,162215000.0,,10247000.0,3924000.0,389000.0,389000.0,,389000.0,,112004000.0,404733000.0,-14215000.0,5631000.0,-8561000.0,26611000.0,112004000.0,292729000.0,1403000.0,-76655000.0,196143000.0,96586000.0,-92273000.0,4313000.0,404733000.0,127900000.0,128919000.0,128919000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 15:27:28+00:00,-0.13,-0.13,,159410000.0,-0.13,5992000.0,982000.0,-16624000.0,-16624000.0,,-16624000.0,,111876000.0,393293000.0,-3988000.0,-58000.0,,26589000.0,111876000.0,281417000.0,23129000.0,-78009000.0,191933000.0,89484000.0,-105126000.0,-15642000.0,393293000.0,129046000.0,127900000.0,127900000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.19,-0.19,,464857000.0,-0.19,13554000.0,4711000.0,-24684000.0,-24684000.0,,-24684000.0,,316481000.0,1122263000.0,7271000.0,2167000.0,8561000.0,76706000.0,316481000.0,805782000.0,51913000.0,-215268000.0,565845000.0,239937000.0,-259910000.0,-19973000.0,1122263000.0,129046000.0,127900000.0,127900000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.34,-0.34,,598185000.0,-0.33,26109000.0,1961000.0,-43849000.0,-43849000.0,,-43849000.0,,417019000.0,1457659000.0,-517000.0,21365000.0,-2817000.0,98417000.0,417019000.0,1040640000.0,62184000.0,-278568000.0,741259000.0,299381000.0,-341269000.0,-41888000.0,1457659000.0,129046000.0,127900000.0,127900000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.06,-0.06,,305447000.0,-0.06,7562000.0,3729000.0,-8060000.0,-8060000.0,,-8060000.0,,204605000.0,728970000.0,11259000.0,2225000.0,8561000.0,50117000.0,204605000.0,524365000.0,28784000.0,-137259000.0,373912000.0,150453000.0,-154784000.0,-4331000.0,728970000.0,135200000.0,128950000.0,128950000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.04,-0.04,,572056000.0,-0.04,26307000.0,1186000.0,-5694000.0,-5694000.0,,-5694000.0,,408438000.0,1396460000.0,33665000.0,21423000.0,782000.0,93655000.0,408438000.0,988022000.0,48700000.0,-263272000.0,714223000.0,273799000.0,-278307000.0,-4508000.0,1396460000.0,135200000.0,128950000.0,128950000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 12:28:43+00:00,-0.07,-0.07,,161005000.0,-0.07,3994000.0,2043000.0,-9467000.0,-9467000.0,,-9467000.0,,107438000.0,383420000.0,-2894000.0,2225000.0,,25441000.0,107438000.0,275982000.0,16529000.0,-71318000.0,192665000.0,83317000.0,-90741000.0,-7424000.0,383420000.0,135200000.0,128950000.0,128950000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.25,-0.25,,552140000.0,-0.25,28806000.0,1018000.0,-32126000.0,-32126000.0,,-32126000.0,,404725000.0,1337345000.0,33183000.0,19198000.0,2739000.0,89721000.0,404725000.0,932620000.0,49933000.0,-254374000.0,692604000.0,240016000.0,-271124000.0,-31108000.0,1337345000.0,140700000.0,128560000.0,138356000.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 15:47:01+00:00,0.01,0.01,,144442000.0,0.01,3568000.0,1686000.0,1407000.0,1407000.0,,1407000.0,,97167000.0,345550000.0,14153000.0,,8561000.0,24676000.0,97167000.0,248383000.0,12255000.0,-65941000.0,181247000.0,67136000.0,-64043000.0,3093000.0,345550000.0,140700000.0,128560000.0,138356000.0
SBA Communications Corp,SBAC,,1034054,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 12:56:25+00:00,-1.37,-1.37,,660021000.0,-1.37,94783000.0,9061000.0,-175656000.0,-175656000.0,,-175656000.0,,444399000.0,1638474000.0,-158291000.0,11864000.0,,114951000.0,444399000.0,1194075000.0,2288000.0,-318472000.0,881619000.0,312456000.0,-479051000.0,-166595000.0,1638474000.0,128200000.0,127794000.0,127794000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q4,2015-10-01,2015-12-31,,0.25,0.25,,161461000.0,0.25,20598000.0,1948000.0,31015000.0,31015000.0,,31015000.0,,109444000.0,406941000.0,34393000.0,4381000.0,,28933000.0,109444000.0,297497000.0,1237000.0,-82317000.0,215373000.0,82124000.0,-49161000.0,32963000.0,406941000.0,128200000.0,127794000.0,127794000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 14:39:26+00:00,-1.23,-1.23,,164330000.0,-1.23,63353000.0,1926000.0,-155946000.0,-155946000.0,,-155946000.0,,111733000.0,410735000.0,-116053000.0,364000.0,,27872000.0,111733000.0,299002000.0,449000.0,-80601000.0,255919000.0,43083000.0,-197103000.0,-154020000.0,410735000.0,126800000.0,127170000.0,127170000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.62,-1.62,,498560000.0,-1.62,74185000.0,7113000.0,-206671000.0,-206671000.0,,-206671000.0,,334955000.0,1231533000.0,-192684000.0,7483000.0,,86018000.0,334955000.0,896578000.0,1051000.0,-236155000.0,666246000.0,230332000.0,-429890000.0,-199558000.0,1231533000.0,126800000.0,127170000.0,127170000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1.62,-1.62,,660775000.0,-1.62,84432000.0,11037000.0,-206282000.0,-206282000.0,,-206282000.0,,446959000.0,1636266000.0,-206899000.0,13114000.0,-8561000.0,112629000.0,446959000.0,1189307000.0,2454000.0,-312810000.0,862389000.0,326918000.0,-522163000.0,-195245000.0,1636266000.0,126800000.0,127170000.0,127170000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 12:52:20+00:00,0.22,0.22,,162377000.0,0.22,4010000.0,2224000.0,28305000.0,28305000.0,,28305000.0,,112112000.0,410704000.0,10881000.0,5780000.0,,28262000.0,112112000.0,298592000.0,322000.0,-78193000.0,200429000.0,98163000.0,-67634000.0,30529000.0,410704000.0,128700000.0,128809000.0,129948000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.39,-0.39,,334230000.0,-0.39,10832000.0,5187000.0,-50725000.0,-50725000.0,,-50725000.0,,223222000.0,820798000.0,-76631000.0,7119000.0,,58146000.0,223222000.0,597576000.0,602000.0,-155554000.0,410327000.0,187249000.0,-232787000.0,-45538000.0,820798000.0,128700000.0,128809000.0,129948000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.52,-0.52,,655855000.0,-0.52,27071000.0,10093000.0,-66960000.0,-66960000.0,,-66960000.0,,447102000.0,1618824000.0,-94834000.0,12692000.0,-8561000.0,111346000.0,447102000.0,1171722000.0,25134000.0,-310218000.0,798403000.0,373319000.0,-430186000.0,-56867000.0,1618824000.0,128700000.0,128809000.0,129948000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 13:57:38+00:00,-0.61,-0.61,,171853000.0,-0.61,6822000.0,2963000.0,-79030000.0,-79030000.0,,-79030000.0,,111110000.0,410094000.0,-87512000.0,1339000.0,,29884000.0,111110000.0,298984000.0,280000.0,-77361000.0,209898000.0,89086000.0,-165153000.0,-76067000.0,410094000.0,129600000.0,129235000.0,129235000.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.81,-0.81,,654483000.0,-0.81,27055000.0,9912000.0,-104732000.0,-104732000.0,,-104732000.0,,442428000.0,1591540000.0,-108609000.0,9137000.0,-8561000.0,108525000.0,442428000.0,1149112000.0,41341000.0,-303343000.0,790639000.0,358473000.0,-453293000.0,-94820000.0,1591540000.0,129600000.0,129235000.0,129235000.0
