company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Essex Property Trust Inc,ESS,,920522,2015.0,Q2YTD,2015-01-01,2015-06-30,,,1.62,1.62,2.88,220638000.0,1.62,,,4199000.0,85696000.0,115295000.0,115295000.0,,104918000.0,7750000.0,-78243000.0,113018000.0,28474000.0,,,4311000.0,3254000.0,578802000.0,84324000.0,4705000.0,,2627000.0,4774000.0,85696000.0,7453000.0,422754000.0,611981000.0,110984000.0,533738000.0,65100000.0,64810184.0,64972852.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q2TTM,2014-07-01,2015-06-30,,,3.03,3.03,0.37,433408000.0,3.02,,,16010000.0,179055000.0,214899000.0,214899000.0,,194876000.0,14787000.0,-165484000.0,227849000.0,66764000.0,,,44204000.0,-2439000.0,1108275000.0,170250000.0,9556000.0,,5236000.0,16909000.0,179055000.0,13571000.0,848416000.0,1184595000.0,170695000.0,1019111000.0,65100000.0,64810184.0,64972852.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:42:49+00:00,,0.92,0.92,1.44,106907000.0,0.92,,0.0,4199000.0,47546000.0,64753000.0,64753000.0,,59363000.0,4076000.0,-43347000.0,55618000.0,28474000.0,0.0,,4311000.0,,280229000.0,42098000.0,2644000.0,,1314000.0,2935000.0,47546000.0,4199000.0,207558000.0,311347000.0,60442000.0,268000000.0,64500000.0,64185455.0,64394680.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q1TTM,2014-04-01,2015-03-31,,,2.41,2.41,0.23,417187000.0,2.4,,,16010000.0,183056000.0,172785000.0,172785000.0,,154310000.0,13238000.0,-169925000.0,223324000.0,66764000.0,,,44204000.0,-2879000.0,1071945000.0,167927000.0,10331000.0,,5237000.0,42096000.0,183056000.0,13131000.0,850534000.0,1149040000.0,128581000.0,979115000.0,64500000.0,64185455.0,64394680.0
Essex Property Trust Inc,ESS,,920522,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:21:22+00:00,,6.28,6.28,6.4,441682000.0,6.27,,4410000.0,27305000.0,219654000.0,438410000.0,426694000.0,,411124000.0,23431000.0,-192349000.0,249765000.0,-606000.0,11716000.0,,48698000.0,,1294001000.0,179913000.0,,-154561000.0,3855000.0,1841000.0,219654000.0,27305000.0,718640000.0,1293395000.0,382406000.0,1101046000.0,65500000.0,65471540.0,65587816.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q4,2016-10-01,2016-12-31,,,2.99,2.99,-4.8,111835000.0,2.98,,131000.0,27305000.0,54716000.0,204517000.0,192881000.0,,195569000.0,8948000.0,-55971000.0,64375000.0,-20864000.0,11716000.0,,48698000.0,-28560000.0,296251000.0,46846000.0,-6145000.0,-154561000.0,,462000.0,54716000.0,-1255000.0,68957000.0,269242000.0,144314000.0,213271000.0,65500000.0,65471540.0,65587816.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 13:07:36+00:00,,1.0,1.0,1.6,110467000.0,1.0,,0.0,,56904000.0,70162000.0,70119000.0,,65561000.0,4601000.0,-48861000.0,63781000.0,,,,,8043000.0,336646000.0,45227000.0,2093000.0,,0.0,284000.0,56904000.0,8043000.0,219759000.0,338739000.0,70119000.0,289878000.0,65600000.0,65507669.0,65617551.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3YTD,2016-01-01,2016-09-30,,,3.29,3.29,4.8,329847000.0,3.29,,4279000.0,,164938000.0,233893000.0,233813000.0,,215555000.0,14483000.0,-136378000.0,185390000.0,20258000.0,,,,28560000.0,997750000.0,133067000.0,6145000.0,,3855000.0,1379000.0,164938000.0,28560000.0,649683000.0,1024153000.0,238092000.0,887775000.0,65600000.0,65507669.0,65617551.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3TTM,2015-10-01,2016-09-30,,,4.52,4.52,0.48,446324000.0,4.51,,4279000.0,-4199000.0,240130000.0,319655000.0,319575000.0,,295179000.0,19307000.0,-201592000.0,246797000.0,39117000.0,,,-4311000.0,42737000.0,1350620000.0,172668000.0,8245000.0,,5169000.0,2436000.0,240130000.0,38538000.0,868225000.0,1397982000.0,328165000.0,1196390000.0,65600000.0,65507669.0,65617551.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2,2016-04-01,2016-06-30,2017-07-31 14:06:20+00:00,,1.1,1.1,1.6,109673000.0,1.1,,0.0,,55568000.0,76824000.0,76810000.0,,72013000.0,4811000.0,-43359000.0,61538000.0,,,,,12209000.0,333858000.0,44239000.0,2028000.0,,0.0,267000.0,55568000.0,12209000.0,215717000.0,335886000.0,76810000.0,292527000.0,65500000.0,65451110.0,65575378.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2YTD,2016-01-01,2016-06-30,,,2.29,2.29,3.2,219380000.0,2.29,,4279000.0,,108034000.0,163731000.0,163694000.0,,149994000.0,9882000.0,-87517000.0,121609000.0,20258000.0,,,,20517000.0,661104000.0,87840000.0,4052000.0,,3855000.0,1095000.0,108034000.0,20517000.0,429924000.0,685414000.0,167973000.0,597897000.0,65500000.0,65451110.0,65575378.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2TTM,2015-07-01,2016-06-30,,,4.17,4.17,0.32,452165000.0,4.16,,4279000.0,-4199000.0,233279000.0,296675000.0,296638000.0,,271941000.0,18251000.0,-195417000.0,243544000.0,39117000.0,,,-4311000.0,42061000.0,1323675000.0,172161000.0,8256000.0,,6483000.0,2533000.0,233279000.0,37862000.0,870403000.0,1371048000.0,305228000.0,1175631000.0,65500000.0,65451110.0,65575378.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 15:15:12+00:00,,1.19,1.19,1.6,109707000.0,1.19,,4279000.0,,52466000.0,86907000.0,86884000.0,,77981000.0,5071000.0,-44158000.0,60071000.0,20258000.0,,,,8308000.0,327246000.0,43601000.0,2024000.0,,3855000.0,828000.0,52466000.0,8308000.0,214207000.0,349528000.0,91163000.0,305370000.0,65500000.0,65405654.0,65557639.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q1TTM,2015-04-01,2016-03-31,,,3.77,3.77,0.16,456223000.0,3.76,,4279000.0,-4199000.0,215861000.0,270393000.0,270370000.0,,245483000.0,17114000.0,-186954000.0,239406000.0,39117000.0,,,-4311000.0,33106000.0,1288390000.0,170148000.0,8289000.0,,7796000.0,4105000.0,215861000.0,28907000.0,869882000.0,1335796000.0,278960000.0,1148842000.0,65500000.0,65405654.0,65557639.0
Essex Property Trust Inc,ESS,,920522,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:07:45+00:00,,6.58,6.58,7.0,468881000.0,6.57,0.0,,24604000.0,222894000.0,458043000.0,447945000.0,,433059000.0,24984000.0,-198290000.0,259232000.0,-1796000.0,10098000.0,,175086000.0,,1354325000.0,178121000.0,,-26423000.0,,1569000.0,222894000.0,24604000.0,881380000.0,1352529000.0,272859000.0,1154239000.0,65800000.0,65829155.0,65898255.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q4,2017-10-01,2017-12-31,,,1.56,1.56,-5.25,117988000.0,1.56,,,24604000.0,55561000.0,109662000.0,99548000.0,,103613000.0,6049000.0,-56542000.0,65600000.0,-1796000.0,10098000.0,,175086000.0,-25585000.0,181728000.0,39112000.0,-2236000.0,-26423000.0,,415000.0,55561000.0,-981000.0,196692000.0,177696000.0,-75538000.0,121154000.0,65800000.0,65829155.0,65898255.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:23:09+00:00,,1.21,1.21,1.75,117451000.0,1.21,,,,55938000.0,85035000.0,85035000.0,,79723000.0,5312000.0,-47610000.0,66606000.0,,,,,8328000.0,364345000.0,47319000.0,,,,324000.0,55938000.0,8328000.0,231700000.0,364345000.0,85035000.0,316735000.0,65900000.0,65994896.0,66078283.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3YTD,2017-01-01,2017-09-30,,,5.02,5.02,5.25,350893000.0,5.01,,,,167333000.0,348381000.0,348397000.0,,329446000.0,18935000.0,-141748000.0,193632000.0,,,,,25585000.0,1172597000.0,139009000.0,2236000.0,,,1154000.0,167333000.0,25585000.0,684688000.0,1174833000.0,348397000.0,1033085000.0,65900000.0,65994896.0,66078283.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3TTM,2016-10-01,2017-09-30,,,8.01,8.01,0.45,462728000.0,7.99,,131000.0,27305000.0,222049000.0,552898000.0,541278000.0,,525015000.0,27883000.0,-197719000.0,258007000.0,-20864000.0,11716000.0,,48698000.0,-2975000.0,1468848000.0,185855000.0,-3909000.0,-154561000.0,,1616000.0,222049000.0,24330000.0,753645000.0,1444075000.0,492711000.0,1246356000.0,65900000.0,65994896.0,66078283.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:20:18+00:00,,1.08,1.08,1.75,117939000.0,1.08,,,,56812000.0,75795000.0,75795000.0,,70759000.0,5036000.0,-48919000.0,63381000.0,,,,,7893000.0,351529000.0,45221000.0,,,,274000.0,56812000.0,7893000.0,226815000.0,351529000.0,75795000.0,302610000.0,65500000.0,65729074.0,65819694.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2YTD,2017-01-01,2017-06-30,,,3.81,3.81,3.5,233442000.0,3.8,,,,111395000.0,263346000.0,263362000.0,,249723000.0,13623000.0,-94138000.0,127026000.0,,,,,17257000.0,808252000.0,91690000.0,2236000.0,,,830000.0,111395000.0,17257000.0,452988000.0,810488000.0,263362000.0,716350000.0,65500000.0,65729074.0,65819694.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2TTM,2016-07-01,2017-06-30,,,7.8,7.8,0.3,455744000.0,7.78,,131000.0,27305000.0,223015000.0,538025000.0,526362000.0,,510853000.0,27172000.0,-198970000.0,255182000.0,-20864000.0,11716000.0,,48698000.0,-3260000.0,1441149000.0,183763000.0,-1816000.0,-154561000.0,,1576000.0,223015000.0,24045000.0,741704000.0,1418469000.0,477795000.0,1219499000.0,65500000.0,65729074.0,65819694.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:28:18+00:00,,2.73,2.73,1.75,115503000.0,2.72,,,,54583000.0,187551000.0,187567000.0,,178964000.0,8587000.0,-45219000.0,63645000.0,,,,,9364000.0,456723000.0,46469000.0,2236000.0,,,556000.0,54583000.0,9364000.0,226173000.0,458959000.0,187567000.0,413740000.0,65600000.0,65549484.0,65859490.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q1TTM,2016-04-01,2017-03-31,,,7.82,7.82,0.15,447478000.0,7.8,,131000.0,27305000.0,221771000.0,539054000.0,527377000.0,,512107000.0,26947000.0,-193410000.0,253339000.0,-20864000.0,11716000.0,,48698000.0,1056000.0,1423478000.0,182781000.0,212000.0,-154561000.0,,1569000.0,221771000.0,28361000.0,730606000.0,1402826000.0,478810000.0,1209416000.0,65600000.0,65549484.0,65859490.0
Essex Property Trust Inc,ESS,,920522,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:07:45+00:00,,5.91,5.91,7.44,479884000.0,5.9,0.0,,23010000.0,220492000.0,413599000.0,404892000.0,,390153000.0,23446000.0,-197482000.0,264826000.0,0.0,8707000.0,,90385000.0,,1390870000.0,195838000.0,,-61861000.0,,194000.0,220492000.0,23010000.0,878881000.0,1390870000.0,314507000.0,1193388000.0,66000000.0,66041058.0,66085089.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q4,2018-10-01,2018-12-31,,,1.78,1.78,,120597000.0,1.78,,,23010000.0,54157000.0,124440000.0,115761000.0,,117820000.0,6620000.0,-59042000.0,67052000.0,,8707000.0,,90385000.0,-27895000.0,257120000.0,46876000.0,,-61861000.0,,38000.0,54157000.0,-4885000.0,172702000.0,257120000.0,25376000.0,198078000.0,66000000.0,66041058.0,66085089.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 18:42:45+00:00,,1.23,1.23,,120852000.0,1.22,,,,55196000.0,86110000.0,86110000.0,,80975000.0,5135000.0,-44575000.0,66861000.0,,0.0,,,10621000.0,367705000.0,49276000.0,,,,31000.0,55196000.0,10621000.0,237020000.0,367705000.0,86110000.0,323130000.0,65800000.0,66052108.0,66103812.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q3YTD,2018-01-01,2018-09-30,,,4.13,4.13,,359287000.0,4.12,,,,166335000.0,289159000.0,289131000.0,,272333000.0,16826000.0,-138440000.0,197774000.0,,,,,27895000.0,1133750000.0,148962000.0,,,,156000.0,166335000.0,27895000.0,706179000.0,1133750000.0,289131000.0,995310000.0,65800000.0,66052108.0,66103812.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q3TTM,2017-10-01,2018-09-30,,,5.69,5.69,-5.25,477275000.0,5.68,,,24604000.0,221896000.0,398821000.0,388679000.0,,375946000.0,22875000.0,-194982000.0,263374000.0,-1796000.0,10098000.0,,175086000.0,2310000.0,1315478000.0,188074000.0,-2236000.0,-26423000.0,,571000.0,221896000.0,26914000.0,902871000.0,1311446000.0,213593000.0,1116464000.0,65800000.0,66052108.0,66103812.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 16:23:50+00:00,,1.52,1.52,,119330000.0,1.52,,,,56278000.0,106410000.0,106382000.0,,100440000.0,5970000.0,-47183000.0,65893000.0,,,,,9095000.0,386016000.0,47160000.0,,,,68000.0,56278000.0,9095000.0,232451000.0,386016000.0,106382000.0,338833000.0,66100000.0,66047751.0,66096349.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q2YTD,2018-01-01,2018-06-30,,,2.9,2.9,,238435000.0,2.9,,,,111139000.0,203049000.0,203021000.0,,191358000.0,11691000.0,-93865000.0,130913000.0,,,,,17274000.0,766045000.0,99686000.0,,,,125000.0,111139000.0,17274000.0,469159000.0,766045000.0,203021000.0,672180000.0,66100000.0,66047751.0,66096349.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q2TTM,2017-07-01,2018-06-30,,,5.67,5.67,-3.5,473874000.0,5.67,,,24604000.0,222638000.0,397746000.0,387604000.0,,374694000.0,23052000.0,-198017000.0,263119000.0,-1796000.0,10098000.0,,175086000.0,17000.0,1312118000.0,186117000.0,-2236000.0,-26423000.0,,864000.0,222638000.0,24621000.0,897551000.0,1308086000.0,212518000.0,1110069000.0,66100000.0,66047751.0,66096349.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:22:34+00:00,,1.38,1.38,1.86,119105000.0,1.38,,,,54861000.0,96639000.0,96639000.0,,90918000.0,5721000.0,-46682000.0,65020000.0,,,,,8179000.0,380029000.0,52526000.0,,,,57000.0,54861000.0,8179000.0,236708000.0,380029000.0,96639000.0,333347000.0,65900000.0,66044022.0,66082517.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q1TTM,2017-04-01,2018-03-31,,,5.23,5.23,-1.75,472483000.0,5.23,,,24604000.0,223172000.0,367131000.0,357017000.0,,345013000.0,22118000.0,-199753000.0,260607000.0,-1796000.0,10098000.0,,175086000.0,-1185000.0,1277631000.0,184178000.0,-2236000.0,-26423000.0,,1070000.0,223172000.0,23419000.0,891915000.0,1273599000.0,181931000.0,1073846000.0,65900000.0,66044022.0,66082517.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q4,2019-10-01,2019-12-31,,,1.95,1.95,,122908000.0,1.94,7105000.0,,34037000.0,60827000.0,135182000.0,128424000.0,,128818000.0,6364000.0,-47976000.0,69563000.0,2381000.0,6401000.0,,95860000.0,-21186000.0,327179000.0,46181000.0,,3164000.0,,99000.0,60827000.0,12851000.0,249020000.0,329560000.0,32564000.0,281584000.0,65900000.0,65840422.0,65939455.0
Essex Property Trust Inc,ESS,,920522,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:07:45+00:00,,6.67,6.67,7.8,483750000.0,6.66,7105000.0,,46298000.0,217339000.0,464448000.0,457459000.0,,439286000.0,25162000.0,-171041000.0,275424000.0,3717000.0,6989000.0,,143671000.0,,1450628000.0,199905000.0,,3164000.0,,168000.0,217339000.0,46298000.0,969516000.0,1454345000.0,313788000.0,1283304000.0,65900000.0,65840422.0,65939455.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 18:42:45+00:00,,1.51,1.51,,120809000.0,1.51,,,,49421000.0,105700000.0,107157000.0,,99335000.0,6365000.0,-38582000.0,71436000.0,,-1457000.0,,,10839000.0,388632000.0,50635000.0,,,,13000.0,49421000.0,10839000.0,242893000.0,388632000.0,107157000.0,350050000.0,65800000.0,65850524.0,65973085.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q3YTD,2019-01-01,2019-09-30,,,4.72,4.72,,360842000.0,4.72,,,12261000.0,156512000.0,329266000.0,329035000.0,,310468000.0,18798000.0,-123065000.0,205861000.0,1336000.0,588000.0,,47811000.0,21186000.0,1123449000.0,153724000.0,,,,69000.0,156512000.0,33447000.0,720496000.0,1124785000.0,281224000.0,1001720000.0,65800000.0,65850524.0,65973085.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q3TTM,2018-10-01,2019-09-30,,,6.5,6.5,,481439000.0,6.5,,,35271000.0,210669000.0,453706000.0,444796000.0,,428288000.0,25418000.0,-182107000.0,272913000.0,1336000.0,9295000.0,,138196000.0,-6709000.0,1380569000.0,200600000.0,,-61861000.0,,107000.0,210669000.0,28562000.0,893198000.0,1381905000.0,306600000.0,1199798000.0,65800000.0,65850524.0,65973085.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2YTD,2019-01-01,2019-06-30,,,3.21,3.21,,240033000.0,3.21,,,12261000.0,107091000.0,223566000.0,221878000.0,,211133000.0,12433000.0,-84483000.0,134425000.0,1336000.0,2045000.0,,47811000.0,10347000.0,734817000.0,103089000.0,,,,56000.0,107091000.0,22608000.0,477603000.0,736153000.0,174067000.0,651670000.0,65900000.0,65718806.0,65821815.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2TTM,2018-07-01,2019-06-30,,,6.22,6.22,,481482000.0,6.21,,,35271000.0,216444000.0,434116000.0,423749000.0,,409928000.0,24188000.0,-188100000.0,268338000.0,1336000.0,10752000.0,,138196000.0,-6927000.0,1359642000.0,199241000.0,,-61861000.0,,125000.0,216444000.0,28344000.0,887325000.0,1360978000.0,285553000.0,1172878000.0,65900000.0,65718806.0,65821815.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 16:23:50+00:00,,1.4,1.4,,119465000.0,1.4,,,,53448000.0,98061000.0,98418000.0,,92275000.0,5786000.0,-43101000.0,67374000.0,,,,,10347000.0,378594000.0,50212000.0,,,,24000.0,53448000.0,10347000.0,237075000.0,378594000.0,98418000.0,335493000.0,65900000.0,65718806.0,65821815.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:36:17+00:00,,1.81,1.81,1.95,120568000.0,1.81,,,12261000.0,53643000.0,125505000.0,123460000.0,,118858000.0,6647000.0,-41382000.0,67051000.0,1336000.0,2045000.0,,47811000.0,,356223000.0,52877000.0,,,,32000.0,53643000.0,12261000.0,240528000.0,357559000.0,75649000.0,316177000.0,65700000.0,65702788.0,65783869.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q1TTM,2018-04-01,2019-03-31,,,6.34,6.34,,481347000.0,6.33,,,35271000.0,219274000.0,442465000.0,431713000.0,,418093000.0,24372000.0,-192182000.0,266857000.0,1336000.0,10752000.0,,138196000.0,-8179000.0,1367064000.0,196189000.0,,-61861000.0,,169000.0,219274000.0,27092000.0,882701000.0,1368400000.0,293517000.0,1176218000.0,65700000.0,65702788.0,65783869.0
Essex Property Trust Inc,ESS,,920522,2020.0,Q1TTM,2019-04-01,2020-03-31,,,9.63,9.63,,494741000.0,9.61,7105000.0,,28816000.0,218843000.0,667708000.0,660780000.0,,635434000.0,32274000.0,-190027000.0,281263000.0,2702000.0,6928000.0,,351851000.0,,1486772000.0,204022000.0,,3164000.0,,223000.0,218843000.0,28816000.0,990518000.0,1489474000.0,308929000.0,1299447000.0,66000000.0,66043831.0,66195415.0
Essex Property Trust Inc,ESS,,920522,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:36:17+00:00,,4.77,4.77,2.0775,131559000.0,4.76,,,-5221000.0,55147000.0,328765000.0,326781000.0,,315006000.0,13759000.0,-60368000.0,72890000.0,321000.0,1984000.0,,255991000.0,,392367000.0,56994000.0,,,,87000.0,55147000.0,-5221000.0,261530000.0,392688000.0,70790000.0,332320000.0,66000000.0,66043831.0,66195415.0
