company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Essex Property Trust Inc,ESS,,920522,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 13:07:36+00:00,,-22203000.0,280366000.0,329847000.0,51037000.0,,821097000.0,,-150198000.0,-264815000.0,580497000.0,-150198000.0,-264815000.0,580497000.0,165484000.0,233893000.0,233893000.0,-12077000.0,9921000.0,,,-326128000.0,,-327755000.0,-103486000.0,-580956000.0,-382000.0,-73750000.0,166426000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-29877000.0,402248000.0,446324000.0,8212000.0,24302000.0,1098920000.0,,-221208000.0,-330050000.0,710757000.0,-221208000.0,-330050000.0,710757000.0,159499000.0,319655000.0,319655000.0,-33557000.0,9816000.0,,,-426651000.0,,-558308000.0,-150517000.0,-853463000.0,-382000.0,-73750000.0,378775000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3,2016-07-01,2016-09-30,,,-7148000.0,94304000.0,110467000.0,44458000.0,,52487000.0,,-133809000.0,-83683000.0,230144000.0,-133809000.0,-83683000.0,230144000.0,12652000.0,70162000.0,70162000.0,12205000.0,5356000.0,,,-111760000.0,,-60206000.0,-38009000.0,-79789000.0,-103000.0,,14532000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-31 14:06:20+00:00,,-15055000.0,186062000.0,219380000.0,6579000.0,,768610000.0,,-16389000.0,-181132000.0,350353000.0,-16389000.0,-181132000.0,350353000.0,152832000.0,163731000.0,163731000.0,-24282000.0,4565000.0,,,-214368000.0,,-267549000.0,-65477000.0,-501167000.0,-279000.0,-73750000.0,151894000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-29903000.0,390122000.0,452165000.0,193000.0,59473000.0,1191034000.0,,-197666000.0,-331534000.0,681473000.0,-197666000.0,-331534000.0,681473000.0,152273000.0,296675000.0,296675000.0,-37657000.0,8290000.0,,,-414628000.0,,-555393000.0,-155631000.0,-967806000.0,-279000.0,-73750000.0,379490000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2,2016-04-01,2016-06-30,,,-7504000.0,89844000.0,109673000.0,-29791000.0,,462715000.0,,84981000.0,-100373000.0,149743000.0,84981000.0,-100373000.0,149743000.0,134351000.0,76824000.0,76824000.0,541000.0,1459000.0,,,-114034000.0,,-82649000.0,-35638000.0,-191264000.0,-145000.0,-73750000.0,17914000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 15:15:12+00:00,,-7551000.0,96218000.0,109707000.0,36370000.0,,305895000.0,,-101370000.0,-80759000.0,200610000.0,-101370000.0,-80759000.0,200610000.0,18481000.0,86907000.0,86907000.0,-24823000.0,3106000.0,,,-100334000.0,,-184900000.0,-29839000.0,-309903000.0,-134000.0,,133980000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q1TTM,2015-04-01,2016-03-31,,-74211000.0,-29915000.0,380286000.0,456223000.0,4014000.0,157545000.0,895188000.0,,-310004000.0,-519459000.0,656229000.0,-310004000.0,-519459000.0,656229000.0,-171036000.0,270393000.0,270393000.0,-44486000.0,9230000.0,,2198000.0,-401409000.0,,-668758000.0,-151126000.0,-970424000.0,-134000.0,,374636000.0
Essex Property Trust Inc,ESS,,920522,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:07:45+00:00,,-21067000.0,212163000.0,468881000.0,-20678000.0,89055000.0,1580227000.0,,-310843000.0,-567940000.0,769607000.0,-310843000.0,-567940000.0,769607000.0,-109176000.0,458043000.0,458043000.0,-115572000.0,-11912000.0,0.0,,-477177000.0,,-811644000.0,-142740000.0,-1491036000.0,0.0,,386444000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q4,2017-10-01,2017-12-31,,,-4807000.0,63421000.0,117988000.0,-66283000.0,8678000.0,417413000.0,,-65539000.0,-82648000.0,146040000.0,-65539000.0,-82648000.0,146040000.0,-2147000.0,109662000.0,109662000.0,-10520000.0,-26196000.0,,,-121662000.0,,-144499000.0,-43363000.0,-343772000.0,,,105214000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:23:09+00:00,,-16260000.0,148742000.0,350893000.0,45605000.0,80377000.0,1162814000.0,,-245304000.0,-485292000.0,623567000.0,-245304000.0,-485292000.0,623567000.0,-107029000.0,348381000.0,348381000.0,-105052000.0,14284000.0,,,-355515000.0,,-667145000.0,-99377000.0,-1147264000.0,0.0,,281230000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-23502000.0,84605000.0,462728000.0,-1198000.0,80377000.0,1607105000.0,,-351580000.0,-633548000.0,759862000.0,-351580000.0,-633548000.0,759862000.0,-225266000.0,552898000.0,552898000.0,-231064000.0,12489000.0,,,-465855000.0,,-959356000.0,-144587000.0,-1584649000.0,-1047000.0,,470395000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3,2017-07-01,2017-09-30,,,-4673000.0,42294000.0,117451000.0,51454000.0,-188000.0,97520000.0,,-165993000.0,-221653000.0,251043000.0,-165993000.0,-221653000.0,251043000.0,-136603000.0,85035000.0,85035000.0,1776000.0,499000.0,,,-121526000.0,,-231091000.0,-43220000.0,-142298000.0,,,52658000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 16:20:18+00:00,,-11587000.0,106448000.0,233442000.0,-5849000.0,80565000.0,1065294000.0,,-79311000.0,-263639000.0,372524000.0,-79311000.0,-263639000.0,372524000.0,29574000.0,263346000.0,263346000.0,-106828000.0,13785000.0,,,-233989000.0,,-436054000.0,-56157000.0,-1004966000.0,0.0,,228572000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-25977000.0,136615000.0,455744000.0,-8194000.0,80565000.0,1562072000.0,,-319396000.0,-495578000.0,738963000.0,-319396000.0,-495578000.0,738963000.0,-76011000.0,538025000.0,538025000.0,-220635000.0,17346000.0,,,-456089000.0,,-788471000.0,-139376000.0,-1522140000.0,-1150000.0,,432269000.0
Essex Property Trust Inc,ESS,,920522,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:07:45+00:00,,-20224000.0,203803000.0,479884000.0,-5609000.0,,1041734000.0,,-676392000.0,-59893000.0,826554000.0,-676392000.0,-59893000.0,826554000.0,90269000.0,413599000.0,413599000.0,-41096000.0,-383000.0,0.0,,-513232000.0,,-398886000.0,-154684000.0,-1152359000.0,-52152000.0,,493677000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q4,2018-10-01,2018-12-31,,,-5317000.0,57764000.0,120597000.0,-53716000.0,,288791000.0,,-244579000.0,75931000.0,145417000.0,-244579000.0,75931000.0,145417000.0,-23231000.0,124440000.0,124440000.0,-40587000.0,23319000.0,58460000.0,,-151922000.0,,-129880000.0,-99794000.0,-356872000.0,-47895000.0,,247145000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-19714000.0,209460000.0,477275000.0,-18176000.0,8678000.0,1170356000.0,,-497352000.0,-218472000.0,827177000.0,-497352000.0,-218472000.0,827177000.0,111353000.0,398821000.0,398821000.0,-11029000.0,-49898000.0,-58460000.0,,-482972000.0,,-413505000.0,-98253000.0,-1139259000.0,-4257000.0,,351746000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:22:34+00:00,,-4821000.0,40306000.0,119105000.0,47486000.0,,555605000.0,,-91417000.0,-98989000.0,268358000.0,-91417000.0,-98989000.0,268358000.0,77952000.0,96639000.0,96639000.0,9949000.0,-2072000.0,,,-121529000.0,,-110533000.0,-30840000.0,-519580000.0,-3841000.0,,42384000.0
Essex Property Trust Inc,ESS,,920522,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:07:45+00:00,,-22802000.0,194418000.0,483750000.0,31496000.0,72539000.0,2984503000.0,,-461689000.0,-527691000.0,919079000.0,-461689000.0,-527691000.0,919079000.0,-70301000.0,464448000.0,464448000.0,-37813000.0,-13760000.0,0.0,,-535747000.0,,-972201000.0,-171984000.0,-2912235000.0,-56989000.0,,616494000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2,2019-04-01,2019-06-30,,,-4361000.0,53011000.0,119465000.0,-45448000.0,,408803000.0,,-131010000.0,-112219000.0,174074000.0,-131010000.0,-112219000.0,174074000.0,-69155000.0,98061000.0,98061000.0,6357000.0,-370000.0,,,-135025000.0,,-122118000.0,-41499000.0,-404356000.0,-62000.0,,51398000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 16:23:50+00:00,,-9143000.0,94925000.0,240033000.0,2747000.0,,1474066000.0,,-194790000.0,-331467000.0,429833000.0,-194790000.0,-331467000.0,429833000.0,-96424000.0,223566000.0,223566000.0,-27370000.0,-14897000.0,,,-264528000.0,,-341069000.0,-72731000.0,-1332360000.0,-57071000.0,,82333000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:36:17+00:00,,-4782000.0,41914000.0,120568000.0,48195000.0,,1065263000.0,,-63780000.0,-219248000.0,255759000.0,-63780000.0,-219248000.0,255759000.0,-27269000.0,125505000.0,125505000.0,-33727000.0,-14527000.0,,,-129503000.0,,-218951000.0,-31232000.0,-928004000.0,-57009000.0,,30935000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-20185000.0,205411000.0,481347000.0,-4900000.0,,1551392000.0,,-648755000.0,-180152000.0,813955000.0,-648755000.0,-180152000.0,813955000.0,-14952000.0,442465000.0,442465000.0,-84772000.0,-12838000.0,,,-521206000.0,,-507304000.0,-155076000.0,-1560783000.0,-105320000.0,,482228000.0
Essex Property Trust Inc,ESS,,920522,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-18117000.0,204991000.0,494741000.0,16860000.0,72539000.0,3455806000.0,,-17945000.0,-754080000.0,930246000.0,-17945000.0,-754080000.0,930246000.0,158221000.0,667708000.0,667708000.0,-230896000.0,2892000.0,,,-542601000.0,-50000.0,-1269869000.0,-176199000.0,-2830220000.0,-176361000.0,,691988000.0
Essex Property Trust Inc,ESS,,920522,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:36:17+00:00,,-97000.0,52487000.0,131559000.0,33559000.0,,1536566000.0,,379964000.0,-445637000.0,266926000.0,379964000.0,-445637000.0,266926000.0,201253000.0,328765000.0,328765000.0,-226810000.0,2125000.0,,,-136357000.0,-50000.0,-516619000.0,-35447000.0,-845989000.0,-176381000.0,,106429000.0
