company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 16:26:50+00:00,277000000.0,1084000000.0,55000000.0,204000000.0,,965000000.0,-4339000000.0,1984000000.0,2565000000.0,-4339000000.0,1984000000.0,2565000000.0,210000000.0,2026000000.0,2026000000.0,207000000.0,-1897000000.0,-218000000.0,,-416000000.0,-36402000000.0,-207000000.0,-1006000000.0,-2189000000.0,,37727000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2TTM,2013-07-01,2014-06-30,,377000000.0,1409000000.0,-367000000.0,259000000.0,290000000.0,1468000000.0,-3584000000.0,-51000000.0,3890000000.0,-3584000000.0,-51000000.0,3890000000.0,255000000.0,2382000000.0,2382000000.0,1498000000.0,-2463000000.0,-333000000.0,,-502000000.0,-36104000000.0,-288000000.0,-442000000.0,-2194000000.0,,35265000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2,2014-04-01,2014-06-30,,91000000.0,564000000.0,27000000.0,72000000.0,,240000000.0,-895000000.0,-355000000.0,727000000.0,-895000000.0,-355000000.0,727000000.0,-281000000.0,645000000.0,645000000.0,-36000000.0,-573000000.0,-107000000.0,242000000.0,-138000000.0,-11474000000.0,-69000000.0,-354000000.0,-142000000.0,,10731000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 16:49:17+00:00,189000000.0,802000000.0,-509000000.0,149000000.0,,965000000.0,-2008000000.0,1021000000.0,1201000000.0,-2008000000.0,1021000000.0,1201000000.0,214000000.0,1245000000.0,1245000000.0,276000000.0,-1247000000.0,-109000000.0,,-263000000.0,-19578000000.0,-124000000.0,-355000000.0,-1257000000.0,,20030000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q1TTM,2013-04-01,2014-03-31,,379000000.0,1123000000.0,-537000000.0,230000000.0,1779000000.0,1506000000.0,-6204000000.0,2820000000.0,3976000000.0,-6204000000.0,2820000000.0,3976000000.0,350000000.0,2171000000.0,2171000000.0,1963000000.0,-4398000000.0,-465000000.0,-242000000.0,-483000000.0,-31055000000.0,-202000000.0,-2628000000.0,-2210000000.0,,33419000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 16:10:34+00:00,98000000.0,238000000.0,-536000000.0,77000000.0,,725000000.0,-1113000000.0,1376000000.0,474000000.0,-1113000000.0,1376000000.0,474000000.0,495000000.0,600000000.0,600000000.0,312000000.0,-674000000.0,-2000000.0,-242000000.0,-125000000.0,-8104000000.0,-55000000.0,-1000000.0,-1115000000.0,,9299000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:10:16+00:00,371000000.0,1101000000.0,346000000.0,130000000.0,0.0,,-4520000000.0,742000000.0,3616000000.0,-4520000000.0,742000000.0,3616000000.0,-162000000.0,2171000000.0,2171000000.0,728000000.0,-1223000000.0,-687000000.0,,-599000000.0,-38015000000.0,-303000000.0,-20000000.0,-2808000000.0,,38646000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q4,2015-10-01,2015-12-31,,96000000.0,306000000.0,-87000000.0,9000000.0,,,-987000000.0,-353000000.0,930000000.0,-987000000.0,-353000000.0,930000000.0,-410000000.0,489000000.0,489000000.0,432000000.0,-257000000.0,-163000000.0,,-147000000.0,-9583000000.0,-84000000.0,,-592000000.0,,9171000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:24:47+00:00,275000000.0,795000000.0,433000000.0,121000000.0,,,-3533000000.0,1095000000.0,2686000000.0,-3533000000.0,1095000000.0,2686000000.0,248000000.0,1682000000.0,1682000000.0,296000000.0,-966000000.0,-524000000.0,,-452000000.0,-28432000000.0,-219000000.0,-20000000.0,-2216000000.0,,29475000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q3TTM,2014-10-01,2015-09-30,,364000000.0,1184000000.0,98000000.0,183000000.0,,,-4069000000.0,732000000.0,3357000000.0,-4069000000.0,732000000.0,3357000000.0,20000000.0,2506000000.0,2506000000.0,389000000.0,-1304000000.0,-807000000.0,,-600000000.0,-38602000000.0,-300000000.0,-20000000.0,-2328000000.0,,39257000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q3,2015-07-01,2015-09-30,,96000000.0,204000000.0,478000000.0,12000000.0,,,-1324000000.0,41000000.0,1383000000.0,-1324000000.0,41000000.0,1383000000.0,100000000.0,650000000.0,650000000.0,159000000.0,-382000000.0,-15000000.0,,-151000000.0,-8542000000.0,-86000000.0,-11000000.0,-792000000.0,,8480000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:22:10+00:00,179000000.0,591000000.0,-45000000.0,109000000.0,,,-2209000000.0,1054000000.0,1303000000.0,-2209000000.0,1054000000.0,1303000000.0,148000000.0,1032000000.0,1032000000.0,137000000.0,-584000000.0,-509000000.0,,-301000000.0,-19890000000.0,-133000000.0,-9000000.0,-1424000000.0,,20995000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q2TTM,2014-07-01,2015-06-30,,356000000.0,1262000000.0,184000000.0,226000000.0,,,-5076000000.0,1654000000.0,3338000000.0,-5076000000.0,1654000000.0,3338000000.0,-84000000.0,2637000000.0,2637000000.0,161000000.0,-1572000000.0,-901000000.0,,-602000000.0,-46884000000.0,-297000000.0,-660000000.0,-2468000000.0,,48474000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q2,2015-04-01,2015-06-30,,92000000.0,295000000.0,214000000.0,45000000.0,,,-829000000.0,-19000000.0,737000000.0,-829000000.0,-19000000.0,737000000.0,-111000000.0,355000000.0,355000000.0,76000000.0,-297000000.0,-307000000.0,,-154000000.0,-8887000000.0,-74000000.0,-9000000.0,-414000000.0,,8954000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:34:16+00:00,87000000.0,296000000.0,-259000000.0,64000000.0,0.0,,-1380000000.0,1073000000.0,566000000.0,-1380000000.0,1073000000.0,566000000.0,259000000.0,677000000.0,677000000.0,61000000.0,-287000000.0,-202000000.0,,-147000000.0,-11003000000.0,-59000000.0,,-1010000000.0,,12041000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q1TTM,2014-04-01,2015-03-31,,355000000.0,1531000000.0,-3000000.0,253000000.0,,240000000.0,-5142000000.0,1318000000.0,3328000000.0,-5142000000.0,1318000000.0,3328000000.0,-254000000.0,2927000000.0,2927000000.0,49000000.0,-1848000000.0,-701000000.0,242000000.0,-586000000.0,-49471000000.0,-292000000.0,-1005000000.0,-2196000000.0,,50251000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 13:43:51+00:00,382000000.0,881000000.0,923000000.0,164000000.0,1236000000.0,0.0,-1526000000.0,-2526000000.0,3993000000.0,-1526000000.0,-2526000000.0,3993000000.0,-59000000.0,1877000000.0,1877000000.0,811000000.0,-970000000.0,-646000000.0,,-602000000.0,-38772000000.0,-313000000.0,-17000000.0,-1337000000.0,0.0,36324000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q4,2016-10-01,2016-12-31,,97000000.0,247000000.0,149000000.0,41000000.0,1236000000.0,,664000000.0,-1868000000.0,1251000000.0,664000000.0,-1868000000.0,1251000000.0,47000000.0,840000000.0,840000000.0,165000000.0,-278000000.0,-186000000.0,,-151000000.0,-10515000000.0,-123000000.0,-1000000.0,-183000000.0,,8709000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 16:23:57+00:00,285000000.0,634000000.0,774000000.0,123000000.0,,,-2190000000.0,-658000000.0,2742000000.0,-2190000000.0,-658000000.0,2742000000.0,-106000000.0,1037000000.0,1037000000.0,646000000.0,-692000000.0,-460000000.0,,-451000000.0,-28257000000.0,-190000000.0,-16000000.0,-1154000000.0,,27615000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q3TTM,2015-10-01,2016-09-30,,381000000.0,940000000.0,687000000.0,132000000.0,,,-3177000000.0,-1011000000.0,3672000000.0,-3177000000.0,-1011000000.0,3672000000.0,-516000000.0,1526000000.0,1526000000.0,1078000000.0,-949000000.0,-623000000.0,,-598000000.0,-37840000000.0,-274000000.0,-16000000.0,-1746000000.0,,36786000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q3,2016-07-01,2016-09-30,,97000000.0,271000000.0,618000000.0,51000000.0,,,-607000000.0,-834000000.0,1384000000.0,-607000000.0,-834000000.0,1384000000.0,-57000000.0,520000000.0,520000000.0,149000000.0,-255000000.0,-196000000.0,,-153000000.0,-10778000000.0,-70000000.0,,-250000000.0,,9939000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:23:33+00:00,188000000.0,363000000.0,156000000.0,72000000.0,,,-1583000000.0,176000000.0,1358000000.0,-1583000000.0,176000000.0,1358000000.0,-49000000.0,517000000.0,517000000.0,497000000.0,-437000000.0,-264000000.0,,-298000000.0,-17479000000.0,-120000000.0,-16000000.0,-904000000.0,,17676000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q2TTM,2015-07-01,2016-06-30,,380000000.0,873000000.0,547000000.0,93000000.0,,,-3894000000.0,-136000000.0,3671000000.0,-3894000000.0,-136000000.0,3671000000.0,-359000000.0,1656000000.0,1656000000.0,1088000000.0,-1076000000.0,-442000000.0,,-596000000.0,-35604000000.0,-290000000.0,-27000000.0,-2288000000.0,,35327000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q2,2016-04-01,2016-06-30,,97000000.0,183000000.0,116000000.0,42000000.0,,,-809000000.0,80000000.0,644000000.0,-809000000.0,80000000.0,644000000.0,-85000000.0,271000000.0,271000000.0,160000000.0,-249000000.0,-220000000.0,,-154000000.0,-8446000000.0,-68000000.0,,-448000000.0,,8631000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:26:05+00:00,91000000.0,180000000.0,40000000.0,30000000.0,,,-774000000.0,96000000.0,714000000.0,-774000000.0,96000000.0,714000000.0,36000000.0,246000000.0,246000000.0,337000000.0,-188000000.0,-44000000.0,,-144000000.0,-9033000000.0,-52000000.0,-16000000.0,-456000000.0,,9045000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q1TTM,2015-04-01,2016-03-31,,375000000.0,985000000.0,645000000.0,96000000.0,,,-3914000000.0,-235000000.0,3764000000.0,-3914000000.0,-235000000.0,3764000000.0,-385000000.0,1740000000.0,1740000000.0,1004000000.0,-1124000000.0,-529000000.0,,-596000000.0,-36045000000.0,-296000000.0,-36000000.0,-2254000000.0,,35650000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 11:07:49+00:00,483000000.0,1125000000.0,-158000000.0,135000000.0,0.0,0.0,-2923000000.0,-1210000000.0,4314000000.0,-2923000000.0,-1210000000.0,4314000000.0,181000000.0,3554000000.0,3554000000.0,435000000.0,-922000000.0,-2002000000.0,,-641000000.0,-40199000000.0,-299000000.0,0.0,-1495000000.0,0.0,40165000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q4,2017-10-01,2017-12-31,,125000000.0,358000000.0,-885000000.0,3000000.0,,,-1033000000.0,-140000000.0,1100000000.0,-1033000000.0,-140000000.0,1100000000.0,-73000000.0,1614000000.0,1614000000.0,246000000.0,-226000000.0,-1691000000.0,,-163000000.0,-7802000000.0,-83000000.0,,-647000000.0,,9078000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:22:27+00:00,358000000.0,767000000.0,727000000.0,132000000.0,0.0,0.0,-1890000000.0,-1070000000.0,3214000000.0,-1890000000.0,-1070000000.0,3214000000.0,254000000.0,1940000000.0,1940000000.0,189000000.0,-696000000.0,-311000000.0,,-478000000.0,-32397000000.0,-216000000.0,0.0,-848000000.0,,31087000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q3TTM,2016-10-01,2017-09-30,,455000000.0,1014000000.0,876000000.0,173000000.0,1236000000.0,,-1226000000.0,-2938000000.0,4465000000.0,-1226000000.0,-2938000000.0,4465000000.0,301000000.0,2780000000.0,2780000000.0,354000000.0,-974000000.0,-497000000.0,,-629000000.0,-42912000000.0,-339000000.0,-1000000.0,-1031000000.0,,39796000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q3,2017-07-01,2017-09-30,,120000000.0,286000000.0,1010000000.0,24000000.0,,,-531000000.0,-1127000000.0,1866000000.0,-531000000.0,-1127000000.0,1866000000.0,208000000.0,666000000.0,666000000.0,70000000.0,-201000000.0,-163000000.0,,-163000000.0,-9244000000.0,-70000000.0,,-191000000.0,,8064000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:20:43+00:00,238000000.0,481000000.0,-283000000.0,108000000.0,0.0,0.0,-1359000000.0,57000000.0,1348000000.0,-1359000000.0,57000000.0,1348000000.0,46000000.0,1274000000.0,1274000000.0,119000000.0,-495000000.0,-148000000.0,,-315000000.0,-23153000000.0,-146000000.0,0.0,-657000000.0,,23023000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q2TTM,2016-07-01,2017-06-30,,432000000.0,999000000.0,484000000.0,200000000.0,1236000000.0,,-1302000000.0,-2645000000.0,3983000000.0,-1302000000.0,-2645000000.0,3983000000.0,36000000.0,2634000000.0,2634000000.0,433000000.0,-1028000000.0,-530000000.0,,-619000000.0,-44446000000.0,-339000000.0,-1000000.0,-1090000000.0,,41671000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q2,2017-04-01,2017-06-30,,119000000.0,271000000.0,-289000000.0,41000000.0,,,-788000000.0,337000000.0,491000000.0,-788000000.0,337000000.0,491000000.0,40000000.0,579000000.0,579000000.0,82000000.0,-272000000.0,-62000000.0,,-164000000.0,-10117000000.0,-72000000.0,,-393000000.0,,10317000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 17:03:50+00:00,119000000.0,210000000.0,6000000.0,67000000.0,0.0,0.0,-571000000.0,-280000000.0,857000000.0,-571000000.0,-280000000.0,857000000.0,6000000.0,695000000.0,695000000.0,37000000.0,-223000000.0,-86000000.0,,-151000000.0,-13036000000.0,-74000000.0,,-264000000.0,,12706000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q1TTM,2016-04-01,2017-03-31,,410000000.0,911000000.0,889000000.0,201000000.0,1236000000.0,,-1323000000.0,-2902000000.0,4136000000.0,-1323000000.0,-2902000000.0,4136000000.0,-89000000.0,2326000000.0,2326000000.0,511000000.0,-1005000000.0,-688000000.0,,-609000000.0,-42775000000.0,-335000000.0,-1000000.0,-1145000000.0,,39985000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 11:07:49+00:00,511000000.0,764000000.0,42000000.0,73000000.0,498000000.0,557000000.0,-3574000000.0,-1719000000.0,5175000000.0,-3574000000.0,-1719000000.0,5175000000.0,-118000000.0,2160000000.0,2160000000.0,2462000000.0,-866000000.0,-1222000000.0,,-748000000.0,-46042000000.0,-277000000.0,-400000000.0,-2303000000.0,-385000000.0,45058000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q4,2018-10-01,2018-12-31,,135000000.0,274000000.0,-262000000.0,7000000.0,,,-2055000000.0,737000000.0,1357000000.0,-2055000000.0,737000000.0,1357000000.0,39000000.0,-542000000.0,-542000000.0,2026000000.0,-241000000.0,-787000000.0,,-196000000.0,-9496000000.0,-82000000.0,1000000.0,-1241000000.0,-385000000.0,10828000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:21:51+00:00,376000000.0,490000000.0,304000000.0,66000000.0,498000000.0,557000000.0,-1519000000.0,-2456000000.0,3818000000.0,-1519000000.0,-2456000000.0,3818000000.0,-157000000.0,2702000000.0,2702000000.0,436000000.0,-625000000.0,-435000000.0,,-552000000.0,-36546000000.0,-195000000.0,-401000000.0,-1062000000.0,,34230000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q3TTM,2017-10-01,2018-09-30,,501000000.0,848000000.0,-581000000.0,69000000.0,498000000.0,557000000.0,-2552000000.0,-2596000000.0,4918000000.0,-2552000000.0,-2596000000.0,4918000000.0,-230000000.0,4316000000.0,4316000000.0,682000000.0,-851000000.0,-2126000000.0,,-715000000.0,-44348000000.0,-278000000.0,-401000000.0,-1709000000.0,,43308000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q3,2018-07-01,2018-09-30,,128000000.0,308000000.0,674000000.0,38000000.0,,,-612000000.0,-1145000000.0,1728000000.0,-612000000.0,-1145000000.0,1728000000.0,-29000000.0,979000000.0,979000000.0,-53000000.0,-227000000.0,-119000000.0,,-199000000.0,-10279000000.0,-67000000.0,,-224000000.0,,9012000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:23:48+00:00,248000000.0,182000000.0,-370000000.0,28000000.0,498000000.0,557000000.0,-907000000.0,-1311000000.0,2090000000.0,-907000000.0,-1311000000.0,2090000000.0,-128000000.0,1723000000.0,1723000000.0,489000000.0,-398000000.0,-316000000.0,,-353000000.0,-26267000000.0,-128000000.0,-401000000.0,-838000000.0,,25218000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q2TTM,2017-07-01,2018-06-30,,493000000.0,826000000.0,-245000000.0,55000000.0,498000000.0,557000000.0,-2471000000.0,-2578000000.0,5056000000.0,-2471000000.0,-2578000000.0,5056000000.0,7000000.0,4003000000.0,4003000000.0,805000000.0,-825000000.0,-2170000000.0,,-679000000.0,-43313000000.0,-281000000.0,-401000000.0,-1676000000.0,,42360000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q2,2018-04-01,2018-06-30,,126000000.0,129000000.0,440000000.0,18000000.0,,-1000000.0,-1365000000.0,-60000000.0,1464000000.0,-1365000000.0,-60000000.0,1464000000.0,39000000.0,717000000.0,717000000.0,181000000.0,-221000000.0,-124000000.0,,-192000000.0,-12633000000.0,-66000000.0,-401000000.0,-568000000.0,,12634000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:21:09+00:00,122000000.0,53000000.0,-810000000.0,10000000.0,498000000.0,558000000.0,458000000.0,-1251000000.0,626000000.0,458000000.0,-1251000000.0,626000000.0,-167000000.0,1006000000.0,1006000000.0,308000000.0,-177000000.0,-192000000.0,,-161000000.0,-13634000000.0,-62000000.0,,-270000000.0,,12584000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q1TTM,2017-04-01,2018-03-31,,486000000.0,968000000.0,-974000000.0,78000000.0,498000000.0,558000000.0,-1894000000.0,-2181000000.0,4083000000.0,-1894000000.0,-2181000000.0,4083000000.0,8000000.0,3865000000.0,3865000000.0,706000000.0,-876000000.0,-2108000000.0,,-651000000.0,-40797000000.0,-287000000.0,,-1501000000.0,,40043000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q4,2019-10-01,2019-12-31,,171000000.0,199000000.0,550000000.0,22000000.0,,292000000.0,-1911000000.0,428000000.0,1234000000.0,-1911000000.0,428000000.0,1234000000.0,-249000000.0,1773000000.0,1773000000.0,-1260000000.0,-89000000.0,-387000000.0,,-205000000.0,-8578000000.0,-140000000.0,,-799000000.0,-1132000000.0,9334000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 11:07:49+00:00,647000000.0,756000000.0,1174000000.0,120000000.0,491000000.0,1414000000.0,-2483000000.0,-2807000000.0,5129000000.0,-2483000000.0,-2807000000.0,5129000000.0,-161000000.0,4847000000.0,4847000000.0,-1539000000.0,-537000000.0,-862000000.0,,-787000000.0,-41258000000.0,-433000000.0,-317000000.0,-1735000000.0,-1132000000.0,38990000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:21:51+00:00,476000000.0,557000000.0,624000000.0,98000000.0,491000000.0,1122000000.0,-572000000.0,-3235000000.0,3895000000.0,-572000000.0,-3235000000.0,3895000000.0,88000000.0,3074000000.0,3074000000.0,-279000000.0,-448000000.0,-475000000.0,,-582000000.0,-32680000000.0,-293000000.0,-317000000.0,-936000000.0,,29656000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q3TTM,2018-10-01,2019-09-30,,611000000.0,831000000.0,362000000.0,105000000.0,491000000.0,1122000000.0,-2627000000.0,-2498000000.0,5252000000.0,-2627000000.0,-2498000000.0,5252000000.0,127000000.0,2532000000.0,2532000000.0,1747000000.0,-689000000.0,-1262000000.0,,-778000000.0,-42176000000.0,-375000000.0,-316000000.0,-2177000000.0,-385000000.0,40484000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q3,2019-07-01,2019-09-30,,159000000.0,166000000.0,546000000.0,54000000.0,-1000000.0,1122000000.0,248000000.0,-2093000000.0,1833000000.0,248000000.0,-2093000000.0,1833000000.0,-12000000.0,931000000.0,931000000.0,197000000.0,-126000000.0,-164000000.0,,-197000000.0,-9758000000.0,-120000000.0,,-604000000.0,,7783000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:23:48+00:00,317000000.0,391000000.0,78000000.0,44000000.0,492000000.0,0.0,-820000000.0,-1142000000.0,2062000000.0,-820000000.0,-1142000000.0,2062000000.0,100000000.0,2143000000.0,2143000000.0,-476000000.0,-322000000.0,-311000000.0,,-385000000.0,-22922000000.0,-173000000.0,-317000000.0,-332000000.0,,21873000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q2TTM,2018-07-01,2019-06-30,,580000000.0,973000000.0,490000000.0,89000000.0,492000000.0,,-3487000000.0,-1550000000.0,5147000000.0,-3487000000.0,-1550000000.0,5147000000.0,110000000.0,2580000000.0,2580000000.0,1497000000.0,-790000000.0,-1217000000.0,,-780000000.0,-42697000000.0,-322000000.0,-316000000.0,-1797000000.0,-385000000.0,41713000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q2,2019-04-01,2019-06-30,,160000000.0,391000000.0,213000000.0,44000000.0,492000000.0,,-421000000.0,-879000000.0,1348000000.0,-421000000.0,-879000000.0,1348000000.0,48000000.0,851000000.0,851000000.0,124000000.0,-112000000.0,-197000000.0,,-196000000.0,-12054000000.0,-93000000.0,-317000000.0,-332000000.0,,11074000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:21:21+00:00,157000000.0,,-135000000.0,,,,-399000000.0,-263000000.0,714000000.0,-399000000.0,-263000000.0,714000000.0,52000000.0,1292000000.0,1292000000.0,-600000000.0,-210000000.0,-114000000.0,,-189000000.0,-10868000000.0,-80000000.0,,0.0,0.0,10799000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q1TTM,2018-04-01,2019-03-31,,546000000.0,711000000.0,717000000.0,63000000.0,,-1000000.0,-4431000000.0,-731000000.0,5263000000.0,-4431000000.0,-731000000.0,5263000000.0,101000000.0,2446000000.0,2446000000.0,1554000000.0,-899000000.0,-1144000000.0,,-776000000.0,-43276000000.0,-295000000.0,-400000000.0,-2033000000.0,-385000000.0,43273000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:21:21+00:00,155000000.0,,66000000.0,,,,-1095000000.0,68000000.0,1027000000.0,-1095000000.0,68000000.0,1027000000.0,0.0,549000000.0,549000000.0,257000000.0,-205000000.0,-142000000.0,,-188000000.0,-18725000000.0,-65000000.0,,-414000000.0,-288000000.0,19000000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2020.0,Q1TTM,2019-04-01,2020-03-31,,645000000.0,756000000.0,1375000000.0,120000000.0,491000000.0,1414000000.0,-3179000000.0,-2476000000.0,5442000000.0,-3179000000.0,-2476000000.0,5442000000.0,-213000000.0,4104000000.0,4104000000.0,-682000000.0,-532000000.0,-890000000.0,,-786000000.0,-49115000000.0,-418000000.0,-317000000.0,-2149000000.0,-1420000000.0,47191000000.0
