company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q2TTM,2013-07-01,2014-06-30,,-423309000.0,20971000.0,175603000.0,81874000.0,190268000.0,-2985000.0,-146904000.0,479516000.0,-572625000.0,-634372000.0,905180000.0,-572625000.0,-634372000.0,905180000.0,-304802000.0,809192000.0,809192000.0,31653000.0,69135000.0,-72000.0,,-502957000.0,15135000.0,-245590000.0,-148201000.0,-470118000.0,19464000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q2,2014-04-01,2014-06-30,,-423309000.0,8734000.0,,,49576000.0,3844000.0,-235764000.0,515939000.0,251950000.0,-495096000.0,-139735000.0,251950000.0,-495096000.0,-139735000.0,-379037000.0,28325000.0,28325000.0,9394000.0,11813000.0,166000.0,,-128342000.0,,-64583000.0,-46983000.0,-100477000.0,-7370000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 13:47:28+00:00,-423309000.0,12242000.0,,,97582000.0,-184000.0,-213932000.0,515939000.0,83084000.0,-524742000.0,-79157000.0,83084000.0,-524742000.0,-79157000.0,-520999000.0,17107000.0,17107000.0,7844000.0,31194000.0,367000.0,,-257669000.0,,-108415000.0,-78215000.0,-128165000.0,6615000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q1TTM,2013-04-01,2014-03-31,,,16158000.0,175603000.0,81874000.0,185517000.0,-11469000.0,-266063000.0,-718000.0,-966088000.0,-206152000.0,821451000.0,-966088000.0,-206152000.0,821451000.0,-362258000.0,854215000.0,854215000.0,31624000.0,125191000.0,-2833000.0,,-499621000.0,12619000.0,-242772000.0,-102752000.0,-488188000.0,26834000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 13:35:05+00:00,,3508000.0,,,48006000.0,-4028000.0,21832000.0,,-168866000.0,-29646000.0,60578000.0,-168866000.0,-29646000.0,60578000.0,-141962000.0,-11218000.0,-11218000.0,-1550000.0,19381000.0,201000.0,,-129327000.0,,-43832000.0,-31232000.0,-27688000.0,13985000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 13:03:22+00:00,0.0,32402000.0,120232000.0,83005000.0,233025000.0,-30676000.0,9718000.0,16914000.0,-500217000.0,-282495000.0,734557000.0,-500222000.0,-282495000.0,734557000.0,-78836000.0,369416000.0,369416000.0,89996000.0,15000000.0,33195000.0,,-515073000.0,-61509000.0,-254181000.0,-17058000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q4,2015-10-01,2015-12-31,,,8006000.0,120232000.0,83005000.0,59999000.0,-6986000.0,624864000.0,-144094000.0,-270251000.0,-76536000.0,956895000.0,-270256000.0,-76536000.0,956895000.0,603117000.0,215160000.0,215160000.0,48866000.0,4542000.0,104000.0,,-128971000.0,6934000.0,-83574000.0,-1728000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:32:23+00:00,0.0,24396000.0,,,173026000.0,-23690000.0,-615146000.0,161008000.0,-229966000.0,-205959000.0,-222338000.0,-229966000.0,-205959000.0,-222338000.0,-681953000.0,154256000.0,154256000.0,41130000.0,10458000.0,33091000.0,,-386102000.0,-68443000.0,-170607000.0,-15330000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q3TTM,2014-10-01,2015-09-30,,,40183000.0,141964000.0,79122000.0,228768000.0,-35629000.0,161039000.0,108508000.0,-437228000.0,-310153000.0,810536000.0,-437229000.0,-310153000.0,810536000.0,27525000.0,304187000.0,304187000.0,76359000.0,13146000.0,27799000.0,,-514555000.0,-79014000.0,-258938000.0,4670000.0,-48997000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q3,2015-07-01,2015-09-30,,,8041000.0,,,58400000.0,-10034000.0,-285630000.0,161008000.0,25628000.0,-44787000.0,18435000.0,25628000.0,-44787000.0,18435000.0,-10758000.0,223784000.0,223784000.0,13840000.0,2880000.0,32521000.0,,-128921000.0,-20539000.0,-56769000.0,-9339000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 14:25:08+00:00,0.0,16355000.0,,,114626000.0,-13656000.0,-329516000.0,,-255594000.0,-161172000.0,-240773000.0,-255594000.0,-161172000.0,-240773000.0,-671195000.0,-69528000.0,-69528000.0,27290000.0,7578000.0,570000.0,,-257181000.0,-47904000.0,-113838000.0,-5991000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q2TTM,2014-07-01,2015-06-30,,,45113000.0,141964000.0,79122000.0,224745000.0,-33731000.0,-26588000.0,-20480000.0,-565996000.0,-344982000.0,726948000.0,-565997000.0,-344982000.0,726948000.0,-217762000.0,412239000.0,412239000.0,71439000.0,19684000.0,-4650000.0,,-514325000.0,-67837000.0,-265880000.0,-1878000.0,-48997000.0,-6615000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q2,2015-04-01,2015-06-30,,,8252000.0,,,57944000.0,1156000.0,-258195000.0,,-126806000.0,-69140000.0,-187663000.0,-126806000.0,-69140000.0,-187663000.0,-382453000.0,-11351000.0,-11351000.0,15687000.0,5173000.0,248000.0,,-128651000.0,5702000.0,-75090000.0,-3328000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 14:12:25+00:00,0.0,8103000.0,,,56682000.0,-14812000.0,-71321000.0,,-128788000.0,-92032000.0,-53110000.0,-128788000.0,-92032000.0,-53110000.0,-288742000.0,-58177000.0,-58177000.0,11603000.0,2405000.0,322000.0,,-128530000.0,-53606000.0,-38748000.0,-2663000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q1TTM,2014-04-01,2015-03-31,,-423309000.0,45595000.0,141964000.0,79122000.0,216377000.0,-31043000.0,-4157000.0,495459000.0,-187240000.0,-770938000.0,774876000.0,-187241000.0,-770938000.0,774876000.0,-214346000.0,451915000.0,451915000.0,65146000.0,26324000.0,-4732000.0,,-514016000.0,-73539000.0,-255373000.0,-45533000.0,-149474000.0,-13985000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,FY,2016-01-01,2016-12-31,2019-11-12 16:20:58+00:00,-33154000.0,26543000.0,113022000.0,84763000.0,235797000.0,-24411000.0,-75309000.0,609168000.0,-281471000.0,-311910000.0,594509000.0,-281471000.0,-311910000.0,594509000.0,-23283000.0,312908000.0,312908000.0,94570000.0,34065000.0,-10460000.0,,-518529000.0,-6103000.0,-262193000.0,-406175000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q4,2016-10-01,2016-12-31,,,6966000.0,113022000.0,84763000.0,57858000.0,-7999000.0,636474000.0,192168000.0,-238229000.0,-107185000.0,925855000.0,-238229000.0,-107185000.0,925855000.0,572442000.0,168731000.0,168731000.0,55826000.0,5534000.0,-11809000.0,,-130011000.0,-6103000.0,-83045000.0,-305920000.0,,-6228000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:08:35+00:00,-33154000.0,19577000.0,,,177939000.0,-16412000.0,-711783000.0,417000000.0,-43242000.0,-204725000.0,-331346000.0,-43242000.0,-204725000.0,-331346000.0,-595725000.0,144177000.0,144177000.0,38744000.0,28531000.0,1349000.0,,-388518000.0,,-179148000.0,-100255000.0,,6228000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q3TTM,2015-10-01,2016-09-30,,-33154000.0,27583000.0,120232000.0,83005000.0,237938000.0,-23398000.0,-86919000.0,272906000.0,-313493000.0,-281261000.0,625549000.0,-313498000.0,-281261000.0,625549000.0,7392000.0,359337000.0,359337000.0,87610000.0,33073000.0,1453000.0,,-517489000.0,6934000.0,-262722000.0,-101983000.0,,6228000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q3,2016-07-01,2016-09-30,,-167000.0,6657000.0,,,58581000.0,37000.0,-404576000.0,350000000.0,150801000.0,-80832000.0,-90720000.0,150801000.0,-80832000.0,-90720000.0,-20714000.0,236250000.0,236250000.0,12368000.0,11813000.0,-3034000.0,,-129927000.0,,-67870000.0,-81085000.0,,-9761000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 12:29:40+00:00,-32987000.0,12920000.0,,,119358000.0,-16449000.0,-307207000.0,67000000.0,-194043000.0,-123893000.0,-240626000.0,-194043000.0,-123893000.0,-240626000.0,-575011000.0,-92073000.0,-92073000.0,26376000.0,16718000.0,4383000.0,,-258591000.0,,-111278000.0,-19170000.0,,15989000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q2TTM,2015-07-01,2016-06-30,,-32987000.0,28967000.0,120232000.0,83005000.0,237757000.0,-33469000.0,32027000.0,83914000.0,-438666000.0,-245216000.0,734704000.0,-438671000.0,-245216000.0,734704000.0,17348000.0,346871000.0,346871000.0,89082000.0,24140000.0,37008000.0,,-516483000.0,-13605000.0,-251621000.0,-30237000.0,,15989000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q2,2016-04-01,2016-06-30,,-381000.0,6582000.0,,,59356000.0,-1705000.0,-212209000.0,67000000.0,-59678000.0,-69149000.0,-151373000.0,-59678000.0,-69149000.0,-151373000.0,-281905000.0,-19114000.0,-19114000.0,14012000.0,4297000.0,591000.0,,-129389000.0,,-65969000.0,-1586000.0,,-3390000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 14:56:44+00:00,-32606000.0,6338000.0,,,60002000.0,-14744000.0,-94998000.0,0.0,-134365000.0,-54744000.0,-89253000.0,-134365000.0,-54744000.0,-89253000.0,-293106000.0,-72959000.0,-72959000.0,12364000.0,12421000.0,3792000.0,,-129202000.0,,-45309000.0,-17584000.0,,19379000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q1TTM,2015-04-01,2016-03-31,,-32606000.0,30637000.0,120232000.0,83005000.0,236345000.0,-30608000.0,-13959000.0,16914000.0,-505794000.0,-245207000.0,698414000.0,-505799000.0,-245207000.0,698414000.0,-83200000.0,354634000.0,354634000.0,90757000.0,25016000.0,36665000.0,,-515745000.0,-7903000.0,-260742000.0,-31979000.0,,19379000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q4,2017-10-01,2017-12-31,,,17685000.0,117690000.0,103339000.0,60987000.0,-13023000.0,240621000.0,988622000.0,244717000.0,-60754000.0,712456000.0,244717000.0,-60754000.0,712456000.0,897913000.0,-282026000.0,-282026000.0,675189000.0,7000.0,-128475000.0,14517000.0,,,67104000.0,-743912000.0,,617000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 16:08:14+00:00,,16264000.0,,,179831000.0,13023000.0,-275296000.0,1419418000.0,213733000.0,-174909000.0,-740070000.0,213733000.0,-174909000.0,-740070000.0,-688223000.0,-772553000.0,-772553000.0,111684000.0,1768000.0,38000.0,,-311973000.0,,-235323000.0,-895480000.0,,60376000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q3TTM,2016-10-01,2017-09-30,,,23230000.0,113022000.0,84763000.0,237689000.0,5024000.0,361178000.0,1611586000.0,-24496000.0,-282094000.0,185785000.0,-24496000.0,-282094000.0,185785000.0,-115781000.0,-603822000.0,-603822000.0,167510000.0,7302000.0,-11771000.0,,-441984000.0,-6103000.0,-318368000.0,-1201400000.0,,54148000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q3,2017-07-01,2017-09-30,,,5562000.0,,,61610000.0,3323000.0,295904000.0,732649000.0,162265000.0,-68686000.0,-190975000.0,162251000.0,-68686000.0,-190975000.0,-94087000.0,-603247000.0,-603247000.0,49196000.0,68000.0,200000.0,,-51546000.0,,-86478000.0,-518906000.0,,17592000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 16:08:11+00:00,,10702000.0,,,118221000.0,9700000.0,-571200000.0,686769000.0,51468000.0,-106223000.0,-549095000.0,51482000.0,-106223000.0,-549095000.0,-594136000.0,-169306000.0,-169306000.0,62488000.0,1700000.0,-162000.0,,-260427000.0,,-148845000.0,-376574000.0,,42784000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q2TTM,2016-07-01,2017-06-30,,-167000.0,24325000.0,113022000.0,84763000.0,234660000.0,1738000.0,-339302000.0,1228937000.0,-35960000.0,-294240000.0,286040000.0,-35946000.0,-294240000.0,286040000.0,-42408000.0,235675000.0,235675000.0,130682000.0,19047000.0,-15005000.0,,-520365000.0,-6103000.0,-299760000.0,-763579000.0,,26795000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q2,2017-04-01,2017-06-30,,,5463000.0,,,58909000.0,-38000.0,-277119000.0,506769000.0,194114000.0,-61528000.0,-239054000.0,194128000.0,-61528000.0,-239054000.0,-106492000.0,-56075000.0,-56075000.0,29768000.0,285000.0,129000.0,,-130298000.0,,-78513000.0,-182642000.0,,16856000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:12:24+00:00,,5239000.0,,,59312000.0,9738000.0,-294081000.0,180000000.0,-142646000.0,-44695000.0,-310041000.0,-142646000.0,-44695000.0,-310041000.0,-487644000.0,-113231000.0,-113231000.0,32720000.0,1415000.0,-291000.0,,-130129000.0,,-70332000.0,-193932000.0,,25928000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q1TTM,2016-04-01,2017-03-31,,-548000.0,25444000.0,113022000.0,84763000.0,235107000.0,71000.0,-274392000.0,789168000.0,-289752000.0,-301861000.0,373721000.0,-289752000.0,-301861000.0,373721000.0,-217821000.0,272636000.0,272636000.0,114926000.0,23059000.0,-14543000.0,,-519456000.0,-6103000.0,-287216000.0,-582523000.0,,6549000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:11:32+00:00,,39095000.0,99586000.0,173951000.0,232837000.0,,32789000.0,475973000.0,-285157000.0,-160758000.0,-27317000.0,-285157000.0,-160758000.0,-27317000.0,-484740000.0,-533299000.0,-533299000.0,201261000.0,0.0,-64391000.0,-11508000.0,0.0,-18615000.0,-77752000.0,-761130000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q4,2018-10-01,2018-12-31,,,9170000.0,99586000.0,173951000.0,53220000.0,,604721000.0,-274577000.0,-274471000.0,-46118000.0,704135000.0,-274471000.0,-46118000.0,704135000.0,385331000.0,9639000.0,9639000.0,27385000.0,,-71103000.0,1785000.0,,-8395000.0,33380000.0,106000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 16:26:03+00:00,,29925000.0,,,179617000.0,,-571932000.0,750550000.0,-10686000.0,-114640000.0,-731452000.0,-10686000.0,-114640000.0,-731452000.0,-870071000.0,-542938000.0,-542938000.0,173876000.0,,6712000.0,-13293000.0,,-10220000.0,-111132000.0,-761236000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q3TTM,2017-10-01,2018-09-30,,,47610000.0,117690000.0,103339000.0,240604000.0,-13023000.0,-331311000.0,1739172000.0,234031000.0,-175394000.0,-18996000.0,234031000.0,-175394000.0,-18996000.0,27842000.0,-824964000.0,-824964000.0,849065000.0,7000.0,-121763000.0,1224000.0,,-10220000.0,-44028000.0,-1505148000.0,,617000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q3,2018-07-01,2018-09-30,,,10195000.0,,,62177000.0,,-297678000.0,195000000.0,187312000.0,-29457000.0,-174830000.0,187312000.0,-29457000.0,-174843000.0,-19456000.0,9246000.0,9246000.0,41230000.0,,1027000.0,-2468000.0,,2357000.0,-32841000.0,-7688000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 18:49:38+00:00,,19730000.0,,,117440000.0,,-274254000.0,555550000.0,-197998000.0,-85183000.0,-556622000.0,-197998000.0,-85183000.0,-556609000.0,-850615000.0,-552184000.0,-552184000.0,132646000.0,,5685000.0,-10825000.0,,-12577000.0,-78291000.0,-753548000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q2TTM,2017-07-01,2018-06-30,,,42977000.0,117690000.0,103339000.0,240037000.0,-9700000.0,262271000.0,2276821000.0,208984000.0,-214623000.0,-35141000.0,208970000.0,-214623000.0,-35128000.0,-46789000.0,-1437457000.0,-1437457000.0,857031000.0,75000.0,-122590000.0,3692000.0,-51546000.0,-12577000.0,-97665000.0,-2016366000.0,,18209000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q2,2018-04-01,2018-06-30,,,9532000.0,,,58901000.0,,-149829000.0,555550000.0,53518000.0,-54321000.0,-282890000.0,53518000.0,-54321000.0,-282877000.0,-298118000.0,-240931000.0,-240931000.0,39437000.0,,12360000.0,-14438000.0,,-12577000.0,-30854000.0,-502032000.0,,-23250000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 18:19:06+00:00,,10198000.0,,,58539000.0,,-124425000.0,,-251516000.0,-30862000.0,-273732000.0,-251516000.0,-30862000.0,-273732000.0,-552497000.0,-311253000.0,-311253000.0,93209000.0,,-6675000.0,3613000.0,,,-47437000.0,-251516000.0,,23250000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q1TTM,2017-04-01,2018-03-31,,,38908000.0,117690000.0,103339000.0,240045000.0,-9738000.0,134981000.0,2228040000.0,349580000.0,-221830000.0,8695000.0,349580000.0,-221830000.0,8695000.0,144837000.0,-1252601000.0,-1252601000.0,847362000.0,360000.0,-134821000.0,18130000.0,-181844000.0,,-145324000.0,-1696976000.0,,58315000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q4,2019-10-01,2019-12-31,,,9950000.0,72647000.0,190922000.0,48154000.0,,573822000.0,362420000.0,-251439000.0,-35807000.0,694638000.0,-251439000.0,-35807000.0,694638000.0,411730000.0,175000.0,175000.0,62537000.0,,-48354000.0,4338000.0,,2713000.0,9834000.0,-613859000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:11:32+00:00,,40112000.0,72647000.0,190922000.0,204406000.0,,-20832000.0,588244000.0,-33138000.0,-114176000.0,180977000.0,-33138000.0,-114176000.0,180977000.0,35547000.0,-213512000.0,-213512000.0,170803000.0,0.0,-47652000.0,1884000.0,0.0,-681000.0,-65843000.0,-621382000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 16:26:03+00:00,,30162000.0,,,156252000.0,,-594654000.0,225824000.0,218301000.0,-78369000.0,-513661000.0,218301000.0,-78369000.0,-513661000.0,-376183000.0,-213687000.0,-213687000.0,108266000.0,,702000.0,-2454000.0,,-3394000.0,-75677000.0,-7523000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q3TTM,2018-10-01,2019-09-30,,,39332000.0,99586000.0,173951000.0,209472000.0,,10067000.0,-48753000.0,-56170000.0,-124487000.0,190474000.0,-56170000.0,-124487000.0,190474000.0,9148000.0,-204048000.0,-204048000.0,135651000.0,,-70401000.0,-669000.0,,-11789000.0,-42297000.0,-7417000.0,,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q3,2019-07-01,2019-09-30,,,9824000.0,,,52672000.0,,-292929000.0,185000000.0,177635000.0,-34664000.0,-113097000.0,177635000.0,-34664000.0,-113142000.0,24173000.0,78018000.0,78018000.0,39318000.0,,218000.0,-5656000.0,,-3394000.0,-27496000.0,-7365000.0,,-3992000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q2TTM,2018-07-01,2019-06-30,,,39703000.0,99586000.0,173951000.0,218977000.0,,5318000.0,-38753000.0,-46493000.0,-119280000.0,128741000.0,-46493000.0,-119280000.0,128773000.0,-34481000.0,-272820000.0,-272820000.0,137563000.0,,-69592000.0,2519000.0,,-6038000.0,-47642000.0,-7740000.0,,3992000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q2,2019-04-01,2019-06-30,,,9909000.0,,,51509000.0,,-186649000.0,40824000.0,45015000.0,-24505000.0,-207754000.0,45015000.0,-24505000.0,-207709000.0,-185982000.0,-115409000.0,-115409000.0,32886000.0,,10978000.0,1217000.0,,,-34772000.0,4191000.0,,-711000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 18:49:38+00:00,,20338000.0,,,103580000.0,,-301725000.0,40824000.0,40666000.0,-43705000.0,-400564000.0,40666000.0,-43705000.0,-400519000.0,-400356000.0,-291705000.0,-291705000.0,68948000.0,,484000.0,3202000.0,,,-48181000.0,-158000.0,,3992000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 19:48:35+00:00,,10429000.0,,,52071000.0,,-115076000.0,,-4349000.0,-19200000.0,-192810000.0,-4349000.0,-19200000.0,-192810000.0,-214374000.0,-176296000.0,-176296000.0,36062000.0,,-10494000.0,1985000.0,,,-13409000.0,-4349000.0,,4703000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q1TTM,2018-04-01,2019-03-31,,,39326000.0,99586000.0,173951000.0,226369000.0,,42138000.0,475973000.0,-37990000.0,-149096000.0,53605000.0,-37990000.0,-149096000.0,53605000.0,-146617000.0,-398342000.0,-398342000.0,144114000.0,,-68210000.0,-13136000.0,,-18615000.0,-43724000.0,-513963000.0,,-18547000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2020.0,Q1TTM,2019-04-01,2020-03-31,,,39648000.0,72647000.0,190922000.0,195989000.0,,47164000.0,738244000.0,120533000.0,-176133000.0,199298000.0,120533000.0,-176133000.0,199298000.0,119300000.0,-247957000.0,-247957000.0,164454000.0,,-47807000.0,-24398000.0,,-47246000.0,-76377000.0,-617711000.0,,-4703000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 19:48:35+00:00,,9965000.0,,,43654000.0,,-47080000.0,150000000.0,149322000.0,-81157000.0,-174489000.0,149322000.0,-81157000.0,-174489000.0,-130621000.0,-210741000.0,-210741000.0,29713000.0,,-10649000.0,-24297000.0,,-46565000.0,-23943000.0,-678000.0,,,
