company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,longtermdebt,netinventory,netppe,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q1,,2017-03-31,2018-04-26 16:12:24+00:00,481412000.0,806800000.0,450316000.0,-903832000.0,381887000.0,,2240095000.0,9316000.0,1389920000.0,1884982000.0,769799000.0,783469000.0,,1426175000.0,448962000.0,362879000.0,3301875000.0,430000000.0,5920929000.0,2215941000.0,2321365000.0,1371044000.0,2215941000.0,2215941000.0,3704988000.0,5920929000.0,2816095000.0,2333944000.0,-2422197000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,FY,,2018-12-31,2020-02-25 16:11:32+00:00,537965000.0,970083000.0,694271000.0,-859226000.0,594481000.0,0.0,2254051000.0,13520000.0,1386424000.0,2851723000.0,542889000.0,657595000.0,,847006000.0,469669000.0,239747000.0,1626693000.0,4176000.0,5238225000.0,666901000.0,2347200000.0,1249932000.0,666901000.0,666901000.0,4571324000.0,5238225000.0,2233430000.0,3321392000.0,-2354617000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q3,,2018-09-30,2019-11-12 16:26:03+00:00,529720000.0,1312932000.0,690858000.0,-835022000.0,209150000.0,,2243925000.0,5813000.0,1388883000.0,2849922000.0,726012000.0,677030000.0,,880796000.0,471510000.0,287042000.0,1606955000.0,275000000.0,5481845000.0,659022000.0,2535136000.0,1501391000.0,659022000.0,659022000.0,4822823000.0,5481845000.0,2269679000.0,3321432000.0,-2356836000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q2,,2018-06-30,2019-07-25 18:49:38+00:00,428741000.0,780064000.0,585585000.0,-824078000.0,228606000.0,,2261801000.0,3119000.0,1390076000.0,2848177000.0,715288000.0,719747000.0,,892364000.0,443849000.0,327297000.0,1608025000.0,80000000.0,5053442000.0,663971000.0,2051255000.0,1097445000.0,663971000.0,663971000.0,4389471000.0,5053442000.0,2282440000.0,3292026000.0,-2381777000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2018.0,Q1,,2018-03-31,2019-04-25 18:19:06+00:00,398360000.0,676119000.0,578909000.0,-739149000.0,526724000.0,,2258508000.0,9910000.0,1397217000.0,2871771000.0,677732000.0,756684000.0,,928519000.0,462674000.0,341095000.0,1848957000.0,0.0,5304090000.0,982466000.0,2221670000.0,987179000.0,982466000.0,982466000.0,4321624000.0,5304090000.0,2325736000.0,3334445000.0,-2385850000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,FY,,2019-12-31,2020-05-05 19:48:35+00:00,459357000.0,936359000.0,769513000.0,-869484000.0,630028000.0,,2266938000.0,48037000.0,1390714000.0,2846751000.0,495504000.0,550139000.0,,1136399000.0,709854000.0,186083000.0,1413181000.0,0.0,5325226000.0,491714000.0,2247974000.0,1276907000.0,491714000.0,491714000.0,4833512000.0,5325226000.0,2527113000.0,3556605000.0,-2318921000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q3,,2019-09-30,2019-11-12 16:26:03+00:00,512491000.0,1291255000.0,732262000.0,-880821000.0,218298000.0,,2252583000.0,48795000.0,1382588000.0,2856773000.0,701567000.0,572269000.0,,1135727000.0,693602000.0,225877000.0,1402908000.0,230000000.0,5527581000.0,453658000.0,2436997000.0,1523548000.0,453658000.0,453658000.0,5073923000.0,5527581000.0,2518315000.0,3550375000.0,-2321012000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q2,,2019-06-30,2019-07-25 18:49:38+00:00,416430000.0,755698000.0,590532000.0,-839662000.0,194125000.0,,2273321000.0,22618000.0,1386057000.0,2855194000.0,722394000.0,595838000.0,,1149212000.0,695518000.0,243305000.0,1337552000.0,45000000.0,5046629000.0,421337000.0,1915522000.0,1074580000.0,421337000.0,421337000.0,4625292000.0,5046629000.0,2535269000.0,3550712000.0,-2349874000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2019.0,Q1,,2019-03-31,2019-04-25 18:19:06+00:00,324949000.0,624477000.0,661911000.0,-837934000.0,380107000.0,,2264087000.0,19409000.0,1388758000.0,2853454000.0,615828000.0,622251000.0,,1176272000.0,704127000.0,274674000.0,1445539000.0,0.0,5082367000.0,518517000.0,1895086000.0,1006269000.0,518517000.0,518517000.0,4563850000.0,5082367000.0,2565030000.0,3557581000.0,-2353175000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2020.0,Q1,,2020-03-31,2020-05-05 19:48:35+00:00,306440000.0,528522000.0,657254000.0,-1005883000.0,499407000.0,,2277436000.0,12290000.0,1382852000.0,2848924000.0,560645000.0,519777000.0,,1094633000.0,671561000.0,218516000.0,1202440000.0,150000000.0,4804352000.0,157883000.0,1807090000.0,1125984000.0,157883000.0,157883000.0,4646469000.0,4804352000.0,2477485000.0,3520485000.0,-2316110000.0
