company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2015.0,Q2TTM,2014-07-01,2015-06-30,,2638000000.0,334000000.0,1354000000.0,,-169000000.0,1378000000.0,26000000.0,4030000000.0,990000000.0,1023000000.0,-3407000000.0,4733000000.0,,,,1023000000.0,-3407000000.0,4733000000.0,2180000000.0,-1270000000.0,2948000000.0,2948000000.0,,-8868000000.0,-925000000.0,5055000000.0,2520000000.0,-846000000.0,-22000000.0,-71758000000.0,-723000000.0,-4865000000.0,-2097000000.0,,74824000000.0,598000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2015.0,Q2,2015-04-01,2015-06-30,,133000000.0,25000000.0,368000000.0,,-7000000.0,1427000000.0,7000000.0,793000000.0,990000000.0,6593000000.0,-8105000000.0,2705000000.0,,,,6593000000.0,-8105000000.0,2705000000.0,1186000000.0,4265000000.0,853000000.0,853000000.0,,4337000000.0,63000000.0,2364000000.0,-13433000000.0,-214000000.0,-6000000.0,-12175000000.0,-150000000.0,-778000000.0,-834000000.0,,13303000000.0,13000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:08:18+00:00,1407000000.0,134000000.0,340000000.0,,-23000000.0,-1051000000.0,6000000.0,1999000000.0,,10236000000.0,-9945000000.0,-71000000.0,,,,10236000000.0,-9945000000.0,-71000000.0,197000000.0,13456000000.0,779000000.0,779000000.0,,-7965000000.0,-141000000.0,-2615000000.0,6978000000.0,-205000000.0,2000000.0,-25676000000.0,-162000000.0,-2005000000.0,-400000000.0,,16880000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2015.0,Q1TTM,2014-04-01,2015-03-31,,2835000000.0,381000000.0,1299000000.0,64000000.0,-154000000.0,2591000000.0,26000000.0,4733000000.0,,24782000000.0,-29021000000.0,5468000000.0,,,,24782000000.0,-29021000000.0,5468000000.0,1075000000.0,24613000000.0,2672000000.0,2672000000.0,,-16044000000.0,-1066000000.0,3660000000.0,-7102000000.0,-852000000.0,-28000000.0,-83532000000.0,-752000000.0,-5704000000.0,-1694000000.0,,77760000000.0,585000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 06:54:13+00:00,1317000000.0,406000000.0,1502000000.0,1000000.0,-114000000.0,1057000000.0,27000000.0,6454000000.0,990000000.0,-59050000000.0,50284000000.0,6267000000.0,,,,-59050000000.0,50284000000.0,6267000000.0,-2613000000.0,-54738000000.0,3547000000.0,3547000000.0,,-1407000000.0,172000000.0,-5532000000.0,53347000000.0,-900000000.0,-11000000.0,-37468000000.0,-825000000.0,-2953000000.0,-2398000000.0,,36571000000.0,65000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q4,2016-10-01,2016-12-31,,427000000.0,35000000.0,384000000.0,,-97000000.0,3365000000.0,7000000.0,1045000000.0,,-34872000000.0,29226000000.0,4710000000.0,,,,-34872000000.0,29226000000.0,4710000000.0,-1033000000.0,-36360000000.0,870000000.0,870000000.0,,9049000000.0,84000000.0,2034000000.0,19874000000.0,-250000000.0,7000000.0,-8590000000.0,-330000000.0,-500000000.0,-848000000.0,,9223000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 06:50:39+00:00,890000000.0,371000000.0,1118000000.0,1000000.0,-17000000.0,-2308000000.0,20000000.0,5409000000.0,990000000.0,-24178000000.0,21058000000.0,1557000000.0,,,,-24178000000.0,21058000000.0,1557000000.0,-1580000000.0,-18378000000.0,2677000000.0,2677000000.0,,-10456000000.0,88000000.0,-7566000000.0,33473000000.0,-650000000.0,-18000000.0,-28878000000.0,-495000000.0,-2453000000.0,-1550000000.0,,27348000000.0,65000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q3TTM,2015-10-01,2016-09-30,,1167000000.0,381000000.0,1491000000.0,1000000.0,-17000000.0,-3191000000.0,26000000.0,6205000000.0,990000000.0,-6478000000.0,1519000000.0,1699000000.0,,,,-6478000000.0,1519000000.0,1699000000.0,-3277000000.0,-5983000000.0,3370000000.0,3370000000.0,,-5928000000.0,-116000000.0,-1813000000.0,2696000000.0,-892000000.0,145000000.0,-37239000000.0,-669000000.0,-3030000000.0,-1981000000.0,,42609000000.0,49000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q3,2016-07-01,2016-09-30,,641000000.0,130000000.0,370000000.0,1000000.0,163000000.0,-1575000000.0,7000000.0,1868000000.0,990000000.0,3528000000.0,-4638000000.0,95000000.0,,,,3528000000.0,-4638000000.0,95000000.0,-852000000.0,1887000000.0,987000000.0,987000000.0,,-6791000000.0,332000000.0,462000000.0,7756000000.0,-219000000.0,-19000000.0,-11022000000.0,-146000000.0,-1003000000.0,-464000000.0,,5499000000.0,65000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:21:23+00:00,249000000.0,241000000.0,748000000.0,,-180000000.0,-733000000.0,13000000.0,3541000000.0,,-27706000000.0,25696000000.0,1462000000.0,,,,-27706000000.0,25696000000.0,1462000000.0,-728000000.0,-20265000000.0,1690000000.0,1690000000.0,,-3665000000.0,-244000000.0,-8028000000.0,25717000000.0,-431000000.0,1000000.0,-17856000000.0,-349000000.0,-1450000000.0,-1086000000.0,,21849000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q2TTM,2015-07-01,2016-06-30,,625000000.0,377000000.0,1497000000.0,17000000.0,-108000000.0,-1270000000.0,26000000.0,5735000000.0,,-29350000000.0,23959000000.0,2955000000.0,,,,-29350000000.0,23959000000.0,2955000000.0,-2544000000.0,-26096000000.0,3216000000.0,3216000000.0,,-4108000000.0,-653000000.0,-3211000000.0,15651000000.0,-877000000.0,165000000.0,-34474000000.0,-638000000.0,-2720000000.0,-2207000000.0,,47524000000.0,-13000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q2,2016-04-01,2016-06-30,,141000000.0,71000000.0,384000000.0,,-184000000.0,-1319000000.0,7000000.0,2293000000.0,,-3219000000.0,5616000000.0,-332000000.0,,,,-3219000000.0,5616000000.0,-332000000.0,1881000000.0,3410000000.0,873000000.0,873000000.0,,-1155000000.0,-261000000.0,-7938000000.0,7790000000.0,-232000000.0,-9000000.0,-9410000000.0,-201000000.0,-250000000.0,-509000000.0,,8592000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:26:52+00:00,108000000.0,170000000.0,364000000.0,,4000000.0,586000000.0,6000000.0,1248000000.0,,-24487000000.0,20080000000.0,1794000000.0,,,,-24487000000.0,20080000000.0,1794000000.0,-2609000000.0,-23675000000.0,817000000.0,817000000.0,,-2510000000.0,17000000.0,-90000000.0,17927000000.0,-199000000.0,10000000.0,-8446000000.0,-148000000.0,-1200000000.0,-577000000.0,,13257000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2016.0,Q1TTM,2015-04-01,2016-03-31,,617000000.0,331000000.0,1481000000.0,17000000.0,69000000.0,1476000000.0,26000000.0,4235000000.0,990000000.0,-19538000000.0,10238000000.0,5992000000.0,,,,-19538000000.0,10238000000.0,5992000000.0,-3239000000.0,-25241000000.0,3196000000.0,3196000000.0,,1384000000.0,-329000000.0,7091000000.0,-5572000000.0,-859000000.0,168000000.0,-37239000000.0,-587000000.0,-3248000000.0,-2532000000.0,,52235000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 06:53:38+00:00,518000000.0,1033000000.0,1474000000.0,0.0,189000000.0,-889000000.0,34000000.0,9665000000.0,,26778000000.0,-32705000000.0,4667000000.0,,,,26778000000.0,-32705000000.0,4667000000.0,-1071000000.0,17069000000.0,4090000000.0,4090000000.0,,-2334000000.0,16000000.0,4818000000.0,-29613000000.0,-1076000000.0,-24000000.0,-34835000000.0,-1197000000.0,-1046000000.0,-2686000000.0,,35274000000.0,0.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q4,2017-10-01,2017-12-31,,183000000.0,312000000.0,430000000.0,,32000000.0,-93000000.0,10000000.0,238000000.0,,15549000000.0,-19204000000.0,1291000000.0,,,,15549000000.0,-19204000000.0,1291000000.0,-2332000000.0,12610000000.0,1175000000.0,1175000000.0,,-252000000.0,-215000000.0,3889000000.0,-15146000000.0,-297000000.0,-6000000.0,-9931000000.0,-264000000.0,-250000000.0,-651000000.0,,6389000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 07:05:59+00:00,335000000.0,721000000.0,1044000000.0,0.0,157000000.0,-796000000.0,24000000.0,9427000000.0,,11229000000.0,-13501000000.0,3376000000.0,,,,11229000000.0,-13501000000.0,3376000000.0,1261000000.0,4459000000.0,2915000000.0,2915000000.0,,-2082000000.0,231000000.0,929000000.0,-14467000000.0,-779000000.0,-18000000.0,-24904000000.0,-933000000.0,-796000000.0,-2035000000.0,,28885000000.0,0.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q3TTM,2016-10-01,2017-09-30,,762000000.0,756000000.0,1428000000.0,,60000000.0,2569000000.0,31000000.0,10472000000.0,,-23643000000.0,15725000000.0,8086000000.0,,,,-23643000000.0,15725000000.0,8086000000.0,228000000.0,-31901000000.0,3785000000.0,3785000000.0,,6967000000.0,315000000.0,2963000000.0,5407000000.0,-1029000000.0,-11000000.0,-33494000000.0,-1263000000.0,-1296000000.0,-2883000000.0,,38108000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q3,2017-07-01,2017-09-30,,113000000.0,336000000.0,351000000.0,,44000000.0,3724000000.0,10000000.0,4365000000.0,,-3844000000.0,167000000.0,5212000000.0,,,,-3844000000.0,167000000.0,5212000000.0,1579000000.0,-6353000000.0,1018000000.0,1018000000.0,,-443000000.0,125000000.0,-928000000.0,-631000000.0,-288000000.0,-6000000.0,-6818000000.0,-211000000.0,,-650000000.0,,8270000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 06:46:41+00:00,222000000.0,385000000.0,693000000.0,0.0,113000000.0,-4520000000.0,14000000.0,5062000000.0,,15073000000.0,-13668000000.0,-1836000000.0,,,,15073000000.0,-13668000000.0,-1836000000.0,-318000000.0,10812000000.0,1897000000.0,1897000000.0,,-1639000000.0,106000000.0,1857000000.0,-13836000000.0,-491000000.0,-12000000.0,-18086000000.0,-722000000.0,-796000000.0,-1385000000.0,,20615000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q2TTM,2016-07-01,2017-06-30,,1290000000.0,550000000.0,1447000000.0,1000000.0,179000000.0,-2730000000.0,28000000.0,7975000000.0,990000000.0,-16271000000.0,10920000000.0,2969000000.0,,,,-16271000000.0,10920000000.0,2969000000.0,-2203000000.0,-23661000000.0,3754000000.0,3754000000.0,,619000000.0,522000000.0,4353000000.0,13794000000.0,-960000000.0,-24000000.0,-37698000000.0,-1198000000.0,-2299000000.0,-2697000000.0,,35337000000.0,65000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q2,2017-04-01,2017-06-30,,121000000.0,174000000.0,346000000.0,,77000000.0,-1917000000.0,7000000.0,43000000.0,,11041000000.0,-10891000000.0,-612000000.0,,,,11041000000.0,-10891000000.0,-612000000.0,-385000000.0,12013000000.0,975000000.0,975000000.0,,-1665000000.0,-9000000.0,232000000.0,-7267000000.0,-248000000.0,-7000000.0,-9680000000.0,-436000000.0,-500000000.0,-506000000.0,,8157000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 07:17:25+00:00,101000000.0,211000000.0,347000000.0,0.0,36000000.0,-2603000000.0,7000000.0,5019000000.0,,4032000000.0,-2777000000.0,-1224000000.0,,,,4032000000.0,-2777000000.0,-1224000000.0,67000000.0,-1201000000.0,922000000.0,922000000.0,,26000000.0,115000000.0,1625000000.0,-6569000000.0,-243000000.0,-5000000.0,-8406000000.0,-286000000.0,-296000000.0,-879000000.0,,12458000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2017.0,Q1TTM,2016-04-01,2017-03-31,,1310000000.0,447000000.0,1485000000.0,1000000.0,-82000000.0,-2132000000.0,28000000.0,10225000000.0,990000000.0,-30531000000.0,27427000000.0,3249000000.0,,,,-30531000000.0,27427000000.0,3249000000.0,63000000.0,-32264000000.0,3652000000.0,3652000000.0,,1129000000.0,270000000.0,-3817000000.0,28851000000.0,-944000000.0,-26000000.0,-37428000000.0,-963000000.0,-2049000000.0,-2700000000.0,,35772000000.0,65000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 06:53:38+00:00,1158000000.0,2711000000.0,1339000000.0,84000000.0,-72000000.0,934000000.0,40000000.0,5307000000.0,,-8098000000.0,3299000000.0,5996000000.0,,,,-8098000000.0,3299000000.0,5996000000.0,1125000000.0,-2874000000.0,4266000000.0,4266000000.0,,-18662000000.0,-532000000.0,-1295000000.0,21954000000.0,-1221000000.0,-11000000.0,-39623000000.0,-1108000000.0,-4786000000.0,-3269000000.0,,40631000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q4,2018-10-01,2018-12-31,,304000000.0,916000000.0,328000000.0,,-15000000.0,2107000000.0,10000000.0,1163000000.0,,13458000000.0,-14718000000.0,3184000000.0,,,,13458000000.0,-14718000000.0,3184000000.0,1909000000.0,7806000000.0,881000000.0,881000000.0,,-18070000000.0,-132000000.0,5091000000.0,6384000000.0,-327000000.0,,-9166000000.0,-289000000.0,1087000000.0,-1372000000.0,,6423000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 06:53:39+00:00,854000000.0,1795000000.0,1011000000.0,84000000.0,-57000000.0,-1173000000.0,30000000.0,4144000000.0,,-21556000000.0,18017000000.0,2812000000.0,,,,-21556000000.0,18017000000.0,2812000000.0,-784000000.0,-10680000000.0,3385000000.0,3385000000.0,,-592000000.0,-400000000.0,-6386000000.0,15570000000.0,-894000000.0,-11000000.0,-30457000000.0,-819000000.0,-5873000000.0,-1897000000.0,,34208000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q3TTM,2017-10-01,2018-09-30,,1037000000.0,2107000000.0,1441000000.0,84000000.0,-25000000.0,-1266000000.0,40000000.0,4382000000.0,,-6007000000.0,-1187000000.0,4103000000.0,,,,-6007000000.0,-1187000000.0,4103000000.0,-3116000000.0,1930000000.0,4560000000.0,4560000000.0,,-844000000.0,-615000000.0,-2497000000.0,424000000.0,-1191000000.0,-17000000.0,-40388000000.0,-1083000000.0,-6123000000.0,-2548000000.0,,40597000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q3,2018-07-01,2018-09-30,,361000000.0,749000000.0,334000000.0,,3000000.0,1000000.0,10000000.0,1153000000.0,,-4721000000.0,2803000000.0,1244000000.0,,,,-4721000000.0,2803000000.0,1244000000.0,-671000000.0,1590000000.0,1111000000.0,1111000000.0,,-2230000000.0,-199000000.0,-3452000000.0,-13000000.0,-319000000.0,-3000000.0,-5012000000.0,-314000000.0,-3101000000.0,-602000000.0,,10349000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 06:40:18+00:00,493000000.0,1046000000.0,677000000.0,84000000.0,-60000000.0,-1174000000.0,20000000.0,2991000000.0,,-16835000000.0,15214000000.0,1568000000.0,,,,-16835000000.0,15214000000.0,1568000000.0,-113000000.0,-12270000000.0,2274000000.0,2274000000.0,,1638000000.0,-201000000.0,-2934000000.0,15583000000.0,-575000000.0,-8000000.0,-25445000000.0,-505000000.0,-2772000000.0,-1295000000.0,,23859000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q2TTM,2017-07-01,2018-06-30,,789000000.0,1694000000.0,1458000000.0,84000000.0,16000000.0,2457000000.0,40000000.0,7594000000.0,,-5130000000.0,-3823000000.0,8071000000.0,,,,-5130000000.0,-3823000000.0,8071000000.0,-866000000.0,-6013000000.0,4467000000.0,4467000000.0,,943000000.0,-291000000.0,27000000.0,-194000000.0,-1160000000.0,-20000000.0,-42194000000.0,-980000000.0,-3022000000.0,-2596000000.0,,38518000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q2,2018-04-01,2018-06-30,,323000000.0,563000000.0,342000000.0,,-110000000.0,1241000000.0,8000000.0,385000000.0,,-17806000000.0,16644000000.0,2420000000.0,,,,-17806000000.0,16644000000.0,2420000000.0,1148000000.0,-7987000000.0,1103000000.0,1103000000.0,,2287000000.0,-263000000.0,-9420000000.0,14094000000.0,-293000000.0,-3000000.0,-10799000000.0,-332000000.0,152000000.0,-651000000.0,,11394000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 06:39:09+00:00,170000000.0,483000000.0,335000000.0,84000000.0,50000000.0,-2415000000.0,12000000.0,2606000000.0,,971000000.0,-1430000000.0,-852000000.0,,,,971000000.0,-1430000000.0,-852000000.0,-1261000000.0,-4283000000.0,1171000000.0,1171000000.0,,-649000000.0,62000000.0,6486000000.0,1489000000.0,-282000000.0,-5000000.0,-14646000000.0,-173000000.0,-2924000000.0,-644000000.0,,12465000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2018.0,Q1TTM,2017-04-01,2018-03-31,,587000000.0,1305000000.0,1462000000.0,84000000.0,203000000.0,-701000000.0,39000000.0,7252000000.0,,23717000000.0,-31358000000.0,5039000000.0,,,,23717000000.0,-31358000000.0,5039000000.0,-2399000000.0,13987000000.0,4339000000.0,4339000000.0,,-3009000000.0,-37000000.0,9679000000.0,-21555000000.0,-1115000000.0,-24000000.0,-41075000000.0,-1084000000.0,-3674000000.0,-2451000000.0,,35281000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 06:53:38+00:00,1658000000.0,4400000000.0,1315000000.0,0.0,2000000.0,-5539000000.0,21000000.0,5013000000.0,,9459000000.0,-10548000000.0,96000000.0,,,,9459000000.0,-10548000000.0,96000000.0,-991000000.0,20663000000.0,4441000000.0,4441000000.0,,16615000000.0,-96000000.0,-3721000000.0,-26763000000.0,-1289000000.0,-25000000.0,-56227000000.0,-1210000000.0,-7901000000.0,-3327000000.0,,57037000000.0,0.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q4,2019-10-01,2019-12-31,,516000000.0,872000000.0,344000000.0,,59000000.0,-4373000000.0,2000000.0,1168000000.0,,6005000000.0,-5318000000.0,-2471000000.0,,,,6005000000.0,-5318000000.0,-2471000000.0,-1725000000.0,7456000000.0,1440000000.0,1440000000.0,,13544000000.0,126000000.0,-16000000.0,-19592000000.0,-335000000.0,-8000000.0,-15405000000.0,-98000000.0,-1229000000.0,-1041000000.0,,16233000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 06:53:39+00:00,1142000000.0,3528000000.0,971000000.0,0.0,-57000000.0,-1166000000.0,19000000.0,3845000000.0,,3454000000.0,-5230000000.0,2567000000.0,,,,3454000000.0,-5230000000.0,2567000000.0,734000000.0,13207000000.0,3001000000.0,3001000000.0,,3071000000.0,-222000000.0,-3705000000.0,-7171000000.0,-954000000.0,-17000000.0,-40822000000.0,-1112000000.0,-6672000000.0,-2286000000.0,,40804000000.0,0.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q3TTM,2018-10-01,2019-09-30,,1446000000.0,4444000000.0,1299000000.0,,-72000000.0,941000000.0,29000000.0,5008000000.0,,16912000000.0,-19948000000.0,5751000000.0,,,,16912000000.0,-19948000000.0,5751000000.0,2643000000.0,21013000000.0,3882000000.0,3882000000.0,,-14999000000.0,-354000000.0,1386000000.0,-787000000.0,-1281000000.0,-17000000.0,-49988000000.0,-1401000000.0,-5585000000.0,-3658000000.0,,47227000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q3,2019-07-01,2019-09-30,,334000000.0,1290000000.0,336000000.0,,-46000000.0,3805000000.0,3000000.0,-4358000000.0,,-9791000000.0,6156000000.0,5081000000.0,,,,-9791000000.0,6156000000.0,5081000000.0,1400000000.0,-1048000000.0,1038000000.0,1038000000.0,,17472000000.0,-82000000.0,-483000000.0,-5457000000.0,-330000000.0,-16000000.0,-13962000000.0,-395000000.0,-2594000000.0,-981000000.0,,8498000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 06:40:18+00:00,808000000.0,2238000000.0,635000000.0,0.0,-11000000.0,-4971000000.0,16000000.0,8203000000.0,,13245000000.0,-11386000000.0,-2514000000.0,,,,13245000000.0,-11386000000.0,-2514000000.0,-666000000.0,14255000000.0,1963000000.0,1963000000.0,,-14401000000.0,-140000000.0,-3222000000.0,-1714000000.0,-624000000.0,-1000000.0,-26860000000.0,-717000000.0,-4078000000.0,-1305000000.0,,32306000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q2TTM,2018-07-01,2019-06-30,,1473000000.0,3903000000.0,1297000000.0,,-23000000.0,-2863000000.0,36000000.0,10519000000.0,,21982000000.0,-23301000000.0,1914000000.0,,,,21982000000.0,-23301000000.0,1914000000.0,572000000.0,23651000000.0,3955000000.0,3955000000.0,,-34701000000.0,-471000000.0,-1583000000.0,4657000000.0,-1270000000.0,-4000000.0,-41038000000.0,-1320000000.0,-6092000000.0,-3279000000.0,,49078000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q2,2019-04-01,2019-06-30,,705000000.0,1116000000.0,333000000.0,,-22000000.0,-2813000000.0,3000000.0,6674000000.0,,33082000000.0,-32196000000.0,-1565000000.0,,,,33082000000.0,-32196000000.0,-1565000000.0,-701000000.0,30401000000.0,1017000000.0,1017000000.0,,-21041000000.0,-94000000.0,-350000000.0,-8810000000.0,-318000000.0,-8000000.0,-16563000000.0,-453000000.0,-2578000000.0,-750000000.0,,14671000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:38:12+00:00,103000000.0,1122000000.0,302000000.0,,11000000.0,-2158000000.0,13000000.0,1529000000.0,,-19837000000.0,20810000000.0,-949000000.0,,,,-19837000000.0,20810000000.0,-949000000.0,35000000.0,-16146000000.0,946000000.0,946000000.0,,6640000000.0,-46000000.0,-2872000000.0,7096000000.0,-306000000.0,7000000.0,-10297000000.0,-264000000.0,-1500000000.0,-555000000.0,,17635000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2019.0,Q1TTM,2018-04-01,2019-03-31,,1091000000.0,3350000000.0,1306000000.0,,-111000000.0,1191000000.0,41000000.0,4230000000.0,,-28906000000.0,25539000000.0,5899000000.0,,,,-28906000000.0,25539000000.0,5899000000.0,2421000000.0,-14737000000.0,4041000000.0,4041000000.0,,-11373000000.0,-640000000.0,-10653000000.0,27561000000.0,-1245000000.0,1000000.0,-35274000000.0,-1199000000.0,-3362000000.0,-3180000000.0,,45801000000.0,23000000.0
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2020.0,Q1TTM,2019-04-01,2020-03-31,,1750000000.0,4129000000.0,1367000000.0,,-65000000.0,-6254000000.0,11000000.0,5443000000.0,,112176000000.0,-109959000000.0,-640000000.0,,,,112176000000.0,-109959000000.0,-640000000.0,1512000000.0,116487000000.0,4475000000.0,4475000000.0,,12714000000.0,-365000000.0,6282000000.0,-86229000000.0,-1301000000.0,137000000.0,-87344000000.0,-1210000000.0,-10989000000.0,-3757000000.0,,52110000000.0,
Bank of New York Mellon Corp,BK,HPFHU0OQ28E4N0NFVK49,1390777,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:38:12+00:00,195000000.0,851000000.0,354000000.0,,-56000000.0,-2873000000.0,3000000.0,1959000000.0,,82880000000.0,-78601000000.0,-1685000000.0,,,,82880000000.0,-78601000000.0,-1685000000.0,2538000000.0,79678000000.0,980000000.0,980000000.0,,2739000000.0,-315000000.0,7131000000.0,-52370000000.0,-318000000.0,169000000.0,-41414000000.0,-264000000.0,-4588000000.0,-985000000.0,,12708000000.0,
