company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q4,2016-10-02,2016-12-31,,2.51,2.51,0.71,2.46,64900000.0,149700000.0,149700000.0,146300000.0,3400000.0,467700000.0,964000000.0,300000.0,-7200000.0,,,261700000.0,467700000.0,496300000.0,13100000.0,261700000.0,234600000.0,-20300000.0,214300000.0,964000000.0,58100000.0,58100000.0,59400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q3,2016-07-03,2016-10-01,2017-10-19 11:12:16+00:00,2.27,2.27,0.61,2.22,59600000.0,135200000.0,135200000.0,131700000.0,3500000.0,436000000.0,905700000.0,500000.0,-800000.0,,,261500000.0,436000000.0,469700000.0,13100000.0,261500000.0,208200000.0,-13900000.0,194300000.0,905700000.0,58000000.0,58000000.0,59300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q3YTD,2016-01-03,2016-10-01,,6.89,6.89,1.83,6.74,179400000.0,409900000.0,409900000.0,400100000.0,9800000.0,1335000000.0,2747800000.0,2200000.0,-300000.0,,,786300000.0,1335000000.0,1412800000.0,39100000.0,786300000.0,626500000.0,-39400000.0,587100000.0,2747800000.0,58000000.0,58000000.0,59300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q3TTM,2015-10-04,2016-10-01,,9.15,9.15,2.44,8.96,238700000.0,544400000.0,544400000.0,531500000.0,12900000.0,1792500000.0,3662600000.0,2200000.0,-800000.0,,,1036300000.0,1792500000.0,1870100000.0,52100000.0,1036300000.0,833800000.0,-52900000.0,780900000.0,3662600000.0,58000000.0,58000000.0,59300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q2,2016-04-03,2016-07-02,2017-07-20 11:16:48+00:00,2.41,2.41,0.61,2.36,62200000.0,143400000.0,143400000.0,140100000.0,3300000.0,460800000.0,941600000.0,1400000.0,1200000.0,,,264900000.0,460800000.0,480800000.0,12900000.0,264900000.0,215900000.0,-11700000.0,204200000.0,941600000.0,58100000.0,58100000.0,59400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q2YTD,2016-01-03,2016-07-02,,4.62,4.62,1.22,4.52,119800000.0,274700000.0,274700000.0,268400000.0,6300000.0,899000000.0,1842100000.0,1700000.0,500000.0,,,524800000.0,899000000.0,943100000.0,26000000.0,524800000.0,418300000.0,-25500000.0,392800000.0,1842100000.0,58100000.0,58100000.0,59400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q2TTM,2015-07-05,2016-07-02,,8.89,8.89,2.36,8.72,233000000.0,529100000.0,529100000.0,516600000.0,12500000.0,1788700000.0,3639500000.0,1900000.0,-500000.0,,,1038100000.0,1788700000.0,1850800000.0,52000000.0,1038100000.0,812700000.0,-52500000.0,760200000.0,3639500000.0,58100000.0,58100000.0,59400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q1,2016-01-03,2016-04-02,2017-04-20 11:16:45+00:00,2.21,2.21,0.61,2.16,57600000.0,131300000.0,131300000.0,128300000.0,3000000.0,438200000.0,900500000.0,300000.0,-700000.0,,,259900000.0,438200000.0,462300000.0,13100000.0,259900000.0,202400000.0,-13800000.0,188600000.0,900500000.0,58100000.0,58100000.0,59500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q1TTM,2015-04-05,2016-04-02,,8.55,8.55,2.28,8.39,227000000.0,508700000.0,508700000.0,496500000.0,12200000.0,1778000000.0,3608400000.0,1100000.0,-2400000.0,,,1041400000.0,1778000000.0,1830400000.0,52000000.0,1041400000.0,789000000.0,-54400000.0,734600000.0,3608400000.0,58100000.0,58100000.0,59500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,FY,2017-01-01,2017-12-30,2020-02-13 16:42:10+00:00,9.72,9.72,2.95,9.52,250900000.0,572200000.0,572200000.0,557700000.0,14500000.0,1956900000.0,4000300000.0,1200000.0,-7800000.0,1161300000.0,,,1956900000.0,2043400000.0,52400000.0,1161300000.0,882100000.0,-60200000.0,821900000.0,4000300000.0,57400000.0,57400000.0,58600000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q4,2017-10-01,2017-12-30,,2.29,2.29,0.82,2.24,63800000.0,133200000.0,133200000.0,129500000.0,3700000.0,534500000.0,1054500000.0,,-1800000.0,1161300000.0,,-853700000.0,534500000.0,520000000.0,13600000.0,307600000.0,212400000.0,-15400000.0,197000000.0,1054500000.0,57400000.0,57400000.0,58600000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3,2017-07-02,2017-09-30,2018-10-18 11:11:40+00:00,2.33,2.33,0.71,2.29,57200000.0,137100000.0,137100000.0,133400000.0,3700000.0,478000000.0,982800000.0,400000.0,-1700000.0,,,296100000.0,478000000.0,504800000.0,13100000.0,296100000.0,208700000.0,-14800000.0,193900000.0,982800000.0,57300000.0,57200000.0,58300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3YTD,2017-01-01,2017-09-30,,7.43,7.43,2.13,7.28,187100000.0,439000000.0,439000000.0,428200000.0,10800000.0,1422400000.0,2945800000.0,1200000.0,-6000000.0,,,853700000.0,1422400000.0,1523400000.0,38800000.0,853700000.0,669700000.0,-44800000.0,624900000.0,2945800000.0,57300000.0,57200000.0,58300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3TTM,2016-10-02,2017-09-30,,9.94,9.94,2.84,9.74,252000000.0,588700000.0,588700000.0,574500000.0,14200000.0,1890100000.0,3909800000.0,1500000.0,-13200000.0,,,1115400000.0,1890100000.0,2019700000.0,51900000.0,1115400000.0,904300000.0,-65100000.0,839200000.0,3909800000.0,57300000.0,57200000.0,58300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2,2017-04-02,2017-07-01,2018-07-19 11:12:11+00:00,2.65,2.65,0.71,2.6,67300000.0,156800000.0,156800000.0,153200000.0,3600000.0,481300000.0,999100000.0,700000.0,-1900000.0,,,279500000.0,481300000.0,517800000.0,13000000.0,279500000.0,238300000.0,-14900000.0,223400000.0,999100000.0,57800000.0,57800000.0,59000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2YTD,2017-01-01,2017-07-01,,5.1,5.1,1.42,4.99,129900000.0,301900000.0,301900000.0,294800000.0,7100000.0,944400000.0,1963000000.0,800000.0,-4300000.0,,,557600000.0,944400000.0,1018600000.0,25700000.0,557600000.0,461000000.0,-30000000.0,431000000.0,1963000000.0,57800000.0,57800000.0,59000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2TTM,2016-07-03,2017-07-01,,9.88,9.88,2.74,9.67,254400000.0,586800000.0,586800000.0,572800000.0,14000000.0,1848100000.0,3832700000.0,1600000.0,-12300000.0,,,1080800000.0,1848100000.0,1984600000.0,51900000.0,1080800000.0,903800000.0,-64200000.0,839600000.0,3832700000.0,57800000.0,57800000.0,59000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q1,2017-01-01,2017-04-01,2018-04-19 11:17:46+00:00,2.45,2.45,0.71,2.39,62600000.0,145100000.0,145100000.0,141600000.0,3500000.0,463100000.0,963900000.0,100000.0,-2400000.0,,,278100000.0,463100000.0,500800000.0,12700000.0,278100000.0,222700000.0,-15100000.0,207600000.0,963900000.0,57800000.0,57900000.0,59324470.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q1TTM,2016-04-03,2017-04-01,,9.64,9.64,2.64,9.43,249300000.0,573400000.0,573400000.0,559700000.0,13700000.0,1827600000.0,3775200000.0,2300000.0,-9200000.0,,,1066200000.0,1827600000.0,1947600000.0,51800000.0,1066200000.0,881400000.0,-61000000.0,820400000.0,3775200000.0,57800000.0,57900000.0,59324470.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,FY,2017-12-31,2018-12-29,2020-02-13 16:42:10+00:00,12.08,12.08,3.41,11.87,214400000.0,696200000.0,696200000.0,679900000.0,16300000.0,1970300000.0,4070400000.0,700000.0,4200000.0,1144000000.0,,,1970300000.0,2100100000.0,50400000.0,1144000000.0,956100000.0,-46200000.0,909900000.0,4070400000.0,56300000.0,56300000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q4,2018-09-30,2018-12-29,,3.14,3.14,0.95,3.08,49500000.0,179300000.0,179300000.0,175000000.0,4300000.0,521700000.0,1035200000.0,,3000000.0,1144000000.0,,-868700000.0,521700000.0,513500000.0,12400000.0,275300000.0,238200000.0,-9400000.0,228800000.0,1035200000.0,56300000.0,56300000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3,2018-07-01,2018-09-29,2019-10-17 11:21:02+00:00,2.9,2.9,0.82,2.85,51500000.0,167400000.0,167400000.0,163200000.0,4200000.0,466900000.0,980100000.0,-100000.0,-1000000.0,,,280800000.0,466900000.0,513200000.0,12400000.0,280800000.0,232400000.0,-13400000.0,219000000.0,980100000.0,56300000.0,56300000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3YTD,2017-12-31,2018-09-29,,8.94,8.94,2.46,8.79,164900000.0,516900000.0,516900000.0,504900000.0,12000000.0,1448600000.0,3035200000.0,700000.0,1200000.0,,,868700000.0,1448600000.0,1586600000.0,38000000.0,868700000.0,717900000.0,-36800000.0,681100000.0,3035200000.0,56300000.0,56300000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3TTM,2017-10-01,2018-09-29,,11.23,11.23,3.28,11.03,228700000.0,650100000.0,650100000.0,634400000.0,15700000.0,1983100000.0,4089700000.0,700000.0,-600000.0,1161300000.0,,15000000.0,1983100000.0,2106600000.0,51600000.0,1176300000.0,930300000.0,-52200000.0,878100000.0,4089700000.0,56300000.0,56300000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2,2018-04-01,2018-06-30,2019-07-18 11:16:43+00:00,3.17,3.17,0.82,3.12,55800000.0,182700000.0,182700000.0,178700000.0,4000000.0,491700000.0,1036600000.0,200000.0,-600000.0,,,294000000.0,491700000.0,544900000.0,12000000.0,294000000.0,250900000.0,-12600000.0,238300000.0,1036600000.0,56400000.0,56400000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2YTD,2017-12-31,2018-06-30,,6.04,6.04,1.64,5.94,113400000.0,349500000.0,349500000.0,341700000.0,7800000.0,981700000.0,2055100000.0,800000.0,2200000.0,,,587900000.0,981700000.0,1073400000.0,25600000.0,587900000.0,485500000.0,-23400000.0,462100000.0,2055100000.0,56400000.0,56400000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2TTM,2017-07-02,2018-06-30,,10.66,10.66,3.17,10.47,234400000.0,619800000.0,619800000.0,604600000.0,15200000.0,1994200000.0,4092400000.0,1200000.0,-1300000.0,1161300000.0,,30300000.0,1994200000.0,2098200000.0,52300000.0,1191600000.0,906600000.0,-53600000.0,853000000.0,4092400000.0,56400000.0,56400000.0,57300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q1,2017-12-31,2018-03-31,2019-04-18 11:12:06+00:00,2.87,2.87,0.82,2.82,57600000.0,166800000.0,166800000.0,163000000.0,3800000.0,490000000.0,1018500000.0,600000.0,2800000.0,,,293900000.0,490000000.0,528500000.0,13600000.0,293900000.0,234600000.0,-10800000.0,223800000.0,1018500000.0,56800000.0,56700000.0,57800000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q1TTM,2017-04-02,2018-03-31,,10.14,10.14,3.06,9.95,245900000.0,593900000.0,593900000.0,579100000.0,14800000.0,1983800000.0,4054900000.0,1700000.0,-2600000.0,1161300000.0,,15800000.0,1983800000.0,2071100000.0,53300000.0,1177100000.0,894000000.0,-55900000.0,838100000.0,4054900000.0,56800000.0,56700000.0,57800000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q4,2019-09-29,2019-12-28,,3.12,3.12,1.08,3.07,48900000.0,175000000.0,175000000.0,170600000.0,4400000.0,526400000.0,1039100000.0,,2400000.0,1127600000.0,,-848500000.0,526400000.0,512700000.0,12100000.0,279100000.0,233600000.0,-9700000.0,223900000.0,1039100000.0,55100000.0,55100000.0,55900000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,FY,2018-12-30,2019-12-28,2020-02-13 16:42:10+00:00,12.59,12.59,3.93,12.41,211800000.0,711200000.0,711200000.0,693500000.0,17700000.0,1977800000.0,4067700000.0,900000.0,8800000.0,1127600000.0,,,1977800000.0,2089900000.0,49000000.0,1127600000.0,962300000.0,-40200000.0,922100000.0,4067700000.0,55100000.0,55100000.0,55900000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q3YTD,2018-12-30,2019-09-28,,9.47,9.47,2.85,9.34,162900000.0,536200000.0,536200000.0,522900000.0,13300000.0,1451400000.0,3028600000.0,900000.0,6400000.0,,,848500000.0,1451400000.0,1577200000.0,36900000.0,848500000.0,728700000.0,-30500000.0,698200000.0,3028600000.0,55100000.0,55000000.0,55700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q3TTM,2018-09-30,2019-09-28,,12.61,12.61,3.8,12.42,212400000.0,715500000.0,715500000.0,697900000.0,17600000.0,1973100000.0,4063800000.0,900000.0,9400000.0,1144000000.0,,-20200000.0,1973100000.0,2090700000.0,49300000.0,1123800000.0,966900000.0,-39900000.0,927000000.0,4063800000.0,55100000.0,55000000.0,55700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2YTD,2018-12-30,2019-06-29,,6.48,6.48,1.9,6.38,112500000.0,367000000.0,367000000.0,358300000.0,8700000.0,974600000.0,2042700000.0,800000.0,3600000.0,,,568100000.0,974600000.0,1068100000.0,24900000.0,568100000.0,500000000.0,-21300000.0,478700000.0,2042700000.0,55200000.0,55200000.0,56000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2TTM,2018-07-01,2019-06-29,,12.52,12.52,3.67,12.31,213500000.0,713700000.0,713700000.0,696500000.0,17200000.0,1963200000.0,4058000000.0,700000.0,5600000.0,1144000000.0,,-19800000.0,1963200000.0,2094800000.0,49700000.0,1124200000.0,970600000.0,-44100000.0,926500000.0,4058000000.0,55200000.0,55200000.0,56000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2,2019-03-31,2019-06-29,2019-07-18 11:16:43+00:00,3.27,3.27,0.95,3.22,55600000.0,184900000.0,184900000.0,180400000.0,4500000.0,501000000.0,1035400000.0,300000.0,2100000.0,,,283900000.0,501000000.0,534400000.0,12400000.0,283900000.0,250500000.0,-10300000.0,240200000.0,1035400000.0,55200000.0,55200000.0,56000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q1,2018-12-30,2019-03-30,2020-04-21 11:14:18+00:00,3.21,3.21,0.95,3.16,56900000.0,182100000.0,182100000.0,177900000.0,4200000.0,473600000.0,1007300000.0,500000.0,1500000.0,,,284200000.0,473600000.0,533700000.0,12500000.0,284200000.0,249500000.0,-11000000.0,238500000.0,1007300000.0,55400000.0,55500000.0,56300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q1TTM,2018-04-01,2019-03-30,,12.42,12.42,3.54,12.21,213700000.0,711500000.0,711500000.0,694800000.0,16700000.0,1953900000.0,4059200000.0,600000.0,2900000.0,1144000000.0,,-9700000.0,1953900000.0,2105300000.0,49300000.0,1134300000.0,971000000.0,-46400000.0,924600000.0,4059200000.0,55400000.0,55500000.0,56300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2020.0,Q1TTM,2019-03-31,2020-03-28,,11.9,11.9,4.06,11.74,198800000.0,671100000.0,671100000.0,652800000.0,18300000.0,1963800000.0,3998500000.0,400000.0,8800000.0,1127600000.0,,-1500000.0,1963800000.0,2034700000.0,47900000.0,1126100000.0,908600000.0,-39100000.0,869500000.0,3998500000.0,54400000.0,54500000.0,55000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2020.0,Q1,2019-12-29,2020-03-28,2020-04-21 11:14:18+00:00,2.52,2.52,1.08,2.49,43900000.0,142000000.0,142000000.0,137200000.0,4800000.0,459600000.0,938100000.0,0.0,1500000.0,,,282700000.0,459600000.0,478500000.0,11400000.0,282700000.0,195800000.0,-9900000.0,185900000.0,938100000.0,54400000.0,54500000.0,55000000.0
