company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Public Storage,PSA,,1393311,2011.0,Q1TTM,2010-04-01,2011-03-31,,358053000.0,,,9092000.0,40859000.0,,261103000.0,-1254372000.0,-444929000.0,1124918000.0,-1254372000.0,-444929000.0,1124918000.0,-574383000.0,776765000.0,776765000.0,-18992000.0,-305766000.0,-358877000.0,,-796956000.0,-141500000.0,-100554000.0,-180662000.0,,-272950000.0,156002000.0
Public Storage,PSA,,1393311,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 18:24:51+00:00,88553000.0,,,-2285000.0,11373000.0,,,-291524000.0,-284527000.0,264819000.0,-291524000.0,-284527000.0,264819000.0,-311232000.0,210568000.0,210568000.0,-32017000.0,,-358877000.0,,-197362000.0,-26196000.0,-15961000.0,-105535000.0,,,116507000.0
Public Storage,PSA,,1393311,2012.0,Q4,2012-10-01,2012-12-31,,0.0,,,0.0,103440000.0,133000000.0,,-745319000.0,-102726000.0,329904000.0,-745319000.0,-102726000.0,329904000.0,-518141000.0,272563000.0,272563000.0,57341000.0,-449000.0,,,-239759000.0,-88234000.0,-14518000.0,-11726000.0,,-729825000.0,26000.0
Public Storage,PSA,,1393311,2012.0,FY,2012-01-01,2012-12-31,2014-02-25 21:07:01+00:00,358103000.0,,,-7892000.0,124447000.0,133000000.0,1651456000.0,-1117305000.0,-290465000.0,1287627000.0,-1117305000.0,-290465000.0,1285659000.0,-122111000.0,943035000.0,943035000.0,-5619000.0,-21325000.0,,,-965099000.0,-232061000.0,-78425000.0,-61013000.0,,-1978771000.0,20021000.0
Public Storage,PSA,,1393311,2012.0,Q3TTM,2011-10-01,2012-09-30,,355347000.0,,,4000000.0,31695000.0,,1651456000.0,-708620000.0,-166835000.0,1250414000.0,-708620000.0,-166835000.0,1250414000.0,374959000.0,890909000.0,890909000.0,158000.0,-27179000.0,,,-941415000.0,-160167000.0,-79079000.0,-69231000.0,,-1353946000.0,72411000.0
Public Storage,PSA,,1393311,2012.0,Q3,2012-07-01,2012-09-30,,89991000.0,,,17389000.0,5439000.0,,479931000.0,-189884000.0,-63093000.0,349978000.0,-189884000.0,-63093000.0,349978000.0,97001000.0,264819000.0,264819000.0,-22221000.0,,,,-239130000.0,-55760000.0,-21987000.0,-20499000.0,,-415625000.0,14654000.0
Public Storage,PSA,,1393311,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 20:27:16+00:00,265517000.0,,,27357000.0,21007000.0,,1651456000.0,-371986000.0,-187739000.0,955755000.0,-371986000.0,-187739000.0,955755000.0,396030000.0,670472000.0,670472000.0,-7591000.0,-20876000.0,,,-725340000.0,-143827000.0,-63907000.0,-49287000.0,,-1248946000.0,19995000.0
Public Storage,PSA,,1393311,2012.0,Q2TTM,2011-07-01,2012-06-30,,356312000.0,,,5751000.0,29011000.0,,1643488000.0,-920185000.0,-11743000.0,1226765000.0,-920185000.0,-11743000.0,1226765000.0,294837000.0,820603000.0,820603000.0,44099000.0,-127268000.0,,,-926009000.0,-130934000.0,-76038000.0,-76330000.0,,-1463077000.0,195229000.0
Public Storage,PSA,,1393311,2012.0,Q2,2012-04-01,2012-06-30,,88588000.0,,,13938000.0,5846000.0,,278355000.0,-438219000.0,-70351000.0,326287000.0,-438219000.0,-70351000.0,326287000.0,-182283000.0,198931000.0,198931000.0,24830000.0,-654000.0,,,-241228000.0,-46097000.0,-26645000.0,-3904000.0,,-476634000.0,2391000.0
Public Storage,PSA,,1393311,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 19:31:36+00:00,175526000.0,,,9968000.0,15568000.0,,1171525000.0,-182102000.0,-124646000.0,605777000.0,-182102000.0,-124646000.0,605777000.0,299029000.0,405653000.0,405653000.0,14630000.0,-20876000.0,,,-486210000.0,-88067000.0,-41920000.0,-28788000.0,,-833321000.0,5341000.0
Public Storage,PSA,,1393311,2012.0,Q1TTM,2011-04-01,2012-03-31,,356910000.0,,,16045000.0,24765000.0,,1728797000.0,-890905000.0,148877000.0,1218123000.0,-890905000.0,148877000.0,1218123000.0,476095000.0,832613000.0,832613000.0,12555000.0,-138640000.0,,,-908180000.0,-94276000.0,-88255000.0,-93704000.0,,-1503943000.0,331408000.0
Public Storage,PSA,,1393311,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 21:07:45+00:00,86938000.0,,,-3970000.0,9722000.0,,893170000.0,256117000.0,-54295000.0,279490000.0,256117000.0,-54295000.0,279490000.0,481312000.0,206722000.0,206722000.0,-10200000.0,-20222000.0,,,-244982000.0,-41970000.0,-15275000.0,-24884000.0,,-356687000.0,2950000.0
Public Storage,PSA,,1393311,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 20:52:15+00:00,387402000.0,,,-18430000.0,21111000.0,700000000.0,701687000.0,-16160000.0,-1412393000.0,1430339000.0,-16160000.0,-1412393000.0,1430339000.0,1786000.0,1057531000.0,1057531000.0,1140000.0,-6248000.0,,,-1097915000.0,-1255983000.0,-159908000.0,-334795000.0,,,3498000.0
Public Storage,PSA,,1393311,2013.0,Q4,2013-10-01,2013-12-31,,,,,,629000.0,700000000.0,,437233000.0,-865731000.0,390676000.0,437233000.0,-865731000.0,390676000.0,-37822000.0,0.0,,,-1766000.0,,,-294771000.0,-833851000.0,-25447000.0,33141000.0,,,-6433000.0
Public Storage,PSA,,1393311,2013.0,Q3TTM,2012-10-01,2013-09-30,,371061000.0,,,-18984000.0,123922000.0,133000000.0,701687000.0,-1198712000.0,-649388000.0,1371535000.0,-1198712000.0,-649388000.0,1369567000.0,-478533000.0,1032117000.0,1032117000.0,-12659000.0,-4931000.0,,,-1042903000.0,-510366000.0,-148979000.0,-379662000.0,,-729825000.0,9957000.0
Public Storage,PSA,,1393311,2013.0,Q3,2013-07-01,2013-09-30,,96537000.0,,1298000.0,3966000.0,3545000.0,,,-280557000.0,-441898000.0,367094000.0,-280557000.0,-441898000.0,367094000.0,-355361000.0,285628000.0,285628000.0,-19037000.0,-3835000.0,,,-268921000.0,-400604000.0,-43610000.0,-11346000.0,,,2316000.0
Public Storage,PSA,,1393311,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:59:08+00:00,278475000.0,,,16265000.0,20482000.0,,701687000.0,-453393000.0,-546662000.0,1039663000.0,-453393000.0,-546662000.0,1039663000.0,39608000.0,759554000.0,759554000.0,-14631000.0,-4482000.0,,,-803144000.0,-422132000.0,-134461000.0,-367936000.0,,,9931000.0
Public Storage,PSA,,1393311,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 21:01:20+00:00,181938000.0,,-1298000.0,12299000.0,16937000.0,,701687000.0,-172836000.0,-104764000.0,672569000.0,-172836000.0,-104764000.0,672569000.0,394969000.0,473926000.0,473926000.0,4406000.0,-647000.0,,,-534223000.0,-21528000.0,-90851000.0,-356590000.0,,,7615000.0
Public Storage,PSA,,1393311,2013.0,Q2TTM,2012-07-01,2013-06-30,,364515000.0,,-1298000.0,-5561000.0,125816000.0,133000000.0,1181618000.0,-1108039000.0,-270583000.0,1354419000.0,-1108039000.0,-270583000.0,1352451000.0,-26171000.0,1011308000.0,1011308000.0,-15843000.0,-1096000.0,,1298000.0,-1013112000.0,-165522000.0,-127356000.0,-388815000.0,,-1145450000.0,22295000.0
Public Storage,PSA,,1393311,2013.0,Q2,2013-04-01,2013-06-30,,90937000.0,,-1298000.0,18452000.0,13074000.0,,,-286775000.0,-63348000.0,363230000.0,-286775000.0,-63348000.0,363230000.0,13107000.0,261679000.0,261679000.0,-7838000.0,-647000.0,,1298000.0,-268798000.0,-7988000.0,-55254000.0,-30404000.0,,,-106000.0
Public Storage,PSA,,1393311,2013.0,Q1TTM,2012-04-01,2013-03-31,,362166000.0,,,-10075000.0,118588000.0,133000000.0,1459973000.0,-1259483000.0,-277586000.0,1317476000.0,-1259483000.0,-277586000.0,1315508000.0,-221561000.0,948560000.0,948560000.0,16825000.0,-1103000.0,,,-985542000.0,-203631000.0,-98747000.0,-362315000.0,,-1622084000.0,24792000.0
Public Storage,PSA,,1393311,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 20:39:19+00:00,91001000.0,,,-6153000.0,3863000.0,,701687000.0,113939000.0,-41416000.0,309339000.0,113939000.0,-41416000.0,309339000.0,381862000.0,212247000.0,212247000.0,12244000.0,,,,-265425000.0,-13540000.0,-35597000.0,-326186000.0,,,7721000.0
Public Storage,PSA,,1393311,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 19:55:07+00:00,437114000.0,,,-12827000.0,37872000.0,,738954000.0,-1236864000.0,-198331000.0,1603542000.0,-1236864000.0,-198331000.0,1603542000.0,168347000.0,1149955000.0,1149955000.0,29300000.0,-12170000.0,,,-1207014000.0,-414210000.0,-222531000.0,-794506000.0,,,438410000.0
Public Storage,PSA,,1393311,2014.0,Q4,2014-10-01,2014-12-31,,110573000.0,,,-41202000.0,1962000.0,,183848000.0,-153896000.0,-208113000.0,450393000.0,-153896000.0,-208113000.0,450393000.0,88384000.0,348426000.0,348426000.0,32596000.0,-12170000.0,,,-305124000.0,-141982000.0,-80796000.0,-22412000.0,,,14665000.0
Public Storage,PSA,,1393311,2014.0,Q3TTM,2013-10-01,2014-09-30,,435468000.0,,,-6320000.0,36539000.0,700000000.0,555106000.0,-645735000.0,-855949000.0,1543825000.0,-645735000.0,-855949000.0,1543825000.0,42141000.0,1099506000.0,1099506000.0,12475000.0,-1766000.0,,,-1196661000.0,-1106079000.0,-167182000.0,-738953000.0,,,417312000.0
Public Storage,PSA,,1393311,2014.0,Q3,2014-07-01,2014-09-30,,111077000.0,,359000.0,24196000.0,5419000.0,,,-624374000.0,-91939000.0,425884000.0,-624374000.0,-91939000.0,427103000.0,-289210000.0,294977000.0,294977000.0,-4366000.0,,-1289000.0,,-304567000.0,-237843000.0,-60335000.0,-325226000.0,,,207528000.0
Public Storage,PSA,,1393311,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 19:58:46+00:00,326541000.0,,,28375000.0,35910000.0,,555106000.0,-1082968000.0,9782000.0,1153149000.0,-1082968000.0,9782000.0,1153149000.0,79963000.0,801529000.0,801529000.0,-3296000.0,,,,-901890000.0,-272228000.0,-141735000.0,-772094000.0,,,423745000.0
Public Storage,PSA,,1393311,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-08-04 21:01:20+00:00,215464000.0,,-359000.0,4179000.0,30491000.0,,555106000.0,-458594000.0,101721000.0,727265000.0,-458594000.0,101721000.0,726046000.0,369173000.0,506552000.0,506552000.0,1070000.0,0.0,1289000.0,,-597323000.0,-34385000.0,-81400000.0,-446868000.0,,,216217000.0
Public Storage,PSA,,1393311,2014.0,Q2TTM,2013-07-01,2014-06-30,,420928000.0,,939000.0,-26550000.0,34665000.0,700000000.0,555106000.0,-301918000.0,-1205908000.0,1485035000.0,-301918000.0,-1205908000.0,1483816000.0,-24010000.0,1090157000.0,1090157000.0,-2196000.0,-5601000.0,1289000.0,-939000.0,-1161015000.0,-1268840000.0,-150457000.0,-425073000.0,,,212100000.0
Public Storage,PSA,,1393311,2014.0,Q2,2014-04-01,2014-06-30,,106443000.0,,-359000.0,11384000.0,5082000.0,,327609000.0,-36685000.0,-71348000.0,396556000.0,-36685000.0,-71348000.0,395337000.0,287304000.0,278279000.0,278279000.0,450000.0,,1289000.0,,-301318000.0,-29890000.0,-42747000.0,-68058000.0,,,
Public Storage,PSA,,1393311,2014.0,Q1TTM,2013-04-01,2014-03-31,,405422000.0,,,-19482000.0,42657000.0,700000000.0,227497000.0,-552008000.0,-1197908000.0,1451709000.0,-552008000.0,-1197908000.0,1451709000.0,-298207000.0,1073557000.0,1073557000.0,-10484000.0,-6248000.0,,,-1128495000.0,-1246938000.0,-162964000.0,-387419000.0,,,211994000.0
Public Storage,PSA,,1393311,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 19:51:54+00:00,109021000.0,,,-7205000.0,25409000.0,,227497000.0,-421909000.0,173069000.0,330709000.0,-421909000.0,173069000.0,330709000.0,81869000.0,228273000.0,228273000.0,620000.0,,,,-296005000.0,-4495000.0,-38653000.0,-378810000.0,,,216217000.0
Public Storage,PSA,,1393311,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 19:22:26+00:00,426008000.0,,,6063000.0,29663000.0,264255000.0,,-1391283000.0,-456135000.0,1748279000.0,-1391283000.0,-456135000.0,1748279000.0,-99139000.0,1317689000.0,1317689000.0,-1481000.0,-19608000.0,,,-1378356000.0,-177076000.0,-294072000.0,-17237000.0,,-270000000.0,15013000.0
Public Storage,PSA,,1393311,2015.0,Q4,2015-10-01,2015-12-31,,106307000.0,,,-62340000.0,3749000.0,264255000.0,,-214439000.0,-170049000.0,436465000.0,-214439000.0,-170049000.0,436465000.0,51977000.0,365259000.0,365259000.0,27239000.0,-1404000.0,,,-355543000.0,-72161000.0,-81606000.0,-496000.0,,-125000000.0,-16282000.0
Public Storage,PSA,,1393311,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 20:45:46+00:00,319701000.0,,,68403000.0,25914000.0,,,-1176844000.0,-286086000.0,1311814000.0,-1176844000.0,-286086000.0,1311814000.0,-151116000.0,952430000.0,952430000.0,-28720000.0,-18204000.0,,,-1022813000.0,-104915000.0,-212466000.0,-16741000.0,,-145000000.0,31295000.0
Public Storage,PSA,,1393311,2015.0,Q3TTM,2014-10-01,2015-09-30,,430274000.0,,,27201000.0,27876000.0,,183848000.0,-1330740000.0,-494199000.0,1762207000.0,-1330740000.0,-494199000.0,1762207000.0,-62732000.0,1300856000.0,1300856000.0,3876000.0,-30374000.0,,,-1327937000.0,-246897000.0,-293262000.0,-39153000.0,,-145000000.0,45960000.0
Public Storage,PSA,,1393311,2015.0,Q3,2015-07-01,2015-09-30,,,,,,15426000.0,-11000000.0,,-358635000.0,-98112000.0,472189000.0,-358635000.0,-98112000.0,472189000.0,15442000.0,0.0,,,-4613000.0,,,-357989000.0,-17132000.0,-82316000.0,-459000.0,,,1336000.0
Public Storage,PSA,,1393311,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 21:12:02+00:00,213619000.0,,,-40175000.0,10488000.0,11000000.0,,-818209000.0,-187974000.0,839625000.0,-818209000.0,-187974000.0,839625000.0,-166558000.0,611294000.0,611294000.0,58185000.0,-13591000.0,,,-664824000.0,-87783000.0,-130150000.0,-16282000.0,,-145000000.0,29959000.0
