company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Public Storage,PSA,,1393311,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:38:12+00:00,1.59,1.59,,110177000.0,1.59,,4155000.0,1116000.0,355207000.0,355207000.0,,276681000.0,1505000.0,3039000.0,171195000.0,-4397000.0,,1102000.0,,624199000.0,26375000.0,40113000.0,75919000.0,1116000.0,4155000.0,307747000.0,659915000.0,355207000.0,662954000.0,174000000.0,173602000.0,174075000.0
Public Storage,PSA,,1393311,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.21,3.21,,221106000.0,3.21,,8153000.0,2164000.0,699228000.0,699228000.0,,557812000.0,3084000.0,5989000.0,343173000.0,9986000.0,,2292000.0,,1231977000.0,62327000.0,77882000.0,136040000.0,2164000.0,8153000.0,626606000.0,1319845000.0,699228000.0,1325834000.0,174000000.0,173602000.0,174075000.0
Public Storage,PSA,,1393311,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.03,7.03,,442279000.0,7.02,,15427000.0,4285000.0,1483959000.0,1483959000.0,,1219581000.0,6771000.0,11142000.0,643528000.0,62243000.0,,4841000.0,,2623553000.0,128053000.0,881000.0,252766000.0,4285000.0,15427000.0,1213860000.0,2686677000.0,1483959000.0,2697819000.0,174000000.0,173602000.0,174075000.0
Public Storage,PSA,,1393311,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 21:45:19+00:00,1.62,1.62,,110929000.0,1.62,,3998000.0,1048000.0,344021000.0,344021000.0,,281131000.0,1579000.0,2950000.0,171978000.0,14383000.0,,1190000.0,,607778000.0,35952000.0,37769000.0,60121000.0,1048000.0,3998000.0,318859000.0,659930000.0,344021000.0,662880000.0,173500000.0,173364000.0,174069000.0
Public Storage,PSA,,1393311,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.06,7.06,,439115000.0,7.04,,15300000.0,4547000.0,1487111000.0,1487111000.0,,1223675000.0,6966000.0,10753000.0,630020000.0,85499000.0,,4870000.0,,2593741000.0,134316000.0,569000.0,251600000.0,4547000.0,15300000.0,1203451000.0,2679809000.0,1487111000.0,2690562000.0,173500000.0,173364000.0,174069000.0
Public Storage,PSA,,1393311,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:08:30+00:00,8.56,8.56,8.0,483646000.0,8.54,,26442000.0,32542000.0,1717223000.0,1717223000.0,,1488900000.0,6192000.0,-6100000.0,695731000.0,311131000.0,,5815000.0,,2754280000.0,162711000.0,,216316000.0,32542000.0,26442000.0,1342088000.0,3065411000.0,1717223000.0,3059311000.0,173900000.0,173969000.0,174297000.0
Public Storage,PSA,,1393311,2018.0,Q4,2018-10-01,2018-12-31,,3.05,3.05,,121374000.0,3.04,,7550000.0,7953000.0,587906000.0,587906000.0,,530102000.0,1701000.0,-403000.0,150031000.0,206039000.0,,2025000.0,,692460000.0,38785000.0,,54078000.0,7953000.0,7550000.0,310190000.0,898499000.0,587906000.0,898096000.0,173900000.0,173969000.0,174297000.0
Public Storage,PSA,,1393311,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 20:16:38+00:00,1.85,1.85,,124516000.0,1.85,,7020000.0,8094000.0,379589000.0,379589000.0,,322679000.0,1562000.0,-1074000.0,183637000.0,21784000.0,,1268000.0,,706368000.0,39336000.0,,54080000.0,8094000.0,7020000.0,347489000.0,728152000.0,379589000.0,727078000.0,174400000.0,173975000.0,174348000.0
Public Storage,PSA,,1393311,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.51,5.51,,362272000.0,5.5,,18892000.0,24589000.0,1129317000.0,1129317000.0,,958798000.0,4491000.0,-5697000.0,545700000.0,105092000.0,,3790000.0,,2061820000.0,123926000.0,,162238000.0,24589000.0,18892000.0,1031898000.0,2166912000.0,1129317000.0,2161215000.0,174400000.0,173975000.0,174348000.0
Public Storage,PSA,,1393311,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.44,7.44,,482372000.0,7.41,,24941000.0,32726000.0,1520280000.0,1520280000.0,,1292878000.0,6055000.0,-7785000.0,686845000.0,118365000.0,,5031000.0,,2812010000.0,155211000.0,-77882000.0,216316000.0,32726000.0,24941000.0,1324428000.0,2852493000.0,1520280000.0,2844708000.0,174400000.0,173975000.0,174348000.0
Public Storage,PSA,,1393311,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 17:29:52+00:00,2.0,2.0,,119777000.0,2.0,,6328000.0,8388000.0,405292000.0,405292000.0,,348300000.0,1490000.0,-2060000.0,179876000.0,63907000.0,,1425000.0,,685528000.0,42430000.0,,54077000.0,8388000.0,6328000.0,342083000.0,749435000.0,405292000.0,747375000.0,174200000.0,173932000.0,174224000.0
Public Storage,PSA,,1393311,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.66,3.66,,237756000.0,3.65,,11872000.0,16495000.0,749728000.0,749728000.0,,636119000.0,2929000.0,-4623000.0,362063000.0,83308000.0,,2522000.0,,1355452000.0,84590000.0,,108158000.0,16495000.0,11872000.0,684409000.0,1438760000.0,749728000.0,1434137000.0,174200000.0,173932000.0,174224000.0
Public Storage,PSA,,1393311,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.2,7.2,,471176000.0,7.17,,22490000.0,27021000.0,1498965000.0,1498965000.0,,1249916000.0,6093000.0,-4531000.0,676523000.0,100353000.0,,4973000.0,,2792003000.0,163279000.0,-77882000.0,237983000.0,27021000.0,22490000.0,1310978000.0,2814474000.0,1498965000.0,2809943000.0,174200000.0,173932000.0,174224000.0
Public Storage,PSA,,1393311,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:50:56+00:00,1.66,1.66,2.0,117979000.0,1.65,,5544000.0,8107000.0,344436000.0,344436000.0,,287819000.0,1439000.0,-2563000.0,182187000.0,19401000.0,,1097000.0,,669924000.0,42160000.0,,54081000.0,8107000.0,5544000.0,342326000.0,689325000.0,344436000.0,686762000.0,173400000.0,173892000.0,174148000.0
Public Storage,PSA,,1393311,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.79,6.79,,461576000.0,6.76,,20317000.0,19749000.0,1448880000.0,1448880000.0,,1178297000.0,6108000.0,568000.0,667842000.0,32049000.0,,4650000.0,,2730674000.0,147224000.0,-37769000.0,259825000.0,19749000.0,20317000.0,1276642000.0,2724954000.0,1448880000.0,2725522000.0,173400000.0,173892000.0,174148000.0
Public Storage,PSA,,1393311,2019.0,Q4,2019-10-01,2019-12-31,,1.87,1.87,,134885000.0,1.87,,6424000.0,12647000.0,387097000.0,387097000.0,,327251000.0,1082000.0,-6223000.0,162471000.0,3598000.0,,997000.0,,717499000.0,30421000.0,,57767000.0,12647000.0,6424000.0,327777000.0,721097000.0,387097000.0,714874000.0,174400000.0,174287000.0,174530000.0
Public Storage,PSA,,1393311,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:08:30+00:00,7.3,7.3,8.0,512918000.0,7.29,,28436000.0,45641000.0,1525651000.0,1525651000.0,,1272767000.0,5117000.0,-17205000.0,752579000.0,77717000.0,,4895000.0,,2846823000.0,116187000.0,,242872000.0,45641000.0,28436000.0,1381684000.0,2924540000.0,1525651000.0,2907335000.0,174400000.0,174287000.0,174530000.0
Public Storage,PSA,,1393311,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 20:16:38+00:00,1.94,1.94,,129233000.0,1.93,,6465000.0,12597000.0,399420000.0,399420000.0,,337362000.0,1478000.0,-6132000.0,200369000.0,34619000.0,,1406000.0,,729336000.0,28801000.0,,59174000.0,12597000.0,6465000.0,358403000.0,763955000.0,399420000.0,757823000.0,173900000.0,174334000.0,174611000.0
Public Storage,PSA,,1393311,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.43,5.43,,378033000.0,5.42,,22012000.0,32994000.0,1138554000.0,1138554000.0,,945516000.0,4035000.0,-10982000.0,590108000.0,74119000.0,,3898000.0,,2129324000.0,85766000.0,,185105000.0,32994000.0,22012000.0,1053907000.0,2203443000.0,1138554000.0,2192461000.0,173900000.0,174334000.0,174611000.0
Public Storage,PSA,,1393311,2019.0,Q3TTM,2018-10-01,2019-09-30,,8.48,8.48,,499407000.0,8.46,,29562000.0,40947000.0,1726460000.0,1726460000.0,,1475618000.0,5736000.0,-11385000.0,740139000.0,280158000.0,,5923000.0,,2821784000.0,124551000.0,,239183000.0,40947000.0,29562000.0,1364097000.0,3101942000.0,1726460000.0,3090557000.0,173900000.0,174334000.0,174611000.0
Public Storage,PSA,,1393311,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 17:29:52+00:00,1.76,1.76,,126859000.0,1.76,,8582000.0,12254000.0,371456000.0,371456000.0,,306411000.0,1400000.0,-3672000.0,196083000.0,14037000.0,,1259000.0,,710950000.0,26917000.0,,62386000.0,12254000.0,8582000.0,349859000.0,724987000.0,371456000.0,721315000.0,174100000.0,174253000.0,174542000.0
Public Storage,PSA,,1393311,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.49,3.49,,248800000.0,3.49,,15547000.0,20397000.0,739134000.0,739134000.0,,608154000.0,2557000.0,-4850000.0,389739000.0,39500000.0,,2492000.0,,1399988000.0,56965000.0,,125931000.0,20397000.0,15547000.0,695504000.0,1439488000.0,739134000.0,1434638000.0,174100000.0,174253000.0,174542000.0
Public Storage,PSA,,1393311,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.39,8.39,,494690000.0,8.38,,30117000.0,36444000.0,1706629000.0,1706629000.0,,1460935000.0,5820000.0,-6327000.0,723407000.0,267323000.0,,5785000.0,,2798816000.0,135086000.0,,234089000.0,36444000.0,30117000.0,1353183000.0,3066139000.0,1706629000.0,3059812000.0,174100000.0,174253000.0,174542000.0
Public Storage,PSA,,1393311,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:06:35+00:00,1.73,1.73,2.0,121941000.0,1.73,,6965000.0,8143000.0,367678000.0,367678000.0,,301743000.0,1157000.0,-1178000.0,193656000.0,25463000.0,,1233000.0,,689038000.0,30048000.0,,63545000.0,8143000.0,6965000.0,345645000.0,714501000.0,367678000.0,713323000.0,174400000.0,174177000.0,174376000.0
Public Storage,PSA,,1393311,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.63,8.63,,487608000.0,8.62,,27863000.0,32578000.0,1740465000.0,1740465000.0,,1502824000.0,5910000.0,-4715000.0,707200000.0,317193000.0,,5951000.0,,2773394000.0,150599000.0,,225780000.0,32578000.0,27863000.0,1345407000.0,3090587000.0,1740465000.0,3085872000.0,174400000.0,174177000.0,174376000.0
Public Storage,PSA,,1393311,2020.0,Q1TTM,2019-04-01,2020-03-31,,7.37,7.37,,526877000.0,7.35,,27950000.0,51119000.0,1525109000.0,1525109000.0,,1284158000.0,4940000.0,-23169000.0,766848000.0,86284000.0,,4679000.0,,2873867000.0,118148000.0,,231332000.0,51119000.0,27950000.0,1411873000.0,2960151000.0,1525109000.0,2936982000.0,174000000.0,174446000.0,174616000.0
Public Storage,PSA,,1393311,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:06:35+00:00,1.8,1.8,2.0,135900000.0,1.79,,6479000.0,13621000.0,367136000.0,367136000.0,,313134000.0,980000.0,-7142000.0,207925000.0,34030000.0,,1017000.0,,716082000.0,32009000.0,,52005000.0,13621000.0,6479000.0,375834000.0,750112000.0,367136000.0,742970000.0,174000000.0,174446000.0,174616000.0
