company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q4,2015-06-01,2015-08-31,,,178000000.0,,-69000000.0,3140000000.0,,175000000.0,-287000000.0,-260000000.0,3138000000.0,-287000000.0,-260000000.0,3138000000.0,2522000000.0,-492000000.0,-492000000.0,312000000.0,5000000.0,36000000.0,,-237000000.0,-46000000.0,-266000000.0,-100000000.0,-130000000.0,16000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q3YTD,2014-09-01,2015-05-31,2016-06-30 15:47:31+00:00,-8000000.0,538000000.0,,-256000000.0,-3584000000.0,,1206000000.0,-143000000.0,-759000000.0,-30000000.0,-143000000.0,-759000000.0,-30000000.0,-1188000000.0,2817000000.0,2817000000.0,199000000.0,140000000.0,5000000.0,,-729000000.0,-95000000.0,-701000000.0,-55000000.0,-705000000.0,40000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q3TTM,2014-06-01,2015-05-31,,-8000000.0,722000000.0,,-270000000.0,-1028000000.0,,5744000000.0,-1982000000.0,-1120000000.0,2653000000.0,-1982000000.0,-1120000000.0,2653000000.0,-719000000.0,2654000000.0,2654000000.0,305000000.0,214000000.0,16000000.0,,-959000000.0,-150000000.0,-1018000000.0,-108000000.0,-6873000000.0,40000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q3,2015-03-01,2015-05-31,,,176000000.0,,-41000000.0,-2947000000.0,,678000000.0,263000000.0,-227000000.0,-1548000000.0,263000000.0,-227000000.0,-1548000000.0,-1553000000.0,1155000000.0,1155000000.0,68000000.0,42000000.0,2000000.0,,-234000000.0,-39000000.0,-190000000.0,-10000000.0,-213000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q2YTD,2014-09-01,2015-02-28,2016-04-07 14:41:36+00:00,-8000000.0,362000000.0,,-215000000.0,-637000000.0,,528000000.0,-406000000.0,-532000000.0,1518000000.0,-406000000.0,-532000000.0,1518000000.0,365000000.0,1662000000.0,1662000000.0,131000000.0,98000000.0,3000000.0,,-495000000.0,-56000000.0,-511000000.0,-45000000.0,-492000000.0,40000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q2TTM,2014-03-01,2015-02-28,,-8000000.0,721000000.0,,-210000000.0,-641000000.0,,5068000000.0,-2518000000.0,-1071000000.0,2726000000.0,-2518000000.0,-1071000000.0,2726000000.0,-1073000000.0,2379000000.0,2379000000.0,267000000.0,253000000.0,18000000.0,,-955000000.0,-121000000.0,-1045000000.0,-74000000.0,-6810000000.0,85000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q2,2014-12-01,2015-02-28,,-8000000.0,180000000.0,,-122000000.0,-1525000000.0,,101000000.0,-299000000.0,-152000000.0,169000000.0,-299000000.0,-152000000.0,169000000.0,-404000000.0,1419000000.0,1419000000.0,95000000.0,79000000.0,1000000.0,,-241000000.0,-21000000.0,-164000000.0,-42000000.0,-196000000.0,40000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q1,2014-09-01,2014-11-30,2016-01-07 16:07:11+00:00,,182000000.0,,-93000000.0,888000000.0,,427000000.0,-107000000.0,-380000000.0,1349000000.0,-107000000.0,-380000000.0,1349000000.0,769000000.0,243000000.0,243000000.0,36000000.0,19000000.0,2000000.0,,-254000000.0,-35000000.0,-347000000.0,-3000000.0,-296000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q1TTM,2013-12-01,2014-11-30,,-5000000.0,711000000.0,,-119000000.0,-850000000.0,,4876000000.0,-2712000000.0,-1234000000.0,2705000000.0,-2712000000.0,-1234000000.0,2705000000.0,-1360000000.0,2632000000.0,2632000000.0,212000000.0,253000000.0,28000000.0,,-946000000.0,-457000000.0,-1049000000.0,-78000000.0,-6817000000.0,249000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,FY,2015-09-01,2016-08-31,2017-10-27 14:29:39+00:00,-2000000.0,727000000.0,,-7000000.0,139000000.0,,734000000.0,-3742000000.0,-864000000.0,2588000000.0,-3742000000.0,-864000000.0,2588000000.0,-2025000000.0,1313000000.0,1313000000.0,409000000.0,73000000.0,145000000.0,,-970000000.0,-119000000.0,-923000000.0,-578000000.0,-3001000000.0,35000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q4,2016-06-01,2016-08-31,,,185000000.0,,32000000.0,2175000000.0,,-1263000000.0,-1509000000.0,-225000000.0,2173000000.0,-1509000000.0,-225000000.0,2173000000.0,471000000.0,-205000000.0,-205000000.0,18000000.0,16000000.0,108000000.0,,-241000000.0,-76000000.0,-257000000.0,-21000000.0,,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q3YTD,2015-09-01,2016-05-31,2017-06-29 14:49:04+00:00,-2000000.0,542000000.0,,-39000000.0,-2036000000.0,,1997000000.0,-2233000000.0,-639000000.0,415000000.0,-2233000000.0,-639000000.0,415000000.0,-2496000000.0,1518000000.0,1518000000.0,391000000.0,57000000.0,37000000.0,,-729000000.0,-43000000.0,-666000000.0,-557000000.0,-3001000000.0,35000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q3TTM,2015-06-01,2016-05-31,,-2000000.0,720000000.0,,-108000000.0,1104000000.0,,2172000000.0,-2520000000.0,-899000000.0,3553000000.0,-2520000000.0,-899000000.0,3553000000.0,26000000.0,1026000000.0,1026000000.0,703000000.0,62000000.0,73000000.0,,-966000000.0,-89000000.0,-932000000.0,-657000000.0,-3131000000.0,51000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q3,2016-03-01,2016-05-31,,-2000000.0,178000000.0,,16000000.0,-1977000000.0,,1781000000.0,1269000000.0,-156000000.0,-974000000.0,1269000000.0,-156000000.0,-974000000.0,155000000.0,715000000.0,715000000.0,110000000.0,47000000.0,33000000.0,,-237000000.0,-10000000.0,-177000000.0,-322000000.0,,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q2YTD,2015-09-01,2016-02-29,2017-04-06 15:52:36+00:00,0.0,364000000.0,,-55000000.0,-59000000.0,,216000000.0,-3502000000.0,-483000000.0,1389000000.0,-3502000000.0,-483000000.0,1389000000.0,-2651000000.0,803000000.0,803000000.0,281000000.0,10000000.0,4000000.0,,-492000000.0,-33000000.0,-489000000.0,-235000000.0,-3001000000.0,35000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q2TTM,2015-03-01,2016-02-29,,,718000000.0,,-165000000.0,134000000.0,,1069000000.0,-3526000000.0,-970000000.0,2979000000.0,-3526000000.0,-970000000.0,2979000000.0,-1682000000.0,1466000000.0,1466000000.0,661000000.0,57000000.0,42000000.0,,-963000000.0,-118000000.0,-945000000.0,-345000000.0,-3344000000.0,51000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q2,2015-12-01,2016-02-29,,,183000000.0,,-18000000.0,-1336000000.0,,-627000000.0,-1088000000.0,-147000000.0,26000000.0,-1088000000.0,-147000000.0,26000000.0,-1227000000.0,1060000000.0,1060000000.0,119000000.0,6000000.0,2000000.0,,-237000000.0,-21000000.0,-163000000.0,-229000000.0,-1000000.0,35000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q1,2015-09-01,2015-11-30,2017-01-06 14:55:31+00:00,0.0,181000000.0,,-37000000.0,1277000000.0,,843000000.0,-2414000000.0,-336000000.0,1363000000.0,-2414000000.0,-336000000.0,1363000000.0,-1424000000.0,-257000000.0,-257000000.0,162000000.0,4000000.0,2000000.0,,-255000000.0,-12000000.0,-326000000.0,-6000000.0,-3000000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q1TTM,2014-12-01,2015-11-30,,-8000000.0,715000000.0,,-269000000.0,-55000000.0,,1797000000.0,-2737000000.0,-975000000.0,3122000000.0,-2737000000.0,-975000000.0,3122000000.0,-859000000.0,1825000000.0,1825000000.0,637000000.0,130000000.0,41000000.0,,-967000000.0,-118000000.0,-946000000.0,-158000000.0,-3539000000.0,56000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q4,2017-06-01,2017-08-31,,,199000000.0,,23000000.0,2303000000.0,,-504000000.0,-1962000000.0,-355000000.0,2536000000.0,-1962000000.0,-355000000.0,2536000000.0,242000000.0,25000000.0,25000000.0,9000000.0,18000000.0,64000000.0,,-237000000.0,-25000000.0,-392000000.0,-1239000000.0,,-2000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,FY,2016-09-01,2017-08-31,2017-10-27 14:29:39+00:00,-11000000.0,748000000.0,,27000000.0,9000000.0,,673000000.0,-1966000000.0,-1107000000.0,3226000000.0,-1966000000.0,-1107000000.0,3226000000.0,180000000.0,2273000000.0,2273000000.0,196000000.0,84000000.0,165000000.0,,-953000000.0,-71000000.0,-1240000000.0,-1770000000.0,0.0,50000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q3TTM,2016-06-01,2017-05-31,,-11000000.0,734000000.0,,36000000.0,-119000000.0,,-86000000.0,-1513000000.0,-977000000.0,2863000000.0,-1513000000.0,-977000000.0,2863000000.0,409000000.0,2043000000.0,2043000000.0,205000000.0,82000000.0,209000000.0,,-957000000.0,-122000000.0,-1105000000.0,-552000000.0,,52000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q3,2017-03-01,2017-05-31,,-4000000.0,177000000.0,,4000000.0,-1953000000.0,,559000000.0,490000000.0,-314000000.0,-847000000.0,490000000.0,-314000000.0,-847000000.0,-667000000.0,847000000.0,847000000.0,82000000.0,39000000.0,1000000.0,,-240000000.0,-8000000.0,-305000000.0,132000000.0,,2000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q3YTD,2016-09-01,2017-05-31,2017-06-29 14:49:04+00:00,-11000000.0,549000000.0,,4000000.0,-2294000000.0,,1177000000.0,-4000000.0,-752000000.0,690000000.0,-4000000.0,-752000000.0,690000000.0,-62000000.0,2248000000.0,2248000000.0,187000000.0,66000000.0,101000000.0,,-716000000.0,-46000000.0,-848000000.0,-531000000.0,0.0,52000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q2YTD,2016-09-01,2017-02-28,2018-04-05 16:10:39+00:00,-7000000.0,372000000.0,,0.0,-341000000.0,,618000000.0,-494000000.0,-438000000.0,1537000000.0,-494000000.0,-438000000.0,1537000000.0,605000000.0,1401000000.0,1401000000.0,105000000.0,27000000.0,100000000.0,,-476000000.0,-38000000.0,-543000000.0,-663000000.0,,50000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q2TTM,2016-03-01,2017-02-28,,-9000000.0,735000000.0,,48000000.0,-143000000.0,,1136000000.0,-734000000.0,-819000000.0,2736000000.0,-734000000.0,-819000000.0,2736000000.0,1231000000.0,1911000000.0,1911000000.0,233000000.0,90000000.0,241000000.0,,-954000000.0,-124000000.0,-977000000.0,-1006000000.0,,50000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q2,2016-12-01,2017-02-28,,,183000000.0,,28000000.0,-1526000000.0,,16000000.0,161000000.0,-111000000.0,74000000.0,161000000.0,-111000000.0,74000000.0,152000000.0,1366000000.0,1366000000.0,51000000.0,16000000.0,98000000.0,,-238000000.0,-33000000.0,-226000000.0,367000000.0,,50000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q1,2016-09-01,2016-11-30,2018-01-05 15:09:46+00:00,-7000000.0,189000000.0,,-28000000.0,1185000000.0,,602000000.0,-655000000.0,-327000000.0,1463000000.0,-655000000.0,-327000000.0,1463000000.0,453000000.0,35000000.0,35000000.0,54000000.0,11000000.0,2000000.0,,-238000000.0,-5000000.0,-317000000.0,-1030000000.0,,0.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q1TTM,2015-12-01,2016-11-30,,-9000000.0,735000000.0,,2000000.0,47000000.0,,493000000.0,-1983000000.0,-855000000.0,2688000000.0,-1983000000.0,-855000000.0,2688000000.0,-148000000.0,1605000000.0,1605000000.0,301000000.0,80000000.0,145000000.0,,-953000000.0,-112000000.0,-914000000.0,-1602000000.0,-1000000.0,35000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q2TTM,2017-03-01,2018-02-28,,-4000000.0,757000000.0,,30000000.0,-41000000.0,,154000000.0,-2186000000.0,-1035000000.0,3319000000.0,-2186000000.0,-1035000000.0,3319000000.0,128000000.0,2503000000.0,2503000000.0,100000000.0,112000000.0,378000000.0,,-964000000.0,-58000000.0,-1358000000.0,-1488000000.0,,7000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q2,2017-12-01,2018-02-28,,,193000000.0,,17000000.0,-1296000000.0,,-298000000.0,-892000000.0,-156000000.0,338000000.0,-892000000.0,-156000000.0,338000000.0,-693000000.0,1460000000.0,1460000000.0,-19000000.0,24000000.0,104000000.0,,-241000000.0,-17000000.0,-243000000.0,-377000000.0,,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q1TTM,2016-12-01,2017-11-30,,-4000000.0,747000000.0,,41000000.0,-271000000.0,,468000000.0,-1133000000.0,-990000000.0,3055000000.0,-1133000000.0,-990000000.0,3055000000.0,973000000.0,2409000000.0,2409000000.0,170000000.0,104000000.0,372000000.0,,-961000000.0,-74000000.0,-1341000000.0,-744000000.0,,57000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q1,2017-09-01,2017-11-30,2018-01-05 15:09:46+00:00,0.0,188000000.0,,-14000000.0,905000000.0,,397000000.0,178000000.0,-210000000.0,1292000000.0,178000000.0,-210000000.0,1292000000.0,1246000000.0,171000000.0,171000000.0,28000000.0,31000000.0,209000000.0,,-246000000.0,-8000000.0,-418000000.0,-4000000.0,,7000000.0
