company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q1,2013-01-01,2013-03-29,2014-04-16 16:01:47+00:00,-12100000.0,89300000.0,57100000.0,37700000.0,127500000.0,692000000.0,-8700000.0,-136800000.0,54300000.0,500000.0,,-709500000.0,554700000.0,636500000.0,,,,-710500000.0,554700000.0,636500000.0,472000000.0,691900000.0,691900000.0,,-135400000.0,-8900000.0,0.0,,-116300000.0,-764300000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q1TTM,2012-03-31,2013-03-29,,-1753200000.0,350000000.0,3200000.0,-600000.0,504300000.0,354500000.0,-10900000.0,227000000.0,195300000.0,196400000.0,,-787300000.0,-1837100000.0,3487200000.0,,337500000.0,-81000000.0,-788300000.0,-1499600000.0,3406200000.0,1107400000.0,2471200000.0,2471200000.0,,-65300000.0,18400000.0,-69100000.0,,-456800000.0,-461500000.0,-648400000.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 18:11:24+00:00,-2839400000.0,269200000.0,,,448900000.0,,-205500000.0,352300000.0,132900000.0,312200000.0,,-218200000.0,-3121200000.0,2671200000.0,0.0,-323100000.0,1087200000.0,-218200000.0,-3444300000.0,3758400000.0,-109600000.0,2598400000.0,1638700000.0,959700000.0,-37900000.0,16500000.0,-227700000.0,0.0,-465400000.0,-435600000.0,,167100000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q4,2014-09-27,2014-12-31,,-2207000000.0,9300000.0,-380700000.0,-97700000.0,44300000.0,,-93400000.0,485200000.0,57900000.0,-92700000.0,,-844200000.0,-2137600000.0,220400000.0,,-308500000.0,1019000000.0,-844200000.0,-2446100000.0,1239400000.0,-2144300000.0,661700000.0,-298000000.0,959700000.0,-20400000.0,-121600000.0,-385100000.0,80000000.0,-56100000.0,-424300000.0,,167100000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3YTD,2014-01-01,2014-09-26,2015-10-21 17:47:57+00:00,-632400000.0,259900000.0,380700000.0,97700000.0,404600000.0,,-112100000.0,-132900000.0,75000000.0,404900000.0,,626000000.0,-983600000.0,2450800000.0,,-14600000.0,68200000.0,626000000.0,-998200000.0,2519000000.0,2034700000.0,1936700000.0,1936700000.0,,-17500000.0,138100000.0,157400000.0,-80000000.0,-409300000.0,-11300000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3TTM,2013-09-28,2014-09-26,,-646300000.0,327500000.0,29700000.0,-29600000.0,525900000.0,,-105300000.0,131200000.0,103700000.0,404900000.0,,641100000.0,-876000000.0,3411100000.0,,-102700000.0,186100000.0,641100000.0,-978700000.0,3597200000.0,3154300000.0,2726000000.0,2621600000.0,104400000.0,-195100000.0,139300000.0,140000000.0,-80000000.0,-555600000.0,-7500000.0,,266600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3,2014-06-28,2014-09-26,,-25700000.0,72400000.0,142400000.0,37400000.0,132000000.0,,-107700000.0,116200000.0,14100000.0,404900000.0,,1069500000.0,-134500000.0,947900000.0,,-14600000.0,68200000.0,1069500000.0,-149100000.0,1016100000.0,1828800000.0,680600000.0,680600000.0,,-53300000.0,126900000.0,244800000.0,-80000000.0,-130700000.0,405700000.0,,-25000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2TTM,2013-06-29,2014-06-27,,-1166600000.0,347000000.0,55600000.0,-400000.0,527300000.0,,19900000.0,134500000.0,128300000.0,,,-1063600000.0,-1424500000.0,3434600000.0,,-88100000.0,117900000.0,-1063600000.0,-1512600000.0,3552500000.0,996200000.0,2642400000.0,2538000000.0,104400000.0,-112200000.0,14700000.0,-122200000.0,,-564200000.0,-1069700000.0,,291600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2,2014-03-29,2014-06-27,,-443900000.0,95000000.0,170100000.0,23100000.0,140400000.0,,5500000.0,73100000.0,30900000.0,-3100000.0,,-458200000.0,-564400000.0,991700000.0,,,,-458200000.0,-564400000.0,991700000.0,-25400000.0,676400000.0,676400000.0,,6800000.0,2200000.0,-70000000.0,,-147700000.0,-416000000.0,,25000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2YTD,2014-01-01,2014-06-27,2015-07-22 18:37:56+00:00,-606700000.0,187500000.0,238300000.0,60300000.0,272600000.0,,-4400000.0,-249100000.0,60900000.0,,,-443500000.0,-849100000.0,1502900000.0,,,,-443500000.0,-849100000.0,1502900000.0,205900000.0,1256100000.0,1256100000.0,,35800000.0,11200000.0,-87400000.0,0.0,-278600000.0,-417000000.0,,25000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q1TTM,2013-03-30,2014-03-28,,-1033200000.0,342100000.0,11100000.0,-500000.0,516400000.0,-692000000.0,8300000.0,95900000.0,153100000.0,2600000.0,,-881600000.0,-1303800000.0,3342100000.0,,-88100000.0,117900000.0,-880600000.0,-1391900000.0,3460000000.0,1195800000.0,2582800000.0,2478400000.0,104400000.0,-90700000.0,15500000.0,-69500000.0,,-552700000.0,-967800000.0,,958600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q1,2014-01-01,2014-03-28,2015-04-22 18:07:09+00:00,-162800000.0,92500000.0,68200000.0,37200000.0,132200000.0,,-9900000.0,-322200000.0,30000000.0,3100000.0,,14700000.0,-284700000.0,511200000.0,,,,14700000.0,-284700000.0,511200000.0,231300000.0,579700000.0,579700000.0,,29000000.0,9000000.0,-17400000.0,0.0,-130900000.0,-1000000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 18:34:14+00:00,-14247800000.0,396800000.0,,,484000000.0,,-115800000.0,109700000.0,249000000.0,9194100000.0,,9050200000.0,-14738500000.0,2832200000.0,0.0,-212500000.0,969600000.0,9050200000.0,-14951000000.0,3801800000.0,-2214800000.0,3357400000.0,1746700000.0,1610700000.0,95000000.0,5900000.0,-354100000.0,-87100000.0,-512900000.0,-38800000.0,,43000000.0,60400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q4,2015-10-03,2015-12-31,,-40700000.0,137400000.0,-325400000.0,-97800000.0,134600000.0,,-34200000.0,120200000.0,50900000.0,-1904700000.0,,-1979700000.0,-170600000.0,943700000.0,,-89800000.0,287900000.0,-1979700000.0,-260400000.0,1231600000.0,-1042700000.0,688600000.0,521000000.0,167600000.0,30500000.0,-29000000.0,-92500000.0,,-161300000.0,-33400000.0,,,60400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q3YTD,2015-01-01,2015-10-02,2016-10-19 18:01:29+00:00,-14207100000.0,259400000.0,325400000.0,97800000.0,349400000.0,,-81600000.0,-10500000.0,198100000.0,11098800000.0,,11029900000.0,-14567900000.0,1888500000.0,0.0,-122700000.0,681700000.0,11029900000.0,-14690600000.0,2570200000.0,-1172100000.0,2668800000.0,1225700000.0,1443100000.0,64500000.0,34900000.0,-261600000.0,-87100000.0,-351600000.0,-5400000.0,,43000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q3TTM,2014-09-27,2015-10-02,,-16414100000.0,268700000.0,-55300000.0,100000.0,393700000.0,,-175000000.0,474700000.0,256000000.0,11006100000.0,,10185700000.0,-16705500000.0,2108900000.0,,-431200000.0,1700700000.0,10185700000.0,-17136700000.0,3809600000.0,-3316400000.0,3330500000.0,927700000.0,2402800000.0,44100000.0,-86700000.0,-646700000.0,-7100000.0,-407700000.0,-429700000.0,,210100000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q3,2015-07-04,2015-10-02,,-13614300000.0,,100300000.0,40100000.0,,,-37400000.0,,66600000.0,11098800000.0,,11329300000.0,-13641300000.0,257600000.0,,-111700000.0,695000000.0,11329300000.0,-13753000000.0,952600000.0,-1508500000.0,0.0,,0.0,,28400000.0,-95700000.0,,-98400000.0,259600000.0,,43000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q2YTD,2015-01-01,2015-07-03,2016-07-25 06:08:32+00:00,-592800000.0,199500000.0,225100000.0,57700000.0,273000000.0,,-44200000.0,-165600000.0,131500000.0,,,-299400000.0,-926600000.0,1630900000.0,,-11000000.0,-13300000.0,-299400000.0,-937600000.0,1617600000.0,336400000.0,1265500000.0,1273500000.0,-8000000.0,58500000.0,6500000.0,-165900000.0,-87100000.0,-253200000.0,-265000000.0,,0.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q2TTM,2014-06-28,2015-07-03,,-2825500000.0,281200000.0,-13200000.0,-2600000.0,449300000.0,,-245300000.0,435800000.0,203500000.0,312200000.0,,-74100000.0,-3198700000.0,2799200000.0,,-334100000.0,1073900000.0,-74100000.0,-3532800000.0,3873100000.0,20900000.0,2607800000.0,1656100000.0,951700000.0,-15200000.0,11800000.0,-306200000.0,-87100000.0,-440000000.0,-283600000.0,,142100000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q2,2015-04-04,2015-07-03,,-110200000.0,,124100000.0,20400000.0,,,22500000.0,,69900000.0,,,-38600000.0,-243100000.0,1101300000.0,,-3800000.0,-7300000.0,-38600000.0,-246900000.0,1094000000.0,831000000.0,0.0,,0.0,,3300000.0,-95500000.0,,-136200000.0,-13000000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q1,2015-01-01,2015-04-03,2016-04-20 18:07:08+00:00,-482600000.0,100500000.0,101000000.0,37300000.0,135000000.0,,-66700000.0,-294200000.0,61600000.0,,,-260800000.0,-683500000.0,529600000.0,,-7200000.0,-6000000.0,-260800000.0,-690700000.0,523600000.0,-494600000.0,569800000.0,558000000.0,11800000.0,30300000.0,3200000.0,-70400000.0,-87100000.0,-117000000.0,-252000000.0,,0.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q1TTM,2014-03-29,2015-04-03,,-3159200000.0,277200000.0,32800000.0,100000.0,451700000.0,,-262300000.0,380300000.0,164500000.0,309100000.0,,-493700000.0,-3520000000.0,2689600000.0,,-330300000.0,1081200000.0,-493700000.0,-3850300000.0,3770800000.0,-835500000.0,2588500000.0,1617000000.0,971500000.0,-36600000.0,10700000.0,-280700000.0,-87100000.0,-451500000.0,-686600000.0,,167100000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 19:10:11+00:00,-4880100000.0,583100000.0,,,545000000.0,,-148600000.0,-291200000.0,164500000.0,5459000000.0,,2528000000.0,-5173200000.0,3087500000.0,-485300000.0,-69800000.0,434300000.0,2042700000.0,-5243000000.0,3521800000.0,172900000.0,2553700000.0,2153400000.0,400300000.0,97200000.0,21900000.0,-399800000.0,0.0,-589600000.0,-2695600000.0,,265000000.0,9800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q4,2016-10-01,2016-12-31,,-4780500000.0,156500000.0,-330800000.0,-199400000.0,149100000.0,,-80200000.0,-449100000.0,7900000.0,2218100000.0,,4347000000.0,-4923500000.0,649000000.0,,,,4347000000.0,-4923500000.0,649000000.0,-7700000.0,747000000.0,747000000.0,,45500000.0,21900000.0,-86500000.0,,-167500000.0,2207600000.0,,200000.0,2600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-18 18:15:02+00:00,-99600000.0,426600000.0,330800000.0,199400000.0,395900000.0,,-68400000.0,157900000.0,156600000.0,3240900000.0,,-1819000000.0,-249700000.0,2438500000.0,-485300000.0,-69800000.0,434300000.0,-2304300000.0,-319500000.0,2872800000.0,180600000.0,1806700000.0,1406400000.0,400300000.0,51700000.0,0.0,-313300000.0,,-422100000.0,-4903200000.0,,264800000.0,7200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q3TTM,2015-10-03,2016-09-30,,-140300000.0,564000000.0,5400000.0,101600000.0,530500000.0,,-102600000.0,278100000.0,207500000.0,1336200000.0,,-3798700000.0,-420300000.0,3382200000.0,-485300000.0,-159600000.0,722200000.0,-4284000000.0,-579900000.0,4104400000.0,-862100000.0,2495300000.0,1927400000.0,567900000.0,82200000.0,-29000000.0,-405800000.0,,-583400000.0,-4936600000.0,,264800000.0,67600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q3,2016-07-02,2016-09-30,,-6900000.0,143200000.0,97700000.0,97400000.0,134000000.0,,-12400000.0,-40000000.0,11800000.0,,,-3293100000.0,-153500000.0,850000000.0,-485300000.0,-100000.0,-31800000.0,-3778400000.0,-153600000.0,818200000.0,-3126200000.0,391600000.0,402600000.0,-11000000.0,210200000.0,,-110500000.0,,-148600000.0,-3194400000.0,,,2000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q2YTD,2016-01-01,2016-07-01,2017-07-19 18:15:15+00:00,-92700000.0,283400000.0,233100000.0,102000000.0,261900000.0,,-56000000.0,197900000.0,144800000.0,3240900000.0,,1474100000.0,-96200000.0,1588500000.0,,-69700000.0,466100000.0,1474100000.0,-165900000.0,2054600000.0,3306800000.0,1415100000.0,1003800000.0,411300000.0,-158500000.0,0.0,-202800000.0,,-273500000.0,-1708800000.0,,264800000.0,5200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q2TTM,2015-07-04,2016-07-01,,-13747700000.0,480700000.0,8000000.0,44300000.0,472900000.0,,-127600000.0,473200000.0,262300000.0,12435000000.0,,10823700000.0,-13908100000.0,2789800000.0,,-271200000.0,1449000000.0,10823700000.0,-14179300000.0,4238800000.0,755600000.0,3507000000.0,1477000000.0,2030000000.0,-122000000.0,-600000.0,-391000000.0,,-533200000.0,-1482600000.0,,307800000.0,65600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q2,2016-04-02,2016-07-01,,2000000.0,144200000.0,146200000.0,26000000.0,133400000.0,,-39000000.0,250500000.0,100900000.0,2978600000.0,,2364700000.0,-143700000.0,981400000.0,,-30500000.0,300400000.0,2364700000.0,-174200000.0,1281800000.0,3433300000.0,656700000.0,418000000.0,238700000.0,35300000.0,,-110100000.0,,-150900000.0,-604700000.0,,,5200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q1,2016-01-01,2016-04-01,2017-04-19 17:52:45+00:00,-94700000.0,139200000.0,86900000.0,76000000.0,128500000.0,,-17000000.0,-52600000.0,43900000.0,262300000.0,,-890600000.0,47500000.0,607100000.0,,-39200000.0,165700000.0,-890600000.0,8300000.0,772800000.0,-126500000.0,758400000.0,585800000.0,172600000.0,-193800000.0,0.0,-92700000.0,,-122600000.0,-1104100000.0,,264800000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q1TTM,2015-04-04,2016-04-01,,-13859900000.0,435500000.0,-14100000.0,38700000.0,477500000.0,,-66100000.0,351300000.0,231300000.0,9456400000.0,,8420400000.0,-14007500000.0,2909700000.0,,-244500000.0,1141300000.0,8420400000.0,-14252000000.0,4051000000.0,-1846700000.0,3546000000.0,1774500000.0,1771500000.0,-129100000.0,2700000.0,-376400000.0,,-518500000.0,-890900000.0,,307800000.0,60400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 07:32:05+00:00,-385800000.0,578800000.0,,,538100000.0,,130700000.0,-270500000.0,68800000.0,1782100000.0,0.0,-3098500000.0,-788500000.0,3122200000.0,0.0,-54900000.0,355600000.0,-3098500000.0,-843400000.0,3477800000.0,-333400000.0,2492100000.0,2172200000.0,319900000.0,103600000.0,-2400000.0,-442700000.0,0.0,-570700000.0,-4506700000.0,,137900000.0,32500000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q4,2017-09-30,2017-12-31,,-273800000.0,85900000.0,-378300000.0,-117400000.0,110800000.0,,16400000.0,-226100000.0,19800000.0,98100000.0,,-553900000.0,-260600000.0,479100000.0,,-54900000.0,355600000.0,-553900000.0,-315500000.0,834700000.0,-18300000.0,856600000.0,559000000.0,297600000.0,-50500000.0,,-97300000.0,,-124900000.0,-574500000.0,,137900000.0,200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q3YTD,2017-01-01,2017-09-29,2018-10-17 18:31:54+00:00,-112000000.0,492900000.0,378300000.0,117400000.0,427300000.0,,114300000.0,-44400000.0,49000000.0,1684000000.0,,-2544600000.0,-527900000.0,2643100000.0,,,,-2544600000.0,-527900000.0,2643100000.0,-315100000.0,1635500000.0,1613200000.0,22300000.0,154100000.0,-2400000.0,-345400000.0,,-445800000.0,-3932200000.0,,0.0,32300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q3TTM,2016-10-01,2017-09-29,,-4892500000.0,649400000.0,47500000.0,-82000000.0,576400000.0,,34100000.0,-493500000.0,56900000.0,3902100000.0,,1802400000.0,-5451400000.0,3292100000.0,,,,1802400000.0,-5451400000.0,3292100000.0,-322800000.0,2382500000.0,2360200000.0,22300000.0,199600000.0,19500000.0,-431900000.0,,-613300000.0,-1724600000.0,,200000.0,34900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q3,2017-07-01,2017-09-29,,-18100000.0,166500000.0,112000000.0,59000000.0,144900000.0,,33700000.0,155500000.0,13200000.0,,,-1028900000.0,-155000000.0,1072400000.0,,,,-1028900000.0,-155000000.0,1072400000.0,-77800000.0,572100000.0,572100000.0,,33400000.0,100000.0,-97100000.0,,-139300000.0,-945000000.0,,,2300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-18 18:34:00+00:00,-93900000.0,326400000.0,266300000.0,58400000.0,282400000.0,,80600000.0,-199900000.0,35800000.0,1684000000.0,,-1515700000.0,-372900000.0,1570700000.0,,,,-1515700000.0,-372900000.0,1570700000.0,-237300000.0,1063400000.0,1041100000.0,22300000.0,120700000.0,-2500000.0,-248300000.0,,-306500000.0,-2987200000.0,,0.0,30000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q2TTM,2016-07-02,2017-06-30,,-4881300000.0,626100000.0,33200000.0,-43600000.0,565500000.0,,-12000000.0,-689000000.0,55500000.0,3902100000.0,,-461800000.0,-5449900000.0,3069700000.0,-485300000.0,-100000.0,-31800000.0,-947100000.0,-5450000000.0,3037900000.0,-3371200000.0,2202000000.0,2190700000.0,11300000.0,376400000.0,19400000.0,-445300000.0,,-622600000.0,-3974000000.0,,200000.0,34600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q2,2017-04-01,2017-06-30,,-93900000.0,160300000.0,124000000.0,10200000.0,142900000.0,,46200000.0,62900000.0,15300000.0,1684000000.0,,-925000000.0,-209200000.0,1010500000.0,,,,-925000000.0,-209200000.0,1010500000.0,-77500000.0,557300000.0,557300000.0,,87100000.0,3300000.0,-97300000.0,,-147900000.0,-2527000000.0,,,29300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q1,2017-01-01,2017-03-31,2018-04-18 18:01:28+00:00,,166100000.0,142300000.0,48200000.0,139500000.0,,34400000.0,-262800000.0,20500000.0,,,-590700000.0,-163700000.0,560200000.0,,,,-590700000.0,-163700000.0,560200000.0,-159800000.0,506100000.0,483800000.0,22300000.0,33600000.0,-5800000.0,-151000000.0,,-158600000.0,-460200000.0,,0.0,700000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q1TTM,2016-04-02,2017-03-31,,-4785400000.0,610000000.0,55400000.0,-27800000.0,556000000.0,,-97200000.0,-501400000.0,141100000.0,5196700000.0,,2827900000.0,-5384400000.0,3040600000.0,-485300000.0,-30600000.0,268600000.0,2342600000.0,-5415000000.0,3309200000.0,139600000.0,2301400000.0,2051400000.0,250000000.0,324600000.0,16100000.0,-458100000.0,,-625600000.0,-2051700000.0,,200000.0,10500000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 07:32:05+00:00,-2173300000.0,615600000.0,,,562100000.0,,-117700000.0,-79800000.0,96000000.0,65700000.0,0.0,-797400000.0,-2873900000.0,3644000000.0,0.0,-75500000.0,378000000.0,-797400000.0,-2949400000.0,4022000000.0,157500000.0,2650900000.0,2406300000.0,244600000.0,139800000.0,300000.0,-433400000.0,-145900000.0,-583500000.0,-525700000.0,,22200000.0,6300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q4,2018-09-29,2018-12-31,,,88100000.0,-502000000.0,-129000000.0,112700000.0,,-13500000.0,128400000.0,18700000.0,-816400000.0,,-915100000.0,-221900000.0,859600000.0,,-75500000.0,378000000.0,-915100000.0,-297400000.0,1237600000.0,11600000.0,746800000.0,502200000.0,244600000.0,28200000.0,300000.0,-112200000.0,-84800000.0,-142200000.0,-5200000.0,,100000.0,4700000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q3YTD,2018-01-01,2018-09-28,2019-10-23 18:53:13+00:00,-2173300000.0,527500000.0,502000000.0,129000000.0,449400000.0,,-104200000.0,-208200000.0,77300000.0,882100000.0,0.0,117700000.0,-2652000000.0,2784400000.0,,,,117700000.0,-2652000000.0,2784400000.0,145900000.0,1904100000.0,1904100000.0,,111600000.0,0.0,-321200000.0,-61100000.0,-441300000.0,-520500000.0,,22100000.0,1600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q3TTM,2017-09-30,2018-09-28,,-2447100000.0,613400000.0,123700000.0,11600000.0,560200000.0,,-87800000.0,-434300000.0,97100000.0,980200000.0,,-436200000.0,-2912600000.0,3263500000.0,,-54900000.0,355600000.0,-436200000.0,-2967500000.0,3619100000.0,127600000.0,2760700000.0,2463100000.0,297600000.0,61100000.0,,-418500000.0,-61100000.0,-566200000.0,-1095000000.0,,160000000.0,1800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q3,2018-06-30,2018-09-28,,-105500000.0,174100000.0,191600000.0,63600000.0,147400000.0,,-27900000.0,-103900000.0,27600000.0,-148000000.0,,-732700000.0,-286700000.0,919500000.0,,,,-732700000.0,-286700000.0,919500000.0,-127800000.0,663700000.0,663700000.0,,38200000.0,29300000.0,-111900000.0,-61100000.0,-149600000.0,-500400000.0,,,200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q2YTD,2018-01-01,2018-06-29,2019-07-17 18:49:35+00:00,-2067800000.0,353400000.0,310400000.0,65400000.0,302000000.0,,-76300000.0,-104300000.0,49700000.0,1030100000.0,0.0,850400000.0,-2365300000.0,1864900000.0,,,,850400000.0,-2365300000.0,1864900000.0,273700000.0,1240400000.0,1240400000.0,,73400000.0,-29300000.0,-209300000.0,0.0,-291700000.0,-20100000.0,,22100000.0,1400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q2TTM,2017-07-01,2018-06-29,,-2359700000.0,605800000.0,44100000.0,7000000.0,557700000.0,,-26200000.0,-174900000.0,82700000.0,1128200000.0,,-732400000.0,-2780900000.0,3416400000.0,,-54900000.0,355600000.0,-732400000.0,-2835800000.0,3772000000.0,177600000.0,2669100000.0,2371500000.0,297600000.0,56300000.0,-29200000.0,-403700000.0,,-555900000.0,-1539600000.0,,160000000.0,3900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q2,2018-03-31,2018-06-29,,-2067800000.0,181100000.0,176900000.0,17700000.0,153500000.0,,-107200000.0,-12500000.0,26500000.0,1030100000.0,,1172100000.0,-2242600000.0,1036000000.0,,,,1172100000.0,-2242600000.0,1036000000.0,-141700000.0,673800000.0,673800000.0,,40100000.0,-22200000.0,-111800000.0,,-153800000.0,227300000.0,,200000.0,1000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q1,2018-01-01,2018-03-30,2019-04-17 18:22:08+00:00,0.0,172300000.0,133500000.0,47700000.0,148500000.0,,30900000.0,-91800000.0,23200000.0,,0.0,-321700000.0,-122700000.0,828900000.0,,,,-321700000.0,-122700000.0,828900000.0,415400000.0,566600000.0,566600000.0,,33300000.0,-7100000.0,-97500000.0,0.0,-137900000.0,-247400000.0,,21900000.0,400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q1TTM,2017-04-01,2018-03-30,,-385800000.0,585000000.0,-8800000.0,-500000.0,547100000.0,,127200000.0,-99500000.0,71500000.0,1782100000.0,,-2829500000.0,-747500000.0,3390900000.0,,-54900000.0,355600000.0,-2829500000.0,-802400000.0,3746500000.0,241800000.0,2552600000.0,2255000000.0,297600000.0,103300000.0,-3700000.0,-389200000.0,,-550000000.0,-4293900000.0,,159800000.0,32200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q4,2019-09-28,2019-12-31,,-200000.0,88500000.0,-494800000.0,-112900000.0,114100000.0,,59700000.0,-107700000.0,15100000.0,6033400000.0,,4979400000.0,-194100000.0,817000000.0,-224000000.0,-72000000.0,294200000.0,4755400000.0,-266100000.0,1111200000.0,5660200000.0,1269200000.0,693300000.0,575900000.0,28800000.0,,-141700000.0,-75500000.0,-117100000.0,-927400000.0,,,-1300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 07:32:05+00:00,-331300000.0,625100000.0,,,564400000.0,,45100000.0,-123200000.0,2216700000.0,14914600000.0,1599600000.0,16589900000.0,-1166100000.0,3657400000.0,-224000000.0,-72000000.0,294200000.0,16365900000.0,-1238100000.0,3951600000.0,19124500000.0,3008200000.0,2432300000.0,575900000.0,158800000.0,28900000.0,-526700000.0,-241000000.0,-635500000.0,-1614300000.0,,0.0,12800000.0
