company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q3,,2011-09-30,2011-11-04 14:00:54+00:00,1601998000.0,7043542000.0,7649429000.0,9542346000.0,-860277000.0,5049299000.0,0.0,9102857000.0,0.0,466855000.0,,2071118000.0,16231185000.0,17519806000.0,10793177000.0,13096767000.0,392788000.0,3269317000.0,7977460000.0,85172000.0,,,4805055000.0,,0.0,,1139150000.0,6428476000.0,,,,0.0,20052443000.0,3624561000.0,2927203000.0,59628176000.0,24603800000.0,23094416000.0,15413961000.0,24603800000.0,24688972000.0,34939204000.0,59628176000.0,28556300000.0,19525243000.0,0.0,-3691223000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q2,,2011-06-30,2011-08-04 15:04:36+00:00,1448555000.0,7038069000.0,6325800000.0,9498323000.0,577784000.0,4077018000.0,0.0,9005788000.0,0.0,487376000.0,,1986847000.0,16757172000.0,17626773000.0,11739355000.0,12627761000.0,451928000.0,3475006000.0,8128450000.0,90850000.0,,,4725604000.0,,0.0,,795158000.0,7066849000.0,,,,0.0,20509111000.0,5591350000.0,4816481000.0,62004241000.0,26378853000.0,24132178000.0,15839928000.0,26378853000.0,26469703000.0,35534538000.0,62004241000.0,29743613000.0,19694610000.0,0.0,-3713830000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q1,,2011-03-31,2011-05-06 14:14:37+00:00,1577168000.0,7160219000.0,6396119000.0,9258829000.0,182049000.0,2740156000.0,0.0,8842675000.0,0.0,1272280000.0,,1727573000.0,16629027000.0,17337024000.0,12207800000.0,12530246000.0,390122000.0,3400996000.0,8078195000.0,90682000.0,,,4710078000.0,,0.0,,699087000.0,7175682000.0,,,,1873559000.0,19323753000.0,6251963000.0,3762124000.0,61651363000.0,24629650000.0,23647132000.0,17225103000.0,24629650000.0,24720332000.0,36931031000.0,61651363000.0,29926036000.0,19705928000.0,0.0,-3718827000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,FY,,2012-12-31,2013-11-07 16:05:51+00:00,1796990000.0,7612860000.0,6787995000.0,10865840000.0,-3593678000.0,10802163000.0,0.0,11754552000.0,0.0,655424000.0,1427765000.0,221340000.0,15774127000.0,18928887000.0,8588285000.0,18085302000.0,273595000.0,3792313000.0,8063047000.0,92271000.0,,,4743426000.0,0.0,0.0,,3213307000.0,9056234000.0,0.0,0.0,,0.0,24150996000.0,2390662000.0,4371821000.0,67234944000.0,26720961000.0,31322583000.0,13280176000.0,26720961000.0,26813232000.0,40421712000.0,67234944000.0,27849314000.0,27141536000.0,0.0,-5590909000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q3,,2012-09-30,2012-11-07 14:04:37+00:00,1605202000.0,6948714000.0,7542305000.0,10669184000.0,-2755915000.0,7996948000.0,0.0,11418613000.0,0.0,709364000.0,1395860000.0,808256000.0,15708924000.0,18629832000.0,8959751000.0,12054640000.0,380383000.0,3814256000.0,7960648000.0,90166000.0,,,4996752000.0,,0.0,,2983788000.0,7812779000.0,,,,0.0,23326756000.0,4224991000.0,3507574000.0,63257738000.0,27014175000.0,27264244000.0,16285978000.0,27014175000.0,27104341000.0,36153397000.0,63257738000.0,28032846000.0,19867419000.0,0.0,-4975279000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q2,,2012-06-30,2012-08-07 14:37:36+00:00,1519460000.0,6767952000.0,7015129000.0,10378810000.0,-3543531000.0,7052776000.0,0.0,10815177000.0,0.0,477459000.0,1225048000.0,800448000.0,15356921000.0,18210082000.0,8983552000.0,12004092000.0,389901000.0,3518452000.0,7831272000.0,85525000.0,,,4968950000.0,,0.0,,3040652000.0,8162746000.0,,,,0.0,22227912000.0,6082923000.0,3949362000.0,61859790000.0,24486960000.0,26257492000.0,17120467000.0,24486960000.0,24572485000.0,37287305000.0,61859790000.0,27771026000.0,20166838000.0,0.0,-5012598000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q1,,2012-03-31,2012-05-08 15:38:12+00:00,1726962000.0,7659882000.0,7689629000.0,10424051000.0,-1941119000.0,4345910000.0,0.0,10378070000.0,0.0,759361000.0,1021925000.0,802611000.0,15903365000.0,18379308000.0,9792287000.0,11861505000.0,374746000.0,3549348000.0,7955257000.0,89743000.0,,,4866340000.0,,0.0,,2788015000.0,8224939000.0,,,,0.0,21314465000.0,4785435000.0,5180651000.0,62415801000.0,25453691000.0,25602131000.0,16785923000.0,25453691000.0,25543434000.0,36872367000.0,62415801000.0,28858413000.0,20086444000.0,0.0,-4297725000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,FY,,2013-12-31,2015-02-27 12:57:49+00:00,1026000000.0,3986000000.0,3500000000.0,6965000000.0,-2012000000.0,3475000000.0,0.0,12048000000.0,2528000000.0,175000000.0,906000000.0,341000000.0,9772000000.0,25740000000.0,5735000000.0,3388000000.0,119000000.0,2693000000.0,5905000000.0,96000000.0,,,1504000000.0,438000000.0,386000000.0,,2109000000.0,4784000000.0,66000000.0,7000000.0,,,21979000000.0,3173000000.0,4623000000.0,42953000000.0,25171000000.0,19247000000.0,9507000000.0,25171000000.0,25267000000.0,17686000000.0,42953000000.0,17801000000.0,8179000000.0,0.0,-6844000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q3,,2013-09-30,2013-11-07 16:05:51+00:00,1008912000.0,3882803000.0,3780472000.0,6871831000.0,-2956510000.0,2882454000.0,0.0,11793440000.0,0.0,228175000.0,888793000.0,216937000.0,9724128000.0,12714200000.0,5926873000.0,3403069000.0,142527000.0,2804070000.0,5842369000.0,91694000.0,,,3917616000.0,538976000.0,348500000.0,,2670728000.0,5603607000.0,76903000.0,6205000.0,,0.0,21668078000.0,4859876000.0,5723030000.0,44132477000.0,23696237000.0,19748949000.0,11331665000.0,23696237000.0,23787931000.0,20344546000.0,44132477000.0,18541159000.0,9012881000.0,0.0,-6808771000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q2,,2013-06-30,2013-08-06 12:33:40+00:00,1042248000.0,3938998000.0,3893569000.0,6751383000.0,-3226425000.0,5572254000.0,0.0,11730952000.0,0.0,138772000.0,800814000.0,218048000.0,9357505000.0,12520032000.0,5642826000.0,3410759000.0,154268000.0,2725179000.0,5768649000.0,91582000.0,,,3240172000.0,533183000.0,302385000.0,,2077860000.0,6139332000.0,71114000.0,5995000.0,,0.0,20318892000.0,4523778000.0,3821338000.0,42903346000.0,22336064000.0,19831124000.0,10919614000.0,22336064000.0,22427646000.0,20475700000.0,42903346000.0,17303573000.0,9556086000.0,0.0,-6487355000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q1,,2013-03-31,2013-05-08 15:33:31+00:00,1087979000.0,3917865000.0,4318955000.0,6625175000.0,-2894673000.0,4373120000.0,0.0,11615374000.0,0.0,141978000.0,733158000.0,218867000.0,9424657000.0,12416667000.0,6057601000.0,3466576000.0,146076000.0,2710250000.0,5791492000.0,95089000.0,,,3414205000.0,537235000.0,269539000.0,,2097969000.0,6125111000.0,71950000.0,5325000.0,,0.0,20062483000.0,3635850000.0,4144193000.0,42686613000.0,22588186000.0,19096868000.0,10406326000.0,22588186000.0,22683275000.0,20003338000.0,42686613000.0,17798253000.0,9597012000.0,0.0,-6194998000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2014.0,FY,,2014-12-31,2015-11-05 14:37:57+00:00,1064000000.0,3586000000.0,2943000000.0,6697000000.0,-5053000000.0,4063000000.0,0.0,12383000000.0,,270000000.0,776000000.0,362000000.0,10067000000.0,12632000000.0,6198000000.0,3408000000.0,229000000.0,2643000000.0,5935000000.0,113000000.0,,,3680000000.0,892000000.0,680000000.0,,1651000000.0,5588000000.0,1934000000.0,108000000.0,,,22874000000.0,4437000000.0,397000000.0,41275000000.0,21526000000.0,15261000000.0,10532000000.0,21526000000.0,21639000000.0,19636000000.0,41275000000.0,20079000000.0,9104000000.0,,-8678000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2014.0,Q3,,2014-09-30,2014-11-06 17:01:19+00:00,965000000.0,3618000000.0,2875000000.0,6822000000.0,-2975000000.0,3613000000.0,0.0,12207000000.0,,481000000.0,867000000.0,332000000.0,10048000000.0,12694000000.0,6094000000.0,3719000000.0,221000000.0,2696000000.0,5872000000.0,105000000.0,,,4173000000.0,1100000000.0,721000000.0,,1772000000.0,4883000000.0,2043000000.0,96000000.0,,,22335000000.0,4582000000.0,1264000000.0,42514000000.0,22888000000.0,16464000000.0,10823000000.0,22888000000.0,22993000000.0,19521000000.0,42514000000.0,20178000000.0,8698000000.0,0.0,-8679000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2014.0,Q2,,2014-06-30,2014-08-05 16:32:05+00:00,1062000000.0,4056000000.0,3247000000.0,7161000000.0,-1952000000.0,3570000000.0,0.0,12126000000.0,,181000000.0,828000000.0,331000000.0,9751000000.0,13096000000.0,5428000000.0,3403000000.0,130000000.0,2823000000.0,5935000000.0,102000000.0,,,4065000000.0,252000000.0,242000000.0,,1921000000.0,4514000000.0,52000000.0,1000000.0,,,22137000000.0,3962000000.0,3492000000.0,41475000000.0,23602000000.0,18258000000.0,9853000000.0,23602000000.0,23704000000.0,17771000000.0,41475000000.0,17282000000.0,7918000000.0,0.0,-8709000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2014.0,Q1,,2014-03-31,2014-05-07 16:47:07+00:00,1074000000.0,3883000000.0,3401000000.0,7057000000.0,-1934000000.0,2060000000.0,0.0,12032000000.0,0.0,152000000.0,681000000.0,331000000.0,9781000000.0,13005000000.0,5613000000.0,3387000000.0,122000000.0,2775000000.0,5948000000.0,99000000.0,,,3977000000.0,249000000.0,169000000.0,,2214000000.0,4599000000.0,53000000.0,1000000.0,,,22005000000.0,4378000000.0,4987000000.0,41662000000.0,23390000000.0,17931000000.0,10186000000.0,23390000000.0,23489000000.0,18173000000.0,41662000000.0,17783000000.0,7987000000.0,0.0,-8713000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2015.0,FY,,2015-12-31,2017-02-17 16:17:24+00:00,1081000000.0,3418000000.0,3043000000.0,6653000000.0,-6658000000.0,5001000000.0,0.0,12734000000.0,,430000000.0,746000000.0,383000000.0,9638000000.0,12383000000.0,5562000000.0,5871000000.0,4041000000.0,2599000000.0,5730000000.0,115000000.0,2119000000.0,,1908000000.0,105000000.0,373000000.0,-10622000000.0,,4864000000.0,2000000.0,,,,25757000000.0,3130000000.0,1124000000.0,41247000000.0,21211000000.0,14155000000.0,9186000000.0,21211000000.0,21326000000.0,19921000000.0,41247000000.0,21362000000.0,10735000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2015.0,Q3,,2015-09-30,2015-11-05 14:37:57+00:00,1007000000.0,3460000000.0,3294000000.0,6731000000.0,-7211000000.0,3132000000.0,0.0,12641000000.0,,483000000.0,854000000.0,359000000.0,9750000000.0,12528000000.0,5844000000.0,5953000000.0,3055000000.0,2633000000.0,5797000000.0,108000000.0,,,3523000000.0,139000000.0,356000000.0,,1383000000.0,5798000000.0,2000000.0,,,,25375000000.0,2402000000.0,3007000000.0,41725000000.0,21111000000.0,15894000000.0,8755000000.0,21111000000.0,21219000000.0,20506000000.0,41725000000.0,20034000000.0,11751000000.0,,-9694000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2015.0,Q2,,2015-06-30,2015-08-04 16:28:00+00:00,1000000000.0,3553000000.0,3288000000.0,6695000000.0,-5004000000.0,4048000000.0,0.0,12566000000.0,,589000000.0,759000000.0,358000000.0,9896000000.0,12433000000.0,5785000000.0,5862000000.0,243000000.0,2735000000.0,5738000000.0,118000000.0,,,3573000000.0,93000000.0,292000000.0,,1330000000.0,5952000000.0,2000000.0,,,,25162000000.0,2899000000.0,7129000000.0,44125000000.0,23008000000.0,21131000000.0,9185000000.0,23008000000.0,23126000000.0,20999000000.0,44125000000.0,17256000000.0,11814000000.0,0.0,-9716000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2015.0,Q1,,2015-03-31,2015-05-06 16:56:54+00:00,1012000000.0,3481000000.0,3380000000.0,6552000000.0,-5607000000.0,3226000000.0,0.0,12462000000.0,,534000000.0,649000000.0,358000000.0,9855000000.0,12251000000.0,5979000000.0,5931000000.0,244000000.0,2623000000.0,5699000000.0,114000000.0,,,3859000000.0,173000000.0,301000000.0,,1330000000.0,5970000000.0,3000000.0,,,,24740000000.0,2972000000.0,6623000000.0,43095000000.0,21874000000.0,19985000000.0,9206000000.0,21874000000.0,21988000000.0,21107000000.0,43095000000.0,17411000000.0,11901000000.0,0.0,-9721000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2016.0,FY,,2016-12-31,2018-02-16 16:04:37+00:00,1178000000.0,3248000000.0,2581000000.0,6661000000.0,-7263000000.0,18620000000.0,0.0,13027000000.0,,188000000.0,752000000.0,391000000.0,7683000000.0,12366000000.0,4539000000.0,20681000000.0,2947000000.0,2434000000.0,5705000000.0,179000000.0,2263000000.0,,1806000000.0,513000000.0,245000000.0,-10791000000.0,,4549000000.0,2753000000.0,59000000.0,,,25565000000.0,1325000000.0,155000000.0,52666000000.0,20538000000.0,26776000000.0,6660000000.0,20538000000.0,20717000000.0,31949000000.0,52666000000.0,20185000000.0,25289000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2016.0,Q3,,2016-09-30,2016-11-03 16:26:45+00:00,1051000000.0,3320000000.0,2715000000.0,6718000000.0,-6533000000.0,2500000000.0,0.0,12939000000.0,,240000000.0,799000000.0,384000000.0,7812000000.0,12452000000.0,4674000000.0,5975000000.0,2997000000.0,2613000000.0,5734000000.0,120000000.0,,,1986000000.0,552000000.0,597000000.0,,2523000000.0,4245000000.0,2779000000.0,60000000.0,,,25162000000.0,2535000000.0,2007000000.0,39497000000.0,20776000000.0,12978000000.0,8321000000.0,20776000000.0,20896000000.0,18601000000.0,39497000000.0,20785000000.0,10280000000.0,0.0,-10792000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2016.0,Q2,,2016-06-30,2016-08-03 16:32:32+00:00,1153000000.0,3567000000.0,2931000000.0,6886000000.0,-7223000000.0,2578000000.0,0.0,12835000000.0,,232000000.0,717000000.0,383000000.0,9752000000.0,12712000000.0,5311000000.0,6016000000.0,3339000000.0,2813000000.0,5826000000.0,120000000.0,,,2104000000.0,66000000.0,361000000.0,,2613000000.0,4347000000.0,2000000.0,,,,25884000000.0,2896000000.0,1860000000.0,39831000000.0,20675000000.0,12988000000.0,8673000000.0,20675000000.0,20795000000.0,19036000000.0,39831000000.0,21017000000.0,10363000000.0,0.0,-10821000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2016.0,Q1,,2016-03-31,2016-05-04 16:32:12+00:00,1053000000.0,3430000000.0,3118000000.0,6873000000.0,-6851000000.0,3334000000.0,0.0,12744000000.0,,261000000.0,606000000.0,382000000.0,9775000000.0,12709000000.0,5458000000.0,5977000000.0,3552000000.0,2786000000.0,5836000000.0,120000000.0,,,2157000000.0,76000000.0,360000000.0,,2608000000.0,4425000000.0,2000000.0,,,,25654000000.0,2613000000.0,623000000.0,39637000000.0,20722000000.0,12406000000.0,8393000000.0,20722000000.0,20842000000.0,18795000000.0,39637000000.0,21395000000.0,10402000000.0,0.0,-10825000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2017.0,FY,,2017-12-31,2019-02-22 16:13:21+00:00,2402000000.0,5249000000.0,3811000000.0,7658000000.0,-6062000000.0,9407000000.0,0.0,23206000000.0,,309000000.0,1187000000.0,489000000.0,24020000000.0,15265000000.0,21473000000.0,27210000000.0,883000000.0,3601000000.0,7607000000.0,201000000.0,1944000000.0,9030000000.0,,20000000.0,,-10225000000.0,,,176000000.0,,1667000000.0,,23978000000.0,714000000.0,203000000.0,76250000000.0,30897000000.0,20147000000.0,8912000000.0,30897000000.0,31098000000.0,45152000000.0,76250000000.0,48496000000.0,36240000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2017.0,Q3,,2017-09-30,2017-11-02 16:18:54+00:00,1858000000.0,4800000000.0,3617000000.0,7479000000.0,-6116000000.0,11012000000.0,0.0,23118000000.0,,180000000.0,1103000000.0,462000000.0,22066000000.0,14698000000.0,18578000000.0,23310000000.0,1386000000.0,3483000000.0,7219000000.0,186000000.0,1565000000.0,8785000000.0,,,,-10290000000.0,,,57000000.0,,1895000000.0,,25320000000.0,715000000.0,187000000.0,72248000000.0,32032000000.0,21377000000.0,7935000000.0,32032000000.0,32218000000.0,40030000000.0,72248000000.0,43652000000.0,32095000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2017.0,Q2,,2017-06-30,2017-08-02 16:16:39+00:00,1667000000.0,4633000000.0,3357000000.0,7190000000.0,-6250000000.0,9675000000.0,0.0,23012000000.0,,192000000.0,905000000.0,461000000.0,22132000000.0,14476000000.0,18653000000.0,23810000000.0,1545000000.0,3603000000.0,7286000000.0,186000000.0,1552000000.0,8750000000.0,,,,-10362000000.0,,,,,1912000000.0,,25202000000.0,221000000.0,160000000.0,71151000000.0,31602000000.0,19983000000.0,6803000000.0,31602000000.0,31788000000.0,39363000000.0,71151000000.0,43882000000.0,32560000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2017.0,Q1,,2017-03-31,2017-05-03 16:17:02+00:00,1481000000.0,4510000000.0,3506000000.0,6907000000.0,-6532000000.0,8706000000.0,0.0,22886000000.0,,186000000.0,802000000.0,461000000.0,21353000000.0,14172000000.0,19405000000.0,23764000000.0,1756000000.0,3995000000.0,7265000000.0,185000000.0,1779000000.0,8930000000.0,,,,-10379000000.0,,,,,1964000000.0,,25387000000.0,210000000.0,154000000.0,70887000000.0,31362000000.0,19329000000.0,6646000000.0,31362000000.0,31547000000.0,39340000000.0,70887000000.0,44293000000.0,32694000000.0,0.0,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2018.0,FY,,2018-12-31,2020-02-21 16:28:23+00:00,2975000000.0,5182000000.0,3780000000.0,8143000000.0,-7586000000.0,3844000000.0,0.0,23512000000.0,,305000000.0,1182000000.0,563000000.0,23254000000.0,15706000000.0,18942000000.0,19359000000.0,897000000.0,3796000000.0,7563000000.0,198000000.0,1885000000.0,8080000000.0,,,,-9962000000.0,,,,,1568000000.0,,24560000000.0,207000000.0,242000000.0,67173000000.0,30524000000.0,14632000000.0,9012000000.0,30524000000.0,30722000000.0,36451000000.0,67173000000.0,44978000000.0,27439000000.0,0.0,
